ID;Geslacht;LeeftijdOp31December;Marges;Perioden;LevensverwachtingLV_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
1541;Totaal mannen en vrouwen;80 jaar;Standaardfout;2017;;;;;;;;;;
1542;Totaal mannen en vrouwen;80 jaar;Standaardfout;2018;;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
1543;Totaal mannen en vrouwen;80 jaar;Standaardfout;2019;;0.2;0.2;0.2;0.2;0.1;0.2;0.2;0.2;0.2
1544;Totaal mannen en vrouwen;80 jaar;Standaardfout;2020;;0.2;0.2;0.2;0.2;0.1;0.2;0.2;0.2;0.2
1545;Totaal mannen en vrouwen;80 jaar;Standaardfout;2021;;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2
1546;Totaal mannen en vrouwen;80 jaar;Standaardfout;2022;;0.2;0.2;0.2;0.1;0.1;0.2;0.1;0.2;0.2
1547;Totaal mannen en vrouwen;80 jaar;Standaardfout;2023;;0.2;0.2;0.2;0.2;0.1;0.2;0.1;0.2;0.2
1548;Mannen;0 jaar;Waarde;1981;72.71;59.9;;;;54.5;;;;
1549;Mannen;0 jaar;Waarde;1982;72.75;59.0;;;;53.3;;;;
1550;Mannen;0 jaar;Waarde;1983;72.93;59.3;65.0;;;52.7;;;;
1551;Mannen;0 jaar;Waarde;1984;72.96;58.8;64.6;;;52.2;;;;
1552;Mannen;0 jaar;Waarde;1985;73.07;59.8;65.7;;;51.4;;;;
1553;Mannen;0 jaar;Waarde;1986;73.09;60.5;65.3;;;51.6;;;;
1554;Mannen;0 jaar;Waarde;1987;73.51;60.5;65.6;;;51.8;;;;
1555;Mannen;0 jaar;Waarde;1988;73.69;61.0;66.3;;;52.0;;;;
1556;Mannen;0 jaar;Waarde;1989;73.67;60.2;66.7;;;50.9;;;;
1557;Mannen;0 jaar;Waarde;1990;73.84;60.6;66.1;;;51.4;;;;
1558;Mannen;0 jaar;Waarde;1991;74.05;59.4;66.9;;;50.7;;;;
1559;Mannen;0 jaar;Waarde;1992;74.3;60.0;66.6;;;50.6;;;;
1560;Mannen;0 jaar;Waarde;1993;73.98;59.9;66.1;;;50.2;;;;
1561;Mannen;0 jaar;Waarde;1994;74.58;60.7;66.7;;;49.9;;;;
1562;Mannen;0 jaar;Waarde;1995;74.59;60.8;66.3;;;49.8;;;;
1563;Mannen;0 jaar;Waarde;1996;74.66;61.8;68.1;;;48.6;;;;
1564;Mannen;0 jaar;Waarde;1997;75.17;61.1;69.0;;;49.3;;;;
1565;Mannen;0 jaar;Waarde;1998;75.19;61.4;69.3;;;49.7;;;;
1566;Mannen;0 jaar;Waarde;1999;75.34;60.9;69.3;;;49.0;;;;
1567;Mannen;0 jaar;Waarde;2000;75.54;61.5;69.2;;;48.6;;;;
1568;Mannen;0 jaar;Waarde;2001;75.8;61.8;68.7;72.0;54.9;48.7;51.1;70.0;;
1569;Mannen;0 jaar;Waarde;2002;75.99;62.0;69.4;72.4;54.3;46.8;49.8;71.9;;
1570;Mannen;0 jaar;Waarde;2003;76.23;62.4;69.4;72.6;54.8;49.1;51.8;71.1;;
1571;Mannen;0 jaar;Waarde;2004;76.87;62.6;69.3;72.9;54.7;48.3;50.6;71.8;;
1572;Mannen;0 jaar;Waarde;2005;77.19;62.5;70.2;73.5;53.8;46.6;49.4;72.3;;
1573;Mannen;0 jaar;Waarde;2006;77.63;63.6;70.2;73.6;54.0;48.3;51.2;72.8;;
1574;Mannen;0 jaar;Waarde;2007;78.01;64.7;70.7;74.4;53.9;47.9;51.1;72.4;;
1575;Mannen;0 jaar;Waarde;2008;78.32;63.7;70.9;75.0;55.3;48.4;52.0;74.1;;
1576;Mannen;0 jaar;Waarde;2009;78.53;65.3;71.2;75.0;54.9;47.6;50.9;73.7;;
1577;Mannen;0 jaar;Waarde;2010;78.77;63.9;70.2;74.0;53.0;47.2;50.8;72.4;;
1578;Mannen;0 jaar;Waarde;2011;79.18;63.7;71.1;74.9;52.8;46.1;49.4;72.6;;
1579;Mannen;0 jaar;Waarde;2012;79.14;64.7;71.9;75.3;53.6;48.1;51.1;73.0;;
1580;Mannen;0 jaar;Waarde;2013;79.41;64.6;71.2;74.9;53.4;48.7;51.7;72.2;;
1581;Mannen;0 jaar;Waarde;2014;79.87;64.9;72.1;74.8;59.1;46.9;50.2;73.6;60.9;75.2
1582;Mannen;0 jaar;Waarde;2015;79.73;64.6;72.4;75.6;58.8;45.9;49.1;73.9;61.0;75.2
1583;Mannen;0 jaar;Waarde;2016;79.88;64.9;72.4;75.6;58.3;46.8;49.8;73.7;60.8;74.9
1584;Mannen;0 jaar;Waarde;2017;80.06;65.0;73.2;76.0;59.3;46.0;49.5;73.7;59.5;75.8
1585;Mannen;0 jaar;Waarde;2018;80.16;64.2;73.1;76.1;58.4;47.3;50.5;73.4;60.2;75.9
1586;Mannen;0 jaar;Waarde;2019;80.46;64.8;73.5;76.9;58.3;46.2;49.6;74.0;59.5;76.5
1587;Mannen;0 jaar;Waarde;2020;79.67;66.4;72.8;75.7;57.1;45.8;49.3;72.8;60.4;76.0
1588;Mannen;0 jaar;Waarde;2021;79.68;65.4;73.4;76.1;56.7;47.2;50.2;71.2;59.8;76.5
1589;Mannen;0 jaar;Waarde;2022;80.1;63.2;72.7;76.2;55.7;46.4;49.4;72.1;58.8;75.8
1590;Mannen;0 jaar;Waarde;2023;80.31;64.1;72.2;75.8;55.3;45.7;48.7;71.8;59.4;76.6
1591;Mannen;0 jaar;Standaardfout;1981;;;;;;;;;;
1592;Mannen;0 jaar;Standaardfout;1982;;0.4;;;;0.5;;;;
1593;Mannen;0 jaar;Standaardfout;1983;;0.6;;;;0.6;;;;
1594;Mannen;0 jaar;Standaardfout;1984;;0.4;;;;0.5;;;;
1595;Mannen;0 jaar;Standaardfout;1985;;0.4;;;;0.5;;;;
1596;Mannen;0 jaar;Standaardfout;1986;;0.6;;;;0.6;;;;
1597;Mannen;0 jaar;Standaardfout;1987;;0.4;;;;0.5;;;;
1598;Mannen;0 jaar;Standaardfout;1988;;0.5;;;;0.5;;;;
1599;Mannen;0 jaar;Standaardfout;1989;;0.4;;;;0.5;;;;
1600;Mannen;0 jaar;Standaardfout;1990;;0.5;;;;0.5;;;;
1601;Mannen;0 jaar;Standaardfout;1991;;0.5;;;;0.6;;;;
1602;Mannen;0 jaar;Standaardfout;1992;;0.4;;;;0.5;;;;
1603;Mannen;0 jaar;Standaardfout;1993;;0.4;;;;0.5;;;;
1604;Mannen;0 jaar;Standaardfout;1994;;0.5;;;;0.5;;;;
1605;Mannen;0 jaar;Standaardfout;1995;;0.4;;;;0.5;;;;
1606;Mannen;0 jaar;Standaardfout;1996;;0.5;;;;0.5;;;;
1607;Mannen;0 jaar;Standaardfout;1997;;0.5;;;;0.5;;;;
1608;Mannen;0 jaar;Standaardfout;1998;;0.5;;;;0.6;;;;
1609;Mannen;0 jaar;Standaardfout;1999;;0.5;;;;0.5;;;;
1610;Mannen;0 jaar;Standaardfout;2000;;0.5;;;;0.6;;;;
1611;Mannen;0 jaar;Standaardfout;2001;;0.5;;;;0.6;0.6;0.4;;
1612;Mannen;0 jaar;Standaardfout;2002;;0.5;;;;0.6;0.6;0.3;;
1613;Mannen;0 jaar;Standaardfout;2003;;0.5;;;;0.5;0.5;0.3;;
1614;Mannen;0 jaar;Standaardfout;2004;;0.4;;;;0.5;0.5;0.3;;
1615;Mannen;0 jaar;Standaardfout;2005;;0.5;;;;0.5;0.5;0.3;;
1616;Mannen;0 jaar;Standaardfout;2006;;0.4;;;;0.5;0.5;0.3;;
1617;Mannen;0 jaar;Standaardfout;2007;;0.5;;;;0.5;0.6;0.4;;
1618;Mannen;0 jaar;Standaardfout;2008;;0.5;;;;0.6;0.6;0.3;;
1619;Mannen;0 jaar;Standaardfout;2009;;0.4;;;;0.6;0.6;0.4;;
1620;Mannen;0 jaar;Standaardfout;2010;;0.3;;;;0.6;0.6;0.4;;
1621;Mannen;0 jaar;Standaardfout;2011;;0.4;;;;0.6;0.6;0.4;;
1622;Mannen;0 jaar;Standaardfout;2012;;0.4;;;;0.6;0.6;0.4;;
1623;Mannen;0 jaar;Standaardfout;2013;;0.4;;;;0.6;0.6;0.4;;
1624;Mannen;0 jaar;Standaardfout;2014;;0.4;;;;0.5;0.5;0.3;;
1625;Mannen;0 jaar;Standaardfout;2015;;0.4;;;;0.5;0.5;0.3;;
1626;Mannen;0 jaar;Standaardfout;2016;;0.5;;;;0.5;0.5;0.3;;
1627;Mannen;0 jaar;Standaardfout;2017;;0.4;;;;0.5;0.5;0.3;;
1628;Mannen;0 jaar;Standaardfout;2018;;0.4;;;;0.5;0.5;0.3;;
1629;Mannen;0 jaar;Standaardfout;2019;;0.4;;;;0.5;0.5;0.3;;
1630;Mannen;0 jaar;Standaardfout;2020;;0.4;;;;0.5;0.5;0.4;;
1631;Mannen;0 jaar;Standaardfout;2021;;0.5;;;;0.5;0.5;0.4;;
1632;Mannen;0 jaar;Standaardfout;2022;;0.4;;;;0.5;0.5;0.4;;
1633;Mannen;0 jaar;Standaardfout;2023;;0.5;;;;0.5;0.5;0.4;;
1634;Mannen;1 jaar;Waarde;1981;72.8;59.4;;;;53.9;;;;
1635;Mannen;1 jaar;Waarde;1982;72.83;58.5;;;;52.7;;;;
1636;Mannen;1 jaar;Waarde;1983;73.0;58.9;64.5;;;52.2;;;;
1637;Mannen;1 jaar;Waarde;1984;73.05;58.4;64.1;;;51.6;;;;
1638;Mannen;1 jaar;Waarde;1985;73.14;59.4;65.2;;;50.8;;;;
1639;Mannen;1 jaar;Waarde;1986;73.1;60.0;64.8;;;51.0;;;;
1640;Mannen;1 jaar;Waarde;1987;73.56;60.0;65.1;;;51.2;;;;
1641;Mannen;1 jaar;Waarde;1988;73.7;60.5;65.7;;;51.4;;;;
1642;Mannen;1 jaar;Waarde;1989;73.65;59.6;66.1;;;50.3;;;;
1643;Mannen;1 jaar;Waarde;1990;73.85;60.1;65.6;;;50.8;;;;
1644;Mannen;1 jaar;Waarde;1991;74.05;58.8;66.3;;;50.1;;;;
1645;Mannen;1 jaar;Waarde;1992;74.23;59.4;66.0;;;50.0;;;;
1646;Mannen;1 jaar;Waarde;1993;73.94;59.4;65.5;;;49.6;;;;
1647;Mannen;1 jaar;Waarde;1994;74.49;60.1;66.0;;;49.2;;;;
1648;Mannen;1 jaar;Waarde;1995;74.5;60.2;65.7;;;49.2;;;;
1649;Mannen;1 jaar;Waarde;1996;74.57;61.2;67.5;;;48.0;;;;
1650;Mannen;1 jaar;Waarde;1997;75.03;60.4;68.4;;;48.8;;;;
1651;Mannen;1 jaar;Waarde;1998;75.1;60.8;68.7;;;49.0;;;;
1652;Mannen;1 jaar;Waarde;1999;75.21;60.2;68.6;;;48.4;;;;
1653;Mannen;1 jaar;Waarde;2000;75.41;61.0;68.5;;;48.0;;;;
1654;Mannen;1 jaar;Waarde;2001;75.69;61.2;68.1;71.3;54.2;48.1;50.5;69.4;;
1655;Mannen;1 jaar;Waarde;2002;75.86;61.4;68.8;71.8;53.6;46.2;49.2;71.2;;
1656;Mannen;1 jaar;Waarde;2003;76.11;61.8;68.7;72.0;54.1;48.5;51.2;70.5;;
1657;Mannen;1 jaar;Waarde;2004;76.7;61.9;68.6;72.2;53.9;47.5;49.9;71.1;;
1658;Mannen;1 jaar;Waarde;2005;77.05;61.8;69.5;72.8;53.0;46.0;48.7;71.6;;
1659;Mannen;1 jaar;Waarde;2006;77.47;62.9;69.5;72.9;53.2;47.6;50.5;72.1;;
1660;Mannen;1 jaar;Waarde;2007;77.84;64.0;70.0;73.7;53.1;47.2;50.4;71.8;;
1661;Mannen;1 jaar;Waarde;2008;78.09;63.0;70.1;74.3;54.5;47.6;51.2;73.4;;
1662;Mannen;1 jaar;Waarde;2009;78.33;64.6;70.5;74.3;54.1;46.8;50.2;73.0;;
1663;Mannen;1 jaar;Waarde;2010;78.56;63.7;69.9;73.8;52.7;46.9;50.5;72.2;;
1664;Mannen;1 jaar;Waarde;2011;78.97;63.5;70.9;74.6;52.5;45.8;49.1;72.3;;
1665;Mannen;1 jaar;Waarde;2012;78.92;64.4;71.6;75.1;53.3;47.7;50.8;72.8;;
1666;Mannen;1 jaar;Waarde;2013;79.2;64.3;70.9;74.7;53.1;48.3;51.4;72.0;;
1667;Mannen;1 jaar;Waarde;2014;79.66;64.7;71.9;74.6;58.8;46.6;49.9;73.4;60.6;75.0
1668;Mannen;1 jaar;Waarde;2015;79.48;64.3;72.1;75.4;58.5;45.6;48.8;73.6;60.6;74.9
1669;Mannen;1 jaar;Waarde;2016;79.64;64.6;72.2;75.4;58.0;46.5;49.5;73.4;60.5;74.6
1670;Mannen;1 jaar;Waarde;2017;79.84;64.7;73.0;75.8;59.0;45.6;49.2;73.4;59.2;75.5
1671;Mannen;1 jaar;Waarde;2018;79.93;63.9;72.8;75.9;58.1;47.0;50.2;73.2;60.0;75.7
1672;Mannen;1 jaar;Waarde;2019;80.24;64.5;73.2;76.7;58.0;45.9;49.3;73.7;59.2;76.3
1673;Mannen;1 jaar;Waarde;2020;79.47;66.2;72.6;75.5;56.8;45.5;49.0;72.6;60.1;75.8
1674;Mannen;1 jaar;Waarde;2021;79.44;65.1;73.1;75.8;56.3;46.9;49.9;71.0;59.5;76.3
1675;Mannen;1 jaar;Waarde;2022;79.85;62.9;72.5;76.0;55.3;46.0;49.1;71.8;58.5;75.5
1676;Mannen;1 jaar;Waarde;2023;80.1;63.8;71.9;75.6;55.0;45.4;48.3;71.6;59.1;76.3
1677;Mannen;1 jaar;Standaardfout;1981;;0.4;;;;0.4;;;;
1678;Mannen;1 jaar;Standaardfout;1982;;0.4;;;;0.5;;;;
1679;Mannen;1 jaar;Standaardfout;1983;;0.6;;;;0.6;;;;
1680;Mannen;1 jaar;Standaardfout;1984;;0.4;;;;0.5;;;;
1681;Mannen;1 jaar;Standaardfout;1985;;0.4;;;;0.5;;;;
1682;Mannen;1 jaar;Standaardfout;1986;;0.6;;;;0.6;;;;
1683;Mannen;1 jaar;Standaardfout;1987;;0.4;;;;0.5;;;;
1684;Mannen;1 jaar;Standaardfout;1988;;0.5;;;;0.5;;;;
1685;Mannen;1 jaar;Standaardfout;1989;;0.5;;;;0.5;;;;
1686;Mannen;1 jaar;Standaardfout;1990;;0.5;;;;0.5;;;;
1687;Mannen;1 jaar;Standaardfout;1991;;0.5;;;;0.6;;;;
1688;Mannen;1 jaar;Standaardfout;1992;;0.4;;;;0.5;;;;
1689;Mannen;1 jaar;Standaardfout;1993;;0.4;;;;0.5;;;;
1690;Mannen;1 jaar;Standaardfout;1994;;0.5;;;;0.5;;;;
1691;Mannen;1 jaar;Standaardfout;1995;;0.4;;;;0.5;;;;
1692;Mannen;1 jaar;Standaardfout;1996;;0.5;;;;0.5;;;;
1693;Mannen;1 jaar;Standaardfout;1997;;0.5;;;;0.5;;;;
1694;Mannen;1 jaar;Standaardfout;1998;;0.5;;;;0.6;;;;
1695;Mannen;1 jaar;Standaardfout;1999;;0.5;;;;0.5;;;;
1696;Mannen;1 jaar;Standaardfout;2000;;0.5;;;;0.6;;;;
1697;Mannen;1 jaar;Standaardfout;2001;;0.5;;;;0.6;0.6;0.4;;
1698;Mannen;1 jaar;Standaardfout;2002;;0.5;;;;0.6;0.6;0.3;;
1699;Mannen;1 jaar;Standaardfout;2003;;0.5;;;;0.5;0.5;0.3;;
1700;Mannen;1 jaar;Standaardfout;2004;;0.4;;;;0.5;0.5;0.3;;
1701;Mannen;1 jaar;Standaardfout;2005;;0.5;;;;0.5;0.5;0.3;;
1702;Mannen;1 jaar;Standaardfout;2006;;0.4;;;;0.5;0.5;0.3;;
1703;Mannen;1 jaar;Standaardfout;2007;;0.5;;;;0.5;0.6;0.4;;
1704;Mannen;1 jaar;Standaardfout;2008;;0.5;;;;0.6;0.6;0.3;;
1705;Mannen;1 jaar;Standaardfout;2009;;0.4;;;;0.6;0.6;0.4;;
1706;Mannen;1 jaar;Standaardfout;2010;;0.3;;;;0.6;0.6;0.4;;
1707;Mannen;1 jaar;Standaardfout;2011;;0.4;;;;0.6;0.6;0.4;;
1708;Mannen;1 jaar;Standaardfout;2012;;0.4;;;;0.6;0.6;0.4;;
1709;Mannen;1 jaar;Standaardfout;2013;;0.4;;;;0.6;0.6;0.4;;
1710;Mannen;1 jaar;Standaardfout;2014;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1711;Mannen;1 jaar;Standaardfout;2015;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1712;Mannen;1 jaar;Standaardfout;2016;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1713;Mannen;1 jaar;Standaardfout;2017;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1714;Mannen;1 jaar;Standaardfout;2018;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1715;Mannen;1 jaar;Standaardfout;2019;;0.4;;;;0.5;0.5;0.3;0.5;0.2
1716;Mannen;1 jaar;Standaardfout;2020;;0.4;;;;0.5;0.5;0.4;0.5;0.2
1717;Mannen;1 jaar;Standaardfout;2021;;0.4;;;;0.5;0.5;0.4;0.5;0.2
1718;Mannen;1 jaar;Standaardfout;2022;;0.4;;;;0.5;0.5;0.4;0.5;0.3
1719;Mannen;1 jaar;Standaardfout;2023;;0.5;;;;0.5;0.5;0.4;0.5;0.2
1720;Mannen;5 jaar;Waarde;1981;69.04;56.1;;;;50.4;;;;
1721;Mannen;5 jaar;Waarde;1982;69.07;55.3;;;;49.1;;;;
1722;Mannen;5 jaar;Waarde;1983;69.24;55.5;60.7;;;48.7;;;;
1723;Mannen;5 jaar;Waarde;1984;69.3;55.0;60.3;;;48.2;;;;
1724;Mannen;5 jaar;Waarde;1985;69.35;56.1;61.4;;;47.4;;;;
1725;Mannen;5 jaar;Waarde;1986;69.35;56.5;61.0;;;47.6;;;;
1726;Mannen;5 jaar;Waarde;1987;69.78;56.6;61.3;;;47.9;;;;
1727;Mannen;5 jaar;Waarde;1988;69.9;57.0;61.9;;;48.0;;;;
1728;Mannen;5 jaar;Waarde;1989;69.84;56.3;62.3;;;47.1;;;;
1729;Mannen;5 jaar;Waarde;1990;70.05;56.6;61.8;;;47.5;;;;
1730;Mannen;5 jaar;Waarde;1991;70.25;55.2;62.5;;;46.8;;;;
1731;Mannen;5 jaar;Waarde;1992;70.42;56.0;62.2;;;46.7;;;;
1732;Mannen;5 jaar;Waarde;1993;70.11;56.0;61.6;;;46.4;;;;
1733;Mannen;5 jaar;Waarde;1994;70.65;56.6;62.2;;;46.0;;;;
1734;Mannen;5 jaar;Waarde;1995;70.66;56.8;61.8;;;46.0;;;;
1735;Mannen;5 jaar;Waarde;1996;70.72;57.7;63.6;;;44.8;;;;
1736;Mannen;5 jaar;Waarde;1997;71.16;56.9;64.5;;;45.4;;;;
1737;Mannen;5 jaar;Waarde;1998;71.23;57.4;64.8;;;45.8;;;;
1738;Mannen;5 jaar;Waarde;1999;71.33;56.8;64.7;;;45.3;;;;
1739;Mannen;5 jaar;Waarde;2000;71.54;57.3;64.6;;;44.8;;;;
1740;Mannen;5 jaar;Waarde;2001;71.83;57.6;64.2;67.5;50.3;45.0;47.3;65.7;;
1741;Mannen;5 jaar;Waarde;2002;71.98;57.8;64.9;67.9;49.7;42.9;45.9;67.5;;
1742;Mannen;5 jaar;Waarde;2003;72.22;58.2;64.8;68.1;50.1;45.2;47.9;66.7;;
1743;Mannen;5 jaar;Waarde;2004;72.82;58.2;64.7;68.3;50.0;44.0;46.4;67.3;;
1744;Mannen;5 jaar;Waarde;2005;73.17;58.2;65.6;68.9;49.1;42.6;45.3;67.9;;
1745;Mannen;5 jaar;Waarde;2006;73.57;59.1;65.6;69.0;49.3;44.0;46.9;68.3;;
1746;Mannen;5 jaar;Waarde;2007;73.93;60.4;66.1;69.8;49.2;43.7;46.9;68.0;;
1747;Mannen;5 jaar;Waarde;2008;74.18;59.3;66.2;70.4;50.5;44.2;47.9;69.6;;
1748;Mannen;5 jaar;Waarde;2009;74.42;60.9;66.6;70.4;50.1;43.3;46.6;69.1;;
1749;Mannen;5 jaar;Waarde;2010;74.64;60.0;66.0;69.8;48.7;43.5;47.0;68.4;;
1750;Mannen;5 jaar;Waarde;2011;75.05;59.8;67.0;70.7;48.6;42.4;45.7;68.5;;
1751;Mannen;5 jaar;Waarde;2012;75.01;60.7;67.7;71.1;49.4;44.1;47.1;69.1;;
1752;Mannen;5 jaar;Waarde;2013;75.27;60.6;67.0;70.8;49.2;44.7;47.7;68.4;;
1753;Mannen;5 jaar;Waarde;2014;75.73;60.8;67.9;70.6;54.8;42.8;46.1;69.6;56.7;71.1
1754;Mannen;5 jaar;Waarde;2015;75.56;60.5;68.2;71.4;54.5;41.9;45.1;69.8;56.8;71.0
1755;Mannen;5 jaar;Waarde;2016;75.72;60.7;68.3;71.4;54.0;42.9;45.9;69.6;56.7;70.8
1756;Mannen;5 jaar;Waarde;2017;75.91;61.0;69.0;71.9;55.1;42.0;45.6;69.6;55.4;71.6
1757;Mannen;5 jaar;Waarde;2018;76.01;60.2;68.9;72.0;54.1;43.3;46.5;69.2;56.2;71.8
1758;Mannen;5 jaar;Waarde;2019;76.32;60.8;69.3;72.7;54.0;42.2;45.6;69.9;55.3;72.4
1759;Mannen;5 jaar;Waarde;2020;75.54;62.4;68.6;71.5;52.8;41.8;45.3;68.9;56.2;71.9
1760;Mannen;5 jaar;Waarde;2021;75.5;61.3;69.2;71.9;52.4;43.2;46.2;67.1;55.7;72.3
1761;Mannen;5 jaar;Waarde;2022;75.92;59.1;68.5;72.1;51.4;42.3;45.4;68.0;54.6;71.6
1762;Mannen;5 jaar;Waarde;2023;76.17;60.1;68.0;71.7;51.0;41.6;44.6;67.8;55.4;72.4
1763;Mannen;5 jaar;Standaardfout;1981;;0.4;;;;0.4;;;;
1764;Mannen;5 jaar;Standaardfout;1982;;0.4;;;;0.5;;;;
1765;Mannen;5 jaar;Standaardfout;1983;;0.6;;;;0.6;;;;
1766;Mannen;5 jaar;Standaardfout;1984;;0.4;;;;0.5;;;;
1767;Mannen;5 jaar;Standaardfout;1985;;0.4;;;;0.5;;;;
1768;Mannen;5 jaar;Standaardfout;1986;;0.6;;;;0.6;;;;
1769;Mannen;5 jaar;Standaardfout;1987;;0.4;;;;0.5;;;;
1770;Mannen;5 jaar;Standaardfout;1988;;0.4;;;;0.5;;;;
1771;Mannen;5 jaar;Standaardfout;1989;;0.4;;;;0.5;;;;
1772;Mannen;5 jaar;Standaardfout;1990;;0.5;;;;0.5;;;;
1773;Mannen;5 jaar;Standaardfout;1991;;0.5;;;;0.6;;;;
1774;Mannen;5 jaar;Standaardfout;1992;;0.4;;;;0.5;;;;
1775;Mannen;5 jaar;Standaardfout;1993;;0.4;;;;0.5;;;;
1776;Mannen;5 jaar;Standaardfout;1994;;0.5;;;;0.5;;;;
1777;Mannen;5 jaar;Standaardfout;1995;;0.4;;;;0.5;;;;
1778;Mannen;5 jaar;Standaardfout;1996;;0.5;;;;0.5;;;;
1779;Mannen;5 jaar;Standaardfout;1997;;0.4;;;;0.5;;;;
1780;Mannen;5 jaar;Standaardfout;1998;;0.5;;;;0.6;;;;
1781;Mannen;5 jaar;Standaardfout;1999;;0.5;;;;0.5;;;;
1782;Mannen;5 jaar;Standaardfout;2000;;0.5;;;;0.5;;;;
1783;Mannen;5 jaar;Standaardfout;2001;;0.5;;;;0.5;0.6;0.4;;
1784;Mannen;5 jaar;Standaardfout;2002;;0.5;;;;0.6;0.6;0.3;;
1785;Mannen;5 jaar;Standaardfout;2003;;0.5;;;;0.5;0.5;0.3;;
1786;Mannen;5 jaar;Standaardfout;2004;;0.4;;;;0.5;0.5;0.3;;
1787;Mannen;5 jaar;Standaardfout;2005;;0.5;;;;0.5;0.5;0.3;;
1788;Mannen;5 jaar;Standaardfout;2006;;0.4;;;;0.5;0.5;0.3;;
1789;Mannen;5 jaar;Standaardfout;2007;;0.5;;;;0.5;0.6;0.4;;
1790;Mannen;5 jaar;Standaardfout;2008;;0.5;;;;0.6;0.6;0.3;;
1791;Mannen;5 jaar;Standaardfout;2009;;0.4;;;;0.6;0.6;0.4;;
1792;Mannen;5 jaar;Standaardfout;2010;;0.3;;;;0.6;0.6;0.4;;
1793;Mannen;5 jaar;Standaardfout;2011;;0.4;;;;0.6;0.6;0.4;;
1794;Mannen;5 jaar;Standaardfout;2012;;0.4;;;;0.6;0.6;0.4;;
1795;Mannen;5 jaar;Standaardfout;2013;;0.4;;;;0.6;0.6;0.4;;
1796;Mannen;5 jaar;Standaardfout;2014;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1797;Mannen;5 jaar;Standaardfout;2015;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1798;Mannen;5 jaar;Standaardfout;2016;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1799;Mannen;5 jaar;Standaardfout;2017;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1800;Mannen;5 jaar;Standaardfout;2018;;0.4;;;;0.5;0.5;0.3;0.5;0.3
1801;Mannen;5 jaar;Standaardfout;2019;;0.4;;;;0.5;0.5;0.3;0.5;0.2
1802;Mannen;5 jaar;Standaardfout;2020;;0.4;;;;0.5;0.5;0.3;0.5;0.2
1803;Mannen;5 jaar;Standaardfout;2021;;0.4;;;;0.5;0.5;0.4;0.5;0.2
1804;Mannen;5 jaar;Standaardfout;2022;;0.4;;;;0.5;0.5;0.4;0.5;0.3
1805;Mannen;5 jaar;Standaardfout;2023;;0.4;;;;0.5;0.5;0.4;0.5;0.2
1806;Mannen;10 jaar;Waarde;1981;64.15;51.6;;;;45.8;;;;
1807;Mannen;10 jaar;Waarde;1982;64.17;50.8;;;;44.5;;;;
1808;Mannen;10 jaar;Waarde;1983;64.34;51.1;55.8;;;44.2;;;;
1809;Mannen;10 jaar;Waarde;1984;64.39;50.4;55.4;;;43.8;;;;
1810;Mannen;10 jaar;Waarde;1985;64.42;51.6;56.4;;;42.9;;;;
1811;Mannen;10 jaar;Waarde;1986;64.42;52.1;56.1;;;43.2;;;;
1812;Mannen;10 jaar;Waarde;1987;64.85;52.0;56.4;;;43.5;;;;
1813;Mannen;10 jaar;Waarde;1988;64.99;52.6;57.0;;;43.6;;;;
1814;Mannen;10 jaar;Waarde;1989;64.91;51.9;57.3;;;42.7;;;;
1815;Mannen;10 jaar;Waarde;1990;65.13;52.1;56.8;;;43.1;;;;
1816;Mannen;10 jaar;Waarde;1991;65.31;50.8;57.5;;;42.5;;;;
1817;Mannen;10 jaar;Waarde;1992;65.49;51.4;57.3;;;42.2;;;;
1818;Mannen;10 jaar;Waarde;1993;65.17;51.5;56.7;;;42.2;;;;
1819;Mannen;10 jaar;Waarde;1994;65.71;52.1;57.2;;;41.7;;;;
1820;Mannen;10 jaar;Waarde;1995;65.72;52.3;56.9;;;41.7;;;;
1821;Mannen;10 jaar;Waarde;1996;65.78;53.2;58.7;;;40.6;;;;
1822;Mannen;10 jaar;Waarde;1997;66.23;52.5;59.6;;;41.3;;;;
1823;Mannen;10 jaar;Waarde;1998;66.28;53.0;59.8;;;41.7;;;;
1824;Mannen;10 jaar;Waarde;1999;66.39;52.2;59.8;;;41.1;;;;
1825;Mannen;10 jaar;Waarde;2000;66.59;52.8;59.7;;;40.6;;;;
1826;Mannen;10 jaar;Waarde;2001;66.88;52.9;59.2;62.5;45.3;40.7;43.1;60.8;;
