ID;Region;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
4239;Watersportgebieden;1998 August;221.1;146.0;75.1;73.3;43.4;8.6;2.6;4.0;;6.7;2.1;;;;4.8;;;1.0;;1445.1;1064.0;381.1;375.7;269.5;42.4;11.9;10.8;;17.6;6.1;;;;13.8;;;3.0;
4240;Watersportgebieden;1998 September;78.9;54.7;24.2;22.9;17.4;3.0;1.1;;;;;;;;;;;1.1;;371.3;229.0;142.2;138.5;111.6;15.8;5.8;;;;;;;;;;;2.7;
4241;Watersportgebieden;1998 3rd Quarter;492.9;325.5;167.4;161.9;105.0;17.9;5.4;7.4;1.9;8.4;2.9;2.6;;;10.4;1.0;;3.5;;3096.0;2144.3;951.7;937.1;705.6;97.7;26.0;19.7;6.2;21.4;8.0;9.2;;;43.4;3.4;;9.2;
4242;Watersportgebieden;1998 October;51.4;34.1;17.2;17.2;15.8;;;;;;;;;;;;;;;261.1;160.6;100.5;100.3;92.9;;;;;;;;;;;;;;
4243;Watersportgebieden;1998 November;28.3;17.7;10.6;10.6;8.2;1.6;;;;;;;;;;;;;;135.1;84.8;50.4;50.3;39.5;7.5;;;;;;;;;;;;;
4244;Watersportgebieden;1998 December;25.7;21.0;4.6;4.6;3.5;;;;;;;;;;;;;;;112.9;90.9;21.9;21.9;15.5;;;;;;;;;;;;;;
4245;Watersportgebieden;1998 4th Quarter;105.4;72.9;32.5;32.4;27.6;3.3;;;;;;;;;;;;;;509.1;336.3;172.8;172.4;147.8;15.3;;;;;;;;;;;;;
4246;Watersportgebieden;1998 Total;984.7;653.4;331.3;322.2;228.3;35.4;10.1;11.1;2.4;9.0;3.4;4.0;;;18.5;2.0;;5.7;;5174.1;3444.5;1729.6;1701.6;1323.1;174.5;48.8;29.7;8.3;22.7;9.3;14.1;;;71.0;9.9;;14.6;
4247;Watersportgebieden;1999 January;26.7;17.0;9.7;9.7;6.8;;;;;;;;;;;;;;;114.9;69.8;45.1;45.1;32.2;;;;;;;;;;;;;;
4248;Watersportgebieden;1999 February;23.3;17.0;6.2;6.2;4.9;;;;;;;;;;;;;;;120.8;85.3;35.6;35.7;27.2;;;;;;;;;;;;;;
4249;Watersportgebieden;1999 March;34.9;25.4;9.5;9.5;7.6;;;;;;;;;;;;;;;141.1;108.5;32.7;32.7;24.6;;;;;;;;;;;;;;
4250;Watersportgebieden;1999 1st Quarter;84.9;59.5;25.5;25.4;19.2;2.3;;;;;;;;;2.3;;;;;376.9;263.5;113.4;103.1;84.0;10.7;;;;;;;;;0.2;;;;
4251;Watersportgebieden;1999 April;84.4;46.3;38.1;37.7;29.0;4.3;1.5;1.4;;;;;;;;;;;;338.8;177.1;161.7;160.8;127.9;17.3;5.7;3.7;;;;;;;;;;;
4252;Watersportgebieden;1999 May;156.3;107.1;49.3;48.5;37.3;5.9;1.3;1.5;;;;;;;1.6;;;;;614.8;433.1;181.7;179.9;140.0;21.9;5.2;4.0;;;;;;;6.2;;;;
4253;Watersportgebieden;1999 June;119.0;76.4;42.6;41.1;32.6;2.9;1.9;;;;;;;;1.9;;;;;508.4;315.1;193.3;186.1;155.2;10.2;7.8;;;;;;;;7.5;;;;
4254;Watersportgebieden;1999 2nd Quarter;359.7;229.7;130.0;127.3;98.9;13.0;4.6;3.7;;;;1.2;;;4.4;;;1.9;;1462.1;925.3;536.8;526.8;423.0;49.4;18.7;9.5;;;;4.0;;;18.2;;;4.1;
4255;Watersportgebieden;1999 July;219.2;130.3;89.0;86.9;64.2;7.8;1.9;3.1;;1.3;;2.1;;;5.4;;;;;1357.6;832.0;525.6;516.8;423.2;38.5;9.5;9.2;;3.2;;6.6;;;19.3;;;;
4256;Watersportgebieden;1999 August;203.2;129.5;73.8;71.4;45.8;7.0;2.0;3.8;;5.5;2.3;;;;4.0;;;;;1326.9;939.1;387.7;377.4;276.6;39.0;9.5;10.6;;14.1;8.8;;;;14.3;;;;
4257;Watersportgebieden;1999 September;86.2;55.4;30.8;29.2;21.3;4.0;1.4;;;;;;;;1.1;;;;;373.2;235.7;137.5;131.6;99.3;15.5;7.4;;;;;;;;5.7;;;;
4258;Watersportgebieden;1999 3rd Quarter;508.6;315.1;193.5;187.5;131.3;18.7;5.3;7.5;1.1;7.2;3.1;2.8;;;10.5;;2.1;2.7;;3057.6;2006.8;1050.8;1025.8;799.1;93.0;26.4;21.6;5.3;18.1;13.8;9.2;;;39.3;;14.7;6.6;
4259;Watersportgebieden;1999 October;56.6;34.1;22.5;21.8;18.9;1.3;;;;;;;;;;;;;;294.1;160.2;133.9;130.9;112.6;7.1;;;;;;;;;;;;;
4260;Watersportgebieden;1999 November;33.5;22.7;10.7;10.7;7.4;2.6;;;;;;;;;;;;;;142.4;94.1;48.3;48.0;33.0;11.2;;;;;;;;;;;;;
4261;Watersportgebieden;1999 December;30.2;25.3;4.8;4.8;3.3;1.1;;;;;;;;;;;;;;129.6;107.5;22.1;22.3;14.7;4.5;;;;;;;;;;;;;
4262;Watersportgebieden;1999 4th Quarter;120.3;82.2;38.1;37.3;29.6;5.0;;;;;;;;;;;;;;566.1;361.8;204.3;201.2;160.3;22.8;;;;;;;;;;;;;
4263;Watersportgebieden;1999 Total;1073.5;686.4;387.1;377.5;279.0;39.1;11.2;12.4;1.6;8.0;3.9;4.6;;;17.7;1.5;2.5;5.1;;5462.7;3557.5;1905.2;1867.3;1466.5;175.9;53.4;36.5;6.6;20.5;17.2;15.2;;;75.5;7.8;16.4;12.0;
4264;Watersportgebieden;2000 January;29.3;19.8;9.5;9.5;7.5;;;;;;;;;;;;;;;154.1;101.2;52.9;52.8;41.7;;;;;;;;;;;;;;
4265;Watersportgebieden;2000 February;22.9;18.6;4.3;4.3;3.2;;;;;;;;;;;;;;;101.4;77.8;23.6;23.6;13.7;;;;;;;;;;;;;;
4266;Watersportgebieden;2000 March;37.6;28.1;9.4;9.3;6.1;1.4;;;;;;;;;;;;;;187.3;136.2;51.1;50.2;35.2;6.8;;;;;;;;;;;;;
4267;Watersportgebieden;2000 1st Quarter;89.7;66.5;23.2;23.1;16.8;3.0;;;;;;;;;;;;;;442.8;315.2;127.6;118.3;90.7;14.0;;;;;;;;;;;;;
4268;Watersportgebieden;2000 April;110.4;63.5;46.9;46.0;32.1;6.0;2.0;2.5;;1.2;;;;;;;;;;453.5;247.7;205.8;202.6;151.5;24.4;10.0;7.6;;1.8;;;;;;;;;
4269;Watersportgebieden;2000 May;112.5;76.3;36.2;35.0;23.6;4.2;3.7;1.8;;;;;;;;;;;;446.2;295.9;150.2;146.1;102.4;16.8;13.2;8.0;;;;;;;;;;;
4270;Watersportgebieden;2000 June;164.2;102.0;62.2;60.5;46.6;5.8;1.7;1.7;;;;;;;3.0;;;;;696.7;428.2;268.5;262.3;217.5;20.5;7.7;3.5;;;;;;;9.0;;;;
4271;Watersportgebieden;2000 2nd Quarter;387.2;241.9;145.3;141.5;102.2;16.0;7.3;6.1;;1.9;;1.8;;;4.7;1.1;;1.8;;1596.3;971.8;624.5;611.0;471.4;61.6;30.9;19.2;;2.7;;5.5;;;15.5;5.7;;3.9;
4272;Watersportgebieden;2000 July;179.4;109.9;69.5;66.6;42.6;8.2;1.6;4.1;1.6;1.7;1.1;1.9;;;3.9;1.1;;;;1051.8;667.9;383.9;371.2;278.5;40.3;7.1;11.5;6.9;4.5;4.6;6.1;;;11.6;5.6;;;
4273;Watersportgebieden;2000 August;210.8;135.9;74.9;71.8;38.5;10.8;2.9;5.6;;7.4;2.8;;;;2.8;;1.3;1.0;;1315.8;936.9;378.9;366.8;249.1;50.7;13.2;15.2;;18.0;9.4;;;;7.4;;7.1;2.4;
4274;Watersportgebieden;2000 September;96.6;67.7;28.9;27.1;20.9;2.5;1.4;;;;;;;;;;;;;465.0;304.4;160.6;156.0;126.1;10.5;10.9;;;;;;;;;;;;
4275;Watersportgebieden;2000 3rd Quarter;486.9;313.6;173.3;165.6;102.0;21.5;5.9;10.3;2.3;9.3;4.2;2.4;;;7.6;2.5;2.2;2.8;;2832.6;1909.2;923.4;894.1;653.8;101.5;31.2;28.4;10.3;23.3;14.8;7.7;;;23.0;9.5;12.6;6.5;
4276;Watersportgebieden;2000 October;61.1;39.2;21.9;21.2;18.5;1.3;;;;;;;;;;;;;;317.2;188.9;128.4;125.6;111.7;6.1;;;;;;;;;;;;;
4277;Watersportgebieden;2000 November;20.5;13.8;6.7;6.7;3.0;2.4;;;;;;;;;;;;;;111.4;77.0;34.4;34.2;15.3;11.3;;;;;;;;;;;;;
4278;Watersportgebieden;2000 December;20.8;16.5;4.3;4.2;2.6;;;;;;;;;;;;;;;144.2;107.7;36.5;35.7;16.2;;;;;;;;;;;;;;
4279;Watersportgebieden;2000 4th Quarter;102.4;69.4;33.0;32.1;24.1;4.3;1.6;;;;;;;;;;;;;572.9;373.6;199.3;195.6;143.1;20.8;11.9;;;;;;;;;;;;
4280;Watersportgebieden;2000 Total;1066.2;691.4;374.8;362.3;245.1;44.9;15.7;17.5;3.6;11.3;5.6;4.4;;;14.2;3.9;3.4;5.0;;5444.7;3569.8;1874.9;1827.2;1359.1;197.9;81.6;58.1;14.4;26.4;18.6;14.1;;;57.2;16.9;18.2;11.5;
4281;Watersportgebieden;2001 January;14.9;8.8;6.1;6.0;4.9;;;;;;;;;;;;;;;81.8;51.8;29.9;29.5;25.2;;;;;;;;;;;;;;
4282;Watersportgebieden;2001 February;11.8;9.0;2.8;2.8;2.0;;;;;;;;;;;;;;;67.4;52.0;15.3;15.3;10.3;;;;;;;;;;;;;;
4283;Watersportgebieden;2001 March;21.3;17.0;4.3;4.1;2.8;1.0;;;;;;;;;;;;;;104.2;79.7;24.5;23.4;17.3;4.2;;;;;;;;;;;;;
4284;Watersportgebieden;2001 1st Quarter;48.0;34.8;13.2;12.9;9.7;2.3;;;;;;;;;;;;;;253.3;183.6;69.8;67.6;52.9;9.0;;;;;;;;;;;;;
4285;Watersportgebieden;2001 April;57.3;29.0;28.3;27.7;21.1;2.7;;1.2;;;;;;;;;;;;278.3;118.9;159.4;157.0;133.2;12.6;;2.8;;;;;;;;;;;
4286;Watersportgebieden;2001 May;122.6;89.7;32.9;31.9;24.1;3.9;1.4;1.2;;;;;;;;;;;;507.2;370.4;136.9;133.8;106.9;13.3;6.1;2.4;;;;;;;;;;;
4287;Watersportgebieden;2001 June;134.8;92.0;42.8;41.5;34.8;2.7;1.4;;;;;;;;1.1;;;;;608.2;403.8;204.4;200.5;176.5;11.3;6.2;;;;;;;;2.9;;;;
4288;Watersportgebieden;2001 2nd Quarter;314.7;210.7;104.0;101.0;80.0;9.2;3.6;3.0;;1.2;;;;;2.5;;;1.3;;1393.7;893.1;500.7;491.3;416.7;37.2;15.4;6.7;;2.0;;;;;8.6;;;2.9;
4289;Watersportgebieden;2001 July;196.2;131.5;64.7;62.9;43.0;5.1;1.4;3.3;;1.9;;2.4;;;3.9;;;;;984.4;662.1;322.3;317.5;254.8;26.8;5.2;6.2;;3.5;;6.6;;;10.0;;;;
4290;Watersportgebieden;2001 August;219.0;138.1;80.9;78.2;49.0;8.2;2.6;4.5;;7.0;2.4;;;;3.2;;1.4;;;1341.5;936.2;405.3;393.8;285.8;43.7;10.9;11.6;;16.7;7.6;;;;12.9;;7.9;;
4291;Watersportgebieden;2001 September;79.7;54.4;25.4;24.2;18.6;2.1;;;;;;;;;;;;;;370.8;239.9;130.9;128.2;108.1;7.3;;;;;;;;;;;;;
4292;Watersportgebieden;2001 3rd Quarter;495.0;324.0;171.0;165.2;110.6;15.4;4.7;8.7;1.6;9.5;4.0;2.9;;;7.7;1.3;1.9;2.2;;2696.7;1838.2;858.5;839.4;648.7;77.8;19.7;19.7;5.6;21.6;11.3;8.4;;;26.7;3.1;9.5;5.1;
4293;Watersportgebieden;2001 October;50.7;30.9;19.9;19.4;17.5;;;;;;;;;;;;;;;283.6;154.7;128.9;127.5;115.9;;;;;;;;;;;;;;
4294;Watersportgebieden;2001 November;21.0;13.4;7.6;7.5;2.7;2.7;;;;;;;;;;;;;;101.2;70.6;30.6;29.7;12.9;11.3;;;;;;;;;;;;;
4295;Watersportgebieden;2001 December;13.4;10.6;2.8;2.8;1.8;;;;;;;;;;;;;;;102.2;83.6;18.6;18.6;10.5;;;;;;;;;;;;;;
4296;Watersportgebieden;2001 4th Quarter;85.2;54.9;30.3;29.7;22.0;3.9;1.0;;;;;;;;;;;;;486.9;308.9;178.1;175.8;139.3;17.1;5.1;;;;;;;;;;;;
4297;Watersportgebieden;2001 Total;942.8;624.3;318.4;308.9;222.4;30.9;9.6;12.3;2.5;11.2;4.4;4.4;;;11.2;2.2;3.0;4.0;;4830.7;3223.8;1607.0;1574.8;1257.6;141.1;42.0;30.1;8.0;25.3;12.7;13.5;;;44.5;7.4;13.6;9.2;
4298;Watersportgebieden;2002 January;14.4;7.6;6.8;6.8;5.6;;;;;;;;;;;;;;;89.6;45.2;44.4;44.4;37.6;;;;;;;;;;;;;;
4299;Watersportgebieden;2002 February;16.1;13.0;3.0;3.0;2.1;;;;;;;;;;;;;;;85.9;69.2;16.7;16.6;10.5;;;;;;;;;;;;;;
4300;Watersportgebieden;2002 March;22.4;14.8;7.6;7.6;6.0;;;;;;;;;;;;;;;119.0;76.8;42.2;42.1;33.8;;;;;;;;;;;;;;
4301;Watersportgebieden;2002 1st Quarter;52.9;35.4;17.5;17.4;13.7;1.7;;;;;;;;;;;;;;294.5;191.2;103.3;103.1;81.9;9.2;;;;;;;;;;;;;
4302;Watersportgebieden;2002 April;97.1;65.0;32.1;32.0;21.9;5.0;1.4;1.7;;;;;;;;;;;;403.9;249.7;154.1;153.8;107.0;20.9;5.3;4.7;;;;;;;;;;;
4303;Watersportgebieden;2002 May;154.7;109.7;45.0;44.7;35.2;5.4;1.4;1.0;;;;;;;;;;;;701.8;502.6;199.1;197.0;160.4;19.2;5.1;3.0;;;;;;;;;;;
4304;Watersportgebieden;2002 June;108.0;71.9;36.1;35.7;26.4;3.5;2.3;;;;;;;;;;;;;526.8;335.0;191.8;190.7;155.1;13.9;11.3;;;;;;;;;;;;
4305;Watersportgebieden;2002 2nd Quarter;359.9;246.7;113.2;112.5;83.5;13.9;5.1;3.7;1.6;1.2;;;;;1.9;;;;;1632.5;1087.4;545.0;541.5;422.6;54.0;21.6;10.1;5.1;3.2;;;;;19.3;;;;
4306;Watersportgebieden;2002 July;134.2;90.1;44.1;43.4;30.4;3.9;1.7;1.8;;;;1.2;;;1.6;;;;;826.2;568.0;258.2;255.7;202.9;20.3;10.0;4.9;;;;3.5;;;5.6;;;;
4307;Watersportgebieden;2002 August;196.8;127.7;69.1;68.4;47.2;7.3;3.0;2.4;1.1;4.3;1.2;;;;1.1;;;;;1412.3;961.1;451.2;447.5;362.8;36.1;15.5;6.7;4.3;10.2;3.5;;;;6.2;;;;
4308;Watersportgebieden;2002 September;98.3;67.4;30.9;30.6;22.8;3.0;1.2;;;1.2;;;;;;;;;;435.0;269.2;165.8;164.4;128.8;10.1;4.7;;;1.5;;;;;;;;;
4309;Watersportgebieden;2002 3rd Quarter;429.2;285.1;144.1;142.5;100.4;14.2;6.0;5.0;2.2;6.4;1.8;1.5;;1.1;3.2;;1.0;;;2673.6;1798.3;875.3;867.6;694.6;66.5;30.2;13.1;7.3;13.8;5.1;4.6;;9.6;21.2;;5.5;;
4310;Watersportgebieden;2002 October;71.2;45.4;25.8;25.8;21.6;2.0;1.2;;;;;;;;;;;;;346.5;195.6;151.0;150.7;127.5;8.0;7.5;;;;;;;;;;;;
4311;Watersportgebieden;2002 November;42.5;33.5;9.1;9.0;4.8;2.8;;;;;;;;;;;;;;177.4;129.6;47.8;47.7;22.0;11.5;;;;;;;;;;;;;
4312;Watersportgebieden;2002 December;34.5;29.4;5.0;5.0;2.7;1.6;;;;;;;;;;;;;;160.4;131.2;29.3;29.0;11.8;6.4;;;;;;;;;;;;;
4313;Watersportgebieden;2002 4th Quarter;148.2;108.3;39.9;39.8;29.1;6.4;2.2;;;;;;;;;;;;;684.3;456.3;228.0;227.5;161.3;25.9;14.6;;;;;;;;;;;;
4314;Watersportgebieden;2002 Total;990.3;675.6;314.7;312.2;226.7;36.2;14.1;9.5;3.8;7.8;2.1;2.2;1.1;2.0;6.9;1.0;1.2;;;5284.8;3533.2;1751.6;1739.7;1360.4;155.6;71.3;26.0;12.8;18.1;6.5;6.5;2.6;17.3;62.5;4.2;6.5;;
4315;Watersportgebieden;2003 January;38.8;27.1;11.8;11.8;8.7;1.4;;;;;;;;;;;;;;199.7;122.9;76.7;76.6;48.0;6.9;;;;;;;;;;;;;
4316;Watersportgebieden;2003 February;39.0;32.0;7.0;7.0;4.3;1.2;;;;;;;;;;;;;;172.2;129.6;42.5;42.4;18.3;4.0;;;;;;;;;;;;;
4317;Watersportgebieden;2003 March;50.6;38.8;11.8;11.7;7.8;2.6;;;;;;;;;;;;;;241.5;170.0;71.5;71.4;44.4;12.1;;;;;;;;;;;;;
4318;Watersportgebieden;2003 1st Quarter;128.5;97.9;30.5;30.4;20.8;5.2;;1.2;;;;;;;1.7;;;;;613.3;422.5;190.8;190.4;110.7;23.0;;10.2;;;;;;;33.0;;;;
4319;Watersportgebieden;2003 April;118.1;73.4;44.7;44.5;30.8;6.3;1.5;2.1;;1.0;;;1.2;;;;;;;464.0;254.5;209.5;209.3;155.0;25.7;5.9;5.9;;1.3;;;3.0;;;;;;
4320;Watersportgebieden;2003 May;125.3;91.6;33.7;33.2;23.4;4.1;1.8;1.6;;;;;;;1.0;;;;;506.6;347.9;158.7;155.0;103.1;14.6;19.3;4.9;;;;;;;9.8;;;;
4321;Watersportgebieden;2003 June;188.8;123.5;65.2;65.0;52.0;7.4;1.3;1.1;;;;;;;;;;;;807.8;524.3;283.5;282.9;229.3;30.0;6.1;3.7;;;;;;;;;;;
4322;Watersportgebieden;2003 2nd Quarter;432.2;288.6;143.6;142.8;106.1;17.9;4.6;4.7;;1.9;;;1.9;1.2;2.7;;;;;1778.4;1126.8;651.7;647.1;487.3;70.3;31.3;14.6;;2.5;;;7.3;4.6;24.1;;;;
4323;Watersportgebieden;2003 July;174.5;118.7;55.9;55.2;29.3;10.3;2.1;3.7;1.2;1.2;;2.1;1.1;;2.5;;;;;1009.6;749.2;260.4;257.7;165.8;41.4;9.2;9.0;4.1;2.1;;7.1;1.7;;8.8;;;;
4324;Watersportgebieden;2003 August;263.5;165.0;98.4;98.1;59.8;18.8;3.1;4.8;;5.3;1.8;1.2;;;1.4;;;;;1585.5;1051.3;534.2;533.4;393.4;70.6;16.3;14.0;;11.5;4.4;12.0;;;3.7;;;;
4325;Watersportgebieden;2003 September;103.2;70.4;32.8;32.5;25.6;3.6;;;;;;;;;;;;;;479.6;266.4;213.2;212.4;182.4;12.1;;;;;;;;;;;;;
4326;Watersportgebieden;2003 3rd Quarter;541.2;354.1;187.1;185.8;114.7;32.6;6.0;8.9;2.5;6.8;2.6;3.6;1.6;1.7;4.7;;;;;3074.6;2066.9;1007.8;1003.5;741.6;124.2;28.5;24.0;9.6;14.2;6.7;20.8;2.5;9.7;21.7;;;;
4327;Watersportgebieden;2003 October;74.3;48.7;25.6;25.5;20.7;2.7;;;;;;;;;;;;;;365.0;214.5;150.5;150.0;123.5;14.0;;;;;;;;;;;;;
4328;Watersportgebieden;2003 November;42.6;35.0;7.6;7.6;4.4;2.6;;;;;;;;;;;;;;174.7;135.3;39.4;39.3;22.8;9.2;;;;;;;;;;;;;
4329;Watersportgebieden;2003 December;38.5;33.6;4.9;4.9;2.4;1.6;;;;;;;;;;;;;;165.0;139.5;25.5;25.4;11.4;6.2;;;;;;;;;;;;;
4330;Watersportgebieden;2003 4th Quarter;155.4;117.3;38.1;38.0;27.5;7.0;1.6;;;;;;;;;;;;;704.7;489.3;215.3;214.7;157.8;29.4;9.1;;;;;;;;;;;;
4331;Watersportgebieden;2003 Total;1257.3;857.9;399.4;397.0;269.1;62.7;12.9;15.6;3.5;8.9;2.8;4.5;3.5;3.5;10.0;1.2;;;;6171.1;4105.5;2065.6;2055.7;1497.4;246.9;75.9;52.0;12.4;17.5;7.3;23.6;9.9;21.1;91.5;6.0;;;
4332;Watersportgebieden;2004 January;36.3;27.2;9.1;9.1;7.4;1.0;;;;;;;;;;;;;;162.8;106.0;56.8;56.4;44.9;4.9;;;;;;;;;;;;;
4333;Watersportgebieden;2004 February;40.1;32.6;7.5;7.5;5.0;1.7;;;;;;;;;;;;;;160.5;123.2;37.4;37.4;23.9;6.8;;;;;;;;;;;;;
4334;Watersportgebieden;2004 March;39.2;33.0;6.2;6.2;5.0;;;;;;;;;;;;;;;188.0;142.0;46.0;45.0;34.8;;;;;;;;;;;;;;
4335;Watersportgebieden;2004 1st Quarter;115.6;92.7;22.8;22.8;17.3;3.5;;;;;;;;;;;;;;511.3;371.2;140.2;138.7;103.6;17.7;;;;;;;;;;;;;
4336;Watersportgebieden;2004 April;84.9;47.3;37.6;37.4;27.7;4.5;1.2;1.7;;;;;;;;;;;;342.3;160.6;181.7;181.3;142.4;19.2;5.0;4.7;;;;;;;;;;;
4337;Watersportgebieden;2004 May;157.7;119.8;37.9;37.7;29.0;4.4;;1.2;;;;;;;;;;;;606.3;451.5;154.8;153.1;119.5;18.0;;2.6;;;;;;;;;;;
4338;Watersportgebieden;2004 June;142.9;100.6;42.3;42.1;34.9;2.5;1.6;;;;;;;;;;;;;597.0;391.1;205.9;205.0;178.5;9.2;7.5;;;;;;;;;;;;
4339;Watersportgebieden;2004 2nd Quarter;385.4;267.6;117.8;117.2;91.6;11.3;3.7;3.7;1.1;1.0;;;;;2.5;;;;;1545.6;1003.2;542.4;539.4;440.4;46.4;15.8;8.6;3.7;2.3;;;;;14.6;;;;
4340;Watersportgebieden;2004 July;173.5;120.9;52.6;52.0;33.7;7.7;1.2;2.6;;1.1;;1.4;;;2.0;;;;;982.4;731.1;251.3;250.0;182.3;35.5;4.6;7.3;;2.2;;5.0;;;5.7;;;;
4341;Watersportgebieden;2004 August;226.9;149.3;77.6;77.2;55.5;9.1;1.8;3.0;;3.8;1.1;;;;;;;;;1399.0;985.7;413.3;412.6;334.0;39.4;9.5;8.8;;8.0;2.9;;;;;;;;
4342;Watersportgebieden;2004 September;102.3;71.7;30.6;30.5;23.3;4.3;1.0;;;;;;;;;;;;;473.1;291.5;181.6;181.4;151.0;16.8;5.5;;;;;;;;;;;;
4343;Watersportgebieden;2004 3rd Quarter;502.7;341.9;160.7;159.7;112.6;21.1;4.1;6.1;1.4;5.2;1.7;1.8;;1.7;3.4;;;;;2854.5;2008.4;846.2;844.0;667.3;91.6;19.6;17.3;5.2;10.6;4.2;6.8;;5.9;13.9;;;;
4344;Watersportgebieden;2004 October;75.5;55.5;19.9;19.8;17.9;1.2;;;;;;;;;;;;;;340.4;225.7;114.7;114.5;103.1;5.9;;;;;;;;;;;;;
4345;Watersportgebieden;2004 November;40.9;28.2;12.7;12.6;8.2;3.7;;;;;;;;;;;;;;175.2;115.6;59.5;59.6;35.3;15.9;;;;;;;;;;;;;
4346;Watersportgebieden;2004 December;27.3;23.1;4.2;4.2;2.4;1.4;;;;;;;;;;;;;;103.0;85.0;18.1;17.8;8.4;5.0;;;;;;;;;;;;;
4347;Watersportgebieden;2004 4th Quarter;143.6;106.9;36.8;36.7;28.4;6.3;;;;;;;;;;;;;;618.6;426.3;192.3;191.9;146.8;26.8;;;;;;;;;;;;;
4348;Watersportgebieden;2004 Total;1147.3;809.1;338.2;336.3;249.9;42.1;8.7;10.8;2.7;6.2;1.9;2.7;1.3;2.8;7.2;;;;;5530.1;3809.0;1721.1;1714.0;1358.1;182.4;44.4;30.5;9.6;13.0;5.1;9.7;2.9;13.6;44.7;;;;
4349;Watersportgebieden;2005 January;27.2;21.7;5.5;5.5;3.9;;;;;;;;;;;;;;;117.6;86.3;31.3;31.3;23.2;;;;;;;;;;;;;;
4350;Watersportgebieden;2005 February;41.6;35.1;6.4;6.4;3.7;2.0;;;;;;;;;;;;;;168.9;139.3;29.6;29.6;18.6;7.6;;;;;;;;;;;;;
4351;Watersportgebieden;2005 March;42.0;30.6;11.5;11.3;9.3;;;;;;;;;;;;;;;170.4;112.6;57.8;56.8;48.3;;;;;;;;;;;;;;
4352;Watersportgebieden;2005 1st Quarter;110.8;87.4;23.4;23.3;17.0;3.9;;;;;;;;;;;;;;456.9;338.2;118.8;117.7;90.2;15.9;;;;;;;;;;;;;
4353;Watersportgebieden;2005 April;65.1;44.8;20.3;20.2;13.5;3.6;;1.4;;;;;;;;;;;;245.9;152.5;93.4;93.2;66.9;14.7;;4.1;;;;;;;;;;;
4354;Watersportgebieden;2005 May;145.4;99.7;45.7;45.4;36.5;3.6;1.1;;;;;;2.2;;;;;;;592.2;410.7;181.4;180.8;150.8;12.1;5.8;;;;;;2.3;;;;;;
4355;Watersportgebieden;2005 June;110.0;78.1;31.8;31.7;26.3;2.0;1.2;;;;;;;;;;;;;475.7;337.9;137.8;137.6;113.3;8.9;4.9;;;;;;;;;;;;
4356;Watersportgebieden;2005 2nd Quarter;320.5;222.7;97.8;97.4;76.3;9.2;3.1;2.6;;;;;2.3;;1.6;;;;;1313.8;901.2;412.7;411.6;331.1;35.6;14.2;6.8;;;;;2.9;;13.9;;;;
4357;Watersportgebieden;2005 July;187.2;128.3;58.9;58.5;38.9;7.5;1.2;2.2;;;;4.3;;;1.0;;;;;1133.9;808.8;325.2;323.6;250.1;37.6;7.1;5.9;;;;7.0;;;5.3;;;;
4358;Watersportgebieden;2005 August;217.4;147.1;70.3;70.1;44.9;10.2;2.0;3.1;;2.8;1.5;;3.0;;;;;;;1418.4;1006.4;412.0;410.8;308.7;51.1;10.6;8.2;;5.0;3.1;;3.2;;;;;;
4359;Watersportgebieden;2005 September;110.2;79.5;30.8;30.7;22.4;4.3;1.1;;;;;;;;;;;;;516.1;346.8;169.2;169.0;136.2;16.4;5.8;;;;;;;;;;;;
4360;Watersportgebieden;2005 3rd Quarter;514.8;354.8;160.0;159.3;106.2;21.9;4.3;5.9;1.7;3.9;2.2;5.4;3.4;1.8;2.4;;;;;3068.4;2162.0;906.4;903.4;695.0;105.2;23.4;16.4;8.0;7.2;5.7;9.7;4.3;10.8;17.7;;;;
4361;Watersportgebieden;2005 October;77.6;48.1;29.5;29.4;25.5;1.6;1.3;;;;;;;;;;;;;438.2;254.0;184.2;183.6;158.7;8.9;10.6;;;;;;;;;;;;
4362;Watersportgebieden;2005 November;43.4;31.8;11.6;11.6;5.8;4.6;;;;;;;;;;;;;;186.8;124.0;62.7;62.7;36.4;20.5;;;;;;;;;;;;;
4363;Watersportgebieden;2005 December;33.1;28.8;4.3;4.3;2.6;1.3;;;;;;;;;;;;;;159.6;133.6;26.1;26.0;18.0;5.5;;;;;;;;;;;;;
4364;Watersportgebieden;2005 4th Quarter;154.1;108.7;45.4;45.2;33.9;7.5;1.6;;;;;;;;;;;;;784.6;511.6;273.0;272.3;213.1;34.8;13.7;;;;;;;;;;;;
