ID;Activiteiten;SoortUitgaven;Perioden;TotaalAanbiedersVeiligheidszorg_1;DienstJustitieleInrichtingen_2;Politie_3;OpenbaarMinisterieEnRechtspraak_4;OverigeAanbiedersMinisterieVJ_5;BijzondereOpsporingsdiensten_6;Douane_7;OverigeAanbiedersOverigeMinisteries_8;Jeugdzorg_9;ProvinciesEnGemeenten_10;Verzekeraars_11;RechtskundigeDienstverleners_12;BeveiligingsEnOpsporingsbedrijven_13;VerkoopBeveiligingsmaterialen_14;TotaalAanbiedersVeiligheidszorg_15;DienstJustitieleInrichtingen_16;Politie_17;OpenbaarMinisterieEnRechtspraak_18;OverigeAanbiedersMinisterieVJ_19;BijzondereOpsporingsdiensten_20;Douane_21;OverigeAanbiedersOverigeMinisteries_22;Jeugdzorg_23;ProvinciesEnGemeenten_24;Verzekeraars_25;RechtskundigeDienstverleners_26;BeveiligingsEnOpsporingsbedrijven_27;VerkoopBeveiligingsmaterialen_28;TotaalAanbiedersVeiligheidszorg_29;DienstJustitieleInrichtingen_30;Politie_31;OpenbaarMinisterieEnRechtspraak_32;OverigeAanbiedersMinisterieVJ_33;BijzondereOpsporingsdiensten_34;Douane_35;OverigeAanbiedersOverigeMinisteries_36;Jeugdzorg_37;ProvinciesEnGemeenten_38;Verzekeraars_39;RechtskundigeDienstverleners_40;BeveiligingsEnOpsporingsbedrijven_41;VerkoopBeveiligingsmaterialen_42;TotaalAanbiedersVeiligheidszorg_43;DienstJustitieleInrichtingen_44;Politie_45;OpenbaarMinisterieEnRechtspraak_46;OverigeAanbiedersMinisterieVJ_47;BijzondereOpsporingsdiensten_48;Douane_49;OverigeAanbiedersOverigeMinisteries_50;Jeugdzorg_51;ProvinciesEnGemeenten_52;Verzekeraars_53;RechtskundigeDienstverleners_54;BeveiligingsEnOpsporingsbedrijven_55;VerkoopBeveiligingsmaterialen_56
359;Rechtskundige Dienstverlening;Personele uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;Rechtskundige Dienstverlening;Personele uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;Rechtskundige Dienstverlening;Personele uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;Rechtskundige Dienstverlening;Personele uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Rechtskundige Dienstverlening;Personele uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Rechtskundige Dienstverlening;Materiële uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Rechtskundige Dienstverlening;Materiële uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Rechtskundige Dienstverlening;Materiële uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Rechtskundige Dienstverlening;Materiële uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Rechtskundige Dienstverlening;Materiële uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Rechtskundige Dienstverlening;Materiële uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Rechtskundige Dienstverlening;Materiële uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Rechtskundige Dienstverlening;Materiële uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Rechtskundige Dienstverlening;Materiële uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Rechtskundige Dienstverlening;Materiële uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Rechtskundige Dienstverlening;Materiële uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;Rechtskundige Dienstverlening;Materiële uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Rechtskundige Dienstverlening;Materiële uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;Rechtskundige Dienstverlening;Materiële uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Schadeloosstelling;Totaal uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Schadeloosstelling;Totaal uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Schadeloosstelling;Totaal uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Schadeloosstelling;Totaal uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;Schadeloosstelling;Totaal uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Schadeloosstelling;Totaal uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;Schadeloosstelling;Totaal uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Schadeloosstelling;Totaal uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;Schadeloosstelling;Totaal uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;Schadeloosstelling;Totaal uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;Schadeloosstelling;Totaal uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;Schadeloosstelling;Totaal uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;Schadeloosstelling;Totaal uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Schadeloosstelling;Totaal uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Schadeloosstelling;Personele uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Schadeloosstelling;Personele uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Schadeloosstelling;Personele uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;Schadeloosstelling;Personele uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;Schadeloosstelling;Personele uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Schadeloosstelling;Personele uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;Schadeloosstelling;Personele uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Schadeloosstelling;Personele uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;Schadeloosstelling;Personele uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Schadeloosstelling;Personele uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;Schadeloosstelling;Personele uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Schadeloosstelling;Personele uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Schadeloosstelling;Personele uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;Schadeloosstelling;Personele uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Schadeloosstelling;Materiële uitgaven;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;Schadeloosstelling;Materiële uitgaven;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;Schadeloosstelling;Materiële uitgaven;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;Schadeloosstelling;Materiële uitgaven;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Schadeloosstelling;Materiële uitgaven;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Schadeloosstelling;Materiële uitgaven;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Schadeloosstelling;Materiële uitgaven;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;Schadeloosstelling;Materiële uitgaven;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;Schadeloosstelling;Materiële uitgaven;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Schadeloosstelling;Materiële uitgaven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;Schadeloosstelling;Materiële uitgaven;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;Schadeloosstelling;Materiële uitgaven;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;Schadeloosstelling;Materiële uitgaven;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;Schadeloosstelling;Materiële uitgaven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;Overige activiteiten;Totaal uitgaven;2002;5.9;;;;5.9;;;;;;;;;;6.4;;;;6.4;;;;;;;;;;120.2;;;;120.2;;;;;;;;;;;;;;;;;;;;;;;
421;Overige activiteiten;Totaal uitgaven;2003;4.8;;;;4.8;;;;;;;;;;5.0;;;;5.0;;;;;;;;;;93.7;;;;93.7;;;;;;;;;;-22.1;;;;-22.1;;;;;;;;;
422;Overige activiteiten;Totaal uitgaven;2004;5.1;;;;5.1;;;;;;;;;;5.2;;;;5.2;;;;;;;;;;98.3;;;;98.3;;;;;;;;;;4.9;;;;4.9;;;;;;;;;
423;Overige activiteiten;Totaal uitgaven;2005;5.3;;;;5.3;;;;;;;;;;5.3;;;;5.3;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;1.7;;;;1.7;;;;;;;;;
424;Overige activiteiten;Totaal uitgaven;2006;5.5;;;;5.5;;;;;;;;;;5.5;;;;5.5;;;;;;;;;;102.6;;;;102.6;;;;;;;;;;2.6;;;;2.6;;;;;;;;;
425;Overige activiteiten;Totaal uitgaven;2007;6.2;;;;6.2;;;;;;;;;;5.9;;;;5.9;;;;;;;;;;111.2;;;;111.2;;;;;;;;;;8.4;;;;8.4;;;;;;;;;
426;Overige activiteiten;Totaal uitgaven;2008;6.7;;;;6.7;;;;;;;;;;6.2;;;;6.2;;;;;;;;;;117.3;;;;117.3;;;;;;;;;;5.4;;;;5.4;;;;;;;;;
427;Overige activiteiten;Totaal uitgaven;2009;6.8;;;;6.8;;;;;;;;;;6.2;;;;6.2;;;;;;;;;;115.9;;;;115.9;;;;;;;;;;-1.2;;;;-1.2;;;;;;;;;
428;Overige activiteiten;Totaal uitgaven;2010;6.7;;;;6.7;;;;;;;;;;5.8;;;;5.8;;;;;;;;;;109.8;;;;109.8;;;;;;;;;;-5.3;;;;-5.3;;;;;;;;;
429;Overige activiteiten;Totaal uitgaven;2011;7.0;;;;7.0;;;;;;;;;;6.1;;;;6.1;;;;;;;;;;114.7;;;;114.7;;;;;;;;;;4.5;;;;4.5;;;;;;;;;
430;Overige activiteiten;Totaal uitgaven;2012;7.1;;;;7.1;;;;;;;;;;6.0;;;;6.0;;;;;;;;;;113.4;;;;113.4;;;;;;;;;;-1.2;;;;-1.2;;;;;;;;;
431;Overige activiteiten;Totaal uitgaven;2013;4.2;;;;4.2;;;;;;;;;;3.6;;;;3.6;;;;;;;;;;67.7;;;;67.7;;;;;;;;;;-40.3;;;;-40.3;;;;;;;;;
432;Overige activiteiten;Totaal uitgaven;2014;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;-100.0;;;;-100.0;;;;;;;;;
433;Overige activiteiten;Totaal uitgaven;2015;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;
434;Overige activiteiten;Personele uitgaven;2002;4.5;;;;4.5;;;;;;;;;;4.9;;;;4.9;;;;;;;;;;118.1;;;;118.1;;;;;;;;;;;;;;;;;;;;;;;
435;Overige activiteiten;Personele uitgaven;2003;3.7;;;;3.7;;;;;;;;;;3.8;;;;3.8;;;;;;;;;;92.7;;;;92.7;;;;;;;;;;-21.5;;;;-21.5;;;;;;;;;
436;Overige activiteiten;Personele uitgaven;2004;4.1;;;;4.1;;;;;;;;;;4.2;;;;4.2;;;;;;;;;;100.5;;;;100.5;;;;;;;;;;8.5;;;;8.5;;;;;;;;;
437;Overige activiteiten;Personele uitgaven;2005;4.1;;;;4.1;;;;;;;;;;4.1;;;;4.1;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;-0.5;;;;-0.5;;;;;;;;;
438;Overige activiteiten;Personele uitgaven;2006;4.5;;;;4.5;;;;;;;;;;4.5;;;;4.5;;;;;;;;;;107.8;;;;107.8;;;;;;;;;;7.8;;;;7.8;;;;;;;;;
439;Overige activiteiten;Personele uitgaven;2007;4.8;;;;4.8;;;;;;;;;;4.6;;;;4.6;;;;;;;;;;110.5;;;;110.5;;;;;;;;;;2.6;;;;2.6;;;;;;;;;
440;Overige activiteiten;Personele uitgaven;2008;5.1;;;;5.1;;;;;;;;;;4.7;;;;4.7;;;;;;;;;;114.1;;;;114.1;;;;;;;;;;3.3;;;;3.3;;;;;;;;;
441;Overige activiteiten;Personele uitgaven;2009;5.1;;;;5.1;;;;;;;;;;4.6;;;;4.6;;;;;;;;;;110.3;;;;110.3;;;;;;;;;;-3.3;;;;-3.3;;;;;;;;;
442;Overige activiteiten;Personele uitgaven;2010;5.4;;;;5.4;;;;;;;;;;4.7;;;;4.7;;;;;;;;;;113.7;;;;113.7;;;;;;;;;;3.1;;;;3.1;;;;;;;;;
443;Overige activiteiten;Personele uitgaven;2011;5.7;;;;5.7;;;;;;;;;;4.9;;;;4.9;;;;;;;;;;118.9;;;;118.9;;;;;;;;;;4.6;;;;4.6;;;;;;;;;
444;Overige activiteiten;Personele uitgaven;2012;5.7;;;;5.7;;;;;;;;;;4.9;;;;4.9;;;;;;;;;;117.6;;;;117.6;;;;;;;;;;-1.1;;;;-1.1;;;;;;;;;
445;Overige activiteiten;Personele uitgaven;2013;3.5;;;;3.5;;;;;;;;;;2.9;;;;2.9;;;;;;;;;;71.0;;;;71.0;;;;;;;;;;-39.7;;;;-39.7;;;;;;;;;
446;Overige activiteiten;Personele uitgaven;2014;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;-100.0;;;;-100.0;;;;;;;;;
447;Overige activiteiten;Personele uitgaven;2015;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;
448;Overige activiteiten;Materiële uitgaven;2002;1.4;;;;1.4;;;;;;;;;;1.5;;;;1.5;;;;;;;;;;127.7;;;;127.7;;;;;;;;;;;;;;;;;;;;;;;
449;Overige activiteiten;Materiële uitgaven;2003;1.1;;;;1.1;;;;;;;;;;1.1;;;;1.1;;;;;;;;;;97.4;;;;97.4;;;;;;;;;;-23.7;;;;-23.7;;;;;;;;;
450;Overige activiteiten;Materiële uitgaven;2004;1.0;;;;1.0;;;;;;;;;;1.1;;;;1.1;;;;;;;;;;90.5;;;;90.5;;;;;;;;;;-7.1;;;;-7.1;;;;;;;;;
451;Overige activiteiten;Materiële uitgaven;2005;1.2;;;;1.2;;;;;;;;;;1.2;;;;1.2;;;;;;;;;;100.0;;;;100.0;;;;;;;;;;10.5;;;;10.5;;;;;;;;;
452;Overige activiteiten;Materiële uitgaven;2006;1.0;;;;1.0;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;84.3;;;;84.3;;;;;;;;;;-15.7;;;;-15.7;;;;;;;;;
453;Overige activiteiten;Materiële uitgaven;2007;1.4;;;;1.4;;;;;;;;;;1.3;;;;1.3;;;;;;;;;;113.7;;;;113.7;;;;;;;;;;34.9;;;;34.9;;;;;;;;;
454;Overige activiteiten;Materiële uitgaven;2008;1.6;;;;1.6;;;;;;;;;;1.5;;;;1.5;;;;;;;;;;128.3;;;;128.3;;;;;;;;;;12.8;;;;12.8;;;;;;;;;
455;Overige activiteiten;Materiële uitgaven;2009;1.7;;;;1.7;;;;;;;;;;1.6;;;;1.6;;;;;;;;;;135.6;;;;135.6;;;;;;;;;;5.7;;;;5.7;;;;;;;;;
456;Overige activiteiten;Materiële uitgaven;2010;1.2;;;;1.2;;;;;;;;;;1.1;;;;1.1;;;;;;;;;;95.9;;;;95.9;;;;;;;;;;-29.2;;;;-29.2;;;;;;;;;
457;Overige activiteiten;Materiële uitgaven;2011;1.3;;;;1.3;;;;;;;;;;1.2;;;;1.2;;;;;;;;;;100.1;;;;100.1;;;;;;;;;;4.3;;;;4.3;;;;;;;;;
458;Overige activiteiten;Materiële uitgaven;2012;1.3;;;;1.3;;;;;;;;;;1.2;;;;1.2;;;;;;;;;;98.6;;;;98.6;;;;;;;;;;-1.5;;;;-1.5;;;;;;;;;
459;Overige activiteiten;Materiële uitgaven;2013;0.7;;;;0.7;;;;;;;;;;0.7;;;;0.7;;;;;;;;;;56.2;;;;56.2;;;;;;;;;;-43.0;;;;-43.0;;;;;;;;;
460;Overige activiteiten;Materiële uitgaven;2014;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;-100.0;;;;-100.0;;;;;;;;;
461;Overige activiteiten;Materiële uitgaven;2015;;;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;
