ID;Destination;Periods;ValueAtCurrentPrices_1;ValueAtPricesOf2021_2;VolumeChangesOnPreviousYear_3;PriceIndices_4
3195;90-92 Arts, culture and lotteries;2000;454.0;532.0;3.3;85.3
3196;90-92 Arts, culture and lotteries;2001;491.0;574.0;7.9;85.5
3197;90-92 Arts, culture and lotteries;2002;493.0;566.0;-1.4;87.1
3198;90-92 Arts, culture and lotteries;2003;470.0;540.0;-4.7;87.1
3199;90-92 Arts, culture and lotteries;2004;566.0;650.0;20.4;87.1
3200;90-92 Arts, culture and lotteries;2005;506.0;582.0;-10.4;86.9
3201;90-92 Arts, culture and lotteries;2006;558.0;643.0;10.5;86.7
3202;90-92 Arts, culture and lotteries;2007;607.0;692.0;7.5;87.7
3203;90-92 Arts, culture and lotteries;2008;620.0;699.0;1.0;88.7
3204;90-92 Arts, culture and lotteries;2009;556.0;618.0;-11.6;90.0
3205;90-92 Arts, culture and lotteries;2010;586.0;642.0;4.0;91.3
3206;90-92 Arts, culture and lotteries;2011;598.0;652.0;1.5;91.7
3207;90-92 Arts, culture and lotteries;2012;593.0;642.0;-1.5;92.4
3208;90-92 Arts, culture and lotteries;2013;617.0;665.0;3.5;92.8
3209;90-92 Arts, culture and lotteries;2014;675.0;724.0;8.9;93.2
3210;90-92 Arts, culture and lotteries;2015;671.0;714.0;-1.3;93.9
3211;90-92 Arts, culture and lotteries;2016;728.0;774.0;8.3;94.1
3212;90-92 Arts, culture and lotteries;2017;813.0;867.0;12.1;93.7
3213;90-92 Arts, culture and lotteries;2018;864.0;907.0;4.6;95.3
3214;90-92 Arts, culture and lotteries;2019;981.0;1019.0;12.4;96.2
3215;90-92 Arts, culture and lotteries;2020;815.0;830.0;-18.6;98.2
3216;90-92 Arts, culture and lotteries;2021;929.0;929.0;11.9;100.0
3217;90-92 Arts, culture and lotteries;2022;1119.0;1078.0;16.0;103.8
3218;90-92 Arts, culture and lotteries;2023;;;;
3219;93 Sports and recreation;1995;156.0;139.0;;112.2
3220;93 Sports and recreation;1996;164.0;154.0;10.9;106.3
3221;93 Sports and recreation;1997;191.0;177.0;14.6;108.0
3222;93 Sports and recreation;1998;209.0;206.0;16.2;101.7
3223;93 Sports and recreation;1999;233.0;232.0;12.9;100.4
3224;93 Sports and recreation;2000;241.0;239.0;3.0;100.8
3225;93 Sports and recreation;2001;237.0;239.0;0.0;99.1
3226;93 Sports and recreation;2002;233.0;234.0;-2.1;99.6
3227;93 Sports and recreation;2003;214.0;223.0;-4.7;96.0
3228;93 Sports and recreation;2004;218.0;226.0;1.4;96.4
3229;93 Sports and recreation;2005;227.0;241.0;6.4;94.3
3230;93 Sports and recreation;2006;244.0;255.0;6.2;95.5
3231;93 Sports and recreation;2007;253.0;258.0;0.8;98.2
3232;93 Sports and recreation;2008;260.0;267.0;3.6;97.5
3233;93 Sports and recreation;2009;262.0;269.0;0.8;97.5
3234;93 Sports and recreation;2010;277.0;284.0;5.7;97.5
3235;93 Sports and recreation;2011;284.0;292.0;2.9;97.1
3236;93 Sports and recreation;2012;291.0;304.0;3.9;95.8
3237;93 Sports and recreation;2013;297.0;308.0;1.4;96.5
3238;93 Sports and recreation;2014;315.0;320.0;4.0;98.4
3239;93 Sports and recreation;2015;300.0;306.0;-4.4;98.0
3240;93 Sports and recreation;2016;330.0;339.0;10.7;97.4
3241;93 Sports and recreation;2017;371.0;382.0;12.7;97.2
3242;93 Sports and recreation;2018;426.0;438.0;14.8;97.2
3243;93 Sports and recreation;2019;502.0;515.0;17.4;97.6
3244;93 Sports and recreation;2020;431.0;436.0;-15.3;98.9
3245;93 Sports and recreation;2021;567.0;567.0;30.2;100.0
3246;93 Sports and recreation;2022;724.0;683.0;20.5;106.0
3247;93 Sports and recreation;2023;;;;
3248;S Other service activities;1995;411.0;596.0;;69.0
3249;S Other service activities;1996;399.0;571.0;-4.1;69.9
3250;S Other service activities;1997;474.0;670.0;17.3;70.8
3251;S Other service activities;1998;458.0;640.0;-4.4;71.6
3252;S Other service activities;1999;566.0;791.0;23.6;71.6
3253;S Other service activities;2000;577.0;787.0;-0.5;73.3
3254;S Other service activities;2001;567.0;754.0;-4.2;75.2
3255;S Other service activities;2002;637.0;836.0;10.9;76.2
3256;S Other service activities;2003;610.0;790.0;-5.5;77.2
3257;S Other service activities;2004;672.0;859.0;8.7;78.2
3258;S Other service activities;2005;784.0;996.0;15.9;78.7
3259;S Other service activities;2006;833.0;1045.0;5.0;79.7
3260;S Other service activities;2007;814.0;999.0;-4.4;81.5
3261;S Other service activities;2008;910.0;1096.0;9.7;83.0
3262;S Other service activities;2009;725.0;861.0;-21.4;84.2
3263;S Other service activities;2010;692.0;815.0;-5.4;84.9
3264;S Other service activities;2011;725.0;850.0;4.3;85.3
3265;S Other service activities;2012;679.0;787.0;-7.4;86.3
3266;S Other service activities;2013;775.0;891.0;13.3;87.0
3267;S Other service activities;2014;781.0;892.0;0.1;87.5
3268;S Other service activities;2015;759.0;855.0;-4.2;88.8
3269;S Other service activities;2016;826.0;929.0;8.7;88.9
3270;S Other service activities;2017;901.0;1006.0;8.4;89.5
3271;S Other service activities;2018;904.0;976.0;-3.0;92.6
3272;S Other service activities;2019;979.0;1040.0;6.5;94.1
3273;S Other service activities;2020;1023.0;1057.0;1.6;96.8
3274;S Other service activities;2021;1119.0;1119.0;5.9;100.0
3275;S Other service activities;2022;1155.0;1093.0;-2.3;105.7
3276;S Other service activities;2023;;;;
3277;94 Membership organisations;1995;200.0;335.0;;59.8
3278;94 Membership organisations;1996;198.0;325.0;-3.0;61.0
3279;94 Membership organisations;1997;205.0;331.0;2.0;61.9
3280;94 Membership organisations;1998;203.0;321.0;-2.9;63.2
3281;94 Membership organisations;1999;246.0;383.0;19.2;64.2
3282;94 Membership organisations;2000;261.0;391.0;2.0;66.8
3283;94 Membership organisations;2001;291.0;418.0;6.9;69.6
3284;94 Membership organisations;2002;305.0;427.0;2.1;71.5
3285;94 Membership organisations;2003;299.0;410.0;-3.9;73.0
3286;94 Membership organisations;2004;312.0;421.0;2.7;74.2
3287;94 Membership organisations;2005;319.0;423.0;0.6;75.3
3288;94 Membership organisations;2006;326.0;425.0;0.3;76.8
3289;94 Membership organisations;2007;313.0;400.0;-5.8;78.3
3290;94 Membership organisations;2008;322.0;401.0;0.3;80.2
3291;94 Membership organisations;2009;327.0;398.0;-0.9;82.3
3292;94 Membership organisations;2010;342.0;407.0;2.4;84.0
3293;94 Membership organisations;2011;355.0;419.0;2.9;84.7
3294;94 Membership organisations;2012;360.0;422.0;0.6;85.4
3295;94 Membership organisations;2013;416.0;484.0;14.7;86.0
3296;94 Membership organisations;2014;417.0;482.0;-0.2;86.4
3297;94 Membership organisations;2015;418.0;477.0;-1.2;87.7
3298;94 Membership organisations;2016;423.0;479.0;0.5;88.3
3299;94 Membership organisations;2017;460.0;514.0;7.3;89.5
3300;94 Membership organisations;2018;503.0;546.0;6.3;92.1
3301;94 Membership organisations;2019;532.0;569.0;4.2;93.5
3302;94 Membership organisations;2020;578.0;603.0;6.0;95.8
3303;94 Membership organisations;2021;640.0;640.0;6.1;100.0
3304;94 Membership organisations;2022;664.0;632.0;-1.3;105.1
3305;94 Membership organisations;2023;;;;
3306;95 Repair computers and consumergoods;1995;26.0;35.0;;73.9
3307;95 Repair computers and consumergoods;1996;29.0;39.0;11.5;73.9
3308;95 Repair computers and consumergoods;1997;36.0;47.0;20.7;76.0
3309;95 Repair computers and consumergoods;1998;42.0;54.0;13.9;77.8
3310;95 Repair computers and consumergoods;1999;48.0;63.0;16.7;76.3
3311;95 Repair computers and consumergoods;2000;47.0;63.0;0.0;74.7
3312;95 Repair computers and consumergoods;2001;47.0;62.0;-2.1;76.3
3313;95 Repair computers and consumergoods;2002;33.0;42.0;-31.9;78.7
3314;95 Repair computers and consumergoods;2003;35.0;43.0;3.0;81.0
3315;95 Repair computers and consumergoods;2004;35.0;42.0;-2.9;83.4
3316;95 Repair computers and consumergoods;2005;43.0;53.0;25.7;81.5
3317;95 Repair computers and consumergoods;2006;42.0;49.0;-7.0;85.5
3318;95 Repair computers and consumergoods;2007;49.0;50.0;2.4;97.5
3319;95 Repair computers and consumergoods;2008;56.0;54.0;8.2;103.0
3320;95 Repair computers and consumergoods;2009;54.0;52.0;-3.6;103.0
3321;95 Repair computers and consumergoods;2010;40.0;40.0;-24.1;100.5
3322;95 Repair computers and consumergoods;2011;38.0;38.0;-5.0;100.5
3323;95 Repair computers and consumergoods;2012;34.0;34.0;-10.5;100.5
3324;95 Repair computers and consumergoods;2013;36.0;36.0;5.9;100.5
3325;95 Repair computers and consumergoods;2014;28.0;28.0;-22.2;100.5
3326;95 Repair computers and consumergoods;2015;30.0;30.0;7.1;100.5
3327;95 Repair computers and consumergoods;2016;42.0;43.0;43.3;98.1
3328;95 Repair computers and consumergoods;2017;49.0;50.0;16.7;98.1
3329;95 Repair computers and consumergoods;2018;60.0;61.0;22.4;98.1
3330;95 Repair computers and consumergoods;2019;47.0;48.0;-21.7;98.1
3331;95 Repair computers and consumergoods;2020;54.0;54.0;12.8;100.0
3332;95 Repair computers and consumergoods;2021;37.0;37.0;-31.5;100.0
3333;95 Repair computers and consumergoods;2022;34.0;33.0;-10.8;103.0
3334;95 Repair computers and consumergoods;2023;;;;
3335;96 Other personal services;1995;185.0;236.0;;78.2
3336;96 Other personal services;1996;172.0;219.0;-7.6;78.7
3337;96 Other personal services;1997;233.0;294.0;34.3;79.4
3338;96 Other personal services;1998;213.0;268.0;-8.6;79.4
3339;96 Other personal services;1999;272.0;346.0;29.1;78.5
3340;96 Other personal services;2000;269.0;336.0;-2.9;80.0
3341;96 Other personal services;2001;229.0;285.0;-15.2;80.3
3342;96 Other personal services;2002;299.0;373.0;31.0;80.1
3343;96 Other personal services;2003;276.0;343.0;-8.0;80.4
3344;96 Other personal services;2004;325.0;401.0;16.7;81.1
3345;96 Other personal services;2005;422.0;519.0;29.5;81.3
3346;96 Other personal services;2006;465.0;569.0;9.7;81.7
3347;96 Other personal services;2007;452.0;546.0;-4.1;82.8
3348;96 Other personal services;2008;532.0;636.0;16.4;83.7
3349;96 Other personal services;2009;344.0;409.0;-35.7;84.2
3350;96 Other personal services;2010;310.0;368.0;-9.9;84.2
3351;96 Other personal services;2011;332.0;394.0;7.1;84.2
3352;96 Other personal services;2012;285.0;333.0;-15.7;85.7
3353;96 Other personal services;2013;323.0;373.0;12.3;86.5
3354;96 Other personal services;2014;336.0;385.0;3.1;87.3
3355;96 Other personal services;2015;311.0;351.0;-8.9;88.7
3356;96 Other personal services;2016;361.0;408.0;16.4;88.5
3357;96 Other personal services;2017;392.0;443.0;8.6;88.5
3358;96 Other personal services;2018;341.0;367.0;-17.1;92.8
3359;96 Other personal services;2019;400.0;422.0;15.0;94.7
3360;96 Other personal services;2020;391.0;399.0;-5.5;98.0
3361;96 Other personal services;2021;442.0;442.0;10.7;100.0
3362;96 Other personal services;2022;457.0;428.0;-3.2;106.8
3363;96 Other personal services;2023;;;;
3364;T Activities of households;1995;0.0;;;
3365;T Activities of households;1996;0.0;;;
3366;T Activities of households;1997;0.0;;;
3367;T Activities of households;1998;0.0;;;
3368;T Activities of households;1999;0.0;;;
3369;T Activities of households;2000;0.0;;;
3370;T Activities of households;2001;0.0;;;
3371;T Activities of households;2002;0.0;;;
3372;T Activities of households;2003;0.0;;;
3373;T Activities of households;2004;0.0;;;
3374;T Activities of households;2005;0.0;;;
3375;T Activities of households;2006;0.0;;;
3376;T Activities of households;2007;0.0;;;
3377;T Activities of households;2008;0.0;;;
3378;T Activities of households;2009;0.0;;;
3379;T Activities of households;2010;0.0;;;
3380;T Activities of households;2011;0.0;;;
3381;T Activities of households;2012;0.0;;;
3382;T Activities of households;2013;0.0;;;
3383;T Activities of households;2014;0.0;;;
3384;T Activities of households;2015;0.0;;;
3385;T Activities of households;2016;0.0;;;
3386;T Activities of households;2017;0.0;;;
3387;T Activities of households;2018;0.0;;;
3388;T Activities of households;2019;0.0;;;
3389;T Activities of households;2020;0.0;;;
3390;T Activities of households;2021;0.0;;;
3391;T Activities of households;2022;0.0;;;
3392;T Activities of households;2023;;;;
3393;97 Households with domestic personnel ;1995;0.0;;;
3394;97 Households with domestic personnel ;1996;0.0;;;
3395;97 Households with domestic personnel ;1997;0.0;;;
3396;97 Households with domestic personnel ;1998;0.0;;;
3397;97 Households with domestic personnel ;1999;0.0;;;
3398;97 Households with domestic personnel ;2000;0.0;;;
3399;97 Households with domestic personnel ;2001;0.0;;;
3400;97 Households with domestic personnel ;2002;0.0;;;
3401;97 Households with domestic personnel ;2003;0.0;;;
3402;97 Households with domestic personnel ;2004;0.0;;;
3403;97 Households with domestic personnel ;2005;0.0;;;
3404;97 Households with domestic personnel ;2006;0.0;;;
3405;97 Households with domestic personnel ;2007;0.0;;;
3406;97 Households with domestic personnel ;2008;0.0;;;
3407;97 Households with domestic personnel ;2009;0.0;;;
3408;97 Households with domestic personnel ;2010;0.0;;;
3409;97 Households with domestic personnel ;2011;0.0;;;
3410;97 Households with domestic personnel ;2012;0.0;;;
3411;97 Households with domestic personnel ;2013;0.0;;;
3412;97 Households with domestic personnel ;2014;0.0;;;
3413;97 Households with domestic personnel ;2015;0.0;;;
3414;97 Households with domestic personnel ;2016;0.0;;;
3415;97 Households with domestic personnel ;2017;0.0;;;
3416;97 Households with domestic personnel ;2018;0.0;;;
3417;97 Households with domestic personnel ;2019;0.0;;;
3418;97 Households with domestic personnel ;2020;0.0;;;
3419;97 Households with domestic personnel ;2021;0.0;;;
3420;97 Households with domestic personnel ;2022;0.0;;;
3421;97 Households with domestic personnel ;2023;;;;
3422;99 Extraterritorial organisations ;1995;0.0;;;
3423;99 Extraterritorial organisations ;1996;0.0;;;
3424;99 Extraterritorial organisations ;1997;0.0;;;
3425;99 Extraterritorial organisations ;1998;0.0;;;
3426;99 Extraterritorial organisations ;1999;0.0;;;
3427;99 Extraterritorial organisations ;2000;0.0;;;
3428;99 Extraterritorial organisations ;2001;0.0;;;
3429;99 Extraterritorial organisations ;2002;0.0;;;
3430;99 Extraterritorial organisations ;2003;0.0;;;
3431;99 Extraterritorial organisations ;2004;0.0;;;
3432;99 Extraterritorial organisations ;2005;0.0;;;
3433;99 Extraterritorial organisations ;2006;0.0;;;
3434;99 Extraterritorial organisations ;2007;0.0;;;
3435;99 Extraterritorial organisations ;2008;0.0;;;
3436;99 Extraterritorial organisations ;2009;0.0;;;
3437;99 Extraterritorial organisations ;2010;0.0;;;
3438;99 Extraterritorial organisations ;2011;0.0;;;
3439;99 Extraterritorial organisations ;2012;0.0;;;
3440;99 Extraterritorial organisations ;2013;0.0;;;
3441;99 Extraterritorial organisations ;2014;0.0;;;
3442;99 Extraterritorial organisations ;2015;0.0;;;
3443;99 Extraterritorial organisations ;2016;0.0;;;
3444;99 Extraterritorial organisations ;2017;0.0;;;
3445;99 Extraterritorial organisations ;2018;0.0;;;
3446;99 Extraterritorial organisations ;2019;0.0;;;
3447;99 Extraterritorial organisations ;2020;0.0;;;
3448;99 Extraterritorial organisations ;2021;0.0;;;
3449;99 Extraterritorial organisations ;2022;0.0;;;
3450;99 Extraterritorial organisations ;2023;;;;
3451;U Extraterritorial organisations;1995;0.0;;;
3452;U Extraterritorial organisations;1996;0.0;;;
3453;U Extraterritorial organisations;1997;0.0;;;
3454;U Extraterritorial organisations;1998;0.0;;;
3455;U Extraterritorial organisations;1999;0.0;;;
3456;U Extraterritorial organisations;2000;0.0;;;
3457;U Extraterritorial organisations;2001;0.0;;;
3458;U Extraterritorial organisations;2002;0.0;;;
3459;U Extraterritorial organisations;2003;0.0;;;
3460;U Extraterritorial organisations;2004;0.0;;;
3461;U Extraterritorial organisations;2005;0.0;;;
3462;U Extraterritorial organisations;2006;0.0;;;
3463;U Extraterritorial organisations;2007;0.0;;;
3464;U Extraterritorial organisations;2008;0.0;;;
3465;U Extraterritorial organisations;2009;0.0;;;
3466;U Extraterritorial organisations;2010;0.0;;;
3467;U Extraterritorial organisations;2011;0.0;;;
3468;U Extraterritorial organisations;2012;0.0;;;
3469;U Extraterritorial organisations;2013;0.0;;;
3470;U Extraterritorial organisations;2014;0.0;;;
3471;U Extraterritorial organisations;2015;0.0;;;
3472;U Extraterritorial organisations;2016;0.0;;;
3473;U Extraterritorial organisations;2017;0.0;;;
3474;U Extraterritorial organisations;2018;0.0;;;
3475;U Extraterritorial organisations;2019;0.0;;;
3476;U Extraterritorial organisations;2020;0.0;;;
3477;U Extraterritorial organisations;2021;0.0;;;
3478;U Extraterritorial organisations;2022;0.0;;;
3479;U Extraterritorial organisations;2023;;;;
3480;Sales of used fixed assets;1995;728.0;989.0;;73.6
3481;Sales of used fixed assets;1996;719.0;973.0;-1.6;73.9
3482;Sales of used fixed assets;1997;909.0;1209.0;24.3;75.2
3483;Sales of used fixed assets;1998;1188.0;1574.0;30.1;75.5
3484;Sales of used fixed assets;1999;1124.0;1457.0;-7.4;77.1
3485;Sales of used fixed assets;2000;1098.0;1398.0;-4.1;78.6
3486;Sales of used fixed assets;2001;1712.0;2125.0;52.0;80.6
3487;Sales of used fixed assets;2002;1802.0;2224.0;4.7;81.0
3488;Sales of used fixed assets;2003;2135.0;2614.0;17.5;81.7
3489;Sales of used fixed assets;2004;2191.0;2654.0;1.5;82.5
3490;Sales of used fixed assets;2005;3214.0;3809.0;43.5;84.4
3491;Sales of used fixed assets;2006;3114.0;3606.0;-5.3;86.4
3492;Sales of used fixed assets;2007;3059.0;3485.0;-3.4;87.8
3493;Sales of used fixed assets;2008;3038.0;3458.0;-0.8;87.8
3494;Sales of used fixed assets;2009;3437.0;4005.0;15.8;85.8
3495;Sales of used fixed assets;2010;3214.0;3661.0;-8.6;87.8
3496;Sales of used fixed assets;2011;3276.0;3698.0;1.0;88.6
3497;Sales of used fixed assets;2012;2882.0;3228.0;-12.7;89.3
3498;Sales of used fixed assets;2013;4967.0;5515.0;70.9;90.1
3499;Sales of used fixed assets;2014;5420.0;5943.0;7.8;91.2
3500;Sales of used fixed assets;2015;11485.0;12383.0;108.4;92.7
3501;Sales of used fixed assets;2016;2902.0;3101.0;-75.0;93.6
3502;Sales of used fixed assets;2017;2767.0;2912.0;-6.1;95.0
3503;Sales of used fixed assets;2018;4533.0;4734.0;62.6;95.7
3504;Sales of used fixed assets;2019;3881.0;4028.0;-14.9;96.3
3505;Sales of used fixed assets;2020;3898.0;4001.0;-0.7;97.4
3506;Sales of used fixed assets;2021;4763.0;4763.0;19.0;100.0
3507;Sales of used fixed assets;2022;5396.0;5087.0;6.8;106.1
3508;Sales of used fixed assets;2023;5936.0;5277.0;3.7;112.5
3509;Gross fixed capital formation;1995;69001.0;104180.0;;66.2
3510;Gross fixed capital formation;1996;74334.0;111152.0;6.7;66.9
