ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
363;"Stationaire bronnen; totaal";Ammoniak (NH3);2023;112.5
364;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);1990;280.9
365;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);1995;238.2
366;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2000;184.8
367;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2001;181.5
368;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2002;176.1
369;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2003;176.1
370;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2004;168.0
371;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2005;163.9
372;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2006;157.3
373;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2007;145.9
374;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2008;144.1
375;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2009;131.8
376;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2010;138.6
377;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2011;126.6
378;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2012;122.4
379;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2013;120.7
380;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2014;110.7
381;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2015;113.1
382;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2016;106.7
383;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2017;103.2
384;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2018;99.7
385;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2019;95.6
386;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2020;90.3
387;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2021;90.2
388;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2022;83.7
389;"Stationaire bronnen; totaal";Stikstofoxiden (NOx);2023;78.1
390;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);1990;170.7
391;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);1995;109.7
392;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2000;63.1
393;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2001;67.1
394;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2002;60.6
395;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2003;56.4
396;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2004;59.1
397;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2005;57.9
398;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2006;58.3
399;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2007;55.3
400;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2008;47.8
401;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2009;35.4
402;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2010;32.9
403;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2011;33.3
404;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2012;33.6
405;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2013;29.3
406;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2014;28.8
407;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2015;30.0
408;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2016;27.9
409;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2017;26.3
410;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2018;24.3
411;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2019;22.0
412;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2020;19.0
413;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2021;20.2
414;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2022;19.0
415;"Stationaire bronnen; totaal";Zwaveldioxide (SO2);2023;16.8
416;"Stationaire bronnen; totaal";NMVOS;1990;398.3
417;"Stationaire bronnen; totaal";NMVOS;1995;292.3
418;"Stationaire bronnen; totaal";NMVOS;2000;248.6
419;"Stationaire bronnen; totaal";NMVOS;2001;227.4
420;"Stationaire bronnen; totaal";NMVOS;2002;219.2
421;"Stationaire bronnen; totaal";NMVOS;2003;217.9
422;"Stationaire bronnen; totaal";NMVOS;2004;204.7
423;"Stationaire bronnen; totaal";NMVOS;2005;212.5
424;"Stationaire bronnen; totaal";NMVOS;2006;210.5
425;"Stationaire bronnen; totaal";NMVOS;2007;215.7
426;"Stationaire bronnen; totaal";NMVOS;2008;213.0
427;"Stationaire bronnen; totaal";NMVOS;2009;216.9
428;"Stationaire bronnen; totaal";NMVOS;2010;231.2
429;"Stationaire bronnen; totaal";NMVOS;2011;226.2
430;"Stationaire bronnen; totaal";NMVOS;2012;223.1
431;"Stationaire bronnen; totaal";NMVOS;2013;223.7
432;"Stationaire bronnen; totaal";NMVOS;2014;210.1
433;"Stationaire bronnen; totaal";NMVOS;2015;220.5
434;"Stationaire bronnen; totaal";NMVOS;2016;217.9
435;"Stationaire bronnen; totaal";NMVOS;2017;219.4
436;"Stationaire bronnen; totaal";NMVOS;2018;213.4
437;"Stationaire bronnen; totaal";NMVOS;2019;210.6
438;"Stationaire bronnen; totaal";NMVOS;2020;222.8
439;"Stationaire bronnen; totaal";NMVOS;2021;210.1
440;"Stationaire bronnen; totaal";NMVOS;2022;211.8
441;"Stationaire bronnen; totaal";NMVOS;2023;209.8
442;"Stationaire bronnen; totaal";PM10 (fijn stof);1990;52.6
443;"Stationaire bronnen; totaal";PM10 (fijn stof);1995;39.6
444;"Stationaire bronnen; totaal";PM10 (fijn stof);2000;30.6
445;"Stationaire bronnen; totaal";PM10 (fijn stof);2001;29.7
446;"Stationaire bronnen; totaal";PM10 (fijn stof);2002;28.9
447;"Stationaire bronnen; totaal";PM10 (fijn stof);2003;27.7
448;"Stationaire bronnen; totaal";PM10 (fijn stof);2004;27.6
449;"Stationaire bronnen; totaal";PM10 (fijn stof);2005;27.0
450;"Stationaire bronnen; totaal";PM10 (fijn stof);2006;26.8
451;"Stationaire bronnen; totaal";PM10 (fijn stof);2007;26.5
452;"Stationaire bronnen; totaal";PM10 (fijn stof);2008;26.3
453;"Stationaire bronnen; totaal";PM10 (fijn stof);2009;25.1
454;"Stationaire bronnen; totaal";PM10 (fijn stof);2010;26.0
455;"Stationaire bronnen; totaal";PM10 (fijn stof);2011;24.8
456;"Stationaire bronnen; totaal";PM10 (fijn stof);2012;24.3
457;"Stationaire bronnen; totaal";PM10 (fijn stof);2013;24.7
458;"Stationaire bronnen; totaal";PM10 (fijn stof);2014;23.7
459;"Stationaire bronnen; totaal";PM10 (fijn stof);2015;24.1
460;"Stationaire bronnen; totaal";PM10 (fijn stof);2016;23.7
461;"Stationaire bronnen; totaal";PM10 (fijn stof);2017;23.2
462;"Stationaire bronnen; totaal";PM10 (fijn stof);2018;22.6
463;"Stationaire bronnen; totaal";PM10 (fijn stof);2019;21.9
464;"Stationaire bronnen; totaal";PM10 (fijn stof);2020;20.6
465;"Stationaire bronnen; totaal";PM10 (fijn stof);2021;20.7
466;"Stationaire bronnen; totaal";PM10 (fijn stof);2022;20.7
467;"Stationaire bronnen; totaal";PM10 (fijn stof);2023;20.4
468;"Stationaire bronnen; totaal";PM2.5 (fijn stof);1990;31.4
469;"Stationaire bronnen; totaal";PM2.5 (fijn stof);1995;24.3
470;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2000;17.6
471;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2001;17.1
472;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2002;16.2
473;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2003;16.3
474;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2004;16.1
475;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2005;15.5
476;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2006;15.7
477;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2007;14.8
478;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2008;14.6
479;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2009;13.9
480;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2010;14.7
481;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2011;13.4
482;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2012;12.9
483;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2013;13.2
484;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2014;12.1
485;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2015;12.6
486;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2016;12.4
487;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2017;12.1
488;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2018;11.8
489;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2019;11.4
490;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2020;10.5
491;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2021;10.8
492;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2022;10.7
493;"Stationaire bronnen; totaal";PM2.5 (fijn stof);2023;10.5
494;"Stationaire bronnen; totaal";Koolmonoxide (CO);1990;369.6
495;"Stationaire bronnen; totaal";Koolmonoxide (CO);1995;323.8
496;"Stationaire bronnen; totaal";Koolmonoxide (CO);2000;267.4
497;"Stationaire bronnen; totaal";Koolmonoxide (CO);2001;268.1
498;"Stationaire bronnen; totaal";Koolmonoxide (CO);2002;252.9
499;"Stationaire bronnen; totaal";Koolmonoxide (CO);2003;252.2
500;"Stationaire bronnen; totaal";Koolmonoxide (CO);2004;273.8
501;"Stationaire bronnen; totaal";Koolmonoxide (CO);2005;260.7
502;"Stationaire bronnen; totaal";Koolmonoxide (CO);2006;267.3
503;"Stationaire bronnen; totaal";Koolmonoxide (CO);2007;252.9
504;"Stationaire bronnen; totaal";Koolmonoxide (CO);2008;264.1
505;"Stationaire bronnen; totaal";Koolmonoxide (CO);2009;213.2
506;"Stationaire bronnen; totaal";Koolmonoxide (CO);2010;251.9
507;"Stationaire bronnen; totaal";Koolmonoxide (CO);2011;217.5
508;"Stationaire bronnen; totaal";Koolmonoxide (CO);2012;216.7
509;"Stationaire bronnen; totaal";Koolmonoxide (CO);2013;206.1
510;"Stationaire bronnen; totaal";Koolmonoxide (CO);2014;183.7
511;"Stationaire bronnen; totaal";Koolmonoxide (CO);2015;196.6
512;"Stationaire bronnen; totaal";Koolmonoxide (CO);2016;191.8
513;"Stationaire bronnen; totaal";Koolmonoxide (CO);2017;180.3
514;"Stationaire bronnen; totaal";Koolmonoxide (CO);2018;181.0
515;"Stationaire bronnen; totaal";Koolmonoxide (CO);2019;180.5
516;"Stationaire bronnen; totaal";Koolmonoxide (CO);2020;164.3
517;"Stationaire bronnen; totaal";Koolmonoxide (CO);2021;169.8
518;"Stationaire bronnen; totaal";Koolmonoxide (CO);2022;166.4
519;"Stationaire bronnen; totaal";Koolmonoxide (CO);2023;149.7
520;Energiesector;Kooldioxide (CO2);1990;52900.0
521;Energiesector;Kooldioxide (CO2);1995;61400.0
522;Energiesector;Kooldioxide (CO2);2000;63300.0
523;Energiesector;Kooldioxide (CO2);2001;67600.0
524;Energiesector;Kooldioxide (CO2);2002;68100.0
525;Energiesector;Kooldioxide (CO2);2003;69000.0
526;Energiesector;Kooldioxide (CO2);2004;70900.0
527;Energiesector;Kooldioxide (CO2);2005;69600.0
528;Energiesector;Kooldioxide (CO2);2006;64400.0
529;Energiesector;Kooldioxide (CO2);2007;66100.0
530;Energiesector;Kooldioxide (CO2);2008;66000.0
531;Energiesector;Kooldioxide (CO2);2009;65600.0
532;Energiesector;Kooldioxide (CO2);2010;68300.0
533;Energiesector;Kooldioxide (CO2);2011;63900.0
534;Energiesector;Kooldioxide (CO2);2012;60700.0
535;Energiesector;Kooldioxide (CO2);2013;59700.0
536;Energiesector;Kooldioxide (CO2);2014;63100.0
537;Energiesector;Kooldioxide (CO2);2015;67600.0
538;Energiesector;Kooldioxide (CO2);2016;65900.0
539;Energiesector;Kooldioxide (CO2);2017;61700.0
540;Energiesector;Kooldioxide (CO2);2018;58000.0
541;Energiesector;Kooldioxide (CO2);2019;57200.0
542;Energiesector;Kooldioxide (CO2);2020;50200.0
543;Energiesector;Kooldioxide (CO2);2021;52300.0
544;Energiesector;Kooldioxide (CO2);2022;49100.0
545;Energiesector;Kooldioxide (CO2);2023;40100.0
546;Energiesector;Methaan (CH4);1990;84.5
547;Energiesector;Methaan (CH4);1995;84.6
548;Energiesector;Methaan (CH4);2000;45.7
549;Energiesector;Methaan (CH4);2001;45.4
550;Energiesector;Methaan (CH4);2002;44.0
551;Energiesector;Methaan (CH4);2003;43.5
552;Energiesector;Methaan (CH4);2004;42.1
553;Energiesector;Methaan (CH4);2005;44.9
554;Energiesector;Methaan (CH4);2006;41.0
555;Energiesector;Methaan (CH4);2007;43.5
556;Energiesector;Methaan (CH4);2008;45.0
557;Energiesector;Methaan (CH4);2009;40.0
558;Energiesector;Methaan (CH4);2010;43.2
559;Energiesector;Methaan (CH4);2011;43.5
560;Energiesector;Methaan (CH4);2012;40.8
561;Energiesector;Methaan (CH4);2013;37.2
562;Energiesector;Methaan (CH4);2014;36.1
563;Energiesector;Methaan (CH4);2015;35.3
564;Energiesector;Methaan (CH4);2016;33.5
565;Energiesector;Methaan (CH4);2017;29.9
566;Energiesector;Methaan (CH4);2018;27.3
567;Energiesector;Methaan (CH4);2019;27.4
568;Energiesector;Methaan (CH4);2020;26.8
569;Energiesector;Methaan (CH4);2021;24.1
570;Energiesector;Methaan (CH4);2022;21.3
571;Energiesector;Methaan (CH4);2023;21.0
572;Energiesector;Distikstofoxide (N20);1990;0.4
573;Energiesector;Distikstofoxide (N20);1995;0.5
574;Energiesector;Distikstofoxide (N20);2000;0.4
575;Energiesector;Distikstofoxide (N20);2001;0.5
576;Energiesector;Distikstofoxide (N20);2002;0.5
577;Energiesector;Distikstofoxide (N20);2003;0.5
578;Energiesector;Distikstofoxide (N20);2004;0.5
579;Energiesector;Distikstofoxide (N20);2005;0.5
580;Energiesector;Distikstofoxide (N20);2006;0.5
581;Energiesector;Distikstofoxide (N20);2007;0.5
582;Energiesector;Distikstofoxide (N20);2008;0.5
583;Energiesector;Distikstofoxide (N20);2009;0.5
584;Energiesector;Distikstofoxide (N20);2010;0.5
585;Energiesector;Distikstofoxide (N20);2011;0.5
586;Energiesector;Distikstofoxide (N20);2012;0.5
587;Energiesector;Distikstofoxide (N20);2013;0.5
588;Energiesector;Distikstofoxide (N20);2014;0.5
589;Energiesector;Distikstofoxide (N20);2015;0.6
590;Energiesector;Distikstofoxide (N20);2016;0.6
591;Energiesector;Distikstofoxide (N20);2017;0.5
592;Energiesector;Distikstofoxide (N20);2018;0.5
593;Energiesector;Distikstofoxide (N20);2019;0.5
594;Energiesector;Distikstofoxide (N20);2020;0.4
595;Energiesector;Distikstofoxide (N20);2021;0.6
596;Energiesector;Distikstofoxide (N20);2022;0.5
597;Energiesector;Distikstofoxide (N20);2023;0.4
598;Energiesector;Ammoniak (NH3);1990;0.0
599;Energiesector;Ammoniak (NH3);1995;0.0
600;Energiesector;Ammoniak (NH3);2000;0.0
601;Energiesector;Ammoniak (NH3);2001;0.0
602;Energiesector;Ammoniak (NH3);2002;0.0
603;Energiesector;Ammoniak (NH3);2003;0.1
604;Energiesector;Ammoniak (NH3);2004;0.1
605;Energiesector;Ammoniak (NH3);2005;0.2
606;Energiesector;Ammoniak (NH3);2006;0.0
607;Energiesector;Ammoniak (NH3);2007;0.0
608;Energiesector;Ammoniak (NH3);2008;0.1
609;Energiesector;Ammoniak (NH3);2009;0.0
610;Energiesector;Ammoniak (NH3);2010;0.0
611;Energiesector;Ammoniak (NH3);2011;0.0
612;Energiesector;Ammoniak (NH3);2012;0.0
613;Energiesector;Ammoniak (NH3);2013;0.0
614;Energiesector;Ammoniak (NH3);2014;0.0
615;Energiesector;Ammoniak (NH3);2015;0.0
616;Energiesector;Ammoniak (NH3);2016;0.0
617;Energiesector;Ammoniak (NH3);2017;0.0
618;Energiesector;Ammoniak (NH3);2018;0.0
619;Energiesector;Ammoniak (NH3);2019;0.1
620;Energiesector;Ammoniak (NH3);2020;0.1
621;Energiesector;Ammoniak (NH3);2021;0.0
622;Energiesector;Ammoniak (NH3);2022;0.0
623;Energiesector;Ammoniak (NH3);2023;0.0
624;Energiesector;Stikstofoxiden (NOx);1990;103.9
625;Energiesector;Stikstofoxiden (NOx);1995;83.2
626;Energiesector;Stikstofoxiden (NOx);2000;64.9
627;Energiesector;Stikstofoxiden (NOx);2001;62.7
628;Energiesector;Stikstofoxiden (NOx);2002;62.9
629;Energiesector;Stikstofoxiden (NOx);2003;63.8
630;Energiesector;Stikstofoxiden (NOx);2004;56.6
631;Energiesector;Stikstofoxiden (NOx);2005;55.2
632;Energiesector;Stikstofoxiden (NOx);2006;52.0
633;Energiesector;Stikstofoxiden (NOx);2007;43.4
634;Energiesector;Stikstofoxiden (NOx);2008;38.1
635;Energiesector;Stikstofoxiden (NOx);2009;32.3
636;Energiesector;Stikstofoxiden (NOx);2010;32.6
637;Energiesector;Stikstofoxiden (NOx);2011;29.1
638;Energiesector;Stikstofoxiden (NOx);2012;28.3
639;Energiesector;Stikstofoxiden (NOx);2013;29.5
640;Energiesector;Stikstofoxiden (NOx);2014;26.8
641;Energiesector;Stikstofoxiden (NOx);2015;27.6
642;Energiesector;Stikstofoxiden (NOx);2016;23.4
643;Energiesector;Stikstofoxiden (NOx);2017;21.5
644;Energiesector;Stikstofoxiden (NOx);2018;20.7
645;Energiesector;Stikstofoxiden (NOx);2019;19.4
646;Energiesector;Stikstofoxiden (NOx);2020;17.0
647;Energiesector;Stikstofoxiden (NOx);2021;17.1
648;Energiesector;Stikstofoxiden (NOx);2022;16.3
649;Energiesector;Stikstofoxiden (NOx);2023;13.6
650;Energiesector;Zwaveldioxide (SO2);1990;112.7
651;Energiesector;Zwaveldioxide (SO2);1995;78.3
652;Energiesector;Zwaveldioxide (SO2);2000;48.2
653;Energiesector;Zwaveldioxide (SO2);2001;50.6
654;Energiesector;Zwaveldioxide (SO2);2002;44.4
655;Energiesector;Zwaveldioxide (SO2);2003;43.7
656;Energiesector;Zwaveldioxide (SO2);2004;43.1
657;Energiesector;Zwaveldioxide (SO2);2005;42.1
658;Energiesector;Zwaveldioxide (SO2);2006;42.2
659;Energiesector;Zwaveldioxide (SO2);2007;38.7
660;Energiesector;Zwaveldioxide (SO2);2008;32.1
661;Energiesector;Zwaveldioxide (SO2);2009;24.2
662;Energiesector;Zwaveldioxide (SO2);2010;19.4
663;Energiesector;Zwaveldioxide (SO2);2011;19.2
664;Energiesector;Zwaveldioxide (SO2);2012;22.1
665;Energiesector;Zwaveldioxide (SO2);2013;19.5
666;Energiesector;Zwaveldioxide (SO2);2014;18.3
667;Energiesector;Zwaveldioxide (SO2);2015;19.7
668;Energiesector;Zwaveldioxide (SO2);2016;17.1
669;Energiesector;Zwaveldioxide (SO2);2017;15.3
670;Energiesector;Zwaveldioxide (SO2);2018;13.6
671;Energiesector;Zwaveldioxide (SO2);2019;11.3
672;Energiesector;Zwaveldioxide (SO2);2020;8.8
673;Energiesector;Zwaveldioxide (SO2);2021;10.4
674;Energiesector;Zwaveldioxide (SO2);2022;10.7
675;Energiesector;Zwaveldioxide (SO2);2023;9.6
676;Energiesector;NMVOS;1990;32.2
677;Energiesector;NMVOS;1995;26.6
678;Energiesector;NMVOS;2000;26.8
679;Energiesector;NMVOS;2001;19.2
680;Energiesector;NMVOS;2002;17.7
681;Energiesector;NMVOS;2003;16.0
682;Energiesector;NMVOS;2004;14.7
683;Energiesector;NMVOS;2005;19.1
684;Energiesector;NMVOS;2006;17.2
685;Energiesector;NMVOS;2007;16.3
686;Energiesector;NMVOS;2008;15.8
687;Energiesector;NMVOS;2009;13.9
688;Energiesector;NMVOS;2010;14.7
689;Energiesector;NMVOS;2011;15.5
690;Energiesector;NMVOS;2012;15.0
691;Energiesector;NMVOS;2013;15.0
692;Energiesector;NMVOS;2014;13.6
693;Energiesector;NMVOS;2015;12.8
694;Energiesector;NMVOS;2016;11.4
695;Energiesector;NMVOS;2017;10.6
696;Energiesector;NMVOS;2018;8.4
697;Energiesector;NMVOS;2019;7.4
698;Energiesector;NMVOS;2020;6.8
699;Energiesector;NMVOS;2021;5.8
700;Energiesector;NMVOS;2022;5.6
701;Energiesector;NMVOS;2023;5.6
702;Energiesector;PM10 (fijn stof);1990;7.9
703;Energiesector;PM10 (fijn stof);1995;5.3
704;Energiesector;PM10 (fijn stof);2000;3.6
705;Energiesector;PM10 (fijn stof);2001;3.3
706;Energiesector;PM10 (fijn stof);2002;2.9
707;Energiesector;PM10 (fijn stof);2003;3.3
708;Energiesector;PM10 (fijn stof);2004;2.4
709;Energiesector;PM10 (fijn stof);2005;2.1
710;Energiesector;PM10 (fijn stof);2006;2.1
711;Energiesector;PM10 (fijn stof);2007;1.8
712;Energiesector;PM10 (fijn stof);2008;1.7
713;Energiesector;PM10 (fijn stof);2009;0.9
714;Energiesector;PM10 (fijn stof);2010;0.5
715;Energiesector;PM10 (fijn stof);2011;0.4
716;Energiesector;PM10 (fijn stof);2012;0.3
717;Energiesector;PM10 (fijn stof);2013;0.5
718;Energiesector;PM10 (fijn stof);2014;0.5
719;Energiesector;PM10 (fijn stof);2015;0.6
720;Energiesector;PM10 (fijn stof);2016;0.5
721;Energiesector;PM10 (fijn stof);2017;0.4
722;Energiesector;PM10 (fijn stof);2018;0.4
723;Energiesector;PM10 (fijn stof);2019;0.3
724;Energiesector;PM10 (fijn stof);2020;0.3
725;Energiesector;PM10 (fijn stof);2021;0.3
726;Energiesector;PM10 (fijn stof);2022;0.3
727;Energiesector;PM10 (fijn stof);2023;0.3
728;Energiesector;PM2.5 (fijn stof);1990;6.0
729;Energiesector;PM2.5 (fijn stof);1995;4.2
730;Energiesector;PM2.5 (fijn stof);2000;2.6
731;Energiesector;PM2.5 (fijn stof);2001;2.5
732;Energiesector;PM2.5 (fijn stof);2002;2.1
733;Energiesector;PM2.5 (fijn stof);2003;2.4
734;Energiesector;PM2.5 (fijn stof);2004;1.7
735;Energiesector;PM2.5 (fijn stof);2005;1.6
736;Energiesector;PM2.5 (fijn stof);2006;1.9
737;Energiesector;PM2.5 (fijn stof);2007;1.3
738;Energiesector;PM2.5 (fijn stof);2008;1.2
739;Energiesector;PM2.5 (fijn stof);2009;0.6
740;Energiesector;PM2.5 (fijn stof);2010;0.4
741;Energiesector;PM2.5 (fijn stof);2011;0.3
742;Energiesector;PM2.5 (fijn stof);2012;0.2
743;Energiesector;PM2.5 (fijn stof);2013;0.3
744;Energiesector;PM2.5 (fijn stof);2014;0.4
745;Energiesector;PM2.5 (fijn stof);2015;0.5
746;Energiesector;PM2.5 (fijn stof);2016;0.4
747;Energiesector;PM2.5 (fijn stof);2017;0.3
748;Energiesector;PM2.5 (fijn stof);2018;0.3
749;Energiesector;PM2.5 (fijn stof);2019;0.3
750;Energiesector;PM2.5 (fijn stof);2020;0.2
751;Energiesector;PM2.5 (fijn stof);2021;0.2
752;Energiesector;PM2.5 (fijn stof);2022;0.2
753;Energiesector;PM2.5 (fijn stof);2023;0.2
754;Energiesector;Koolmonoxide (CO);1990;11.3
755;Energiesector;Koolmonoxide (CO);1995;11.1
756;Energiesector;Koolmonoxide (CO);2000;18.0
757;Energiesector;Koolmonoxide (CO);2001;15.9
758;Energiesector;Koolmonoxide (CO);2002;19.7
759;Energiesector;Koolmonoxide (CO);2003;19.8
760;Energiesector;Koolmonoxide (CO);2004;12.9
761;Energiesector;Koolmonoxide (CO);2005;13.7
762;Energiesector;Koolmonoxide (CO);2006;11.9
