ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
9342;33 jaar;Tweede kind;1965;0.05167
9343;33 jaar;Tweede kind;1966;0.05381
9344;33 jaar;Tweede kind;1967;0.05605
9345;33 jaar;Tweede kind;1968;0.05647
9346;33 jaar;Tweede kind;1969;0.05743
9347;33 jaar;Tweede kind;1970;0.05867
9348;33 jaar;Tweede kind;1971;0.05866
9349;33 jaar;Tweede kind;1972;0.05696
9350;33 jaar;Tweede kind;1973;0.05651
9351;33 jaar;Tweede kind;1974;0.05752
9352;33 jaar;Tweede kind;1975;0.05928
9353;33 jaar;Tweede kind;1976;0.05881
9354;33 jaar;Tweede kind;1977;0.05884
9355;33 jaar;Tweede kind;1978;0.05894
9356;33 jaar;Tweede kind;1979;0.05628
9357;33 jaar;Tweede kind;1980;0.05623
9358;33 jaar;Tweede kind;1981;0.05832
9359;33 jaar;Tweede kind;1982;0.0554
9360;33 jaar;Tweede kind;1983;0.05381
9361;33 jaar;Tweede kind;1984;0.05433
9362;33 jaar;Tweede kind;1985;0.05433
9363;33 jaar;Tweede kind;1986;0.05402
9364;33 jaar;Tweede kind;1987;0.0513
9365;33 jaar;Tweede kind;1988;0.04955
9366;33 jaar;Tweede kind;1989;0.05183
9367;33 jaar;Tweede kind;1990;0.05401
9368;33 jaar;Tweede kind;1991;0.05468
9369;33 jaar;Tweede kind;1992;0.05522
9370;33 jaar;Tweede kind;1993;0.05538
9371;33 jaar;Tweede kind;1994;0.05652
9372;33 jaar;Tweede kind;1995;0.05623
9373;33 jaar;Tweede kind;1996;0.05669
9374;33 jaar;Tweede kind;1997;0.05707
9375;33 jaar;Tweede kind;1998;0.0567
9376;33 jaar;Tweede kind;1999;0.05678
9377;33 jaar;Tweede kind;2000;0.0567
9378;33 jaar;Tweede kind;2001;0.05677
9379;33 jaar;Tweede kind;2002;0.05679
9380;33 jaar;Tweede kind;2003;0.05674
9381;33 jaar;Tweede kind;2004;0.05675
9382;33 jaar;Tweede kind;2005;0.05675
9383;33 jaar;Tweede kind;2006;0.05676
9384;33 jaar;Tweede kind;2007;0.05676
9385;33 jaar;Tweede kind;2008;0.05675
9386;33 jaar;Tweede kind;2009;0.05675
9387;33 jaar;Tweede kind;2010;0.05675
9388;33 jaar;Tweede kind;2011;0.05675
9389;33 jaar;Tweede kind;2012;0.05675
9390;33 jaar;Tweede kind;2013;0.05675
9391;33 jaar;Tweede kind;2014;0.05675
9392;33 jaar;Tweede kind;2015;0.05675
9393;33 jaar;Tweede kind;2016;0.05675
9394;33 jaar;Tweede kind;2017;0.05675
9395;33 jaar;Tweede kind;2018;0.05675
9396;33 jaar;Tweede kind;2019;0.05675
9397;33 jaar;Tweede kind;2020;0.05675
9398;33 jaar;Tweede kind;2021;0.05675
9399;33 jaar;Tweede kind;2022;0.05675
9400;33 jaar;Tweede kind;2023;0.05675
9401;33 jaar;Tweede kind;2024;0.05675
9402;33 jaar;Tweede kind;2025;0.05675
9403;33 jaar;Tweede kind;2026;0.05675
9404;33 jaar;Tweede kind;2027;0.05675
9405;33 jaar;Tweede kind;2028;0.05675
9406;33 jaar;Tweede kind;2029;0.05675
9407;33 jaar;Tweede kind;2030;0.05675
9408;33 jaar;Derde kind;1935;0.03145
9409;33 jaar;Derde kind;1936;0.03257
9410;33 jaar;Derde kind;1937;0.03187
9411;33 jaar;Derde kind;1938;0.02723
9412;33 jaar;Derde kind;1939;0.02249
9413;33 jaar;Derde kind;1940;0.01763
9414;33 jaar;Derde kind;1941;0.01555
9415;33 jaar;Derde kind;1942;0.01367
9416;33 jaar;Derde kind;1943;0.01339
9417;33 jaar;Derde kind;1944;0.01354
9418;33 jaar;Derde kind;1945;0.01351
9419;33 jaar;Derde kind;1946;0.0135
9420;33 jaar;Derde kind;1947;0.01612
9421;33 jaar;Derde kind;1948;0.01707
9422;33 jaar;Derde kind;1949;0.01625
9423;33 jaar;Derde kind;1950;0.01606
9424;33 jaar;Derde kind;1951;0.01675
9425;33 jaar;Derde kind;1952;0.01786
9426;33 jaar;Derde kind;1953;0.01912
9427;33 jaar;Derde kind;1954;0.01903
9428;33 jaar;Derde kind;1955;0.01926
9429;33 jaar;Derde kind;1956;0.02108
9430;33 jaar;Derde kind;1957;0.02246
9431;33 jaar;Derde kind;1958;0.02217
9432;33 jaar;Derde kind;1959;0.02217
9433;33 jaar;Derde kind;1960;0.02217
9434;33 jaar;Derde kind;1961;0.02171
9435;33 jaar;Derde kind;1962;0.02062
9436;33 jaar;Derde kind;1963;0.0207
9437;33 jaar;Derde kind;1964;0.01967
9438;33 jaar;Derde kind;1965;0.02049
9439;33 jaar;Derde kind;1966;0.01974
9440;33 jaar;Derde kind;1967;0.02011
9441;33 jaar;Derde kind;1968;0.01892
9442;33 jaar;Derde kind;1969;0.01973
9443;33 jaar;Derde kind;1970;0.01994
9444;33 jaar;Derde kind;1971;0.01937
9445;33 jaar;Derde kind;1972;0.0195
9446;33 jaar;Derde kind;1973;0.01969
9447;33 jaar;Derde kind;1974;0.01901
9448;33 jaar;Derde kind;1975;0.02093
9449;33 jaar;Derde kind;1976;0.02103
9450;33 jaar;Derde kind;1977;0.02067
9451;33 jaar;Derde kind;1978;0.01999
9452;33 jaar;Derde kind;1979;0.02034
9453;33 jaar;Derde kind;1980;0.01904
9454;33 jaar;Derde kind;1981;0.02004
9455;33 jaar;Derde kind;1982;0.02015
9456;33 jaar;Derde kind;1983;0.02105
9457;33 jaar;Derde kind;1984;0.02033
9458;33 jaar;Derde kind;1985;0.0198
9459;33 jaar;Derde kind;1986;0.01996
9460;33 jaar;Derde kind;1987;0.01803
9461;33 jaar;Derde kind;1988;0.01839
9462;33 jaar;Derde kind;1989;0.01831
9463;33 jaar;Derde kind;1990;0.01797
9464;33 jaar;Derde kind;1991;0.01836
9465;33 jaar;Derde kind;1992;0.01844
9466;33 jaar;Derde kind;1993;0.01866
9467;33 jaar;Derde kind;1994;0.0188
9468;33 jaar;Derde kind;1995;0.01878
9469;33 jaar;Derde kind;1996;0.01881
9470;33 jaar;Derde kind;1997;0.01882
9471;33 jaar;Derde kind;1998;0.01881
9472;33 jaar;Derde kind;1999;0.01875
9473;33 jaar;Derde kind;2000;0.01873
9474;33 jaar;Derde kind;2001;0.01874
9475;33 jaar;Derde kind;2002;0.01874
9476;33 jaar;Derde kind;2003;0.01874
9477;33 jaar;Derde kind;2004;0.01873
9478;33 jaar;Derde kind;2005;0.01873
9479;33 jaar;Derde kind;2006;0.01873
9480;33 jaar;Derde kind;2007;0.01873
9481;33 jaar;Derde kind;2008;0.01873
9482;33 jaar;Derde kind;2009;0.01873
9483;33 jaar;Derde kind;2010;0.01873
9484;33 jaar;Derde kind;2011;0.01873
9485;33 jaar;Derde kind;2012;0.01873
9486;33 jaar;Derde kind;2013;0.01873
9487;33 jaar;Derde kind;2014;0.01873
9488;33 jaar;Derde kind;2015;0.01873
9489;33 jaar;Derde kind;2016;0.01873
9490;33 jaar;Derde kind;2017;0.01873
9491;33 jaar;Derde kind;2018;0.01873
9492;33 jaar;Derde kind;2019;0.01873
9493;33 jaar;Derde kind;2020;0.01873
9494;33 jaar;Derde kind;2021;0.01873
9495;33 jaar;Derde kind;2022;0.01873
9496;33 jaar;Derde kind;2023;0.01873
9497;33 jaar;Derde kind;2024;0.01873
9498;33 jaar;Derde kind;2025;0.01873
9499;33 jaar;Derde kind;2026;0.01873
9500;33 jaar;Derde kind;2027;0.01873
9501;33 jaar;Derde kind;2028;0.01873
9502;33 jaar;Derde kind;2029;0.01873
9503;33 jaar;Derde kind;2030;0.01873
9504;33 jaar;Vierde of volgende kind;1935;0.03159
9505;33 jaar;Vierde of volgende kind;1936;0.03121
9506;33 jaar;Vierde of volgende kind;1937;0.02656
9507;33 jaar;Vierde of volgende kind;1938;0.02295
9508;33 jaar;Vierde of volgende kind;1939;0.01727
9509;33 jaar;Vierde of volgende kind;1940;0.01249
9510;33 jaar;Vierde of volgende kind;1941;0.00971
9511;33 jaar;Vierde of volgende kind;1942;0.00903
9512;33 jaar;Vierde of volgende kind;1943;0.00823
9513;33 jaar;Vierde of volgende kind;1944;0.00768
9514;33 jaar;Vierde of volgende kind;1945;0.00768
9515;33 jaar;Vierde of volgende kind;1946;0.00693
9516;33 jaar;Vierde of volgende kind;1947;0.00777
9517;33 jaar;Vierde of volgende kind;1948;0.00865
9518;33 jaar;Vierde of volgende kind;1949;0.00801
9519;33 jaar;Vierde of volgende kind;1950;0.01004
9520;33 jaar;Vierde of volgende kind;1951;0.00896
9521;33 jaar;Vierde of volgende kind;1952;0.00937
9522;33 jaar;Vierde of volgende kind;1953;0.01001
9523;33 jaar;Vierde of volgende kind;1954;0.01001
9524;33 jaar;Vierde of volgende kind;1955;0.00946
9525;33 jaar;Vierde of volgende kind;1956;0.00968
9526;33 jaar;Vierde of volgende kind;1957;0.00996
9527;33 jaar;Vierde of volgende kind;1958;0.00949
9528;33 jaar;Vierde of volgende kind;1959;0.00947
9529;33 jaar;Vierde of volgende kind;1960;0.0096
9530;33 jaar;Vierde of volgende kind;1961;0.00837
9531;33 jaar;Vierde of volgende kind;1962;0.00739
9532;33 jaar;Vierde of volgende kind;1963;0.00732
9533;33 jaar;Vierde of volgende kind;1964;0.00737
9534;33 jaar;Vierde of volgende kind;1965;0.00731
9535;33 jaar;Vierde of volgende kind;1966;0.00657
9536;33 jaar;Vierde of volgende kind;1967;0.00692
9537;33 jaar;Vierde of volgende kind;1968;0.00717
9538;33 jaar;Vierde of volgende kind;1969;0.00643
9539;33 jaar;Vierde of volgende kind;1970;0.00649
9540;33 jaar;Vierde of volgende kind;1971;0.00649
9541;33 jaar;Vierde of volgende kind;1972;0.00619
9542;33 jaar;Vierde of volgende kind;1973;0.00655
9543;33 jaar;Vierde of volgende kind;1974;0.00653
9544;33 jaar;Vierde of volgende kind;1975;0.00669
9545;33 jaar;Vierde of volgende kind;1976;0.00615
9546;33 jaar;Vierde of volgende kind;1977;0.0066
9547;33 jaar;Vierde of volgende kind;1978;0.00629
9548;33 jaar;Vierde of volgende kind;1979;0.00598
9549;33 jaar;Vierde of volgende kind;1980;0.00648
9550;33 jaar;Vierde of volgende kind;1981;0.00687
9551;33 jaar;Vierde of volgende kind;1982;0.00643
9552;33 jaar;Vierde of volgende kind;1983;0.00736
9553;33 jaar;Vierde of volgende kind;1984;0.00692
9554;33 jaar;Vierde of volgende kind;1985;0.00676
9555;33 jaar;Vierde of volgende kind;1986;0.00672
9556;33 jaar;Vierde of volgende kind;1987;0.0065
9557;33 jaar;Vierde of volgende kind;1988;0.00655
9558;33 jaar;Vierde of volgende kind;1989;0.00634
9559;33 jaar;Vierde of volgende kind;1990;0.00682
9560;33 jaar;Vierde of volgende kind;1991;0.00687
9561;33 jaar;Vierde of volgende kind;1992;0.00701
9562;33 jaar;Vierde of volgende kind;1993;0.00692
9563;33 jaar;Vierde of volgende kind;1994;0.00705
9564;33 jaar;Vierde of volgende kind;1995;0.00716
9565;33 jaar;Vierde of volgende kind;1996;0.00715
9566;33 jaar;Vierde of volgende kind;1997;0.00715
9567;33 jaar;Vierde of volgende kind;1998;0.00712
9568;33 jaar;Vierde of volgende kind;1999;0.00713
9569;33 jaar;Vierde of volgende kind;2000;0.00714
9570;33 jaar;Vierde of volgende kind;2001;0.00714
9571;33 jaar;Vierde of volgende kind;2002;0.00714
9572;33 jaar;Vierde of volgende kind;2003;0.00713
9573;33 jaar;Vierde of volgende kind;2004;0.00714
9574;33 jaar;Vierde of volgende kind;2005;0.00714
9575;33 jaar;Vierde of volgende kind;2006;0.00714
9576;33 jaar;Vierde of volgende kind;2007;0.00714
9577;33 jaar;Vierde of volgende kind;2008;0.00714
9578;33 jaar;Vierde of volgende kind;2009;0.00714
9579;33 jaar;Vierde of volgende kind;2010;0.00714
9580;33 jaar;Vierde of volgende kind;2011;0.00714
9581;33 jaar;Vierde of volgende kind;2012;0.00714
9582;33 jaar;Vierde of volgende kind;2013;0.00714
9583;33 jaar;Vierde of volgende kind;2014;0.00714
9584;33 jaar;Vierde of volgende kind;2015;0.00714
9585;33 jaar;Vierde of volgende kind;2016;0.00714
9586;33 jaar;Vierde of volgende kind;2017;0.00714
9587;33 jaar;Vierde of volgende kind;2018;0.00714
9588;33 jaar;Vierde of volgende kind;2019;0.00714
9589;33 jaar;Vierde of volgende kind;2020;0.00714
9590;33 jaar;Vierde of volgende kind;2021;0.00714
9591;33 jaar;Vierde of volgende kind;2022;0.00714
9592;33 jaar;Vierde of volgende kind;2023;0.00714
9593;33 jaar;Vierde of volgende kind;2024;0.00714
9594;33 jaar;Vierde of volgende kind;2025;0.00714
9595;33 jaar;Vierde of volgende kind;2026;0.00714
9596;33 jaar;Vierde of volgende kind;2027;0.00714
9597;33 jaar;Vierde of volgende kind;2028;0.00714
9598;33 jaar;Vierde of volgende kind;2029;0.00714
9599;33 jaar;Vierde of volgende kind;2030;0.00714
9600;34 jaar;Totaal;1935;0.09043
9601;34 jaar;Totaal;1936;0.08627
9602;34 jaar;Totaal;1937;0.07499
9603;34 jaar;Totaal;1938;0.06415
9604;34 jaar;Totaal;1939;0.05147
9605;34 jaar;Totaal;1940;0.045
9606;34 jaar;Totaal;1941;0.04046
9607;34 jaar;Totaal;1942;0.03882
9608;34 jaar;Totaal;1943;0.03838
9609;34 jaar;Totaal;1944;0.03912
9610;34 jaar;Totaal;1945;0.03828
9611;34 jaar;Totaal;1946;0.04164
9612;34 jaar;Totaal;1947;0.04297
9613;34 jaar;Totaal;1948;0.04451
9614;34 jaar;Totaal;1949;0.04459
9615;34 jaar;Totaal;1950;0.04923
9616;34 jaar;Totaal;1951;0.05326
9617;34 jaar;Totaal;1952;0.05891
9618;34 jaar;Totaal;1953;0.06343
9619;34 jaar;Totaal;1954;0.06786
9620;34 jaar;Totaal;1955;0.07133
9621;34 jaar;Totaal;1956;0.07875
9622;34 jaar;Totaal;1957;0.08295
9623;34 jaar;Totaal;1958;0.08652
9624;34 jaar;Totaal;1959;0.08876
9625;34 jaar;Totaal;1960;0.08982
9626;34 jaar;Totaal;1961;0.08966
9627;34 jaar;Totaal;1962;0.09276
9628;34 jaar;Totaal;1963;0.09673
9629;34 jaar;Totaal;1964;0.10248
9630;34 jaar;Totaal;1965;0.10434
9631;34 jaar;Totaal;1966;0.11042
9632;34 jaar;Totaal;1967;0.11148
9633;34 jaar;Totaal;1968;0.11402
9634;34 jaar;Totaal;1969;0.11485
9635;34 jaar;Totaal;1970;0.11429
9636;34 jaar;Totaal;1971;0.11166
9637;34 jaar;Totaal;1972;0.11401
9638;34 jaar;Totaal;1973;0.11359
9639;34 jaar;Totaal;1974;0.11966
9640;34 jaar;Totaal;1975;0.11837
9641;34 jaar;Totaal;1976;0.12088
9642;34 jaar;Totaal;1977;0.11835
9643;34 jaar;Totaal;1978;0.11316
9644;34 jaar;Totaal;1979;0.11413
9645;34 jaar;Totaal;1980;0.11673
9646;34 jaar;Totaal;1981;0.11383
9647;34 jaar;Totaal;1982;0.11603
9648;34 jaar;Totaal;1983;0.11524
9649;34 jaar;Totaal;1984;0.11317
9650;34 jaar;Totaal;1985;0.11238
9651;34 jaar;Totaal;1986;0.11082
9652;34 jaar;Totaal;1987;0.10504
9653;34 jaar;Totaal;1988;0.1088
9654;34 jaar;Totaal;1989;0.11446
9655;34 jaar;Totaal;1990;0.12036
9656;34 jaar;Totaal;1991;0.1243
9657;34 jaar;Totaal;1992;0.1272
9658;34 jaar;Totaal;1993;0.13058
9659;34 jaar;Totaal;1994;0.13349
9660;34 jaar;Totaal;1995;0.13429
9661;34 jaar;Totaal;1996;0.13624
9662;34 jaar;Totaal;1997;0.13681
9663;34 jaar;Totaal;1998;0.13605
9664;34 jaar;Totaal;1999;0.13611
9665;34 jaar;Totaal;2000;0.13607
9666;34 jaar;Totaal;2001;0.13633
9667;34 jaar;Totaal;2002;0.1363
9668;34 jaar;Totaal;2003;0.1362
9669;34 jaar;Totaal;2004;0.13622
9670;34 jaar;Totaal;2005;0.13624
9671;34 jaar;Totaal;2006;0.13628
9672;34 jaar;Totaal;2007;0.13627
9673;34 jaar;Totaal;2008;0.13625
9674;34 jaar;Totaal;2009;0.13626
9675;34 jaar;Totaal;2010;0.13626
9676;34 jaar;Totaal;2011;0.13626
9677;34 jaar;Totaal;2012;0.13626
9678;34 jaar;Totaal;2013;0.13626
9679;34 jaar;Totaal;2014;0.13626
9680;34 jaar;Totaal;2015;0.13626
9681;34 jaar;Totaal;2016;0.13626
9682;34 jaar;Totaal;2017;0.13626
9683;34 jaar;Totaal;2018;0.13626
9684;34 jaar;Totaal;2019;0.13626
9685;34 jaar;Totaal;2020;0.13626
9686;34 jaar;Totaal;2021;0.13626
9687;34 jaar;Totaal;2022;0.13626
9688;34 jaar;Totaal;2023;0.13626
9689;34 jaar;Totaal;2024;0.13626
9690;34 jaar;Totaal;2025;0.13626
9691;34 jaar;Totaal;2026;0.13626
9692;34 jaar;Totaal;2027;0.13626
9693;34 jaar;Totaal;2028;0.13626
9694;34 jaar;Totaal;2029;0.13626
9695;34 jaar;Totaal;2030;0.13626
9696;34 jaar;Eerste kind;1935;0.00996
9697;34 jaar;Eerste kind;1936;0.00922
9698;34 jaar;Eerste kind;1937;0.00881
9699;34 jaar;Eerste kind;1938;0.00798
9700;34 jaar;Eerste kind;1939;0.00735
9701;34 jaar;Eerste kind;1940;0.00703
9702;34 jaar;Eerste kind;1941;0.00653
9703;34 jaar;Eerste kind;1942;0.00609
9704;34 jaar;Eerste kind;1943;0.0064
9705;34 jaar;Eerste kind;1944;0.00686
9706;34 jaar;Eerste kind;1945;0.00656
9707;34 jaar;Eerste kind;1946;0.00741
9708;34 jaar;Eerste kind;1947;0.00753
9709;34 jaar;Eerste kind;1948;0.00799
9710;34 jaar;Eerste kind;1949;0.00877
9711;34 jaar;Eerste kind;1950;0.00989
9712;34 jaar;Eerste kind;1951;0.01155
9713;34 jaar;Eerste kind;1952;0.01338
9714;34 jaar;Eerste kind;1953;0.01559
9715;34 jaar;Eerste kind;1954;0.01653
9716;34 jaar;Eerste kind;1955;0.01748
9717;34 jaar;Eerste kind;1956;0.02015
9718;34 jaar;Eerste kind;1957;0.02169
9719;34 jaar;Eerste kind;1958;0.02265
9720;34 jaar;Eerste kind;1959;0.0239
9721;34 jaar;Eerste kind;1960;0.02393
9722;34 jaar;Eerste kind;1961;0.02472
9723;34 jaar;Eerste kind;1962;0.02711
9724;34 jaar;Eerste kind;1963;0.0288
9725;34 jaar;Eerste kind;1964;0.03146
9726;34 jaar;Eerste kind;1965;0.032
9727;34 jaar;Eerste kind;1966;0.03365
9728;34 jaar;Eerste kind;1967;0.03398
9729;34 jaar;Eerste kind;1968;0.03523
9730;34 jaar;Eerste kind;1969;0.03625
9731;34 jaar;Eerste kind;1970;0.03634
9732;34 jaar;Eerste kind;1971;0.03497
9733;34 jaar;Eerste kind;1972;0.03609
9734;34 jaar;Eerste kind;1973;0.0363
9735;34 jaar;Eerste kind;1974;0.03816
9736;34 jaar;Eerste kind;1975;0.03774
9737;34 jaar;Eerste kind;1976;0.03893
9738;34 jaar;Eerste kind;1977;0.0386
9739;34 jaar;Eerste kind;1978;0.03651
9740;34 jaar;Eerste kind;1979;0.03645
9741;34 jaar;Eerste kind;1980;0.03734
9742;34 jaar;Eerste kind;1981;0.03615
9743;34 jaar;Eerste kind;1982;0.03647
9744;34 jaar;Eerste kind;1983;0.03578
9745;34 jaar;Eerste kind;1984;0.03571
9746;34 jaar;Eerste kind;1985;0.03727
9747;34 jaar;Eerste kind;1986;0.03668
9748;34 jaar;Eerste kind;1987;0.03378
9749;34 jaar;Eerste kind;1988;0.03465
9750;34 jaar;Eerste kind;1989;0.0375
9751;34 jaar;Eerste kind;1990;0.04097
9752;34 jaar;Eerste kind;1991;0.04374
9753;34 jaar;Eerste kind;1992;0.04535
9754;34 jaar;Eerste kind;1993;0.04795
9755;34 jaar;Eerste kind;1994;0.04936
9756;34 jaar;Eerste kind;1995;0.0506
9757;34 jaar;Eerste kind;1996;0.05201
9758;34 jaar;Eerste kind;1997;0.05238
9759;34 jaar;Eerste kind;1998;0.05197
9760;34 jaar;Eerste kind;1999;0.05197
9761;34 jaar;Eerste kind;2000;0.05203
9762;34 jaar;Eerste kind;2001;0.05221
9763;34 jaar;Eerste kind;2002;0.05218
9764;34 jaar;Eerste kind;2003;0.05212
9765;34 jaar;Eerste kind;2004;0.05214
9766;34 jaar;Eerste kind;2005;0.05216
9767;34 jaar;Eerste kind;2006;0.05218
9768;34 jaar;Eerste kind;2007;0.05218
9769;34 jaar;Eerste kind;2008;0.05217
9770;34 jaar;Eerste kind;2009;0.05217
9771;34 jaar;Eerste kind;2010;0.05217
9772;34 jaar;Eerste kind;2011;0.05217
9773;34 jaar;Eerste kind;2012;0.05217
9774;34 jaar;Eerste kind;2013;0.05217
9775;34 jaar;Eerste kind;2014;0.05217
9776;34 jaar;Eerste kind;2015;0.05217
9777;34 jaar;Eerste kind;2016;0.05217
9778;34 jaar;Eerste kind;2017;0.05217
9779;34 jaar;Eerste kind;2018;0.05217
9780;34 jaar;Eerste kind;2019;0.05217
9781;34 jaar;Eerste kind;2020;0.05217
9782;34 jaar;Eerste kind;2021;0.05217
9783;34 jaar;Eerste kind;2022;0.05217
9784;34 jaar;Eerste kind;2023;0.05217
9785;34 jaar;Eerste kind;2024;0.05217
9786;34 jaar;Eerste kind;2025;0.05217
9787;34 jaar;Eerste kind;2026;0.05217
9788;34 jaar;Eerste kind;2027;0.05217
9789;34 jaar;Eerste kind;2028;0.05217
9790;34 jaar;Eerste kind;2029;0.05217
9791;34 jaar;Eerste kind;2030;0.05217
9792;34 jaar;Tweede kind;1935;0.02104
9793;34 jaar;Tweede kind;1936;0.0211
9794;34 jaar;Tweede kind;1937;0.01984
9795;34 jaar;Tweede kind;1938;0.01858
9796;34 jaar;Tweede kind;1939;0.01623
9797;34 jaar;Tweede kind;1940;0.01554
9798;34 jaar;Tweede kind;1941;0.01408
9799;34 jaar;Tweede kind;1942;0.01335
9800;34 jaar;Tweede kind;1943;0.01391
9801;34 jaar;Tweede kind;1944;0.01338
9802;34 jaar;Tweede kind;1945;0.01333
9803;34 jaar;Tweede kind;1946;0.01499
9804;34 jaar;Tweede kind;1947;0.015
9805;34 jaar;Tweede kind;1948;0.01499
9806;34 jaar;Tweede kind;1949;0.0155
9807;34 jaar;Tweede kind;1950;0.01629
9808;34 jaar;Tweede kind;1951;0.01878
9809;34 jaar;Tweede kind;1952;0.02136
9810;34 jaar;Tweede kind;1953;0.02295
9811;34 jaar;Tweede kind;1954;0.02484
9812;34 jaar;Tweede kind;1955;0.02602
9813;34 jaar;Tweede kind;1956;0.02928
9814;34 jaar;Tweede kind;1957;0.03211
9815;34 jaar;Tweede kind;1958;0.0326
9816;34 jaar;Tweede kind;1959;0.03585
9817;34 jaar;Tweede kind;1960;0.03633
9818;34 jaar;Tweede kind;1961;0.03724
9819;34 jaar;Tweede kind;1962;0.03864
9820;34 jaar;Tweede kind;1963;0.04064
9821;34 jaar;Tweede kind;1964;0.0433
9822;34 jaar;Tweede kind;1965;0.04526
9823;34 jaar;Tweede kind;1966;0.04845
9824;34 jaar;Tweede kind;1967;0.05027
9825;34 jaar;Tweede kind;1968;0.05141
9826;34 jaar;Tweede kind;1969;0.05154
9827;34 jaar;Tweede kind;1970;0.0511
9828;34 jaar;Tweede kind;1971;0.05048
9829;34 jaar;Tweede kind;1972;0.05145
9830;34 jaar;Tweede kind;1973;0.05043
9831;34 jaar;Tweede kind;1974;0.0523
9832;34 jaar;Tweede kind;1975;0.05175
9833;34 jaar;Tweede kind;1976;0.05323
9834;34 jaar;Tweede kind;1977;0.05197
9835;34 jaar;Tweede kind;1978;0.05049
9836;34 jaar;Tweede kind;1979;0.05142
9837;34 jaar;Tweede kind;1980;0.05199
9838;34 jaar;Tweede kind;1981;0.05074
9839;34 jaar;Tweede kind;1982;0.05164
9840;34 jaar;Tweede kind;1983;0.05055
9841;34 jaar;Tweede kind;1984;0.04984
9842;34 jaar;Tweede kind;1985;0.04858
9843;34 jaar;Tweede kind;1986;0.04757
9844;34 jaar;Tweede kind;1987;0.0465
9845;34 jaar;Tweede kind;1988;0.04826
9846;34 jaar;Tweede kind;1989;0.0511
9847;34 jaar;Tweede kind;1990;0.05309
9848;34 jaar;Tweede kind;1991;0.05374
9849;34 jaar;Tweede kind;1992;0.05506
9850;34 jaar;Tweede kind;1993;0.05518
9851;34 jaar;Tweede kind;1994;0.05655
9852;34 jaar;Tweede kind;1995;0.05602
9853;34 jaar;Tweede kind;1996;0.05659
9854;34 jaar;Tweede kind;1997;0.05676
9855;34 jaar;Tweede kind;1998;0.05646
9856;34 jaar;Tweede kind;1999;0.05657
9857;34 jaar;Tweede kind;2000;0.05647
9858;34 jaar;Tweede kind;2001;0.05655
9859;34 jaar;Tweede kind;2002;0.05655
9860;34 jaar;Tweede kind;2003;0.05651
9861;34 jaar;Tweede kind;2004;0.05653
9862;34 jaar;Tweede kind;2005;0.05652
9863;34 jaar;Tweede kind;2006;0.05653
9864;34 jaar;Tweede kind;2007;0.05653
9865;34 jaar;Tweede kind;2008;0.05652
9866;34 jaar;Tweede kind;2009;0.05653
9867;34 jaar;Tweede kind;2010;0.05653
9868;34 jaar;Tweede kind;2011;0.05653
9869;34 jaar;Tweede kind;2012;0.05653
9870;34 jaar;Tweede kind;2013;0.05653
9871;34 jaar;Tweede kind;2014;0.05653
9872;34 jaar;Tweede kind;2015;0.05653
9873;34 jaar;Tweede kind;2016;0.05653
9874;34 jaar;Tweede kind;2017;0.05653
9875;34 jaar;Tweede kind;2018;0.05653
9876;34 jaar;Tweede kind;2019;0.05653
9877;34 jaar;Tweede kind;2020;0.05653
9878;34 jaar;Tweede kind;2021;0.05653
9879;34 jaar;Tweede kind;2022;0.05653
9880;34 jaar;Tweede kind;2023;0.05653
9881;34 jaar;Tweede kind;2024;0.05653
9882;34 jaar;Tweede kind;2025;0.05653
9883;34 jaar;Tweede kind;2026;0.05653
9884;34 jaar;Tweede kind;2027;0.05653
9885;34 jaar;Tweede kind;2028;0.05653
9886;34 jaar;Tweede kind;2029;0.05653
9887;34 jaar;Tweede kind;2030;0.05653
9888;34 jaar;Derde kind;1935;0.02755
9889;34 jaar;Derde kind;1936;0.02611
9890;34 jaar;Derde kind;1937;0.02245
9891;34 jaar;Derde kind;1938;0.01883
9892;34 jaar;Derde kind;1939;0.01472
9893;34 jaar;Derde kind;1940;0.01267
9894;34 jaar;Derde kind;1941;0.01112
9895;34 jaar;Derde kind;1942;0.01082
9896;34 jaar;Derde kind;1943;0.01051
9897;34 jaar;Derde kind;1944;0.01156
9898;34 jaar;Derde kind;1945;0.01099
9899;34 jaar;Derde kind;1946;0.01234
9900;34 jaar;Derde kind;1947;0.0126
9901;34 jaar;Derde kind;1948;0.01268
9902;34 jaar;Derde kind;1949;0.01243
9903;34 jaar;Derde kind;1950;0.01385
9904;34 jaar;Derde kind;1951;0.01435
9905;34 jaar;Derde kind;1952;0.01483
9906;34 jaar;Derde kind;1953;0.01588
9907;34 jaar;Derde kind;1954;0.01704
9908;34 jaar;Derde kind;1955;0.01816
9909;34 jaar;Derde kind;1956;0.01996
9910;34 jaar;Derde kind;1957;0.01987
9911;34 jaar;Derde kind;1958;0.02106
9912;34 jaar;Derde kind;1959;0.01995
9913;34 jaar;Derde kind;1960;0.02018
9914;34 jaar;Derde kind;1961;0.01943
9915;34 jaar;Derde kind;1962;0.01935
9916;34 jaar;Derde kind;1963;0.01926
9917;34 jaar;Derde kind;1964;0.02033
9918;34 jaar;Derde kind;1965;0.01967
9919;34 jaar;Derde kind;1966;0.02044
