ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
2106;Heumen;2016;300.0;285.0;280.0;;;;15.0;10.0;;;;;;;;
2107;Heumen;1e halfjaar 2017;235.0;235.0;225.0;10.0;;;10.0;;10.0;;;;;;;
2108;Heumen;2e halfjaar 2017;245.0;240.0;230.0;10.0;;;10.0;;10.0;;;;;;;
2109;Heumen;2017;285.0;285.0;270.0;10.0;;;10.0;;10.0;;;;;;;
2110;Heusden;1e kwartaal 2015;590.0;540.0;485.0;55.0;;;85.0;35.0;55.0;;;20.0;15.0;;;
2111;Heusden;1e halfjaar 2015;685.0;635.0;580.0;55.0;;;85.0;35.0;55.0;;;20.0;15.0;;;
2112;Heusden;2e halfjaar 2015;675.0;645.0;580.0;60.0;;;80.0;20.0;60.0;;;15.0;10.0;;;
2113;Heusden;2015;795.0;760.0;685.0;70.0;;;95.0;25.0;70.0;;;20.0;15.0;;;
2114;Heusden;1e halfjaar 2016;695.0;675.0;620.0;55.0;;;65.0;10.0;55.0;;;10.0;10.0;;;
2115;Heusden;2e halfjaar 2016;700.0;665.0;620.0;40.0;;;60.0;20.0;40.0;;;15.0;10.0;;;
2116;Heusden;2016;860.0;835.0;770.0;60.0;;;75.0;10.0;60.0;;;15.0;10.0;;;
2117;Heusden;1e halfjaar 2017;680.0;655.0;615.0;35.0;;;50.0;10.0;35.0;;;15.0;10.0;;;
2118;Heusden;2e halfjaar 2017;715.0;695.0;650.0;40.0;;;55.0;10.0;40.0;;;15.0;10.0;;;
2119;Heusden;2017;850.0;830.0;780.0;45.0;;;55.0;10.0;45.0;;;20.0;10.0;;;
2120;Hillegom;1e kwartaal 2015;370.0;365.0;335.0;25.0;;;35.0;;25.0;;;;;;;
2121;Hillegom;1e halfjaar 2015;445.0;440.0;405.0;30.0;;;35.0;;30.0;;;;;;;
2122;Hillegom;2e halfjaar 2015;495.0;485.0;460.0;25.0;;;30.0;;25.0;;;10.0;;;;
2123;Hillegom;2015;565.0;555.0;525.0;25.0;;;35.0;;25.0;;;10.0;;;;
2124;Hillegom;1e halfjaar 2016;530.0;520.0;480.0;35.0;;;40.0;;35.0;;;10.0;;;;
2125;Hillegom;2e halfjaar 2016;565.0;550.0;510.0;40.0;;;45.0;;40.0;;;10.0;;;;
2126;Hillegom;2016;655.0;645.0;595.0;40.0;;;50.0;;40.0;;;10.0;;;;
2127;Hillegom;1e halfjaar 2017;575.0;565.0;525.0;35.0;;;40.0;;35.0;;;10.0;;;;
2128;Hillegom;2e halfjaar 2017;550.0;535.0;495.0;30.0;;;45.0;10.0;30.0;;;10.0;;;;
2129;Hillegom;2017;665.0;655.0;610.0;40.0;;;45.0;;40.0;;;10.0;;;;
2130;Hilvarenbeek;1e kwartaal 2015;130.0;125.0;120.0;;;;10.0;;;;;;;;;
2131;Hilvarenbeek;1e halfjaar 2015;140.0;140.0;130.0;;;;10.0;;;;;;;;;
2132;Hilvarenbeek;2e halfjaar 2015;160.0;155.0;145.0;10.0;;;15.0;;10.0;;;;;;;
2133;Hilvarenbeek;2015;180.0;175.0;165.0;10.0;;;15.0;;10.0;;;;;;;
2134;Hilvarenbeek;1e halfjaar 2016;185.0;180.0;175.0;10.0;;;10.0;;10.0;;;;;;;
2135;Hilvarenbeek;2e halfjaar 2016;200.0;200.0;190.0;10.0;;;10.0;;10.0;;;;;;;
2136;Hilvarenbeek;2016;245.0;240.0;235.0;10.0;;;10.0;;10.0;;;;;;;
2137;Hilvarenbeek;1e halfjaar 2017;170.0;170.0;155.0;10.0;;;10.0;;10.0;;;;;;;
2138;Hilvarenbeek;2e halfjaar 2017;195.0;195.0;185.0;10.0;;;10.0;;10.0;;;;;;;
2139;Hilvarenbeek;2017;225.0;225.0;215.0;10.0;;;10.0;;10.0;;;;;;;
2140;Hilversum;1e kwartaal 2015;1260.0;1210.0;1095.0;110.0;;;145.0;35.0;110.0;;;25.0;15.0;;;
2141;Hilversum;1e halfjaar 2015;1420.0;1370.0;1245.0;120.0;;;155.0;35.0;120.0;;;25.0;15.0;;;
2142;Hilversum;2e halfjaar 2015;1395.0;1355.0;1245.0;105.0;;;130.0;25.0;105.0;;;20.0;15.0;;;
2143;Hilversum;2015;1665.0;1615.0;1485.0;125.0;;;160.0;30.0;125.0;;;25.0;15.0;;;
2144;Hilversum;1e halfjaar 2016;1440.0;1390.0;1285.0;100.0;;;135.0;30.0;100.0;;;25.0;15.0;;;
2145;Hilversum;2e halfjaar 2016;1475.0;1425.0;1310.0;110.0;;;145.0;35.0;110.0;;;25.0;20.0;;;
2146;Hilversum;2016;1765.0;1705.0;1570.0;125.0;;;165.0;35.0;125.0;;;30.0;20.0;;;
2147;Hilversum;1e halfjaar 2017;1490.0;1450.0;1335.0;105.0;;;135.0;30.0;105.0;;;20.0;15.0;;;
2148;Hilversum;2e halfjaar 2017;1440.0;1400.0;1290.0;105.0;10.0;;130.0;25.0;105.0;;;20.0;15.0;10.0;;
2149;Hilversum;2017;1750.0;1705.0;1575.0;115.0;10.0;;150.0;30.0;115.0;;;25.0;15.0;10.0;;
2150;Hof van Twente;1e kwartaal 2015;430.0;405.0;365.0;35.0;;;55.0;20.0;35.0;;;10.0;;;;
2151;Hof van Twente;1e halfjaar 2015;495.0;465.0;425.0;35.0;;;60.0;25.0;35.0;;;10.0;;;;
2152;Hof van Twente;2e halfjaar 2015;540.0;515.0;475.0;40.0;;;60.0;20.0;40.0;;;;;;;
2153;Hof van Twente;2015;600.0;570.0;520.0;45.0;;;70.0;25.0;45.0;;;10.0;;;;
2154;Hof van Twente;1e halfjaar 2016;550.0;530.0;490.0;35.0;;;55.0;15.0;35.0;;;;;;;
2155;Hof van Twente;2e halfjaar 2016;580.0;550.0;505.0;45.0;;;70.0;20.0;45.0;;;;;;;
2156;Hof van Twente;2016;660.0;635.0;585.0;50.0;;;70.0;20.0;50.0;;;;;;;
2157;Hof van Twente;1e halfjaar 2017;600.0;570.0;520.0;55.0;;;75.0;20.0;55.0;;;;;;;
2158;Hof van Twente;2e halfjaar 2017;635.0;615.0;555.0;60.0;;;75.0;15.0;60.0;;;;;;;
2159;Hof van Twente;2017;715.0;695.0;625.0;70.0;;;85.0;15.0;70.0;;;;;;;
2160;Hollands Kroon;1e kwartaal 2015;710.0;670.0;600.0;70.0;;;105.0;35.0;70.0;;;;;;;
2161;Hollands Kroon;1e halfjaar 2015;805.0;765.0;690.0;70.0;;;105.0;35.0;70.0;;;10.0;;;;
2162;Hollands Kroon;2e halfjaar 2015;870.0;835.0;750.0;75.0;;;110.0;30.0;75.0;;;10.0;;;;
2163;Hollands Kroon;2015;975.0;940.0;845.0;90.0;;;120.0;30.0;90.0;;;10.0;;;;
2164;Hollands Kroon;1e halfjaar 2016;840.0;810.0;730.0;75.0;;;95.0;20.0;75.0;;;15.0;;;;
2165;Hollands Kroon;2e halfjaar 2016;895.0;870.0;785.0;80.0;;;105.0;20.0;80.0;;;10.0;;;;
2166;Hollands Kroon;2016;1040.0;1010.0;910.0;90.0;;;115.0;20.0;90.0;;;15.0;;;;
2167;Hollands Kroon;1e halfjaar 2017;815.0;795.0;715.0;75.0;;;95.0;15.0;75.0;;;;;;;
2168;Hollands Kroon;2e halfjaar 2017;820.0;785.0;715.0;70.0;;;95.0;25.0;70.0;;;10.0;;;;
2169;Hollands Kroon;2017;935.0;905.0;815.0;85.0;;;110.0;20.0;85.0;;;10.0;;;;
2170;Hoogeveen;1e kwartaal 2015;1250.0;1185.0;1085.0;95.0;;;135.0;40.0;95.0;;;30.0;25.0;;;
2171;Hoogeveen;1e halfjaar 2015;1355.0;1285.0;1170.0;105.0;10.0;;150.0;45.0;105.0;;;35.0;25.0;10.0;;
2172;Hoogeveen;2e halfjaar 2015;1475.0;1420.0;1295.0;105.0;15.0;;150.0;40.0;105.0;;;35.0;15.0;15.0;;
2173;Hoogeveen;2015;1600.0;1530.0;1405.0;110.0;15.0;;155.0;45.0;110.0;;;40.0;25.0;15.0;;
2174;Hoogeveen;1e halfjaar 2016;1285.0;1240.0;1110.0;110.0;15.0;;145.0;35.0;110.0;;;30.0;10.0;15.0;;
2175;Hoogeveen;2e halfjaar 2016;1310.0;1275.0;1145.0;105.0;20.0;;135.0;30.0;105.0;;;30.0;10.0;20.0;;
2176;Hoogeveen;2016;1445.0;1405.0;1260.0;120.0;20.0;;155.0;30.0;120.0;;;35.0;10.0;20.0;;
2177;Hoogeveen;1e halfjaar 2017;1585.0;1560.0;1420.0;115.0;20.0;;140.0;20.0;115.0;;;30.0;;20.0;;
2178;Hoogeveen;2e halfjaar 2017;1680.0;1655.0;1520.0;115.0;20.0;;135.0;20.0;115.0;;;25.0;;20.0;;
2179;Hoogeveen;2017;1795.0;1775.0;1620.0;125.0;25.0;;145.0;20.0;125.0;;;35.0;;25.0;;
2180;Hoogezand-Sappemeer;1e kwartaal 2015;895.0;855.0;780.0;65.0;10.0;;80.0;15.0;65.0;;;30.0;20.0;10.0;;
2181;Hoogezand-Sappemeer;1e halfjaar 2015;980.0;945.0;860.0;70.0;15.0;;85.0;15.0;70.0;;;30.0;15.0;15.0;;
2182;Hoogezand-Sappemeer;2e halfjaar 2015;1025.0;995.0;910.0;75.0;10.0;;95.0;15.0;75.0;;;30.0;15.0;10.0;;
2183;Hoogezand-Sappemeer;2015;1130.0;1095.0;1000.0;80.0;15.0;;100.0;20.0;80.0;;;35.0;20.0;15.0;;
2184;Hoogezand-Sappemeer;1e halfjaar 2016;950.0;915.0;825.0;85.0;10.0;;105.0;20.0;85.0;;;20.0;10.0;10.0;;
2185;Hoogezand-Sappemeer;2e halfjaar 2016;1005.0;975.0;875.0;90.0;10.0;;115.0;20.0;90.0;;;20.0;;10.0;;
2186;Hoogezand-Sappemeer;2016;1115.0;1080.0;965.0;100.0;15.0;;125.0;20.0;100.0;;;30.0;10.0;15.0;;
2187;Hoogezand-Sappemeer;1e halfjaar 2017;1055.0;1030.0;935.0;75.0;15.0;;95.0;15.0;75.0;;;25.0;10.0;15.0;;
2188;Hoogezand-Sappemeer;2e halfjaar 2017;1135.0;1110.0;1015.0;75.0;15.0;;95.0;15.0;75.0;;;30.0;10.0;15.0;;
2189;Hoogezand-Sappemeer;2017;1225.0;1195.0;1100.0;80.0;15.0;;100.0;15.0;80.0;;;30.0;10.0;15.0;;
2190;Hoorn;1e kwartaal 2015;1415.0;1320.0;1200.0;110.0;10.0;;175.0;60.0;110.0;;;45.0;30.0;10.0;;
2191;Hoorn;1e halfjaar 2015;1600.0;1505.0;1365.0;125.0;10.0;;195.0;65.0;125.0;;;50.0;30.0;10.0;;
2192;Hoorn;2e halfjaar 2015;1680.0;1590.0;1465.0;110.0;15.0;;170.0;55.0;110.0;;;50.0;30.0;15.0;;
2193;Hoorn;2015;1850.0;1750.0;1585.0;140.0;20.0;10.0;210.0;65.0;140.0;;10.0;65.0;35.0;20.0;;10.0
2194;Hoorn;1e halfjaar 2016;1730.0;1665.0;1525.0;115.0;25.0;;160.0;45.0;115.0;;;45.0;20.0;25.0;;
2195;Hoorn;2e halfjaar 2016;1755.0;1695.0;1565.0;110.0;20.0;;150.0;35.0;110.0;;;45.0;20.0;20.0;;
2196;Hoorn;2016;1995.0;1935.0;1775.0;130.0;25.0;;180.0;40.0;130.0;;;50.0;20.0;25.0;;
2197;Hoorn;1e halfjaar 2017;1740.0;1685.0;1560.0;105.0;15.0;;150.0;35.0;105.0;;;40.0;15.0;15.0;;
2198;Hoorn;2e halfjaar 2017;1825.0;1775.0;1650.0;100.0;20.0;;140.0;35.0;100.0;;;45.0;15.0;20.0;;
2199;Hoorn;2017;2025.0;1960.0;1810.0;120.0;25.0;;170.0;40.0;120.0;;;55.0;20.0;25.0;;
2200;Horst aan de Maas;1e kwartaal 2015;615.0;580.0;530.0;50.0;;;80.0;30.0;50.0;;;10.0;;;;
2201;Horst aan de Maas;1e halfjaar 2015;720.0;685.0;620.0;55.0;;;85.0;30.0;55.0;;;10.0;;;;
2202;Horst aan de Maas;2e halfjaar 2015;755.0;730.0;670.0;50.0;;;75.0;20.0;50.0;;;10.0;;;;
2203;Horst aan de Maas;2015;885.0;845.0;785.0;55.0;10.0;;85.0;30.0;55.0;;;15.0;10.0;10.0;;
2204;Horst aan de Maas;1e halfjaar 2016;810.0;780.0;710.0;60.0;10.0;;85.0;20.0;60.0;;;20.0;10.0;10.0;;
2205;Horst aan de Maas;2e halfjaar 2016;810.0;775.0;715.0;50.0;;;80.0;25.0;50.0;;;20.0;10.0;;;
2206;Horst aan de Maas;2016;940.0;905.0;835.0;55.0;10.0;;90.0;30.0;55.0;;;25.0;10.0;10.0;;
2207;Horst aan de Maas;1e halfjaar 2017;805.0;770.0;700.0;60.0;10.0;;85.0;25.0;60.0;;;20.0;10.0;10.0;;
2208;Horst aan de Maas;2e halfjaar 2017;835.0;800.0;730.0;65.0;10.0;;90.0;25.0;65.0;;;15.0;;10.0;;
2209;Horst aan de Maas;2017;945.0;910.0;830.0;65.0;10.0;;95.0;30.0;65.0;;;20.0;10.0;10.0;;
2210;Houten;1e kwartaal 2015;785.0;755.0;690.0;60.0;;;90.0;25.0;60.0;;;15.0;;;;
2211;Houten;1e halfjaar 2015;960.0;930.0;860.0;65.0;;;95.0;25.0;65.0;;;15.0;;;;
2212;Houten;2e halfjaar 2015;1030.0;1005.0;945.0;55.0;;;80.0;20.0;55.0;;;10.0;;;;
2213;Houten;2015;1185.0;1150.0;1075.0;65.0;;;100.0;25.0;65.0;;;15.0;;;;
2214;Houten;1e halfjaar 2016;1040.0;1010.0;960.0;45.0;;;65.0;20.0;45.0;;;10.0;10.0;;;
2215;Houten;2e halfjaar 2016;1130.0;1100.0;1045.0;50.0;;;70.0;20.0;50.0;;;15.0;10.0;;;
2216;Houten;2016;1290.0;1255.0;1190.0;55.0;;;85.0;20.0;55.0;;;20.0;10.0;;;
2217;Houten;1e halfjaar 2017;1025.0;995.0;930.0;55.0;;;80.0;20.0;55.0;;;15.0;10.0;;;
2218;Houten;2e halfjaar 2017;1075.0;1045.0;985.0;55.0;;;70.0;15.0;55.0;;;15.0;10.0;;;
2219;Houten;2017;1255.0;1225.0;1160.0;60.0;;;80.0;15.0;60.0;;;15.0;10.0;;;
2220;Huizen;1e kwartaal 2015;645.0;620.0;585.0;30.0;;;45.0;15.0;30.0;;;15.0;15.0;;;
2221;Huizen;1e halfjaar 2015;760.0;730.0;695.0;30.0;;;45.0;15.0;30.0;;;20.0;15.0;;;
2222;Huizen;2e halfjaar 2015;790.0;765.0;730.0;35.0;;;50.0;15.0;35.0;;;15.0;10.0;;;
2223;Huizen;2015;930.0;900.0;845.0;45.0;;;65.0;15.0;45.0;;;20.0;15.0;;;
2224;Huizen;1e halfjaar 2016;730.0;705.0;665.0;35.0;;;55.0;20.0;35.0;;;10.0;;;;
2225;Huizen;2e halfjaar 2016;760.0;735.0;690.0;45.0;;;60.0;15.0;45.0;;;10.0;;;;
2226;Huizen;2016;905.0;875.0;825.0;45.0;;;70.0;20.0;45.0;;;15.0;10.0;;;
2227;Huizen;1e halfjaar 2017;715.0;680.0;620.0;60.0;;;80.0;20.0;60.0;;;15.0;15.0;;;
2228;Huizen;2e halfjaar 2017;745.0;710.0;640.0;65.0;;;90.0;20.0;65.0;;;15.0;10.0;;;
2229;Huizen;2017;845.0;805.0;730.0;70.0;;;95.0;25.0;70.0;;;20.0;15.0;;;
2230;Hulst;1e kwartaal 2015;370.0;365.0;330.0;35.0;;;35.0;;35.0;;;10.0;;;;
2231;Hulst;1e halfjaar 2015;425.0;415.0;375.0;35.0;;;40.0;;35.0;;;10.0;;;;
2232;Hulst;2e halfjaar 2015;460.0;450.0;415.0;35.0;;;40.0;;35.0;;;10.0;;;;
2233;Hulst;2015;505.0;500.0;455.0;40.0;;;45.0;;40.0;;;10.0;;;;
2234;Hulst;1e halfjaar 2016;420.0;405.0;370.0;35.0;;;45.0;10.0;35.0;;;;;;;
2235;Hulst;2e halfjaar 2016;405.0;395.0;360.0;30.0;;;40.0;;30.0;;;;;;;
2236;Hulst;2016;470.0;460.0;420.0;35.0;;;45.0;10.0;35.0;;;;;;;
2237;Hulst;1e halfjaar 2017;410.0;400.0;360.0;40.0;;;45.0;;40.0;;;;;;;
2238;Hulst;2e halfjaar 2017;430.0;420.0;385.0;35.0;;;40.0;;35.0;;;;;;;
2239;Hulst;2017;480.0;470.0;425.0;40.0;;;45.0;;40.0;;;10.0;;;;
2240;IJsselstein;1e kwartaal 2015;560.0;510.0;485.0;30.0;;;70.0;40.0;30.0;;;10.0;10.0;;;
2241;IJsselstein;1e halfjaar 2015;680.0;635.0;600.0;35.0;;;70.0;35.0;35.0;;;15.0;10.0;;;
2242;IJsselstein;2e halfjaar 2015;710.0;665.0;630.0;35.0;;;65.0;30.0;35.0;;;15.0;15.0;;;
2243;IJsselstein;2015;860.0;805.0;760.0;40.0;;;85.0;40.0;40.0;;;20.0;10.0;;;
2244;IJsselstein;1e halfjaar 2016;765.0;735.0;695.0;35.0;;;60.0;25.0;35.0;;;15.0;10.0;;;
2245;IJsselstein;2e halfjaar 2016;835.0;810.0;770.0;35.0;;;55.0;15.0;35.0;;;10.0;;;;
2246;IJsselstein;2016;950.0;915.0;865.0;45.0;;;70.0;25.0;45.0;;;15.0;10.0;;;
2247;IJsselstein;1e halfjaar 2017;755.0;740.0;695.0;45.0;;;55.0;10.0;45.0;;;10.0;;;;
2248;IJsselstein;2e halfjaar 2017;795.0;785.0;730.0;50.0;;;55.0;;50.0;;;10.0;;;;
2249;IJsselstein;2017;930.0;920.0;855.0;55.0;;;65.0;;55.0;;;15.0;;;;
2250;Kaag en Braassem;1e kwartaal 2015;505.0;500.0;480.0;15.0;;;20.0;;15.0;;;;;;;
2251;Kaag en Braassem;1e halfjaar 2015;610.0;605.0;580.0;20.0;;;30.0;;20.0;;;;;;;
2252;Kaag en Braassem;2e halfjaar 2015;750.0;740.0;710.0;25.0;;;35.0;10.0;25.0;;;;;;;
2253;Kaag en Braassem;2015;830.0;820.0;790.0;30.0;;;35.0;;30.0;;;;;;;
2254;Kaag en Braassem;1e halfjaar 2016;625.0;615.0;595.0;20.0;;;25.0;;20.0;;;;;;;
2255;Kaag en Braassem;2e halfjaar 2016;670.0;665.0;640.0;20.0;;;25.0;;20.0;;;;;;;
2256;Kaag en Braassem;2016;755.0;745.0;720.0;20.0;;;25.0;;20.0;;;;;;;
2257;Kaag en Braassem;1e halfjaar 2017;660.0;650.0;625.0;25.0;;;30.0;;25.0;;;;;;;
2258;Kaag en Braassem;2e halfjaar 2017;690.0;690.0;660.0;25.0;;;30.0;;25.0;;;;;;;
2259;Kaag en Braassem;2017;800.0;795.0;765.0;30.0;;;30.0;;30.0;;;;;;;
2260;Kampen;1e kwartaal 2015;1050.0;1005.0;910.0;90.0;;;120.0;30.0;90.0;;;25.0;15.0;;;
2261;Kampen;1e halfjaar 2015;1150.0;1110.0;1005.0;90.0;;;125.0;25.0;90.0;;;25.0;15.0;;;
2262;Kampen;2e halfjaar 2015;1255.0;1225.0;1115.0;95.0;10.0;;120.0;20.0;95.0;;;25.0;10.0;10.0;;
2263;Kampen;2015;1325.0;1280.0;1160.0;110.0;10.0;;140.0;30.0;110.0;;;30.0;15.0;10.0;;
2264;Kampen;1e halfjaar 2016;1255.0;1210.0;1100.0;100.0;;;135.0;35.0;100.0;;;20.0;10.0;;;
2265;Kampen;2e halfjaar 2016;1290.0;1250.0;1140.0;105.0;;;135.0;30.0;105.0;;;10.0;10.0;;;
2266;Kampen;2016;1385.0;1340.0;1220.0;110.0;;;145.0;35.0;110.0;;;20.0;10.0;;;
2267;Kampen;1e halfjaar 2017;1315.0;1275.0;1150.0;120.0;;;150.0;30.0;120.0;;;10.0;10.0;;;
2268;Kampen;2e halfjaar 2017;1335.0;1305.0;1185.0;115.0;;;140.0;25.0;115.0;;;10.0;;;;
2269;Kampen;2017;1485.0;1450.0;1315.0;130.0;;;160.0;25.0;130.0;;;15.0;10.0;;;
2270;Kapelle;1e kwartaal 2015;170.0;170.0;160.0;;;;;;;;;;;;;
2271;Kapelle;1e halfjaar 2015;205.0;200.0;195.0;;;;;;;;;;;;;
2272;Kapelle;2e halfjaar 2015;220.0;220.0;215.0;;;;;;;;;;;;;
2273;Kapelle;2015;245.0;240.0;240.0;;;;;;;;;;;;;
2274;Kapelle;1e halfjaar 2016;240.0;240.0;235.0;;;;;;;;;;;;;
2275;Kapelle;2e halfjaar 2016;245.0;245.0;235.0;10.0;;;10.0;;10.0;;;;;;;
2276;Kapelle;2016;290.0;285.0;275.0;10.0;;;10.0;;10.0;;;;;;;
2277;Kapelle;1e halfjaar 2017;245.0;240.0;225.0;15.0;;;15.0;;15.0;;;;;;;
2278;Kapelle;2e halfjaar 2017;260.0;255.0;240.0;15.0;;;20.0;;15.0;;;;;;;
2279;Kapelle;2017;300.0;300.0;280.0;15.0;;;20.0;;15.0;;;;;;;
2280;Katwijk;1e kwartaal 2015;1200.0;1165.0;1090.0;65.0;;;95.0;25.0;65.0;;;20.0;10.0;;;
2281;Katwijk;1e halfjaar 2015;1425.0;1390.0;1300.0;75.0;10.0;;105.0;25.0;75.0;;;25.0;10.0;10.0;;
2282;Katwijk;2e halfjaar 2015;1560.0;1525.0;1440.0;75.0;15.0;;100.0;25.0;75.0;;;25.0;10.0;15.0;;
2283;Katwijk;2015;1765.0;1730.0;1625.0;90.0;15.0;;115.0;20.0;90.0;;;25.0;10.0;15.0;;
2284;Katwijk;1e halfjaar 2016;1690.0;1660.0;1575.0;75.0;10.0;;100.0;20.0;75.0;;;20.0;10.0;10.0;;
2285;Katwijk;2e halfjaar 2016;1780.0;1760.0;1670.0;80.0;10.0;;100.0;15.0;80.0;;;20.0;;10.0;;
2286;Katwijk;2016;2055.0;2030.0;1925.0;90.0;10.0;;110.0;20.0;90.0;;;25.0;10.0;10.0;;
2287;Katwijk;1e halfjaar 2017;1785.0;1760.0;1660.0;90.0;;;110.0;15.0;90.0;;;20.0;;;;
2288;Katwijk;2e halfjaar 2017;1740.0;1720.0;1635.0;75.0;;;90.0;15.0;75.0;;;15.0;;;;
2289;Katwijk;2017;2050.0;2030.0;1920.0;95.0;10.0;;115.0;15.0;95.0;;;20.0;;10.0;;
2290;Kerkrade;1e kwartaal 2015;765.0;695.0;580.0;105.0;;;160.0;50.0;105.0;;;30.0;20.0;;;
2291;Kerkrade;1e halfjaar 2015;870.0;805.0;670.0;120.0;10.0;;170.0;45.0;120.0;;;35.0;20.0;10.0;;
2292;Kerkrade;2e halfjaar 2015;895.0;840.0;695.0;135.0;10.0;;170.0;30.0;135.0;;;35.0;20.0;10.0;;
2293;Kerkrade;2015;1025.0;965.0;800.0;145.0;15.0;;190.0;40.0;145.0;;;40.0;25.0;15.0;;
2294;Kerkrade;1e halfjaar 2016;855.0;810.0;675.0;125.0;10.0;;155.0;30.0;125.0;;;30.0;20.0;10.0;;
2295;Kerkrade;2e halfjaar 2016;905.0;865.0;730.0;120.0;10.0;;155.0;25.0;120.0;;;30.0;15.0;10.0;;
2296;Kerkrade;2016;1015.0;970.0;810.0;135.0;15.0;;170.0;30.0;135.0;;;35.0;15.0;15.0;;
2297;Kerkrade;1e halfjaar 2017;940.0;900.0;770.0;115.0;10.0;;145.0;25.0;115.0;;;30.0;15.0;10.0;;
2298;Kerkrade;2e halfjaar 2017;975.0;935.0;800.0;125.0;10.0;;150.0;20.0;125.0;;;30.0;20.0;10.0;;
2299;Kerkrade;2017;1100.0;1055.0;900.0;140.0;10.0;;170.0;25.0;140.0;;;35.0;20.0;10.0;;
2300;Koggenland;1e kwartaal 2015;330.0;320.0;295.0;25.0;;;35.0;;25.0;;;;;;;
2301;Koggenland;1e halfjaar 2015;370.0;360.0;325.0;30.0;;;40.0;10.0;30.0;;;;;;;
2302;Koggenland;2e halfjaar 2015;420.0;405.0;375.0;30.0;;;40.0;10.0;30.0;;;;;;;
2303;Koggenland;2015;450.0;435.0;400.0;30.0;;;40.0;10.0;30.0;;;;;;;
2304;Koggenland;1e halfjaar 2016;450.0;440.0;410.0;25.0;;;35.0;10.0;25.0;;;;;;;
2305;Koggenland;2e halfjaar 2016;470.0;455.0;425.0;25.0;;;40.0;15.0;25.0;;;;;;;
2306;Koggenland;2016;535.0;515.0;480.0;30.0;;;45.0;15.0;30.0;;;;;;;
2307;Koggenland;1e halfjaar 2017;465.0;455.0;425.0;25.0;;;40.0;15.0;25.0;;;;;;;
2308;Koggenland;2e halfjaar 2017;480.0;470.0;450.0;20.0;;;30.0;10.0;20.0;;;;;;;
2309;Koggenland;2017;540.0;525.0;495.0;25.0;;;40.0;15.0;25.0;;;;;;;
2310;Kollumerland en Nieuwkruisland;1e kwartaal 2015;190.0;185.0;160.0;25.0;;;30.0;;25.0;;;;;;;
2311;Kollumerland en Nieuwkruisland;1e halfjaar 2015;225.0;215.0;185.0;25.0;;;35.0;;25.0;;;;;;;
2312;Kollumerland en Nieuwkruisland;2e halfjaar 2015;230.0;225.0;190.0;30.0;;;35.0;;30.0;;;;;;;
2313;Kollumerland en Nieuwkruisland;2015;255.0;250.0;215.0;30.0;;;35.0;;30.0;;;;;;;
2314;Kollumerland en Nieuwkruisland;1e halfjaar 2016;195.0;190.0;160.0;25.0;;;30.0;;25.0;;;;;;;
2315;Kollumerland en Nieuwkruisland;2e halfjaar 2016;230.0;225.0;195.0;25.0;;;25.0;;25.0;;;10.0;;;;
2316;Kollumerland en Nieuwkruisland;2016;255.0;250.0;215.0;30.0;;;30.0;;30.0;;;10.0;;;;
2317;Kollumerland en Nieuwkruisland;1e halfjaar 2017;270.0;260.0;230.0;25.0;;;30.0;;25.0;;;10.0;;;;
2318;Kollumerland en Nieuwkruisland;2e halfjaar 2017;275.0;270.0;245.0;25.0;;;25.0;;25.0;;;;;;;
2319;Kollumerland en Nieuwkruisland;2017;305.0;300.0;270.0;25.0;;;30.0;;25.0;;;10.0;;;;
2320;Korendijk;1e kwartaal 2015;200.0;190.0;175.0;15.0;;;20.0;;15.0;;;;;;;
2321;Korendijk;1e halfjaar 2015;230.0;220.0;200.0;20.0;;;25.0;;20.0;;;;;;;
2322;Korendijk;2e halfjaar 2015;250.0;245.0;220.0;25.0;;;35.0;;25.0;;;;;;;
2323;Korendijk;2015;275.0;270.0;240.0;25.0;;;30.0;;25.0;;;;;;;
2324;Korendijk;1e halfjaar 2016;255.0;250.0;225.0;25.0;;;25.0;;25.0;;;;;;;
2325;Korendijk;2e halfjaar 2016;250.0;250.0;230.0;15.0;;;20.0;;15.0;;;;;;;
2326;Korendijk;2016;290.0;285.0;260.0;25.0;;;25.0;;25.0;;;;;;;
2327;Korendijk;1e halfjaar 2017;240.0;235.0;220.0;15.0;;;15.0;;15.0;;;;;;;
2328;Korendijk;2e halfjaar 2017;240.0;235.0;220.0;15.0;;;15.0;;15.0;;;;;;;
2329;Korendijk;2017;270.0;270.0;255.0;15.0;;;15.0;;15.0;;;;;;;
2330;Krimpen aan den IJssel;1e kwartaal 2015;540.0;525.0;455.0;65.0;;;80.0;15.0;65.0;;;10.0;;;;
2331;Krimpen aan den IJssel;1e halfjaar 2015;650.0;635.0;555.0;70.0;10.0;;85.0;15.0;70.0;;;10.0;;10.0;;
