ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
8605;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Matig stedelijk;2015;0.02;2.21;1.85;7.0;769.0;10.8
8606;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Matig stedelijk;2016;0.02;1.85;1.52;6.0;645.0;8.8
8607;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Matig stedelijk;2017;0.02;1.91;1.67;6.0;661.0;9.6
8608;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2010;0.02;2.23;1.9;7.0;776.0;11.0
8609;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2011;0.02;2.65;2.25;8.0;923.0;13.0
8610;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2012;0.02;1.96;1.64;6.0;682.0;9.5
8611;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2013;0.02;2.27;1.77;8.0;790.0;10.3
8612;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2014;0.02;1.96;1.73;6.0;683.0;10.0
8613;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2015;0.03;2.98;2.39;9.0;1038.0;13.9
8614;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2016;0.02;2.29;1.98;7.0;798.0;11.5
8615;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Weinig stedelijk;2017;0.02;2.1;1.61;7.0;728.0;9.3
8616;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2010;0.02;2.79;2.34;8.0;968.0;13.6
8617;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2011;0.02;2.58;1.95;8.0;897.0;11.3
8618;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2012;0.02;2.11;1.61;6.0;737.0;9.4
8619;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2013;0.02;1.9;1.54;6.0;661.0;8.9
8620;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2014;0.02;2.23;1.83;7.0;775.0;10.6
8621;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2015;;;;;;
8622;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2016;;;;;;
8623;Totaal;Van en naar werkadres;Afstand: 75 km of meer;Niet stedelijk;2017;;;;;;
8624;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2010;0.07;0.13;0.36;26.0;47.0;2.1
8625;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2011;0.08;0.14;0.36;27.0;50.0;2.1
8626;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2012;0.07;0.14;0.34;25.0;50.0;2.0
8627;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2013;0.07;0.12;0.33;23.0;42.0;1.9
8628;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2014;0.07;0.13;0.35;25.0;45.0;2.0
8629;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2015;0.07;0.12;0.33;24.0;42.0;1.9
8630;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2016;0.07;0.11;0.32;23.0;40.0;1.9
8631;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Nederland;2017;0.06;0.12;0.32;23.0;41.0;1.8
8632;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2010;0.08;0.14;0.4;29.0;48.0;2.3
8633;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2011;0.09;0.19;0.45;32.0;66.0;2.6
8634;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2012;0.08;0.17;0.38;28.0;60.0;2.2
8635;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2013;0.08;0.15;0.39;28.0;51.0;2.3
8636;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2014;0.07;0.12;0.34;25.0;43.0;2.0
8637;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2015;0.07;0.14;0.34;24.0;50.0;2.0
8638;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2016;0.08;0.13;0.37;28.0;47.0;2.2
8639;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Nederland (LD);2017;0.07;0.15;0.36;26.0;51.0;2.1
8640;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2010;0.09;0.17;0.42;30.0;59.0;2.4
8641;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2011;0.09;0.17;0.44;33.0;60.0;2.5
8642;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2012;0.08;0.14;0.37;26.0;47.0;2.2
8643;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2013;0.08;0.14;0.37;26.0;48.0;2.1
8644;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2014;0.07;0.13;0.34;26.0;47.0;2.0
8645;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2015;0.08;0.13;0.36;27.0;47.0;2.1
8646;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2016;0.08;0.15;0.38;28.0;51.0;2.2
8647;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Oost-Nederland (LD);2017;0.07;0.13;0.35;25.0;46.0;2.0
8648;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2010;0.06;0.11;0.32;22.0;37.0;1.8
8649;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2011;0.07;0.12;0.32;23.0;41.0;1.9
8650;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2012;0.06;0.12;0.3;22.0;43.0;1.8
8651;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2013;0.06;0.09;0.28;20.0;33.0;1.6
8652;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2014;0.06;0.11;0.31;22.0;38.0;1.8
8653;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2015;0.06;0.1;0.3;21.0;35.0;1.7
8654;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2016;0.05;0.09;0.26;19.0;30.0;1.5
8655;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;West-Nederland (LD);2017;0.06;0.1;0.28;19.0;33.0;1.6
8656;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2010;0.08;0.15;0.39;28.0;53.0;2.2
8657;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2011;0.07;0.15;0.35;25.0;51.0;2.0
8658;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2012;0.08;0.18;0.39;29.0;62.0;2.3
8659;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2013;0.08;0.15;0.37;26.0;52.0;2.2
8660;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2014;0.09;0.17;0.43;31.0;60.0;2.5
8661;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2015;0.08;0.15;0.38;27.0;51.0;2.2
8662;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2016;0.08;0.14;0.37;27.0;49.0;2.1
8663;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Nederland (LD);2017;0.07;0.14;0.36;26.0;50.0;2.1
8664;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2010;0.08;0.13;0.41;28.0;45.0;2.4
8665;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2011;0.08;0.16;0.39;28.0;54.0;2.3
8666;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2012;0.06;0.13;0.32;22.0;45.0;1.8
8667;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2013;0.07;0.12;0.34;24.0;42.0;2.0
8668;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2014;0.08;0.13;0.37;26.0;46.0;2.1
8669;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2015;0.08;0.18;0.4;29.0;65.0;2.3
8670;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2016;;;;;;
8671;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Groningen (PV);2017;0.1;0.17;0.47;34.0;60.0;2.7
8672;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2010;0.1;0.14;0.42;34.0;50.0;2.4
8673;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2011;0.11;0.21;0.51;37.0;73.0;2.9
8674;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2012;0.1;0.24;0.47;34.0;83.0;2.7
8675;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2013;0.1;0.16;0.46;33.0;54.0;2.7
8676;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2014;0.07;0.12;0.33;24.0;42.0;1.9
8677;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2015;0.07;0.14;0.36;24.0;49.0;2.1
8678;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2016;0.09;0.15;0.43;33.0;51.0;2.5
8679;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Friesland (PV);2017;0.07;0.15;0.34;24.0;51.0;2.0
8680;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2010;0.07;0.15;0.34;25.0;50.0;2.0
8681;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2011;0.08;0.2;0.43;29.0;70.0;2.5
8682;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2012;0.07;0.13;0.35;26.0;46.0;2.0
8683;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2013;0.07;0.16;0.36;26.0;57.0;2.1
8684;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2014;0.07;0.11;0.32;23.0;40.0;1.8
8685;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2015;;;;;;
8686;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2016;;;;;;
8687;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Drenthe (PV);2017;;;;;;
8688;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2010;0.07;0.12;0.33;23.0;42.0;1.9
8689;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2011;0.1;0.2;0.48;35.0;71.0;2.8
8690;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2012;0.09;0.17;0.46;32.0;58.0;2.6
8691;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2013;0.07;0.14;0.35;25.0;49.0;2.0
8692;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2014;0.07;0.12;0.33;25.0;43.0;1.9
8693;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2015;0.09;0.14;0.39;30.0;50.0;2.3
8694;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2016;0.08;0.15;0.41;30.0;53.0;2.4
8695;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Overijssel (PV);2017;0.08;0.13;0.4;28.0;46.0;2.3
8696;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2010;0.09;0.19;0.44;31.0;66.0;2.6
8697;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2011;0.08;0.17;0.41;29.0;58.0;2.4
8698;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2012;0.05;0.11;0.27;19.0;39.0;1.6
8699;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2013;0.09;0.19;0.43;32.0;65.0;2.5
8700;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2014;0.08;0.18;0.39;27.0;63.0;2.2
8701;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2015;;;;;;
8702;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2016;;;;;;
8703;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Flevoland (PV);2017;;;;;;
8704;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2010;0.1;0.2;0.47;34.0;68.0;2.7
8705;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2011;0.09;0.16;0.42;32.0;54.0;2.5
8706;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2012;0.07;0.12;0.34;24.0;42.0;2.0
8707;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2013;0.08;0.13;0.36;26.0;44.0;2.1
8708;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2014;0.08;0.13;0.34;27.0;46.0;2.0
8709;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2015;0.07;0.12;0.34;25.0;43.0;2.0
8710;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2016;0.08;0.14;0.38;27.0;50.0;2.2
8711;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Gelderland (PV);2017;0.07;0.14;0.33;24.0;48.0;1.9
8712;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2010;0.07;0.11;0.35;24.0;38.0;2.0
8713;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2011;0.05;0.1;0.27;18.0;33.0;1.6
8714;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2012;0.07;0.12;0.36;26.0;41.0;2.1
8715;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2013;0.06;0.11;0.31;22.0;39.0;1.8
8716;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2014;0.06;0.1;0.29;20.0;36.0;1.7
8717;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2015;0.07;0.12;0.35;25.0;42.0;2.0
8718;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2016;0.05;0.08;0.23;16.0;27.0;1.4
8719;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Utrecht (PV);2017;0.06;0.11;0.3;21.0;37.0;1.7
8720;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2010;0.06;0.09;0.27;20.0;33.0;1.6
8721;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2011;0.07;0.12;0.32;23.0;40.0;1.9
8722;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2012;0.06;0.11;0.29;21.0;40.0;1.7
8723;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2013;0.04;0.07;0.21;16.0;24.0;1.2
8724;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2014;0.07;0.12;0.32;23.0;41.0;1.9
8725;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2015;0.06;0.1;0.28;20.0;35.0;1.6
8726;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2016;0.05;0.08;0.25;17.0;28.0;1.4
8727;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Holland (PV);2017;0.05;0.09;0.27;18.0;33.0;1.5
8728;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2010;0.06;0.1;0.31;22.0;35.0;1.8
8729;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2011;0.07;0.12;0.32;23.0;40.0;1.8
8730;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2012;0.06;0.13;0.27;20.0;44.0;1.6
8731;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2013;0.06;0.1;0.3;21.0;34.0;1.7
8732;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2014;0.06;0.1;0.29;21.0;34.0;1.7
8733;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2015;0.06;0.08;0.28;19.0;28.0;1.6
8734;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2016;0.06;0.08;0.26;20.0;28.0;1.5
8735;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zuid-Holland (PV);2017;0.05;0.08;0.26;18.0;29.0;1.5
8736;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2010;0.11;0.24;0.54;37.0;82.0;3.1
8737;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2011;0.1;0.22;0.5;36.0;77.0;2.9
8738;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2012;0.1;0.18;0.45;33.0;62.0;2.6
8739;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2013;0.09;0.2;0.41;30.0;70.0;2.4
8740;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2014;0.11;0.19;0.52;39.0;65.0;3.0
8741;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2015;;;;;;
8742;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2016;;;;;;
8743;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeeland (PV);2017;;;;;;
8744;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2010;0.08;0.14;0.37;27.0;50.0;2.1
8745;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2011;0.08;0.15;0.36;26.0;51.0;2.1
8746;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2012;0.08;0.16;0.36;27.0;54.0;2.1
8747;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2013;0.07;0.14;0.35;25.0;48.0;2.0
8748;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2014;0.09;0.16;0.41;31.0;56.0;2.4
8749;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2015;0.08;0.15;0.39;28.0;52.0;2.2
8750;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2016;0.07;0.12;0.33;24.0;43.0;1.9
8751;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Noord-Brabant (PV);2017;0.07;0.14;0.35;25.0;49.0;2.0
8752;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2010;0.09;0.17;0.43;30.0;60.0;2.5
8753;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2011;0.07;0.15;0.33;23.0;51.0;1.9
8754;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2012;0.09;0.22;0.46;33.0;77.0;2.7
8755;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2013;0.09;0.18;0.42;30.0;63.0;2.5
8756;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2014;0.09;0.19;0.45;31.0;67.0;2.6
8757;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2015;0.08;0.14;0.37;27.0;48.0;2.2
8758;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2016;0.09;0.18;0.45;32.0;62.0;2.6
8759;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Limburg (PV);2017;0.08;0.15;0.39;27.0;52.0;2.2
8760;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2010;0.05;0.08;0.27;18.0;26.0;1.6
8761;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2011;0.05;0.08;0.26;18.0;30.0;1.5
8762;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2012;0.05;0.08;0.22;16.0;29.0;1.3
8763;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2013;0.04;0.06;0.22;15.0;21.0;1.3
8764;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2014;0.05;0.08;0.24;17.0;26.0;1.4
8765;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2015;0.05;0.08;0.27;18.0;27.0;1.6
8766;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2016;0.04;0.05;0.21;15.0;18.0;1.2
8767;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Zeer sterk stedelijk;2017;0.05;0.07;0.25;16.0;24.0;1.4
8768;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2010;0.06;0.12;0.32;22.0;42.0;1.9
8769;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2011;0.06;0.13;0.32;22.0;44.0;1.8
8770;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2012;0.07;0.14;0.35;24.0;49.0;2.0
8771;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2013;0.06;0.1;0.28;19.0;35.0;1.6
8772;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2014;0.06;0.11;0.29;20.0;40.0;1.7
8773;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2015;0.06;0.09;0.29;21.0;31.0;1.7
8774;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2016;0.06;0.1;0.29;20.0;36.0;1.7
8775;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Sterk stedelijk;2017;0.05;0.1;0.27;19.0;33.0;1.5
8776;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2010;0.08;0.15;0.38;27.0;52.0;2.2
8777;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2011;0.08;0.14;0.37;26.0;49.0;2.1
8778;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2012;0.07;0.15;0.36;26.0;51.0;2.1
8779;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2013;0.07;0.13;0.36;25.0;45.0;2.1
8780;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2014;0.08;0.15;0.4;27.0;52.0;2.3
8781;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2015;0.07;0.15;0.37;26.0;51.0;2.1
8782;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2016;0.08;0.15;0.41;30.0;51.0;2.4
8783;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Matig stedelijk;2017;0.08;0.14;0.37;26.0;49.0;2.2
8784;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2010;0.09;0.17;0.44;32.0;59.0;2.5
8785;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2011;0.1;0.18;0.45;34.0;63.0;2.6
8786;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2012;0.09;0.17;0.42;31.0;60.0;2.5
8787;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2013;0.09;0.16;0.42;31.0;56.0;2.4
8788;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2014;0.09;0.17;0.43;33.0;59.0;2.5
8789;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2015;0.09;0.16;0.39;30.0;57.0;2.3
8790;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2016;0.08;0.16;0.4;30.0;56.0;2.3
8791;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Weinig stedelijk;2017;0.09;0.16;0.4;30.0;57.0;2.3
8792;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2010;0.09;0.17;0.43;32.0;58.0;2.5
8793;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2011;0.11;0.21;0.49;38.0;73.0;2.8
8794;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2012;0.08;0.19;0.37;29.0;66.0;2.2
8795;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2013;0.09;0.19;0.43;31.0;64.0;2.5
8796;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2014;0.1;0.16;0.43;34.0;56.0;2.5
8797;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2015;0.1;0.19;0.44;34.0;65.0;2.6
8798;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2016;0.09;0.16;0.4;31.0;55.0;2.4
8799;Totaal;Van en naar werkadres;Reisduur: 0 tot 10 minuten;Niet stedelijk;2017;0.09;0.18;0.41;30.0;64.0;2.4
