ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2007;642209.0;642699.0
242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2008;643189.0;644000.0
243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2009;644811.0;645558.0
244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2010;646305.0;646793.5
245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2011;647282.0;647248.0
246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2012;647214.0;647038.0
247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2013;646862.0;646589.5
248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2014;646317.0;646287.0
249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2015;646257.0;646148.5
250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2016;646040.0;646457.0
251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2017;646874.0;647071.0
252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2018;647268.0;647470.0
253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2019;647672.0;648814.5
254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2020;649957.0;650696.0
255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2021;651435.0;652727.0
256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2022;654019.0;656785.0
257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2023;659551.0;660727.5
258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fryslân (PV);2024;661904.0;
259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1988;436586.0;
260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1989;439066.0;
261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1990;441028.0;
262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1991;443510.0;
263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1992;445596.0;
264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1993;448256.0;
265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1994;451409.0;
266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1995;454864.0;456090.0
267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1996;457316.0;459061.5
268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1997;460817.0;462787.5
269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1998;464672.0;465882.5
270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);1999;467093.0;468449.5
271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2000;469806.0;472156.0
272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2001;474506.0;476652.5
273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2002;478799.0;480026.5
274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2003;481254.0;481834.5
275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2004;482415.0;482892.0
276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2005;483369.0;483925.0
277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2006;484481.0;485339.0
278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2007;486197.0;487166.0
279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2008;488135.0;489026.5
280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2009;489918.0;490449.5
281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2010;490981.0;491196.0
282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2011;491411.0;491109.0
283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2012;490807.0;490362.5
284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2013;489918.0;489453.0
285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2014;488988.0;488782.0
286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2015;488576.0;488602.5
287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2016;488629.0;490210.5
288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2017;491792.0;491946.0
289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2018;492100.0;492133.5
290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2019;492167.0;492924.5
291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2020;493682.0;494226.5
292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2021;494771.0;496257.0
293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2022;497743.0;499897.0
294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2023;502051.0;503090.0
295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Drenthe (PV);2024;504129.0;
296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1988;1009997.0;
297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1989;1014949.0;
298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1990;1020424.0;
299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1991;1026325.0;
300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1992;1032418.0;
301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1993;1039083.0;
302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1994;1044648.0;
303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1995;1050389.0;1052177.5
304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1996;1053966.0;1055960.0
305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1997;1057944.0;1060735.5
306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1998;1063527.0;1066985.5
307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);1999;1070444.0;1074005.5
308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2000;1077625.0;1081952.5
309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2001;1086280.0;1090156.0
310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2002;1094032.0;1097354.5
311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2003;1100677.0;1103094.5
312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2004;1105512.0;1107472.0
313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2005;1109432.0;1111480.5
314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2006;1113529.0;1114951.5
315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2007;1116374.0;1118184.0
316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2008;1119994.0;1122714.5
317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2009;1125435.0;1127890.0
318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2010;1130345.0;1132405.0
319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2011;1134465.0;1136066.5
320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2012;1137668.0;1138509.0
321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2013;1139350.0;1139523.5
322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2014;1139697.0;1140174.5
323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2015;1140652.0;1142466.0
324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2016;1144280.0;1145983.5
325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2017;1147687.0;1149594.0
326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2018;1151501.0;1153966.0
327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2019;1156431.0;1159418.5
328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2020;1162406.0;1164469.5
329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2021;1166533.0;1169221.5
330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2022;1171910.0;1178121.5
331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2023;1184333.0;1186683.0
332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overijssel (PV);2024;1189033.0;
333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1988;193739.0;
334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1989;202678.0;
335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1990;211507.0;
336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1991;221505.0;
337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1992;232823.0;
338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1993;243441.0;
339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1994;253699.0;
340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1995;262325.0;267584.0
341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1996;272843.0;277157.5
342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1997;281472.0;287379.0
343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1998;293286.0;299877.0
344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);1999;306468.0;311837.0
345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2000;317206.0;323071.0
346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2001;328936.0;335328.5
347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2002;341721.0;346700.5
348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2003;351680.0;355792.0
349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2004;359904.0;362881.5
350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2005;365859.0;368257.5
351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2006;370656.0;372540.0
352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2007;374424.0;376556.0
353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2008;378688.0;381068.5
354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2009;383449.0;385665.0
355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2010;387881.0;389924.0
356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2011;391967.0;393746.0
357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2012;395525.0;396983.0
358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2013;398441.0;399167.0
359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2014;399893.0;400842.0
360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2015;401791.0;402929.5
361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2016;404068.0;405943.0
362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2017;407818.0;409744.0
363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2018;411670.0;414108.0
364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2019;416546.0;419783.5
365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2020;423021.0;425623.5
366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2021;428226.0;431498.5
367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2022;434771.0;439736.0
368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2023;444701.0;447763.5
369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Flevoland (PV);2024;450826.0;
370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1988;1783610.0;
371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1989;1794678.0;
372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1990;1804209.0;
373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1991;1816935.0;
374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1992;1828808.0;
375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1993;1839883.0;
376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1994;1851402.0;
377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1995;1864732.0;1870515.5
378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1996;1876299.0;1881204.0
379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1997;1886109.0;1891109.5
380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1998;1895656.0;1901217.0
381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);1999;1906778.0;1912997.0
382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2000;1919158.0;1926736.0
383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2001;1934314.0;1941773.5
384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2002;1949233.0;1954827.5
385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2003;1960422.0;1963675.5
386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2004;1966929.0;1969469.5
387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2005;1972010.0;1973857.0
388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2006;1975704.0;1977381.5
389;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2007;1979059.0;1981464.0
390;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2008;1983869.0;1987465.5
391;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2009;1991062.0;1994999.0
392;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2010;1998936.0;2001803.5
393;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2011;2004671.0;2007708.0
394;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2012;2010745.0;2013268.0
395;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2013;2015791.0;2017741.5
396;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2014;2019692.0;2023135.0
397;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2015;2026578.0;2030964.5
398;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2016;2035351.0;2041626.0
399;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2017;2047901.0;2054002.0
400;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2018;2060103.0;2066037.5
401;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2019;2071972.0;2078962.0
402;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2020;2085952.0;2091277.5
403;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2021;2096603.0;2103537.5
404;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2022;2110472.0;2122090.0
405;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2023;2133708.0;2141389.5
406;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gelderland (PV);2024;2149071.0;
407;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1988;965229.0;
408;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1989;1004632.0;
409;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1990;1015515.0;
410;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1991;1026841.0;
411;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1992;1037294.0;
412;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1993;1047035.0;
413;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1994;1056033.0;
414;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1995;1063460.0;1067022.5
415;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1996;1070585.0;1075006.5
416;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1997;1079428.0;1083797.5
417;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1998;1088621.0;1093671.5
418;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);1999;1098722.0;1103285.5
419;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2000;1107849.0;1112923.0
420;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2001;1117997.0;1123690.5
421;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2002;1139925.0;1146071.5
422;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2003;1152218.0;1157238.0
423;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2004;1162258.0;1166774.5
424;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2005;1171291.0;1175665.0
425;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2006;1180039.0;1185321.5
426;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2007;1190604.0;1195977.0
427;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2008;1201350.0;1206109.5
428;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2009;1210869.0;1215889.5
429;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2010;1220910.0;1224852.0
430;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2011;1228794.0;1232953.5
431;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2012;1237117.0;1241205.5
432;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2013;1245294.0;1249483.0
433;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2014;1253672.0;1258622.0
434;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2015;1263572.0;1268592.5
435;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2016;1273613.0;1279058.5
436;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2017;1284504.0;1289994.0
437;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2018;1295484.0;1301187.0
438;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2019;1342158.0;1348496.0
439;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2020;1354834.0;1357993.5
440;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2021;1361153.0;1365513.0
441;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2022;1369873.0;1378758.0
442;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2023;1387643.0;1393850.0
443;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Utrecht (PV);2024;1400057.0;
444;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1988;2352888.0;
445;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1989;2365160.0;
446;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1990;2376015.0;
447;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1991;2397088.0;
448;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1992;2421665.0;
449;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1993;2440165.0;
450;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1994;2457329.0;
451;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Noord-Holland (PV);1995;2463611.0;2466021.5
