ID;Inkomensbestanddelen;Kenmerken;Perioden;AantalHuishoudens_1;PercentageHuishoudens_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
350;1 Inkomen uit arbeid;48;2001;53;30.5;1042.0;19.6;15.8
351;1 Inkomen uit arbeid;48;2002;57;32.7;1153.0;20.2;16.5
352;1 Inkomen uit arbeid;48;2003;59;32.9;1368.0;23.0;18.3
353;1 Inkomen uit arbeid;48;2004;63;34.1;1402.0;22.2;17.9
354;1 Inkomen uit arbeid;48;2005;69;35.4;1626.0;23.7;19.1
355;1 Inkomen uit arbeid;48;2006;71;36.1;1658.0;23.3;18.4
356;1 Inkomen uit arbeid;48;2007;78;38.1;1852.0;23.9;18.3
357;1 Inkomen uit arbeid;48;2008;84;40.8;2135.0;25.3;20.3
358;1 Inkomen uit arbeid;48;2009;92;42.7;2558.0;27.8;22.7
359;1 Inkomen uit arbeid;48;2010;96;43.2;2631.0;27.4;22.6
360;1 Inkomen uit arbeid;48;2011;108;46.1;3238.0;29.9;24.8
361;1 Inkomen uit arbeid;48;2012;115;48.3;3577.0;31.1;26.6
362;1 Inkomen uit arbeid;48;2013;121;49.9;3995.0;33.1;28.6
363;1 Inkomen uit arbeid;48;2014;127;52.5;4481.0;35.2;30.3
364;1 Inkomen uit arbeid;49;2001;114;75.2;4091.0;35.9;48.4
365;1 Inkomen uit arbeid;49;2002;116;76.3;4284.0;37.1;49.0
366;1 Inkomen uit arbeid;49;2003;114;76.4;4271.0;37.4;48.5
367;1 Inkomen uit arbeid;49;2004;113;75.2;4406.0;39.0;48.2
368;1 Inkomen uit arbeid;49;2005;109;74.3;4366.0;40.1;47.3
369;1 Inkomen uit arbeid;49;2006;111;75.4;4552.0;40.9;48.2
370;1 Inkomen uit arbeid;49;2007;111;76.0;4655.0;42.0;47.3
371;1 Inkomen uit arbeid;49;2008;116;76.7;4949.0;42.8;47.8
372;1 Inkomen uit arbeid;49;2009;113;76.2;4960.0;43.7;48.2
373;1 Inkomen uit arbeid;49;2010;117;76.5;5331.0;45.4;48.3
374;1 Inkomen uit arbeid;49;2011;125;78.2;5771.0;46.2;49.3
375;1 Inkomen uit arbeid;49;2012;124;77.0;5775.0;46.4;48.7
376;1 Inkomen uit arbeid;49;2013;122;75.7;5580.0;45.9;47.2
377;1 Inkomen uit arbeid;49;2014;124;75.4;5730.0;46.4;46.6
378;1 Inkomen uit arbeid;50;2001;4577;85.8;219243.0;47.9;82.9
379;1 Inkomen uit arbeid;50;2002;4606;85.7;230489.0;50.0;83.7
380;1 Inkomen uit arbeid;50;2003;4597;85.4;236714.0;51.5;84.4
381;1 Inkomen uit arbeid;50;2004;4582;84.9;242608.0;52.9;83.2
382;1 Inkomen uit arbeid;50;2005;4606;84.8;248104.0;53.9;83.0
383;1 Inkomen uit arbeid;50;2006;4666;85.6;260718.0;55.9;83.7
384;1 Inkomen uit arbeid;50;2007;4728;86.3;271117.0;57.3;82.7
385;1 Inkomen uit arbeid;50;2008;4794;86.9;283167.0;59.1;84.0
386;1 Inkomen uit arbeid;50;2009;4783;86.5;287135.0;60.0;84.7
387;1 Inkomen uit arbeid;50;2010;4762;86.1;289135.0;60.7;84.4
388;1 Inkomen uit arbeid;50;2011;4759;86.1;294723.0;61.9;85.0
389;1 Inkomen uit arbeid;50;2012;4727;85.8;298380.0;63.1;85.3
390;1 Inkomen uit arbeid;50;2013;4697;85.6;299594.0;63.8;84.7
391;1 Inkomen uit arbeid;50;2014;4689;85.2;302559.0;64.5;83.0
392;1 Inkomen uit arbeid;81;2001;284;90.8;4819.0;17.0;84.3
393;1 Inkomen uit arbeid;81;2002;288;90.1;5012.0;17.4;84.4
394;1 Inkomen uit arbeid;81;2003;295;88.6;4817.0;16.3;82.5
395;1 Inkomen uit arbeid;81;2004;291;86.8;4495.0;15.4;78.9
396;1 Inkomen uit arbeid;81;2005;299;87.3;4697.0;15.7;78.9
397;1 Inkomen uit arbeid;81;2006;308;88.8;5117.0;16.6;79.8
398;1 Inkomen uit arbeid;81;2007;313;88.9;5261.0;16.8;79.5
399;1 Inkomen uit arbeid;81;2008;325;89.6;5509.0;17.0;80.9
400;1 Inkomen uit arbeid;81;2009;319;87.5;5502.0;17.3;78.3
401;1 Inkomen uit arbeid;81;2010;318;86.1;5070.0;15.9;77.1
402;1 Inkomen uit arbeid;81;2011;330;86.8;5214.0;15.8;75.9
403;1 Inkomen uit arbeid;81;2012;320;84.6;4919.0;15.4;77.2
404;1 Inkomen uit arbeid;81;2013;313;83.3;4783.0;15.3;75.4
405;1 Inkomen uit arbeid;81;2014;316;82.4;4516.0;14.3;73.3
406;1 Inkomen uit arbeid;82;2001;2497;90.9;118044.0;47.3;90.3
407;1 Inkomen uit arbeid;82;2002;2473;90.7;122073.0;49.4;91.3
408;1 Inkomen uit arbeid;82;2003;2421;90.2;123384.0;51.0;91.9
409;1 Inkomen uit arbeid;82;2004;2372;89.6;124509.0;52.5;90.9
410;1 Inkomen uit arbeid;82;2005;2356;89.6;126711.0;53.8;91.0
411;1 Inkomen uit arbeid;82;2006;2347;90.5;131699.0;56.1;91.9
412;1 Inkomen uit arbeid;82;2007;2346;91.4;135159.0;57.6;91.4
413;1 Inkomen uit arbeid;82;2008;2333;91.6;138728.0;59.5;92.1
414;1 Inkomen uit arbeid;82;2009;2286;90.8;137529.0;60.1;92.3
415;1 Inkomen uit arbeid;82;2010;2238;90.6;136045.0;60.8;91.8
416;1 Inkomen uit arbeid;82;2011;2211;90.3;136524.0;61.7;92.1
417;1 Inkomen uit arbeid;82;2012;2176;89.8;135899.0;62.5;91.6
418;1 Inkomen uit arbeid;82;2013;2128;89.1;132848.0;62.4;90.6
419;1 Inkomen uit arbeid;82;2014;2091;88.5;131277.0;62.8;89.0
420;1 Inkomen uit arbeid;83;2001;1851;78.6;98652.0;53.3;74.3
421;1 Inkomen uit arbeid;83;2002;1900;79.0;105782.0;55.7;75.2
422;1 Inkomen uit arbeid;83;2003;1939;79.3;111094.0;57.3;76.4
423;1 Inkomen uit arbeid;83;2004;1977;79.2;116176.0;58.8;75.4
424;1 Inkomen uit arbeid;83;2005;2011;78.8;119502.0;59.4;74.9
425;1 Inkomen uit arbeid;83;2006;2072;79.7;126936.0;61.3;75.6
426;1 Inkomen uit arbeid;83;2007;2136;80.5;133917.0;62.7;74.3
427;1 Inkomen uit arbeid;83;2008;2203;81.7;142227.0;64.6;76.3
428;1 Inkomen uit arbeid;83;2009;2250;82.0;147753.0;65.7;77.6
429;1 Inkomen uit arbeid;83;2010;2276;81.7;151735.0;66.7;77.7
430;1 Inkomen uit arbeid;83;2011;2293;82.0;157085.0;68.5;78.8
431;1 Inkomen uit arbeid;83;2012;2311;82.2;161866.0;70.0;79.7
432;1 Inkomen uit arbeid;83;2013;2334;82.7;166424.0;71.3;79.7
433;1 Inkomen uit arbeid;83;2014;2361;82.8;171508.0;72.6;78.2
434;1 Inkomen uit arbeid;84;2001;178;12.3;3421.0;19.2;8.7
435;1 Inkomen uit arbeid;84;2002;194;13.2;3687.0;19.1;8.9
436;1 Inkomen uit arbeid;84;2003;199;13.4;3746.0;18.8;8.6
437;1 Inkomen uit arbeid;84;2004;208;13.8;4045.0;19.4;8.9
438;1 Inkomen uit arbeid;84;2005;214;13.9;4187.0;19.6;8.9
439;1 Inkomen uit arbeid;84;2006;216;13.8;4115.0;19.1;8.3
440;1 Inkomen uit arbeid;84;2007;227;14.2;4379.0;19.3;8.2
441;1 Inkomen uit arbeid;84;2008;251;15.3;5106.0;20.4;9.0
442;1 Inkomen uit arbeid;84;2009;260;15.5;5295.0;20.4;8.9
443;1 Inkomen uit arbeid;84;2010;273;15.9;5732.0;21.0;9.3
444;1 Inkomen uit arbeid;84;2011;305;17.1;6624.0;21.7;10.0
445;1 Inkomen uit arbeid;84;2012;325;17.5;6791.0;20.9;9.8
446;1 Inkomen uit arbeid;84;2013;331;17.4;6979.0;21.1;9.7
447;1 Inkomen uit arbeid;84;2014;339;17.3;7506.0;22.1;9.7
448;1 Inkomen uit arbeid;101;2001;284;90.8;4819.0;17.0;84.3
449;1 Inkomen uit arbeid;101;2002;288;90.1;5012.0;17.4;84.4
450;1 Inkomen uit arbeid;101;2003;295;88.6;4817.0;16.3;82.5
451;1 Inkomen uit arbeid;101;2004;291;86.8;4495.0;15.4;78.9
452;1 Inkomen uit arbeid;101;2005;299;87.3;4697.0;15.7;78.9
453;1 Inkomen uit arbeid;101;2006;308;88.8;5117.0;16.6;79.8
454;1 Inkomen uit arbeid;101;2007;313;88.9;5261.0;16.8;79.5
455;1 Inkomen uit arbeid;101;2008;325;89.6;5509.0;17.0;80.9
456;1 Inkomen uit arbeid;101;2009;319;87.5;5502.0;17.3;78.3
457;1 Inkomen uit arbeid;101;2010;318;86.1;5070.0;15.9;77.1
458;1 Inkomen uit arbeid;101;2011;330;86.8;5214.0;15.8;75.9
459;1 Inkomen uit arbeid;101;2012;320;84.6;4919.0;15.4;77.2
460;1 Inkomen uit arbeid;101;2013;313;83.3;4783.0;15.3;75.4
461;1 Inkomen uit arbeid;101;2014;316;82.4;4516.0;14.3;73.3
462;1 Inkomen uit arbeid;102;2001;499;92.9;19360.0;38.8;95.0
463;1 Inkomen uit arbeid;102;2002;481;92.5;19265.0;40.1;95.4
464;1 Inkomen uit arbeid;102;2003;461;91.6;18725.0;40.6;95.7
465;1 Inkomen uit arbeid;102;2004;453;91.2;18623.0;41.2;94.5
466;1 Inkomen uit arbeid;102;2005;454;91.7;18793.0;41.4;94.6
467;1 Inkomen uit arbeid;102;2006;461;92.9;19763.0;42.8;95.4
468;1 Inkomen uit arbeid;102;2007;472;93.6;20939.0;44.4;95.7
469;1 Inkomen uit arbeid;102;2008;475;93.5;21829.0;45.9;95.6
470;1 Inkomen uit arbeid;102;2009;477;92.5;21708.0;45.5;94.4
471;1 Inkomen uit arbeid;102;2010;477;92.0;21286.0;44.6;94.4
472;1 Inkomen uit arbeid;102;2011;471;91.0;21087.0;44.8;93.5
473;1 Inkomen uit arbeid;102;2012;475;91.0;21298.0;44.8;93.9
474;1 Inkomen uit arbeid;102;2013;471;90.4;20614.0;43.7;92.0
475;1 Inkomen uit arbeid;102;2014;473;89.6;20905.0;44.2;91.1
476;1 Inkomen uit arbeid;103;2001;674;91.4;32162.0;47.7;94.0
477;1 Inkomen uit arbeid;103;2002;666;91.5;33004.0;49.5;94.8
478;1 Inkomen uit arbeid;103;2003;632;90.6;32506.0;51.5;95.1
479;1 Inkomen uit arbeid;103;2004;595;90.3;31138.0;52.3;94.9
480;1 Inkomen uit arbeid;103;2005;568;90.1;30654.0;53.9;94.8
481;1 Inkomen uit arbeid;103;2006;548;91.3;30372.0;55.4;95.5
482;1 Inkomen uit arbeid;103;2007;533;92.0;30244.0;56.8;95.5
483;1 Inkomen uit arbeid;103;2008;533;92.7;31247.0;58.6;95.7
484;1 Inkomen uit arbeid;103;2009;520;91.6;30660.0;59.0;95.3
485;1 Inkomen uit arbeid;103;2010;512;91.1;30497.0;59.6;94.7
486;1 Inkomen uit arbeid;103;2011;519;91.0;31128.0;60.0;95.1
487;1 Inkomen uit arbeid;103;2012;520;90.5;31431.0;60.5;93.8
488;1 Inkomen uit arbeid;103;2013;510;89.5;31106.0;61.0;92.9
489;1 Inkomen uit arbeid;103;2014;512;89.2;31219.0;61.0;91.3
490;1 Inkomen uit arbeid;104;2001;674;89.6;33202.0;49.3;88.7
491;1 Inkomen uit arbeid;104;2002;666;89.1;34513.0;51.8;90.0
492;1 Inkomen uit arbeid;104;2003;663;88.9;35281.0;53.2;91.2
493;1 Inkomen uit arbeid;104;2004;657;88.3;36536.0;55.6;90.7
494;1 Inkomen uit arbeid;104;2005;666;89.2;38071.0;57.2;91.2
495;1 Inkomen uit arbeid;104;2006;664;89.8;40174.0;60.5;92.0
496;1 Inkomen uit arbeid;104;2007;658;90.5;40798.0;62.0;91.1
497;1 Inkomen uit arbeid;104;2008;642;90.6;41126.0;64.1;91.9
498;1 Inkomen uit arbeid;104;2009;612;90.4;39767.0;65.0;92.7
499;1 Inkomen uit arbeid;104;2010;571;89.7;38004.0;66.5;91.6
500;1 Inkomen uit arbeid;104;2011;550;89.8;37039.0;67.4;92.2
501;1 Inkomen uit arbeid;104;2012;522;89.2;35708.0;68.4;92.4
502;1 Inkomen uit arbeid;104;2013;511;88.3;35021.0;68.6;90.8
503;1 Inkomen uit arbeid;104;2014;502;87.6;34626.0;68.9;88.7
504;1 Inkomen uit arbeid;105;2001;650;90.4;33319.0;51.2;86.3
505;1 Inkomen uit arbeid;105;2002;659;90.5;35292.0;53.5;87.4
506;1 Inkomen uit arbeid;105;2003;666;90.1;36872.0;55.3;88.1
507;1 Inkomen uit arbeid;105;2004;667;89.2;38211.0;57.3;86.7
508;1 Inkomen uit arbeid;105;2005;668;88.2;39193.0;58.7;86.5
509;1 Inkomen uit arbeid;105;2006;674;89.0;41390.0;61.4;87.9
510;1 Inkomen uit arbeid;105;2007;682;90.3;43178.0;63.3;87.2
511;1 Inkomen uit arbeid;105;2008;683;90.4;44526.0;65.2;88.2
512;1 Inkomen uit arbeid;105;2009;678;89.4;45394.0;66.9;89.2
513;1 Inkomen uit arbeid;105;2010;677;90.1;46257.0;68.3;89.2
514;1 Inkomen uit arbeid;105;2011;672;89.6;47270.0;70.3;89.6
515;1 Inkomen uit arbeid;105;2012;659;88.7;47462.0;72.0;88.6
516;1 Inkomen uit arbeid;105;2013;636;88.3;46107.0;72.5;88.4
517;1 Inkomen uit arbeid;105;2014;604;87.9;44527.0;73.7;86.8
518;1 Inkomen uit arbeid;106;2001;604;90.3;33882.0;56.1;85.1
519;1 Inkomen uit arbeid;106;2002;611;90.1;36075.0;59.0;86.1
520;1 Inkomen uit arbeid;106;2003;619;90.2;37384.0;60.4;87.2
521;1 Inkomen uit arbeid;106;2004;629;90.1;38996.0;62.0;85.9
522;1 Inkomen uit arbeid;106;2005;635;89.1;40040.0;63.0;85.8
523;1 Inkomen uit arbeid;106;2006;651;89.8;42081.0;64.7;86.3
524;1 Inkomen uit arbeid;106;2007;663;90.2;43895.0;66.2;84.7
525;1 Inkomen uit arbeid;106;2008;677;90.5;45794.0;67.6;85.9
526;1 Inkomen uit arbeid;106;2009;685;90.1;46796.0;68.3;86.9
527;1 Inkomen uit arbeid;106;2010;684;89.3;47279.0;69.1;86.3
528;1 Inkomen uit arbeid;106;2011;684;88.8;48755.0;71.3;86.8
529;1 Inkomen uit arbeid;106;2012;684;88.5;49721.0;72.7;86.7
530;1 Inkomen uit arbeid;106;2013;676;88.2;49861.0;73.8;86.1
531;1 Inkomen uit arbeid;106;2014;676;87.7;50703.0;75.0;84.1
532;1 Inkomen uit arbeid;107;2001;587;88.1;33856.0;57.7;82.2
533;1 Inkomen uit arbeid;107;2002;579;88.2;34762.0;60.1;83.4
534;1 Inkomen uit arbeid;107;2003;570;87.7;35573.0;62.4;84.2
535;1 Inkomen uit arbeid;107;2004;568;87.2;36297.0;63.9;83.6
536;1 Inkomen uit arbeid;107;2005;571;87.3;37406.0;65.5;83.5
537;1 Inkomen uit arbeid;107;2006;585;87.8;39932.0;68.3;84.2
538;1 Inkomen uit arbeid;107;2007;595;88.4;41436.0;69.6;82.5
539;1 Inkomen uit arbeid;107;2008;610;89.2;43855.0;71.9;84.0
540;1 Inkomen uit arbeid;107;2009;625;89.5;45378.0;72.6;85.0
541;1 Inkomen uit arbeid;107;2010;630;88.6;46213.0;73.4;85.4
542;1 Inkomen uit arbeid;107;2011;638;88.2;47059.0;73.8;84.8
543;1 Inkomen uit arbeid;107;2012;646;87.6;48026.0;74.3;85.0
544;1 Inkomen uit arbeid;107;2013;658;87.4;49304.0;75.0;84.4
545;1 Inkomen uit arbeid;107;2014;661;87.3;49521.0;74.9;82.1
546;1 Inkomen uit arbeid;108;2001;448;78.7;23742.0;53.0;73.0
547;1 Inkomen uit arbeid;108;2002;487;79.9;26846.0;55.1;74.4
548;1 Inkomen uit arbeid;108;2003;509;80.0;29089.0;57.2;75.7
549;1 Inkomen uit arbeid;108;2004;525;80.3;30910.0;58.8;75.2
550;1 Inkomen uit arbeid;108;2005;543;79.7;31828.0;58.7;74.7
551;1 Inkomen uit arbeid;108;2006;528;80.5;32143.0;60.8;75.8
552;1 Inkomen uit arbeid;108;2007;529;81.7;33234.0;62.9;75.6
553;1 Inkomen uit arbeid;108;2008;531;83.0;35100.0;66.1;78.4
554;1 Inkomen uit arbeid;108;2009;535;82.7;36329.0;67.9;79.5
555;1 Inkomen uit arbeid;108;2010;545;84.0;37383.0;68.6;79.8
556;1 Inkomen uit arbeid;108;2011;553;83.5;39143.0;70.8;80.7
557;1 Inkomen uit arbeid;108;2012;558;83.1;40397.0;72.4;81.2
558;1 Inkomen uit arbeid;108;2013;564;83.2;41338.0;73.3;80.4
559;1 Inkomen uit arbeid;108;2014;573;82.5;43153.0;75.3;78.1
560;1 Inkomen uit arbeid;109;2001;212;47.2;7172.0;33.8;37.3
561;1 Inkomen uit arbeid;109;2002;223;48.3;8100.0;36.3;38.6
562;1 Inkomen uit arbeid;109;2003;242;50.9;9048.0;37.4;41.3
563;1 Inkomen uit arbeid;109;2004;255;51.8;9973.0;39.1;41.2
564;1 Inkomen uit arbeid;109;2005;262;52.1;10227.0;39.0;40.2
565;1 Inkomen uit arbeid;109;2006;308;55.5;12780.0;41.5;43.8
566;1 Inkomen uit arbeid;109;2007;349;58.5;15352.0;44.0;44.9
567;1 Inkomen uit arbeid;109;2008;385;61.6;17478.0;45.4;48.2
568;1 Inkomen uit arbeid;109;2009;404;63.3;19249.0;47.6;51.3
569;1 Inkomen uit arbeid;109;2010;418;63.2;20860.0;49.9;52.8
570;1 Inkomen uit arbeid;109;2011;418;65.2;22128.0;52.9;56.3
571;1 Inkomen uit arbeid;109;2012;423;67.1;23721.0;56.1;59.8
572;1 Inkomen uit arbeid;109;2013;437;69.6;25921.0;59.3;62.9
573;1 Inkomen uit arbeid;109;2014;451;71.6;28131.0;62.4;64.7
574;1 Inkomen uit arbeid;110;2001;89;22.3;1571.0;17.7;12.7
575;1 Inkomen uit arbeid;110;2002;94;23.4;1670.0;17.8;13.0
576;1 Inkomen uit arbeid;110;2003;97;23.9;1784.0;18.3;13.1
577;1 Inkomen uit arbeid;110;2004;102;24.6;1989.0;19.4;13.6
578;1 Inkomen uit arbeid;110;2005;110;25.6;2102.0;19.1;13.6
579;1 Inkomen uit arbeid;110;2006;113;25.7;2058.0;18.3;12.4
580;1 Inkomen uit arbeid;110;2007;120;26.9;2306.0;19.2;12.5
581;1 Inkomen uit arbeid;110;2008;135;29.2;2843.0;21.1;14.5
582;1 Inkomen uit arbeid;110;2009;141;29.5;3034.0;21.5;14.5
583;1 Inkomen uit arbeid;110;2010;145;29.8;3094.0;21.4;14.3
584;1 Inkomen uit arbeid;110;2011;172;32.1;3913.0;22.8;15.8
585;1 Inkomen uit arbeid;110;2012;185;32.0;4080.0;22.1;15.4
586;1 Inkomen uit arbeid;110;2013;194;32.1;4349.0;22.5;15.7
587;1 Inkomen uit arbeid;110;2014;197;31.8;4778.0;24.3;16.0
588;1 Inkomen uit arbeid;111;2001;45;12.0;804.0;18.0;7.8
589;1 Inkomen uit arbeid;111;2002;50;13.2;879.0;17.7;8.1
590;1 Inkomen uit arbeid;111;2003;51;13.6;894.0;17.4;8.1
591;1 Inkomen uit arbeid;111;2004;51;13.5;892.0;17.5;7.9
592;1 Inkomen uit arbeid;111;2005;50;13.3;874.0;17.5;7.6
593;1 Inkomen uit arbeid;111;2006;54;14.3;951.0;17.5;8.0
594;1 Inkomen uit arbeid;111;2007;55;14.5;945.0;17.1;7.5
595;1 Inkomen uit arbeid;111;2008;61;15.7;1055.0;17.3;7.8
596;1 Inkomen uit arbeid;111;2009;64;16.1;1079.0;16.9;7.7
597;1 Inkomen uit arbeid;111;2010;68;16.5;1278.0;18.8;8.6
598;1 Inkomen uit arbeid;111;2011;71;16.9;1239.0;17.5;8.1
599;1 Inkomen uit arbeid;111;2012;74;17.3;1281.0;17.2;7.9
600;1 Inkomen uit arbeid;111;2013;75;17.1;1244.0;16.6;7.3
601;1 Inkomen uit arbeid;111;2014;79;17.4;1367.0;17.2;7.4
602;1 Inkomen uit arbeid;112;2001;45;6.6;1045.0;23.4;6.3
603;1 Inkomen uit arbeid;112;2002;50;7.2;1138.0;22.8;6.4
604;1 Inkomen uit arbeid;112;2003;50;7.1;1067.0;21.4;5.7
605;1 Inkomen uit arbeid;112;2004;55;7.6;1165.0;21.3;6.0
606;1 Inkomen uit arbeid;112;2005;54;7.3;1212.0;22.5;5.9
607;1 Inkomen uit arbeid;112;2006;49;6.5;1106.0;22.6;5.2
608;1 Inkomen uit arbeid;112;2007;52;6.8;1127.0;21.8;5.0
609;1 Inkomen uit arbeid;112;2008;55;7.0;1208.0;21.9;5.1
610;1 Inkomen uit arbeid;112;2009;54;6.8;1181.0;21.8;4.8
611;1 Inkomen uit arbeid;112;2010;60;7.3;1360.0;22.7;5.4
612;1 Inkomen uit arbeid;112;2011;63;7.5;1472.0;23.5;5.7
613;1 Inkomen uit arbeid;112;2012;66;7.8;1430.0;21.7;5.3
614;1 Inkomen uit arbeid;112;2013;63;7.3;1386.0;22.1;5.0
615;1 Inkomen uit arbeid;112;2014;63;7.2;1360.0;21.5;4.7
616;1 Inkomen uit arbeid;122;2001;3963;69.5;191800.0;48.4;73.0
617;1 Inkomen uit arbeid;122;2002;3991;69.8;201708.0;50.5;73.6
618;1 Inkomen uit arbeid;122;2003;3997;69.8;207630.0;52.0;74.2
619;1 Inkomen uit arbeid;122;2004;3996;69.4;213234.0;53.4;73.1
620;1 Inkomen uit arbeid;122;2005;4020;69.1;217996.0;54.2;72.7
621;1 Inkomen uit arbeid;122;2006;4048;69.3;227593.0;56.2;73.1
622;1 Inkomen uit arbeid;122;2007;4102;69.7;236610.0;57.7;71.7
623;1 Inkomen uit arbeid;122;2008;4152;70.2;246673.0;59.4;72.7
624;1 Inkomen uit arbeid;122;2009;4121;69.6;248842.0;60.4;73.0
625;1 Inkomen uit arbeid;122;2010;4095;69.2;250495.0;61.2;72.6
626;1 Inkomen uit arbeid;122;2011;4105;69.0;255725.0;62.3;72.7
627;1 Inkomen uit arbeid;122;2012;4091;68.4;258490.0;63.2;72.5
628;1 Inkomen uit arbeid;122;2013;4068;67.9;259722.0;63.9;71.8
629;1 Inkomen uit arbeid;122;2014;4057;67.3;261743.0;64.5;69.9
630;1 Inkomen uit arbeid;123;2001;442;69.4;20809.0;47.1;72.6
631;1 Inkomen uit arbeid;123;2002;442;68.9;21416.0;48.5;72.6
632;1 Inkomen uit arbeid;123;2003;432;67.3;21579.0;49.9;71.9
633;1 Inkomen uit arbeid;123;2004;435;67.0;22070.0;50.8;71.7
634;1 Inkomen uit arbeid;123;2005;439;66.9;22708.0;51.7;71.5
635;1 Inkomen uit arbeid;123;2006;447;67.3;24000.0;53.7;71.7
636;1 Inkomen uit arbeid;123;2007;453;67.7;24684.0;54.5;71.4
637;1 Inkomen uit arbeid;123;2008;466;68.3;25905.0;55.5;72.1
638;1 Inkomen uit arbeid;123;2009;483;68.4;27122.0;56.2;72.3
639;1 Inkomen uit arbeid;123;2010;491;68.1;27591.0;56.2;71.9
640;1 Inkomen uit arbeid;123;2011;507;68.4;28418.0;56.0;72.3
641;1 Inkomen uit arbeid;123;2012;515;67.9;29160.0;56.7;72.0
642;1 Inkomen uit arbeid;123;2013;515;67.8;29440.0;57.2;71.3
643;1 Inkomen uit arbeid;123;2014;527;67.8;30656.0;58.2;70.4
644;1 Inkomen uit arbeid;124;2001;154;73.8;7347.0;47.7;75.2
645;1 Inkomen uit arbeid;124;2002;155;74.4;7714.0;49.6;76.0
646;1 Inkomen uit arbeid;124;2003;151;73.3;8010.0;53.0;76.7
647;1 Inkomen uit arbeid;124;2004;154;73.3;7981.0;51.9;75.1
648;1 Inkomen uit arbeid;124;2005;150;71.7;8201.0;54.6;74.5
649;1 Inkomen uit arbeid;124;2006;156;72.4;8720.0;55.9;74.2
650;1 Inkomen uit arbeid;124;2007;159;74.0;9060.0;57.0;74.7
651;1 Inkomen uit arbeid;124;2008;159;74.6;9361.0;58.8;75.6
652;1 Inkomen uit arbeid;124;2009;160;74.6;9660.0;60.5;75.2
653;1 Inkomen uit arbeid;124;2010;157;73.7;9592.0;61.0;74.4
654;1 Inkomen uit arbeid;124;2011;157;73.6;9812.0;62.5;75.4
655;1 Inkomen uit arbeid;124;2012;156;73.0;9819.0;62.7;74.4
656;1 Inkomen uit arbeid;124;2013;154;72.3;9693.0;62.9;73.5
657;1 Inkomen uit arbeid;124;2014;151;70.8;9733.0;64.4;71.3
658;1 Inkomen uit arbeid;125;2001;124;60.8;5589.0;45.1;64.8
659;1 Inkomen uit arbeid;125;2002;119;59.1;5621.0;47.4;63.5
660;1 Inkomen uit arbeid;125;2003;113;56.9;5426.0;47.9;61.5
661;1 Inkomen uit arbeid;125;2004;113;56.4;5626.0;50.0;61.9
662;1 Inkomen uit arbeid;125;2005;111;56.1;5434.0;49.0;60.8
663;1 Inkomen uit arbeid;125;2006;110;55.4;5629.0;51.3;60.3
664;1 Inkomen uit arbeid;125;2007;107;54.5;5587.0;52.2;59.3
665;1 Inkomen uit arbeid;125;2008;105;54.1;5641.0;53.6;59.9
666;1 Inkomen uit arbeid;125;2009;105;53.9;5742.0;54.5;60.0
667;1 Inkomen uit arbeid;125;2010;102;52.9;5613.0;55.0;59.2
668;1 Inkomen uit arbeid;125;2011;101;52.4;5679.0;56.4;59.5
669;1 Inkomen uit arbeid;125;2012;101;51.6;5706.0;56.7;58.5
670;1 Inkomen uit arbeid;125;2013;97;51.2;5627.0;58.0;58.6
671;1 Inkomen uit arbeid;125;2014;93;50.2;5591.0;59.8;57.2
672;1 Inkomen uit arbeid;126;2001;31;62.6;1538.0;49.5;67.7
673;1 Inkomen uit arbeid;126;2002;30;61.0;1570.0;51.8;67.3
674;1 Inkomen uit arbeid;126;2003;31;59.4;1565.0;51.0;65.4
675;1 Inkomen uit arbeid;126;2004;29;57.6;1631.0;55.6;68.3
676;1 Inkomen uit arbeid;126;2005;31;59.1;1737.0;56.2;68.7
677;1 Inkomen uit arbeid;126;2006;30;59.6;1758.0;58.3;69.6
678;1 Inkomen uit arbeid;126;2007;30;60.7;1723.0;57.0;65.6
679;1 Inkomen uit arbeid;126;2008;30;60.8;1747.0;58.9;66.7
680;1 Inkomen uit arbeid;126;2009;30;61.0;1807.0;60.8;68.4
681;1 Inkomen uit arbeid;126;2010;30;61.0;1861.0;62.1;68.8
682;1 Inkomen uit arbeid;126;2011;32;63.5;1872.0;59.3;67.7
683;1 Inkomen uit arbeid;126;2012;31;62.7;1963.0;63.8;69.9
684;1 Inkomen uit arbeid;126;2013;30;61.6;1916.0;64.8;66.9
685;1 Inkomen uit arbeid;126;2014;31;60.9;2015.0;65.1;67.0
686;1 Inkomen uit arbeid;127;2001;133;75.9;6334.0;47.5;79.2
687;1 Inkomen uit arbeid;127;2002;137;75.5;6511.0;47.5;79.8
688;1 Inkomen uit arbeid;127;2003;137;74.1;6577.0;48.0;78.9
689;1 Inkomen uit arbeid;127;2004;139;73.8;6831.0;49.2;78.5
690;1 Inkomen uit arbeid;127;2005;147;74.7;7335.0;50.0;79.1
691;1 Inkomen uit arbeid;127;2006;151;75.5;7892.0;52.2;80.2
692;1 Inkomen uit arbeid;127;2007;157;75.3;8313.0;53.0;79.8
693;1 Inkomen uit arbeid;127;2008;172;76.1;9155.0;53.2;79.5
694;1 Inkomen uit arbeid;127;2009;188;75.9;9913.0;52.7;79.4
695;1 Inkomen uit arbeid;127;2010;202;76.0;10524.0;52.2;79.1
