ID;Overheidsinstellingen;Toepassingssectoren;Methoden;Perioden;Oppervlakte_1;Oppervlakte_2;OverheidsinstellingenMetToepassing_3;OverheidsinstellingenMetToepassing_4
806;Totaal gemeenten;Verhardingen;(Uit)maaien;1995;193.0;4.0;10.0;7.0
807;Totaal gemeenten;Verhardingen;(Uit)maaien;2001;182.0;2.0;8.0;5.0
808;Totaal gemeenten;Verhardingen;(Uit)maaien;2005;59.0;1.0;5.0;4.0
809;Totaal gemeenten;Verhardingen;(Uit)maaien;2009;;;;
810;Totaal gemeenten;Verhardingen;(Uit)maaien;2013;273.0;2.0;26.0;14.0
811;Totaal gemeenten;Verhardingen;(Uit)maaien;2018;2276.0;4.1;88.0;25.4
812;Totaal gemeenten;Verhardingen;Borstelen;1992;1466.0;67.0;64.0;68.0
813;Totaal gemeenten;Verhardingen;Borstelen;1995;3996.0;76.0;103.0;77.0
814;Totaal gemeenten;Verhardingen;Borstelen;2001;7128.0;77.0;122.0;76.0
815;Totaal gemeenten;Verhardingen;Borstelen;2005;7542.0;84.0;81.0;64.0
816;Totaal gemeenten;Verhardingen;Borstelen;2009;5071.0;62.0;76.0;59.0
817;Totaal gemeenten;Verhardingen;Borstelen;2013;7733.0;50.0;111.0;61.0
818;Totaal gemeenten;Verhardingen;Borstelen;2018;19563.0;35.4;235.0;67.7
819;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;1992;271.0;12.0;51.0;54.0
820;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;1995;760.0;14.0;50.0;37.0
821;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;2001;1371.0;15.0;39.0;24.0
822;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;2005;636.0;7.0;29.0;23.0
823;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;2009;1348.0;17.0;57.0;44.0
824;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;2013;2621.0;17.0;83.0;46.0
825;Totaal gemeenten;Verhardingen;Onkruidbranden en met hete lucht;2018;19955.0;36.1;266.0;76.7
826;Totaal gemeenten;Verhardingen;Met heet water en stoom;1992;;;;
827;Totaal gemeenten;Verhardingen;Met heet water en stoom;1995;;;;
828;Totaal gemeenten;Verhardingen;Met heet water en stoom;2001;186.0;2.0;24.0;15.0
829;Totaal gemeenten;Verhardingen;Met heet water en stoom;2005;231.0;3.0;16.0;13.0
830;Totaal gemeenten;Verhardingen;Met heet water en stoom;2009;1573.0;19.0;43.0;33.0
831;Totaal gemeenten;Verhardingen;Met heet water en stoom;2013;4472.0;29.0;77.0;42.0
832;Totaal gemeenten;Verhardingen;Met heet water en stoom;2018;5335.0;9.7;97.0;28.0
833;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;1992;;;;
834;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;1995;;;;
835;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;2001;;;;
836;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;2005;;;;
837;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;2009;;;;
838;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;2013;;;;
839;Totaal gemeenten;Verhardingen;Heet water sensor gestuurd;2018;6164.0;11.2;82.0;23.6
840;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;1992;;;;
841;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;1995;;;;
842;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2001;;;;
843;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2005;;;;
844;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2009;;;;
845;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2013;;;;
846;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met (half)heesters;2018;107.0;3.7;26.0;12.4
847;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;1992;;;;
848;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;1995;;;;
849;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2001;;;;
850;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2005;;;;
851;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2009;;;;
852;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2013;;;;
853;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met vaste planten;2018;30.0;1.0;11.0;5.2
854;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;1992;;;;
855;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;1995;;;;
856;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2001;;;;
857;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2005;;;;
858;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2009;;;;
859;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2013;;;;
860;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2018;9.0;0.3;7.0;3.3
861;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;1992;;;;
862;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;1995;;;;
863;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2001;;;;
864;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2005;;;;
865;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2009;;;;
866;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2013;;;;
867;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2018;231.0;8.0;37.0;17.6
868;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);1992;;;;
869;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);1995;;;;
870;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2001;;;;
871;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2005;;;;
872;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2009;;;;
873;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2013;;;;
874;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2018;;;;
875;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;1992;;;;
876;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;1995;;;;
877;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2001;;;;
878;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2005;;;;
879;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2009;;;;
880;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2013;;;;
881;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2018;231.0;8.0;52.0;24.8
882;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;1992;;;;
883;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;1995;;;;
884;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2001;;;;
885;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2005;;;;
886;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2009;;;;
887;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2013;;;;
888;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2018;221.0;7.6;15.0;7.1
889;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;1992;;;;
890;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;1995;;;;
891;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2001;;;;
892;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2005;;;;
893;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2009;;;;
894;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2013;;;;
895;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2018;1734.0;59.8;123.0;58.6
896;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;1992;;;;
897;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;1995;;;;
898;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;2001;;;;
899;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;2005;;;;
900;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;2009;;;;
901;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;2013;;;;
902;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Borstelen;2018;257.0;8.9;34.0;16.2
903;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;1992;;;;
904;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;1995;;;;
905;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2001;;;;
906;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2005;;;;
907;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2009;;;;
908;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2013;;;;
909;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2018;35.0;1.2;20.0;9.5
910;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;1992;;;;
911;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;1995;;;;
912;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2001;;;;
913;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2005;;;;
914;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2009;;;;
915;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2013;;;;
916;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2018;30.0;1.0;5.0;2.4
917;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;1992;;;;
918;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;1995;;;;
919;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2001;;;;
920;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2005;;;;
921;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2009;;;;
922;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2013;;;;
923;Totaal gemeenten;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2018;17.0;0.6;7.0;3.3
924;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;1992;;;;
925;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;1995;;;;
926;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;2001;;;;
927;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;2005;;;;
928;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;2009;;;;
929;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;2013;;;;
930;Totaal gemeenten;Spoorbanen;Bodembedekkend met (half)heesters;2018;;;;
931;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;1992;;;;
932;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;1995;;;;
933;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;2001;;;;
934;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;2005;;;;
935;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;2009;;;;
936;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;2013;;;;
937;Totaal gemeenten;Spoorbanen;Bodembedekkend met vaste planten;2018;;;;
938;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;1992;;;;
939;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;1995;;;;
940;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;2001;;;;
941;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;2005;;;;
942;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;2009;;;;
943;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;2013;;;;
944;Totaal gemeenten;Spoorbanen;Bodembedekkend met schors, houtsnippers;2018;;;;
945;Totaal gemeenten;Spoorbanen;Ecologisch beheer;1992;;;;
946;Totaal gemeenten;Spoorbanen;Ecologisch beheer;1995;;;;
947;Totaal gemeenten;Spoorbanen;Ecologisch beheer;2001;;;;
948;Totaal gemeenten;Spoorbanen;Ecologisch beheer;2005;;;;
949;Totaal gemeenten;Spoorbanen;Ecologisch beheer;2009;;;;
950;Totaal gemeenten;Spoorbanen;Ecologisch beheer;2013;;;;
951;Totaal gemeenten;Spoorbanen;Ecologisch beheer;2018;;;;
952;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);1992;;;;
953;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);1995;;;;
954;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);2001;;;;
955;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);2005;;;;
956;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);2009;;;;
957;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);2013;;;;
958;Totaal gemeenten;Spoorbanen;Niets doen (laten verwilderen);2018;;;;
959;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;1992;;;;
960;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;1995;;;;
961;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;2001;;;;
962;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;2005;;;;
963;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;2009;;;;
964;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;2013;;;;
965;Totaal gemeenten;Spoorbanen;Handmatig schoffelen en wieden;2018;;;;
966;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;1992;;;;
967;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;1995;;;;
968;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;2001;;;;
969;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;2005;;;;
970;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;2009;;;;
971;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;2013;;;;
972;Totaal gemeenten;Spoorbanen;Machinaal schoffelen en frezen;2018;;;;
973;Totaal gemeenten;Spoorbanen;(Uit)maaien;1992;;;;
974;Totaal gemeenten;Spoorbanen;(Uit)maaien;1995;;;;
975;Totaal gemeenten;Spoorbanen;(Uit)maaien;2001;;;;
976;Totaal gemeenten;Spoorbanen;(Uit)maaien;2005;;;;
977;Totaal gemeenten;Spoorbanen;(Uit)maaien;2009;;;;
978;Totaal gemeenten;Spoorbanen;(Uit)maaien;2013;;;;
979;Totaal gemeenten;Spoorbanen;(Uit)maaien;2018;;;;
980;Totaal gemeenten;Spoorbanen;Borstelen;1992;;;;
981;Totaal gemeenten;Spoorbanen;Borstelen;1995;;;;
982;Totaal gemeenten;Spoorbanen;Borstelen;2001;;;;
983;Totaal gemeenten;Spoorbanen;Borstelen;2005;;;;
984;Totaal gemeenten;Spoorbanen;Borstelen;2009;;;;
985;Totaal gemeenten;Spoorbanen;Borstelen;2013;;;;
986;Totaal gemeenten;Spoorbanen;Borstelen;2018;;;;
987;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;1992;;;;
988;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;1995;;;;
989;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;2001;;;;
990;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;2005;;;;
991;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;2009;;;;
992;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;2013;;;;
993;Totaal gemeenten;Spoorbanen;Onkruidbranden en met hete lucht;2018;;;;
994;Totaal gemeenten;Spoorbanen;Met heet water en stoom;1992;;;;
995;Totaal gemeenten;Spoorbanen;Met heet water en stoom;1995;;;;
996;Totaal gemeenten;Spoorbanen;Met heet water en stoom;2001;;;;
997;Totaal gemeenten;Spoorbanen;Met heet water en stoom;2005;;;;
998;Totaal gemeenten;Spoorbanen;Met heet water en stoom;2009;;;;
999;Totaal gemeenten;Spoorbanen;Met heet water en stoom;2013;;;;
1000;Totaal gemeenten;Spoorbanen;Met heet water en stoom;2018;;;;
1001;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;1992;;;;
1002;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;1995;;;;
1003;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;2001;;;;
1004;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;2005;;;;
1005;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;2009;;;;
1006;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;2013;;;;
1007;Totaal gemeenten;Spoorbanen;Heet water sensor gestuurd;2018;;;;
1008;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;1992;0.0;0.0;;
1009;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;1995;5.0;1.0;;
1010;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;2001;2.0;0.0;;
1011;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;2005;63.0;1.0;;
1012;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;2009;4.0;0.0;;
1013;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;2013;74.0;6.0;3.0;
1014;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met (half)heesters;2018;295.0;1.5;10.0;
1015;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;1992;6.0;0.0;;
1016;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;1995;0.0;0.0;;
1017;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;2001;0.0;0.0;;
1018;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;2005;6.0;0.0;;
1019;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;2009;2.0;0.0;;
1020;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;2013;1.0;0.0;1.0;
1021;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met vaste planten;2018;920.0;4.8;5.0;
1022;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;1992;3.0;0.0;;
1023;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;1995;0.0;0.0;;
1024;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;2001;20.0;1.0;;
1025;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;2005;20.0;0.0;;
1026;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;2009;;;;
1027;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;2013;1.0;0.0;1.0;
1028;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Bodembedekkend met schors, houtsnippers;2018;;;;
1029;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;1992;259.0;19.0;;
1030;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;1995;;;;
1031;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;2001;1772.0;59.0;;
1032;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;2005;6533.0;73.0;;
1033;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;2009;1664.0;51.0;;
1034;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;2013;391.0;33.0;3.0;
1035;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Ecologisch beheer;2018;6547.0;34.0;13.0;
1036;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);1992;500.0;36.0;;
1037;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);1995;10.0;2.0;;
1038;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2001;180.0;6.0;;
1039;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2005;148.0;2.0;;
1040;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2009;11.0;0.0;;
1041;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2013;247.0;21.0;6.0;
1042;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2018;35.0;0.2;1.0;
1043;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;1992;106.0;8.0;;
1044;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;1995;300.0;69.0;;
1045;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2001;41.0;1.0;;
1046;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2005;1.0;0.0;;
1047;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2009;1.0;0.0;;
1048;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2013;3.0;0.0;5.0;
1049;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2018;1008.0;5.2;9.0;
1050;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;1992;20.0;1.0;;
1051;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;1995;71.0;16.0;;
1052;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2001;0.0;0.0;;
1053;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2005;0.0;0.0;;
1054;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2009;5.0;0.0;;
1055;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2013;0.0;0.0;1.0;
1056;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2018;940.0;4.9;4.0;
1057;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;1992;482.0;35.0;;
1058;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;1995;51.0;12.0;;
1059;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;2001;988.0;33.0;;
1060;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;2005;2162.0;24.0;;
1061;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;2009;1550.0;48.0;;
1062;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;2013;465.0;39.0;5.0;
1063;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;(Uit)maaien;2018;9438.0;49.0;22.0;
1064;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;1992;;;;
1065;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;1995;;;;
1066;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;2001;;;;
1067;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;2005;;;;
1068;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;2009;;;;
1069;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;2013;;;;
1070;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Borstelen;2018;16.0;0.1;3.0;
1071;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;1992;20.0;1.0;;
1072;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;1995;0.0;0.0;;
1073;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2001;0.0;0.0;;
1074;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2005;0.0;0.0;;
1075;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2009;0.0;0.0;;
1076;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2013;;;;
1077;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2018;1.0;0.0;1.0;
1078;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;1992;;;;
1079;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;1995;;;;
1080;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;2001;0.0;0.0;;
1081;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;2005;3.0;0.0;;
1082;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;2009;0.0;0.0;;
1083;Overige overheidsinstellingen;Weg- en landschappelijke beplanting;Met heet water en stoom;2013;;;;
