ID;BedrijfstakkenBranches;Landen;Perioden;HRSTKern_1
4584;Minder kennisintensief, overig;Zweden;2006;34.2
4585;Minder kennisintensief, overig;Zweden;2007;36.1
4586;Minder kennisintensief, overig;Zweden;2008;
4587;Minder kennisintensief, overig;Zweden;2009;
4588;Minder kennisintensief, overig;Zweden;2010;
4589;Minder kennisintensief, overig;Zweden;2011;
4590;Minder kennisintensief, overig;EU-27;1994;
4591;Minder kennisintensief, overig;EU-27;1995;
4592;Minder kennisintensief, overig;EU-27;1996;
4593;Minder kennisintensief, overig;EU-27;1997;
4594;Minder kennisintensief, overig;EU-27;1998;
4595;Minder kennisintensief, overig;EU-27;1999;
4596;Minder kennisintensief, overig;EU-27;2000;
4597;Minder kennisintensief, overig;EU-27;2001;
4598;Minder kennisintensief, overig;EU-27;2002;
4599;Minder kennisintensief, overig;EU-27;2003;
4600;Minder kennisintensief, overig;EU-27;2004;17.7
4601;Minder kennisintensief, overig;EU-27;2005;18.3
4602;Minder kennisintensief, overig;EU-27;2006;18.3
4603;Minder kennisintensief, overig;EU-27;2007;18.9
4604;Minder kennisintensief, overig;EU-27;2008;
4605;Minder kennisintensief, overig;EU-27;2009;
4606;Minder kennisintensief, overig;EU-27;2010;
4607;Minder kennisintensief, overig;EU-27;2011;
4608;Hightechindustrie en -dienstverlening;België;1994;21.3
4609;Hightechindustrie en -dienstverlening;België;1995;19.3
4610;Hightechindustrie en -dienstverlening;België;1996;20.2
4611;Hightechindustrie en -dienstverlening;België;1997;23.8
4612;Hightechindustrie en -dienstverlening;België;1998;25.4
4613;Hightechindustrie en -dienstverlening;België;1999;27.0
4614;Hightechindustrie en -dienstverlening;België;2000;28.1
4615;Hightechindustrie en -dienstverlening;België;2001;28.8
4616;Hightechindustrie en -dienstverlening;België;2002;30.8
4617;Hightechindustrie en -dienstverlening;België;2003;28.5
4618;Hightechindustrie en -dienstverlening;België;2004;31.9
4619;Hightechindustrie en -dienstverlening;België;2005;30.9
4620;Hightechindustrie en -dienstverlening;België;2006;32.4
4621;Hightechindustrie en -dienstverlening;België;2007;34.1
4622;Hightechindustrie en -dienstverlening;België;2008;32.5
4623;Hightechindustrie en -dienstverlening;België;2009;
4624;Hightechindustrie en -dienstverlening;België;2010;
4625;Hightechindustrie en -dienstverlening;België;2011;
4626;Hightechindustrie en -dienstverlening;Denemarken;1994;20.1
4627;Hightechindustrie en -dienstverlening;Denemarken;1995;21.3
4628;Hightechindustrie en -dienstverlening;Denemarken;1996;24.8
4629;Hightechindustrie en -dienstverlening;Denemarken;1997;23.1
4630;Hightechindustrie en -dienstverlening;Denemarken;1998;22.0
4631;Hightechindustrie en -dienstverlening;Denemarken;1999;23.7
4632;Hightechindustrie en -dienstverlening;Denemarken;2000;24.8
4633;Hightechindustrie en -dienstverlening;Denemarken;2001;31.7
4634;Hightechindustrie en -dienstverlening;Denemarken;2002;26.7
4635;Hightechindustrie en -dienstverlening;Denemarken;2003;32.6
4636;Hightechindustrie en -dienstverlening;Denemarken;2004;34.3
4637;Hightechindustrie en -dienstverlening;Denemarken;2005;33.4
4638;Hightechindustrie en -dienstverlening;Denemarken;2006;36.8
4639;Hightechindustrie en -dienstverlening;Denemarken;2007;32.3
4640;Hightechindustrie en -dienstverlening;Denemarken;2008;36.5
4641;Hightechindustrie en -dienstverlening;Denemarken;2009;
4642;Hightechindustrie en -dienstverlening;Denemarken;2010;
4643;Hightechindustrie en -dienstverlening;Denemarken;2011;
4644;Hightechindustrie en -dienstverlening;Duitsland;1994;16.8
4645;Hightechindustrie en -dienstverlening;Duitsland;1995;22.7
4646;Hightechindustrie en -dienstverlening;Duitsland;1996;24.2
4647;Hightechindustrie en -dienstverlening;Duitsland;1997;25.7
4648;Hightechindustrie en -dienstverlening;Duitsland;1998;
4649;Hightechindustrie en -dienstverlening;Duitsland;1999;25.4
4650;Hightechindustrie en -dienstverlening;Duitsland;2000;26.3
4651;Hightechindustrie en -dienstverlening;Duitsland;2001;26.4
4652;Hightechindustrie en -dienstverlening;Duitsland;2002;24.6
4653;Hightechindustrie en -dienstverlening;Duitsland;2003;26.6
4654;Hightechindustrie en -dienstverlening;Duitsland;2004;27.9
4655;Hightechindustrie en -dienstverlening;Duitsland;2005;30.5
4656;Hightechindustrie en -dienstverlening;Duitsland;2006;27.2
4657;Hightechindustrie en -dienstverlening;Duitsland;2007;29.3
4658;Hightechindustrie en -dienstverlening;Duitsland;2008;29.9
4659;Hightechindustrie en -dienstverlening;Duitsland;2009;
4660;Hightechindustrie en -dienstverlening;Duitsland;2010;
4661;Hightechindustrie en -dienstverlening;Duitsland;2011;
4662;Hightechindustrie en -dienstverlening;Finland;1994;
4663;Hightechindustrie en -dienstverlening;Finland;1995;
4664;Hightechindustrie en -dienstverlening;Finland;1996;
4665;Hightechindustrie en -dienstverlening;Finland;1997;19.1
4666;Hightechindustrie en -dienstverlening;Finland;1998;23.5
4667;Hightechindustrie en -dienstverlening;Finland;1999;27.3
4668;Hightechindustrie en -dienstverlening;Finland;2000;33.4
4669;Hightechindustrie en -dienstverlening;Finland;2001;36.2
4670;Hightechindustrie en -dienstverlening;Finland;2002;34.4
4671;Hightechindustrie en -dienstverlening;Finland;2003;37.0
4672;Hightechindustrie en -dienstverlening;Finland;2004;36.9
4673;Hightechindustrie en -dienstverlening;Finland;2005;34.1
4674;Hightechindustrie en -dienstverlening;Finland;2006;34.1
4675;Hightechindustrie en -dienstverlening;Finland;2007;37.0
4676;Hightechindustrie en -dienstverlening;Finland;2008;42.7
4677;Hightechindustrie en -dienstverlening;Finland;2009;
4678;Hightechindustrie en -dienstverlening;Finland;2010;
4679;Hightechindustrie en -dienstverlening;Finland;2011;
4680;Hightechindustrie en -dienstverlening;Frankrijk;1994;26.1
4681;Hightechindustrie en -dienstverlening;Frankrijk;1995;25.8
4682;Hightechindustrie en -dienstverlening;Frankrijk;1996;24.5
4683;Hightechindustrie en -dienstverlening;Frankrijk;1997;25.6
4684;Hightechindustrie en -dienstverlening;Frankrijk;1998;28.4
4685;Hightechindustrie en -dienstverlening;Frankrijk;1999;30.8
4686;Hightechindustrie en -dienstverlening;Frankrijk;2000;30.6
4687;Hightechindustrie en -dienstverlening;Frankrijk;2001;33.1
4688;Hightechindustrie en -dienstverlening;Frankrijk;2002;34.1
4689;Hightechindustrie en -dienstverlening;Frankrijk;2003;35.3
4690;Hightechindustrie en -dienstverlening;Frankrijk;2004;34.2
4691;Hightechindustrie en -dienstverlening;Frankrijk;2005;37.2
4692;Hightechindustrie en -dienstverlening;Frankrijk;2006;42.9
4693;Hightechindustrie en -dienstverlening;Frankrijk;2007;36.7
4694;Hightechindustrie en -dienstverlening;Frankrijk;2008;40.6
4695;Hightechindustrie en -dienstverlening;Frankrijk;2009;
4696;Hightechindustrie en -dienstverlening;Frankrijk;2010;
4697;Hightechindustrie en -dienstverlening;Frankrijk;2011;
4698;Hightechindustrie en -dienstverlening;Hongarije;1994;
4699;Hightechindustrie en -dienstverlening;Hongarije;1995;
4700;Hightechindustrie en -dienstverlening;Hongarije;1996;
4701;Hightechindustrie en -dienstverlening;Hongarije;1997;10.5
4702;Hightechindustrie en -dienstverlening;Hongarije;1998;12.0
4703;Hightechindustrie en -dienstverlening;Hongarije;1999;16.3
4704;Hightechindustrie en -dienstverlening;Hongarije;2000;14.2
4705;Hightechindustrie en -dienstverlening;Hongarije;2001;15.8
4706;Hightechindustrie en -dienstverlening;Hongarije;2002;14.6
4707;Hightechindustrie en -dienstverlening;Hongarije;2003;18.7
4708;Hightechindustrie en -dienstverlening;Hongarije;2004;19.4
4709;Hightechindustrie en -dienstverlening;Hongarije;2005;22.5
4710;Hightechindustrie en -dienstverlening;Hongarije;2006;22.5
4711;Hightechindustrie en -dienstverlening;Hongarije;2007;22.1
4712;Hightechindustrie en -dienstverlening;Hongarije;2008;21.2
4713;Hightechindustrie en -dienstverlening;Hongarije;2009;
4714;Hightechindustrie en -dienstverlening;Hongarije;2010;
4715;Hightechindustrie en -dienstverlening;Hongarije;2011;
4716;Hightechindustrie en -dienstverlening;Ierland;1994;14.0
4717;Hightechindustrie en -dienstverlening;Ierland;1995;18.2
4718;Hightechindustrie en -dienstverlening;Ierland;1996;23.2
4719;Hightechindustrie en -dienstverlening;Ierland;1997;22.1
4720;Hightechindustrie en -dienstverlening;Ierland;1998;
4721;Hightechindustrie en -dienstverlening;Ierland;1999;20.1
4722;Hightechindustrie en -dienstverlening;Ierland;2000;21.7
4723;Hightechindustrie en -dienstverlening;Ierland;2001;21.8
4724;Hightechindustrie en -dienstverlening;Ierland;2002;23.2
4725;Hightechindustrie en -dienstverlening;Ierland;2003;25.4
4726;Hightechindustrie en -dienstverlening;Ierland;2004;26.9
4727;Hightechindustrie en -dienstverlening;Ierland;2005;25.6
4728;Hightechindustrie en -dienstverlening;Ierland;2006;25.4
4729;Hightechindustrie en -dienstverlening;Ierland;2007;25.4
4730;Hightechindustrie en -dienstverlening;Ierland;2008;25.3
4731;Hightechindustrie en -dienstverlening;Ierland;2009;
4732;Hightechindustrie en -dienstverlening;Ierland;2010;
4733;Hightechindustrie en -dienstverlening;Ierland;2011;
4734;Hightechindustrie en -dienstverlening;Italië;1994;8.1
4735;Hightechindustrie en -dienstverlening;Italië;1995;9.0
4736;Hightechindustrie en -dienstverlening;Italië;1996;10.7
4737;Hightechindustrie en -dienstverlening;Italië;1997;12.0
4738;Hightechindustrie en -dienstverlening;Italië;1998;12.6
4739;Hightechindustrie en -dienstverlening;Italië;1999;13.0
4740;Hightechindustrie en -dienstverlening;Italië;2000;12.9
4741;Hightechindustrie en -dienstverlening;Italië;2001;15.1
4742;Hightechindustrie en -dienstverlening;Italië;2002;15.6
4743;Hightechindustrie en -dienstverlening;Italië;2003;14.9
4744;Hightechindustrie en -dienstverlening;Italië;2004;17.2
4745;Hightechindustrie en -dienstverlening;Italië;2005;17.3
4746;Hightechindustrie en -dienstverlening;Italië;2006;17.9
4747;Hightechindustrie en -dienstverlening;Italië;2007;19.3
4748;Hightechindustrie en -dienstverlening;Italië;2008;20.5
4749;Hightechindustrie en -dienstverlening;Italië;2009;
4750;Hightechindustrie en -dienstverlening;Italië;2010;
4751;Hightechindustrie en -dienstverlening;Italië;2011;
4752;Hightechindustrie en -dienstverlening;Nederland;1994;
4753;Hightechindustrie en -dienstverlening;Nederland;1995;
4754;Hightechindustrie en -dienstverlening;Nederland;1996;24.2
4755;Hightechindustrie en -dienstverlening;Nederland;1997;27.6
4756;Hightechindustrie en -dienstverlening;Nederland;1998;23.7
4757;Hightechindustrie en -dienstverlening;Nederland;1999;28.2
4758;Hightechindustrie en -dienstverlening;Nederland;2000;27.9
4759;Hightechindustrie en -dienstverlening;Nederland;2001;28.4
4760;Hightechindustrie en -dienstverlening;Nederland;2002;28.9
4761;Hightechindustrie en -dienstverlening;Nederland;2003;29.0
4762;Hightechindustrie en -dienstverlening;Nederland;2004;32.8
4763;Hightechindustrie en -dienstverlening;Nederland;2005;32.7
4764;Hightechindustrie en -dienstverlening;Nederland;2006;29.5
4765;Hightechindustrie en -dienstverlening;Nederland;2007;32.0
4766;Hightechindustrie en -dienstverlening;Nederland;2008;34.2
4767;Hightechindustrie en -dienstverlening;Nederland;2009;
4768;Hightechindustrie en -dienstverlening;Nederland;2010;
4769;Hightechindustrie en -dienstverlening;Nederland;2011;
4770;Hightechindustrie en -dienstverlening;Oostenrijk;1994;
4771;Hightechindustrie en -dienstverlening;Oostenrijk;1995;7.3
4772;Hightechindustrie en -dienstverlening;Oostenrijk;1996;7.5
4773;Hightechindustrie en -dienstverlening;Oostenrijk;1997;7.5
4774;Hightechindustrie en -dienstverlening;Oostenrijk;1998;9.4
4775;Hightechindustrie en -dienstverlening;Oostenrijk;1999;14.8
4776;Hightechindustrie en -dienstverlening;Oostenrijk;2000;12.2
4777;Hightechindustrie en -dienstverlening;Oostenrijk;2001;14.1
4778;Hightechindustrie en -dienstverlening;Oostenrijk;2002;14.0
4779;Hightechindustrie en -dienstverlening;Oostenrijk;2003;16.0
4780;Hightechindustrie en -dienstverlening;Oostenrijk;2004;18.9
4781;Hightechindustrie en -dienstverlening;Oostenrijk;2005;17.9
4782;Hightechindustrie en -dienstverlening;Oostenrijk;2006;18.1
4783;Hightechindustrie en -dienstverlening;Oostenrijk;2007;17.3
4784;Hightechindustrie en -dienstverlening;Oostenrijk;2008;19.6
4785;Hightechindustrie en -dienstverlening;Oostenrijk;2009;
4786;Hightechindustrie en -dienstverlening;Oostenrijk;2010;
4787;Hightechindustrie en -dienstverlening;Oostenrijk;2011;
4788;Hightechindustrie en -dienstverlening;Polen;1994;
4789;Hightechindustrie en -dienstverlening;Polen;1995;
4790;Hightechindustrie en -dienstverlening;Polen;1996;
4791;Hightechindustrie en -dienstverlening;Polen;1997;
4792;Hightechindustrie en -dienstverlening;Polen;1998;
4793;Hightechindustrie en -dienstverlening;Polen;1999;
4794;Hightechindustrie en -dienstverlening;Polen;2000;
4795;Hightechindustrie en -dienstverlening;Polen;2001;
4796;Hightechindustrie en -dienstverlening;Polen;2002;
4797;Hightechindustrie en -dienstverlening;Polen;2003;
4798;Hightechindustrie en -dienstverlening;Polen;2004;29.9
4799;Hightechindustrie en -dienstverlening;Polen;2005;28.9
4800;Hightechindustrie en -dienstverlening;Polen;2006;30.9
4801;Hightechindustrie en -dienstverlening;Polen;2007;30.7
4802;Hightechindustrie en -dienstverlening;Polen;2008;
4803;Hightechindustrie en -dienstverlening;Polen;2009;
4804;Hightechindustrie en -dienstverlening;Polen;2010;
4805;Hightechindustrie en -dienstverlening;Polen;2011;
4806;Hightechindustrie en -dienstverlening;Spanje;1994;19.3
4807;Hightechindustrie en -dienstverlening;Spanje;1995;24.1
4808;Hightechindustrie en -dienstverlening;Spanje;1996;26.9
4809;Hightechindustrie en -dienstverlening;Spanje;1997;30.5
4810;Hightechindustrie en -dienstverlening;Spanje;1998;34.0
4811;Hightechindustrie en -dienstverlening;Spanje;1999;32.4
4812;Hightechindustrie en -dienstverlening;Spanje;2000;35.9
4813;Hightechindustrie en -dienstverlening;Spanje;2001;37.8
4814;Hightechindustrie en -dienstverlening;Spanje;2002;41.4
4815;Hightechindustrie en -dienstverlening;Spanje;2003;37.4
4816;Hightechindustrie en -dienstverlening;Spanje;2004;40.0
4817;Hightechindustrie en -dienstverlening;Spanje;2005;39.0
4818;Hightechindustrie en -dienstverlening;Spanje;2006;40.6
4819;Hightechindustrie en -dienstverlening;Spanje;2007;42.3
4820;Hightechindustrie en -dienstverlening;Spanje;2008;42.8
4821;Hightechindustrie en -dienstverlening;Spanje;2009;
4822;Hightechindustrie en -dienstverlening;Spanje;2010;
4823;Hightechindustrie en -dienstverlening;Spanje;2011;
4824;Hightechindustrie en -dienstverlening;Tsjechië;1994;
4825;Hightechindustrie en -dienstverlening;Tsjechië;1995;
4826;Hightechindustrie en -dienstverlening;Tsjechië;1996;
4827;Hightechindustrie en -dienstverlening;Tsjechië;1997;
4828;Hightechindustrie en -dienstverlening;Tsjechië;1998;14.4
4829;Hightechindustrie en -dienstverlening;Tsjechië;1999;15.4
4830;Hightechindustrie en -dienstverlening;Tsjechië;2000;19.7
4831;Hightechindustrie en -dienstverlening;Tsjechië;2001;20.4
4832;Hightechindustrie en -dienstverlening;Tsjechië;2002;19.6
4833;Hightechindustrie en -dienstverlening;Tsjechië;2003;18.7
4834;Hightechindustrie en -dienstverlening;Tsjechië;2004;18.7
4835;Hightechindustrie en -dienstverlening;Tsjechië;2005;20.1
4836;Hightechindustrie en -dienstverlening;Tsjechië;2006;24.1
4837;Hightechindustrie en -dienstverlening;Tsjechië;2007;23.7
4838;Hightechindustrie en -dienstverlening;Tsjechië;2008;22.7
4839;Hightechindustrie en -dienstverlening;Tsjechië;2009;
4840;Hightechindustrie en -dienstverlening;Tsjechië;2010;
4841;Hightechindustrie en -dienstverlening;Tsjechië;2011;
4842;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1994;16.1
4843;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1995;17.2
4844;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1996;18.6
4845;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1997;19.9
4846;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1998;
4847;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;1999;21.4
4848;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2000;21.4
4849;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2001;21.9
4850;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2002;20.7
4851;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2003;22.1
4852;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2004;23.3
4853;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2005;23.2
4854;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2006;23.1
4855;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2007;24.2
4856;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2008;24.5
4857;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2009;
4858;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2010;
4859;Hightechindustrie en -dienstverlening;Verenigd Koninkrijk;2011;
4860;Hightechindustrie en -dienstverlening;Zweden;1994;
4861;Hightechindustrie en -dienstverlening;Zweden;1995;
4862;Hightechindustrie en -dienstverlening;Zweden;1996;
4863;Hightechindustrie en -dienstverlening;Zweden;1997;35.6
4864;Hightechindustrie en -dienstverlening;Zweden;1998;34.2
4865;Hightechindustrie en -dienstverlening;Zweden;1999;35.6
4866;Hightechindustrie en -dienstverlening;Zweden;2000;38.8
4867;Hightechindustrie en -dienstverlening;Zweden;2001;31.8
4868;Hightechindustrie en -dienstverlening;Zweden;2002;34.3
4869;Hightechindustrie en -dienstverlening;Zweden;2003;35.1
4870;Hightechindustrie en -dienstverlening;Zweden;2004;34.7
4871;Hightechindustrie en -dienstverlening;Zweden;2005;39.5
4872;Hightechindustrie en -dienstverlening;Zweden;2006;40.5
4873;Hightechindustrie en -dienstverlening;Zweden;2007;38.6
4874;Hightechindustrie en -dienstverlening;Zweden;2008;
4875;Hightechindustrie en -dienstverlening;Zweden;2009;
4876;Hightechindustrie en -dienstverlening;Zweden;2010;
