ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
1631;Utrecht-West (CP);2002;4220;28120;-3.0;-3.0;3776;2144.0;60.2;48.9;11.2;74.5;59.6;14.9;110.2;83.6;26.6
1632;Utrecht-West (CP);2003;4208;27922;-2.1;-2.1;3763;2140.0;57.9;47.4;10.5;72.3;58.2;14.0;105.7;81.0;24.6
1633;Utrecht-West (CP);2004;4220;27923;-0.8;-0.8;3767;2048.0;56.3;45.0;11.4;70.3;55.1;15.2;104.3;77.6;26.7
1634;Utrecht-West (CP);2005;4382;28979;2.6;2.6;3909;2138.0;57.0;45.6;11.5;71.1;56.1;15.1;104.9;78.0;26.9
1635;Utrecht-West (CP);2006;4734;31283;6.0;5.9;4216;2193.0;57.2;45.7;11.5;71.3;56.2;15.1;104.7;77.8;26.9
1636;Utrecht-West (CP);2007;5041;33214;4.1;4.2;4498;2336.0;59.8;47.7;12.1;74.4;58.9;15.5;109.5;81.5;28.0
1637;Utrecht-West (CP);2008;5207;34168;1.6;1.9;4653;2443.0;60.4;47.8;12.6;75.3;59.1;16.2;110.6;81.6;29.0
1638;Utrecht-West (CP);2009;5267;34440;0.6;1.0;4731;2543.0;60.5;48.1;12.4;75.4;59.6;15.8;110.3;82.0;28.4
1639;Utrecht-West (CP);2010;4881;31838;-8.1;-8.0;4385;2390.0;57.8;45.9;11.9;72.0;57.2;14.8;106.3;78.8;27.4
1640;Utrecht-West (CP);2011;4295;32947;-11.6;-11.3;3870;2150.0;50.5;40.3;10.2;63.4;50.8;12.6;93.8;70.7;23.1
1641;Utrecht-West (CP);2012;4189;32074;-2.7;-2.5;3787;2133.0;49.6;39.3;10.3;62.6;49.8;12.9;92.4;69.2;23.2
1642;Utrecht-West (CP);2013;4088;31277;-4.1;-3.7;3687;2035.0;47.5;37.1;10.4;61.2;48.2;13.0;90.8;67.5;23.3
1643;Utrecht-West (CP);2014;4296;32839;4.7;4.8;3869;2093.0;48.1;37.2;10.9;61.3;48.2;13.1;92.2;68.4;23.7
1644;Utrecht-West (CP);2015;4420;33658;2.1;1.8;3977;2096.0;48.2;37.2;11.0;60.1;46.8;13.3;90.3;65.9;24.4
1645;Utrecht-West (CP);2016;4523;34231;1.0;0.8;4054;2136.0;48.9;37.6;11.3;60.9;47.4;13.5;91.5;66.3;25.1
1646;Utrecht-West (CP);2017;4681;35147;1.7;1.8;4195;2181.0;49.9;38.3;11.6;61.8;47.9;13.9;92.9;67.1;25.8
1647;Utrecht-West (CP);2018;4833;35965;0.8;0.8;4325;2250.0;51.2;39.2;12.0;62.8;48.6;14.2;95.3;68.8;26.5
1648;Utrecht-West (CP);2019;5141;38040;2.9;3.0;4584;2357.0;52.1;39.9;12.3;64.1;49.6;14.5;97.0;70.1;27.0
1649;Utrecht-West (CP);2020;5037;37136;-4.5;-4.7;4487;2398.0;51.3;39.4;11.8;63.6;49.0;14.6;92.6;66.9;25.7
1650;Utrecht-West (CP);2021;5506;40451;7.0;7.4;4898;2498.0;52.6;40.4;12.2;64.8;49.9;14.8;95.7;70.0;25.7
1651;Utrecht-West (CP);2022;5884;43228;4.3;4.7;5278;;54.6;41.7;12.8;67.2;51.6;15.6;99.5;72.3;27.2
1652;Stadsgewest Amersfoort (CP);1995;5496;22243;;;4991;3077.0;100.4;88.1;12.3;123.7;105.7;18.0;180.2;151.0;29.2
1653;Stadsgewest Amersfoort (CP);1996;5849;23365;4.9;4.6;5284;3255.0;103.6;90.7;12.9;127.6;108.7;18.9;187.6;156.5;31.1
1654;Stadsgewest Amersfoort (CP);1997;6206;24497;3.6;3.7;5598;3334.0;103.3;90.4;12.9;126.3;108.2;18.1;185.1;154.7;30.4
1655;Stadsgewest Amersfoort (CP);1998;6850;26671;7.7;7.7;6174;3697.0;109.8;96.8;13.0;133.8;115.5;18.3;195.8;165.0;30.8
1656;Stadsgewest Amersfoort (CP);1999;7584;29116;8.7;8.4;6796;4015.0;113.4;100.6;12.7;138.8;120.9;18.0;202.1;171.8;30.3
1657;Stadsgewest Amersfoort (CP);2000;8181;31032;5.1;5.3;7345;4358.0;115.9;103.2;12.7;142.0;124.2;17.7;205.2;174.9;30.3
1658;Stadsgewest Amersfoort (CP);2001;9058;34062;6.8;6.8;8091;4678.0;126.0;111.0;14.9;156.2;134.8;21.5;223.1;188.0;35.1
1659;Stadsgewest Amersfoort (CP);2002;9035;33744;-4.7;-4.7;8084;4805.0;122.0;107.8;14.3;152.5;131.8;20.8;215.3;182.2;33.1
1660;Stadsgewest Amersfoort (CP);2003;9099;33742;-1.6;-1.7;8138;4919.0;117.2;102.9;14.3;146.3;126.0;20.3;207.2;174.2;32.9
1661;Stadsgewest Amersfoort (CP);2004;9873;36324;6.6;6.7;8815;5018.0;117.0;102.1;14.9;145.3;124.6;20.8;209.1;174.7;34.5
1662;Stadsgewest Amersfoort (CP);2005;10140;37004;1.3;1.3;9045;5048.0;117.7;102.4;15.3;147.3;126.1;21.2;208.8;173.6;35.2
1663;Stadsgewest Amersfoort (CP);2006;10693;38720;3.6;3.5;9523;5354.0;124.4;108.2;16.3;155.5;133.1;22.4;220.3;182.9;37.4
1664;Stadsgewest Amersfoort (CP);2007;11579;41572;5.7;5.7;10333;5656.0;127.4;109.9;17.5;159.2;135.5;23.7;226.0;186.0;40.0
1665;Stadsgewest Amersfoort (CP);2008;11574;41181;-2.0;-1.7;10343;5751.0;127.6;110.1;17.5;160.0;136.3;23.8;225.8;186.4;39.5
1666;Stadsgewest Amersfoort (CP);2009;11546;40753;-0.9;-0.5;10369;6050.0;129.8;111.9;17.8;162.8;139.0;23.8;229.0;189.3;39.8
1667;Stadsgewest Amersfoort (CP);2010;11827;41457;1.1;1.3;10626;6108.0;129.3;111.2;18.1;159.1;136.0;23.1;229.4;189.0;40.4
1668;Stadsgewest Amersfoort (CP);2011;11898;41432;0.7;1.0;10720;6160.0;129.2;110.2;19.0;159.3;135.5;23.8;228.7;187.1;41.5
1669;Stadsgewest Amersfoort (CP);2012;11764;40704;-1.9;-1.7;10635;6148.0;126.7;107.3;19.4;158.0;133.5;24.6;225.4;183.2;42.2
1670;Stadsgewest Amersfoort (CP);2013;11845;40758;-0.7;-0.3;10684;6166.0;125.9;106.4;19.5;158.2;133.5;24.7;224.7;182.1;42.6
1671;Stadsgewest Amersfoort (CP);2014;11965;40924;0.3;0.4;10776;6129.0;124.2;104.1;20.0;158.7;133.2;25.5;226.3;182.2;44.2
1672;Stadsgewest Amersfoort (CP);2015;12097;41110;0.3;0.1;10884;6059.0;124.0;103.1;20.9;156.3;130.5;25.8;224.4;178.7;45.7
1673;Stadsgewest Amersfoort (CP);2016;12140;40992;-0.7;-0.9;10880;6118.0;125.1;103.3;21.8;155.8;129.0;26.8;224.2;176.8;47.4
1674;Stadsgewest Amersfoort (CP);2017;12766;42822;4.0;4.0;11442;6407.0;129.0;106.7;22.3;159.4;132.2;27.1;229.0;180.7;48.4
1675;Stadsgewest Amersfoort (CP);2018;13613;45359;3.8;3.8;12182;6612.0;131.5;108.4;23.1;163.2;135.3;27.9;233.7;183.9;49.8
1676;Stadsgewest Amersfoort (CP);2019;14496;47940;3.1;3.2;12926;6978.0;135.7;111.8;23.9;168.5;139.8;28.8;241.8;190.5;51.3
1677;Stadsgewest Amersfoort (CP);2020;14861;48857;0.2;0.0;13240;7393.0;136.8;114.0;22.8;171.3;142.4;28.9;236.9;188.7;48.2
1678;Stadsgewest Amersfoort (CP);2021;15758;51525;4.2;4.6;14019;7592.0;137.9;114.4;23.5;174.7;145.3;29.4;240.1;192.0;48.1
1679;Stadsgewest Amersfoort (CP);2022;16652;54448;4.1;4.5;14936;;143.0;118.2;24.8;181.6;150.4;31.1;249.6;198.4;51.1
1680;Stadsgewest Utrecht (CP);1995;17815;34230;;;16179;9316.0;275.0;245.4;29.6;339.0;294.2;44.8;489.4;419.0;70.4
1681;Stadsgewest Utrecht (CP);1996;19075;36512;6.0;5.7;17232;9851.0;287.4;255.3;32.1;353.5;305.4;48.0;515.8;438.1;77.7
1682;Stadsgewest Utrecht (CP);1997;20215;38486;3.9;4.0;18237;10238.0;294.8;262.5;32.3;361.7;314.4;47.4;523.6;447.3;76.3
1683;Stadsgewest Utrecht (CP);1998;22341;42210;8.6;8.6;20135;11227.0;309.0;276.8;32.2;377.4;330.2;47.2;545.5;468.9;76.6
1684;Stadsgewest Utrecht (CP);1999;24530;45952;7.9;7.6;21982;12345.0;323.0;290.6;32.4;394.2;347.3;47.0;570.5;493.9;76.6
1685;Stadsgewest Utrecht (CP);2000;25914;48102;2.8;3.0;23266;13184.0;324.7;293.9;30.8;396.8;352.4;44.4;568.9;495.4;73.5
1686;Stadsgewest Utrecht (CP);2001;28078;51477;3.8;3.8;25079;13977.0;330.1;303.1;27.0;404.3;364.4;39.8;573.8;510.3;63.4
1687;Stadsgewest Utrecht (CP);2002;29533;51520;0.9;0.9;26425;14890.0;332.5;305.4;27.1;409.5;369.3;40.2;575.8;512.9;62.9
1688;Stadsgewest Utrecht (CP);2003;29487;50748;-2.5;-2.5;26371;14920.0;324.6;297.8;26.8;403.0;363.3;39.7;562.8;501.0;61.8
1689;Stadsgewest Utrecht (CP);2004;29924;50958;-0.1;0.0;26718;14972.0;319.4;290.6;28.9;395.4;353.9;41.5;560.6;494.2;66.4
1690;Stadsgewest Utrecht (CP);2005;31239;52632;2.9;3.0;27865;15336.0;322.7;292.5;30.2;402.1;359.2;42.9;562.7;493.6;69.1
1691;Stadsgewest Utrecht (CP);2006;32762;54520;3.9;3.8;29178;15835.0;331.6;299.4;32.2;412.6;367.5;45.0;577.1;502.9;74.2
1692;Stadsgewest Utrecht (CP);2007;34919;57385;4.9;5.0;31159;16953.0;345.0;309.1;36.0;429.9;380.6;49.3;602.1;520.0;82.2
1693;Stadsgewest Utrecht (CP);2008;36543;59395;3.2;3.5;32658;17848.0;351.1;314.9;36.3;436.0;386.7;49.2;612.2;530.5;81.7
1694;Stadsgewest Utrecht (CP);2009;37427;60158;-0.5;-0.1;33614;18328.0;352.9;315.7;37.2;438.2;388.6;49.6;614.2;531.5;82.7
1695;Stadsgewest Utrecht (CP);2010;38029;60496;-1.0;-0.9;34167;18640.0;353.9;315.2;38.7;422.5;373.8;48.6;602.9;518.1;84.8
1696;Stadsgewest Utrecht (CP);2011;38862;59108;2.3;2.6;35014;19323.0;362.6;320.4;42.1;433.8;381.2;52.6;618.4;527.1;91.4
1697;Stadsgewest Utrecht (CP);2012;39349;59306;-0.5;-0.3;35574;19892.0;364.0;321.1;42.9;437.6;383.1;54.5;620.1;526.4;93.6
1698;Stadsgewest Utrecht (CP);2013;40117;59879;0.6;1.0;36183;20180.0;363.1;319.1;43.9;438.1;382.7;55.3;622.8;527.9;95.0
1699;Stadsgewest Utrecht (CP);2014;40756;60225;0.7;0.7;36705;20191.0;360.0;315.4;44.6;437.2;379.8;57.5;626.0;528.0;98.0
1700;Stadsgewest Utrecht (CP);2015;41832;61214;1.9;1.6;37638;20221.0;362.8;316.2;46.6;442.1;384.0;58.1;633.1;531.7;101.3
1701;Stadsgewest Utrecht (CP);2016;42860;62121;2.4;2.1;38412;20850.0;370.5;322.4;48.1;449.7;390.3;59.4;647.3;543.0;104.2
1702;Stadsgewest Utrecht (CP);2017;45522;65360;5.4;5.4;40799;22185.0;388.9;339.6;49.3;471.7;411.3;60.3;678.7;572.3;106.4
1703;Stadsgewest Utrecht (CP);2018;47904;68125;3.3;3.3;42869;23337.0;404.5;353.3;51.1;490.0;428.2;61.8;703.8;593.9;109.9
1704;Stadsgewest Utrecht (CP);2019;51537;69072;4.5;4.6;45953;25178.0;426.8;370.3;56.4;516.1;448.4;67.7;746.0;624.8;121.2
1705;Stadsgewest Utrecht (CP);2020;51110;67953;-2.6;-2.7;45534;26256.0;426.5;372.7;53.7;518.6;450.0;68.7;727.1;613.5;113.6
1706;Stadsgewest Utrecht (CP);2021;55344;73153;6.6;7.0;49235;27803.0;442.2;386.8;55.3;530.0;460.1;69.9;758.6;645.1;113.5
1707;Stadsgewest Utrecht (CP);2022;59002;77988;4.0;4.4;52924;;458.7;400.1;58.6;550.9;476.8;74.1;787.7;666.9;120.9
1708;Zuidoost-Utrecht (CP);1995;2543;17369;;;2310;1383.0;47.4;41.4;5.9;57.3;49.0;8.3;84.7;70.7;14.0
1709;Zuidoost-Utrecht (CP);1996;2660;17955;3.5;3.2;2403;1438.0;49.4;42.9;6.5;59.3;51.0;8.3;89.0;73.6;15.4
1710;Zuidoost-Utrecht (CP);1997;2864;19092;5.0;5.1;2584;1514.0;50.8;43.8;6.9;61.5;52.2;9.3;91.1;74.9;16.3
1711;Zuidoost-Utrecht (CP);1998;3056;20163;4.3;4.2;2754;1609.0;51.0;44.6;6.5;61.4;52.8;8.6;90.8;75.7;15.1
1712;Zuidoost-Utrecht (CP);1999;3265;21406;5.0;4.8;2926;1704.0;53.6;46.5;7.1;65.0;55.6;9.4;96.2;79.1;17.1
1713;Zuidoost-Utrecht (CP);2000;3556;23178;5.7;5.9;3193;1865.0;54.7;48.3;6.4;66.7;58.1;8.6;96.8;81.6;15.2
1714;Zuidoost-Utrecht (CP);2001;3812;24716;4.0;4.0;3405;2003.0;60.3;51.6;8.8;74.8;62.3;12.5;107.8;87.2;20.6
1715;Zuidoost-Utrecht (CP);2002;3817;24622;-4.2;-4.2;3415;2061.0;59.1;50.1;8.9;73.3;60.8;12.5;105.6;84.7;20.9
1716;Zuidoost-Utrecht (CP);2003;3937;25266;1.0;1.0;3521;2136.0;58.6;49.6;9.0;73.2;60.5;12.7;104.8;84.0;20.9
1717;Zuidoost-Utrecht (CP);2004;4033;25752;0.7;0.8;3601;2160.0;57.5;48.8;8.7;71.6;59.5;12.1;103.3;83.3;20.1
1718;Zuidoost-Utrecht (CP);2005;4016;25597;-1.9;-1.9;3583;2123.0;56.5;47.5;9.0;70.4;58.3;12.1;101.1;80.4;20.7
1719;Zuidoost-Utrecht (CP);2006;4163;26531;1.2;1.1;3708;2155.0;57.1;47.9;9.1;71.3;58.9;12.4;101.8;80.7;21.1
1720;Zuidoost-Utrecht (CP);2007;4487;28549;4.7;4.8;4003;2273.0;58.4;49.0;9.4;73.1;60.5;12.7;104.1;82.6;21.4
1721;Zuidoost-Utrecht (CP);2008;4697;29838;2.5;2.8;4197;2385.0;58.9;49.1;9.8;73.5;60.4;13.1;105.0;82.8;22.2
1722;Zuidoost-Utrecht (CP);2009;4512;28648;-2.7;-2.3;4053;2471.0;60.1;49.8;10.3;75.5;61.7;13.8;106.8;83.9;22.9
1723;Zuidoost-Utrecht (CP);2010;4571;28996;0.8;1.0;4107;2433.0;58.3;47.8;10.5;73.6;60.5;13.0;104.0;80.9;23.0
1724;Zuidoost-Utrecht (CP);2011;4484;28389;-2.1;-1.8;4040;2399.0;57.0;46.6;10.3;72.9;59.5;13.5;103.5;79.9;23.5
1725;Zuidoost-Utrecht (CP);2012;4468;28262;-0.4;-0.2;4039;2425.0;57.0;46.1;10.9;72.0;58.3;13.7;102.1;78.5;23.7
1726;Zuidoost-Utrecht (CP);2013;4575;28920;0.9;1.3;4126;2430.0;56.9;45.8;11.1;71.3;57.5;13.8;101.0;77.2;23.7
1727;Zuidoost-Utrecht (CP);2014;4694;29576;2.1;2.1;4228;2436.0;56.2;45.2;11.0;71.3;57.3;14.1;101.3;77.1;24.2
1728;Zuidoost-Utrecht (CP);2015;4798;30055;1.4;1.2;4317;2433.0;56.7;45.3;11.4;72.0;57.8;14.2;102.7;77.8;25.0
1729;Zuidoost-Utrecht (CP);2016;4991;31032;2.3;2.1;4473;2509.0;57.8;46.1;11.7;73.4;58.8;14.6;105.5;79.8;25.7
1730;Zuidoost-Utrecht (CP);2017;5256;32403;3.5;3.6;4711;2601.0;59.3;47.3;12.0;74.9;60.0;14.9;107.0;80.8;26.3
1731;Zuidoost-Utrecht (CP);2018;5573;34083;3.2;3.2;4987;2755.0;60.9;48.5;12.4;76.6;61.3;15.3;110.4;83.4;27.0
1732;Zuidoost-Utrecht (CP);2019;5821;35313;1.2;1.2;5190;2867.0;61.3;48.7;12.6;77.6;62.1;15.5;111.3;84.0;27.3
1733;Zuidoost-Utrecht (CP);2020;6041;36381;1.4;1.2;5382;2999.0;61.7;49.4;12.2;78.4;62.7;15.7;108.7;82.6;26.1
1734;Zuidoost-Utrecht (CP);2021;6669;39930;8.2;8.6;5933;3218.0;64.0;51.4;12.6;80.1;64.1;16.0;113.2;87.1;26.1
1735;Zuidoost-Utrecht (CP);2022;7123;42649;4.1;4.6;6389;;66.5;53.2;13.3;83.3;66.4;16.9;117.9;90.2;27.7
1736;Amsterdam (CP);1995;26181;36354;;;23776;12515.0;378.7;330.4;48.3;471.5;398.4;73.1;678.1;562.9;115.2
1737;Amsterdam (CP);1996;27698;38653;5.6;5.3;25023;13229.0;393.5;342.1;51.4;487.4;411.8;75.6;710.2;585.1;125.1
1738;Amsterdam (CP);1997;28954;40402;2.8;2.9;26120;14044.0;406.3;354.1;52.2;504.7;427.9;76.7;727.2;602.4;124.8
1739;Amsterdam (CP);1998;31485;43572;6.3;6.3;28377;15389.0;428.6;376.1;52.6;530.0;453.0;77.0;764.0;637.0;127.0
1740;Amsterdam (CP);1999;33554;46017;5.1;4.8;30068;16508.0;436.4;384.6;51.8;539.2;464.7;74.5;778.5;653.1;125.4
1741;Amsterdam (CP);2000;35611;48586;4.7;4.9;31973;18097.0;447.5;395.9;51.6;552.8;479.7;73.1;790.6;666.9;123.7
1742;Amsterdam (CP);2001;37478;50986;0.6;0.6;33475;18926.0;454.5;401.0;53.4;562.8;487.3;75.5;803.0;675.5;127.4
1743;Amsterdam (CP);2002;41104;55844;5.1;5.1;36778;19946.0;449.8;398.5;51.3;562.4;488.7;73.7;790.5;670.3;120.2
1744;Amsterdam (CP);2003;42155;57134;0.0;0.0;37700;20441.0;441.1;390.1;51.0;555.0;482.9;72.1;776.1;657.7;118.4
1745;Amsterdam (CP);2004;43728;59017;2.6;2.7;39043;21210.0;444.6;390.6;54.0;556.2;481.2;75.1;790.7;665.5;125.2
1746;Amsterdam (CP);2005;45178;60811;2.2;2.2;40299;21678.0;443.5;388.2;55.3;557.0;481.5;75.5;784.1;656.5;127.6
1747;Amsterdam (CP);2006;47367;63753;4.7;4.6;42185;22419.0;457.5;399.8;57.8;573.3;495.3;77.9;807.4;673.2;134.2
1748;Amsterdam (CP);2007;49668;66669;4.0;4.0;44321;23567.0;467.2;405.0;62.2;586.6;503.7;82.9;825.4;682.5;142.9
1749;Amsterdam (CP);2008;52012;69225;4.4;4.7;46482;24858.0;475.8;413.8;61.9;595.7;514.6;81.1;839.5;698.9;140.6
1750;Amsterdam (CP);2009;52897;69461;-3.3;-2.9;47508;25153.0;474.4;411.4;63.0;594.9;513.7;81.2;835.2;694.5;140.7
1751;Amsterdam (CP);2010;57391;74184;5.6;5.8;51563;25842.0;481.9;415.9;66.0;563.1;486.5;76.6;833.0;688.4;144.6
1752;Amsterdam (CP);2011;58690;74768;3.0;3.3;52878;27194.0;496.5;426.9;69.7;577.5;496.8;80.7;855.4;704.9;150.6
1753;Amsterdam (CP);2012;59579;74971;-0.6;-0.3;53862;27387.0;494.9;423.9;71.0;579.8;495.0;84.8;851.2;695.5;155.6
1754;Amsterdam (CP);2013;62472;77603;3.6;4.0;56347;28521.0;502.8;429.3;73.5;590.6;503.8;86.8;870.2;709.3;160.9
1755;Amsterdam (CP);2014;65705;80487;3.6;3.7;59175;29485.0;514.0;436.9;77.2;593.8;502.0;91.8;884.3;715.2;169.1
1756;Amsterdam (CP);2015;68884;83225;4.1;3.8;61978;30340.0;534.8;454.6;80.2;631.5;538.6;92.9;939.8;765.1;174.7
1757;Amsterdam (CP);2016;73021;87004;5.9;5.7;65443;31789.0;551.1;468.2;82.9;646.5;550.6;95.9;967.5;787.1;180.4
1758;Amsterdam (CP);2017;76691;90278;4.8;4.9;68735;33163.0;566.5;481.4;85.1;661.6;563.6;98.0;992.1;807.8;184.3
1759;Amsterdam (CP);2018;82120;95655;5.9;5.8;73488;35547.0;584.2;497.0;87.2;688.3;586.8;101.5;1030.2;842.4;187.9
1760;Amsterdam (CP);2019;88714;102221;5.4;5.5;79102;38143.0;607.8;516.6;91.2;712.6;607.4;105.1;1074.9;878.9;196.0
1761;Amsterdam (CP);2020;84146;96382;-6.4;-6.6;74966;39669.0;594.1;511.3;82.9;704.5;598.4;106.1;1017.0;841.9;175.1
1762;Amsterdam (CP);2021;90938;103576;7.0;7.4;80901;42227.0;607.6;522.2;85.4;717.2;609.2;108.0;1048.5;873.7;174.8
1763;Amsterdam (CP);2022;99403;113217;7.0;7.5;89163;;635.4;545.0;90.4;751.8;637.2;114.6;1103.9;917.4;186.5
1764;Overig Agglomeratie Amsterdam (CP);1995;3778;29346;;;3431;1817.0;51.8;44.7;7.1;64.2;53.7;10.5;93.9;77.0;16.9
1765;Overig Agglomeratie Amsterdam (CP);1996;3968;30420;4.2;3.8;3584;1915.0;53.5;46.5;7.0;66.1;55.8;10.3;97.6;80.6;17.0
1766;Overig Agglomeratie Amsterdam (CP);1997;4359;33067;7.4;7.6;3933;2035.0;56.6;49.5;7.1;70.4;59.9;10.5;101.8;84.8;17.0
1767;Overig Agglomeratie Amsterdam (CP);1998;4890;36817;9.8;9.7;4407;2317.0;62.3;55.0;7.3;77.4;66.6;10.8;111.3;93.9;17.4
1768;Overig Agglomeratie Amsterdam (CP);1999;5568;41788;11.8;11.5;4989;2659.0;66.2;58.3;7.9;82.0;70.4;11.6;118.8;99.9;18.9
1769;Overig Agglomeratie Amsterdam (CP);2000;6015;45099;5.1;5.3;5400;2911.0;68.0;60.6;7.4;84.4;73.5;10.9;120.6;102.8;17.7
1770;Overig Agglomeratie Amsterdam (CP);2001;6164;46165;-2.0;-2.0;5505;2903.0;63.4;57.1;6.3;78.3;69.6;8.7;111.8;97.0;14.8
1771;Overig Agglomeratie Amsterdam (CP);2002;6207;46273;-3.7;-3.7;5553;3067.0;61.2;55.1;6.1;76.2;67.8;8.5;107.6;93.4;14.2
1772;Overig Agglomeratie Amsterdam (CP);2003;5897;43661;-6.3;-6.3;5274;2830.0;57.9;51.8;6.1;73.1;64.5;8.6;102.3;88.2;14.1
1773;Overig Agglomeratie Amsterdam (CP);2004;6604;48727;10.4;10.5;5896;3060.0;60.9;54.5;6.4;76.5;67.7;8.8;108.7;94.0;14.7
1774;Overig Agglomeratie Amsterdam (CP);2005;6532;48232;-2.3;-2.3;5826;2817.0;59.1;52.6;6.5;75.1;66.0;9.1;104.6;89.8;14.9
1775;Overig Agglomeratie Amsterdam (CP);2006;6945;51324;5.4;5.3;6185;2975.0;63.1;55.5;7.6;80.0;69.5;10.5;111.9;94.4;17.5
1776;Overig Agglomeratie Amsterdam (CP);2007;7230;53391;1.9;2.0;6452;3179.0;65.6;57.9;7.7;83.0;72.6;10.4;116.3;98.5;17.8
1777;Overig Agglomeratie Amsterdam (CP);2008;7769;57120;6.0;6.3;6943;3541.0;67.2;60.0;7.2;85.0;75.2;9.8;118.6;102.4;16.2
1778;Overig Agglomeratie Amsterdam (CP);2009;7302;53214;-7.7;-7.4;6558;3466.0;67.2;59.2;8.0;85.2;74.6;10.7;118.7;100.9;17.8
1779;Overig Agglomeratie Amsterdam (CP);2010;7193;51901;-3.1;-2.9;6463;3457.0;66.3;58.0;8.3;78.0;67.1;10.9;112.0;93.5;18.5
1780;Overig Agglomeratie Amsterdam (CP);2011;7329;52297;2.1;2.4;6603;3448.0;65.6;56.7;8.9;76.1;65.0;11.1;109.5;90.6;18.9
1781;Overig Agglomeratie Amsterdam (CP);2012;7060;49823;-4.6;-4.4;6383;3469.0;64.8;56.1;8.7;75.8;64.3;11.5;109.5;90.1;19.4
1782;Overig Agglomeratie Amsterdam (CP);2013;7261;50734;1.4;1.8;6549;3450.0;63.0;53.8;9.2;72.7;61.1;11.6;105.1;85.6;19.5
1783;Overig Agglomeratie Amsterdam (CP);2014;7717;53051;5.7;5.7;6950;3584.0;64.7;55.3;9.4;74.8;62.7;12.1;108.6;88.0;20.6
1784;Overig Agglomeratie Amsterdam (CP);2015;8448;56992;8.6;8.4;7601;3934.0;71.5;61.7;9.8;86.8;74.5;12.2;126.2;104.9;21.3
1785;Overig Agglomeratie Amsterdam (CP);2016;8611;57360;2.2;2.0;7717;4006.0;71.5;61.3;10.2;89.2;76.7;12.5;128.0;106.0;22.0
1786;Overig Agglomeratie Amsterdam (CP);2017;9271;61080;6.9;7.0;8309;4225.0;74.8;64.3;10.5;90.1;77.4;12.8;132.4;109.7;22.7
1787;Overig Agglomeratie Amsterdam (CP);2018;9992;64914;5.2;5.2;8942;4656.0;81.1;70.2;10.9;98.0;84.5;13.5;142.8;119.4;23.4
1788;Overig Agglomeratie Amsterdam (CP);2019;10522;67254;1.7;1.7;9382;4821.0;83.0;71.6;11.4;100.4;86.2;14.2;146.2;121.8;24.4
1789;Overig Agglomeratie Amsterdam (CP);2020;9729;61723;-8.8;-9.0;8668;4609.0;74.5;63.7;10.8;90.7;76.2;14.5;128.8;105.9;22.9
1790;Overig Agglomeratie Amsterdam (CP);2021;11056;69731;12.5;12.9;9835;5048.0;78.7;67.6;11.1;92.5;77.8;14.7;136.4;113.6;22.9
1791;Overig Agglomeratie Amsterdam (CP);2022;12117;76422;4.3;4.8;10869;;81.8;70.0;11.8;96.5;80.9;15.6;142.2;117.9;24.3
1792;Edam-Volendam en omgeving (CP);1995;1429;11042;;;1297;788.0;29.7;25.9;3.8;36.4;31.4;4.9;53.1;44.1;9.0
1793;Edam-Volendam en omgeving (CP);1996;1569;12048;8.1;7.8;1417;848.0;32.1;27.6;4.5;39.4;33.6;5.8;58.0;47.3;10.7
1794;Edam-Volendam en omgeving (CP);1997;1697;12919;5.1;5.2;1531;903.0;34.5;29.9;4.6;42.3;36.5;5.8;61.7;50.9;10.8
1795;Edam-Volendam en omgeving (CP);1998;1815;13649;4.2;4.1;1636;952.0;34.9;30.2;4.7;42.8;36.9;5.9;62.3;51.3;11.0
1796;Edam-Volendam en omgeving (CP);1999;1942;14383;5.1;4.8;1740;1032.0;36.3;31.6;4.7;44.5;38.7;5.8;64.8;53.6;11.2
1797;Edam-Volendam en omgeving (CP);2000;2089;15224;3.5;3.7;1876;1117.0;37.0;32.6;4.5;45.4;40.1;5.3;65.5;54.9;10.6
1798;Edam-Volendam en omgeving (CP);2001;2260;16257;4.5;4.6;2018;1204.0;41.6;33.5;8.1;52.1;41.4;10.7;75.5;56.3;19.2
1799;Edam-Volendam en omgeving (CP);2002;2379;16925;0.8;0.8;2129;1238.0;41.4;33.0;8.4;52.2;41.1;11.1;75.3;55.5;19.8
1800;Edam-Volendam en omgeving (CP);2003;2483;17487;1.8;1.8;2220;1304.0;41.5;33.4;8.2;52.8;42.1;10.7;75.2;56.3;18.9
1801;Edam-Volendam en omgeving (CP);2004;2567;17906;1.7;1.8;2292;1352.0;42.3;33.8;8.5;53.9;42.4;11.5;77.2;57.6;19.6
1802;Edam-Volendam en omgeving (CP);2005;2699;18672;3.2;3.2;2408;1362.0;42.7;33.1;9.6;54.3;41.7;12.6;78.0;55.9;22.0
1803;Edam-Volendam en omgeving (CP);2006;2957;20391;6.0;5.9;2633;1471.0;44.2;34.8;9.4;56.1;43.9;12.2;80.3;58.5;21.8
