ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
2308;Oisterwijk;Paar met kinderen;3.5;3.5;7.0;5.0
2309;Oisterwijk;Eenoudergezin;0.5;0.5;19.0;27.0
2310;Oosterhout;Totaal particulier huishouden;21.9;21.1;6.0;6.0
2311;Oosterhout;Eenpersoonshuishouden;5.8;5.5;11.0;11.0
2312;Oosterhout;Paar zonder kinderen;7.3;7.1;3.0;3.0
2313;Oosterhout;Paar met kinderen;7.0;6.8;5.0;3.0
2314;Oosterhout;Eenoudergezin;1.1;1.1;17.0;20.0
2315;Oss;Totaal particulier huishouden;30.5;29.6;8.0;8.0
2316;Oss;Eenpersoonshuishouden;8.1;7.8;13.0;12.0
2317;Oss;Paar zonder kinderen;9.5;9.3;4.0;4.0
2318;Oss;Paar met kinderen;10.3;10.0;7.0;5.0
2319;Oss;Eenoudergezin;1.6;1.5;19.0;24.0
2320;Rucphen;Totaal particulier huishouden;8.9;8.7;6.0;6.0
2321;Rucphen;Eenpersoonshuishouden;1.7;1.7;11.0;11.0
2322;Rucphen;Paar zonder kinderen;3.0;3.0;4.0;4.0
2323;Rucphen;Paar met kinderen;3.2;3.1;5.0;4.0
2324;Rucphen;Eenoudergezin;0.4;0.4;17.0;20.0
2325;Schijndel;Totaal particulier huishouden;8.9;8.7;6.0;5.0
2326;Schijndel;Eenpersoonshuishouden;2.1;2.0;9.0;9.0
2327;Schijndel;Paar zonder kinderen;2.8;2.7;;
2328;Schijndel;Paar met kinderen;3.4;3.3;5.0;3.0
2329;Schijndel;Eenoudergezin;0.5;0.4;;19.0
2330;Sint-Michielsgestel;Totaal particulier huishouden;10.5;10.3;6.0;6.0
2331;Sint-Michielsgestel;Eenpersoonshuishouden;2.2;2.2;9.0;9.0
2332;Sint-Michielsgestel;Paar zonder kinderen;3.5;3.5;3.0;3.0
2333;Sint-Michielsgestel;Paar met kinderen;3.9;3.8;5.0;4.0
2334;Sint-Michielsgestel;Eenoudergezin;0.4;0.4;19.0;21.0
2335;Sint-Oedenrode;Totaal particulier huishouden;6.4;6.2;6.0;6.0
2336;Sint-Oedenrode;Eenpersoonshuishouden;1.4;1.3;10.0;9.0
2337;Sint-Oedenrode;Paar zonder kinderen;2.2;2.1;;
2338;Sint-Oedenrode;Paar met kinderen;2.4;2.3;6.0;5.0
2339;Sint-Oedenrode;Eenoudergezin;0.3;0.2;;
2340;Someren;Totaal particulier huishouden;6.7;6.5;6.0;6.0
2341;Someren;Eenpersoonshuishouden;1.4;1.4;8.0;8.0
2342;Someren;Paar zonder kinderen;2.1;2.0;4.0;4.0
2343;Someren;Paar met kinderen;2.7;2.6;7.0;5.0
2344;Someren;Eenoudergezin;0.3;0.2;;
2345;Son en Breugel;Totaal particulier huishouden;6.0;5.9;7.0;6.0
2346;Son en Breugel;Eenpersoonshuishouden;1.3;1.3;11.0;10.0
2347;Son en Breugel;Paar zonder kinderen;2.3;2.3;4.0;4.0
2348;Son en Breugel;Paar met kinderen;2.0;1.9;7.0;6.0
2349;Son en Breugel;Eenoudergezin;0.3;0.3;;
2350;Steenbergen;Totaal particulier huishouden;9.4;9.0;5.0;5.0
2351;Steenbergen;Eenpersoonshuishouden;2.0;1.9;7.0;8.0
2352;Steenbergen;Paar zonder kinderen;3.4;3.4;3.0;4.0
2353;Steenbergen;Paar met kinderen;3.2;3.1;6.0;4.0
2354;Steenbergen;Eenoudergezin;0.4;0.4;;
2355;Waterland;Totaal particulier huishouden;6.9;6.8;6.0;6.0
2356;Waterland;Eenpersoonshuishouden;1.8;1.8;10.0;10.0
2357;Waterland;Paar zonder kinderen;2.2;2.2;;
2358;Waterland;Paar met kinderen;2.4;2.4;4.0;3.0
2359;Waterland;Eenoudergezin;0.3;0.3;;
2360;Tilburg;Totaal particulier huishouden;81.8;78.5;10.0;9.0
2361;Tilburg;Eenpersoonshuishouden;27.1;25.8;14.0;13.0
2362;Tilburg;Paar zonder kinderen;24.2;23.5;4.0;4.0
2363;Tilburg;Paar met kinderen;22.3;21.5;7.0;5.0
2364;Tilburg;Eenoudergezin;5.5;5.2;25.0;31.0
2365;Uden;Totaal particulier huishouden;16.0;15.5;7.0;7.0
2366;Uden;Eenpersoonshuishouden;4.3;4.2;10.0;10.0
2367;Uden;Paar zonder kinderen;5.1;4.9;3.0;3.0
2368;Uden;Paar met kinderen;5.2;5.1;6.0;5.0
2369;Uden;Eenoudergezin;0.9;0.8;25.0;28.0
2370;Valkenswaard;Totaal particulier huishouden;13.1;12.7;7.0;7.0
2371;Valkenswaard;Eenpersoonshuishouden;3.6;3.5;12.0;12.0
2372;Valkenswaard;Paar zonder kinderen;4.5;4.4;3.0;3.0
2373;Valkenswaard;Paar met kinderen;4.0;3.9;6.0;4.0
2374;Valkenswaard;Eenoudergezin;0.6;0.6;19.0;22.0
2375;Veghel;Totaal particulier huishouden;13.7;13.4;7.0;6.0
2376;Veghel;Eenpersoonshuishouden;3.1;3.0;10.0;9.0
2377;Veghel;Paar zonder kinderen;4.3;4.3;3.0;4.0
2378;Veghel;Paar met kinderen;5.2;5.1;7.0;4.0
2379;Veghel;Eenoudergezin;0.6;0.5;15.0;19.0
2380;Veldhoven;Totaal particulier huishouden;17.1;16.5;6.0;6.0
2381;Veldhoven;Eenpersoonshuishouden;4.5;4.3;10.0;10.0
2382;Veldhoven;Paar zonder kinderen;5.6;5.5;2.0;2.0
2383;Veldhoven;Paar met kinderen;5.7;5.6;5.0;3.0
2384;Veldhoven;Eenoudergezin;0.8;0.7;16.0;19.0
2385;Vught;Totaal particulier huishouden;9.9;9.7;6.0;6.0
2386;Vught;Eenpersoonshuishouden;2.9;2.8;9.0;9.0
2387;Vught;Paar zonder kinderen;3.1;3.0;;
2388;Vught;Paar met kinderen;3.1;3.1;6.0;4.0
2389;Vught;Eenoudergezin;0.6;0.5;17.0;20.0
2390;Waalre;Totaal particulier huishouden;6.7;6.5;5.0;5.0
2391;Waalre;Eenpersoonshuishouden;1.8;1.7;7.0;7.0
2392;Waalre;Paar zonder kinderen;2.4;2.3;;
2393;Waalre;Paar met kinderen;2.1;2.1;8.0;5.0
2394;Waalre;Eenoudergezin;0.3;0.3;;
2395;Waalwijk;Totaal particulier huishouden;18.3;17.8;7.0;7.0
2396;Waalwijk;Eenpersoonshuishouden;4.7;4.5;11.0;11.0
2397;Waalwijk;Paar zonder kinderen;5.9;5.8;3.0;4.0
2398;Waalwijk;Paar met kinderen;6.2;6.0;5.0;4.0
2399;Waalwijk;Eenoudergezin;1.0;0.9;18.0;25.0
2400;Werkendam;Totaal particulier huishouden;9.7;9.5;5.0;5.0
2401;Werkendam;Eenpersoonshuishouden;2.0;1.9;8.0;7.0
2402;Werkendam;Paar zonder kinderen;3.0;3.0;;
2403;Werkendam;Paar met kinderen;4.0;3.9;5.0;4.0
2404;Werkendam;Eenoudergezin;0.4;0.4;;
2405;Woensdrecht;Totaal particulier huishouden;8.6;8.0;7.0;7.0
2406;Woensdrecht;Eenpersoonshuishouden;2.0;1.9;13.0;14.0
2407;Woensdrecht;Paar zonder kinderen;3.2;3.0;4.0;4.0
2408;Woensdrecht;Paar met kinderen;2.7;2.5;5.0;5.0
2409;Woensdrecht;Eenoudergezin;0.4;0.3;;
2410;Woudrichem;Totaal particulier huishouden;5.2;5.1;6.0;5.0
2411;Woudrichem;Eenpersoonshuishouden;1.1;1.1;8.0;7.0
2412;Woudrichem;Paar zonder kinderen;1.6;1.6;;
2413;Woudrichem;Paar met kinderen;2.2;2.1;4.0;
2414;Woudrichem;Eenoudergezin;0.2;0.2;;
2415;Zundert;Totaal particulier huishouden;7.9;7.7;6.0;6.0
2416;Zundert;Eenpersoonshuishouden;1.9;1.8;8.0;9.0
2417;Zundert;Paar zonder kinderen;2.6;2.6;3.0;4.0
2418;Zundert;Paar met kinderen;2.9;2.8;5.0;4.0
2419;Zundert;Eenoudergezin;0.3;0.3;;
2420;Wormerland;Totaal particulier huishouden;6.3;6.1;6.0;5.0
2421;Wormerland;Eenpersoonshuishouden;1.6;1.5;10.0;10.0
2422;Wormerland;Paar zonder kinderen;2.1;2.1;;
2423;Wormerland;Paar met kinderen;2.2;2.1;6.0;4.0
2424;Wormerland;Eenoudergezin;0.3;0.3;;
2425;Onderbanken;Totaal particulier huishouden;3.4;3.2;8.0;7.0
2426;Onderbanken;Eenpersoonshuishouden;0.8;0.7;12.0;12.0
2427;Onderbanken;Paar zonder kinderen;1.2;1.1;;
2428;Onderbanken;Paar met kinderen;1.1;1.1;;
2429;Onderbanken;Eenoudergezin;0.2;0.1;;
2430;Landgraaf;Totaal particulier huishouden;16.8;15.9;9.0;9.0
2431;Landgraaf;Eenpersoonshuishouden;4.5;4.4;16.0;15.0
2432;Landgraaf;Paar zonder kinderen;5.8;5.5;5.0;5.0
2433;Landgraaf;Paar met kinderen;5.0;4.6;7.0;4.0
2434;Landgraaf;Eenoudergezin;1.0;0.9;22.0;25.0
2435;Arcen en Velden;Totaal particulier huishouden;3.4;3.3;8.0;7.0
2436;Arcen en Velden;Eenpersoonshuishouden;0.7;0.7;13.0;11.0
2437;Arcen en Velden;Paar zonder kinderen;1.2;1.1;;
2438;Arcen en Velden;Paar met kinderen;1.3;1.2;;
2439;Arcen en Velden;Eenoudergezin;0.2;0.1;;
2440;Beek (L.);Totaal particulier huishouden;7.0;6.8;6.0;6.0
2441;Beek (L.);Eenpersoonshuishouden;1.7;1.7;9.0;9.0
2442;Beek (L.);Paar zonder kinderen;2.4;2.3;;
2443;Beek (L.);Paar met kinderen;2.3;2.2;5.0;3.0
2444;Beek (L.);Eenoudergezin;0.3;0.3;23.0;28.0
2445;Beesel;Totaal particulier huishouden;5.3;5.1;6.0;6.0
2446;Beesel;Eenpersoonshuishouden;1.1;1.1;8.0;7.0
2447;Beesel;Paar zonder kinderen;1.7;1.7;5.0;5.0
2448;Beesel;Paar met kinderen;2.0;1.9;5.0;4.0
2449;Beesel;Eenoudergezin;0.3;0.2;;
2450;Bergen (L.);Totaal particulier huishouden;5.2;4.9;7.0;7.0
2451;Bergen (L.);Eenpersoonshuishouden;1.1;1.1;12.0;12.0
2452;Bergen (L.);Paar zonder kinderen;1.7;1.6;;
2453;Bergen (L.);Paar met kinderen;1.9;1.8;6.0;4.0
2454;Bergen (L.);Eenoudergezin;0.3;0.2;;
2455;Brunssum;Totaal particulier huishouden;12.8;12.3;10.0;10.0
2456;Brunssum;Eenpersoonshuishouden;3.9;3.7;15.0;14.0
2457;Brunssum;Paar zonder kinderen;4.0;3.9;5.0;6.0
2458;Brunssum;Paar met kinderen;3.6;3.4;7.0;5.0
2459;Brunssum;Eenoudergezin;0.8;0.8;23.0;30.0
2460;Eijsden;Totaal particulier huishouden;4.4;4.3;5.0;4.0
2461;Eijsden;Eenpersoonshuishouden;0.9;0.8;;
2462;Eijsden;Paar zonder kinderen;1.5;1.4;;
2463;Eijsden;Paar met kinderen;1.8;1.7;4.0;
2464;Eijsden;Eenoudergezin;0.2;0.2;;
2465;Gennep;Totaal particulier huishouden;6.3;6.1;6.0;6.0
2466;Gennep;Eenpersoonshuishouden;1.6;1.5;9.0;10.0
2467;Gennep;Paar zonder kinderen;2.0;2.0;;4.0
2468;Gennep;Paar met kinderen;2.2;2.1;5.0;4.0
2469;Gennep;Eenoudergezin;0.3;0.3;;
2470;Haelen;Totaal particulier huishouden;3.9;3.8;5.0;5.0
2471;Haelen;Eenpersoonshuishouden;0.8;0.8;;
2472;Haelen;Paar zonder kinderen;1.4;1.4;;
2473;Haelen;Paar met kinderen;1.4;1.3;;
2474;Haelen;Eenoudergezin;0.2;0.2;;
2475;Heerlen;Totaal particulier huishouden;43.0;40.5;13.0;12.0
2476;Heerlen;Eenpersoonshuishouden;16.3;15.2;18.0;17.0
2477;Heerlen;Paar zonder kinderen;12.6;12.0;5.0;6.0
2478;Heerlen;Paar met kinderen;10.0;9.4;9.0;6.0
2479;Heerlen;Eenoudergezin;3.0;2.8;27.0;37.0
2480;Helden;Totaal particulier huishouden;7.2;7.0;7.0;6.0
2481;Helden;Eenpersoonshuishouden;1.5;1.5;13.0;11.0
2482;Helden;Paar zonder kinderen;2.4;2.4;4.0;4.0
2483;Helden;Paar met kinderen;2.8;2.7;6.0;4.0
2484;Helden;Eenoudergezin;0.3;0.3;;
2485;Heythuysen;Totaal particulier huishouden;4.7;4.6;7.0;7.0
2486;Heythuysen;Eenpersoonshuishouden;1.1;1.0;12.0;12.0
2487;Heythuysen;Paar zonder kinderen;1.6;1.6;;
2488;Heythuysen;Paar met kinderen;1.8;1.7;7.0;6.0
2489;Heythuysen;Eenoudergezin;0.2;0.1;;
2490;Hunsel;Totaal particulier huishouden;2.3;2.3;7.0;8.0
2491;Hunsel;Eenpersoonshuishouden;0.4;0.4;;
2492;Hunsel;Paar zonder kinderen;0.7;0.7;;
2493;Hunsel;Paar met kinderen;1.0;1.0;;
2494;Hunsel;Eenoudergezin;0.1;0.1;;
2495;Kerkrade;Totaal particulier huishouden;22.3;20.0;11.0;11.0
2496;Kerkrade;Eenpersoonshuishouden;7.2;6.7;15.0;15.0
2497;Kerkrade;Paar zonder kinderen;7.4;6.6;6.0;7.0
2498;Kerkrade;Paar met kinderen;5.6;4.8;9.0;6.0
2499;Kerkrade;Eenoudergezin;1.4;1.3;24.0;33.0
2500;Kessel;Totaal particulier huishouden;1.7;1.6;;
2501;Kessel;Eenpersoonshuishouden;0.3;0.3;;
2502;Kessel;Paar zonder kinderen;0.6;0.6;;
2503;Kessel;Paar met kinderen;0.6;0.6;;
2504;Kessel;Eenoudergezin;0.1;;;
2505;Maasbracht;Totaal particulier huishouden;5.6;5.4;6.0;6.0
2506;Maasbracht;Eenpersoonshuishouden;1.4;1.3;10.0;10.0
2507;Maasbracht;Paar zonder kinderen;1.9;1.8;4.0;5.0
2508;Maasbracht;Paar met kinderen;1.8;1.8;;
2509;Maasbracht;Eenoudergezin;0.3;0.3;;
2510;Maasbree;Totaal particulier huishouden;4.7;4.6;5.0;5.0
2511;Maasbree;Eenpersoonshuishouden;0.9;0.8;9.0;
2512;Maasbree;Paar zonder kinderen;1.6;1.5;;
2513;Maasbree;Paar met kinderen;2.0;1.9;;
2514;Maasbree;Eenoudergezin;0.2;0.2;;
2515;Maastricht;Totaal particulier huishouden;52.1;49.3;12.0;12.0
2516;Maastricht;Eenpersoonshuishouden;19.1;17.8;18.0;17.0
2517;Maastricht;Paar zonder kinderen;15.5;14.9;5.0;5.0
2518;Maastricht;Paar met kinderen;12.3;11.7;8.0;6.0
2519;Maastricht;Eenoudergezin;3.5;3.3;24.0;29.0
2520;Margraten;Totaal particulier huishouden;5.2;5.0;5.0;5.0
2521;Margraten;Eenpersoonshuishouden;1.1;1.1;10.0;12.0
2522;Margraten;Paar zonder kinderen;1.8;1.8;;
2523;Margraten;Paar met kinderen;1.9;1.9;4.0;
2524;Margraten;Eenoudergezin;0.2;0.2;;
2525;Meerssen;Totaal particulier huishouden;8.1;7.8;6.0;6.0
2526;Meerssen;Eenpersoonshuishouden;1.9;1.8;11.0;10.0
2527;Meerssen;Paar zonder kinderen;2.9;2.9;3.0;3.0
2528;Meerssen;Paar met kinderen;2.7;2.6;6.0;5.0
2529;Meerssen;Eenoudergezin;0.3;0.3;;
2530;Meijel;Totaal particulier huishouden;2.2;2.1;;
2531;Meijel;Eenpersoonshuishouden;0.4;0.4;;
2532;Meijel;Paar zonder kinderen;0.7;0.7;;
2533;Meijel;Paar met kinderen;0.9;0.9;;
2534;Meijel;Eenoudergezin;;;;
2535;Mook en Middelaar;Totaal particulier huishouden;3.2;3.1;7.0;6.0
2536;Mook en Middelaar;Eenpersoonshuishouden;0.7;0.7;12.0;11.0
2537;Mook en Middelaar;Paar zonder kinderen;1.2;1.2;;
2538;Mook en Middelaar;Paar met kinderen;1.1;1.0;;
2539;Mook en Middelaar;Eenoudergezin;0.1;0.1;;
2540;Nederweert;Totaal particulier huishouden;6.0;5.9;5.0;5.0
2541;Nederweert;Eenpersoonshuishouden;1.1;1.1;;
2542;Nederweert;Paar zonder kinderen;2.0;1.9;;
2543;Nederweert;Paar met kinderen;2.4;2.4;5.0;5.0
2544;Nederweert;Eenoudergezin;0.3;0.2;;
2545;Nuth;Totaal particulier huishouden;6.5;6.2;7.0;7.0
2546;Nuth;Eenpersoonshuishouden;1.5;1.5;10.0;9.0
2547;Nuth;Paar zonder kinderen;2.3;2.2;4.0;5.0
2548;Nuth;Paar met kinderen;2.1;2.0;6.0;5.0
2549;Nuth;Eenoudergezin;0.3;0.2;;
2550;Roermond;Totaal particulier huishouden;19.8;18.7;12.0;12.0
2551;Roermond;Eenpersoonshuishouden;7.0;6.5;18.0;17.0
2552;Roermond;Paar zonder kinderen;5.6;5.4;5.0;5.0
2553;Roermond;Paar met kinderen;5.2;4.8;10.0;7.0
2554;Roermond;Eenoudergezin;1.3;1.2;24.0;30.0
2555;Schinnen;Totaal particulier huishouden;5.5;5.3;7.0;7.0
2556;Schinnen;Eenpersoonshuishouden;1.2;1.2;13.0;16.0
2557;Schinnen;Paar zonder kinderen;2.0;1.9;4.0;4.0
2558;Schinnen;Paar met kinderen;1.8;1.8;6.0;
2559;Schinnen;Eenoudergezin;0.3;0.2;;
2560;Sevenum;Totaal particulier huishouden;2.8;2.7;5.0;5.0
2561;Sevenum;Eenpersoonshuishouden;0.6;0.6;;
2562;Sevenum;Paar zonder kinderen;1.0;1.0;;
2563;Sevenum;Paar met kinderen;1.1;1.0;;
2564;Sevenum;Eenoudergezin;0.1;0.1;;
2565;Simpelveld;Totaal particulier huishouden;4.7;4.3;7.0;6.0
2566;Simpelveld;Eenpersoonshuishouden;1.2;1.1;10.0;9.0
2567;Simpelveld;Paar zonder kinderen;1.7;1.5;;
2568;Simpelveld;Paar met kinderen;1.5;1.3;7.0;
2569;Simpelveld;Eenoudergezin;0.3;0.2;;
2570;Stein (L.);Totaal particulier huishouden;10.9;10.6;6.0;6.0
2571;Stein (L.);Eenpersoonshuishouden;2.4;2.3;9.0;9.0
2572;Stein (L.);Paar zonder kinderen;4.1;4.0;3.0;3.0
2573;Stein (L.);Paar met kinderen;3.5;3.4;4.0;3.0
2574;Stein (L.);Eenoudergezin;0.6;0.5;28.0;28.0
2575;Swalmen;Totaal particulier huishouden;3.6;3.5;7.0;7.0
2576;Swalmen;Eenpersoonshuishouden;0.9;0.9;10.0;11.0
2577;Swalmen;Paar zonder kinderen;1.2;1.2;;
2578;Swalmen;Paar met kinderen;1.1;1.1;;
2579;Swalmen;Eenoudergezin;0.2;0.2;;
2580;Thorn;Totaal particulier huishouden;1.1;1.0;;
2581;Thorn;Eenpersoonshuishouden;0.3;0.3;;
2582;Thorn;Paar zonder kinderen;0.3;0.3;;
2583;Thorn;Paar met kinderen;0.3;0.3;;
2584;Thorn;Eenoudergezin;;;;
2585;Vaals;Totaal particulier huishouden;4.5;3.4;12.0;12.0
2586;Vaals;Eenpersoonshuishouden;1.5;1.3;13.0;13.0
2587;Vaals;Paar zonder kinderen;1.4;1.1;9.0;9.0
2588;Vaals;Paar met kinderen;1.1;0.8;10.0;
2589;Vaals;Eenoudergezin;0.3;0.2;;
2590;Venlo;Totaal particulier huishouden;39.3;37.1;10.0;9.0
2591;Venlo;Eenpersoonshuishouden;12.6;11.9;14.0;14.0
2592;Venlo;Paar zonder kinderen;12.1;11.6;4.0;5.0
2593;Venlo;Paar met kinderen;11.1;10.4;8.0;6.0
2594;Venlo;Eenoudergezin;2.2;2.0;24.0;28.0
2595;Venray;Totaal particulier huishouden;15.2;14.7;8.0;8.0
2596;Venray;Eenpersoonshuishouden;4.0;3.8;12.0;12.0
2597;Venray;Paar zonder kinderen;4.7;4.6;3.0;4.0
2598;Venray;Paar met kinderen;5.2;5.1;7.0;5.0
2599;Venray;Eenoudergezin;0.8;0.8;26.0;27.0
2600;Voerendaal;Totaal particulier huishouden;5.3;5.1;5.0;5.0
2601;Voerendaal;Eenpersoonshuishouden;1.1;1.1;9.0;10.0
2602;Voerendaal;Paar zonder kinderen;1.9;1.9;;
2603;Voerendaal;Paar met kinderen;1.8;1.7;5.0;
2604;Voerendaal;Eenoudergezin;0.3;0.3;;
2605;Weert;Totaal particulier huishouden;19.9;19.4;8.0;7.0
2606;Weert;Eenpersoonshuishouden;5.3;5.2;12.0;12.0
2607;Weert;Paar zonder kinderen;6.5;6.4;3.0;3.0
2608;Weert;Paar met kinderen;6.4;6.2;6.0;4.0
2609;Weert;Eenoudergezin;1.1;1.0;23.0;28.0
2610;Meerlo-Wanssum;Totaal particulier huishouden;2.9;2.8;5.0;5.0
2611;Meerlo-Wanssum;Eenpersoonshuishouden;0.5;0.5;;
2612;Meerlo-Wanssum;Paar zonder kinderen;1.0;1.0;;
2613;Meerlo-Wanssum;Paar met kinderen;1.2;1.1;;
2614;Meerlo-Wanssum;Eenoudergezin;0.1;0.1;;
2615;Valkenburg a/d Geul;Totaal particulier huishouden;7.4;7.1;8.0;8.0
2616;Valkenburg a/d Geul;Eenpersoonshuishouden;2.2;2.1;13.0;13.0
2617;Valkenburg a/d Geul;Paar zonder kinderen;2.4;2.4;4.0;4.0
2618;Valkenburg a/d Geul;Paar met kinderen;2.1;2.0;6.0;5.0
2619;Valkenburg a/d Geul;Eenoudergezin;0.4;0.4;;28.0
2620;Lelystad;Totaal particulier huishouden;28.6;27.2;11.0;10.0
2621;Lelystad;Eenpersoonshuishouden;8.1;7.6;19.0;18.0
2622;Lelystad;Paar zonder kinderen;8.4;8.1;5.0;5.0
2623;Lelystad;Paar met kinderen;8.6;8.3;9.0;5.0
2624;Lelystad;Eenoudergezin;2.3;2.1;22.0;25.0
2625;Horst aan de Maas;Totaal particulier huishouden;10.9;10.6;6.0;6.0
2626;Horst aan de Maas;Eenpersoonshuishouden;2.5;2.4;9.0;11.0
2627;Horst aan de Maas;Paar zonder kinderen;3.5;3.4;3.0;4.0
2628;Horst aan de Maas;Paar met kinderen;4.2;4.0;6.0;4.0
2629;Horst aan de Maas;Eenoudergezin;0.4;0.4;;
2630;Eemsmond;Totaal particulier huishouden;6.8;6.5;12.0;10.0
2631;Eemsmond;Eenpersoonshuishouden;1.9;1.9;14.0;14.0
2632;Eemsmond;Paar zonder kinderen;2.2;2.1;6.0;6.0
2633;Eemsmond;Paar met kinderen;2.2;2.1;13.0;7.0
2634;Eemsmond;Eenoudergezin;0.4;0.3;;23.0
2635;Gemert-Bakel;Totaal particulier huishouden;10.4;10.1;7.0;6.0
2636;Gemert-Bakel;Eenpersoonshuishouden;2.3;2.2;13.0;11.0
2637;Gemert-Bakel;Paar zonder kinderen;3.2;3.1;3.0;4.0
2638;Gemert-Bakel;Paar met kinderen;4.1;4.0;5.0;4.0
2639;Gemert-Bakel;Eenoudergezin;0.5;0.5;19.0;20.0
2640;Halderberge;Totaal particulier huishouden;11.7;11.4;6.0;6.0
2641;Halderberge;Eenpersoonshuishouden;2.6;2.5;11.0;12.0
2642;Halderberge;Paar zonder kinderen;4.1;4.0;3.0;3.0
2643;Halderberge;Paar met kinderen;4.1;4.0;5.0;4.0
2644;Halderberge;Eenoudergezin;0.5;0.5;22.0;23.0
2645;Heeze-Leende;Totaal particulier huishouden;5.8;5.7;7.0;6.0
2646;Heeze-Leende;Eenpersoonshuishouden;1.3;1.2;10.0;9.0
2647;Heeze-Leende;Paar zonder kinderen;2.0;1.9;;
2648;Heeze-Leende;Paar met kinderen;2.1;2.1;7.0;5.0
2649;Heeze-Leende;Eenoudergezin;0.3;0.2;;
2650;Laarbeek;Totaal particulier huishouden;8.1;7.9;7.0;6.0
2651;Laarbeek;Eenpersoonshuishouden;1.7;1.6;14.0;13.0
2652;Laarbeek;Paar zonder kinderen;2.6;2.6;3.0;3.0
2653;Laarbeek;Paar met kinderen;3.1;3.1;5.0;4.0
2654;Laarbeek;Eenoudergezin;0.3;0.3;;
2655;Reiderland;Totaal particulier huishouden;3.0;2.9;11.0;10.0
2656;Reiderland;Eenpersoonshuishouden;0.9;0.8;16.0;14.0
2657;Reiderland;Paar zonder kinderen;1.1;1.0;;
2658;Reiderland;Paar met kinderen;0.9;0.8;13.0;10.0
2659;Reiderland;Eenoudergezin;0.1;0.1;;
2660;De Marne;Totaal particulier huishouden;4.8;4.6;10.0;9.0
2661;De Marne;Eenpersoonshuishouden;1.5;1.5;12.0;11.0
2662;De Marne;Paar zonder kinderen;1.5;1.4;6.0;5.0
2663;De Marne;Paar met kinderen;1.4;1.4;11.0;8.0
2664;De Marne;Eenoudergezin;0.2;0.2;;35.0
2665;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.6;3.5;5.0;4.0
2666;Zevenhuizen-Moerkapelle;Eenpersoonshuishouden;0.7;0.7;;
2667;Zevenhuizen-Moerkapelle;Paar zonder kinderen;1.2;1.2;;
2668;Zevenhuizen-Moerkapelle;Paar met kinderen;1.5;1.4;;
2669;Zevenhuizen-Moerkapelle;Eenoudergezin;0.1;0.1;;
2670;Reusel-De Mierden;Totaal particulier huishouden;4.4;4.3;7.0;6.0
2671;Reusel-De Mierden;Eenpersoonshuishouden;0.9;0.8;10.0;9.0
2672;Reusel-De Mierden;Paar zonder kinderen;1.3;1.3;;
2673;Reusel-De Mierden;Paar met kinderen;1.9;1.9;8.0;6.0
2674;Reusel-De Mierden;Eenoudergezin;0.2;0.2;;
2675;Roerdalen;Totaal particulier huishouden;4.2;4.0;6.0;6.0
2676;Roerdalen;Eenpersoonshuishouden;1.0;0.9;10.0;9.0
2677;Roerdalen;Paar zonder kinderen;1.5;1.5;;
2678;Roerdalen;Paar met kinderen;1.4;1.3;5.0;
2679;Roerdalen;Eenoudergezin;0.2;0.2;;
2680;Roggel en Neer;Totaal particulier huishouden;3.2;3.2;5.0;5.0
2681;Roggel en Neer;Eenpersoonshuishouden;0.7;0.7;;
2682;Roggel en Neer;Paar zonder kinderen;1.0;1.0;;
2683;Roggel en Neer;Paar met kinderen;1.2;1.2;;
2684;Roggel en Neer;Eenoudergezin;0.1;0.1;;
2685;Maasdonk;Totaal particulier huishouden;3.9;3.8;6.0;6.0
2686;Maasdonk;Eenpersoonshuishouden;0.7;0.7;;
2687;Maasdonk;Paar zonder kinderen;1.2;1.1;;
2688;Maasdonk;Paar met kinderen;1.8;1.7;6.0;4.0
2689;Maasdonk;Eenoudergezin;0.2;0.2;;
2690;Rijnwoude;Totaal particulier huishouden;7.1;6.9;5.0;5.0
2691;Rijnwoude;Eenpersoonshuishouden;1.5;1.4;7.0;7.0
2692;Rijnwoude;Paar zonder kinderen;2.2;2.2;4.0;4.0
2693;Rijnwoude;Paar met kinderen;2.8;2.7;5.0;3.0
2694;Rijnwoude;Eenoudergezin;0.4;0.3;;
2695;Liemeer;Totaal particulier huishouden;2.3;2.3;6.0;5.0
2696;Liemeer;Eenpersoonshuishouden;0.6;0.6;;
2697;Liemeer;Paar zonder kinderen;0.7;0.6;;
2698;Liemeer;Paar met kinderen;0.9;0.9;;
2699;Liemeer;Eenoudergezin;0.1;0.1;;
2700;Roosendaal;Totaal particulier huishouden;32.0;30.7;8.0;8.0
2701;Roosendaal;Eenpersoonshuishouden;8.9;8.4;13.0;12.0
2702;Roosendaal;Paar zonder kinderen;10.5;10.2;3.0;4.0
2703;Roosendaal;Paar met kinderen;9.8;9.4;7.0;5.0
2704;Roosendaal;Eenoudergezin;1.7;1.6;23.0;26.0
2705;Schouwen-Duiveland;Totaal particulier huishouden;14.3;13.8;7.0;7.0
2706;Schouwen-Duiveland;Eenpersoonshuishouden;4.0;3.7;8.0;9.0
2707;Schouwen-Duiveland;Paar zonder kinderen;5.1;5.0;3.0;4.0
