ID;InstitutioneleSectoren;ActivaEnPassiva;FinancieleInstrumenten;BalansstandenEnTransacties;Perioden;FinancieleTransactiesEnBalans_1
295;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2003 4e kwartaal;-586
296;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2003;1913
297;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2004 1e kwartaal;1836
298;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2004 2e kwartaal;1678
299;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2004 3e kwartaal;991
300;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2004 4e kwartaal;-1785
301;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2004;2720
302;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2005 1e kwartaal;999
303;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2005 2e kwartaal;1530
304;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2005 3e kwartaal;4809
305;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2005 4e kwartaal;2031
306;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2005;9369
307;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2006 1e kwartaal;-4735
308;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2006 2e kwartaal;1194
309;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2006 3e kwartaal;859
310;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2006 4e kwartaal;-537
311;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2006;-3219
312;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2007 1e kwartaal;1425
313;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2007 2e kwartaal;-1122
314;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2007 3e kwartaal;2813
315;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2007 4e kwartaal;3425
316;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2007;6541
317;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2008 1e kwartaal;7467
318;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2008 2e kwartaal;5021
319;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2008 3e kwartaal;2755
320;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2008 4e kwartaal;-8060
321;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2008;7183
322;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2009 1e kwartaal;-9565
323;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2009 2e kwartaal;-1131
324;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2009 3e kwartaal;21786
325;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2009 4e kwartaal;-4050
326;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2009;7040
327;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2010 1e kwartaal;3248
328;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2010 2e kwartaal;4044
329;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2010 3e kwartaal;2346
330;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2010 4e kwartaal;-4548
331;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2010;5090
332;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2011 1e kwartaal;-2671
333;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2011 2e kwartaal;2501
334;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2011 3e kwartaal;5063
335;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2011 4e kwartaal;3166
336;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2011;8059
337;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2012 1e kwartaal;1353
338;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2012 2e kwartaal;2822
339;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2012 3e kwartaal;3778
340;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2012 4e kwartaal;3380
341;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2012;11333
342;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2013 1e kwartaal;-845
343;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2013 2e kwartaal;-6858
344;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2013 3e kwartaal;1681
345;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2013 4e kwartaal;5218
346;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2013;-804
347;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2014 1e kwartaal;3572
348;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2014 2e kwartaal;1662
349;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2014 3e kwartaal;4785
350;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2014 4e kwartaal;8030
351;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2014;18049
352;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2015 1e kwartaal;8852
353;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2015 2e kwartaal;-5119
354;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2015 3e kwartaal;-1084
355;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2015 4e kwartaal;8175
356;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2015;10824
357;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2016 1e kwartaal;5683
358;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2016 2e kwartaal;2761
359;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2016 3e kwartaal;-78
360;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2016 4e kwartaal;-963
361;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2016;7403
362;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2017 1e kwartaal;1772
363;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2017 2e kwartaal;-2223
364;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2017 3e kwartaal;2993
365;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2017 4e kwartaal;2332
366;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2017;4874
367;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2018 1e kwartaal;-2117
368;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2018 2e kwartaal;1047
369;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2018 3e kwartaal;-1063
370;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2018 4e kwartaal;2709
371;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2018;576
372;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2019 1e kwartaal;3534
373;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2019 2e kwartaal;4872
374;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2019 3e kwartaal;5367
375;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2019 4e kwartaal;-2838
376;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2019;10935
377;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2020 1e kwartaal;-1669
378;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2020 2e kwartaal;3281
379;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2020 3e kwartaal;973
380;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2020 4e kwartaal;-451
381;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2020;2134
382;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2021 1e kwartaal;-3682
383;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2021 2e kwartaal;358
384;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2021 3e kwartaal;1814
385;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2021 4e kwartaal;3183
386;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2021;1673
387;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2022 1e kwartaal;-9953
388;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2022 2e kwartaal;-13292
389;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2022 3e kwartaal;-8937
390;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2022 4e kwartaal;1699
391;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2022;-30483
392;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2023 1e kwartaal;5132
393;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2023 2e kwartaal;-435
394;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2023 3e kwartaal;-3872
395;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2023 4e kwartaal;12462
396;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2023;13287
397;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2024 1e kwartaal;987
398;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2024 2e kwartaal;1585
399;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2024 3e kwartaal;8781
400;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2024 4e kwartaal;3479
401;Overheid;Activa;AF Totaal financiële activa en passiva;Overige mutaties;2024;14832
402;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1995;138642
403;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1996;142063
404;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1997;142825
405;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1998;149393
406;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1999 1e kwartaal;149511
407;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1999 2e kwartaal;150647
408;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1999 3e kwartaal;152626
409;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1999 4e kwartaal;166115
410;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;1999;166115
411;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2000 1e kwartaal;175832
412;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2000 2e kwartaal;165432
413;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2000 3e kwartaal;160297
414;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2000 4e kwartaal;153421
415;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2000;153421
416;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2001 1e kwartaal;153469
417;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2001 2e kwartaal;156065
418;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2001 3e kwartaal;145741
419;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2001 4e kwartaal;145145
420;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2001;145145
421;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2002 1e kwartaal;149423
422;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2002 2e kwartaal;146815
423;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2002 3e kwartaal;139622
424;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2002 4e kwartaal;135780
425;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2002;135780
426;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2003 1e kwartaal;138502
427;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2003 2e kwartaal;137516
428;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2003 3e kwartaal;139855
429;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2003 4e kwartaal;136813
430;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2003;136813
431;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2004 1e kwartaal;141300
432;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2004 2e kwartaal;146492
433;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2004 3e kwartaal;144859
434;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2004 4e kwartaal;137405
435;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2004;137405
436;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2005 1e kwartaal;142051
437;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2005 2e kwartaal;156703
438;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2005 3e kwartaal;152690
439;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2005 4e kwartaal;152576
440;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2005;152576
441;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2006 1e kwartaal;148708
442;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2006 2e kwartaal;150382
443;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2006 3e kwartaal;143380
444;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2006 4e kwartaal;141130
445;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2006;141130
446;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2007 1e kwartaal;145788
447;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2007 2e kwartaal;150338
448;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2007 3e kwartaal;148743
449;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2007 4e kwartaal;153347
450;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2007;153347
451;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2008 1e kwartaal;168452
452;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2008 2e kwartaal;182350
453;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2008 3e kwartaal;181684
454;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2008 4e kwartaal;242072
455;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2008;242072
456;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2009 1e kwartaal;248641
457;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2009 2e kwartaal;231605
458;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2009 3e kwartaal;244492
459;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2009 4e kwartaal;222802
460;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2009;222802
461;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2010 1e kwartaal;227163
462;Overheid;Activa;AF Totaal financiële activa en passiva;Eindbalans;2010 2e kwartaal;232707
