ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
5575;Verbranden;16+23 Hout- en bouwmaterialenindustrie;1994;102.0
5576;Verbranden;16+23 Hout- en bouwmaterialenindustrie;1996;83.0
5577;Verbranden;16+23 Hout- en bouwmaterialenindustrie;1998;124.0
5578;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2000;150.0
5579;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2001;132.0
5580;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2002;92.0
5581;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2003;88.0
5582;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2004;38.0
5583;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2005;40.0
5584;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2006;39.0
5585;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2007;39.0
5586;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2008;36.0
5587;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2009;30.0
5588;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2010;30.0
5589;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2011;32.0
5590;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2012;2.0
5591;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2013;2.0
5592;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2014;2.0
5593;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2015;2.0
5594;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2016;1.0
5595;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2017;1.0
5596;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2018;2.0
5597;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2019;2.0
5598;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2020;1.0
5599;Verbranden;16+23 Hout- en bouwmaterialenindustrie;2021;1.0
5600;Verbranden;16 Houtindustrie;1994;97.0
5601;Verbranden;16 Houtindustrie;1996;77.0
5602;Verbranden;16 Houtindustrie;1998;113.0
5603;Verbranden;16 Houtindustrie;2000;126.0
5604;Verbranden;16 Houtindustrie;2001;111.0
5605;Verbranden;16 Houtindustrie;2002;80.0
5606;Verbranden;16 Houtindustrie;2003;78.0
5607;Verbranden;16 Houtindustrie;2004;21.0
5608;Verbranden;16 Houtindustrie;2005;22.0
5609;Verbranden;16 Houtindustrie;2006;22.0
5610;Verbranden;16 Houtindustrie;2007;22.0
5611;Verbranden;16 Houtindustrie;2008;16.0
5612;Verbranden;16 Houtindustrie;2009;14.0
5613;Verbranden;16 Houtindustrie;2010;12.0
5614;Verbranden;16 Houtindustrie;2011;13.0
5615;Verbranden;16 Houtindustrie;2012;2.0
5616;Verbranden;16 Houtindustrie;2013;2.0
5617;Verbranden;16 Houtindustrie;2014;0.0
5618;Verbranden;16 Houtindustrie;2015;0.0
5619;Verbranden;16 Houtindustrie;2016;1.0
5620;Verbranden;16 Houtindustrie;2017;1.0
5621;Verbranden;16 Houtindustrie;2018;2.0
5622;Verbranden;16 Houtindustrie;2019;2.0
5623;Verbranden;16 Houtindustrie;2020;0.0
5624;Verbranden;16 Houtindustrie;2021;0.0
5625;Verbranden;17-18 Papier- en grafische industrie;1994;118.0
5626;Verbranden;17-18 Papier- en grafische industrie;1996;118.0
5627;Verbranden;17-18 Papier- en grafische industrie;1998;143.0
5628;Verbranden;17-18 Papier- en grafische industrie;2000;198.0
5629;Verbranden;17-18 Papier- en grafische industrie;2001;299.0
5630;Verbranden;17-18 Papier- en grafische industrie;2002;227.0
5631;Verbranden;17-18 Papier- en grafische industrie;2003;193.0
5632;Verbranden;17-18 Papier- en grafische industrie;2004;45.0
5633;Verbranden;17-18 Papier- en grafische industrie;2005;44.0
5634;Verbranden;17-18 Papier- en grafische industrie;2006;47.0
5635;Verbranden;17-18 Papier- en grafische industrie;2007;43.0
5636;Verbranden;17-18 Papier- en grafische industrie;2008;55.0
5637;Verbranden;17-18 Papier- en grafische industrie;2009;78.0
5638;Verbranden;17-18 Papier- en grafische industrie;2010;74.0
5639;Verbranden;17-18 Papier- en grafische industrie;2011;74.0
5640;Verbranden;17-18 Papier- en grafische industrie;2012;33.0
5641;Verbranden;17-18 Papier- en grafische industrie;2013;33.0
5642;Verbranden;17-18 Papier- en grafische industrie;2014;2.0
5643;Verbranden;17-18 Papier- en grafische industrie;2015;2.0
5644;Verbranden;17-18 Papier- en grafische industrie;2016;8.0
5645;Verbranden;17-18 Papier- en grafische industrie;2017;8.0
5646;Verbranden;17-18 Papier- en grafische industrie;2018;12.0
5647;Verbranden;17-18 Papier- en grafische industrie;2019;15.0
5648;Verbranden;17-18 Papier- en grafische industrie;2020;16.0
5649;Verbranden;17-18 Papier- en grafische industrie;2021;18.0
5650;Verbranden;17 Papierindustrie;1994;103.0
5651;Verbranden;17 Papierindustrie;1996;97.0
5652;Verbranden;17 Papierindustrie;1998;119.0
5653;Verbranden;17 Papierindustrie;2000;177.0
5654;Verbranden;17 Papierindustrie;2001;278.0
5655;Verbranden;17 Papierindustrie;2002;194.0
5656;Verbranden;17 Papierindustrie;2003;159.0
5657;Verbranden;17 Papierindustrie;2004;17.0
5658;Verbranden;17 Papierindustrie;2005;16.0
5659;Verbranden;17 Papierindustrie;2006;21.0
5660;Verbranden;17 Papierindustrie;2007;16.0
5661;Verbranden;17 Papierindustrie;2008;39.0
5662;Verbranden;17 Papierindustrie;2009;62.0
5663;Verbranden;17 Papierindustrie;2010;53.0
5664;Verbranden;17 Papierindustrie;2011;53.0
5665;Verbranden;17 Papierindustrie;2012;30.0
5666;Verbranden;17 Papierindustrie;2013;30.0
5667;Verbranden;17 Papierindustrie;2014;2.0
5668;Verbranden;17 Papierindustrie;2015;2.0
5669;Verbranden;17 Papierindustrie;2016;8.0
5670;Verbranden;17 Papierindustrie;2017;8.0
5671;Verbranden;17 Papierindustrie;2018;12.0
5672;Verbranden;17 Papierindustrie;2019;15.0
5673;Verbranden;17 Papierindustrie;2020;16.0
5674;Verbranden;17 Papierindustrie;2021;18.0
5675;Verbranden;18 Grafische industrie;1994;15.0
5676;Verbranden;18 Grafische industrie;1996;21.0
5677;Verbranden;18 Grafische industrie;1998;23.0
5678;Verbranden;18 Grafische industrie;2000;21.0
5679;Verbranden;18 Grafische industrie;2001;21.0
5680;Verbranden;18 Grafische industrie;2002;33.0
5681;Verbranden;18 Grafische industrie;2003;34.0
5682;Verbranden;18 Grafische industrie;2004;28.0
5683;Verbranden;18 Grafische industrie;2005;28.0
5684;Verbranden;18 Grafische industrie;2006;26.0
5685;Verbranden;18 Grafische industrie;2007;27.0
5686;Verbranden;18 Grafische industrie;2008;16.0
5687;Verbranden;18 Grafische industrie;2009;16.0
5688;Verbranden;18 Grafische industrie;2010;21.0
5689;Verbranden;18 Grafische industrie;2011;21.0
5690;Verbranden;18 Grafische industrie;2012;4.0
5691;Verbranden;18 Grafische industrie;2013;4.0
5692;Verbranden;18 Grafische industrie;2014;0.0
5693;Verbranden;18 Grafische industrie;2015;0.0
5694;Verbranden;18 Grafische industrie;2016;0.0
5695;Verbranden;18 Grafische industrie;2017;0.0
5696;Verbranden;18 Grafische industrie;2018;1.0
5697;Verbranden;18 Grafische industrie;2019;1.0
5698;Verbranden;18 Grafische industrie;2020;1.0
5699;Verbranden;18 Grafische industrie;2021;1.0
5700;Verbranden;19-22 Raffinaderijen en chemie;1994;268.0
5701;Verbranden;19-22 Raffinaderijen en chemie;1996;230.0
5702;Verbranden;19-22 Raffinaderijen en chemie;1998;273.0
5703;Verbranden;19-22 Raffinaderijen en chemie;2000;240.0
5704;Verbranden;19-22 Raffinaderijen en chemie;2001;248.0
5705;Verbranden;19-22 Raffinaderijen en chemie;2002;164.0
5706;Verbranden;19-22 Raffinaderijen en chemie;2003;172.0
5707;Verbranden;19-22 Raffinaderijen en chemie;2004;230.0
5708;Verbranden;19-22 Raffinaderijen en chemie;2005;228.0
5709;Verbranden;19-22 Raffinaderijen en chemie;2006;240.0
5710;Verbranden;19-22 Raffinaderijen en chemie;2007;240.0
5711;Verbranden;19-22 Raffinaderijen en chemie;2008;183.0
5712;Verbranden;19-22 Raffinaderijen en chemie;2009;171.0
5713;Verbranden;19-22 Raffinaderijen en chemie;2010;180.0
5714;Verbranden;19-22 Raffinaderijen en chemie;2011;175.0
5715;Verbranden;19-22 Raffinaderijen en chemie;2012;74.0
5716;Verbranden;19-22 Raffinaderijen en chemie;2013;71.0
5717;Verbranden;19-22 Raffinaderijen en chemie;2014;113.0
5718;Verbranden;19-22 Raffinaderijen en chemie;2015;82.0
5719;Verbranden;19-22 Raffinaderijen en chemie;2016;85.0
5720;Verbranden;19-22 Raffinaderijen en chemie;2017;84.0
5721;Verbranden;19-22 Raffinaderijen en chemie;2018;80.0
5722;Verbranden;19-22 Raffinaderijen en chemie;2019;61.0
5723;Verbranden;19-22 Raffinaderijen en chemie;2020;46.0
5724;Verbranden;19-22 Raffinaderijen en chemie;2021;51.0
5725;Verbranden;19 Aardolie-industrie;1994;15.0
5726;Verbranden;19 Aardolie-industrie;1996;5.0
5727;Verbranden;19 Aardolie-industrie;1998;25.0
5728;Verbranden;19 Aardolie-industrie;2000;34.0
5729;Verbranden;19 Aardolie-industrie;2001;26.0
5730;Verbranden;19 Aardolie-industrie;2002;6.0
5731;Verbranden;19 Aardolie-industrie;2003;6.0
5732;Verbranden;19 Aardolie-industrie;2004;7.0
5733;Verbranden;19 Aardolie-industrie;2005;7.0
5734;Verbranden;19 Aardolie-industrie;2006;16.0
5735;Verbranden;19 Aardolie-industrie;2007;6.0
5736;Verbranden;19 Aardolie-industrie;2008;3.0
5737;Verbranden;19 Aardolie-industrie;2009;3.0
5738;Verbranden;19 Aardolie-industrie;2010;2.0
5739;Verbranden;19 Aardolie-industrie;2011;2.0
5740;Verbranden;19 Aardolie-industrie;2012;6.0
5741;Verbranden;19 Aardolie-industrie;2013;6.0
5742;Verbranden;19 Aardolie-industrie;2014;48.0
5743;Verbranden;19 Aardolie-industrie;2015;12.0
5744;Verbranden;19 Aardolie-industrie;2016;20.0
5745;Verbranden;19 Aardolie-industrie;2017;20.0
5746;Verbranden;19 Aardolie-industrie;2018;6.0
5747;Verbranden;19 Aardolie-industrie;2019;4.0
5748;Verbranden;19 Aardolie-industrie;2020;4.0
5749;Verbranden;19 Aardolie-industrie;2021;4.0
5750;Verbranden;20-21 Chemie en farmaceutische industrie;1994;247.0
5751;Verbranden;20-21 Chemie en farmaceutische industrie;1996;216.0
5752;Verbranden;20-21 Chemie en farmaceutische industrie;1998;224.0
5753;Verbranden;20-21 Chemie en farmaceutische industrie;2000;183.0
5754;Verbranden;20-21 Chemie en farmaceutische industrie;2001;202.0
5755;Verbranden;20-21 Chemie en farmaceutische industrie;2002;139.0
5756;Verbranden;20-21 Chemie en farmaceutische industrie;2003;146.0
5757;Verbranden;20-21 Chemie en farmaceutische industrie;2004;182.0
5758;Verbranden;20-21 Chemie en farmaceutische industrie;2005;179.0
5759;Verbranden;20-21 Chemie en farmaceutische industrie;2006;209.0
5760;Verbranden;20-21 Chemie en farmaceutische industrie;2007;214.0
5761;Verbranden;20-21 Chemie en farmaceutische industrie;2008;156.0
5762;Verbranden;20-21 Chemie en farmaceutische industrie;2009;148.0
5763;Verbranden;20-21 Chemie en farmaceutische industrie;2010;144.0
5764;Verbranden;20-21 Chemie en farmaceutische industrie;2011;138.0
5765;Verbranden;20-21 Chemie en farmaceutische industrie;2012;66.0
5766;Verbranden;20-21 Chemie en farmaceutische industrie;2013;63.0
5767;Verbranden;20-21 Chemie en farmaceutische industrie;2014;64.0
5768;Verbranden;20-21 Chemie en farmaceutische industrie;2015;69.0
5769;Verbranden;20-21 Chemie en farmaceutische industrie;2016;64.0
5770;Verbranden;20-21 Chemie en farmaceutische industrie;2017;64.0
5771;Verbranden;20-21 Chemie en farmaceutische industrie;2018;68.0
5772;Verbranden;20-21 Chemie en farmaceutische industrie;2019;56.0
5773;Verbranden;20-21 Chemie en farmaceutische industrie;2020;39.0
5774;Verbranden;20-21 Chemie en farmaceutische industrie;2021;43.0
5775;Verbranden;20 Chemische industrie;1994;
5776;Verbranden;20 Chemische industrie;1996;
5777;Verbranden;20 Chemische industrie;1998;
5778;Verbranden;20 Chemische industrie;2000;
5779;Verbranden;20 Chemische industrie;2001;
5780;Verbranden;20 Chemische industrie;2002;
5781;Verbranden;20 Chemische industrie;2003;
5782;Verbranden;20 Chemische industrie;2004;
5783;Verbranden;20 Chemische industrie;2005;
5784;Verbranden;20 Chemische industrie;2006;
5785;Verbranden;20 Chemische industrie;2007;
5786;Verbranden;20 Chemische industrie;2008;91.0
5787;Verbranden;20 Chemische industrie;2009;86.0
5788;Verbranden;20 Chemische industrie;2010;133.0
5789;Verbranden;20 Chemische industrie;2011;126.0
5790;Verbranden;20 Chemische industrie;2012;58.0
5791;Verbranden;20 Chemische industrie;2013;55.0
5792;Verbranden;20 Chemische industrie;2014;58.0
5793;Verbranden;20 Chemische industrie;2015;63.0
5794;Verbranden;20 Chemische industrie;2016;59.0
5795;Verbranden;20 Chemische industrie;2017;58.0
5796;Verbranden;20 Chemische industrie;2018;63.0
5797;Verbranden;20 Chemische industrie;2019;50.0
5798;Verbranden;20 Chemische industrie;2020;35.0
5799;Verbranden;20 Chemische industrie;2021;39.0
5800;Verbranden;21 Farmaceutische industrie;1994;
5801;Verbranden;21 Farmaceutische industrie;1996;
5802;Verbranden;21 Farmaceutische industrie;1998;
5803;Verbranden;21 Farmaceutische industrie;2000;
5804;Verbranden;21 Farmaceutische industrie;2001;
5805;Verbranden;21 Farmaceutische industrie;2002;
5806;Verbranden;21 Farmaceutische industrie;2003;
5807;Verbranden;21 Farmaceutische industrie;2004;
5808;Verbranden;21 Farmaceutische industrie;2005;
5809;Verbranden;21 Farmaceutische industrie;2006;
5810;Verbranden;21 Farmaceutische industrie;2007;
5811;Verbranden;21 Farmaceutische industrie;2008;65.0
5812;Verbranden;21 Farmaceutische industrie;2009;62.0
5813;Verbranden;21 Farmaceutische industrie;2010;11.0
5814;Verbranden;21 Farmaceutische industrie;2011;12.0
5815;Verbranden;21 Farmaceutische industrie;2012;8.0
5816;Verbranden;21 Farmaceutische industrie;2013;8.0
5817;Verbranden;21 Farmaceutische industrie;2014;5.0
5818;Verbranden;21 Farmaceutische industrie;2015;6.0
5819;Verbranden;21 Farmaceutische industrie;2016;5.0
5820;Verbranden;21 Farmaceutische industrie;2017;5.0
5821;Verbranden;21 Farmaceutische industrie;2018;6.0
5822;Verbranden;21 Farmaceutische industrie;2019;6.0
5823;Verbranden;21 Farmaceutische industrie;2020;4.0
5824;Verbranden;21 Farmaceutische industrie;2021;5.0
5825;Verbranden;22 Rubber- en kunststofproductindustrie;1994;6.0
5826;Verbranden;22 Rubber- en kunststofproductindustrie;1996;9.0
5827;Verbranden;22 Rubber- en kunststofproductindustrie;1998;23.0
5828;Verbranden;22 Rubber- en kunststofproductindustrie;2000;23.0
5829;Verbranden;22 Rubber- en kunststofproductindustrie;2001;20.0
5830;Verbranden;22 Rubber- en kunststofproductindustrie;2002;19.0
5831;Verbranden;22 Rubber- en kunststofproductindustrie;2003;19.0
5832;Verbranden;22 Rubber- en kunststofproductindustrie;2004;41.0
5833;Verbranden;22 Rubber- en kunststofproductindustrie;2005;42.0
5834;Verbranden;22 Rubber- en kunststofproductindustrie;2006;15.0
5835;Verbranden;22 Rubber- en kunststofproductindustrie;2007;20.0
5836;Verbranden;22 Rubber- en kunststofproductindustrie;2008;24.0
5837;Verbranden;22 Rubber- en kunststofproductindustrie;2009;20.0
5838;Verbranden;22 Rubber- en kunststofproductindustrie;2010;34.0
5839;Verbranden;22 Rubber- en kunststofproductindustrie;2011;35.0
5840;Verbranden;22 Rubber- en kunststofproductindustrie;2012;2.0
5841;Verbranden;22 Rubber- en kunststofproductindustrie;2013;2.0
5842;Verbranden;22 Rubber- en kunststofproductindustrie;2014;1.0
5843;Verbranden;22 Rubber- en kunststofproductindustrie;2015;1.0
5844;Verbranden;22 Rubber- en kunststofproductindustrie;2016;0.0
5845;Verbranden;22 Rubber- en kunststofproductindustrie;2017;0.0
5846;Verbranden;22 Rubber- en kunststofproductindustrie;2018;6.0
5847;Verbranden;22 Rubber- en kunststofproductindustrie;2019;0.0
5848;Verbranden;22 Rubber- en kunststofproductindustrie;2020;3.0
5849;Verbranden;22 Rubber- en kunststofproductindustrie;2021;4.0
5850;Verbranden;23 Bouwmaterialenindustrie;1994;6.0
5851;Verbranden;23 Bouwmaterialenindustrie;1996;6.0
5852;Verbranden;23 Bouwmaterialenindustrie;1998;11.0
5853;Verbranden;23 Bouwmaterialenindustrie;2000;23.0
5854;Verbranden;23 Bouwmaterialenindustrie;2001;20.0
5855;Verbranden;23 Bouwmaterialenindustrie;2002;11.0
5856;Verbranden;23 Bouwmaterialenindustrie;2003;10.0
5857;Verbranden;23 Bouwmaterialenindustrie;2004;17.0
5858;Verbranden;23 Bouwmaterialenindustrie;2005;18.0
5859;Verbranden;23 Bouwmaterialenindustrie;2006;17.0
5860;Verbranden;23 Bouwmaterialenindustrie;2007;17.0
5861;Verbranden;23 Bouwmaterialenindustrie;2008;20.0
5862;Verbranden;23 Bouwmaterialenindustrie;2009;16.0
5863;Verbranden;23 Bouwmaterialenindustrie;2010;18.0
5864;Verbranden;23 Bouwmaterialenindustrie;2011;19.0
5865;Verbranden;23 Bouwmaterialenindustrie;2012;0.0
5866;Verbranden;23 Bouwmaterialenindustrie;2013;0.0
5867;Verbranden;23 Bouwmaterialenindustrie;2014;2.0
5868;Verbranden;23 Bouwmaterialenindustrie;2015;2.0
5869;Verbranden;23 Bouwmaterialenindustrie;2016;0.0
5870;Verbranden;23 Bouwmaterialenindustrie;2017;0.0
5871;Verbranden;23 Bouwmaterialenindustrie;2018;0.0
5872;Verbranden;23 Bouwmaterialenindustrie;2019;0.0
5873;Verbranden;23 Bouwmaterialenindustrie;2020;0.0
5874;Verbranden;23 Bouwmaterialenindustrie;2021;1.0
5875;Verbranden;24-30, 33 Metalektro;1994;
5876;Verbranden;24-30, 33 Metalektro;1996;
5877;Verbranden;24-30, 33 Metalektro;1998;
5878;Verbranden;24-30, 33 Metalektro;2000;
5879;Verbranden;24-30, 33 Metalektro;2001;
5880;Verbranden;24-30, 33 Metalektro;2002;
5881;Verbranden;24-30, 33 Metalektro;2003;
5882;Verbranden;24-30, 33 Metalektro;2004;
5883;Verbranden;24-30, 33 Metalektro;2005;
5884;Verbranden;24-30, 33 Metalektro;2006;
5885;Verbranden;24-30, 33 Metalektro;2007;
5886;Verbranden;24-30, 33 Metalektro;2008;129.0
5887;Verbranden;24-30, 33 Metalektro;2009;104.0
5888;Verbranden;24-30, 33 Metalektro;2010;119.0
5889;Verbranden;24-30, 33 Metalektro;2011;125.0
5890;Verbranden;24-30, 33 Metalektro;2012;59.0
5891;Verbranden;24-30, 33 Metalektro;2013;58.0
5892;Verbranden;24-30, 33 Metalektro;2014;32.0
5893;Verbranden;24-30, 33 Metalektro;2015;33.0
5894;Verbranden;24-30, 33 Metalektro;2016;41.0
5895;Verbranden;24-30, 33 Metalektro;2017;41.0
5896;Verbranden;24-30, 33 Metalektro;2018;29.0
5897;Verbranden;24-30, 33 Metalektro;2019;28.0
5898;Verbranden;24-30, 33 Metalektro;2020;11.0
5899;Verbranden;24-30, 33 Metalektro;2021;16.0
5900;Verbranden;24-25 Basismetaal, metaalprod.-industrie;1994;9.0
5901;Verbranden;24-25 Basismetaal, metaalprod.-industrie;1996;15.0
5902;Verbranden;24-25 Basismetaal, metaalprod.-industrie;1998;28.0
5903;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2000;32.0
5904;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2001;38.0
5905;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2002;41.0
5906;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2003;46.0
5907;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2004;62.0
5908;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2005;62.0
5909;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2006;67.0
5910;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2007;54.0
5911;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2008;49.0
5912;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2009;40.0
5913;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2010;53.0
5914;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2011;55.0
5915;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2012;56.0
5916;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2013;56.0
5917;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2014;29.0
5918;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2015;29.0
5919;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2016;35.0
5920;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2017;35.0
5921;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2018;26.0
5922;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2019;25.0
5923;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2020;3.0
5924;Verbranden;24-25 Basismetaal, metaalprod.-industrie;2021;5.0
5925;Verbranden;24 Basismetaalindustrie;1994;1.0
5926;Verbranden;24 Basismetaalindustrie;1996;2.0
5927;Verbranden;24 Basismetaalindustrie;1998;8.0
5928;Verbranden;24 Basismetaalindustrie;2000;10.0
5929;Verbranden;24 Basismetaalindustrie;2001;18.0
5930;Verbranden;24 Basismetaalindustrie;2002;14.0
5931;Verbranden;24 Basismetaalindustrie;2003;19.0
5932;Verbranden;24 Basismetaalindustrie;2004;11.0
5933;Verbranden;24 Basismetaalindustrie;2005;11.0
5934;Verbranden;24 Basismetaalindustrie;2006;26.0
5935;Verbranden;24 Basismetaalindustrie;2007;13.0
5936;Verbranden;24 Basismetaalindustrie;2008;13.0
5937;Verbranden;24 Basismetaalindustrie;2009;10.0
5938;Verbranden;24 Basismetaalindustrie;2010;17.0
5939;Verbranden;24 Basismetaalindustrie;2011;17.0
5940;Verbranden;24 Basismetaalindustrie;2012;11.0
5941;Verbranden;24 Basismetaalindustrie;2013;11.0
5942;Verbranden;24 Basismetaalindustrie;2014;4.0
5943;Verbranden;24 Basismetaalindustrie;2015;4.0
5944;Verbranden;24 Basismetaalindustrie;2016;2.0
5945;Verbranden;24 Basismetaalindustrie;2017;2.0
5946;Verbranden;24 Basismetaalindustrie;2018;1.0
5947;Verbranden;24 Basismetaalindustrie;2019;0.0
5948;Verbranden;24 Basismetaalindustrie;2020;1.0
5949;Verbranden;24 Basismetaalindustrie;2021;2.0
5950;Verbranden;25 Metaalproductenindustrie;1994;8.0
5951;Verbranden;25 Metaalproductenindustrie;1996;13.0
5952;Verbranden;25 Metaalproductenindustrie;1998;20.0
5953;Verbranden;25 Metaalproductenindustrie;2000;22.0
5954;Verbranden;25 Metaalproductenindustrie;2001;21.0
5955;Verbranden;25 Metaalproductenindustrie;2002;27.0
5956;Verbranden;25 Metaalproductenindustrie;2003;27.0
5957;Verbranden;25 Metaalproductenindustrie;2004;51.0
5958;Verbranden;25 Metaalproductenindustrie;2005;51.0
5959;Verbranden;25 Metaalproductenindustrie;2006;41.0
5960;Verbranden;25 Metaalproductenindustrie;2007;41.0
5961;Verbranden;25 Metaalproductenindustrie;2008;36.0
5962;Verbranden;25 Metaalproductenindustrie;2009;30.0
5963;Verbranden;25 Metaalproductenindustrie;2010;36.0
5964;Verbranden;25 Metaalproductenindustrie;2011;38.0
5965;Verbranden;25 Metaalproductenindustrie;2012;45.0
5966;Verbranden;25 Metaalproductenindustrie;2013;44.0
5967;Verbranden;25 Metaalproductenindustrie;2014;25.0
5968;Verbranden;25 Metaalproductenindustrie;2015;25.0
5969;Verbranden;25 Metaalproductenindustrie;2016;33.0
5970;Verbranden;25 Metaalproductenindustrie;2017;33.0
5971;Verbranden;25 Metaalproductenindustrie;2018;25.0
5972;Verbranden;25 Metaalproductenindustrie;2019;25.0
5973;Verbranden;25 Metaalproductenindustrie;2020;2.0
5974;Verbranden;25 Metaalproductenindustrie;2021;3.0
5975;Verbranden;26-27 Elektrische en elektron. Industrie;1994;10.0
5976;Verbranden;26-27 Elektrische en elektron. Industrie;1996;8.0
5977;Verbranden;26-27 Elektrische en elektron. Industrie;1998;10.0
5978;Verbranden;26-27 Elektrische en elektron. Industrie;2000;15.0
5979;Verbranden;26-27 Elektrische en elektron. Industrie;2001;16.0
5980;Verbranden;26-27 Elektrische en elektron. Industrie;2002;20.0
5981;Verbranden;26-27 Elektrische en elektron. Industrie;2003;17.0
5982;Verbranden;26-27 Elektrische en elektron. Industrie;2004;16.0
5983;Verbranden;26-27 Elektrische en elektron. Industrie;2005;16.0
5984;Verbranden;26-27 Elektrische en elektron. Industrie;2006;20.0
5985;Verbranden;26-27 Elektrische en elektron. Industrie;2007;22.0
5986;Verbranden;26-27 Elektrische en elektron. Industrie;2008;22.0
5987;Verbranden;26-27 Elektrische en elektron. Industrie;2009;18.0
5988;Verbranden;26-27 Elektrische en elektron. Industrie;2010;17.0
5989;Verbranden;26-27 Elektrische en elektron. Industrie;2011;17.0
5990;Verbranden;26-27 Elektrische en elektron. Industrie;2012;2.0
5991;Verbranden;26-27 Elektrische en elektron. Industrie;2013;2.0
5992;Verbranden;26-27 Elektrische en elektron. Industrie;2014;0.0
5993;Verbranden;26-27 Elektrische en elektron. Industrie;2015;0.0
5994;Verbranden;26-27 Elektrische en elektron. Industrie;2016;0.0
5995;Verbranden;26-27 Elektrische en elektron. Industrie;2017;0.0
5996;Verbranden;26-27 Elektrische en elektron. Industrie;2018;1.0
5997;Verbranden;26-27 Elektrische en elektron. Industrie;2019;1.0
5998;Verbranden;26-27 Elektrische en elektron. Industrie;2020;1.0
5999;Verbranden;26-27 Elektrische en elektron. Industrie;2021;1.0
6000;Verbranden;26-28 Elektrotechn. en machine-industrie;1994;23.0
6001;Verbranden;26-28 Elektrotechn. en machine-industrie;1996;20.0
6002;Verbranden;26-28 Elektrotechn. en machine-industrie;1998;24.0
6003;Verbranden;26-28 Elektrotechn. en machine-industrie;2000;36.0
6004;Verbranden;26-28 Elektrotechn. en machine-industrie;2001;36.0
6005;Verbranden;26-28 Elektrotechn. en machine-industrie;2002;38.0
6006;Verbranden;26-28 Elektrotechn. en machine-industrie;2003;34.0
6007;Verbranden;26-28 Elektrotechn. en machine-industrie;2004;44.0
6008;Verbranden;26-28 Elektrotechn. en machine-industrie;2005;44.0
6009;Verbranden;26-28 Elektrotechn. en machine-industrie;2006;44.0
6010;Verbranden;26-28 Elektrotechn. en machine-industrie;2007;48.0
6011;Verbranden;26-28 Elektrotechn. en machine-industrie;2008;39.0
6012;Verbranden;26-28 Elektrotechn. en machine-industrie;2009;33.0
6013;Verbranden;26-28 Elektrotechn. en machine-industrie;2010;43.0
6014;Verbranden;26-28 Elektrotechn. en machine-industrie;2011;44.0
6015;Verbranden;26-28 Elektrotechn. en machine-industrie;2012;2.0
6016;Verbranden;26-28 Elektrotechn. en machine-industrie;2013;2.0
6017;Verbranden;26-28 Elektrotechn. en machine-industrie;2014;0.0
6018;Verbranden;26-28 Elektrotechn. en machine-industrie;2015;0.0
6019;Verbranden;26-28 Elektrotechn. en machine-industrie;2016;2.0
6020;Verbranden;26-28 Elektrotechn. en machine-industrie;2017;2.0
6021;Verbranden;26-28 Elektrotechn. en machine-industrie;2018;1.0
6022;Verbranden;26-28 Elektrotechn. en machine-industrie;2019;1.0
6023;Verbranden;26-28 Elektrotechn. en machine-industrie;2020;7.0
