ID;GewichtVolleWagen;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6
601;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2002;40.7;32.5;8.1;100.6;32.5;68.1
602;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2003;42.5;34.1;8.4;104.5;34.1;70.3
603;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2004;43.7;35.3;8.4;111.0;35.3;75.7
604;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2005;48.9;40.2;8.7;127.6;40.2;87.4
605;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2006;57.9;47.9;10.0;139.1;47.9;91.2
606;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2007;60.6;50.0;10.6;157.4;50.0;107.4
607;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2008;68.2;57.4;10.8;179.5;57.4;122.1
608;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2009;79.0;65.7;13.2;200.1;65.7;134.3
609;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2010;79.6;65.2;14.4;207.4;65.2;142.2
610;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2011;83.7;67.5;16.2;215.3;67.5;147.9
611;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2012;80.4;63.2;17.3;219.1;63.2;156.0
612;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2013;84.1;65.0;19.1;219.0;65.0;154.0
613;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2014;89.5;69.1;20.4;221.2;69.1;152.2
614;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2015;86.8;65.9;20.9;219.8;65.9;153.8
615;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2016;90.2;67.5;22.7;219.3;67.5;151.9
616;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2017;89.9;66.9;23.0;216.3;66.9;149.4
617;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2018;88.0;65.3;22.7;209.6;65.3;144.3
618;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2019;81.9;58.6;23.3;187.8;58.6;129.2
619;Tot en met 3 500 kg;Diesel;10 jaar of ouder;2020;71.2;55.9;15.3;151.4;55.9;95.5
620;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1990;;;;;;
621;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1991;;;;;;
622;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1992;;;;;;
623;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1993;;;;;;
624;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1994;;;;;;
625;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1995;;;;;;
626;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1996;;;;;;
627;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1997;;;;;;
628;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1998;;;;;;
629;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;1999;;;;;;
630;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2000;;;;;;
631;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2001;;;;;;
632;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2002;7.8;6.1;1.7;20.8;6.1;14.6
633;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2003;7.5;6.0;1.5;19.2;6.0;13.2
634;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2004;6.9;5.5;1.4;18.7;5.5;13.2
635;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2005;7.4;6.0;1.4;20.5;6.0;14.4
636;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2006;8.6;7.1;1.5;21.1;7.1;14.0
637;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2007;8.7;7.2;1.5;22.8;7.2;15.5
638;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2008;8.7;7.3;1.4;23.6;7.3;16.3
639;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2009;8.7;7.3;1.5;22.8;7.3;15.6
640;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2010;8.0;6.6;1.4;21.3;6.6;14.7
641;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2011;7.7;6.3;1.5;20.3;6.3;14.1
642;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2012;6.7;5.2;1.4;19.0;5.2;13.8
643;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2013;7.3;5.6;1.6;19.1;5.6;13.4
644;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2014;6.9;5.4;1.5;17.3;5.4;11.9
645;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2015;5.9;4.5;1.4;15.7;4.5;11.2
646;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2016;5.8;4.3;1.5;15.1;4.3;10.8
647;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2017;5.4;4.0;1.4;13.8;4.0;9.8
648;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2018;5.5;4.1;1.4;13.8;4.1;9.8
649;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2019;4.9;3.5;1.4;12.0;3.5;8.5
650;Tot en met 3 500 kg;Overige (excl. Diesel);Totaal;2020;3.9;3.1;0.8;9.7;3.1;6.6
651;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1990;;;;;;
652;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1991;;;;;;
653;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1992;;;;;;
654;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1993;;;;;;
655;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1994;;;;;;
656;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1995;;;;;;
657;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1996;;;;;;
658;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1997;;;;;;
659;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1998;;;;;;
660;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1999;;;;;;
661;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2000;;;;;;
662;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2001;;;;;;
663;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2002;0.3;0.3;0.0;0.5;0.3;0.2
664;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2003;0.2;0.2;0.0;0.3;0.2;0.1
665;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2004;0.2;0.2;0.0;0.3;0.2;0.1
666;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2005;0.1;0.1;0.0;0.2;0.1;0.1
667;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2006;0.1;0.1;0.0;0.2;0.1;0.1
668;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2007;0.2;0.1;0.0;0.3;0.1;0.2
669;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2008;0.2;0.2;0.0;0.4;0.2;0.2
670;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2009;0.2;0.2;0.0;0.3;0.2;0.2
671;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2010;0.2;0.2;0.0;0.3;0.2;0.1
672;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2011;0.2;0.1;0.0;0.2;0.1;0.1
673;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2012;0.2;0.2;0.0;0.3;0.2;0.1
674;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2013;0.3;0.2;0.0;0.4;0.2;0.2
675;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2014;0.3;0.2;0.0;0.4;0.2;0.1
676;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2015;0.2;0.1;0.0;0.2;0.1;0.1
677;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2016;0.1;0.1;0.0;0.1;0.1;0.0
678;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2017;0.0;0.0;0.0;0.1;0.0;0.0
679;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2018;0.0;0.0;0.0;0.0;0.0;0.0
680;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2019;0.1;0.1;0.0;0.1;0.1;0.0
681;Tot en met 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2020;0.1;0.1;0.0;0.1;0.1;0.0
682;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1990;;;;;;
683;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1991;;;;;;
684;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1992;;;;;;
685;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1993;;;;;;
686;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1994;;;;;;
687;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1995;;;;;;
688;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1996;;;;;;
689;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1997;;;;;;
690;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1998;;;;;;
691;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1999;;;;;;
692;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2000;;;;;;
693;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2001;;;;;;
694;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2002;0.7;0.6;0.2;2.0;0.6;1.4
695;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2003;0.6;0.5;0.1;1.6;0.5;1.1
696;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2004;0.7;0.6;0.1;1.7;0.6;1.1
697;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2005;0.8;0.7;0.1;1.9;0.7;1.3
698;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2006;0.8;0.7;0.1;1.8;0.7;1.1
699;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2007;0.5;0.4;0.1;1.2;0.4;0.8
700;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2008;0.4;0.3;0.1;1.0;0.3;0.7
701;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2009;0.4;0.4;0.1;1.2;0.4;0.8
702;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2010;0.3;0.3;0.0;0.8;0.3;0.5
703;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2011;0.3;0.2;0.0;0.6;0.2;0.4
704;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2012;0.2;0.2;0.0;0.5;0.2;0.3
705;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2013;0.1;0.1;0.0;0.4;0.1;0.2
706;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2014;0.1;0.1;0.0;0.2;0.1;0.1
707;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2015;0.2;0.2;0.0;0.3;0.2;0.1
708;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2016;0.2;0.1;0.0;0.2;0.1;0.1
709;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2017;0.2;0.2;0.0;0.3;0.2;0.1
710;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2018;0.2;0.2;0.0;0.3;0.2;0.1
711;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2019;0.2;0.1;0.0;0.2;0.1;0.1
712;Tot en met 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2020;0.1;0.1;0.0;0.1;0.1;0.0
713;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1990;;;;;;
714;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1991;;;;;;
715;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1992;;;;;;
716;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1993;;;;;;
717;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1994;;;;;;
718;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1995;;;;;;
719;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1996;;;;;;
720;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1997;;;;;;
721;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1998;;;;;;
722;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1999;;;;;;
723;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2000;;;;;;
724;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2001;;;;;;
725;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2002;6.8;5.3;1.5;18.3;5.3;13.0
726;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2003;6.7;5.3;1.4;17.2;5.3;11.9
727;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2004;6.0;4.8;1.3;16.7;4.8;12.0
728;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2005;6.5;5.3;1.2;18.4;5.3;13.1
729;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2006;7.7;6.4;1.3;19.1;6.4;12.7
730;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2007;8.1;6.7;1.4;21.2;6.7;14.5
731;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2008;8.1;6.8;1.3;22.1;6.8;15.3
732;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2009;8.1;6.7;1.4;21.3;6.7;14.6
733;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2010;7.5;6.2;1.3;20.3;6.2;14.1
734;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2011;7.3;5.9;1.4;19.4;5.9;13.5
735;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2012;6.3;4.9;1.4;18.3;4.9;13.4
736;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2013;6.8;5.3;1.5;18.3;5.3;13.0
737;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2014;6.5;5.1;1.5;16.7;5.1;11.6
738;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2015;5.6;4.2;1.4;15.2;4.2;11.0
739;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2016;5.6;4.1;1.4;14.8;4.1;10.6
740;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2017;5.1;3.8;1.3;13.5;3.8;9.7
741;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2018;5.3;3.9;1.4;13.6;3.9;9.7
742;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2019;4.6;3.3;1.4;11.7;3.3;8.4
743;Tot en met 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2020;3.7;3.0;0.8;9.6;3.0;6.6
744;Meer dan 3 500 kg;Totaal;Totaal;1990;;;;;;
745;Meer dan 3 500 kg;Totaal;Totaal;1991;;;;;;
746;Meer dan 3 500 kg;Totaal;Totaal;1992;;;;;;
747;Meer dan 3 500 kg;Totaal;Totaal;1993;;;;;;
748;Meer dan 3 500 kg;Totaal;Totaal;1994;;;;;;
749;Meer dan 3 500 kg;Totaal;Totaal;1995;;;;;;
750;Meer dan 3 500 kg;Totaal;Totaal;1996;;;;;;
751;Meer dan 3 500 kg;Totaal;Totaal;1997;;;;;;
752;Meer dan 3 500 kg;Totaal;Totaal;1998;;;;;;
753;Meer dan 3 500 kg;Totaal;Totaal;1999;;;;;;
754;Meer dan 3 500 kg;Totaal;Totaal;2000;;;;;;
755;Meer dan 3 500 kg;Totaal;Totaal;2001;;;;;;
756;Meer dan 3 500 kg;Totaal;Totaal;2002;268.8;252.3;16.5;338.6;252.3;86.3
757;Meer dan 3 500 kg;Totaal;Totaal;2003;272.4;255.9;16.5;341.7;255.9;85.8
758;Meer dan 3 500 kg;Totaal;Totaal;2004;279.0;261.4;17.6;350.8;261.4;89.4
759;Meer dan 3 500 kg;Totaal;Totaal;2005;293.3;274.4;18.9;370.2;274.4;95.8
760;Meer dan 3 500 kg;Totaal;Totaal;2006;310.0;288.4;21.5;388.2;288.4;99.8
761;Meer dan 3 500 kg;Totaal;Totaal;2007;323.1;300.0;23.1;405.4;300.0;105.4
762;Meer dan 3 500 kg;Totaal;Totaal;2008;329.9;305.5;24.4;414.4;305.5;108.9
763;Meer dan 3 500 kg;Totaal;Totaal;2009;334.0;308.5;25.5;416.9;308.5;108.4
764;Meer dan 3 500 kg;Totaal;Totaal;2010;325.6;293.4;32.2;419.7;293.4;126.3
765;Meer dan 3 500 kg;Totaal;Totaal;2011;349.5;322.8;26.7;438.7;322.8;115.9
766;Meer dan 3 500 kg;Totaal;Totaal;2012;337.4;309.2;28.2;425.8;309.2;116.6
767;Meer dan 3 500 kg;Totaal;Totaal;2013;318.9;273.3;45.6;413.2;273.3;139.9
768;Meer dan 3 500 kg;Totaal;Totaal;2014;303.9;261.4;42.5;392.9;261.4;131.5
769;Meer dan 3 500 kg;Totaal;Totaal;2015;300.7;263.1;37.6;386.5;263.1;123.4
770;Meer dan 3 500 kg;Totaal;Totaal;2016;318.1;274.0;44.1;400.0;274.0;125.9
771;Meer dan 3 500 kg;Totaal;Totaal;2017;324.2;281.1;43.2;399.8;281.1;118.8
772;Meer dan 3 500 kg;Totaal;Totaal;2018;319.7;271.6;48.1;395.2;271.6;123.6
773;Meer dan 3 500 kg;Totaal;Totaal;2019;314.1;266.4;47.7;384.0;266.4;117.6
774;Meer dan 3 500 kg;Totaal;Totaal;2020;307.1;262.8;44.3;363.4;262.8;100.6
775;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1990;;;;;;
776;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1991;;;;;;
777;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1992;;;;;;
778;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1993;;;;;;
779;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1994;;;;;;
780;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1995;;;;;;
781;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1996;;;;;;
782;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1997;;;;;;
783;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1998;;;;;;
784;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;1999;;;;;;
785;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2000;;;;;;
786;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2001;;;;;;
787;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2002;130.2;122.7;7.5;161.1;122.7;38.4
788;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2003;132.7;124.9;7.8;165.5;124.9;40.6
789;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2004;127.7;119.6;8.1;160.7;119.6;41.1
790;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2005;123.9;115.6;8.3;158.4;115.6;42.8
791;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2006;124.2;115.1;9.1;157.9;115.1;42.8
792;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2007;134.4;124.2;10.2;170.8;124.2;46.6
793;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2008;143.4;132.3;11.1;181.1;132.3;48.8
794;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2009;151.2;139.5;11.7;187.7;139.5;48.2
795;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2010;149.1;134.3;14.7;190.6;134.3;56.2
796;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2011;149.9;138.9;11.0;185.7;138.9;46.8
797;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2012;131.0;120.7;10.2;160.9;120.7;40.2
798;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2013;102.9;89.4;13.5;125.8;89.4;36.4
799;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2014;94.5;82.0;12.5;118.8;82.0;36.8
800;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2015;98.2;85.2;13.0;128.2;85.2;43.0
801;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2016;108.6;91.9;16.7;140.7;91.9;48.8
802;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2017;114.4;96.5;17.9;147.6;96.5;51.1
803;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2018;117.7;97.6;20.2;153.3;97.6;55.8
804;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2019;128.4;106.3;22.0;163.3;106.3;57.0
805;Meer dan 3 500 kg;Totaal;0 tot 5 jaar;2020;138.5;116.1;22.4;167.8;116.1;51.7
806;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1990;;;;;;
807;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1991;;;;;;
808;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1992;;;;;;
809;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1993;;;;;;
810;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1994;;;;;;
811;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1995;;;;;;
812;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1996;;;;;;
813;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1997;;;;;;
814;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1998;;;;;;
815;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;1999;;;;;;
816;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2000;;;;;;
817;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2001;;;;;;
818;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2002;75.8;72.0;3.9;89.8;72.0;17.8
819;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2003;82.5;78.2;4.3;98.3;78.2;20.1
820;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2004;91.3;86.1;5.1;110.1;86.1;24.0
821;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2005;106.1;100.0;6.1;128.3;100.0;28.4
822;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2006;116.3;108.9;7.4;140.7;108.9;31.8
823;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2007;115.6;108.1;7.5;139.9;108.1;31.9
824;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2008;113.4;105.7;7.8;138.3;105.7;32.7
825;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2009;106.9;99.0;7.9;131.5;99.0;32.5
826;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2010;98.9;89.1;9.8;126.4;89.1;37.3
827;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2011;112.7;103.7;9.0;142.7;103.7;39.0
828;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2012;122.9;111.9;11.1;158.2;111.9;46.3
829;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2013;133.9;113.9;20.1;180.5;113.9;66.6
830;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2014;130.6;111.9;18.7;171.0;111.9;59.1
831;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2015;125.9;110.4;15.5;160.1;110.4;49.7
832;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2016;124.3;108.3;16.0;151.7;108.3;43.5
833;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2017;114.1;101.2;12.9;133.5;101.2;32.3
834;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2018;98.1;85.5;12.6;114.1;85.5;28.6
835;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2019;84.1;72.7;11.4;98.8;72.7;26.1
836;Meer dan 3 500 kg;Totaal;5 tot 10 jaar;2020;81.6;70.5;11.1;94.4;70.5;23.9
837;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1990;;;;;;
838;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1991;;;;;;
839;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1992;;;;;;
840;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1993;;;;;;
841;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1994;;;;;;
842;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1995;;;;;;
843;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1996;;;;;;
844;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1997;;;;;;
845;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1998;;;;;;
846;Meer dan 3 500 kg;Totaal;10 jaar of ouder;1999;;;;;;
847;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2000;;;;;;
848;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2001;;;;;;
849;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2002;62.7;57.7;5.1;87.7;57.7;30.1
850;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2003;57.2;52.8;4.4;77.9;52.8;25.1
851;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2004;60.0;55.6;4.4;79.9;55.6;24.4
852;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2005;63.3;58.8;4.4;83.5;58.8;24.6
853;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2006;69.5;64.4;5.1;89.7;64.4;25.2
854;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2007;73.1;67.7;5.4;94.6;67.7;27.0
855;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2008;73.1;67.6;5.5;95.0;67.6;27.4
856;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2009;75.9;70.0;5.9;97.7;70.0;27.8
857;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2010;77.6;70.0;7.7;102.7;70.0;32.7
858;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2011;86.9;80.2;6.7;110.4;80.2;30.2
859;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2012;83.5;76.6;6.9;106.8;76.6;30.2
860;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2013;82.1;70.0;12.0;106.9;70.0;36.9
861;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2014;78.8;67.5;11.3;103.2;67.5;35.6
