ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
6457;Totaal mannen en vrouwen;0 jaar;10;2006;110.0;6.0;;;109.0;5.9;1037.0;56.1;9.5
6458;Totaal mannen en vrouwen;0 jaar;10;2007;162.0;8.9;;;162.0;8.9;1574.0;86.9;9.7
6459;Totaal mannen en vrouwen;0 jaar;10;2008;161.0;8.7;;;158.0;8.6;1102.0;59.7;7.0
6460;Totaal mannen en vrouwen;0 jaar;10;2009;145.0;7.8;;;144.0;7.8;1064.0;57.6;7.4
6461;Totaal mannen en vrouwen;0 jaar;10;2010;102.0;5.5;;;102.0;5.5;790.0;42.9;7.7
6462;Totaal mannen en vrouwen;0 jaar;10;2011;121.0;6.7;;;120.0;6.7;1135.0;63.1;9.5
6463;Totaal mannen en vrouwen;0 jaar;10;2012;228.0;13.0;;;225.0;12.8;1819.0;103.5;8.1
6464;Totaal mannen en vrouwen;0 jaar;11;1981;;;;;;;;;
6465;Totaal mannen en vrouwen;0 jaar;11;1982;;;;;;;;;
6466;Totaal mannen en vrouwen;0 jaar;11;1983;;;;;;;;;
6467;Totaal mannen en vrouwen;0 jaar;11;1984;;;;;;;;;
6468;Totaal mannen en vrouwen;0 jaar;11;1985;;;;;;;;;
6469;Totaal mannen en vrouwen;0 jaar;11;1986;;;;;;;;;
6470;Totaal mannen en vrouwen;0 jaar;11;1987;;;;;;;;;
6471;Totaal mannen en vrouwen;0 jaar;11;1988;;;;;;;;;
6472;Totaal mannen en vrouwen;0 jaar;11;1989;;;;;;;;;
6473;Totaal mannen en vrouwen;0 jaar;11;1990;;;;;;;;;
6474;Totaal mannen en vrouwen;0 jaar;11;1991;;;;;;;;;
6475;Totaal mannen en vrouwen;0 jaar;11;1992;;;;;;;;;
6476;Totaal mannen en vrouwen;0 jaar;11;1993;;;;;;;;;
6477;Totaal mannen en vrouwen;0 jaar;11;1994;;;;;;;;;
6478;Totaal mannen en vrouwen;0 jaar;11;1995;;;;;;;;;
6479;Totaal mannen en vrouwen;0 jaar;11;1996;;;;;;;;;
6480;Totaal mannen en vrouwen;0 jaar;11;1997;;;;;;;;;
6481;Totaal mannen en vrouwen;0 jaar;11;1998;;;;;;;;;
6482;Totaal mannen en vrouwen;0 jaar;11;1999;;;;;;;;;
6483;Totaal mannen en vrouwen;0 jaar;11;2000;;;;;;;;;
6484;Totaal mannen en vrouwen;0 jaar;11;2001;;;;;;;;;
6485;Totaal mannen en vrouwen;0 jaar;11;2002;;;;;;;;;
6486;Totaal mannen en vrouwen;0 jaar;11;2003;;;;;;;;;
6487;Totaal mannen en vrouwen;0 jaar;11;2004;;;;;;;;;
6488;Totaal mannen en vrouwen;0 jaar;11;2005;;;;;;;;;
6489;Totaal mannen en vrouwen;0 jaar;11;2006;;;;;;;;;
6490;Totaal mannen en vrouwen;0 jaar;11;2007;;;;;;;;;
6491;Totaal mannen en vrouwen;0 jaar;11;2008;;;;;;;;;
6492;Totaal mannen en vrouwen;0 jaar;11;2009;;;;;;;;;
6493;Totaal mannen en vrouwen;0 jaar;11;2010;;;;;;;;;
6494;Totaal mannen en vrouwen;0 jaar;11;2011;;;;;;;;;
6495;Totaal mannen en vrouwen;0 jaar;11;2012;;;;;;;;;
6496;Totaal mannen en vrouwen;0 jaar;12;1981;;;;;;;;;
6497;Totaal mannen en vrouwen;0 jaar;12;1982;;;;;;;;;
6498;Totaal mannen en vrouwen;0 jaar;12;1983;;;;;;;;;
6499;Totaal mannen en vrouwen;0 jaar;12;1984;;;;;;;;;
6500;Totaal mannen en vrouwen;0 jaar;12;1985;;;;;;;;;
6501;Totaal mannen en vrouwen;0 jaar;12;1986;;;;;;;;;
6502;Totaal mannen en vrouwen;0 jaar;12;1987;;;;;;;;;
6503;Totaal mannen en vrouwen;0 jaar;12;1988;;;;;;;;;
6504;Totaal mannen en vrouwen;0 jaar;12;1989;;;;;;;;;
6505;Totaal mannen en vrouwen;0 jaar;12;1990;;;;;;;;;
6506;Totaal mannen en vrouwen;0 jaar;12;1991;;;;;;;;;
6507;Totaal mannen en vrouwen;0 jaar;12;1992;;;;;6.0;0.3;66.0;3.4;11.0
6508;Totaal mannen en vrouwen;0 jaar;12;1993;;;;;;;;;
6509;Totaal mannen en vrouwen;0 jaar;12;1994;;;;;;;;;
6510;Totaal mannen en vrouwen;0 jaar;12;1995;;;;;;;;;
6511;Totaal mannen en vrouwen;0 jaar;12;1996;;;;;;;;;
6512;Totaal mannen en vrouwen;0 jaar;12;1997;;;;;;;;;
6513;Totaal mannen en vrouwen;0 jaar;12;1998;;;;;;;;;
6514;Totaal mannen en vrouwen;0 jaar;12;1999;;;;;;;;;
6515;Totaal mannen en vrouwen;0 jaar;12;2000;;;;;;;;;
6516;Totaal mannen en vrouwen;0 jaar;12;2001;;;;;;;;;
6517;Totaal mannen en vrouwen;0 jaar;12;2002;;;;;;;;;
6518;Totaal mannen en vrouwen;0 jaar;12;2003;;;;;;;;;
6519;Totaal mannen en vrouwen;0 jaar;12;2004;;;;;;;;;
6520;Totaal mannen en vrouwen;0 jaar;12;2005;;;;;;;;;
6521;Totaal mannen en vrouwen;0 jaar;12;2006;;;;;;;;;
6522;Totaal mannen en vrouwen;0 jaar;12;2007;;;;;;;;;
6523;Totaal mannen en vrouwen;0 jaar;12;2008;;;;;;;;;
6524;Totaal mannen en vrouwen;0 jaar;12;2009;;;;;;;;;
6525;Totaal mannen en vrouwen;0 jaar;12;2010;;;;;;;;;
6526;Totaal mannen en vrouwen;0 jaar;12;2011;;;;;;;;;
6527;Totaal mannen en vrouwen;0 jaar;12;2012;;;;;;;;;
6528;Totaal mannen en vrouwen;0 jaar;13;1981;;;;;;;;;
6529;Totaal mannen en vrouwen;0 jaar;13;1982;;;;;;;;;
6530;Totaal mannen en vrouwen;0 jaar;13;1983;;;;;;;;;
6531;Totaal mannen en vrouwen;0 jaar;13;1984;;;;;;;;;
6532;Totaal mannen en vrouwen;0 jaar;13;1985;;;;;;;;;
6533;Totaal mannen en vrouwen;0 jaar;13;1986;;;;;;;;;
6534;Totaal mannen en vrouwen;0 jaar;13;1987;;;;;;;;;
6535;Totaal mannen en vrouwen;0 jaar;13;1988;;;;;15.0;0.8;96.0;5.2;6.4
6536;Totaal mannen en vrouwen;0 jaar;13;1989;;;;;;;;;
6537;Totaal mannen en vrouwen;0 jaar;13;1990;;;;;;;;;
6538;Totaal mannen en vrouwen;0 jaar;13;1991;;;;;;;;;
6539;Totaal mannen en vrouwen;0 jaar;13;1992;;;;;;;;;
6540;Totaal mannen en vrouwen;0 jaar;13;1993;;;;;;;;;
6541;Totaal mannen en vrouwen;0 jaar;13;1994;;;;;;;;;
6542;Totaal mannen en vrouwen;0 jaar;13;1995;;;;;;;;;
6543;Totaal mannen en vrouwen;0 jaar;13;1996;;;;;;;;;
6544;Totaal mannen en vrouwen;0 jaar;13;1997;;;;;;;;;
6545;Totaal mannen en vrouwen;0 jaar;13;1998;;;;;;;;;
6546;Totaal mannen en vrouwen;0 jaar;13;1999;;;;;;;;;
6547;Totaal mannen en vrouwen;0 jaar;13;2000;;;;;;;;;
6548;Totaal mannen en vrouwen;0 jaar;13;2001;;;;;;;;;
6549;Totaal mannen en vrouwen;0 jaar;13;2002;;;;;;;;;
6550;Totaal mannen en vrouwen;0 jaar;13;2003;;;;;;;;;
6551;Totaal mannen en vrouwen;0 jaar;13;2004;;;;;;;;;
6552;Totaal mannen en vrouwen;0 jaar;13;2005;;;;;;;;;
6553;Totaal mannen en vrouwen;0 jaar;13;2006;;;;;;;;;
6554;Totaal mannen en vrouwen;0 jaar;13;2007;;;;;;;;;
6555;Totaal mannen en vrouwen;0 jaar;13;2008;;;;;;;;;
6556;Totaal mannen en vrouwen;0 jaar;13;2009;;;;;;;;;
6557;Totaal mannen en vrouwen;0 jaar;13;2010;;;;;;;;;
6558;Totaal mannen en vrouwen;0 jaar;13;2011;;;;;;;;;
6559;Totaal mannen en vrouwen;0 jaar;13;2012;;;;;;;;;
6560;Totaal mannen en vrouwen;0 jaar;14;1981;;;;;;;;;
6561;Totaal mannen en vrouwen;0 jaar;14;1982;;;;;;;;;
6562;Totaal mannen en vrouwen;0 jaar;14;1983;;;;;;;;;
6563;Totaal mannen en vrouwen;0 jaar;14;1984;;;;;;;;;
6564;Totaal mannen en vrouwen;0 jaar;14;1985;;;;;;;;;
6565;Totaal mannen en vrouwen;0 jaar;14;1986;;;;;;;;;
6566;Totaal mannen en vrouwen;0 jaar;14;1987;;;;;;;;;
6567;Totaal mannen en vrouwen;0 jaar;14;1988;;;;;;;;;
6568;Totaal mannen en vrouwen;0 jaar;14;1989;;;;;;;;;
6569;Totaal mannen en vrouwen;0 jaar;14;1990;;;;;;;;;
6570;Totaal mannen en vrouwen;0 jaar;14;1991;;;;;;;;;
6571;Totaal mannen en vrouwen;0 jaar;14;1992;;;;;;;;;
6572;Totaal mannen en vrouwen;0 jaar;14;1993;;;;;;;;;
6573;Totaal mannen en vrouwen;0 jaar;14;1994;;;;;;;;;
6574;Totaal mannen en vrouwen;0 jaar;14;1995;;;;;;;;;
6575;Totaal mannen en vrouwen;0 jaar;14;1996;;;;;;;;;
6576;Totaal mannen en vrouwen;0 jaar;14;1997;;;;;;;;;
6577;Totaal mannen en vrouwen;0 jaar;14;1998;;;;;;;;;
6578;Totaal mannen en vrouwen;0 jaar;14;1999;;;;;;;;;
6579;Totaal mannen en vrouwen;0 jaar;14;2000;;;;;;;;;
6580;Totaal mannen en vrouwen;0 jaar;14;2001;;;;;;;;;
6581;Totaal mannen en vrouwen;0 jaar;14;2002;;;;;;;;;
6582;Totaal mannen en vrouwen;0 jaar;14;2003;;;;;;;;;
6583;Totaal mannen en vrouwen;0 jaar;14;2004;;;;;;;;;
6584;Totaal mannen en vrouwen;0 jaar;14;2005;;;;;;;;;
6585;Totaal mannen en vrouwen;0 jaar;14;2006;;;;;;;;;
6586;Totaal mannen en vrouwen;0 jaar;14;2007;;;;;;;;;
6587;Totaal mannen en vrouwen;0 jaar;14;2008;;;;;;;;;
6588;Totaal mannen en vrouwen;0 jaar;14;2009;;;;;;;;;
6589;Totaal mannen en vrouwen;0 jaar;14;2010;;;;;;;;;
6590;Totaal mannen en vrouwen;0 jaar;14;2011;;;;;;;;;
6591;Totaal mannen en vrouwen;0 jaar;14;2012;;;;;;;;;
6592;Totaal mannen en vrouwen;0 jaar;15;1981;;;;;6.0;0.3;67.0;3.8;11.2
6593;Totaal mannen en vrouwen;0 jaar;15;1982;;;;;;;;;
6594;Totaal mannen en vrouwen;0 jaar;15;1983;;;;;;;;;
6595;Totaal mannen en vrouwen;0 jaar;15;1984;;;;;;;;;
6596;Totaal mannen en vrouwen;0 jaar;15;1985;;;;;;;;;
6597;Totaal mannen en vrouwen;0 jaar;15;1986;;;;;;;;;
6598;Totaal mannen en vrouwen;0 jaar;15;1987;;;;;;;;;
6599;Totaal mannen en vrouwen;0 jaar;15;1988;;;;;;;;;
6600;Totaal mannen en vrouwen;0 jaar;15;1989;;;;;;;;;
6601;Totaal mannen en vrouwen;0 jaar;15;1990;;;;;;;;;
6602;Totaal mannen en vrouwen;0 jaar;15;1991;;;;;;;;;
6603;Totaal mannen en vrouwen;0 jaar;15;1992;;;;;;;;;
6604;Totaal mannen en vrouwen;0 jaar;15;1993;;;;;;;;;
6605;Totaal mannen en vrouwen;0 jaar;15;1994;;;;;;;;;
6606;Totaal mannen en vrouwen;0 jaar;15;1995;;;;;;;;;
6607;Totaal mannen en vrouwen;0 jaar;15;1996;;;;;;;;;
6608;Totaal mannen en vrouwen;0 jaar;15;1997;;;;;;;;;
6609;Totaal mannen en vrouwen;0 jaar;15;1998;;;;;;;;;
6610;Totaal mannen en vrouwen;0 jaar;15;1999;;;;;;;;;
6611;Totaal mannen en vrouwen;0 jaar;15;2000;;;;;;;;;
6612;Totaal mannen en vrouwen;0 jaar;15;2001;;;;;;;;;
6613;Totaal mannen en vrouwen;0 jaar;15;2002;;;;;;;;;
6614;Totaal mannen en vrouwen;0 jaar;15;2003;;;;;;;;;
6615;Totaal mannen en vrouwen;0 jaar;15;2004;;;;;;;;;
6616;Totaal mannen en vrouwen;0 jaar;15;2005;;;;;;;;;
6617;Totaal mannen en vrouwen;0 jaar;15;2006;;;;;;;;;
6618;Totaal mannen en vrouwen;0 jaar;15;2007;;;;;;;;;
6619;Totaal mannen en vrouwen;0 jaar;15;2008;;;;;;;;;
6620;Totaal mannen en vrouwen;0 jaar;15;2009;;;;;;;;;
6621;Totaal mannen en vrouwen;0 jaar;15;2010;;;;;;;;;
6622;Totaal mannen en vrouwen;0 jaar;15;2011;;;;;;;;;
6623;Totaal mannen en vrouwen;0 jaar;15;2012;;;;;;;;;
6624;Totaal mannen en vrouwen;0 jaar;16;1981;;;;;;;;;
6625;Totaal mannen en vrouwen;0 jaar;16;1982;;;;;;;;;
6626;Totaal mannen en vrouwen;0 jaar;16;1983;;;;;7.0;0.4;66.0;3.9;9.4
6627;Totaal mannen en vrouwen;0 jaar;16;1984;;;;;;;;;
6628;Totaal mannen en vrouwen;0 jaar;16;1985;;;;;6.0;0.3;59.0;3.3;9.8
6629;Totaal mannen en vrouwen;0 jaar;16;1986;;;;;;;;;
6630;Totaal mannen en vrouwen;0 jaar;16;1987;;;;;;;;;
6631;Totaal mannen en vrouwen;0 jaar;16;1988;;;;;;;;;
6632;Totaal mannen en vrouwen;0 jaar;16;1989;;;;;;;;;
6633;Totaal mannen en vrouwen;0 jaar;16;1990;;;;;;;;;
6634;Totaal mannen en vrouwen;0 jaar;16;1991;;;;;;;;;
6635;Totaal mannen en vrouwen;0 jaar;16;1992;;;;;;;;;
6636;Totaal mannen en vrouwen;0 jaar;16;1993;;;;;;;;;
6637;Totaal mannen en vrouwen;0 jaar;16;1994;;;;;;;;;
6638;Totaal mannen en vrouwen;0 jaar;16;1995;;;;;;;;;
6639;Totaal mannen en vrouwen;0 jaar;16;1996;;;;;;;;;
6640;Totaal mannen en vrouwen;0 jaar;16;1997;;;;;;;;;
6641;Totaal mannen en vrouwen;0 jaar;16;1998;;;;;;;;;
6642;Totaal mannen en vrouwen;0 jaar;16;1999;;;;;;;;;
6643;Totaal mannen en vrouwen;0 jaar;16;2000;;;;;;;;;
6644;Totaal mannen en vrouwen;0 jaar;16;2001;;;;;;;;;
6645;Totaal mannen en vrouwen;0 jaar;16;2002;;;;;;;;;
6646;Totaal mannen en vrouwen;0 jaar;16;2003;;;;;;;;;
6647;Totaal mannen en vrouwen;0 jaar;16;2004;;;;;;;;;
6648;Totaal mannen en vrouwen;0 jaar;16;2005;;;;;;;;;
6649;Totaal mannen en vrouwen;0 jaar;16;2006;;;;;;;;;
6650;Totaal mannen en vrouwen;0 jaar;16;2007;;;;;;;;;
6651;Totaal mannen en vrouwen;0 jaar;16;2008;;;;;;;;;
6652;Totaal mannen en vrouwen;0 jaar;16;2009;;;;;;;;;
6653;Totaal mannen en vrouwen;0 jaar;16;2010;;;;;;;;;
6654;Totaal mannen en vrouwen;0 jaar;16;2011;;;;;;;;;
6655;Totaal mannen en vrouwen;0 jaar;16;2012;;;;;;;;;
6656;Totaal mannen en vrouwen;0 jaar;17;1981;;;;;282.0;15.8;6169.0;346.1;21.9
6657;Totaal mannen en vrouwen;0 jaar;17;1982;;;;;287.0;16.7;6356.0;370.6;22.1
6658;Totaal mannen en vrouwen;0 jaar;17;1983;;;;;238.0;14.0;4751.0;279.7;19.9
6659;Totaal mannen en vrouwen;0 jaar;17;1984;;;;;238.0;13.7;4575.0;262.9;19.2
6660;Totaal mannen en vrouwen;0 jaar;17;1985;;;;;227.0;12.8;4090.0;230.0;18.0
6661;Totaal mannen en vrouwen;0 jaar;17;1986;;;;;423.0;23.0;6612.0;359.4;15.6
6662;Totaal mannen en vrouwen;0 jaar;17;1987;;;;;280.0;15.0;4679.0;251.2;16.7
6663;Totaal mannen en vrouwen;0 jaar;17;1988;;;;;303.0;16.3;4567.0;245.2;15.1
6664;Totaal mannen en vrouwen;0 jaar;17;1989;;;;;265.0;14.1;4001.0;212.5;15.1
6665;Totaal mannen en vrouwen;0 jaar;17;1990;;;;;235.0;11.9;3900.0;197.3;16.6
6666;Totaal mannen en vrouwen;0 jaar;17;1991;;;;;262.0;13.2;3979.0;200.7;15.2
6667;Totaal mannen en vrouwen;0 jaar;17;1992;;;;;296.0;15.1;4205.0;214.1;14.2
6668;Totaal mannen en vrouwen;0 jaar;17;1993;310.0;15.9;;;307.0;15.7;4209.0;215.4;13.7
6669;Totaal mannen en vrouwen;0 jaar;17;1994;286.0;14.6;;;285.0;14.6;3410.0;174.2;12.0
6670;Totaal mannen en vrouwen;0 jaar;17;1995;189.0;9.9;;;186.0;9.8;2178.0;114.3;11.7
6671;Totaal mannen en vrouwen;0 jaar;17;1996;312.0;16.4;;;311.0;16.4;3903.0;205.6;12.5
6672;Totaal mannen en vrouwen;0 jaar;17;1997;242.0;12.6;;;241.0;12.5;2929.0;152.3;12.2
6673;Totaal mannen en vrouwen;0 jaar;17;1998;193.0;9.7;;;192.0;9.6;2072.0;103.8;10.8
6674;Totaal mannen en vrouwen;0 jaar;17;1999;285.0;14.2;8.0;0.4;277.0;13.8;2846.0;141.5;10.3
6675;Totaal mannen en vrouwen;0 jaar;17;2000;343.0;16.6;10.0;0.5;333.0;16.1;3344.0;161.7;10.0
6676;Totaal mannen en vrouwen;0 jaar;17;2001;278.0;13.7;;;275.0;13.5;2527.0;124.3;9.2
6677;Totaal mannen en vrouwen;0 jaar;17;2002;342.0;16.9;23.0;1.1;319.0;15.8;3098.0;153.2;9.7
6678;Totaal mannen en vrouwen;0 jaar;17;2003;380.0;18.9;35.0;1.7;345.0;17.2;3089.0;154.0;9.0
6679;Totaal mannen en vrouwen;0 jaar;17;2004;336.0;17.3;21.0;1.1;315.0;16.2;3063.0;158.0;9.7
6680;Totaal mannen en vrouwen;0 jaar;17;2005;300.0;16.0;14.0;0.7;286.0;15.2;2299.0;122.6;8.0
6681;Totaal mannen en vrouwen;0 jaar;17;2006;439.0;23.8;22.0;1.2;417.0;22.6;3176.0;171.9;7.6
6682;Totaal mannen en vrouwen;0 jaar;17;2007;414.0;22.9;29.0;1.6;385.0;21.3;2847.0;157.3;7.4
6683;Totaal mannen en vrouwen;0 jaar;17;2008;365.0;19.8;16.0;0.9;349.0;18.9;2660.0;144.2;7.6
6684;Totaal mannen en vrouwen;0 jaar;17;2009;419.0;22.7;20.0;1.1;399.0;21.6;2727.0;147.6;6.8
6685;Totaal mannen en vrouwen;0 jaar;17;2010;466.0;25.3;27.0;1.5;439.0;23.8;2947.0;160.0;6.7
6686;Totaal mannen en vrouwen;0 jaar;17;2011;378.0;21.0;32.0;1.8;346.0;19.2;2332.0;129.7;6.7
6687;Totaal mannen en vrouwen;0 jaar;17;2012;439.0;25.0;13.0;0.7;426.0;24.2;2837.0;161.4;6.7
6688;Totaal mannen en vrouwen;0 jaar;18;1981;;;;;61.0;3.4;1158.0;65.0;18.9
6689;Totaal mannen en vrouwen;0 jaar;18;1982;;;;;70.0;4.1;1525.0;88.9;21.8
6690;Totaal mannen en vrouwen;0 jaar;18;1983;;;;;91.0;5.4;1303.0;76.7;14.3
6691;Totaal mannen en vrouwen;0 jaar;18;1984;;;;;88.0;5.1;1437.0;82.6;16.3
6692;Totaal mannen en vrouwen;0 jaar;18;1985;;;;;86.0;4.8;1201.0;67.5;14.0
6693;Totaal mannen en vrouwen;0 jaar;18;1986;;;;;130.0;7.1;2221.0;120.7;17.1
6694;Totaal mannen en vrouwen;0 jaar;18;1987;;;;;104.0;5.6;1563.0;83.9;15.0
6695;Totaal mannen en vrouwen;0 jaar;18;1988;;;;;100.0;5.4;1077.0;57.8;10.8
6696;Totaal mannen en vrouwen;0 jaar;18;1989;;;;;121.0;6.4;1399.0;74.3;11.6
6697;Totaal mannen en vrouwen;0 jaar;18;1990;;;;;122.0;6.2;1725.0;87.3;14.1
6698;Totaal mannen en vrouwen;0 jaar;18;1991;;;;;150.0;7.6;1837.0;92.7;12.2
6699;Totaal mannen en vrouwen;0 jaar;18;1992;;;;;111.0;5.7;1279.0;65.1;11.5
6700;Totaal mannen en vrouwen;0 jaar;18;1993;133.0;6.8;;;133.0;6.8;1454.0;74.4;10.9
6701;Totaal mannen en vrouwen;0 jaar;18;1994;171.0;8.7;;;170.0;8.7;2095.0;107.0;12.3
6702;Totaal mannen en vrouwen;0 jaar;18;1995;154.0;8.1;;;150.0;7.9;1673.0;87.8;11.2
6703;Totaal mannen en vrouwen;0 jaar;18;1996;202.0;10.6;;;200.0;10.5;2015.0;106.1;10.1
6704;Totaal mannen en vrouwen;0 jaar;18;1997;208.0;10.8;;;206.0;10.7;2257.0;117.3;11.0
6705;Totaal mannen en vrouwen;0 jaar;18;1998;232.0;11.6;;;231.0;11.6;2442.0;122.4;10.6
6706;Totaal mannen en vrouwen;0 jaar;18;1999;150.0;7.5;;;150.0;7.5;1359.0;67.6;9.1
6707;Totaal mannen en vrouwen;0 jaar;18;2000;201.0;9.7;;;200.0;9.7;1728.0;83.5;8.6
6708;Totaal mannen en vrouwen;0 jaar;18;2001;154.0;7.6;;;152.0;7.5;1355.0;66.6;8.9
6709;Totaal mannen en vrouwen;0 jaar;18;2002;208.0;10.3;;;205.0;10.1;1681.0;83.1;8.2
6710;Totaal mannen en vrouwen;0 jaar;18;2003;155.0;7.7;;;153.0;7.6;1311.0;65.4;8.6
6711;Totaal mannen en vrouwen;0 jaar;18;2004;212.0;10.9;8.0;0.4;204.0;10.5;2287.0;118.0;11.2
6712;Totaal mannen en vrouwen;0 jaar;18;2005;186.0;9.9;6.0;0.3;180.0;9.6;1647.0;87.8;9.2
6713;Totaal mannen en vrouwen;0 jaar;18;2006;184.0;10.0;18.0;1.0;166.0;9.0;1347.0;72.9;8.1
6714;Totaal mannen en vrouwen;0 jaar;18;2007;138.0;7.6;13.0;0.7;125.0;6.9;1013.0;56.0;8.1
6715;Totaal mannen en vrouwen;0 jaar;18;2008;139.0;7.5;;;139.0;7.5;1089.0;59.0;7.8
6716;Totaal mannen en vrouwen;0 jaar;18;2009;135.0;7.3;16.0;0.9;119.0;6.4;855.0;46.3;7.2
6717;Totaal mannen en vrouwen;0 jaar;18;2010;160.0;8.7;5.0;0.3;155.0;8.4;1445.0;78.4;9.3
6718;Totaal mannen en vrouwen;0 jaar;18;2011;108.0;6.0;7.0;0.4;101.0;5.6;794.0;44.1;7.9
6719;Totaal mannen en vrouwen;0 jaar;18;2012;102.0;5.8;7.0;0.4;95.0;5.4;937.0;53.3;9.9
6720;Totaal mannen en vrouwen;0 jaar;19;1981;;;;;58.0;3.3;1359.0;76.2;23.4
6721;Totaal mannen en vrouwen;0 jaar;19;1982;;;;;41.0;2.4;845.0;49.3;20.6
6722;Totaal mannen en vrouwen;0 jaar;19;1983;;;;;48.0;2.8;1254.0;73.9;26.1
6723;Totaal mannen en vrouwen;0 jaar;19;1984;;;;;43.0;2.5;766.0;44.0;17.8
6724;Totaal mannen en vrouwen;0 jaar;19;1985;;;;;43.0;2.4;938.0;52.7;21.8
6725;Totaal mannen en vrouwen;0 jaar;19;1986;;;;;73.0;4.0;1466.0;79.7;20.1
6726;Totaal mannen en vrouwen;0 jaar;19;1987;;;;;62.0;3.3;932.0;50.0;15.0
6727;Totaal mannen en vrouwen;0 jaar;19;1988;;;;;72.0;3.9;1339.0;71.9;18.6
6728;Totaal mannen en vrouwen;0 jaar;19;1989;;;;;70.0;3.7;1140.0;60.6;16.3
6729;Totaal mannen en vrouwen;0 jaar;19;1990;;;;;64.0;3.2;948.0;48.0;14.8
6730;Totaal mannen en vrouwen;0 jaar;19;1991;;;;;86.0;4.3;938.0;47.3;10.9
6731;Totaal mannen en vrouwen;0 jaar;19;1992;;;;;98.0;5.0;1361.0;69.3;13.9
6732;Totaal mannen en vrouwen;0 jaar;19;1993;101.0;5.2;;;101.0;5.2;1061.0;54.3;10.5
6733;Totaal mannen en vrouwen;0 jaar;19;1994;113.0;5.8;;;113.0;5.8;1257.0;64.2;11.1
6734;Totaal mannen en vrouwen;0 jaar;19;1995;113.0;5.9;;;113.0;5.9;1208.0;63.4;10.7
6735;Totaal mannen en vrouwen;0 jaar;19;1996;109.0;5.7;;;108.0;5.7;1395.0;73.5;12.9
6736;Totaal mannen en vrouwen;0 jaar;19;1997;114.0;5.9;;;114.0;5.9;1137.0;59.1;10.0
6737;Totaal mannen en vrouwen;0 jaar;19;1998;131.0;6.6;;;128.0;6.4;1217.0;61.0;9.5
6738;Totaal mannen en vrouwen;0 jaar;19;1999;125.0;6.2;;;124.0;6.2;1030.0;51.2;8.3
6739;Totaal mannen en vrouwen;0 jaar;19;2000;106.0;5.1;;;105.0;5.1;801.0;38.7;7.6
6740;Totaal mannen en vrouwen;0 jaar;19;2001;131.0;6.4;10.0;0.5;121.0;6.0;1192.0;58.6;9.9
6741;Totaal mannen en vrouwen;0 jaar;19;2002;125.0;6.2;;;121.0;6.0;951.0;47.0;7.9
6742;Totaal mannen en vrouwen;0 jaar;19;2003;80.0;4.0;;;78.0;3.9;600.0;29.9;7.7
6743;Totaal mannen en vrouwen;0 jaar;19;2004;60.0;3.1;;;58.0;3.0;480.0;24.8;8.3
6744;Totaal mannen en vrouwen;0 jaar;19;2005;53.0;2.8;;;52.0;2.8;468.0;25.0;9.0
6745;Totaal mannen en vrouwen;0 jaar;19;2006;45.0;2.4;;;43.0;2.3;372.0;20.1;8.7
6746;Totaal mannen en vrouwen;0 jaar;19;2007;30.0;1.7;;;29.0;1.6;221.0;12.2;7.6
6747;Totaal mannen en vrouwen;0 jaar;19;2008;30.0;1.6;6.0;0.3;24.0;1.3;165.0;8.9;6.9
6748;Totaal mannen en vrouwen;0 jaar;19;2009;30.0;1.6;;;30.0;1.6;294.0;15.9;9.8
6749;Totaal mannen en vrouwen;0 jaar;19;2010;25.0;1.4;;;25.0;1.4;199.0;10.8;8.0
6750;Totaal mannen en vrouwen;0 jaar;19;2011;23.0;1.3;;;21.0;1.2;217.0;12.1;10.3
6751;Totaal mannen en vrouwen;0 jaar;19;2012;20.0;1.1;;;20.0;1.1;153.0;8.7;7.6
6752;Totaal mannen en vrouwen;0 jaar;20;1981;;;;;7.0;0.4;100.0;5.6;14.3
6753;Totaal mannen en vrouwen;0 jaar;20;1982;;;;;6.0;0.3;103.0;6.0;17.2
6754;Totaal mannen en vrouwen;0 jaar;20;1983;;;;;6.0;0.4;240.0;14.1;40.0
6755;Totaal mannen en vrouwen;0 jaar;20;1984;;;;;5.0;0.3;67.0;3.8;13.4
6756;Totaal mannen en vrouwen;0 jaar;20;1985;;;;;6.0;0.3;114.0;6.4;19.0
6757;Totaal mannen en vrouwen;0 jaar;20;1986;;;;;13.0;0.7;181.0;9.8;13.9
6758;Totaal mannen en vrouwen;0 jaar;20;1987;;;;;10.0;0.5;135.0;7.2;13.5
6759;Totaal mannen en vrouwen;0 jaar;20;1988;;;;;12.0;0.6;124.0;6.7;10.3
6760;Totaal mannen en vrouwen;0 jaar;20;1989;;;;;14.0;0.7;284.0;15.1;20.3
6761;Totaal mannen en vrouwen;0 jaar;20;1990;;;;;16.0;0.8;162.0;8.2;10.1
6762;Totaal mannen en vrouwen;0 jaar;20;1991;;;;;26.0;1.3;193.0;9.7;7.4
6763;Totaal mannen en vrouwen;0 jaar;20;1992;;;;;23.0;1.2;246.0;12.5;10.7
