ID;Geslacht;Onderwijssoort;Herkomstland;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
1272;Totaal mannen en vrouwen;Bol niveau 4;Buiten Europa;2019/'20;47250;2090;45160;4.0
1273;Totaal mannen en vrouwen;Bol niveau 4;Buiten Europa;2020/'21;51000;2480;48520;5.0
1274;Totaal mannen en vrouwen;Bol niveau 4;Buiten Europa;2021/'22;52050;3370;48680;6.0
1275;Totaal mannen en vrouwen;Bol niveau 4;Buiten Europa;2022/'23;49960;3270;46690;7.0
1276;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2012/'13;7610;290;7330;4.0
1277;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2013/'14;7070;210;6860;3.0
1278;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2014/'15;6490;190;6300;3.0
1279;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2015/'16;6840;180;6660;3.0
1280;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2016/'17;7500;250;7250;3.0
1281;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2017/'18;8480;310;8170;4.0
1282;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2018/'19;10310;430;9880;4.0
1283;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2019/'20;11770;480;11290;4.0
1284;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2020/'21;12050;530;11520;4.0
1285;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2021/'22;12350;690;11660;6.0
1286;Totaal mannen en vrouwen;Bbl niveau 4;Totaal;2022/'23;14000;800;13200;6.0
1287;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2012/'13;6760;220;6540;3.0
1288;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2013/'14;6340;160;6180;2.0
1289;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2014/'15;5800;160;5650;3.0
1290;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2015/'16;6110;140;5970;2.0
1291;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2016/'17;6720;200;6520;3.0
1292;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2017/'18;7520;230;7280;3.0
1293;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2018/'19;9070;320;8750;4.0
1294;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2019/'20;10300;380;9930;4.0
1295;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2020/'21;10530;430;10100;4.0
1296;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2021/'22;10710;550;10160;5.0
1297;Totaal mannen en vrouwen;Bbl niveau 4;Nederland;2022/'23;12050;610;11440;5.0
1298;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2012/'13;250;10;230;5.0
1299;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2013/'14;220;10;200;6.0
1300;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2014/'15;200;10;190;
1301;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2015/'16;220;10;210;
1302;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2016/'17;260;20;240;7.0
1303;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2017/'18;290;20;270;8.0
1304;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2018/'19;350;30;330;7.0
1305;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2019/'20;410;30;370;8.0
1306;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2020/'21;420;30;390;6.0
1307;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2021/'22;470;40;430;8.0
1308;Totaal mannen en vrouwen;Bbl niveau 4;Europa (exclusief Nederland);2022/'23;530;50;480;9.0
1309;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2012/'13;610;50;560;8.0
1310;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2013/'14;510;40;470;7.0
1311;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2014/'15;490;30;460;6.0
1312;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2015/'16;510;30;480;6.0
1313;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2016/'17;530;40;490;7.0
1314;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2017/'18;670;60;620;8.0
1315;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2018/'19;890;80;810;9.0
1316;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2019/'20;1060;80;990;7.0
1317;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2020/'21;1100;70;1030;6.0
1318;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2021/'22;1170;100;1070;9.0
1319;Totaal mannen en vrouwen;Bbl niveau 4;Buiten Europa;2022/'23;1410;140;1280;10.0
1320;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2012/'13;1670;120;1550;7.0
1321;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2013/'14;1520;130;1390;8.0
1322;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2014/'15;1250;110;1140;9.0
1323;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2015/'16;1120;110;1010;10.0
1324;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2016/'17;1230;90;1130;8.0
1325;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2017/'18;1380;90;1290;7.0
1326;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2018/'19;1530;110;1420;7.0
1327;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2019/'20;1620;100;1520;6.0
1328;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2020/'21;1920;80;1840;4.0
1329;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2021/'22;1850;100;1750;5.0
1330;Totaal mannen en vrouwen;Extranei niveau 4;Totaal;2022/'23;2140;110;2030;5.0
1331;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2012/'13;1160;80;1080;7.0
1332;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2013/'14;1010;70;950;7.0
1333;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2014/'15;830;70;760;8.0
1334;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2015/'16;750;60;700;7.0
1335;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2016/'17;860;60;800;7.0
1336;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2017/'18;940;50;890;5.0
1337;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2018/'19;1020;70;950;6.0
1338;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2019/'20;1080;60;1010;6.0
1339;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2020/'21;1310;40;1270;3.0
1340;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2021/'22;1300;60;1240;5.0
1341;Totaal mannen en vrouwen;Extranei niveau 4;Nederland;2022/'23;1490;80;1420;5.0
1342;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2012/'13;60;0;60;
1343;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2013/'14;60;0;60;
1344;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2014/'15;60;10;50;
1345;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2015/'16;50;10;40;22.0
1346;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2016/'17;50;10;50;
1347;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2017/'18;80;0;80;
1348;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2018/'19;80;10;70;
1349;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2019/'20;80;10;70;
1350;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2020/'21;100;0;90;
1351;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2021/'22;110;0;110;
1352;Totaal mannen en vrouwen;Extranei niveau 4;Europa (exclusief Nederland);2022/'23;130;10;120;
1353;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2012/'13;450;40;410;8.0
1354;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2013/'14;440;60;380;13.0
1355;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2014/'15;360;40;320;10.0
1356;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2015/'16;310;40;270;14.0
1357;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2016/'17;320;30;290;9.0
1358;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2017/'18;350;40;320;10.0
1359;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2018/'19;440;40;400;9.0
1360;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2019/'20;470;30;440;7.0
1361;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2020/'21;510;30;480;7.0
1362;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2021/'22;440;30;410;7.0
1363;Totaal mannen en vrouwen;Extranei niveau 4;Buiten Europa;2022/'23;520;30;490;6.0
1364;Totaal mannen en vrouwen;Totaal vavo;Totaal;2012/'13;13400;1650;11750;12.0
1365;Totaal mannen en vrouwen;Totaal vavo;Totaal;2013/'14;12330;1680;10650;14.0
1366;Totaal mannen en vrouwen;Totaal vavo;Totaal;2014/'15;12780;1730;11050;14.0
1367;Totaal mannen en vrouwen;Totaal vavo;Totaal;2015/'16;13180;1760;11420;13.0
1368;Totaal mannen en vrouwen;Totaal vavo;Totaal;2016/'17;13880;1880;12000;14.0
1369;Totaal mannen en vrouwen;Totaal vavo;Totaal;2017/'18;14560;2030;12530;14.0
1370;Totaal mannen en vrouwen;Totaal vavo;Totaal;2018/'19;14260;1970;12290;14.0
1371;Totaal mannen en vrouwen;Totaal vavo;Totaal;2019/'20;13870;1610;12270;12.0
1372;Totaal mannen en vrouwen;Totaal vavo;Totaal;2020/'21;8450;1280;7160;15.0
1373;Totaal mannen en vrouwen;Totaal vavo;Totaal;2021/'22;10700;1640;9060;15.0
1374;Totaal mannen en vrouwen;Totaal vavo;Totaal;2022/'23;11290;1900;9390;17.0
1375;Totaal mannen en vrouwen;Totaal vavo;Nederland;2012/'13;8590;970;7620;11.0
1376;Totaal mannen en vrouwen;Totaal vavo;Nederland;2013/'14;7860;1000;6850;13.0
1377;Totaal mannen en vrouwen;Totaal vavo;Nederland;2014/'15;8160;1010;7150;12.0
1378;Totaal mannen en vrouwen;Totaal vavo;Nederland;2015/'16;8490;1060;7430;13.0
1379;Totaal mannen en vrouwen;Totaal vavo;Nederland;2016/'17;8920;1100;7830;12.0
1380;Totaal mannen en vrouwen;Totaal vavo;Nederland;2017/'18;9130;1140;7990;12.0
1381;Totaal mannen en vrouwen;Totaal vavo;Nederland;2018/'19;8820;1130;7690;13.0
1382;Totaal mannen en vrouwen;Totaal vavo;Nederland;2019/'20;8460;930;7540;11.0
1383;Totaal mannen en vrouwen;Totaal vavo;Nederland;2020/'21;5140;750;4390;15.0
1384;Totaal mannen en vrouwen;Totaal vavo;Nederland;2021/'22;6380;950;5430;15.0
1385;Totaal mannen en vrouwen;Totaal vavo;Nederland;2022/'23;6490;1010;5480;16.0
1386;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2012/'13;940;140;790;15.0
1387;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2013/'14;880;140;740;16.0
1388;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2014/'15;880;140;740;15.0
1389;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2015/'16;960;160;800;17.0
1390;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2016/'17;1010;150;850;15.0
1391;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2017/'18;1000;180;830;17.0
1392;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2018/'19;950;150;810;16.0
1393;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2019/'20;1020;140;880;14.0
1394;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2020/'21;670;120;560;18.0
1395;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2021/'22;810;160;650;19.0
1396;Totaal mannen en vrouwen;Totaal vavo;Europa (exclusief Nederland);2022/'23;880;170;710;19.0
1397;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2012/'13;3880;530;3340;14.0
1398;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2013/'14;3600;540;3060;15.0
1399;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2014/'15;3740;590;3150;16.0
1400;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2015/'16;3730;540;3200;14.0
1401;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2016/'17;3950;630;3320;16.0
1402;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2017/'18;4430;710;3720;16.0
1403;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2018/'19;4490;690;3800;15.0
1404;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2019/'20;4390;540;3850;12.0
1405;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2020/'21;2630;410;2220;16.0
1406;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2021/'22;3520;540;2970;15.0
1407;Totaal mannen en vrouwen;Totaal vavo;Buiten Europa;2022/'23;3920;720;3190;18.0
1408;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2012/'13;930;320;610;35.0
1409;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2013/'14;910;320;590;35.0
1410;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2014/'15;900;310;580;35.0
1411;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2015/'16;940;300;640;32.0
1412;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2016/'17;1110;380;730;34.0
1413;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2017/'18;1200;360;840;30.0
1414;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2018/'19;1040;310;730;30.0
1415;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2019/'20;890;270;620;30.0
1416;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2020/'21;590;190;410;32.0
1417;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2021/'22;660;220;440;33.0
1418;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Totaal;2022/'23;890;270;620;30.0
1419;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2012/'13;440;170;270;38.0
1420;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2013/'14;430;150;280;35.0
1421;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2014/'15;440;150;280;35.0
1422;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2015/'16;460;170;290;37.0
1423;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2016/'17;490;190;300;38.0
1424;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2017/'18;420;160;260;37.0
1425;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2018/'19;430;150;280;35.0
1426;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2019/'20;350;140;210;39.0
1427;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2020/'21;220;100;120;47.0
1428;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2021/'22;270;100;160;39.0
1429;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Nederland;2022/'23;330;110;220;34.0
1430;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2012/'13;80;30;50;41.0
1431;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2013/'14;90;30;60;36.0
1432;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2014/'15;80;30;50;35.0
1433;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2015/'16;100;40;60;36.0
1434;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2016/'17;100;30;70;31.0
1435;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2017/'18;80;20;50;31.0
1436;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2018/'19;70;30;40;39.0
1437;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2019/'20;60;20;40;26.0
1438;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2020/'21;50;20;40;31.0
1439;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2021/'22;60;20;40;35.0
1440;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Europa (exclusief Nederland);2022/'23;80;30;50;35.0
1441;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2012/'13;410;120;290;29.0
1442;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2013/'14;400;140;260;34.0
1443;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2014/'15;380;130;250;35.0
1444;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2015/'16;390;100;290;26.0
1445;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2016/'17;510;160;360;30.0
1446;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2017/'18;710;190;520;26.0
1447;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2018/'19;550;140;410;25.0
1448;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2019/'20;490;120;370;24.0
1449;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2020/'21;320;70;250;22.0
1450;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2021/'22;340;100;240;28.0
1451;Totaal mannen en vrouwen;Vavo vmbo-t zonder diploma;Buiten Europa;2022/'23;480;130;360;26.0
1452;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2012/'13;870;170;700;20.0
1453;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2013/'14;980;180;800;19.0
1454;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2014/'15;980;180;800;19.0
1455;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2015/'16;920;190;730;21.0
1456;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2016/'17;850;130;720;16.0
1457;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2017/'18;1030;190;850;18.0
1458;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2018/'19;970;180;790;19.0
1459;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2019/'20;1060;190;870;18.0
1460;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2020/'21;500;130;370;26.0
1461;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2021/'22;520;120;400;23.0
1462;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Totaal;2022/'23;450;90;370;19.0
1463;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2012/'13;530;120;410;23.0
1464;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2013/'14;590;120;470;20.0
1465;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2014/'15;580;130;450;23.0
1466;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2015/'16;560;130;440;22.0
1467;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2016/'17;500;90;410;18.0
1468;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2017/'18;600;120;480;20.0
1469;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2018/'19;540;120;420;22.0
1470;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2019/'20;600;120;480;20.0
1471;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2020/'21;270;80;190;31.0
1472;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2021/'22;270;70;200;25.0
1473;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Nederland;2022/'23;270;60;210;21.0
1474;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2012/'13;60;10;60;
1475;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2013/'14;60;10;50;
1476;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2014/'15;80;10;60;18.0
1477;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2015/'16;80;20;60;28.0
1478;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2016/'17;60;10;50;
1479;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2017/'18;80;20;70;21.0
1480;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2018/'19;70;20;50;25.0
1481;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2019/'20;90;20;70;24.0
1482;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2020/'21;50;10;40;21.0
1483;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2021/'22;30;10;30;
1484;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Europa (exclusief Nederland);2022/'23;40;10;30;
1485;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2012/'13;280;40;240;15.0
1486;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2013/'14;330;60;270;18.0
1487;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2014/'15;330;40;290;11.0
1488;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2015/'16;280;40;240;15.0
1489;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2016/'17;290;40;250;14.0
1490;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2017/'18;350;50;300;15.0
1491;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2018/'19;350;40;310;12.0
1492;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2019/'20;370;50;320;13.0
1493;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2020/'21;180;40;140;22.0
1494;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2021/'22;210;40;170;20.0
1495;Totaal mannen en vrouwen;Vavo vmbo-t met diploma;Buiten Europa;2022/'23;150;20;120;16.0
1496;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2012/'13;11600;1150;10440;10.0
1497;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2013/'14;10440;1180;9260;11.0
1498;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2014/'15;10900;1240;9670;11.0
1499;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2015/'16;11320;1270;10060;11.0
1500;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2016/'17;11920;1370;10550;11.0
1501;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2017/'18;12320;1470;10850;12.0
1502;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2018/'19;12250;1480;10780;12.0
1503;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2019/'20;11930;1150;10780;10.0
1504;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2020/'21;7350;960;6390;13.0
1505;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2021/'22;9520;1310;8220;14.0
1506;Totaal mannen en vrouwen;Vavo havo/vwo;Totaal;2022/'23;9950;1550;8400;16.0
1507;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2012/'13;7610;680;6930;9.0
1508;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2013/'14;6840;740;6100;11.0
1509;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2014/'15;7150;730;6420;10.0
1510;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2015/'16;7470;770;6700;10.0
1511;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2016/'17;7930;820;7110;10.0
1512;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2017/'18;8110;870;7250;11.0
1513;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2018/'19;7850;870;6990;11.0
1514;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2019/'20;7520;670;6850;9.0
1515;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2020/'21;4650;560;4090;12.0
1516;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2021/'22;5840;770;5070;13.0
1517;Totaal mannen en vrouwen;Vavo havo/vwo;Nederland;2022/'23;5890;840;5050;14.0
