ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
7726;Totaal over alle leeftijden;Totaal bevolking;Nuth;2012;14667;12576;1706;419;1287;385;242;143;951
7727;Totaal over alle leeftijden;Totaal bevolking;Nuth;2013;14486;12399;1686;420;1266;401;251;150;951
7728;Totaal over alle leeftijden;Totaal bevolking;Nuth;2014;14324;12206;1688;420;1268;430;256;174;951
7729;Totaal over alle leeftijden;Totaal bevolking;Nuth;2015;14161;12037;1689;411;1278;435;247;188;951
7730;Totaal over alle leeftijden;Totaal bevolking;Nuth;2016;13989;11866;1687;426;1261;436;243;193;951
7731;Totaal over alle leeftijden;Totaal bevolking;Nuth;2017;13820;11702;1659;419;1240;459;256;203;951
7732;Totaal over alle leeftijden;Totaal bevolking;Nuth;2018;13665;11533;1663;432;1231;469;250;219;951
7733;Totaal over alle leeftijden;Totaal bevolking;Nuth;2019;13496;11353;1667;437;1230;476;256;220;951
7734;Totaal over alle leeftijden;Totaal bevolking;Nuth;2020;13327;11198;1653;439;1214;476;254;222;951
7735;Totaal over alle leeftijden;Totaal bevolking;Nuth;2021;13183;11065;1636;438;1198;482;249;233;951
7736;Totaal over alle leeftijden;Totaal bevolking;Nuth;2022;13030;10903;1633;449;1184;494;256;238;951
7737;Totaal over alle leeftijden;Totaal bevolking;Nuth;2023;12885;10759;1612;440;1172;514;256;258;951
7738;Totaal over alle leeftijden;Totaal bevolking;Nuth;2024;12743;10637;1599;442;1157;507;250;257;951
7739;Totaal over alle leeftijden;Totaal bevolking;Nuth;2025;12613;10514;1577;437;1140;522;252;270;951
7740;Totaal over alle leeftijden;Totaal bevolking;Obdam;2006;6948;6469;289;91;198;190;114;76;429
7741;Totaal over alle leeftijden;Totaal bevolking;Obdam;2007;7036;6486;328;109;219;222;134;88;429
7742;Totaal over alle leeftijden;Totaal bevolking;Obdam;2008;7108;6493;362;122;240;253;151;102;429
7743;Totaal over alle leeftijden;Totaal bevolking;Obdam;2009;7194;6506;401;134;267;287;172;115;429
7744;Totaal over alle leeftijden;Totaal bevolking;Obdam;2010;7278;6530;432;149;283;316;190;126;429
7745;Totaal over alle leeftijden;Totaal bevolking;Obdam;2011;7325;6517;463;165;298;345;209;136;429
7746;Totaal over alle leeftijden;Totaal bevolking;Obdam;2012;7374;6502;499;171;328;373;227;146;429
7747;Totaal over alle leeftijden;Totaal bevolking;Obdam;2013;7410;6473;551;186;365;386;233;153;429
7748;Totaal over alle leeftijden;Totaal bevolking;Obdam;2014;7443;6451;585;202;383;407;237;170;429
7749;Totaal over alle leeftijden;Totaal bevolking;Obdam;2015;7472;6431;618;212;406;423;244;179;429
7750;Totaal over alle leeftijden;Totaal bevolking;Obdam;2016;7509;6419;645;219;426;445;254;191;429
7751;Totaal over alle leeftijden;Totaal bevolking;Obdam;2017;7555;6418;675;229;446;462;272;190;429
7752;Totaal over alle leeftijden;Totaal bevolking;Obdam;2018;7588;6405;703;243;460;480;284;196;429
7753;Totaal over alle leeftijden;Totaal bevolking;Obdam;2019;7644;6403;733;255;478;508;295;213;429
7754;Totaal over alle leeftijden;Totaal bevolking;Obdam;2020;7660;6384;749;266;483;527;302;225;429
7755;Totaal over alle leeftijden;Totaal bevolking;Obdam;2021;7691;6370;773;275;498;548;313;235;429
7756;Totaal over alle leeftijden;Totaal bevolking;Obdam;2022;7744;6383;795;283;512;566;316;250;429
7757;Totaal over alle leeftijden;Totaal bevolking;Obdam;2023;7797;6383;825;294;531;589;326;263;429
7758;Totaal over alle leeftijden;Totaal bevolking;Obdam;2024;7853;6376;860;314;546;617;339;278;429
7759;Totaal over alle leeftijden;Totaal bevolking;Obdam;2025;7874;6371;871;325;546;632;348;284;429
7760;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2006;21385;17000;3060;1478;1582;1325;775;550;579
7761;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2007;21510;17014;3104;1537;1567;1392;809;583;579
7762;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2008;21669;17037;3157;1593;1564;1475;865;610;579
7763;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2009;21869;17039;3257;1689;1568;1573;905;668;579
7764;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2010;22063;17022;3370;1795;1575;1671;963;708;579
7765;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2011;22260;17008;3479;1900;1579;1773;1025;748;579
7766;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2012;22452;17006;3583;2003;1580;1863;1067;796;579
7767;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2013;22657;17006;3698;2117;1581;1953;1113;840;579
7768;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2014;22857;16990;3840;2246;1594;2027;1155;872;579
7769;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2015;23051;17002;3948;2352;1596;2101;1199;902;579
7770;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2016;23261;17035;4036;2437;1599;2190;1247;943;579
7771;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2017;23465;17045;4147;2526;1621;2273;1295;978;579
7772;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2018;23661;17029;4286;2623;1663;2346;1333;1013;579
7773;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2019;23858;17041;4390;2699;1691;2427;1381;1046;579
7774;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2020;24048;17021;4495;2774;1721;2532;1438;1094;579
7775;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2021;24231;16997;4607;2835;1772;2627;1472;1155;579
7776;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2022;24419;17010;4697;2868;1829;2712;1511;1201;579
7777;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2023;24623;17066;4782;2903;1879;2775;1555;1220;579
7778;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2024;24798;17053;4887;2948;1939;2858;1602;1256;579
7779;Totaal over alle leeftijden;Totaal bevolking;Oegstgeest;2025;24947;17050;4960;2986;1974;2937;1653;1284;579
7780;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2006;17789;16852;677;216;461;260;163;97;823
7781;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2007;17851;16864;710;233;477;277;168;109;823
7782;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2008;17914;16886;734;242;492;294;178;116;823
7783;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2009;17985;16918;755;251;504;312;191;121;823
7784;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2010;18029;16918;782;268;514;329;202;127;823
7785;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2011;18066;16912;805;283;522;349;215;134;823
7786;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2012;18120;16918;837;306;531;365;221;144;823
7787;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2013;18172;16926;861;320;541;385;235;150;823
7788;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2014;18220;16939;880;330;550;401;240;161;823
7789;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2015;18257;16938;891;336;555;428;255;173;823
7790;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2016;18297;16936;911;339;572;450;260;190;823
7791;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2017;18338;16930;939;351;588;469;271;198;823
7792;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2018;18380;16933;967;367;600;480;278;202;823
7793;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2019;18413;16917;990;377;613;506;297;209;823
7794;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2020;18446;16892;1024;399;625;530;310;220;823
7795;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2021;18481;16874;1054;421;633;553;319;234;823
7796;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2022;18498;16846;1078;436;642;574;336;238;823
7797;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2023;18523;16815;1114;455;659;594;344;250;823
7798;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2024;18541;16806;1127;464;663;608;344;264;823
7799;Totaal over alle leeftijden;Totaal bevolking;Oirschot;2025;18553;16799;1129;469;660;625;346;279;823
7800;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2006;25767;23119;1679;578;1101;969;570;399;824
7801;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2007;25807;23107;1710;583;1127;990;576;414;824
7802;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2008;25772;23052;1724;592;1132;996;571;425;824
7803;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2009;25741;22975;1749;590;1159;1017;587;430;824
7804;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2010;25709;22889;1769;599;1170;1051;603;448;824
7805;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2011;25656;22826;1769;600;1169;1061;593;468;824
7806;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2012;25598;22740;1775;614;1161;1083;599;484;824
7807;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2013;25525;22655;1774;616;1158;1096;604;492;824
7808;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2014;25477;22557;1790;621;1169;1130;630;500;824
7809;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2015;25420;22462;1812;639;1173;1146;636;510;824
7810;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2016;25363;22381;1826;644;1182;1156;637;519;824
7811;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2017;25310;22301;1816;641;1175;1193;658;535;824
7812;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2018;25249;22231;1821;633;1188;1197;662;535;824
7813;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2019;25190;22155;1800;630;1170;1235;670;565;824
7814;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2020;25134;22057;1833;638;1195;1244;656;588;824
7815;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2021;25069;21979;1856;651;1205;1234;644;590;824
7816;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2022;25007;21904;1840;647;1193;1263;666;597;824
7817;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2023;24968;21836;1854;656;1198;1278;671;607;824
7818;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2024;24906;21762;1860;667;1193;1284;670;614;824
7819;Totaal over alle leeftijden;Totaal bevolking;Oisterwijk;2025;24852;21674;1868;672;1196;1310;684;626;824
7820;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2006;22832;21730;600;188;412;502;296;206;269
7821;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2007;22798;21630;626;186;440;542;311;231;269
7822;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2008;22724;21495;665;195;470;564;328;236;269
7823;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2009;22650;21343;708;215;493;599;351;248;269
7824;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2010;22581;21195;753;235;518;633;376;257;269
7825;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2011;22512;21040;794;254;540;678;390;288;269
7826;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2012;22439;20889;827;264;563;723;412;311;269
7827;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2013;22357;20740;875;284;591;742;420;322;269
7828;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2014;22285;20621;909;310;599;755;430;325;269
7829;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2015;22228;20501;930;319;611;797;478;319;269
7830;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2016;22156;20369;948;328;620;839;499;340;269
7831;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2017;22093;20256;975;332;643;862;503;359;269
7832;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2018;22029;20169;992;350;642;868;496;372;269
7833;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2019;21957;20040;1021;368;653;896;505;391;269
7834;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2020;21900;19952;1037;377;660;911;510;401;269
7835;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2021;21848;19858;1069;402;667;921;499;422;269
7836;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2022;21801;19724;1108;420;688;969;532;437;269
7837;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2023;21748;19639;1134;432;702;975;538;437;269
7838;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2024;21696;19525;1173;438;735;998;544;454;269
7839;Totaal over alle leeftijden;Totaal bevolking;Oldebroek;2025;21652;19415;1200;442;758;1037;559;478;269
7840;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2006;31275;26612;2665;797;1868;1998;1128;870;173
7841;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2007;31296;26655;2614;794;1820;2027;1158;869;173
7842;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2008;31319;26682;2601;793;1808;2036;1152;884;173
7843;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2009;31334;26712;2578;785;1793;2044;1143;901;173
7844;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2010;31342;26696;2571;782;1789;2075;1152;923;173
7845;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2011;31344;26696;2559;787;1772;2089;1161;928;173
7846;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2012;31350;26706;2570;800;1770;2074;1132;942;173
7847;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2013;31361;26675;2583;811;1772;2103;1145;958;173
7848;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2014;31359;26678;2566;806;1760;2115;1148;967;173
7849;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2015;31354;26633;2586;819;1767;2135;1166;969;173
7850;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2016;31351;26616;2601;830;1771;2134;1162;972;173
7851;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2017;31335;26604;2602;826;1776;2129;1140;989;173
7852;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2018;31340;26622;2575;821;1754;2143;1140;1003;173
7853;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2019;31340;26590;2586;830;1756;2164;1155;1009;173
7854;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2020;31340;26587;2585;832;1753;2168;1139;1029;173
7855;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2021;31336;26558;2582;832;1750;2196;1159;1037;173
7856;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2022;31341;26562;2580;837;1743;2199;1162;1037;173
7857;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2023;31329;26540;2584;844;1740;2205;1150;1055;173
7858;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2024;31326;26505;2599;858;1741;2222;1157;1065;173
7859;Totaal over alle leeftijden;Totaal bevolking;Oldenzaal;2025;31332;26494;2568;851;1717;2270;1184;1086;173
7860;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2006;17159;16016;709;230;479;434;248;186;1773
7861;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2007;17174;16002;716;228;488;456;266;190;1773
7862;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2008;17166;15953;737;240;497;476;279;197;1773
7863;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2009;17147;15894;756;250;506;497;297;200;1773
7864;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2010;17128;15834;771;252;519;523;319;204;1773
7865;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2011;17104;15781;772;254;518;551;340;211;1773
7866;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2012;17088;15731;786;270;516;571;341;230;1773
7867;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2013;17062;15668;794;270;524;600;356;244;1773
7868;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2014;17040;15606;819;280;539;615;354;261;1773
7869;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2015;17015;15550;829;286;543;636;370;266;1773
7870;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2016;16988;15476;859;299;560;653;368;285;1773
7871;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2017;16965;15433;860;293;567;672;381;291;1773
7872;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2018;16951;15384;880;303;577;687;387;300;1773
7873;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2019;16925;15327;894;314;580;704;401;303;1773
7874;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2020;16896;15251;919;320;599;726;405;321;1773
7875;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2021;16870;15177;941;329;612;752;422;330;1773
7876;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2022;16844;15107;975;341;634;762;424;338;1773
7877;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2023;16814;15049;990;352;638;775;431;344;1773
7878;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2024;16789;15005;988;355;633;796;444;352;1773
7879;Totaal over alle leeftijden;Totaal bevolking;Olst-Wijhe;2025;16768;14948;999;356;643;821;458;363;1773
7880;Totaal over alle leeftijden;Totaal bevolking;Ommen;2006;16826;15872;627;229;398;327;203;124;175
7881;Totaal over alle leeftijden;Totaal bevolking;Ommen;2007;16772;15779;643;232;411;350;216;134;175
7882;Totaal over alle leeftijden;Totaal bevolking;Ommen;2008;16717;15676;654;237;417;387;243;144;175
7883;Totaal over alle leeftijden;Totaal bevolking;Ommen;2009;16659;15551;684;250;434;424;268;156;175
7884;Totaal over alle leeftijden;Totaal bevolking;Ommen;2010;16576;15434;704;263;441;438;275;163;175
7885;Totaal over alle leeftijden;Totaal bevolking;Ommen;2011;16507;15312;733;275;458;462;293;169;175
7886;Totaal over alle leeftijden;Totaal bevolking;Ommen;2012;16429;15203;746;287;459;480;298;182;175
7887;Totaal over alle leeftijden;Totaal bevolking;Ommen;2013;16350;15064;777;305;472;509;314;195;175
7888;Totaal over alle leeftijden;Totaal bevolking;Ommen;2014;16274;14935;806;320;486;533;328;205;175
7889;Totaal over alle leeftijden;Totaal bevolking;Ommen;2015;16216;14817;837;350;487;562;351;211;175
7890;Totaal over alle leeftijden;Totaal bevolking;Ommen;2016;16150;14709;865;374;491;576;360;216;175
7891;Totaal over alle leeftijden;Totaal bevolking;Ommen;2017;16088;14599;889;393;496;600;376;224;175
7892;Totaal over alle leeftijden;Totaal bevolking;Ommen;2018;16028;14490;928;407;521;610;371;239;175
7893;Totaal over alle leeftijden;Totaal bevolking;Ommen;2019;15980;14392;946;409;537;642;386;256;175
7894;Totaal over alle leeftijden;Totaal bevolking;Ommen;2020;15944;14310;980;429;551;654;400;254;175
7895;Totaal over alle leeftijden;Totaal bevolking;Ommen;2021;15898;14224;995;435;560;679;416;263;175
7896;Totaal over alle leeftijden;Totaal bevolking;Ommen;2022;15852;14137;1038;453;585;677;422;255;175
7897;Totaal over alle leeftijden;Totaal bevolking;Ommen;2023;15809;14037;1061;465;596;711;440;271;175
7898;Totaal over alle leeftijden;Totaal bevolking;Ommen;2024;15763;13930;1093;483;610;740;463;277;175
7899;Totaal over alle leeftijden;Totaal bevolking;Ommen;2025;15718;13834;1125;501;624;759;472;287;175
7900;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2006;8426;6565;1672;415;1257;189;129;60;881
7901;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2007;8397;6542;1656;417;1239;199;135;64;881
7902;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2008;8362;6513;1637;400;1237;212;149;63;881
7903;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2009;8321;6465;1634;405;1229;222;156;66;881
7904;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2010;8283;6444;1612;391;1221;227;159;68;881
7905;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2011;8243;6432;1571;377;1194;240;168;72;881
7906;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2012;8220;6383;1582;387;1195;255;172;83;881
7907;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2013;8191;6367;1560;384;1176;264;180;84;881
7908;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2014;8149;6337;1545;390;1155;267;177;90;881
7909;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2015;8108;6304;1526;379;1147;278;181;97;881
7910;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2016;8077;6279;1500;376;1124;298;190;108;881
7911;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2017;8044;6243;1489;379;1110;312;202;110;881
7912;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2018;8002;6210;1470;378;1092;322;209;113;881
7913;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2019;7962;6198;1429;365;1064;335;214;121;881
7914;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2020;7918;6166;1407;359;1048;345;219;126;881
7915;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2021;7874;6146;1369;356;1013;359;226;133;881
7916;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2022;7830;6130;1329;355;974;371;227;144;881
7917;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2023;7791;6120;1294;344;950;377;227;150;881
7918;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2024;7743;6074;1279;342;937;390;235;155;881
7919;Totaal over alle leeftijden;Totaal bevolking;Onderbanken;2025;7701;6043;1265;340;925;393;241;152;881
7920;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2006;53017;44373;4240;1524;2716;4404;2320;2084;826
7921;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2007;53307;44522;4286;1530;2756;4499;2343;2156;826
7922;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2008;53724;44786;4320;1557;2763;4618;2391;2227;826
7923;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2009;54049;45012;4324;1561;2763;4713;2416;2297;826
7924;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2010;54462;45270;4372;1592;2780;4820;2430;2390;826
7925;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2011;54862;45508;4433;1634;2799;4921;2457;2464;826
7926;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2012;55274;45750;4494;1660;2834;5030;2485;2545;826
7927;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2013;55670;46025;4541;1697;2844;5104;2482;2622;826
7928;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2014;56042;46275;4594;1717;2877;5173;2496;2677;826
7929;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2015;56439;46519;4639;1760;2879;5281;2546;2735;826
7930;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2016;56804;46739;4686;1799;2887;5379;2578;2801;826
7931;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2017;57157;46950;4754;1833;2921;5453;2573;2880;826
7932;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2018;57473;47122;4807;1862;2945;5544;2600;2944;826
7933;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2019;57765;47352;4799;1866;2933;5614;2598;3016;826
7934;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2020;58075;47547;4822;1885;2937;5706;2623;3083;826
7935;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2021;58361;47748;4841;1911;2930;5772;2641;3131;826
7936;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2022;58634;47930;4886;1927;2959;5818;2640;3178;826
7937;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2023;58894;48107;4932;1956;2976;5855;2629;3226;826
7938;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2024;59131;48234;4977;1977;3000;5920;2630;3290;826
7939;Totaal over alle leeftijden;Totaal bevolking;Oosterhout;2025;59325;48400;4971;1957;3014;5954;2639;3315;826
7940;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2006;10167;9551;386;129;257;230;140;90;580
7941;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2007;10193;9484;435;143;292;274;171;103;580
7942;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2008;10198;9430;463;153;310;305;192;113;580
7943;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2009;10208;9373;492;163;329;343;221;122;580
7944;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2010;10216;9322;527;170;357;367;236;131;580
7945;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2011;10213;9268;548;173;375;397;253;144;580
7946;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2012;10205;9198;579;182;397;428;269;159;580
7947;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2013;10208;9153;597;194;403;458;283;175;580
7948;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2014;10216;9103;641;218;423;472;289;183;580
7949;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2015;10214;9031;672;235;437;511;319;192;580
7950;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2016;10201;8971;704;255;449;526;323;203;580
7951;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2017;10197;8914;717;263;454;566;342;224;580
7952;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2018;10195;8841;762;272;490;592;353;239;580
7953;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2019;10193;8805;777;281;496;611;347;264;580
7954;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2020;10179;8749;806;292;514;624;348;276;580
7955;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2021;10165;8688;839;311;528;638;348;290;580
7956;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2022;10156;8642;852;315;537;662;357;305;580
7957;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2023;10140;8581;888;332;556;671;360;311;580
7958;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2024;10122;8513;914;336;578;695;373;322;580
7959;Totaal over alle leeftijden;Totaal bevolking;Oostflakkee;2025;10120;8461;941;353;588;718;381;337;580
7960;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2006;26439;24394;1293;456;837;752;533;219;85
7961;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2007;26323;24237;1317;467;850;769;532;237;85
7962;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2008;26165;24044;1329;467;862;792;545;247;85
7963;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2009;26013;23863;1366;491;875;784;530;254;85
7964;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2010;25855;23673;1376;500;876;806;544;262;85
7965;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2011;25709;23487;1406;532;874;816;550;266;85
7966;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2012;25576;23297;1408;548;860;871;580;291;85
7967;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2013;25444;23133;1417;569;848;894;591;303;85
