ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
2180;Wijk 04 Zuidrand;Hardenberg                              ;Wijk      ;WK016004  ;2531.0;67.0;5.0;62.0;0.0;93.0;71.0;0.0;0.0;0.0;22.0;43.0;0.0;0.0;2.0;35.0;6.0;0.0;63.0;0.0;12.0;0.0;10.0;41.0;2057.0;0.0;2057.0;112.0;98.0;14.0;0.0;96.0;;;;;0.0;11.0;72.0;0.0;13.0;;;;;
2181;Mariënberg Kern;Hardenberg                              ;Buurt     ;BU01600400;31.0;5.0;2.0;3.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2182;Sibculo Kern;Hardenberg                              ;Buurt     ;BU01600401;43.0;2.0;0.0;2.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;18.0;6.0;6.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2183;Kloosterhaar Kern;Hardenberg                              ;Buurt     ;BU01600402;66.0;3.0;0.0;3.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;19.0;0.0;19.0;3.0;3.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2184;Verspreide huizen Kloosterhaar;Hardenberg                              ;Buurt     ;BU01600407;969.0;17.0;0.0;17.0;0.0;11.0;1.0;0.0;0.0;0.0;10.0;32.0;0.0;0.0;0.0;32.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;781.0;0.0;781.0;54.0;44.0;10.0;0.0;71.0;;;;;0.0;0.0;68.0;0.0;2.0;;;;;
2185;Verspreide huizen Sibculo;Hardenberg                              ;Buurt     ;BU01600408;1204.0;27.0;0.0;27.0;0.0;9.0;8.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;37.0;0.0;5.0;0.0;10.0;22.0;1068.0;0.0;1068.0;41.0;37.0;3.0;0.0;19.0;;;;;0.0;11.0;4.0;0.0;4.0;;;;;
2186;Verspreide huizen Mariënberg;Hardenberg                              ;Buurt     ;BU01600409;218.0;12.0;2.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0;165.0;0.0;165.0;9.0;8.0;1.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2187;Wijk 05 Bergentheim;Hardenberg                              ;Wijk      ;WK016005  ;3074.0;96.0;8.0;88.0;0.0;80.0;68.0;0.0;0.0;0.0;12.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;25.0;0.0;10.0;0.0;0.0;14.0;2718.0;0.0;2718.0;124.0;122.0;2.0;0.0;30.0;;;;;0.0;2.0;0.0;0.0;28.0;;;;;
2188;Bergentheim Kern;Hardenberg                              ;Buurt     ;BU01600500;101.0;5.0;1.0;4.0;0.0;61.0;49.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;27.0;4.0;4.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
2189;Bruchterveld Kern;Hardenberg                              ;Buurt     ;BU01600501;24.0;1.0;0.0;1.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2190;Verspreide huizen Bruchterveld;Hardenberg                              ;Buurt     ;BU01600507;1095.0;31.0;0.0;31.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1020.0;0.0;1020.0;36.0;34.0;2.0;0.0;3.0;;;;;0.0;0.0;0.0;0.0;3.0;;;;;
2191;Verspr.h. Bergentheimerveen en omgeving;Hardenberg                              ;Buurt     ;BU01600508;1128.0;26.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;6.0;0.0;0.0;14.0;1028.0;0.0;1028.0;41.0;41.0;0.0;0.0;14.0;;;;;0.0;2.0;0.0;0.0;11.0;;;;;
2192;Verspr.h. Oud-Bergentheim en omgeving;Hardenberg                              ;Buurt     ;BU01600509;726.0;32.0;7.0;25.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;636.0;0.0;636.0;44.0;44.0;0.0;0.0;10.0;;;;;0.0;0.0;0.0;0.0;10.0;;;;;
2193;Wijk 06 Lutten;Hardenberg                              ;Wijk      ;WK016006  ;1218.0;47.0;0.0;47.0;0.0;41.0;32.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0;1.0;0.0;5.0;0.0;22.0;0.0;7.0;0.0;7.0;8.0;1089.0;0.0;1089.0;7.0;7.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2194;Lutten Kern;Hardenberg                              ;Buurt     ;BU01600600;32.0;1.0;0.0;1.0;0.0;23.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2195;Verspreide huizen Lutten-West;Hardenberg                              ;Buurt     ;BU01600607;365.0;19.0;0.0;19.0;0.0;13.0;4.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;318.0;0.0;318.0;3.0;3.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2196;Verspreide huizen Lutten-Oost;Hardenberg                              ;Buurt     ;BU01600608;64.0;8.0;0.0;8.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2197;Verspreide huizen Oud-Lutten;Hardenberg                              ;Buurt     ;BU01600609;758.0;20.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;17.0;0.0;7.0;0.0;2.0;8.0;713.0;0.0;713.0;4.0;4.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2198;Wijk 07 Slagharen;Hardenberg                              ;Wijk      ;WK016007  ;2819.0;73.0;0.0;73.0;0.0;102.0;73.0;5.0;0.0;6.0;18.0;18.0;0.0;0.0;1.0;2.0;15.0;0.0;52.0;0.0;9.0;0.0;20.0;23.0;2468.0;0.0;2468.0;91.0;91.0;0.0;0.0;15.0;;;;;0.0;0.0;0.0;0.0;15.0;;;;;
2199;Slagharen-Kern;Hardenberg                              ;Buurt     ;BU01600700;139.0;7.0;0.0;7.0;0.0;64.0;53.0;5.0;0.0;6.0;0.0;16.0;0.0;0.0;1.0;0.0;15.0;0.0;15.0;0.0;6.0;0.0;9.0;0.0;36.0;0.0;36.0;1.0;1.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2200;Schuinesloot Kern;Hardenberg                              ;Buurt     ;BU01600701;86.0;4.0;0.0;4.0;0.0;18.0;13.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;64.0;1.0;1.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2201;De Belt;Hardenberg                              ;Buurt     ;BU01600702;16.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2202;De Krim;Hardenberg                              ;Buurt     ;BU01600703;531.0;11.0;0.0;11.0;0.0;7.0;5.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;498.0;0.0;498.0;8.0;8.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
2203;Verspreide huizen Schuinesloot;Hardenberg                              ;Buurt     ;BU01600707;994.0;23.0;0.0;23.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;901.0;0.0;901.0;60.0;60.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2204;Verspreide huizen Slagharen-Oost;Hardenberg                              ;Buurt     ;BU01600708;294.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;2.0;0.0;5.0;22.0;249.0;0.0;249.0;3.0;3.0;0.0;0.0;5.0;;;;;0.0;0.0;0.0;0.0;5.0;;;;;
2205;Verspreide huizen Slagharen-West;Hardenberg                              ;Buurt     ;BU01600709;760.0;21.0;0.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;707.0;0.0;707.0;19.0;19.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2206;Wijk 08 Gramsbergen;Hardenberg                              ;Wijk      ;WK016008  ;1963.0;71.0;15.0;56.0;0.0;81.0;58.0;3.0;1.0;4.0;16.0;5.0;0.0;0.0;2.0;1.0;2.0;0.0;44.0;8.0;10.0;2.0;1.0;23.0;1655.0;0.0;1655.0;48.0;48.0;0.0;0.0;58.0;;;;;0.0;0.0;0.0;0.0;58.0;;;;;
2207;Gramsbergen Kern;Hardenberg                              ;Buurt     ;BU01600800;287.0;15.0;6.0;9.0;0.0;47.0;24.0;3.0;1.0;4.0;16.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;31.0;6.0;10.0;0.0;0.0;16.0;165.0;0.0;165.0;8.0;8.0;0.0;0.0;19.0;;;;;0.0;0.0;0.0;0.0;19.0;;;;;
2208;Gramsbergen uitbreidingsplan;Hardenberg                              ;Buurt     ;BU01600801;46.0;1.0;0.0;1.0;0.0;34.0;34.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2209;Verspreide huizen Den Velde;Hardenberg                              ;Buurt     ;BU01600807;478.0;12.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;449.0;0.0;449.0;11.0;11.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
2210;Verspreide huizen Holtheme-De Haandrik;Hardenberg                              ;Buurt     ;BU01600808;675.0;23.0;3.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;627.0;0.0;627.0;6.0;6.0;0.0;0.0;17.0;;;;;0.0;0.0;0.0;0.0;17.0;;;;;
2211;Verspreide huizen Loozen;Hardenberg                              ;Buurt     ;BU01600809;477.0;20.0;5.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;4.0;410.0;0.0;410.0;23.0;23.0;0.0;0.0;19.0;;;;;0.0;0.0;0.0;0.0;19.0;;;;;
2212;Wijk 09 De Krim;Hardenberg                              ;Wijk      ;WK016009  ;1377.0;33.0;0.0;33.0;0.0;57.0;43.0;0.0;0.0;0.0;14.0;10.0;0.0;0.0;2.0;8.0;0.0;0.0;7.0;1.0;5.0;1.0;0.0;0.0;1172.0;0.0;1172.0;56.0;54.0;0.0;2.0;42.0;;;;;0.0;0.0;0.0;29.0;13.0;;;;;
2213;De Krim-Streekdorp;Hardenberg                              ;Buurt     ;BU01600900;99.0;6.0;0.0;6.0;0.0;25.0;16.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;56.0;0.0;56.0;3.0;3.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2214;De Krim-Zuid;Hardenberg                              ;Buurt     ;BU01600901;97.0;2.0;0.0;2.0;0.0;27.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;3.0;1.0;0.0;0.0;61.0;0.0;61.0;2.0;2.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2215;Verspreide huizen De Krim;Hardenberg                              ;Buurt     ;BU01600908;558.0;11.0;0.0;11.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;476.0;0.0;476.0;28.0;26.0;0.0;2.0;34.0;;;;;0.0;0.0;0.0;29.0;5.0;;;;;
2216;Verspreide huizen Nieuwlande;Hardenberg                              ;Buurt     ;BU01600909;623.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578.0;0.0;578.0;23.0;23.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
2217;Wijk 10 Ane;Hardenberg                              ;Wijk      ;WK016010  ;2538.0;99.0;0.0;99.0;0.0;5.0;0.0;0.0;3.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2230.0;0.0;2230.0;149.0;149.0;0.0;0.0;50.0;;;;;0.0;0.0;0.0;31.0;18.0;;;;;
2218;Ane Dorp;Hardenberg                              ;Buurt     ;BU01601000;22.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2219;Verspreide huizen Anevelde;Hardenberg                              ;Buurt     ;BU01601006;239.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.0;0.0;195.0;32.0;32.0;0.0;0.0;5.0;;;;;0.0;0.0;0.0;0.0;5.0;;;;;
2220;Verspreide huizen Holthone;Hardenberg                              ;Buurt     ;BU01601007;912.0;23.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;760.0;0.0;760.0;115.0;115.0;0.0;0.0;11.0;;;;;0.0;0.0;0.0;0.0;11.0;;;;;
2221;Verspreide huizen Anerveen;Hardenberg                              ;Buurt     ;BU01601008;533.0;16.0;0.0;16.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;479.0;0.0;479.0;1.0;1.0;0.0;0.0;31.0;;;;;0.0;0.0;0.0;31.0;0.0;;;;;
2222;Verspreide huizen Ane;Hardenberg                              ;Buurt     ;BU01601009;832.0;49.0;0.0;49.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;777.0;0.0;777.0;1.0;1.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
2223;Wijk 11 Dedemsvaart;Hardenberg                              ;Wijk      ;WK016011  ;3877.0;120.0;0.0;120.0;0.0;356.0;235.0;10.0;7.0;17.0;87.0;31.0;0.0;0.0;6.0;0.0;25.0;0.0;50.0;23.0;15.0;3.0;7.0;1.0;3102.0;0.0;3102.0;166.0;166.0;0.0;0.0;53.0;;;;;0.0;13.0;0.0;0.0;40.0;;;;;
2224;Dedemsvaart-Noord;Hardenberg                              ;Buurt     ;BU01601100;238.0;16.0;0.0;16.0;0.0;141.0;107.0;10.0;2.0;17.0;5.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;10.0;7.0;3.0;0.0;0.0;0.0;59.0;0.0;59.0;0.0;0.0;0.0;0.0;10.0;;;;;0.0;0.0;0.0;0.0;10.0;;;;;
2225;Dedemsvaart-Zuidwest;Hardenberg                              ;Buurt     ;BU01601101;128.0;2.0;0.0;2.0;0.0;66.0;64.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;15.0;9.0;0.0;0.0;0.0;33.0;0.0;33.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
2226;Dedemsvaart Zuidoost;Hardenberg                              ;Buurt     ;BU01601102;88.0;2.0;0.0;2.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;9.0;0.0;3.0;0.0;7.0;0.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;16.0;;;;;0.0;13.0;0.0;0.0;3.0;;;;;
2227;Rheezerzand;Hardenberg                              ;Buurt     ;BU01601103;182.0;16.0;0.0;16.0;0.0;18.0;12.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;126.0;0.0;126.0;13.0;13.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2228;Industriegebied Rollepaal;Hardenberg                              ;Buurt     ;BU01601104;114.0;3.0;0.0;3.0;0.0;73.0;2.0;0.0;0.0;0.0;71.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;22.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2229;Verspreide huizen Colenbranderbos;Hardenberg                              ;Buurt     ;BU01601105;572.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;435.0;0.0;435.0;126.0;126.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2230;Verspreide huizen Dedemsvaart;Hardenberg                              ;Buurt     ;BU01601106;1070.0;17.0;0.0;17.0;0.0;9.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1030.0;0.0;1030.0;6.0;6.0;0.0;0.0;7.0;;;;;0.0;0.0;0.0;0.0;7.0;;;;;
2231;Verspreide huizen Beute en Ommerkanaal;Hardenberg                              ;Buurt     ;BU01601107;610.0;14.0;0.0;14.0;0.0;8.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;572.0;0.0;572.0;5.0;5.0;0.0;0.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;;;;;
2232;Verspr.h. Sponturfwijk en Reestgebied;Hardenberg                              ;Buurt     ;BU01601108;501.0;26.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.0;0.0;454.0;11.0;11.0;0.0;0.0;5.0;;;;;0.0;0.0;0.0;0.0;5.0;;;;;
2233;Verspreide huizen De Kolonie;Hardenberg                              ;Buurt     ;BU01601109;374.0;13.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;357.0;0.0;357.0;4.0;4.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2234;Wijk 12 Balkbrug;Hardenberg                              ;Wijk      ;WK016012  ;3549.0;82.0;0.0;82.0;0.0;102.0;65.0;0.0;0.0;15.0;22.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;38.0;0.0;13.0;0.0;0.0;25.0;2980.0;0.0;2980.0;336.0;304.0;32.0;0.0;7.0;;;;;0.0;0.0;0.0;0.0;7.0;;;;;
2235;Balkbrug-Zuidwest;Hardenberg                              ;Buurt     ;BU01601200;115.0;3.0;0.0;3.0;0.0;33.0;18.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;65.0;12.0;12.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2236;Balkbrug-Noord;Hardenberg                              ;Buurt     ;BU01601201;101.0;8.0;0.0;8.0;0.0;41.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;24.0;0.0;24.0;19.0;19.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
2237;Balkbrug-Zuidoost;Hardenberg                              ;Buurt     ;BU01601202;122.0;1.0;0.0;1.0;0.0;26.0;25.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;60.0;33.0;33.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2238;Balkbrug Benedenvaart;Hardenberg                              ;Buurt     ;BU01601203;257.0;17.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;235.0;0.0;235.0;4.0;4.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2239;Verspreide huizen Reestgebied (ged.);Hardenberg                              ;Buurt     ;BU01601208;1121.0;33.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;1009.0;0.0;1009.0;70.0;67.0;3.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2240;Verspr.h. Westerhuizingerveld e.o.;Hardenberg                              ;Buurt     ;BU01601209;1833.0;20.0;0.0;20.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;25.0;1587.0;0.0;1587.0;198.0;169.0;29.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
2241;Hellendoorn;Hellendoorn                             ;Gemeente  ;GM0163    ;13903.0;318.0;24.0;293.0;0.0;831.0;617.0;25.0;21.0;23.0;146.0;72.0;6.0;0.0;10.0;0.0;56.0;0.0;217.0;46.0;70.0;7.0;15.0;81.0;8204.0;0.0;8204.0;4156.0;3091.0;1051.0;15.0;104.0;;;;;0.0;5.0;0.0;0.0;99.0;;;;;
2242;Wijk 01 Hellendoorn;Hellendoorn                             ;Wijk      ;WK016301  ;1415.0;27.0;0.0;27.0;0.0;115.0;95.0;2.0;0.0;15.0;3.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;28.0;4.0;6.0;0.0;13.0;5.0;521.0;0.0;521.0;710.0;699.0;11.0;0.0;7.0;;;;;0.0;0.0;0.0;0.0;7.0;;;;;
2243;Hellendoorn-Centrum;Hellendoorn                             ;Buurt     ;BU01630101;22.0;1.0;0.0;1.0;0.0;18.0;16.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2244;De Höfte;Hellendoorn                             ;Buurt     ;BU01630102;17.0;1.0;0.0;1.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2245;Den Dam;Hellendoorn                             ;Buurt     ;BU01630103;20.0;1.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;5.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
2246;De Blenke;Hellendoorn                             ;Buurt     ;BU01630104;24.0;1.0;0.0;1.0;0.0;17.0;15.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
