ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
9614;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoogt (Industrieterrein);0;0;;;;;
9615;Totaal mannen en vrouwen;15 tot 75 jaar;Bergeind;120;90;;;;;
9616;Totaal mannen en vrouwen;15 tot 75 jaar;Oost-Loon;240;200;83.0;70.0;56.0;14.0;30.0
9617;Totaal mannen en vrouwen;15 tot 75 jaar;De Plakken;10;0;;;;;
9618;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 40 De Moer;480;370;78.0;72.0;51.0;21.0;28.0
9619;Totaal mannen en vrouwen;15 tot 75 jaar;De Moer;480;370;78.0;72.0;51.0;21.0;28.0
9620;Totaal mannen en vrouwen;15 tot 75 jaar;Lopik;10990;8440;77.0;78.0;55.0;23.0;22.0
9621;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Lopik, Benschop en Polsbroek;10990;8440;77.0;78.0;55.0;23.0;22.0
9622;Totaal mannen en vrouwen;15 tot 75 jaar;Lopik-Dorp;4180;3080;74.0;86.0;60.0;26.0;14.0
9623;Totaal mannen en vrouwen;15 tot 75 jaar;Graaf;490;400;81.0;71.0;53.0;18.0;29.0
9624;Totaal mannen en vrouwen;15 tot 75 jaar;Uitweg;480;390;83.0;76.0;55.0;21.0;24.0
9625;Totaal mannen en vrouwen;15 tot 75 jaar;Lopikerkapel;440;350;80.0;75.0;55.0;20.0;25.0
9626;Totaal mannen en vrouwen;15 tot 75 jaar;Jaarsveld;220;180;79.0;85.0;63.0;21.0;15.0
9627;Totaal mannen en vrouwen;15 tot 75 jaar;Wielsekade;220;170;76.0;68.0;46.0;22.0;32.0
9628;Totaal mannen en vrouwen;15 tot 75 jaar;Cabauw;590;470;79.0;73.0;50.0;23.0;27.0
9629;Totaal mannen en vrouwen;15 tot 75 jaar;Zevender;140;120;;;;;
9630;Totaal mannen en vrouwen;15 tot 75 jaar;Lekdijk tussen Jaarsveld en Schoonhoven;320;250;77.0;59.0;43.0;16.0;41.0
9631;Totaal mannen en vrouwen;15 tot 75 jaar;Langs de Lekdijk Lopikerwaard;230;170;72.0;74.0;48.0;26.0;26.0
9632;Totaal mannen en vrouwen;15 tot 75 jaar;Benschop-Dorp;1890;1440;76.0;84.0;59.0;25.0;16.0
9633;Totaal mannen en vrouwen;15 tot 75 jaar;Benschop Boveneind-Benedeneind;820;670;81.0;64.0;44.0;20.0;36.0
9634;Totaal mannen en vrouwen;15 tot 75 jaar;Polsbroek-Dorp;460;380;82.0;83.0;58.0;24.0;17.0
9635;Totaal mannen en vrouwen;15 tot 75 jaar;Polsbroek-Noordzijdseweg-Zuidzijdseweg;490;390;80.0;64.0;46.0;18.0;36.0
9636;Totaal mannen en vrouwen;15 tot 75 jaar;Losser;16870;11730;70.0;85.0;59.0;26.0;15.0
9637;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Losser;9630;6680;69.0;88.0;61.0;26.0;12.0
9638;Totaal mannen en vrouwen;15 tot 75 jaar;Losser-West;5720;4080;71.0;90.0;64.0;26.0;10.0
9639;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijfsterrein Losser;130;100;;;;;
9640;Totaal mannen en vrouwen;15 tot 75 jaar;Losser-Oost;3350;2190;65.0;87.0;60.0;28.0;13.0
9641;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Losser;440;320;73.0;68.0;47.0;21.0;32.0
9642;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Glane;390;280;71.0;79.0;53.0;26.0;21.0
9643;Totaal mannen en vrouwen;15 tot 75 jaar;Glane kern;170;110;66.0;;;;
9644;Totaal mannen en vrouwen;15 tot 75 jaar;Glane-beekhoek;40;30;;;;;
9645;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Glane;180;140;75.0;;;;
9646;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Overdinkel;3120;2010;64.0;87.0;59.0;28.0;13.0
9647;Totaal mannen en vrouwen;15 tot 75 jaar;Overdinkel kern;2670;1680;63.0;89.0;60.0;30.0;11.0
9648;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Overdinkel;450;330;73.0;77.0;55.0;22.0;23.0
9649;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 De Lutte;2940;2170;74.0;79.0;56.0;22.0;21.0
9650;Totaal mannen en vrouwen;15 tot 75 jaar;De Lutte kern;1950;1420;73.0;85.0;61.0;24.0;15.0
9651;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen De Lutte;990;750;75.0;68.0;49.0;19.0;32.0
9652;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Beuningen;780;580;75.0;75.0;53.0;22.0;25.0
9653;Totaal mannen en vrouwen;15 tot 75 jaar;Beuningen kern;250;190;76.0;88.0;66.0;22.0;12.0
9654;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Beuningen;520;390;75.0;68.0;47.0;21.0;32.0
9655;Totaal mannen en vrouwen;15 tot 75 jaar;Maasdriel;19660;14500;74.0;78.0;53.0;25.0;22.0
9656;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Kerkdriel;8150;6010;74.0;77.0;52.0;25.0;23.0
9657;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkdriel;5130;3610;70.0;80.0;55.0;25.0;20.0
9658;Totaal mannen en vrouwen;15 tot 75 jaar;Velddriel;660;500;76.0;73.0;48.0;26.0;27.0
9659;Totaal mannen en vrouwen;15 tot 75 jaar;Hoenzadriel;180;150;79.0;71.0;45.0;26.0;29.0
9660;Totaal mannen en vrouwen;15 tot 75 jaar;Alem;460;350;75.0;80.0;61.0;19.0;20.0
9661;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Noord Beemden;220;180;84.0;71.0;53.0;18.0;29.0
9662;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Kerkdriel, Berm en Hoorzik;750;630;83.0;74.0;53.0;21.0;26.0
9663;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Velddriel, Vlierd en Beemden;480;390;81.0;70.0;37.0;34.0;30.0
9664;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Maasdijk en Uiterwaarden;200;150;78.0;65.0;33.0;31.0;35.0
9665;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Alem;70;60;;;;;
9666;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Ammerzoden;3680;2730;74.0;79.0;53.0;26.0;21.0
9667;Totaal mannen en vrouwen;15 tot 75 jaar;Ammerzoden;2240;1610;72.0;82.0;54.0;29.0;18.0
9668;Totaal mannen en vrouwen;15 tot 75 jaar;Well;400;290;73.0;80.0;59.0;21.0;20.0
9669;Totaal mannen en vrouwen;15 tot 75 jaar;Wellseind-Slijkwell;230;170;76.0;74.0;50.0;24.0;26.0
9670;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Het Heust;180;150;82.0;69.0;54.0;15.0;31.0
9671;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Uilecoten;630;510;81.0;74.0;48.0;27.0;26.0
9672;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Hedel;3910;2860;73.0;80.0;54.0;26.0;20.0
9673;Totaal mannen en vrouwen;15 tot 75 jaar;Hedel;3420;2460;72.0;83.0;56.0;27.0;17.0
9674;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in het bouwgebied;350;290;83.0;70.0;45.0;25.0;30.0
9675;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in de polder Hedel;130;110;;;;;
9676;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Heerewaarden;1070;770;71.0;77.0;52.0;25.0;23.0
9677;Totaal mannen en vrouwen;15 tot 75 jaar;Heerewaarden;830;590;72.0;81.0;56.0;25.0;19.0
9678;Totaal mannen en vrouwen;15 tot 75 jaar;Huizendijk, Voorne, De Kop en Veluwe;150;110;70.0;;;;
9679;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Heerewaarden;100;70;;;;;
9680;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Rossum;2840;2130;75.0;77.0;53.0;23.0;23.0
9681;Totaal mannen en vrouwen;15 tot 75 jaar;Rossum;1630;1180;72.0;78.0;54.0;24.0;22.0
9682;Totaal mannen en vrouwen;15 tot 75 jaar;Hurwenen;560;420;75.0;80.0;57.0;23.0;20.0
9683;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hurwenen en Rossum;590;470;80.0;72.0;50.0;22.0;28.0
9684;Totaal mannen en vrouwen;15 tot 75 jaar;Overige verspreide huizen;70;70;;;;;
9685;Totaal mannen en vrouwen;15 tot 75 jaar;Maasgouw;17780;12100;68.0;82.0;60.0;22.0;18.0
9686;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Maasbracht;5240;3590;68.0;79.0;57.0;22.0;21.0
9687;Totaal mannen en vrouwen;15 tot 75 jaar;Maasbracht;4280;2910;68.0;78.0;56.0;23.0;22.0
9688;Totaal mannen en vrouwen;15 tot 75 jaar;Brachterbeek;900;660;74.0;81.0;61.0;19.0;19.0
9689;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Het Vonderen;60;20;;;;;
9690;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Linne;2820;1960;70.0;83.0;60.0;23.0;17.0
9691;Totaal mannen en vrouwen;15 tot 75 jaar;Linne;2800;1950;70.0;83.0;60.0;23.0;17.0
9692;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Linnerveld en Weerd;10;10;;;;;
9693;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Stevensweert;1260;850;67.0;82.0;61.0;20.0;18.0
9694;Totaal mannen en vrouwen;15 tot 75 jaar;Stevensweert waaronder Bilt;1020;690;68.0;82.0;61.0;21.0;18.0
9695;Totaal mannen en vrouwen;15 tot 75 jaar;Eiland-Brandt;240;150;63.0;79.0;64.0;15.0;21.0
9696;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Ohé en Laak;650;430;66.0;78.0;56.0;22.0;22.0
9697;Totaal mannen en vrouwen;15 tot 75 jaar;Laak;150;110;68.0;;;;
9698;Totaal mannen en vrouwen;15 tot 75 jaar;Ohé;500;330;66.0;78.0;56.0;22.0;22.0
9699;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Thorn;1820;1190;65.0;82.0;60.0;22.0;18.0
9700;Totaal mannen en vrouwen;15 tot 75 jaar;Thorn;1750;1140;65.0;83.0;61.0;22.0;17.0
9701;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Thorn;70;50;;;;;
9702;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Heel;2980;2060;69.0;84.0;62.0;22.0;16.0
9703;Totaal mannen en vrouwen;15 tot 75 jaar;Heel;2600;1820;70.0;86.0;64.0;22.0;14.0
9704;Totaal mannen en vrouwen;15 tot 75 jaar;Panheel;170;110;66.0;;;;
9705;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Heel;200;130;62.0;;;;
9706;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Beegden;1410;930;66.0;82.0;60.0;22.0;18.0
9707;Totaal mannen en vrouwen;15 tot 75 jaar;Beegden;1410;930;66.0;82.0;60.0;22.0;18.0
9708;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Wessem;1580;1080;68.0;87.0;62.0;24.0;13.0
9709;Totaal mannen en vrouwen;15 tot 75 jaar;Wessem;1580;1080;68.0;87.0;62.0;24.0;13.0
9710;Totaal mannen en vrouwen;15 tot 75 jaar;Maassluis;24740;16650;67.0;86.0;60.0;27.0;14.0
9711;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Taanschuurpolder;1880;1320;70.0;85.0;57.0;29.0;15.0
9712;Totaal mannen en vrouwen;15 tot 75 jaar;Taanschuurpolder;1880;1320;70.0;85.0;57.0;29.0;15.0
9713;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Dijkpolder;4010;2470;62.0;86.0;57.0;29.0;14.0
9714;Totaal mannen en vrouwen;15 tot 75 jaar;Vertobuurt;2060;1390;67.0;87.0;57.0;29.0;13.0
9715;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;590;250;42.0;89.0;52.0;37.0;11.0
9716;Totaal mannen en vrouwen;15 tot 75 jaar;Bomendal;1360;830;61.0;85.0;58.0;27.0;15.0
9717;Totaal mannen en vrouwen;15 tot 75 jaar;Sluispolder;4650;3200;69.0;86.0;57.0;29.0;14.0
9718;Totaal mannen en vrouwen;15 tot 75 jaar;Sluispolder Oost;2580;1800;70.0;86.0;57.0;29.0;14.0
9719;Totaal mannen en vrouwen;15 tot 75 jaar;Sluispolder West;1300;940;72.0;86.0;58.0;28.0;14.0
9720;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;770;470;61.0;84.0;51.0;33.0;16.0
9721;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Kapelpolder;4860;3090;64.0;86.0;62.0;24.0;14.0
9722;Totaal mannen en vrouwen;15 tot 75 jaar;Kapelpolder;960;660;69.0;86.0;59.0;28.0;14.0
9723;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt;1470;740;51.0;86.0;58.0;28.0;14.0
9724;Totaal mannen en vrouwen;15 tot 75 jaar;Koningshoek;1140;700;61.0;84.0;62.0;23.0;16.0
9725;Totaal mannen en vrouwen;15 tot 75 jaar;Het Balkon;1270;980;77.0;87.0;67.0;20.0;13.0
9726;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe waterweg;20;0;;;;;
9727;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Burgemeesterswijk;4900;3370;69.0;87.0;61.0;26.0;13.0
9728;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt;2670;1820;68.0;87.0;62.0;25.0;13.0
9729;Totaal mannen en vrouwen;15 tot 75 jaar;Burgemeesterswijk;2230;1540;69.0;87.0;60.0;27.0;13.0
9730;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Steendijkpolder;3820;2670;70.0;88.0;64.0;24.0;12.0
9731;Totaal mannen en vrouwen;15 tot 75 jaar;Steendijkpolder Noord;1770;1310;74.0;87.0;64.0;23.0;13.0
9732;Totaal mannen en vrouwen;15 tot 75 jaar;Steendijkpolder Zuid;2060;1370;67.0;89.0;63.0;25.0;11.0
9733;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Aalkeetpolder;110;90;;;;;
9734;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidbuurt;110;90;;;;;
9735;Totaal mannen en vrouwen;15 tot 75 jaar;De Dijk;10;10;;;;;
9736;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Wilgenrijk;500;440;87.0;87.0;63.0;24.0;13.0
9737;Totaal mannen en vrouwen;15 tot 75 jaar;Wilgenrijk;500;440;87.0;87.0;63.0;24.0;13.0
9738;Totaal mannen en vrouwen;15 tot 75 jaar;Maastricht;94220;53980;57.0;86.0;52.0;34.0;14.0
9739;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Centrum;16620;8870;53.0;83.0;37.0;46.0;17.0
9740;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;2020;970;48.0;81.0;26.0;55.0;19.0
9741;Totaal mannen en vrouwen;15 tot 75 jaar;Jekerkwartier;1330;680;51.0;77.0;35.0;42.0;23.0
9742;Totaal mannen en vrouwen;15 tot 75 jaar;Kommelkwartier;2040;1030;50.0;84.0;34.0;49.0;16.0
9743;Totaal mannen en vrouwen;15 tot 75 jaar;Statenkwartier;3820;1940;51.0;85.0;37.0;48.0;15.0
9744;Totaal mannen en vrouwen;15 tot 75 jaar;Boschstraatkwartier;1680;980;58.0;86.0;41.0;45.0;14.0
9745;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Maartenspoort;1420;780;55.0;86.0;37.0;49.0;14.0
9746;Totaal mannen en vrouwen;15 tot 75 jaar;Wyck;4310;2480;58.0;83.0;41.0;42.0;17.0
9747;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Buitenwijk Zuidwest;6450;4030;63.0;75.0;53.0;22.0;25.0
9748;Totaal mannen en vrouwen;15 tot 75 jaar;Villapark;2270;1450;64.0;72.0;51.0;22.0;28.0
9749;Totaal mannen en vrouwen;15 tot 75 jaar;Jekerdal;920;620;67.0;78.0;56.0;22.0;22.0
9750;Totaal mannen en vrouwen;15 tot 75 jaar;Biesland;1360;750;55.0;74.0;50.0;24.0;26.0
9751;Totaal mannen en vrouwen;15 tot 75 jaar;Campagne;760;470;62.0;77.0;55.0;22.0;23.0
9752;Totaal mannen en vrouwen;15 tot 75 jaar;Wolder;1030;670;65.0;81.0;57.0;24.0;19.0
9753;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Pieter;110;80;;;;;
9754;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Buitenwijk West;27590;15000;54.0;88.0;55.0;33.0;12.0
9755;Totaal mannen en vrouwen;15 tot 75 jaar;Brusselsepoort;4600;2020;44.0;86.0;45.0;41.0;14.0
9756;Totaal mannen en vrouwen;15 tot 75 jaar;Mariaberg;3820;1820;48.0;85.0;45.0;40.0;15.0
9757;Totaal mannen en vrouwen;15 tot 75 jaar;Belfort;1870;1230;66.0;91.0;64.0;27.0;9.0
9758;Totaal mannen en vrouwen;15 tot 75 jaar;Pottenberg;1800;920;51.0;89.0;50.0;39.0;11.0
9759;Totaal mannen en vrouwen;15 tot 75 jaar;Malpertuis;1570;790;50.0;88.0;51.0;37.0;12.0
9760;Totaal mannen en vrouwen;15 tot 75 jaar;Caberg;2340;1170;50.0;90.0;51.0;39.0;10.0
9761;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Caberg;1230;810;66.0;81.0;55.0;26.0;19.0
9762;Totaal mannen en vrouwen;15 tot 75 jaar;Malberg;3800;2090;55.0;91.0;62.0;29.0;9.0
9763;Totaal mannen en vrouwen;15 tot 75 jaar;Dousberg-Hazendans;1610;1230;77.0;87.0;61.0;26.0;13.0
9764;Totaal mannen en vrouwen;15 tot 75 jaar;Daalhof;4950;2930;59.0;90.0;63.0;27.0;10.0
9765;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Buitenwijk Noordwest;1700;990;58.0;82.0;51.0;31.0;18.0
9766;Totaal mannen en vrouwen;15 tot 75 jaar;Boschpoort;1250;740;60.0;83.0;54.0;29.0;17.0
9767;Totaal mannen en vrouwen;15 tot 75 jaar;Bosscherveld;30;20;;;;;
9768;Totaal mannen en vrouwen;15 tot 75 jaar;Frontenkwartier;350;170;50.0;81.0;41.0;40.0;19.0
9769;Totaal mannen en vrouwen;15 tot 75 jaar;Belvédère;20;20;;;;;
9770;Totaal mannen en vrouwen;15 tot 75 jaar;Lanakerveld;50;40;;;;;
9771;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Buitenwijk Oost;23570;13660;58.0;87.0;53.0;35.0;13.0
9772;Totaal mannen en vrouwen;15 tot 75 jaar;Wyckerpoort;3020;1680;56.0;88.0;47.0;40.0;12.0
9773;Totaal mannen en vrouwen;15 tot 75 jaar;Heugemerveld;2260;1240;55.0;90.0;52.0;39.0;10.0
9774;Totaal mannen en vrouwen;15 tot 75 jaar;Wittevrouwenveld;4410;2420;55.0;89.0;48.0;40.0;11.0
9775;Totaal mannen en vrouwen;15 tot 75 jaar;Nazareth;2480;1270;51.0;90.0;48.0;43.0;10.0
9776;Totaal mannen en vrouwen;15 tot 75 jaar;Limmel;1560;860;55.0;90.0;45.0;44.0;10.0
9777;Totaal mannen en vrouwen;15 tot 75 jaar;Scharn;5040;3080;61.0;84.0;53.0;31.0;16.0
9778;Totaal mannen en vrouwen;15 tot 75 jaar;Amby;4790;3120;65.0;86.0;63.0;24.0;14.0
9779;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Buitenwijk Noordoost;2060;1290;63.0;83.0;59.0;24.0;17.0
9780;Totaal mannen en vrouwen;15 tot 75 jaar;Beatrixhaven;10;10;;;;;
9781;Totaal mannen en vrouwen;15 tot 75 jaar;Borgharen;1330;810;61.0;86.0;58.0;28.0;14.0
9782;Totaal mannen en vrouwen;15 tot 75 jaar;Itteren;700;460;66.0;80.0;62.0;18.0;20.0
9783;Totaal mannen en vrouwen;15 tot 75 jaar;Meerssenhoven;20;10;;;;;
9784;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Buitenwijk Zuidoost;16230;10130;62.0;87.0;57.0;30.0;13.0
9785;Totaal mannen en vrouwen;15 tot 75 jaar;Randwyck;1720;1010;58.0;88.0;53.0;35.0;12.0
9786;Totaal mannen en vrouwen;15 tot 75 jaar;Heugem;3210;2030;63.0;87.0;57.0;31.0;13.0
9787;Totaal mannen en vrouwen;15 tot 75 jaar;Heer;5690;3520;62.0;86.0;56.0;31.0;14.0
9788;Totaal mannen en vrouwen;15 tot 75 jaar;De Heeg;4870;3040;62.0;88.0;58.0;29.0;12.0
9789;Totaal mannen en vrouwen;15 tot 75 jaar;Vroendaal;740;530;72.0;79.0;60.0;18.0;21.0
9790;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik;33890;24160;71.0;79.0;54.0;25.0;21.0
9791;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik;6310;4330;69.0;79.0;53.0;25.0;21.0
9792;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Oude Stad;1530;1120;73.0;73.0;48.0;26.0;27.0
9793;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Plan West;1000;670;67.0;82.0;58.0;24.0;18.0
9794;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Parkwijk;320;220;68.0;75.0;50.0;24.0;25.0
9795;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Koggenwijk;1080;670;62.0;81.0;53.0;28.0;19.0
9796;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Randwijk en Gildenwijk;1430;920;64.0;80.0;53.0;27.0;20.0
9797;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Schepenwijk;860;680;79.0;84.0;62.0;22.0;16.0
9798;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Bedrijventerrein;20;20;;;;;
9799;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Vooroever;0;0;;;;;
9800;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Zuiderzee;20;10;;;;;
9801;Totaal mannen en vrouwen;15 tot 75 jaar;Medemblik Buitengebied;40;30;;;;;
9802;Totaal mannen en vrouwen;15 tot 75 jaar;Opperdoes;1480;1030;70.0;78.0;52.0;26.0;22.0
9803;Totaal mannen en vrouwen;15 tot 75 jaar;Opperdoes Centrum;1320;910;69.0;80.0;54.0;27.0;20.0
9804;Totaal mannen en vrouwen;15 tot 75 jaar;Opperdoes Buitengebied;160;120;77.0;;;;
9805;Totaal mannen en vrouwen;15 tot 75 jaar;Twisk;860;570;66.0;70.0;47.0;23.0;30.0
9806;Totaal mannen en vrouwen;15 tot 75 jaar;Twisk Centrum;740;490;66.0;73.0;49.0;24.0;27.0
9807;Totaal mannen en vrouwen;15 tot 75 jaar;Twisk Buitengebied;120;80;;;;;
9808;Totaal mannen en vrouwen;15 tot 75 jaar;Lambertschaag;150;110;74.0;;;;
9809;Totaal mannen en vrouwen;15 tot 75 jaar;Lambertschaag;150;110;74.0;;;;
9810;Totaal mannen en vrouwen;15 tot 75 jaar;Abbekerk;1550;1060;69.0;79.0;55.0;24.0;21.0
9811;Totaal mannen en vrouwen;15 tot 75 jaar;Abbekerk Centrum;1460;1000;68.0;80.0;56.0;24.0;20.0
9812;Totaal mannen en vrouwen;15 tot 75 jaar;Abbekerk Buitengebied;80;60;;;;;
9813;Totaal mannen en vrouwen;15 tot 75 jaar;Sijbekarspel;700;520;75.0;74.0;51.0;23.0;26.0
9814;Totaal mannen en vrouwen;15 tot 75 jaar;Sijbekarspel Centrum;480;340;72.0;79.0;55.0;24.0;21.0
9815;Totaal mannen en vrouwen;15 tot 75 jaar;Sijbekarspel Buitengebied;230;180;80.0;64.0;43.0;21.0;36.0
9816;Totaal mannen en vrouwen;15 tot 75 jaar;Benningbroek;570;400;69.0;70.0;46.0;24.0;30.0
9817;Totaal mannen en vrouwen;15 tot 75 jaar;Benningbroek Centrum;240;150;64.0;83.0;54.0;29.0;17.0
9818;Totaal mannen en vrouwen;15 tot 75 jaar;Benningbroek Buitengebied;330;250;73.0;62.0;41.0;21.0;38.0
9819;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum;4520;3320;73.0;83.0;59.0;24.0;17.0
9820;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Centrum;1080;740;68.0;80.0;53.0;27.0;20.0
9821;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Westergouw;1300;900;69.0;86.0;62.0;24.0;14.0
9822;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Kreeklanden;950;780;81.0;88.0;65.0;23.0;12.0
9823;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Bloesemgaerde;470;400;84.0;87.0;68.0;19.0;13.0
9824;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Leekerweide;0;0;;;;;
9825;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Oosteinde;250;160;65.0;79.0;46.0;33.0;21.0
9826;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Bedrijventerrein;0;0;;;;;
9827;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Wadway;50;40;;;;;
9828;Totaal mannen en vrouwen;15 tot 75 jaar;Wognum Buitengebied;410;310;76.0;65.0;43.0;22.0;35.0
9829;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaagdijk-West;440;340;78.0;72.0;52.0;19.0;28.0
9830;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaagdijk-West Centrum;330;250;77.0;75.0;56.0;19.0;25.0
9831;Totaal mannen en vrouwen;15 tot 75 jaar;Zwaagdijk-West Buitengebied;120;90;;;;;
9832;Totaal mannen en vrouwen;15 tot 75 jaar;Nibbixwoud;1860;1340;72.0;81.0;56.0;26.0;19.0
9833;Totaal mannen en vrouwen;15 tot 75 jaar;Nibbixwoud Centrum;1580;1130;71.0;84.0;57.0;27.0;16.0
9834;Totaal mannen en vrouwen;15 tot 75 jaar;Nibbixwoud Bedrijventerrein;10;10;;;;;
9835;Totaal mannen en vrouwen;15 tot 75 jaar;Nibbixwoud Buitengebied;280;210;75.0;71.0;52.0;19.0;29.0
9836;Totaal mannen en vrouwen;15 tot 75 jaar;Midwoud;1840;1300;71.0;82.0;56.0;26.0;18.0
9837;Totaal mannen en vrouwen;15 tot 75 jaar;Midwoud Centrum;1620;1150;71.0;84.0;57.0;26.0;16.0
9838;Totaal mannen en vrouwen;15 tot 75 jaar;Midwoud Buitengebied;220;150;71.0;68.0;46.0;22.0;32.0
9839;Totaal mannen en vrouwen;15 tot 75 jaar;Oostwoud;690;490;70.0;74.0;51.0;22.0;26.0
9840;Totaal mannen en vrouwen;15 tot 75 jaar;Oostwoud Centrum;560;390;70.0;75.0;52.0;23.0;25.0
9841;Totaal mannen en vrouwen;15 tot 75 jaar;Oostwoud Buitengebied;140;100;;;;;
