ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
4400;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2014;;;;;;;;
4401;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2015;2.2;1.0;0.9;0.6;1.2;0.1;0.1;0.0
4402;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2016;7.4;4.1;1.7;1.3;1.6;0.4;2.2;0.2
4403;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2017;;;;;;;;
4404;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2018;1.5;1.0;0.1;0.1;1.4;0.0;0.0;0.0
4405;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2019;2.9;1.8;0.8;0.4;1.6;0.5;0.0;0.0
4406;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2020;3.4;1.7;0.6;0.6;2.2;0.5;0.0;0.0
4407;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2021;3.1;1.2;1.3;0.8;2.2;0.3;0.0;0.0
4408;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2022;0.8;0.1;0.4;0.1;0.4;0.1;0.0;0.0
4409;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2023;4.1;1.8;1.3;1.3;3.0;0.1;0.1;0.0
4410;1116 Verleners van overige persoonlij.;Ondergrens 95%-interval;2024;1.6;1.2;0.1;0.1;1.1;0.0;0.1;0.0
4411;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2014;;;;;;;;
4412;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2015;10.0;7.5;6.8;6.2;6.8;5.8;6.9;
4413;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2016;22.3;16.2;13.2;12.9;12.6;6.8;13.2;8.1
4414;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2017;;;;;;;;
4415;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2018;10.7;10.1;5.3;5.3;10.4;;;
4416;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2019;12.8;10.8;7.2;6.7;9.0;8.9;;
4417;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2020;12.0;8.9;5.8;5.8;9.8;5.0;;
4418;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2021;13.3;9.0;9.5;8.3;11.8;4.9;;
4419;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2022;7.4;5.8;6.3;4.3;6.9;4.3;;
4420;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2023;13.8;8.9;9.1;9.1;11.7;5.0;5.7;
4421;1116 Verleners van overige persoonlij.;Bovengrens 95%-interval;2024;9.2;8.5;4.6;4.6;8.1;;5.2;
4422;112 Schoonmakers en keukenhulpen;Waarde;2014;3.4;2.3;1.2;1.0;2.5;0.2;0.3;0.4
4423;112 Schoonmakers en keukenhulpen;Waarde;2015;4.0;2.4;1.7;1.1;2.7;0.5;0.7;0.0
4424;112 Schoonmakers en keukenhulpen;Waarde;2016;4.3;2.0;2.4;1.7;3.2;0.3;0.6;0.1
4425;112 Schoonmakers en keukenhulpen;Waarde;2017;3.1;1.8;1.6;1.0;2.1;0.1;0.5;0.3
4426;112 Schoonmakers en keukenhulpen;Waarde;2018;3.3;1.5;1.8;1.3;2.2;0.3;0.7;0.0
4427;112 Schoonmakers en keukenhulpen;Waarde;2019;4.9;2.8;2.1;1.5;3.8;0.6;0.2;0.3
4428;112 Schoonmakers en keukenhulpen;Waarde;2020;3.6;1.8;1.6;1.1;2.6;0.2;0.4;0.4
4429;112 Schoonmakers en keukenhulpen;Waarde;2021;4.1;1.9;2.1;1.7;2.6;0.3;0.5;0.6
4430;112 Schoonmakers en keukenhulpen;Waarde;2022;2.7;1.6;1.0;0.9;1.9;0.1;0.4;0.2
4431;112 Schoonmakers en keukenhulpen;Waarde;2023;3.6;1.9;1.5;1.0;2.5;0.4;0.6;0.0
4432;112 Schoonmakers en keukenhulpen;Waarde;2024;2.7;1.4;1.4;1.1;2.0;0.2;0.2;0.1
4433;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2014;2.5;1.5;0.7;0.5;1.7;0.1;0.1;0.1
4434;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2015;3.0;1.7;1.1;0.7;2.0;0.2;0.4;0.0
4435;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2016;3.3;1.3;1.6;1.1;2.3;0.1;0.3;0.0
4436;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2017;2.3;1.2;1.0;0.5;1.5;0.0;0.2;0.1
4437;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2018;2.6;1.0;1.3;0.9;1.6;0.1;0.4;0.0
4438;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2019;3.9;2.1;1.5;1.0;2.9;0.3;0.1;0.1
4439;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2020;2.8;1.3;1.1;0.7;1.9;0.1;0.2;0.2
4440;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2021;3.0;1.2;1.3;1.0;1.8;0.1;0.2;0.2
4441;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2022;2.0;1.1;0.6;0.5;1.4;0.0;0.2;0.1
4442;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2023;2.8;1.4;1.0;0.6;1.9;0.2;0.3;0.0
4443;112 Schoonmakers en keukenhulpen;Ondergrens 95%-interval;2024;2.0;0.9;0.9;0.7;1.4;0.1;0.1;0.0
4444;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2014;4.8;3.4;2.0;1.8;3.7;0.7;0.7;1.0
4445;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2015;5.2;3.4;2.6;1.9;3.7;1.0;1.4;
4446;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2016;5.6;2.9;3.4;2.5;4.3;0.8;1.2;0.5
4447;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2017;4.1;2.7;2.4;1.7;3.0;0.4;1.1;0.8
4448;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2018;4.3;2.1;2.6;2.0;3.0;0.8;1.2;
4449;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2019;6.1;3.8;3.0;2.3;4.8;1.1;0.6;0.6
4450;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2020;4.7;2.6;2.4;1.8;3.6;0.6;0.7;0.8
4451;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2021;5.6;3.0;3.2;2.7;3.8;1.0;1.4;1.3
4452;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2022;3.6;2.3;1.7;1.5;2.7;0.4;0.9;0.6
4453;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2023;4.6;2.8;2.2;1.6;3.4;0.8;1.1;
4454;112 Schoonmakers en keukenhulpen;Bovengrens 95%-interval;2024;3.6;2.2;2.1;1.7;2.9;0.7;0.6;0.6
4455;1121 Schoonmakers;Waarde;2014;2.5;1.4;1.2;1.0;1.7;0.2;0.3;0.3
4456;1121 Schoonmakers;Waarde;2015;3.4;1.8;1.7;1.3;2.0;0.5;0.8;0.0
4457;1121 Schoonmakers;Waarde;2016;3.8;1.4;2.3;1.9;2.8;0.4;0.5;0.2
4458;1121 Schoonmakers;Waarde;2017;1.6;0.7;0.9;0.8;0.7;0.1;0.4;0.3
4459;1121 Schoonmakers;Waarde;2018;2.3;0.9;1.5;1.3;1.4;0.2;0.6;0.0
4460;1121 Schoonmakers;Waarde;2019;4.1;2.0;2.1;1.4;2.7;0.7;0.2;0.4
4461;1121 Schoonmakers;Waarde;2020;3.1;0.9;1.8;1.5;1.9;0.2;0.5;0.4
4462;1121 Schoonmakers;Waarde;2021;2.9;1.0;1.6;1.3;1.4;0.4;0.3;0.7
4463;1121 Schoonmakers;Waarde;2022;2.0;0.7;1.1;1.1;1.3;0.1;0.3;0.2
4464;1121 Schoonmakers;Waarde;2023;2.4;1.3;1.0;0.7;1.6;0.4;0.4;0.0
4465;1121 Schoonmakers;Waarde;2024;2.1;0.7;1.5;1.2;1.3;0.3;0.3;0.2
4466;1121 Schoonmakers;Ondergrens 95%-interval;2014;1.6;0.8;0.6;0.5;0.9;0.0;0.1;0.1
4467;1121 Schoonmakers;Ondergrens 95%-interval;2015;2.4;1.1;1.1;0.7;1.3;0.2;0.3;0.0
4468;1121 Schoonmakers;Ondergrens 95%-interval;2016;2.8;0.8;1.5;1.2;1.9;0.1;0.2;0.0
4469;1121 Schoonmakers;Ondergrens 95%-interval;2017;1.0;0.4;0.5;0.4;0.4;0.0;0.1;0.1
4470;1121 Schoonmakers;Ondergrens 95%-interval;2018;1.6;0.5;0.9;0.8;0.9;0.1;0.3;0.0
4471;1121 Schoonmakers;Ondergrens 95%-interval;2019;3.0;1.3;1.4;0.9;1.9;0.3;0.1;0.1
4472;1121 Schoonmakers;Ondergrens 95%-interval;2020;2.2;0.5;1.2;0.9;1.2;0.1;0.2;0.2
4473;1121 Schoonmakers;Ondergrens 95%-interval;2021;1.9;0.5;0.9;0.7;0.8;0.1;0.1;0.3
4474;1121 Schoonmakers;Ondergrens 95%-interval;2022;1.3;0.4;0.7;0.6;0.8;0.0;0.1;0.1
4475;1121 Schoonmakers;Ondergrens 95%-interval;2023;1.7;0.8;0.6;0.4;1.0;0.2;0.2;0.0
4476;1121 Schoonmakers;Ondergrens 95%-interval;2024;1.4;0.3;0.9;0.7;0.8;0.1;0.1;0.0
4477;1121 Schoonmakers;Bovengrens 95%-interval;2014;3.9;2.7;2.2;2.0;3.0;0.8;0.8;0.9
4478;1121 Schoonmakers;Bovengrens 95%-interval;2015;4.8;2.9;2.8;2.2;3.1;1.2;1.6;
4479;1121 Schoonmakers;Bovengrens 95%-interval;2016;5.3;2.5;3.5;3.0;4.1;1.0;1.1;0.7
4480;1121 Schoonmakers;Bovengrens 95%-interval;2017;2.6;1.5;1.8;1.6;1.5;0.5;1.1;0.9
4481;1121 Schoonmakers;Bovengrens 95%-interval;2018;3.2;1.5;2.2;2.1;2.1;0.7;1.3;
4482;1121 Schoonmakers;Bovengrens 95%-interval;2019;5.4;3.0;3.2;2.4;3.9;1.4;0.7;0.9
4483;1121 Schoonmakers;Bovengrens 95%-interval;2020;4.2;1.6;2.7;2.4;2.9;0.7;1.0;1.0
4484;1121 Schoonmakers;Bovengrens 95%-interval;2021;4.5;2.2;2.9;2.4;2.5;1.2;1.5;1.6
4485;1121 Schoonmakers;Bovengrens 95%-interval;2022;2.9;1.4;1.9;1.9;2.1;0.5;0.9;0.8
4486;1121 Schoonmakers;Bovengrens 95%-interval;2023;3.5;2.2;1.7;1.3;2.5;1.0;0.9;
4487;1121 Schoonmakers;Bovengrens 95%-interval;2024;3.2;1.6;2.4;2.0;2.2;0.9;0.8;0.7
4488;1122 Keukenhulpen;Waarde;2014;6.8;5.1;1.1;0.8;5.3;0.3;0.3;0.6
4489;1122 Keukenhulpen;Waarde;2015;5.9;4.2;1.5;0.7;4.9;0.3;0.7;0.0
4490;1122 Keukenhulpen;Waarde;2016;5.6;3.5;2.6;1.0;4.4;0.2;0.9;0.0
4491;1122 Keukenhulpen;Waarde;2017;7.6;5.1;3.5;1.5;6.3;0.2;0.8;0.3
4492;1122 Keukenhulpen;Waarde;2018;6.5;3.3;2.9;1.4;4.9;0.6;0.8;0.0
4493;1122 Keukenhulpen;Waarde;2019;7.4;5.4;2.0;1.8;6.9;0.2;0.2;0.0
4494;1122 Keukenhulpen;Waarde;2020;5.6;4.9;1.1;0.0;5.1;0.3;0.0;0.2
4495;1122 Keukenhulpen;Waarde;2021;8.4;5.1;3.6;2.9;7.2;0.0;1.0;0.0
4496;1122 Keukenhulpen;Waarde;2022;5.1;4.5;0.6;0.4;4.2;0.0;0.7;0.0
4497;1122 Keukenhulpen;Waarde;2023;7.1;3.8;3.0;2.0;5.5;0.3;1.2;0.0
4498;1122 Keukenhulpen;Waarde;2024;4.1;3.2;1.0;0.7;4.0;0.0;0.0;0.0
4499;1122 Keukenhulpen;Ondergrens 95%-interval;2014;4.2;2.9;0.4;0.2;3.1;0.0;0.0;0.1
4500;1122 Keukenhulpen;Ondergrens 95%-interval;2015;3.8;2.5;0.6;0.2;3.0;0.0;0.2;0.0
4501;1122 Keukenhulpen;Ondergrens 95%-interval;2016;3.4;1.8;1.2;0.3;2.6;0.0;0.2;0.0
4502;1122 Keukenhulpen;Ondergrens 95%-interval;2017;5.2;3.2;2.0;0.6;4.1;0.0;0.2;0.0
4503;1122 Keukenhulpen;Ondergrens 95%-interval;2018;4.4;2.0;1.6;0.6;3.2;0.2;0.2;0.0
4504;1122 Keukenhulpen;Ondergrens 95%-interval;2019;5.2;3.5;1.0;0.9;4.8;0.0;0.0;0.0
4505;1122 Keukenhulpen;Ondergrens 95%-interval;2020;3.6;3.1;0.3;0.0;3.2;0.0;0.0;0.0
4506;1122 Keukenhulpen;Ondergrens 95%-interval;2021;5.4;2.9;1.8;1.3;4.5;0.0;0.2;0.0
4507;1122 Keukenhulpen;Ondergrens 95%-interval;2022;3.3;2.8;0.1;0.0;2.6;0.0;0.2;0.0
4508;1122 Keukenhulpen;Ondergrens 95%-interval;2023;4.9;2.3;1.7;0.9;3.6;0.0;0.5;0.0
4509;1122 Keukenhulpen;Ondergrens 95%-interval;2024;2.6;1.8;0.4;0.2;2.5;0.0;0.0;0.0
4510;1122 Keukenhulpen;Bovengrens 95%-interval;2014;10.7;8.7;3.2;2.7;8.9;2.3;2.4;3.9
4511;1122 Keukenhulpen;Bovengrens 95%-interval;2015;9.1;7.0;3.8;3.2;7.8;1.9;2.8;
4512;1122 Keukenhulpen;Bovengrens 95%-interval;2016;8.9;6.4;5.5;3.1;7.4;1.8;3.5;
4513;1122 Keukenhulpen;Bovengrens 95%-interval;2017;10.9;8.0;6.0;3.7;9.3;1.4;2.4;1.9
4514;1122 Keukenhulpen;Bovengrens 95%-interval;2018;9.4;5.3;5.4;3.6;7.5;2.4;2.4;
4515;1122 Keukenhulpen;Bovengrens 95%-interval;2019;10.5;8.1;4.0;3.7;9.9;1.1;1.4;
4516;1122 Keukenhulpen;Bovengrens 95%-interval;2020;8.6;7.8;3.3;;8.0;1.9;;1.4
4517;1122 Keukenhulpen;Bovengrens 95%-interval;2021;13.1;8.9;7.4;6.3;11.5;;4.3;
4518;1122 Keukenhulpen;Bovengrens 95%-interval;2022;7.9;7.2;2.4;2.4;6.8;;2.1;
4519;1122 Keukenhulpen;Bovengrens 95%-interval;2023;10.1;6.2;5.4;4.0;8.2;1.8;3.0;
4520;1122 Keukenhulpen;Bovengrens 95%-interval;2024;6.6;5.5;2.5;2.3;6.4;;;
4521;12 Transport en logistiek beroepen;Waarde;2014;4.7;1.7;2.8;2.2;3.1;0.4;0.7;0.4
4522;12 Transport en logistiek beroepen;Waarde;2015;4.5;2.2;2.6;1.8;3.1;0.4;0.5;0.4
4523;12 Transport en logistiek beroepen;Waarde;2016;4.0;1.7;2.2;1.4;2.5;0.5;0.4;0.4
4524;12 Transport en logistiek beroepen;Waarde;2017;4.9;2.4;2.6;1.8;3.4;0.5;0.5;0.4
4525;12 Transport en logistiek beroepen;Waarde;2018;5.3;2.3;2.8;2.0;3.8;0.4;0.6;0.3
4526;12 Transport en logistiek beroepen;Waarde;2019;5.0;2.2;2.8;2.3;3.9;0.5;0.3;0.3
4527;12 Transport en logistiek beroepen;Waarde;2020;4.8;2.1;2.9;2.0;3.5;0.4;0.6;0.2
4528;12 Transport en logistiek beroepen;Waarde;2021;5.1;2.4;2.8;2.0;3.6;0.5;0.6;0.3
4529;12 Transport en logistiek beroepen;Waarde;2022;5.3;2.1;3.4;2.6;3.8;0.6;0.5;0.2
4530;12 Transport en logistiek beroepen;Waarde;2023;5.3;2.2;3.2;2.3;4.0;0.6;0.3;0.3
4531;12 Transport en logistiek beroepen;Waarde;2024;3.6;1.6;2.1;1.8;2.4;0.6;0.3;0.1
4532;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2014;3.8;1.3;2.1;1.6;2.4;0.2;0.4;0.2
4533;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2015;3.8;1.7;2.0;1.4;2.5;0.3;0.3;0.2
4534;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2016;3.3;1.3;1.7;1.0;2.0;0.3;0.3;0.2
4535;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2017;4.1;1.8;2.0;1.4;2.7;0.3;0.3;0.2
4536;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2018;4.6;1.9;2.3;1.6;3.3;0.2;0.4;0.2
4537;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2019;4.3;1.8;2.3;1.8;3.2;0.3;0.2;0.1
4538;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2020;4.1;1.6;2.4;1.6;3.0;0.2;0.4;0.1
4539;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2021;4.3;1.9;2.2;1.5;2.9;0.3;0.3;0.2
4540;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2022;4.6;1.6;2.8;2.1;3.2;0.4;0.3;0.1
4541;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2023;4.5;1.8;2.6;1.8;3.3;0.4;0.2;0.1
4542;12 Transport en logistiek beroepen;Ondergrens 95%-interval;2024;3.0;1.2;1.7;1.4;1.9;0.4;0.2;0.1
4543;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2014;5.7;2.4;3.6;2.9;3.9;0.8;1.2;0.8
4544;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2015;5.4;2.8;3.2;2.4;3.9;0.7;0.9;0.7
4545;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2016;4.8;2.3;2.9;1.9;3.2;0.9;0.7;0.8
4546;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2017;5.8;3.1;3.3;2.4;4.2;0.9;0.9;0.8
4547;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2018;6.1;2.9;3.4;2.6;4.5;0.7;0.9;0.6
4548;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2019;5.8;2.8;3.5;2.9;4.6;0.7;0.6;0.5
4549;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2020;5.6;2.7;3.5;2.6;4.2;0.7;0.9;0.5
4550;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2021;6.0;3.1;3.5;2.6;4.4;0.9;0.9;0.7
4551;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2022;6.2;2.6;4.1;3.2;4.5;1.0;0.9;0.5
4552;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2023;6.2;2.8;3.9;2.9;4.7;1.0;0.6;0.5
4553;12 Transport en logistiek beroepen;Bovengrens 95%-interval;2024;4.3;2.1;2.7;2.4;3.0;1.0;0.6;0.3
4554;121 Bestuurders voertuigen en bediene...;Waarde;2014;5.8;2.0;3.4;2.8;3.3;0.8;0.8;0.8
4555;121 Bestuurders voertuigen en bediene...;Waarde;2015;5.3;2.0;3.2;2.2;3.4;0.6;0.8;0.4
4556;121 Bestuurders voertuigen en bediene...;Waarde;2016;4.1;1.6;2.6;1.8;2.3;0.8;0.5;0.5
4557;121 Bestuurders voertuigen en bediene...;Waarde;2017;5.0;1.9;3.1;2.4;3.0;1.0;0.5;0.4
4558;121 Bestuurders voertuigen en bediene...;Waarde;2018;6.2;2.2;3.6;2.6;4.0;0.6;1.1;0.4
4559;121 Bestuurders voertuigen en bediene...;Waarde;2019;6.3;2.7;3.8;3.0;4.6;0.7;0.5;0.3
4560;121 Bestuurders voertuigen en bediene...;Waarde;2020;5.5;2.3;3.4;2.3;3.6;0.4;0.9;0.4
4561;121 Bestuurders voertuigen en bediene...;Waarde;2021;5.0;1.8;3.5;2.6;3.6;0.4;0.5;0.3
4562;121 Bestuurders voertuigen en bediene...;Waarde;2022;5.0;1.8;3.3;2.8;3.2;0.7;0.7;0.2
4563;121 Bestuurders voertuigen en bediene...;Waarde;2023;6.0;2.4;3.7;2.9;4.7;0.7;0.4;0.1
4564;121 Bestuurders voertuigen en bediene...;Waarde;2024;4.2;1.6;2.6;2.3;2.6;0.9;0.4;0.1
4565;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2014;4.5;1.3;2.4;2.0;2.4;0.4;0.5;0.4
4566;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2015;4.2;1.4;2.3;1.5;2.6;0.3;0.4;0.2
4567;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2016;3.2;1.1;1.9;1.2;1.6;0.4;0.2;0.3
4568;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2017;3.9;1.3;2.2;1.6;2.2;0.6;0.2;0.2
4569;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2018;5.2;1.7;2.8;2.0;3.3;0.3;0.7;0.2
4570;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2019;5.2;2.0;3.0;2.3;3.7;0.4;0.2;0.1
4571;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2020;4.4;1.6;2.6;1.7;2.8;0.2;0.6;0.2
4572;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2021;3.9;1.2;2.6;1.9;2.7;0.2;0.2;0.1
4573;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2022;4.1;1.2;2.6;2.1;2.5;0.4;0.4;0.1
4574;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2023;4.9;1.7;2.9;2.1;3.7;0.4;0.2;0.0
4575;121 Bestuurders voertuigen en bediene...;Ondergrens 95%-interval;2024;3.3;1.1;1.9;1.7;2.0;0.6;0.2;0.0
4576;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2014;7.4;3.0;4.7;4.1;4.6;1.7;1.6;1.7
4577;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2015;6.6;2.9;4.3;3.1;4.6;1.1;1.5;0.9
4578;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2016;5.3;2.4;3.6;2.6;3.3;1.4;1.0;1.0
4579;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2017;6.4;2.8;4.2;3.4;4.2;1.8;1.1;1.1
4580;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2018;7.4;3.0;4.6;3.5;5.0;1.1;1.7;0.9
4581;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2019;7.7;3.7;4.9;4.0;5.8;1.2;1.0;0.8
4582;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2020;6.8;3.4;4.4;3.2;4.8;1.0;1.6;0.9
4583;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2021;6.3;2.8;4.6;3.6;4.8;0.9;1.1;0.8
4584;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2022;6.2;2.6;4.3;3.7;4.1;1.3;1.3;0.7
4585;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2023;7.4;3.3;4.8;3.8;5.8;1.2;0.9;0.5
4586;121 Bestuurders voertuigen en bediene...;Bovengrens 95%-interval;2024;5.3;2.3;3.5;3.2;3.5;1.6;0.8;0.4
4587;1211 Dekofficieren en piloten;Waarde;2014;;;;;;;;
4588;1211 Dekofficieren en piloten;Waarde;2015;2.5;0.9;1.6;1.6;1.8;0.0;0.7;0.0
4589;1211 Dekofficieren en piloten;Waarde;2016;0.5;0.5;0.0;0.0;0.0;0.5;0.0;0.0
4590;1211 Dekofficieren en piloten;Waarde;2017;10.7;4.3;6.4;5.2;8.6;1.9;0.0;0.0
4591;1211 Dekofficieren en piloten;Waarde;2018;8.0;5.3;2.8;2.8;6.6;0.0;1.3;0.0
4592;1211 Dekofficieren en piloten;Waarde;2019;4.9;2.5;2.4;2.4;4.9;0.0;0.0;0.0
4593;1211 Dekofficieren en piloten;Waarde;2020;1.4;0.7;0.7;0.7;0.7;0.0;0.0;0.7
4594;1211 Dekofficieren en piloten;Waarde;2021;4.7;2.6;2.1;2.1;4.1;0.6;0.0;0.0
4595;1211 Dekofficieren en piloten;Waarde;2022;2.1;1.0;1.1;1.1;1.8;0.0;0.3;0.0
4596;1211 Dekofficieren en piloten;Waarde;2023;4.3;3.2;2.0;2.0;3.6;0.0;0.8;0.0
4597;1211 Dekofficieren en piloten;Waarde;2024;7.4;2.4;5.1;3.9;5.2;2.0;0.0;0.0
4598;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2014;;;;;;;;
4599;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2015;0.8;0.1;0.4;0.4;0.4;0.0;0.1;0.0
4600;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2016;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0
4601;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2017;5.9;1.6;3.0;2.3;4.4;0.5;0.0;0.0
4602;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2018;4.4;2.4;1.0;1.0;3.3;0.0;0.3;0.0
4603;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2019;2.0;0.8;0.6;0.6;2.0;0.0;0.0;0.0
4604;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2020;0.4;0.1;0.1;0.1;0.1;0.0;0.0;0.1
4605;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2021;1.8;0.7;0.5;0.5;1.4;0.1;0.0;0.0
4606;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2022;0.6;0.2;0.2;0.2;0.5;0.0;0.0;0.0
4607;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2023;1.9;1.2;0.6;0.6;1.4;0.0;0.1;0.0
4608;1211 Dekofficieren en piloten;Ondergrens 95%-interval;2024;4.0;0.8;2.3;1.7;2.5;0.6;0.0;0.0
4609;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2014;;;;;;;;
4610;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2015;7.5;5.8;6.4;6.4;6.9;;4.9;
4611;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2016;3.3;3.3;;;;3.3;;
4612;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2017;18.6;11.4;12.9;11.3;16.0;7.3;;
4613;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2018;14.2;11.1;7.3;7.3;12.5;;5.1;
4614;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2019;11.4;7.8;8.8;8.8;11.3;;;
4615;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2020;5.0;5.0;3.6;3.6;3.6;;;4.9
4616;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2021;11.9;9.0;8.9;8.9;11.4;4.3;;
4617;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2022;7.1;4.8;7.2;7.2;7.1;;1.8;
4618;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2023;9.6;8.4;6.5;6.5;8.6;;5.4;
4619;1211 Dekofficieren en piloten;Bovengrens 95%-interval;2024;13.5;7.1;10.6;8.7;10.8;6.3;;
4620;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2014;5.4;1.8;2.7;2.3;1.0;1.3;1.4;1.6
4621;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2015;4.4;1.3;3.1;2.5;3.2;0.9;0.0;0.2
