ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;BedrijfstakkenEnBranchesSBI2008;Perioden;TotaalMboGediplomeerdenMetWerk_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
1862;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;10;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1863;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;10;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1864;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;11;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1865;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;11;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1866;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;20;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1867;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;20;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1868;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;21;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1869;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;21;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1870;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;30;2007/'08;30;20;20;0;0;0;30;0;0;0;20;0;0;0;20
1871;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;30;2008/'09;50;0;40;0;0;0;50;0;0;0;0;0;0;0;40
1872;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;50;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1873;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;50;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1874;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;60;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1875;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;60;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1876;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;70;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1877;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;70;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1878;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;80;2007/'08;120;110;0;0;0;0;120;0;0;0;110;0;0;0;0
1879;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;80;2008/'09;140;130;10;0;0;0;140;0;0;0;130;0;0;0;10
1880;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;90;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1881;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;90;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1882;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;I Horeca;2007/'08;30;30;0;0;0;0;30;0;0;0;30;0;0;0;0
1883;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;I Horeca;2008/'09;40;40;0;0;0;0;40;0;0;0;40;0;0;0;0
1884;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;J Informatie en communicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1885;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;J Informatie en communicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1886;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1887;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1888;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1889;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1890;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;M Specialistische zakelijke diensten;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1891;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;M Specialistische zakelijke diensten;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1892;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;N Verhuur en overige zakelijke diensten;2007/'08;100;90;10;0;0;0;100;0;0;0;90;0;0;0;10
1893;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;N Verhuur en overige zakelijke diensten;2008/'09;100;70;30;0;0;0;100;0;0;0;70;0;0;0;30
1894;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;O Openbaar bestuur en overheidsdiensten;2007/'08;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0
1895;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1896;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;P Onderwijs;2007/'08;310;160;160;0;0;0;310;0;0;0;160;0;0;0;160
1897;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;P Onderwijs;2008/'09;260;140;130;0;0;0;260;0;0;0;140;0;0;0;130
1898;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;Q Gezondheids- en welzijnszorg;2007/'08;500;320;180;0;0;0;500;0;0;0;320;0;0;0;180
1899;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;Q Gezondheids- en welzijnszorg;2008/'09;510;320;190;0;0;0;510;0;0;0;320;0;0;0;190
1900;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;R Cultuur, sport en recreatie;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1901;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1902;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1903;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;S Overige dienstverlening;2008/'09;20;10;0;0;0;0;20;0;0;0;10;0;0;0;0
1904;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;T Huishoudens;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1905;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;T Huishoudens;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1906;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1907;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1908;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1909;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1910;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;31;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1911;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;31;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1912;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;32;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1913;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;32;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1914;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;33;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1915;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;33;2008/'09;10;0;10;0;0;0;10;0;0;0;0;0;0;0;10
1916;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;34;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1917;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;34;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1918;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;35;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1919;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;35;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1920;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;36;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1921;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;36;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1922;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;37;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1923;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;37;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1924;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;38;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1925;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;38;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1926;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;39;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1927;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;39;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1928;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;40;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1929;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;40;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1930;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;41;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1931;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;41;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1932;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;42;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1933;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;42;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1934;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;43;2007/'08;20;0;20;0;0;0;20;0;0;0;0;0;0;0;20
1935;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;43;2008/'09;40;0;40;0;0;0;40;0;0;0;0;0;0;0;40
1936;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;51;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1937;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;51;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1938;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;61;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1939;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;61;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1940;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;71;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1941;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;71;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1942;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;81;2007/'08;120;110;0;0;0;0;120;0;0;0;110;0;0;0;0
1943;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;81;2008/'09;140;130;10;0;0;0;140;0;0;0;130;0;0;0;10
1944;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;91;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1945;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;91;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1946;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;I Horeca;2007/'08;30;30;0;0;0;0;30;0;0;0;30;0;0;0;0
1947;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;I Horeca;2008/'09;40;40;0;0;0;0;40;0;0;0;40;0;0;0;0
1948;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;58-60 Uitgeverijen, film, radio en t.v. ;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1949;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;58-60 Uitgeverijen, film, radio en t.v. ;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1950;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;61 Telecommunicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1951;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;61 Telecommunicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1952;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;62-63 IT- en informatiedienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1953;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;62-63 IT- en informatiedienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1954;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1955;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1956;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1957;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1958;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;69-71 Management- en technisch advies;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1959;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;69-71 Management- en technisch advies;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1960;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;72 Research;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;72 Research;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1962;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;73-75 Reclame, design, overige diensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1963;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;73-75 Reclame, design, overige diensten;2008/'09;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0
1964;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;N Verhuur en overige zakelijke diensten;2007/'08;100;90;10;0;0;0;100;0;0;0;90;0;0;0;10
1965;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;N Verhuur en overige zakelijke diensten;2008/'09;100;70;30;0;0;0;100;0;0;0;70;0;0;0;30
1966;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;O Openbaar bestuur en overheidsdiensten;2007/'08;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0
1967;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1968;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;P Onderwijs;2007/'08;310;160;160;0;0;0;310;0;0;0;160;0;0;0;160
1969;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;P Onderwijs;2008/'09;260;140;130;0;0;0;260;0;0;0;140;0;0;0;130
1970;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;86 Gezondheidszorg;2007/'08;20;10;20;0;0;0;20;0;0;0;10;0;0;0;20
1971;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;86 Gezondheidszorg;2008/'09;30;10;20;0;0;0;30;0;0;0;10;0;0;0;20
1972;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;87-88 Zorg en welzijn;2007/'08;480;310;170;0;0;0;480;0;0;0;310;0;0;0;170
1973;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;87-88 Zorg en welzijn;2008/'09;480;320;170;0;0;0;480;0;0;0;320;0;0;0;170
1974;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;R Cultuur, sport en recreatie;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1975;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1976;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1977;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;S Overige dienstverlening;2008/'09;20;10;0;0;0;0;20;0;0;0;10;0;0;0;0
1978;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;T Huishoudens;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1979;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;T Huishoudens;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1980;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1983;Mannen en vrouwen;Totaal leeftijd;1a Ondersteuning in het onderwijs;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1984;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;0;2007/'08;160;160;10;0;20;0;140;0;20;0;130;0;0;0;0
1985;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;0;2008/'09;300;300;0;0;10;0;280;0;10;0;280;0;0;0;0
1986;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;10;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;10;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1988;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;11;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;11;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;20;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;20;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1992;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;21;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;21;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;30;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1995;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;30;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
1996;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;50;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1997;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;50;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1998;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;60;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;60;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;70;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2001;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;70;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
2002;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;80;2007/'08;60;60;0;0;10;0;50;0;10;0;50;0;0;0;0
2003;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;80;2008/'09;120;120;0;0;10;0;110;0;10;0;110;0;0;0;0
2004;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;90;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;90;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;I Horeca;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
2007;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;I Horeca;2008/'09;30;30;0;0;0;0;30;0;0;0;30;0;0;0;0
2008;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;J Informatie en communicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;J Informatie en communicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;M Specialistische zakelijke diensten;2007/'08;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
2015;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;M Specialistische zakelijke diensten;2008/'09;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
2016;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;N Verhuur en overige zakelijke diensten;2007/'08;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
2017;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;N Verhuur en overige zakelijke diensten;2008/'09;50;50;0;0;0;0;50;0;0;0;50;0;0;0;0
2018;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;P Onderwijs;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;Mannen en vrouwen;Totaal leeftijd;2a Kunst, ruimtelijke presentatie en ...;P Onderwijs;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
