ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
910;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2008 3e kwartaal;2368.0;0.0;25.0
911;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2008 4e kwartaal;2477.0;0.0;27.0
912;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2009 1e kwartaal;2228.0;0.0;29.0
913;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2009 2e kwartaal;2213.0;0.0;29.0
914;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2009 3e kwartaal;2015.0;0.0;26.0
915;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2009 4e kwartaal;2191.0;0.0;53.0
916;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2010 1e kwartaal;2303.0;0.0;53.0
917;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2010 2e kwartaal;2363.0;0.0;53.0
918;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2010 3e kwartaal;2351.0;0.0;52.0
919;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2010 4e kwartaal;2398.0;0.0;48.0
920;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2011 1e kwartaal;2569.0;0.0;48.0
921;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2011 2e kwartaal;2583.0;0.0;48.0
922;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2011 3e kwartaal;2288.0;0.0;48.0
923;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2011 4e kwartaal;2229.0;0.0;48.0
924;Totaal alle perioden bouwvergunning;Utrecht (CR);2005 1e kwartaal;12579.0;0.0;214.0
925;Totaal alle perioden bouwvergunning;Utrecht (CR);2005 2e kwartaal;14121.0;0.0;214.0
926;Totaal alle perioden bouwvergunning;Utrecht (CR);2005 3e kwartaal;14092.0;0.0;239.0
927;Totaal alle perioden bouwvergunning;Utrecht (CR);2005 4e kwartaal;12428.0;0.0;233.0
928;Totaal alle perioden bouwvergunning;Utrecht (CR);2006 1e kwartaal;13322.0;0.0;219.0
929;Totaal alle perioden bouwvergunning;Utrecht (CR);2006 2e kwartaal;15416.0;0.0;214.0
930;Totaal alle perioden bouwvergunning;Utrecht (CR);2006 3e kwartaal;15708.0;0.0;180.0
931;Totaal alle perioden bouwvergunning;Utrecht (CR);2006 4e kwartaal;14319.0;0.0;166.0
932;Totaal alle perioden bouwvergunning;Utrecht (CR);2007 1e kwartaal;14382.0;0.0;163.0
933;Totaal alle perioden bouwvergunning;Utrecht (CR);2007 2e kwartaal;13921.0;24.0;216.0
934;Totaal alle perioden bouwvergunning;Utrecht (CR);2007 3e kwartaal;13783.0;24.0;208.0
935;Totaal alle perioden bouwvergunning;Utrecht (CR);2007 4e kwartaal;13337.0;24.0;212.0
936;Totaal alle perioden bouwvergunning;Utrecht (CR);2008 1e kwartaal;13257.0;24.0;226.0
937;Totaal alle perioden bouwvergunning;Utrecht (CR);2008 2e kwartaal;13919.0;24.0;226.0
938;Totaal alle perioden bouwvergunning;Utrecht (CR);2008 3e kwartaal;14665.0;24.0;235.0
939;Totaal alle perioden bouwvergunning;Utrecht (CR);2008 4e kwartaal;14126.0;104.0;226.0
940;Totaal alle perioden bouwvergunning;Utrecht (CR);2009 1e kwartaal;14613.0;104.0;306.0
941;Totaal alle perioden bouwvergunning;Utrecht (CR);2009 2e kwartaal;14971.0;104.0;307.0
942;Totaal alle perioden bouwvergunning;Utrecht (CR);2009 3e kwartaal;14399.0;80.0;270.0
943;Totaal alle perioden bouwvergunning;Utrecht (CR);2009 4e kwartaal;13134.0;85.0;261.0
944;Totaal alle perioden bouwvergunning;Utrecht (CR);2010 1e kwartaal;13080.0;85.0;263.0
945;Totaal alle perioden bouwvergunning;Utrecht (CR);2010 2e kwartaal;13467.0;85.0;263.0
946;Totaal alle perioden bouwvergunning;Utrecht (CR);2010 3e kwartaal;13606.0;85.0;264.0
947;Totaal alle perioden bouwvergunning;Utrecht (CR);2010 4e kwartaal;15048.0;85.0;260.0
948;Totaal alle perioden bouwvergunning;Utrecht (CR);2011 1e kwartaal;15359.0;5.0;210.0
949;Totaal alle perioden bouwvergunning;Utrecht (CR);2011 2e kwartaal;15586.0;5.0;210.0
950;Totaal alle perioden bouwvergunning;Utrecht (CR);2011 3e kwartaal;15831.0;5.0;213.0
951;Totaal alle perioden bouwvergunning;Utrecht (CR);2011 4e kwartaal;14163.0;5.0;214.0
952;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2005 1e kwartaal;2961.0;0.0;418.0
953;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2005 2e kwartaal;3130.0;0.0;403.0
954;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2005 3e kwartaal;3189.0;0.0;349.0
955;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2005 4e kwartaal;3108.0;0.0;342.0
956;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2006 1e kwartaal;3296.0;0.0;329.0
957;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2006 2e kwartaal;3868.0;0.0;280.0
958;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2006 3e kwartaal;4015.0;0.0;276.0
959;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2006 4e kwartaal;3461.0;0.0;285.0
960;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2007 1e kwartaal;3886.0;0.0;287.0
961;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2007 2e kwartaal;4165.0;0.0;342.0
962;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2007 3e kwartaal;4277.0;0.0;406.0
963;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2007 4e kwartaal;3722.0;0.0;360.0
964;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2008 1e kwartaal;3358.0;0.0;369.0
965;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2008 2e kwartaal;3609.0;0.0;373.0
966;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2008 3e kwartaal;3399.0;0.0;306.0
967;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2008 4e kwartaal;3066.0;0.0;312.0
968;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2009 1e kwartaal;3427.0;0.0;316.0
969;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2009 2e kwartaal;3006.0;13.0;221.0
970;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2009 3e kwartaal;2863.0;13.0;221.0
971;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2009 4e kwartaal;2967.0;13.0;223.0
972;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2010 1e kwartaal;3071.0;0.0;251.0
973;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2010 2e kwartaal;3001.0;0.0;256.0
974;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2010 3e kwartaal;3057.0;0.0;250.0
975;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2010 4e kwartaal;2967.0;4.0;259.0
976;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2011 1e kwartaal;3102.0;4.0;256.0
977;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2011 2e kwartaal;2820.0;4.0;251.0
978;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2011 3e kwartaal;2694.0;4.0;250.0
979;Totaal alle perioden bouwvergunning;Kop van Noord-Holland (CR);2011 4e kwartaal;2698.0;4.0;242.0
980;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2005 1e kwartaal;1947.0;0.0;52.0
981;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2005 2e kwartaal;1807.0;0.0;51.0
982;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2005 3e kwartaal;2019.0;0.0;52.0
983;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2005 4e kwartaal;1932.0;0.0;94.0
984;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2006 1e kwartaal;1924.0;0.0;94.0
985;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2006 2e kwartaal;2208.0;0.0;94.0
986;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2006 3e kwartaal;2496.0;0.0;161.0
987;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2006 4e kwartaal;2378.0;0.0;194.0
988;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2007 1e kwartaal;2460.0;0.0;191.0
989;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2007 2e kwartaal;2615.0;0.0;215.0
990;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2007 3e kwartaal;2852.0;0.0;173.0
991;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2007 4e kwartaal;2929.0;0.0;234.0
992;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2008 1e kwartaal;2854.0;0.0;234.0
993;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2008 2e kwartaal;2882.0;0.0;245.0
994;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2008 3e kwartaal;2803.0;0.0;183.0
995;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2008 4e kwartaal;2868.0;0.0;182.0
996;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2009 1e kwartaal;2657.0;0.0;182.0
997;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2009 2e kwartaal;2439.0;0.0;181.0
998;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2009 3e kwartaal;2787.0;0.0;181.0
999;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2009 4e kwartaal;3001.0;0.0;171.0
1000;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2010 1e kwartaal;3020.0;0.0;169.0
1001;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2010 2e kwartaal;3071.0;0.0;169.0
1002;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2010 3e kwartaal;2848.0;0.0;169.0
1003;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2010 4e kwartaal;2823.0;0.0;169.0
1004;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2011 1e kwartaal;2918.0;0.0;169.0
1005;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2011 2e kwartaal;2808.0;0.0;169.0
1006;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2011 3e kwartaal;2834.0;0.0;59.0
1007;Totaal alle perioden bouwvergunning;Alkmaar en omgeving (CR);2011 4e kwartaal;2954.0;0.0;48.0
1008;Totaal alle perioden bouwvergunning;IJmond (CR);2005 1e kwartaal;2495.0;0.0;2.0
1009;Totaal alle perioden bouwvergunning;IJmond (CR);2005 2e kwartaal;2472.0;0.0;2.0
1010;Totaal alle perioden bouwvergunning;IJmond (CR);2005 3e kwartaal;2530.0;0.0;2.0
1011;Totaal alle perioden bouwvergunning;IJmond (CR);2005 4e kwartaal;2113.0;0.0;2.0
1012;Totaal alle perioden bouwvergunning;IJmond (CR);2006 1e kwartaal;2126.0;0.0;2.0
1013;Totaal alle perioden bouwvergunning;IJmond (CR);2006 2e kwartaal;2355.0;0.0;2.0
1014;Totaal alle perioden bouwvergunning;IJmond (CR);2006 3e kwartaal;2119.0;0.0;2.0
1015;Totaal alle perioden bouwvergunning;IJmond (CR);2006 4e kwartaal;2091.0;0.0;2.0
1016;Totaal alle perioden bouwvergunning;IJmond (CR);2007 1e kwartaal;2019.0;0.0;2.0
1017;Totaal alle perioden bouwvergunning;IJmond (CR);2007 2e kwartaal;2096.0;0.0;2.0
1018;Totaal alle perioden bouwvergunning;IJmond (CR);2007 3e kwartaal;1968.0;0.0;2.0
1019;Totaal alle perioden bouwvergunning;IJmond (CR);2007 4e kwartaal;2057.0;0.0;2.0
1020;Totaal alle perioden bouwvergunning;IJmond (CR);2008 1e kwartaal;2038.0;0.0;2.0
1021;Totaal alle perioden bouwvergunning;IJmond (CR);2008 2e kwartaal;2190.0;0.0;2.0
1022;Totaal alle perioden bouwvergunning;IJmond (CR);2008 3e kwartaal;1777.0;0.0;2.0
1023;Totaal alle perioden bouwvergunning;IJmond (CR);2008 4e kwartaal;1844.0;0.0;2.0
1024;Totaal alle perioden bouwvergunning;IJmond (CR);2009 1e kwartaal;1867.0;0.0;3.0
1025;Totaal alle perioden bouwvergunning;IJmond (CR);2009 2e kwartaal;1904.0;0.0;3.0
1026;Totaal alle perioden bouwvergunning;IJmond (CR);2009 3e kwartaal;1988.0;0.0;3.0
1027;Totaal alle perioden bouwvergunning;IJmond (CR);2009 4e kwartaal;1666.0;0.0;2.0
1028;Totaal alle perioden bouwvergunning;IJmond (CR);2010 1e kwartaal;1422.0;0.0;2.0
1029;Totaal alle perioden bouwvergunning;IJmond (CR);2010 2e kwartaal;1415.0;0.0;2.0
1030;Totaal alle perioden bouwvergunning;IJmond (CR);2010 3e kwartaal;1336.0;0.0;2.0
1031;Totaal alle perioden bouwvergunning;IJmond (CR);2010 4e kwartaal;1288.0;0.0;2.0
1032;Totaal alle perioden bouwvergunning;IJmond (CR);2011 1e kwartaal;1433.0;0.0;5.0
1033;Totaal alle perioden bouwvergunning;IJmond (CR);2011 2e kwartaal;1438.0;0.0;5.0
1034;Totaal alle perioden bouwvergunning;IJmond (CR);2011 3e kwartaal;1631.0;0.0;5.0
1035;Totaal alle perioden bouwvergunning;IJmond (CR);2011 4e kwartaal;1308.0;0.0;6.0
1036;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2005 1e kwartaal;1997.0;0.0;0.0
1037;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2005 2e kwartaal;1890.0;0.0;0.0
1038;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2005 3e kwartaal;2604.0;0.0;0.0
1039;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2005 4e kwartaal;2612.0;0.0;0.0
1040;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2006 1e kwartaal;2682.0;0.0;0.0
1041;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2006 2e kwartaal;2876.0;0.0;0.0
1042;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2006 3e kwartaal;2947.0;0.0;0.0
1043;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2006 4e kwartaal;3064.0;0.0;0.0
1044;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2007 1e kwartaal;2993.0;0.0;0.0
1045;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2007 2e kwartaal;3033.0;0.0;0.0
1046;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2007 3e kwartaal;2128.0;9.0;0.0
1047;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2007 4e kwartaal;2006.0;9.0;0.0
1048;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2008 1e kwartaal;1820.0;9.0;0.0
1049;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2008 2e kwartaal;2060.0;9.0;0.0
1050;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2008 3e kwartaal;2303.0;9.0;0.0
1051;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2008 4e kwartaal;2307.0;9.0;0.0
1052;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2009 1e kwartaal;2406.0;9.0;0.0
1053;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2009 2e kwartaal;2478.0;9.0;0.0
1054;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2009 3e kwartaal;2811.0;9.0;0.0
1055;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2009 4e kwartaal;2338.0;9.0;1.0
1056;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2010 1e kwartaal;2589.0;9.0;1.0
1057;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2010 2e kwartaal;2466.0;0.0;1.0
1058;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2010 3e kwartaal;2536.0;0.0;0.0
1059;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2010 4e kwartaal;2308.0;0.0;0.0
1060;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2011 1e kwartaal;2472.0;0.0;0.0
1061;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2011 2e kwartaal;2299.0;0.0;0.0
1062;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2011 3e kwartaal;2517.0;0.0;0.0
1063;Totaal alle perioden bouwvergunning;Agglomeratie Haarlem (CR);2011 4e kwartaal;2068.0;0.0;0.0
1064;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2005 1e kwartaal;1900.0;0.0;0.0
1065;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2005 2e kwartaal;1947.0;0.0;0.0
1066;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2005 3e kwartaal;2085.0;0.0;0.0
1067;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2005 4e kwartaal;1819.0;0.0;0.0
1068;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2006 1e kwartaal;1610.0;0.0;0.0
1069;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2006 2e kwartaal;1360.0;0.0;0.0
1070;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2006 3e kwartaal;1702.0;0.0;0.0
1071;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2006 4e kwartaal;1647.0;0.0;0.0
1072;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2007 1e kwartaal;1701.0;0.0;0.0
1073;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2007 2e kwartaal;2343.0;0.0;8.0
1074;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2007 3e kwartaal;3060.0;0.0;8.0
1075;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2007 4e kwartaal;3040.0;17.0;8.0
1076;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2008 1e kwartaal;3142.0;17.0;8.0
1077;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2008 2e kwartaal;3211.0;17.0;20.0
1078;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2008 3e kwartaal;3116.0;17.0;20.0
1079;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2008 4e kwartaal;2801.0;17.0;20.0
1080;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2009 1e kwartaal;2996.0;17.0;20.0
1081;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2009 2e kwartaal;2888.0;17.0;20.0
1082;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2009 3e kwartaal;3098.0;17.0;20.0
1083;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2009 4e kwartaal;2463.0;17.0;20.0
1084;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2010 1e kwartaal;2540.0;17.0;20.0
1085;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2010 2e kwartaal;2635.0;17.0;20.0
1086;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2010 3e kwartaal;3059.0;17.0;20.0
1087;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2010 4e kwartaal;2650.0;17.0;20.0
1088;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2011 1e kwartaal;2956.0;17.0;20.0
1089;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2011 2e kwartaal;2949.0;17.0;20.0
1090;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2011 3e kwartaal;2870.0;17.0;20.0
1091;Totaal alle perioden bouwvergunning;Zaanstreek (CR);2011 4e kwartaal;2809.0;17.0;20.0
1092;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2005 1e kwartaal;12260.0;0.0;13.0
1093;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2005 2e kwartaal;13804.0;325.0;13.0
1094;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2005 3e kwartaal;13665.0;325.0;13.0
1095;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2005 4e kwartaal;12713.0;351.0;250.0
1096;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2006 1e kwartaal;16045.0;351.0;250.0
1097;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2006 2e kwartaal;16514.0;351.0;250.0
1098;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2006 3e kwartaal;17084.0;351.0;251.0
1099;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2006 4e kwartaal;16528.0;351.0;251.0
1100;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2007 1e kwartaal;16820.0;351.0;251.0
1101;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2007 2e kwartaal;18963.0;351.0;251.0
1102;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2007 3e kwartaal;20617.0;351.0;255.0
1103;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2007 4e kwartaal;16779.0;26.0;17.0
1104;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2008 1e kwartaal;17157.0;26.0;17.0
1105;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2008 2e kwartaal;17854.0;26.0;18.0
1106;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2008 3e kwartaal;18943.0;26.0;17.0
1107;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2008 4e kwartaal;19255.0;0.0;16.0
1108;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2009 1e kwartaal;17431.0;0.0;33.0
1109;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2009 2e kwartaal;17790.0;0.0;299.0
1110;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2009 3e kwartaal;17851.0;0.0;299.0
1111;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2009 4e kwartaal;16513.0;0.0;298.0
1112;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2010 1e kwartaal;16736.0;0.0;298.0
1113;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2010 2e kwartaal;17858.0;105.0;298.0
1114;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2010 3e kwartaal;17332.0;105.0;298.0
1115;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2010 4e kwartaal;16369.0;105.0;298.0
1116;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2011 1e kwartaal;16001.0;79.0;298.0
1117;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2011 2e kwartaal;17035.0;76.0;298.0
1118;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2011 3e kwartaal;16936.0;76.0;298.0
1119;Totaal alle perioden bouwvergunning;Groot-Amsterdam (CR);2011 4e kwartaal;15797.0;702.0;300.0
1120;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2005 1e kwartaal;1805.0;0.0;14.0
1121;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2005 2e kwartaal;1703.0;0.0;13.0
1122;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2005 3e kwartaal;1956.0;0.0;12.0
1123;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2005 4e kwartaal;2010.0;0.0;12.0
1124;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2006 1e kwartaal;1908.0;0.0;12.0
1125;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2006 2e kwartaal;1891.0;0.0;12.0
1126;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2006 3e kwartaal;1771.0;0.0;26.0
1127;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2006 4e kwartaal;1321.0;0.0;19.0
1128;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2007 1e kwartaal;1320.0;0.0;19.0
1129;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2007 2e kwartaal;1254.0;0.0;19.0
1130;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2007 3e kwartaal;1227.0;0.0;84.0
1131;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2007 4e kwartaal;1202.0;0.0;85.0
1132;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2008 1e kwartaal;1337.0;0.0;86.0
1133;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2008 2e kwartaal;1476.0;0.0;79.0
1134;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2008 3e kwartaal;1510.0;0.0;247.0
1135;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2008 4e kwartaal;1403.0;0.0;240.0
1136;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2009 1e kwartaal;1485.0;0.0;240.0
1137;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2009 2e kwartaal;1661.0;0.0;273.0
1138;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2009 3e kwartaal;1758.0;0.0;272.0
1139;Totaal alle perioden bouwvergunning;Het Gooi en Vechtstreek (CR);2009 4e kwartaal;1476.0;0.0;165.0
