ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
9061;Graauw en Langendam;80 jaar en ouder;Vrouwen;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;ZE134
9062;Graauw en Langendam;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9063;Graauw en Langendam;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9064;Grafhorst;Totaal alle leeftijden;Mannen;320;208;0;0;2;0;0;0;16;0;0;0;0;89;5;0;OV186
9065;Grafhorst;Totaal alle leeftijden;Vrouwen;321;210;0;0;1;0;0;0;20;0;0;0;0;87;3;0;OV186
9066;Grafhorst;0-9 jaar;Mannen;74;50;0;0;1;0;0;0;3;0;0;0;0;19;1;0;OV186
9067;Grafhorst;0-9 jaar;Vrouwen;73;48;0;0;0;0;0;0;4;0;0;0;0;20;1;0;OV186
9068;Grafhorst;10-19 jaar;Mannen;64;35;0;0;0;0;0;0;5;0;0;0;0;24;0;0;OV186
9069;Grafhorst;10-19 jaar;Vrouwen;65;38;0;0;0;0;0;0;3;0;0;0;0;24;0;0;OV186
9070;Grafhorst;20-29 jaar;Mannen;55;37;0;0;1;0;0;0;2;0;0;0;0;15;0;0;OV186
9071;Grafhorst;20-29 jaar;Vrouwen;46;34;0;0;1;0;0;0;3;0;0;0;0;8;0;0;OV186
9072;Grafhorst;30-39 jaar;Mannen;44;33;0;0;0;0;0;0;3;0;0;0;0;6;2;0;OV186
9073;Grafhorst;30-39 jaar;Vrouwen;41;29;0;0;0;0;0;0;3;0;0;0;0;8;1;0;OV186
9074;Grafhorst;40-49 jaar;Mannen;26;12;0;0;0;0;0;0;0;0;0;0;0;14;0;0;OV186
9075;Grafhorst;40-49 jaar;Vrouwen;27;14;0;0;0;0;0;0;3;0;0;0;0;10;0;0;OV186
9076;Grafhorst;50-59 jaar;Mannen;23;15;0;0;0;0;0;0;2;0;0;0;0;5;1;0;OV186
9077;Grafhorst;50-59 jaar;Vrouwen;36;19;0;0;0;0;0;0;3;0;0;0;0;13;1;0;OV186
9078;Grafhorst;60-69 jaar;Mannen;19;12;0;0;0;0;0;0;1;0;0;0;0;5;1;0;OV186
9079;Grafhorst;60-69 jaar;Vrouwen;19;16;0;0;0;0;0;0;1;0;0;0;0;2;0;0;OV186
9080;Grafhorst;70-79 jaar;Mannen;9;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;OV186
9081;Grafhorst;70-79 jaar;Vrouwen;13;11;0;0;0;0;0;0;0;0;0;0;0;2;0;0;OV186
9082;Grafhorst;80 jaar en ouder;Mannen;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9083;Grafhorst;80 jaar en ouder;Vrouwen;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9084;Grafhorst;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9085;Grafhorst;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9086;Graft;Totaal alle leeftijden;Mannen;698;447;0;1;0;95;9;2;0;136;0;0;0;0;8;0;NH234
9087;Graft;Totaal alle leeftijden;Vrouwen;670;442;0;0;0;95;0;1;0;124;1;0;0;0;7;0;NH234
9088;Graft;0-9 jaar;Mannen;169;98;0;0;0;20;4;2;0;42;0;0;0;0;3;0;NH234
9089;Graft;0-9 jaar;Vrouwen;164;95;0;0;0;20;0;0;0;45;0;0;0;0;4;0;NH234
9090;Graft;10-19 jaar;Mannen;124;81;0;0;0;14;0;0;0;26;0;0;0;0;3;0;NH234
9091;Graft;10-19 jaar;Vrouwen;125;83;0;0;0;19;0;0;0;21;0;0;0;0;2;0;NH234
9092;Graft;20-29 jaar;Mannen;88;54;0;1;0;18;0;0;0;14;0;0;0;0;1;0;NH234
9093;Graft;20-29 jaar;Vrouwen;81;60;0;0;0;10;0;0;0;11;0;0;0;0;0;0;NH234
9094;Graft;30-39 jaar;Mannen;84;58;0;0;0;8;4;0;0;14;0;0;0;0;0;0;NH234
9095;Graft;30-39 jaar;Vrouwen;86;59;0;0;0;9;0;1;0;16;0;0;0;0;1;0;NH234
9096;Graft;40-49 jaar;Mannen;88;58;0;0;0;14;0;0;0;16;0;0;0;0;0;0;NH234
9097;Graft;40-49 jaar;Vrouwen;70;45;0;0;0;13;0;0;0;11;1;0;0;0;0;0;NH234
9098;Graft;50-59 jaar;Mannen;71;47;0;0;0;10;0;0;0;14;0;0;0;0;0;0;NH234
9099;Graft;50-59 jaar;Vrouwen;62;41;0;0;0;11;0;0;0;10;0;0;0;0;0;0;NH234
9100;Graft;60-69 jaar;Mannen;49;36;0;0;0;6;1;0;0;6;0;0;0;0;0;0;NH234
9101;Graft;60-69 jaar;Vrouwen;50;37;0;0;0;8;0;0;0;5;0;0;0;0;0;0;NH234
9102;Graft;70-79 jaar;Mannen;19;12;0;0;0;3;0;0;0;3;0;0;0;0;1;0;NH234
9103;Graft;70-79 jaar;Vrouwen;23;16;0;0;0;3;0;0;0;4;0;0;0;0;0;0;NH234
9104;Graft;80 jaar en ouder;Mannen;6;3;0;0;0;2;0;0;0;1;0;0;0;0;0;0;NH234
9105;Graft;80 jaar en ouder;Vrouwen;9;6;0;0;0;2;0;0;0;1;0;0;0;0;0;0;NH234
9106;Graft;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH234
9107;Graft;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH234
9108;Gramsbergen;Totaal alle leeftijden;Mannen;1753;1146;0;0;0;1;0;1;481;107;0;6;0;0;11;0;OV186
9109;Gramsbergen;Totaal alle leeftijden;Vrouwen;1605;1057;0;0;0;2;0;3;437;95;0;4;0;0;7;0;OV186
9110;Gramsbergen;0-9 jaar;Mannen;449;286;0;0;0;0;0;0;135;24;0;0;0;0;4;0;OV186
9111;Gramsbergen;0-9 jaar;Vrouwen;441;287;0;0;0;0;0;0;131;23;0;0;0;0;0;0;OV186
9112;Gramsbergen;10-19 jaar;Mannen;331;210;0;0;0;0;0;0;96;22;0;1;0;0;2;0;OV186
9113;Gramsbergen;10-19 jaar;Vrouwen;316;206;0;0;0;0;0;2;84;19;0;2;0;0;3;0;OV186
9114;Gramsbergen;20-29 jaar;Mannen;287;181;0;0;0;0;0;1;84;20;0;1;0;0;0;0;OV186
9115;Gramsbergen;20-29 jaar;Vrouwen;263;171;0;0;0;1;0;0;71;20;0;0;0;0;0;0;OV186
9116;Gramsbergen;30-39 jaar;Mannen;232;152;0;0;0;0;0;0;65;12;0;1;0;0;2;0;OV186
9117;Gramsbergen;30-39 jaar;Vrouwen;210;142;0;0;0;0;0;0;62;6;0;0;0;0;0;0;OV186
9118;Gramsbergen;40-49 jaar;Mannen;151;102;0;0;0;0;0;0;40;8;0;0;0;0;1;0;OV186
9119;Gramsbergen;40-49 jaar;Vrouwen;137;89;0;0;0;0;0;1;39;7;0;0;0;0;1;0;OV186
9120;Gramsbergen;50-59 jaar;Mannen;129;92;0;0;0;0;0;0;27;8;0;1;0;0;1;0;OV186
9121;Gramsbergen;50-59 jaar;Vrouwen;109;71;0;0;0;0;0;0;28;6;0;2;0;0;2;0;OV186
9122;Gramsbergen;60-69 jaar;Mannen;103;68;0;0;0;0;0;0;26;9;0;0;0;0;0;0;OV186
9123;Gramsbergen;60-69 jaar;Vrouwen;81;53;0;0;0;1;0;0;18;9;0;0;0;0;0;0;OV186
9124;Gramsbergen;70-79 jaar;Mannen;59;46;0;0;0;1;0;0;8;3;0;0;0;0;1;0;OV186
9125;Gramsbergen;70-79 jaar;Vrouwen;41;33;0;0;0;0;0;0;3;4;0;0;0;0;1;0;OV186
9126;Gramsbergen;80 jaar en ouder;Mannen;12;9;0;0;0;0;0;0;0;1;0;2;0;0;0;0;OV186
9127;Gramsbergen;80 jaar en ouder;Vrouwen;7;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;OV186
9128;Gramsbergen;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9129;Gramsbergen;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV186
9130;Grathem;Totaal alle leeftijden;Mannen;576;0;0;0;0;0;0;0;0;576;0;0;0;0;0;0;LI186
9131;Grathem;Totaal alle leeftijden;Vrouwen;510;0;0;0;0;0;0;0;0;510;0;0;0;0;0;0;LI186
9132;Grathem;0-9 jaar;Mannen;134;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;LI186
9133;Grathem;0-9 jaar;Vrouwen;134;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;LI186
9134;Grathem;10-19 jaar;Mannen;124;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;LI186
9135;Grathem;10-19 jaar;Vrouwen;98;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;LI186
9136;Grathem;20-29 jaar;Mannen;89;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;LI186
9137;Grathem;20-29 jaar;Vrouwen;80;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;LI186
9138;Grathem;30-39 jaar;Mannen;53;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;LI186
9139;Grathem;30-39 jaar;Vrouwen;55;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;LI186
9140;Grathem;40-49 jaar;Mannen;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;LI186
9141;Grathem;40-49 jaar;Vrouwen;51;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;LI186
9142;Grathem;50-59 jaar;Mannen;61;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;LI186
9143;Grathem;50-59 jaar;Vrouwen;47;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;LI186
9144;Grathem;60-69 jaar;Mannen;46;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;LI186
9145;Grathem;60-69 jaar;Vrouwen;36;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;LI186
9146;Grathem;70-79 jaar;Mannen;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;LI186
9147;Grathem;70-79 jaar;Vrouwen;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;LI186
9148;Grathem;80 jaar en ouder;Mannen;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;LI186
9149;Grathem;80 jaar en ouder;Vrouwen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI186
9150;Grathem;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9151;Grathem;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9152;Grave;Totaal alle leeftijden;Mannen;1199;24;0;0;0;0;0;0;0;1150;0;23;0;0;2;0;NB282
9153;Grave;Totaal alle leeftijden;Vrouwen;1241;76;1;1;1;1;7;0;0;1128;0;23;0;0;2;1;NB282
9154;Grave;0-9 jaar;Mannen;236;1;0;0;0;0;0;0;0;225;0;8;0;0;2;0;NB282
9155;Grave;0-9 jaar;Vrouwen;211;1;0;0;0;0;0;0;0;204;0;5;0;0;1;0;NB282
9156;Grave;10-19 jaar;Mannen;303;3;0;0;0;0;0;0;0;300;0;0;0;0;0;0;NB282
9157;Grave;10-19 jaar;Vrouwen;183;4;0;0;0;0;0;0;0;175;0;4;0;0;0;0;NB282
9158;Grave;20-29 jaar;Mannen;155;3;0;0;0;0;0;0;0;150;0;2;0;0;0;0;NB282
9159;Grave;20-29 jaar;Vrouwen;168;15;0;0;0;1;1;0;0;150;0;1;0;0;0;0;NB282
9160;Grave;30-39 jaar;Mannen;148;7;0;0;0;0;0;0;0;137;0;4;0;0;0;0;NB282
9161;Grave;30-39 jaar;Vrouwen;176;23;0;0;0;0;1;0;0;146;0;5;0;0;0;1;NB282
9162;Grave;40-49 jaar;Mannen;111;2;0;0;0;0;0;0;0;107;0;2;0;0;0;0;NB282
9163;Grave;40-49 jaar;Vrouwen;153;11;0;0;1;0;1;0;0;137;0;2;0;0;1;0;NB282
9164;Grave;50-59 jaar;Mannen;91;4;0;0;0;0;0;0;0;86;0;1;0;0;0;0;NB282
9165;Grave;50-59 jaar;Vrouwen;132;9;0;1;0;0;3;0;0;117;0;2;0;0;0;0;NB282
9166;Grave;60-69 jaar;Mannen;81;1;0;0;0;0;0;0;0;78;0;2;0;0;0;0;NB282
9167;Grave;60-69 jaar;Vrouwen;108;8;1;0;0;0;0;0;0;97;0;2;0;0;0;0;NB282
9168;Grave;70-79 jaar;Mannen;55;3;0;0;0;0;0;0;0;49;0;3;0;0;0;0;NB282
9169;Grave;70-79 jaar;Vrouwen;83;4;0;0;0;0;1;0;0;76;0;2;0;0;0;0;NB282
9170;Grave;80 jaar en ouder;Mannen;19;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;NB282
9171;Grave;80 jaar en ouder;Vrouwen;25;1;0;0;0;0;0;0;0;24;0;0;0;0;0;0;NB282
9172;Grave;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB282
9173;Grave;Onbekende leeftijd;Vrouwen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;NB282
9174;Graveland ('s);Totaal alle leeftijden;Mannen;732;491;0;1;1;2;1;0;68;151;3;7;1;2;4;0;NH234
9175;Graveland ('s);Totaal alle leeftijden;Vrouwen;842;554;1;3;0;5;6;2;81;177;1;6;2;4;0;0;NH234
9176;Graveland ('s);0-9 jaar;Mannen;207;145;0;0;0;1;0;0;18;39;0;3;0;0;1;0;NH234
9177;Graveland ('s);0-9 jaar;Vrouwen;216;136;0;0;0;1;0;0;22;53;0;4;0;0;0;0;NH234
9178;Graveland ('s);10-19 jaar;Mannen;129;85;0;0;0;0;0;0;9;32;1;0;1;1;0;0;NH234
9179;Graveland ('s);10-19 jaar;Vrouwen;140;99;0;0;0;0;0;0;13;26;1;0;0;1;0;0;NH234
9180;Graveland ('s);20-29 jaar;Mannen;104;74;0;0;0;0;0;0;12;17;1;0;0;0;0;0;NH234
9181;Graveland ('s);20-29 jaar;Vrouwen;150;99;0;1;0;2;2;0;17;27;0;1;1;0;0;0;NH234
9182;Graveland ('s);30-39 jaar;Mannen;109;72;0;1;0;0;0;0;12;22;0;1;0;0;1;0;NH234
9183;Graveland ('s);30-39 jaar;Vrouwen;110;71;0;2;0;2;1;2;10;20;0;1;0;1;0;0;NH234
9184;Graveland ('s);40-49 jaar;Mannen;58;31;0;0;1;1;0;0;4;19;0;0;0;0;2;0;NH234
9185;Graveland ('s);40-49 jaar;Vrouwen;82;55;1;0;0;0;1;0;4;20;0;0;0;1;0;0;NH234
9186;Graveland ('s);50-59 jaar;Mannen;55;36;0;0;0;0;0;0;6;10;1;2;0;0;0;0;NH234
9187;Graveland ('s);50-59 jaar;Vrouwen;58;39;0;0;0;0;1;0;6;11;0;0;0;1;0;0;NH234
9188;Graveland ('s);60-69 jaar;Mannen;45;35;0;0;0;0;0;0;3;7;0;0;0;0;0;0;NH234
9189;Graveland ('s);60-69 jaar;Vrouwen;52;35;0;0;0;0;0;0;5;11;0;0;1;0;0;0;NH234
9190;Graveland ('s);70-79 jaar;Mannen;19;11;0;0;0;0;0;0;2;5;0;0;0;1;0;0;NH234
9191;Graveland ('s);70-79 jaar;Vrouwen;25;15;0;0;0;0;0;0;1;9;0;0;0;0;0;0;NH234
9192;Graveland ('s);80 jaar en ouder;Mannen;6;2;0;0;0;0;1;0;2;0;0;1;0;0;0;0;NH234
9193;Graveland ('s);80 jaar en ouder;Vrouwen;9;5;0;0;0;0;1;0;3;0;0;0;0;0;0;0;NH234
9194;Graveland ('s);Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH234
9195;Graveland ('s);Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH234
9196;Gravendeel ('s);Totaal alle leeftijden;Mannen;1992;1640;0;0;134;0;0;0;202;2;0;10;0;0;4;0;ZH284
9197;Gravendeel ('s);Totaal alle leeftijden;Vrouwen;1849;1516;0;0;125;0;1;0;195;2;0;9;0;0;1;0;ZH284
9198;Gravendeel ('s);0-9 jaar;Mannen;513;420;0;0;41;0;0;0;48;1;0;2;0;0;1;0;ZH284
9199;Gravendeel ('s);0-9 jaar;Vrouwen;492;390;0;0;43;0;0;0;55;1;0;3;0;0;0;0;ZH284
9200;Gravendeel ('s);10-19 jaar;Mannen;448;362;0;0;28;0;0;0;57;0;0;1;0;0;0;0;ZH284
9201;Gravendeel ('s);10-19 jaar;Vrouwen;361;306;0;0;22;0;0;0;33;0;0;0;0;0;0;0;ZH284
9202;Gravendeel ('s);20-29 jaar;Mannen;270;217;0;0;20;0;0;0;29;0;0;4;0;0;0;0;ZH284
9203;Gravendeel ('s);20-29 jaar;Vrouwen;272;214;0;0;19;0;1;0;36;0;0;2;0;0;0;0;ZH284
9204;Gravendeel ('s);30-39 jaar;Mannen;241;202;0;0;18;0;0;0;21;0;0;0;0;0;0;0;ZH284
9205;Gravendeel ('s);30-39 jaar;Vrouwen;213;173;0;0;14;0;0;0;23;1;0;2;0;0;0;0;ZH284
9206;Gravendeel ('s);40-49 jaar;Mannen;208;173;0;0;10;0;0;0;23;0;0;1;0;0;1;0;ZH284
9207;Gravendeel ('s);40-49 jaar;Vrouwen;196;162;0;0;12;0;0;0;22;0;0;0;0;0;0;0;ZH284
9208;Gravendeel ('s);50-59 jaar;Mannen;125;105;0;0;7;0;0;0;12;1;0;0;0;0;0;0;ZH284
9209;Gravendeel ('s);50-59 jaar;Vrouwen;131;110;0;0;3;0;0;0;16;0;0;2;0;0;0;0;ZH284
9210;Gravendeel ('s);60-69 jaar;Mannen;114;97;0;0;4;0;0;0;9;0;0;2;0;0;2;0;ZH284
9211;Gravendeel ('s);60-69 jaar;Vrouwen;107;92;0;0;8;0;0;0;6;0;0;0;0;0;1;0;ZH284
9212;Gravendeel ('s);70-79 jaar;Mannen;61;55;0;0;4;0;0;0;2;0;0;0;0;0;0;0;ZH284
9213;Gravendeel ('s);70-79 jaar;Vrouwen;64;57;0;0;3;0;0;0;4;0;0;0;0;0;0;0;ZH284
9214;Gravendeel ('s);80 jaar en ouder;Mannen;12;9;0;0;2;0;0;0;1;0;0;0;0;0;0;0;ZH284
9215;Gravendeel ('s);80 jaar en ouder;Vrouwen;13;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ZH284
9216;Gravendeel ('s);Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH284
9217;Gravendeel ('s);Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH284
9218;Gravenhage ('s);Totaal alle leeftijden;Mannen;93092;49804;676;688;538;554;2059;461;3055;28970;142;2560;97;401;3086;1;ZH286
9219;Gravenhage ('s);Totaal alle leeftijden;Vrouwen;112930;61823;1064;1211;723;886;2579;697;3506;34194;168;2802;121;610;2543;3;ZH286
9220;Gravenhage ('s);0-9 jaar;Mannen;22711;12098;87;84;144;111;359;109;800;7540;24;545;19;72;719;0;ZH286
9221;Gravenhage ('s);0-9 jaar;Vrouwen;22621;11799;64;85;121;115;433;118;839;7720;31;495;13;67;721;0;ZH286
9222;Gravenhage ('s);10-19 jaar;Mannen;19544;10537;110;129;117;118;420;103;660;6046;24;582;11;89;598;0;ZH286
9223;Gravenhage ('s);10-19 jaar;Vrouwen;21103;11411;131;184;130;135;439;109;718;6592;25;540;18;77;594;0;ZH286
9224;Gravenhage ('s);20-29 jaar;Mannen;15035;7863;100;132;93;88;348;71;625;4626;24;408;15;61;581;0;ZH286
9225;Gravenhage ('s);20-29 jaar;Vrouwen;20784;11361;191;306;172;233;410;127;623;6176;24;527;19;124;491;0;ZH286
9226;Gravenhage ('s);30-39 jaar;Mannen;12145;6479;91;124;60;86;259;52;356;3712;21;321;9;68;507;0;ZH286
9227;Gravenhage ('s);30-39 jaar;Vrouwen;15880;8659;173;241;95;159;391;111;452;4720;28;376;20;117;338;0;ZH286
9228;Gravenhage ('s);40-49 jaar;Mannen;9547;5117;93;86;55;57;241;49;273;2902;18;264;15;44;333;0;ZH286
9229;Gravenhage ('s);40-49 jaar;Vrouwen;12160;6841;206;150;90;93;313;85;364;3411;25;305;12;81;184;0;ZH286
9230;Gravenhage ('s);50-59 jaar;Mannen;7031;3804;89;65;28;45;211;46;172;2102;12;220;15;30;192;0;ZH286
9231;Gravenhage ('s);50-59 jaar;Vrouwen;9312;5303;143;118;45;88;241;69;248;2557;18;261;18;76;127;0;ZH286
9232;Gravenhage ('s);60-69 jaar;Mannen;4411;2436;69;39;23;31;132;18;102;1290;10;122;5;22;112;0;ZH286
9233;Gravenhage ('s);60-69 jaar;Vrouwen;6488;3763;92;82;38;44;220;47;153;1770;5;163;14;40;57;0;ZH286
9234;Gravenhage ('s);70-79 jaar;Mannen;2200;1185;28;25;12;17;75;12;60;641;6;83;6;11;39;0;ZH286
9235;Gravenhage ('s);70-79 jaar;Vrouwen;3616;2158;47;32;24;16;106;24;90;959;8;99;5;21;27;0;ZH286
9236;Gravenhage ('s);80 jaar en ouder;Mannen;462;283;9;4;6;1;14;1;7;108;3;15;2;4;5;0;ZH286
9237;Gravenhage ('s);80 jaar en ouder;Vrouwen;945;521;17;13;8;3;26;7;19;286;4;35;2;0;4;0;ZH286
9238;Gravenhage ('s);Onbekende leeftijd;Mannen;6;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;ZH286
9239;Gravenhage ('s);Onbekende leeftijd;Vrouwen;21;7;0;0;0;0;0;0;0;3;0;1;0;7;0;3;ZH286
9240;Gravenmoer ('s);Totaal alle leeftijden;Mannen;661;418;0;0;81;0;1;0;129;31;0;1;0;0;0;0;NB282
9241;Gravenmoer ('s);Totaal alle leeftijden;Vrouwen;637;395;0;0;90;0;1;0;131;19;0;0;0;0;1;0;NB282
9242;Gravenmoer ('s);0-9 jaar;Mannen;146;86;0;0;21;0;0;0;34;5;0;0;0;0;0;0;NB282
9243;Gravenmoer ('s);0-9 jaar;Vrouwen;150;90;0;0;29;0;0;0;29;1;0;0;0;0;1;0;NB282
9244;Gravenmoer ('s);10-19 jaar;Mannen;152;90;0;0;22;0;0;0;30;10;0;0;0;0;0;0;NB282
9245;Gravenmoer ('s);10-19 jaar;Vrouwen;148;83;0;0;23;0;0;0;34;8;0;0;0;0;0;0;NB282
9246;Gravenmoer ('s);20-29 jaar;Mannen;105;62;0;0;10;0;1;0;26;6;0;0;0;0;0;0;NB282
9247;Gravenmoer ('s);20-29 jaar;Vrouwen;91;59;0;0;6;0;0;0;23;3;0;0;0;0;0;0;NB282
9248;Gravenmoer ('s);30-39 jaar;Mannen;73;47;0;0;12;0;0;0;11;3;0;0;0;0;0;0;NB282
9249;Gravenmoer ('s);30-39 jaar;Vrouwen;73;40;0;0;14;0;1;0;15;3;0;0;0;0;0;0;NB282
9250;Gravenmoer ('s);40-49 jaar;Mannen;63;44;0;0;9;0;0;0;7;2;0;1;0;0;0;0;NB282
9251;Gravenmoer ('s);40-49 jaar;Vrouwen;77;54;0;0;7;0;0;0;13;3;0;0;0;0;0;0;NB282
9252;Gravenmoer ('s);50-59 jaar;Mannen;53;39;0;0;2;0;0;0;8;4;0;0;0;0;0;0;NB282
9253;Gravenmoer ('s);50-59 jaar;Vrouwen;48;32;0;0;6;0;0;0;9;1;0;0;0;0;0;0;NB282
9254;Gravenmoer ('s);60-69 jaar;Mannen;38;28;0;0;3;0;0;0;7;0;0;0;0;0;0;0;NB282
9255;Gravenmoer ('s);60-69 jaar;Vrouwen;27;18;0;0;3;0;0;0;6;0;0;0;0;0;0;0;NB282
9256;Gravenmoer ('s);70-79 jaar;Mannen;27;18;0;0;2;0;0;0;6;1;0;0;0;0;0;0;NB282
9257;Gravenmoer ('s);70-79 jaar;Vrouwen;21;17;0;0;2;0;0;0;2;0;0;0;0;0;0;0;NB282
9258;Gravenmoer ('s);80 jaar en ouder;Mannen;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB282
9259;Gravenmoer ('s);80 jaar en ouder;Vrouwen;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB282
9260;Gravenmoer ('s);Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB282
9261;Gravenmoer ('s);Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB282
9262;Gravenpolder ('s);Totaal alle leeftijden;Mannen;475;292;0;0;3;0;0;0;39;53;0;0;0;85;3;0;ZE134
9263;Gravenpolder ('s);Totaal alle leeftijden;Vrouwen;438;256;0;1;0;0;0;0;33;50;0;0;0;97;1;0;ZE134
9264;Gravenpolder ('s);0-9 jaar;Mannen;118;83;0;0;0;0;0;0;11;14;0;0;0;10;0;0;ZE134
9265;Gravenpolder ('s);0-9 jaar;Vrouwen;116;74;0;0;0;0;0;0;11;14;0;0;0;17;0;0;ZE134
9266;Gravenpolder ('s);10-19 jaar;Mannen;104;64;0;0;1;0;0;0;9;4;0;0;0;26;0;0;ZE134
9267;Gravenpolder ('s);10-19 jaar;Vrouwen;75;47;0;0;0;0;0;0;3;3;0;0;0;22;0;0;ZE134
9268;Gravenpolder ('s);20-29 jaar;Mannen;85;51;0;0;1;0;0;0;8;13;0;0;0;12;0;0;ZE134
9269;Gravenpolder ('s);20-29 jaar;Vrouwen;76;44;0;0;0;0;0;0;5;11;0;0;0;16;0;0;ZE134
9270;Gravenpolder ('s);30-39 jaar;Mannen;51;33;0;0;0;0;0;0;5;6;0;0;0;5;2;0;ZE134
9271;Gravenpolder ('s);30-39 jaar;Vrouwen;54;31;0;1;0;0;0;0;4;8;0;0;0;10;0;0;ZE134
9272;Gravenpolder ('s);40-49 jaar;Mannen;38;23;0;0;0;0;0;0;2;2;0;0;0;10;1;0;ZE134
9273;Gravenpolder ('s);40-49 jaar;Vrouwen;50;26;0;0;0;0;0;0;5;6;0;0;0;12;1;0;ZE134
9274;Gravenpolder ('s);50-59 jaar;Mannen;39;17;0;0;1;0;0;0;1;6;0;0;0;14;0;0;ZE134
9275;Gravenpolder ('s);50-59 jaar;Vrouwen;24;9;0;0;0;0;0;0;1;3;0;0;0;11;0;0;ZE134
9276;Gravenpolder ('s);60-69 jaar;Mannen;32;17;0;0;0;0;0;0;2;7;0;0;0;6;0;0;ZE134
9277;Gravenpolder ('s);60-69 jaar;Vrouwen;20;13;0;0;0;0;0;0;2;1;0;0;0;4;0;0;ZE134
9278;Gravenpolder ('s);70-79 jaar;Mannen;7;4;0;0;0;0;0;0;0;1;0;0;0;2;0;0;ZE134
9279;Gravenpolder ('s);70-79 jaar;Vrouwen;18;9;0;0;0;0;0;0;2;3;0;0;0;4;0;0;ZE134
9280;Gravenpolder ('s);80 jaar en ouder;Mannen;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZE134
