ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantalHHBehorendeTotDoelpopulatie_2;AantalHuishoudensMetEenLaagInkomen_3;AantalHHOnderOfRondHetSocMin_4
1964;Papendrecht;Eenoudergezin;0.6;0.5;22.0;21.0
1965;Reeuwijk;Totaal particulier huishouden;4.8;4.6;4.0;4.0
1966;Reeuwijk;Eenpersoonshuishoudens;1.0;1.0;;
1967;Reeuwijk;Paar zonder kinderen;1.5;1.5;;
1968;Reeuwijk;Paar met kinderen;1.9;1.8;;
1969;Reeuwijk;Eenoudergezin;0.2;0.2;;
1970;Ridderkerk;Totaal particulier huishouden;19.4;18.9;6.0;5.0
1971;Ridderkerk;Eenpersoonshuishoudens;5.4;5.2;10.0;10.0
1972;Ridderkerk;Paar zonder kinderen;6.7;6.6;2.0;3.0
1973;Ridderkerk;Paar met kinderen;5.9;5.7;3.0;2.0
1974;Ridderkerk;Eenoudergezin;1.0;0.9;19.0;18.0
1975;Rotterdam;Totaal particulier huishouden;281.3;264.7;17.0;16.0
1976;Rotterdam;Eenpersoonshuishoudens;123.7;115.1;20.0;20.0
1977;Rotterdam;Paar zonder kinderen;66.9;64.2;6.0;7.0
1978;Rotterdam;Paar met kinderen;51.7;49.3;14.0;9.0
1979;Rotterdam;Eenoudergezin;27.2;25.4;35.0;34.0
1980;Rozenburg;Totaal particulier huishouden;5.6;5.5;5.0;5.0
1981;Rozenburg;Eenpersoonshuishoudens;1.6;1.5;9.0;8.0
1982;Rozenburg;Paar zonder kinderen;1.9;1.9;;
1983;Rozenburg;Paar met kinderen;1.7;1.6;;
1984;Rozenburg;Eenoudergezin;0.3;0.3;;
1985;Rijnsburg;Totaal particulier huishouden;5.3;5.1;5.0;5.0
1986;Rijnsburg;Eenpersoonshuishoudens;1.1;1.1;7.0;8.0
1987;Rijnsburg;Paar zonder kinderen;1.5;1.5;;
1988;Rijnsburg;Paar met kinderen;2.3;2.3;;
1989;Rijnsburg;Eenoudergezin;0.2;0.2;;
1990;Rijswijk;Totaal particulier huishouden;23.2;22.4;7.0;7.0
1991;Rijswijk;Eenpersoonshuishoudens;9.1;8.8;9.0;9.0
1992;Rijswijk;Paar zonder kinderen;7.2;7.0;2.0;3.0
1993;Rijswijk;Paar met kinderen;4.9;4.7;5.0;4.0
1994;Rijswijk;Eenoudergezin;1.5;1.4;23.0;24.0
1995;Sassenheim;Totaal particulier huishouden;5.8;5.7;3.0;3.0
1996;Sassenheim;Eenpersoonshuishoudens;1.6;1.6;;
1997;Sassenheim;Paar zonder kinderen;1.8;1.8;;
1998;Sassenheim;Paar met kinderen;2.0;2.0;;
1999;Sassenheim;Eenoudergezin;0.3;0.3;;
2000;Schiedam;Totaal particulier huishouden;34.4;32.6;11.0;10.0
2001;Schiedam;Eenpersoonshuishoudens;12.6;11.9;13.0;14.0
2002;Schiedam;Paar zonder kinderen;9.6;9.4;4.0;5.0
2003;Schiedam;Paar met kinderen;8.4;7.9;9.0;6.0
2004;Schiedam;Eenoudergezin;2.5;2.2;35.0;33.0
2005;Schipluiden;Totaal particulier huishouden;4.0;3.9;5.0;4.0
2006;Schipluiden;Eenpersoonshuishoudens;0.8;0.8;;
2007;Schipluiden;Paar zonder kinderen;1.3;1.2;;
2008;Schipluiden;Paar met kinderen;1.7;1.7;6.0;
2009;Schipluiden;Eenoudergezin;0.1;0.1;;
2010;Schoonhoven;Totaal particulier huishouden;4.8;4.6;5.0;5.0
2011;Schoonhoven;Eenpersoonshuishoudens;1.3;1.2;7.0;8.0
2012;Schoonhoven;Paar zonder kinderen;1.6;1.5;;
2013;Schoonhoven;Paar met kinderen;1.6;1.6;5.0;
2014;Schoonhoven;Eenoudergezin;0.2;0.2;;
2015;Sliedrecht;Totaal particulier huishouden;9.5;9.3;6.0;5.0
2016;Sliedrecht;Eenpersoonshuishoudens;2.8;2.7;10.0;9.0
2017;Sliedrecht;Paar zonder kinderen;3.0;3.0;;3.0
2018;Sliedrecht;Paar met kinderen;3.1;3.0;3.0;
2019;Sliedrecht;Eenoudergezin;0.4;0.4;29.0;31.0
2020;Cromstrijen;Totaal particulier huishouden;5.1;5.0;5.0;4.0
2021;Cromstrijen;Eenpersoonshuishoudens;1.1;1.1;6.0;
2022;Cromstrijen;Paar zonder kinderen;1.8;1.8;;
2023;Cromstrijen;Paar met kinderen;1.9;1.8;;
2024;Cromstrijen;Eenoudergezin;0.2;0.2;;
2025;Spijkenisse;Totaal particulier huishouden;30.8;29.7;7.0;7.0
2026;Spijkenisse;Eenpersoonshuishoudens;8.1;7.8;14.0;13.0
2027;Spijkenisse;Paar zonder kinderen;9.4;9.2;2.0;2.0
2028;Spijkenisse;Paar met kinderen;10.1;9.9;3.0;2.0
2029;Spijkenisse;Eenoudergezin;2.2;2.0;29.0;29.0
2030;Albrandswaard;Totaal particulier huishouden;6.9;6.8;4.0;4.0
2031;Albrandswaard;Eenpersoonshuishoudens;1.5;1.5;11.0;11.0
2032;Albrandswaard;Paar zonder kinderen;2.4;2.4;;
2033;Albrandswaard;Paar met kinderen;2.6;2.5;;
2034;Albrandswaard;Eenoudergezin;0.3;0.3;;
2035;Westvoorne;Totaal particulier huishouden;5.7;5.6;5.0;5.0
2036;Westvoorne;Eenpersoonshuishoudens;1.3;1.3;9.0;10.0
2037;Westvoorne;Paar zonder kinderen;2.1;2.1;;
2038;Westvoorne;Paar met kinderen;1.9;1.8;4.0;
2039;Westvoorne;Eenoudergezin;0.2;0.2;;
2040;Strijen;Totaal particulier huishouden;3.7;3.6;4.0;4.0
2041;Strijen;Eenpersoonshuishoudens;0.9;0.8;;
2042;Strijen;Paar zonder kinderen;1.2;1.2;;
2043;Strijen;Paar met kinderen;1.4;1.3;;
2044;Strijen;Eenoudergezin;0.1;0.1;;
2045;Valkenburg;Totaal particulier huishouden;1.4;1.4;;
2046;Valkenburg;Eenpersoonshuishoudens;0.3;0.3;;
2047;Valkenburg;Paar zonder kinderen;0.5;0.4;;
2048;Valkenburg;Paar met kinderen;0.6;0.6;;
2049;Valkenburg;Eenoudergezin;;;;
2050;Vianen;Totaal particulier huishouden;7.5;7.3;6.0;5.0
2051;Vianen;Eenpersoonshuishoudens;1.7;1.6;9.0;10.0
2052;Vianen;Paar zonder kinderen;2.4;2.3;;
2053;Vianen;Paar met kinderen;2.7;2.7;4.0;3.0
2054;Vianen;Eenoudergezin;0.4;0.4;21.0;23.0
2055;Vlaardingen;Totaal particulier huishouden;33.6;32.4;9.0;8.0
2056;Vlaardingen;Eenpersoonshuishoudens;12.2;11.7;12.0;12.0
2057;Vlaardingen;Paar zonder kinderen;10.3;10.0;3.0;4.0
2058;Vlaardingen;Paar met kinderen;8.3;8.1;5.0;3.0
2059;Vlaardingen;Eenoudergezin;2.0;1.9;34.0;33.0
2060;Vlist;Totaal particulier huishouden;3.6;3.5;5.0;4.0
2061;Vlist;Eenpersoonshuishoudens;0.8;0.8;;9.0
2062;Vlist;Paar zonder kinderen;1.2;1.1;;
2063;Vlist;Paar met kinderen;1.4;1.4;;
2064;Vlist;Eenoudergezin;0.1;0.1;;
2065;Voorhout;Totaal particulier huishouden;5.0;4.9;4.0;4.0
2066;Voorhout;Eenpersoonshuishoudens;0.9;0.9;;
2067;Voorhout;Paar zonder kinderen;1.5;1.4;;
2068;Voorhout;Paar met kinderen;2.3;2.3;;
2069;Voorhout;Eenoudergezin;0.2;0.2;;
2070;Voorschoten;Totaal particulier huishouden;9.3;9.0;5.0;4.0
2071;Voorschoten;Eenpersoonshuishoudens;2.8;2.7;7.0;7.0
2072;Voorschoten;Paar zonder kinderen;2.9;2.8;2.0;3.0
2073;Voorschoten;Paar met kinderen;2.9;2.8;3.0;
2074;Voorschoten;Eenoudergezin;0.5;0.4;19.0;18.0
2075;Waddinxveen;Totaal particulier huishouden;10.5;10.2;5.0;4.0
2076;Waddinxveen;Eenpersoonshuishoudens;2.7;2.6;8.0;7.0
2077;Waddinxveen;Paar zonder kinderen;3.3;3.2;;3.0
2078;Waddinxveen;Paar met kinderen;3.8;3.7;3.0;2.0
2079;Waddinxveen;Eenoudergezin;0.4;0.4;;
2080;Warmond;Totaal particulier huishouden;1.9;1.9;6.0;5.0
2081;Warmond;Eenpersoonshuishoudens;0.6;0.5;;
2082;Warmond;Paar zonder kinderen;0.6;0.6;;
2083;Warmond;Paar met kinderen;0.6;0.6;;
2084;Warmond;Eenoudergezin;0.1;0.1;;
2085;Wassenaar;Totaal particulier huishouden;10.7;10.4;6.0;6.0
2086;Wassenaar;Eenpersoonshuishoudens;3.6;3.5;7.0;8.0
2087;Wassenaar;Paar zonder kinderen;3.2;3.2;3.0;3.0
2088;Wassenaar;Paar met kinderen;3.0;2.9;6.0;5.0
2089;Wassenaar;Eenoudergezin;0.6;0.5;16.0;15.0
2090;Wateringen;Totaal particulier huishouden;6.2;6.0;5.0;4.0
2091;Wateringen;Eenpersoonshuishoudens;1.5;1.5;7.0;6.0
2092;Wateringen;Paar zonder kinderen;2.0;1.9;;
2093;Wateringen;Paar met kinderen;2.3;2.2;5.0;4.0
2094;Wateringen;Eenoudergezin;0.3;0.3;;
2095;Woerden;Totaal particulier huishouden;18.4;17.8;5.0;4.0
2096;Woerden;Eenpersoonshuishoudens;4.8;4.6;8.0;8.0
2097;Woerden;Paar zonder kinderen;5.7;5.6;2.0;2.0
2098;Woerden;Paar met kinderen;6.7;6.5;4.0;3.0
2099;Woerden;Eenoudergezin;0.9;0.8;16.0;16.0
2100;Zoetermeer;Totaal particulier huishouden;44.8;43.6;7.0;6.0
2101;Zoetermeer;Eenpersoonshuishoudens;12.7;12.2;11.0;11.0
2102;Zoetermeer;Paar zonder kinderen;12.5;12.3;2.0;3.0
2103;Zoetermeer;Paar met kinderen;14.9;14.5;4.0;2.0
2104;Zoetermeer;Eenoudergezin;3.5;3.3;21.0;20.0
2105;Zoeterwoude;Totaal particulier huishouden;3.0;3.0;4.0;3.0
2106;Zoeterwoude;Eenpersoonshuishoudens;0.6;0.6;;
2107;Zoeterwoude;Paar zonder kinderen;0.9;0.9;;
2108;Zoeterwoude;Paar met kinderen;1.3;1.2;;
2109;Zoeterwoude;Eenoudergezin;0.1;0.1;;
2110;Zwijndrecht;Totaal particulier huishouden;17.3;16.8;6.0;6.0
2111;Zwijndrecht;Eenpersoonshuishoudens;5.0;4.8;10.0;11.0
2112;Zwijndrecht;Paar zonder kinderen;5.4;5.3;3.0;3.0
2113;Zwijndrecht;Paar met kinderen;5.3;5.1;4.0;2.0
2114;Zwijndrecht;Eenoudergezin;1.1;1.1;19.0;20.0
2115;Nederlek;Totaal particulier huishouden;5.8;5.7;4.0;3.0
2116;Nederlek;Eenpersoonshuishoudens;1.4;1.4;6.0;5.0
2117;Nederlek;Paar zonder kinderen;1.9;1.9;;
2118;Nederlek;Paar met kinderen;2.2;2.1;;
2119;Nederlek;Eenoudergezin;0.2;0.2;;
2120;Ouderkerk;Totaal particulier huishouden;3.0;2.9;4.0;3.0
2121;Ouderkerk;Eenpersoonshuishoudens;0.6;0.6;;
2122;Ouderkerk;Paar zonder kinderen;0.9;0.9;;
2123;Ouderkerk;Paar met kinderen;1.2;1.2;;
2124;Ouderkerk;Eenoudergezin;0.1;0.1;;
2125;Jacobswoude;Totaal particulier huishouden;4.0;3.9;4.0;3.0
2126;Jacobswoude;Eenpersoonshuishoudens;0.8;0.8;9.0;
2127;Jacobswoude;Paar zonder kinderen;1.3;1.2;;
2128;Jacobswoude;Paar met kinderen;1.6;1.6;;
2129;Jacobswoude;Eenoudergezin;0.2;0.2;;
2130;Axel;Totaal particulier huishouden;5.3;4.9;8.0;8.0
2131;Axel;Eenpersoonshuishoudens;1.5;1.4;14.0;15.0
2132;Axel;Paar zonder kinderen;1.8;1.7;5.0;5.0
2133;Axel;Paar met kinderen;1.5;1.4;;
2134;Axel;Eenoudergezin;0.3;0.2;;
2135;Gaasterlân-Sleat;Totaal particulier huishouden;4.0;3.9;7.0;7.0
2136;Gaasterlân-Sleat;Eenpersoonshuishoudens;1.0;1.0;13.0;14.0
2137;Gaasterlân-Sleat;Paar zonder kinderen;1.4;1.3;;
2138;Gaasterlân-Sleat;Paar met kinderen;1.4;1.3;5.0;
2139;Gaasterlân-Sleat;Eenoudergezin;0.2;0.2;;
2140;Borsele;Totaal particulier huishouden;8.5;8.4;6.0;6.0
2141;Borsele;Eenpersoonshuishoudens;2.0;2.0;11.0;11.0
2142;Borsele;Paar zonder kinderen;2.8;2.8;3.0;4.0
2143;Borsele;Paar met kinderen;3.1;3.0;4.0;
2144;Borsele;Eenoudergezin;0.4;0.4;;
2145;Goes;Totaal particulier huishouden;15.2;14.8;8.0;8.0
2146;Goes;Eenpersoonshuishoudens;4.9;4.7;14.0;14.0
2147;Goes;Paar zonder kinderen;4.9;4.8;3.0;3.0
2148;Goes;Paar met kinderen;4.3;4.2;4.0;3.0
2149;Goes;Eenoudergezin;0.8;0.8;27.0;27.0
2150;West Maas en Waal;Totaal particulier huishouden;6.9;6.8;6.0;6.0
2151;West Maas en Waal;Eenpersoonshuishoudens;1.4;1.4;10.0;12.0
2152;West Maas en Waal;Paar zonder kinderen;2.3;2.3;4.0;4.0
2153;West Maas en Waal;Paar met kinderen;2.7;2.6;4.0;3.0
2154;West Maas en Waal;Eenoudergezin;0.3;0.3;;
2155;Hontenisse;Totaal particulier huishouden;3.2;3.1;4.0;4.0
2156;Hontenisse;Eenpersoonshuishoudens;0.8;0.7;;
2157;Hontenisse;Paar zonder kinderen;1.1;1.1;;
2158;Hontenisse;Paar met kinderen;1.1;1.1;;
2159;Hontenisse;Eenoudergezin;0.1;0.1;;
2160;Hulst;Totaal particulier huishouden;8.2;7.5;8.0;8.0
2161;Hulst;Eenpersoonshuishoudens;2.3;2.1;13.0;15.0
2162;Hulst;Paar zonder kinderen;2.8;2.6;5.0;6.0
2163;Hulst;Paar met kinderen;2.6;2.2;4.0;3.0
2164;Hulst;Eenoudergezin;0.4;0.4;;20.0
2165;Kapelle;Totaal particulier huishouden;4.3;4.3;5.0;4.0
2166;Kapelle;Eenpersoonshuishoudens;0.9;0.9;9.0;9.0
2167;Kapelle;Paar zonder kinderen;1.5;1.5;;
2168;Kapelle;Paar met kinderen;1.7;1.6;;
2169;Kapelle;Eenoudergezin;0.1;0.1;;
2170;Wymbritseradiel;Totaal particulier huishouden;6.1;5.9;7.0;7.0
2171;Wymbritseradiel;Eenpersoonshuishoudens;1.4;1.4;10.0;15.0
2172;Wymbritseradiel;Paar zonder kinderen;2.0;1.9;4.0;4.0
2173;Wymbritseradiel;Paar met kinderen;2.3;2.3;6.0;4.0
2174;Wymbritseradiel;Eenoudergezin;0.3;0.2;;
2175;Middelburg;Totaal particulier huishouden;19.4;18.7;9.0;8.0
2176;Middelburg;Eenpersoonshuishoudens;6.6;6.3;14.0;13.0
2177;Middelburg;Paar zonder kinderen;6.0;5.9;3.0;3.0
2178;Middelburg;Paar met kinderen;5.4;5.2;6.0;3.0
2179;Middelburg;Eenoudergezin;1.0;1.0;27.0;27.0
2180;Giessenlanden;Totaal particulier huishouden;5.3;5.2;4.0;4.0
2181;Giessenlanden;Eenpersoonshuishoudens;1.1;1.0;;
2182;Giessenlanden;Paar zonder kinderen;1.8;1.8;;
2183;Giessenlanden;Paar met kinderen;2.1;2.0;;
2184;Giessenlanden;Eenoudergezin;0.2;0.2;;
2185;Oostburg;Totaal particulier huishouden;7.9;7.5;7.0;7.0
2186;Oostburg;Eenpersoonshuishoudens;2.4;2.2;10.0;12.0
2187;Oostburg;Paar zonder kinderen;2.8;2.6;4.0;5.0
2188;Oostburg;Paar met kinderen;2.2;2.1;7.0;5.0
2189;Oostburg;Eenoudergezin;0.3;0.3;;
2190;Graafstroom;Totaal particulier huishouden;3.2;3.1;5.0;4.0
2191;Graafstroom;Eenpersoonshuishoudens;0.6;0.6;;
2192;Graafstroom;Paar zonder kinderen;0.9;0.9;;
2193;Graafstroom;Paar met kinderen;1.4;1.4;;
2194;Graafstroom;Eenoudergezin;0.1;0.1;;
2195;Liesveld;Totaal particulier huishouden;3.4;3.3;5.0;5.0
2196;Liesveld;Eenpersoonshuishoudens;0.7;0.6;11.0;
2197;Liesveld;Paar zonder kinderen;1.0;1.0;;
2198;Liesveld;Paar met kinderen;1.5;1.4;;
2199;Liesveld;Eenoudergezin;0.1;0.1;;
2200;Reimerswaal;Totaal particulier huishouden;7.8;7.5;6.0;5.0
2201;Reimerswaal;Eenpersoonshuishoudens;2.0;1.9;7.0;9.0
2202;Reimerswaal;Paar zonder kinderen;2.4;2.3;;3.0
2203;Reimerswaal;Paar met kinderen;2.9;2.7;5.0;3.0
2204;Reimerswaal;Eenoudergezin;0.3;0.3;;
2205;Sas van Gent;Totaal particulier huishouden;3.7;3.5;8.0;8.0
2206;Sas van Gent;Eenpersoonshuishoudens;1.0;0.9;16.0;15.0
2207;Sas van Gent;Paar zonder kinderen;1.3;1.3;;
2208;Sas van Gent;Paar met kinderen;1.0;1.0;;
2209;Sas van Gent;Eenoudergezin;0.2;0.2;;
2210;Zederik;Totaal particulier huishouden;4.8;4.6;5.0;5.0
2211;Zederik;Eenpersoonshuishoudens;1.0;0.9;10.0;10.0
2212;Zederik;Paar zonder kinderen;1.5;1.4;;
2213;Zederik;Paar met kinderen;2.0;2.0;;
2214;Zederik;Eenoudergezin;0.2;0.2;;
2215;Wûnseradiel;Totaal particulier huishouden;4.7;4.5;10.0;8.0
2216;Wûnseradiel;Eenpersoonshuishoudens;1.3;1.3;11.0;12.0
2217;Wûnseradiel;Paar zonder kinderen;1.4;1.4;;
2218;Wûnseradiel;Paar met kinderen;1.7;1.6;9.0;5.0
2219;Wûnseradiel;Eenoudergezin;0.2;0.2;44.0;38.0
2220;Terneuzen;Totaal particulier huishouden;14.6;14.0;8.0;8.0
2221;Terneuzen;Eenpersoonshuishoudens;4.3;4.1;12.0;12.0
2222;Terneuzen;Paar zonder kinderen;4.9;4.7;4.0;4.0
2223;Terneuzen;Paar met kinderen;4.2;4.0;5.0;3.0
2224;Terneuzen;Eenoudergezin;0.8;0.8;28.0;28.0
2225;Tholen;Totaal particulier huishouden;9.0;8.7;7.0;6.0
2226;Tholen;Eenpersoonshuishoudens;2.2;2.1;11.0;11.0
2227;Tholen;Paar zonder kinderen;2.9;2.8;4.0;4.0
2228;Tholen;Paar met kinderen;3.4;3.3;5.0;3.0
2229;Tholen;Eenoudergezin;0.3;0.3;;
2230;Veere;Totaal particulier huishouden;8.5;8.2;6.0;6.0
2231;Veere;Eenpersoonshuishoudens;2.1;2.0;10.0;9.0
2232;Veere;Paar zonder kinderen;2.9;2.9;5.0;5.0
2233;Veere;Paar met kinderen;3.0;2.9;5.0;3.0
2234;Veere;Eenoudergezin;0.3;0.3;;
2235;Vlissingen;Totaal particulier huishouden;20.1;19.2;10.0;9.0
2236;Vlissingen;Eenpersoonshuishoudens;6.9;6.5;14.0;13.0
2237;Vlissingen;Paar zonder kinderen;6.5;6.3;3.0;3.0
2238;Vlissingen;Paar met kinderen;4.9;4.8;7.0;3.0
2239;Vlissingen;Eenoudergezin;1.3;1.2;34.0;33.0
2240;Lingewaal;Totaal particulier huishouden;3.9;3.8;5.0;4.0
2241;Lingewaal;Eenpersoonshuishoudens;0.7;0.7;;
2242;Lingewaal;Paar zonder kinderen;1.2;1.2;;
2243;Lingewaal;Paar met kinderen;1.6;1.6;;
2244;Lingewaal;Eenoudergezin;0.2;0.2;;
2245;De Ronde Venen;Totaal particulier huishouden;13.3;12.9;5.0;5.0
2246;De Ronde Venen;Eenpersoonshuishoudens;3.2;3.1;7.0;8.0
2247;De Ronde Venen;Paar zonder kinderen;4.0;3.9;2.0;3.0
2248;De Ronde Venen;Paar met kinderen;4.9;4.8;4.0;2.0
2249;De Ronde Venen;Eenoudergezin;0.7;0.7;19.0;17.0
2250;Tytsjerksteradiel;Totaal particulier huishouden;12.2;12.0;6.0;5.0
2251;Tytsjerksteradiel;Eenpersoonshuishoudens;2.9;2.9;9.0;9.0
2252;Tytsjerksteradiel;Paar zonder kinderen;4.2;4.1;2.0;3.0
2253;Tytsjerksteradiel;Paar met kinderen;4.4;4.3;5.0;3.0
2254;Tytsjerksteradiel;Eenoudergezin;0.5;0.5;23.0;22.0
2255;Aalburg;Totaal particulier huishouden;4.1;3.9;6.0;5.0
2256;Aalburg;Eenpersoonshuishoudens;0.8;0.8;11.0;12.0
2257;Aalburg;Paar zonder kinderen;1.1;1.1;;
2258;Aalburg;Paar met kinderen;1.9;1.8;5.0;
2259;Aalburg;Eenoudergezin;0.2;0.1;;
2260;Asten;Totaal particulier huishouden;5.9;5.7;5.0;6.0
2261;Asten;Eenpersoonshuishoudens;1.3;1.2;9.0;11.0
2262;Asten;Paar zonder kinderen;1.8;1.8;5.0;5.0
2263;Asten;Paar met kinderen;2.3;2.3;4.0;
2264;Asten;Eenoudergezin;0.2;0.2;;
2265;Baarle-Nassau;Totaal particulier huishouden;2.6;2.5;8.0;9.0
2266;Baarle-Nassau;Eenpersoonshuishoudens;0.7;0.7;18.0;19.0
2267;Baarle-Nassau;Paar zonder kinderen;0.9;0.9;;
2268;Baarle-Nassau;Paar met kinderen;0.8;0.8;;
2269;Baarle-Nassau;Eenoudergezin;0.1;0.1;;
2270;Bergen op Zoom;Totaal particulier huishouden;27.7;26.6;8.0;7.0
2271;Bergen op Zoom;Eenpersoonshuishoudens;8.4;8.0;11.0;11.0
2272;Bergen op Zoom;Paar zonder kinderen;8.8;8.5;4.0;4.0
2273;Bergen op Zoom;Paar met kinderen;8.3;7.9;6.0;3.0
2274;Bergen op Zoom;Eenoudergezin;1.4;1.3;24.0;24.0
2275;Best;Totaal particulier huishouden;10.7;10.3;5.0;5.0
2276;Best;Eenpersoonshuishoudens;2.4;2.3;9.0;9.0
2277;Best;Paar zonder kinderen;3.6;3.5;2.0;3.0
2278;Best;Paar met kinderen;4.0;3.9;4.0;2.0
2279;Best;Eenoudergezin;0.5;0.5;18.0;17.0
2280;Boekel;Totaal particulier huishouden;3.2;3.2;5.0;5.0
2281;Boekel;Eenpersoonshuishoudens;0.6;0.6;;
2282;Boekel;Paar zonder kinderen;0.9;0.9;;
2283;Boekel;Paar met kinderen;1.5;1.4;5.0;
2284;Boekel;Eenoudergezin;0.1;0.1;;
2285;Boxmeer;Totaal particulier huishouden;11.1;10.8;6.0;6.0
2286;Boxmeer;Eenpersoonshuishoudens;2.7;2.6;10.0;12.0
2287;Boxmeer;Paar zonder kinderen;3.4;3.3;;3.0
2288;Boxmeer;Paar met kinderen;4.3;4.1;5.0;3.0
2289;Boxmeer;Eenoudergezin;0.5;0.5;24.0;18.0
2290;Boxtel;Totaal particulier huishouden;11.4;11.0;7.0;6.0
2291;Boxtel;Eenpersoonshuishoudens;2.9;2.8;14.0;14.0
2292;Boxtel;Paar zonder kinderen;3.5;3.5;3.0;3.0
2293;Boxtel;Paar met kinderen;3.9;3.8;4.0;2.0
2294;Boxtel;Eenoudergezin;0.6;0.6;16.0;16.0
2295;Breda;Totaal particulier huishouden;69.9;66.8;9.0;8.0
2296;Breda;Eenpersoonshuishoudens;23.3;22.0;13.0;14.0
2297;Breda;Paar zonder kinderen;21.8;21.2;3.0;4.0
2298;Breda;Paar met kinderen;18.5;17.9;6.0;4.0
2299;Breda;Eenoudergezin;4.2;3.9;26.0;26.0
2300;Deurne;Totaal particulier huishouden;11.8;11.5;5.0;5.0
2301;Deurne;Eenpersoonshuishoudens;2.6;2.5;10.0;10.0
2302;Deurne;Paar zonder kinderen;3.7;3.7;3.0;4.0
2303;Deurne;Paar met kinderen;4.6;4.5;4.0;3.0
2304;Deurne;Eenoudergezin;0.6;0.5;15.0;16.0
2305;Pekela;Totaal particulier huishouden;5.7;5.5;12.0;10.0
2306;Pekela;Eenpersoonshuishoudens;1.6;1.5;16.0;17.0
2307;Pekela;Paar zonder kinderen;1.8;1.8;6.0;6.0
2308;Pekela;Paar met kinderen;1.9;1.8;9.0;
2309;Pekela;Eenoudergezin;0.3;0.3;36.0;40.0
2310;Dongen;Totaal particulier huishouden;9.8;9.6;5.0;5.0
2311;Dongen;Eenpersoonshuishoudens;2.5;2.4;7.0;8.0
2312;Dongen;Paar zonder kinderen;3.1;3.1;4.0;5.0
2313;Dongen;Paar met kinderen;3.5;3.4;3.0;
2314;Dongen;Eenoudergezin;0.5;0.4;17.0;18.0
2315;Eersel;Totaal particulier huishouden;6.7;6.6;6.0;5.0
2316;Eersel;Eenpersoonshuishoudens;1.4;1.4;12.0;9.0
2317;Eersel;Paar zonder kinderen;2.1;2.1;;
2318;Eersel;Paar met kinderen;2.7;2.6;4.0;
2319;Eersel;Eenoudergezin;0.3;0.3;;
2320;Eindhoven;Totaal particulier huishouden;91.5;87.1;10.0;9.0
2321;Eindhoven;Eenpersoonshuishoudens;34.4;32.3;14.0;13.0
2322;Eindhoven;Paar zonder kinderen;27.9;27.0;4.0;5.0
2323;Eindhoven;Paar met kinderen;21.0;20.2;6.0;4.0
2324;Eindhoven;Eenoudergezin;5.4;5.0;30.0;30.0
2325;Etten-Leur;Totaal particulier huishouden;15.2;14.7;7.0;6.0
2326;Etten-Leur;Eenpersoonshuishoudens;3.7;3.5;13.0;13.0
2327;Etten-Leur;Paar zonder kinderen;5.0;4.9;2.0;3.0
2328;Etten-Leur;Paar met kinderen;5.3;5.1;5.0;3.0
2329;Etten-Leur;Eenoudergezin;0.8;0.8;23.0;22.0
2330;Geertruidenberg;Totaal particulier huishouden;8.3;8.0;5.0;5.0
2331;Geertruidenberg;Eenpersoonshuishoudens;1.8;1.8;9.0;9.0
2332;Geertruidenberg;Paar zonder kinderen;2.7;2.6;;3.0
2333;Geertruidenberg;Paar met kinderen;3.1;3.0;3.0;
2334;Geertruidenberg;Eenoudergezin;0.4;0.4;27.0;26.0
2335;Geldrop;Totaal particulier huishouden;12.0;11.6;6.0;6.0
2336;Geldrop;Eenpersoonshuishoudens;3.5;3.4;12.0;11.0
2337;Geldrop;Paar zonder kinderen;4.0;3.9;2.0;2.0
2338;Geldrop;Paar met kinderen;3.6;3.5;4.0;3.0
2339;Geldrop;Eenoudergezin;0.6;0.6;17.0;18.0
2340;Gilze en Rijen;Totaal particulier huishouden;9.5;9.3;5.0;5.0
2341;Gilze en Rijen;Eenpersoonshuishoudens;2.1;2.0;9.0;9.0
2342;Gilze en Rijen;Paar zonder kinderen;3.2;3.1;3.0;3.0
2343;Gilze en Rijen;Paar met kinderen;3.5;3.5;3.0;
2344;Gilze en Rijen;Eenoudergezin;0.4;0.4;21.0;19.0
2345;Goirle;Totaal particulier huishouden;8.5;8.3;5.0;5.0
2346;Goirle;Eenpersoonshuishoudens;1.8;1.7;12.0;13.0
2347;Goirle;Paar zonder kinderen;2.9;2.8;;3.0
2348;Goirle;Paar met kinderen;3.3;3.2;3.0;
2349;Goirle;Eenoudergezin;0.4;0.4;;
2350;Grave;Totaal particulier huishouden;4.9;4.7;8.0;7.0
2351;Grave;Eenpersoonshuishoudens;1.2;1.1;14.0;13.0
2352;Grave;Paar zonder kinderen;1.6;1.5;;
2353;Grave;Paar met kinderen;1.8;1.7;;
2354;Grave;Eenoudergezin;0.2;0.2;32.0;35.0
2355;Haaren;Totaal particulier huishouden;4.9;4.8;6.0;5.0
2356;Haaren;Eenpersoonshuishoudens;1.0;0.9;10.0;9.0
2357;Haaren;Paar zonder kinderen;1.6;1.6;;
2358;Haaren;Paar met kinderen;2.0;1.9;5.0;
2359;Haaren;Eenoudergezin;0.2;0.2;;
2360;Helmond;Totaal particulier huishouden;34.7;33.5;10.0;10.0
2361;Helmond;Eenpersoonshuishoudens;10.2;9.7;15.0;15.0
2362;Helmond;Paar zonder kinderen;10.8;10.6;6.0;7.0
