ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
9168;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2022;26.0
9169;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Echt-Susteren;2023;18.0
9170;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2017;40.0
9171;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2018;36.0
9172;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2019;26.0
9173;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2020;19.0
9174;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2021;21.0
9175;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2022;17.0
9176;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Edam-Volendam;2023;12.0
9177;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2017;143.0
9178;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2018;131.0
9179;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2019;114.0
9180;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2020;88.0
9181;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2021;91.0
9182;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2022;72.0
9183;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ede;2023;57.0
9184;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2017;
9185;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2018;
9186;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2019;
9187;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2020;
9188;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2021;
9189;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2022;
9190;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemnes;2023;
9191;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2017;
9192;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2018;
9193;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2019;
9194;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2020;
9195;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2021;66.0
9196;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2022;56.0
9197;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsdelta;2023;39.0
9198;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2017;45.0
9199;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2018;40.0
9200;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2019;
9201;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2020;
9202;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2021;
9203;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2022;
9204;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eemsmond;2023;
9205;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2017;26.0
9206;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2018;21.0
9207;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2019;18.0
9208;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2020;13.0
9209;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2021;14.0
9210;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2022;12.0
9211;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eersel;2023;11.0
9212;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2017;26.0
9213;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2018;21.0
9214;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2019;14.0
9215;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2020;10.0
9216;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2021;12.0
9217;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2022;12.0
9218;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eijsden-Margraten;2023;11.0
9219;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2017;514.0
9220;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2018;461.0
9221;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2019;371.0
9222;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2020;302.0
9223;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2021;299.0
9224;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2022;243.0
9225;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Eindhoven;2023;188.0
9226;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2017;38.0
9227;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2018;33.0
9228;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2019;24.0
9229;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2020;19.0
9230;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2021;18.0
9231;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2022;9.0
9232;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Elburg;2023;9.0
9233;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2017;280.0
9234;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2018;247.0
9235;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2019;41.0
9236;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2020;24.0
9237;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2021;26.0
9238;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2022;18.0
9239;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Emmen;2023;
9240;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2017;37.0
9241;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2018;35.0
9242;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2019;29.0
9243;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2020;
9244;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2021;
9245;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2022;
9246;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enkhuizen;2023;
9247;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2017;500.0
9248;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2018;489.0
9249;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2019;422.0
9250;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2020;328.0
9251;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2021;309.0
9252;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2022;240.0
9253;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Enschede;2023;185.0
9254;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2017;59.0
9255;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2018;62.0
9256;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2019;45.0
9257;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2020;
9258;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2021;
9259;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2022;11.0
9260;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Epe;2023;
9261;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2017;21.0
9262;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2018;17.0
9263;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2019;3.0
9264;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2020;
9265;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2021;
9266;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2022;
9267;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ermelo;2023;
9268;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2017;68.0
9269;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2018;58.0
9270;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2019;46.0
9271;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2020;40.0
9272;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2021;43.0
9273;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2022;35.0
9274;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Etten-Leur;2023;25.0
9275;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2017;
9276;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2018;
9277;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2019;
9278;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2020;
9279;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2021;
9280;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2022;
9281;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Ferwerderadiel;2023;
9282;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2017;23.0
9283;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2018;
9284;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2019;
9285;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2020;
9286;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2021;
9287;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2022;
9288;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Franekeradeel;2023;
9289;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2017;113.0
9290;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2018;99.0
9291;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2019;75.0
9292;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2020;58.0
9293;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2021;60.0
9294;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2022;52.0
9295;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;De Fryske Marren;2023;40.0
9296;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2017;18.0
9297;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2018;14.0
9298;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2019;2.0
9299;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2020;
9300;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2021;
9301;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2022;
9302;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geertruidenberg;2023;
9303;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2017;21.0
9304;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2018;
9305;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2019;
9306;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2020;
9307;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2021;
9308;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2022;
9309;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldermalsen;2023;
9310;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2017;65.0
9311;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2018;58.0
9312;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2019;53.0
9313;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2020;45.0
9314;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2021;46.0
9315;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2022;35.0
9316;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Geldrop-Mierlo;2023;25.0
9317;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2017;26.0
9318;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2018;10.0
9319;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2019;8.0
9320;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2020;
9321;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2021;
9322;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2022;
9323;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gemert-Bakel;2023;
9324;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2017;23.0
9325;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2018;19.0
9326;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2019;16.0
9327;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2020;
9328;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2021;
9329;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2022;
9330;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gennep;2023;
9331;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2017;17.0
9332;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2018;15.0
9333;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2019;
9334;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2020;
9335;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2021;
9336;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2022;
9337;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Giessenlanden;2023;
9338;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2017;52.0
9339;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2018;44.0
9340;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2019;34.0
9341;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2020;27.0
9342;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2021;27.0
9343;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2022;21.0
9344;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gilze en Rijen;2023;12.0
9345;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2017;97.0
9346;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2018;79.0
9347;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2019;64.0
9348;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2020;52.0
9349;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2021;54.0
9350;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2022;43.0
9351;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goeree-Overflakkee;2023;40.0
9352;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2017;106.0
9353;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2018;93.0
9354;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2019;82.0
9355;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2020;65.0
9356;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2021;62.0
9357;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2022;50.0
9358;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goes;2023;43.0
9359;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2017;38.0
9360;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2018;34.0
9361;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2019;29.0
9362;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2020;23.0
9363;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2021;25.0
9364;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2022;20.0
9365;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Goirle;2023;17.0
9366;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2017;81.0
9367;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2018;66.0
9368;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2019;50.0
9369;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2020;33.0
9370;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2021;43.0
9371;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2022;35.0
9372;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gooise Meren;2023;28.0
9373;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2017;73.0
9374;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2018;69.0
9375;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2019;58.0
9376;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2020;44.0
9377;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2021;40.0
9378;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2022;30.0
9379;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gorinchem;2023;23.0
9380;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2017;155.0
9381;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2018;151.0
9382;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2019;123.0
9383;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2020;102.0
9384;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2021;98.0
9385;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2022;82.0
9386;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gouda;2023;69.0
9387;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2017;4.0
9388;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2018;5.0
9389;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2019;1.0
9390;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2020;
9391;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2021;
9392;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2022;
9393;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grave;2023;
9394;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2017;1121.0
9395;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2018;1003.0
9396;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2019;220.0
9397;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2020;15.0
9398;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2021;14.0
9399;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2022;14.0
9400;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Gravenhage (gemeente);2023;7.0
9401;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2017;337.0
9402;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2018;346.0
9403;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2019;318.0
9404;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2020;359.0
9405;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2021;367.0
9406;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2022;295.0
9407;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Groningen (gemeente);2023;221.0
9408;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2017;13.0
9409;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2018;14.0
9410;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2019;
9411;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2020;
9412;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2021;
9413;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2022;
9414;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Grootegast;2023;
9415;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2017;25.0
9416;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2018;21.0
9417;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2019;14.0
9418;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2020;10.0
9419;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2021;11.0
9420;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2022;12.0
9421;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Gulpen-Wittem;2023;
9422;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2017;39.0
9423;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2018;35.0
9424;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2019;31.0
9425;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2020;23.0
9426;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2021;22.0
9427;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2022;16.0
9428;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaksbergen;2023;10.0
9429;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2017;10.0
9430;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2018;5.0
9431;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2019;2.0
9432;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2020;
9433;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2021;
9434;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2022;
9435;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haaren;2023;
9436;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2017;251.0
9437;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2018;220.0
9438;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2019;198.0
9439;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2020;167.0
9440;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2021;177.0
9441;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2022;146.0
9442;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlem;2023;85.0
9443;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2017;
9444;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2018;
9445;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2019;
9446;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2020;
9447;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2021;
9448;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2022;
9449;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmerliede en Spaarnwoude;2023;
9450;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2017;68.0
9451;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2018;65.0
9452;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2019;68.0
9453;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2020;68.0
9454;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2021;61.0
9455;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2022;51.0
9456;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haarlemmermeer;2023;47.0
9457;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2017;53.0
9458;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2018;45.0
9459;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2019;32.0
9460;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2020;26.0
9461;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2021;29.0
9462;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2022;22.0
9463;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Halderberge;2023;17.0
9464;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2017;40.0
9465;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2018;40.0
9466;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2019;41.0
9467;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2020;59.0
9468;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2021;47.0
9469;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2022;30.0
9470;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardenberg;2023;20.0
