ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
1512;Renkum;2013 1e halfjaar;210.0;160.0;110.0;260.0;;0.0;0.0;0.0;0.0;;10.0;0.0;10.0;10.0;;10.0;0.0;0.0;10.0;;190.0;160.0;100.0;250.0;
1513;Renkum;2013 2e halfjaar;310.0;130.0;200.0;250.0;50.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;10.0;10.0;0.0;0.0;10.0;0.0;290.0;130.0;190.0;240.0;40.0
1514;Renkum;2014 1e halfjaar;250.0;220.0;170.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;240.0;220.0;160.0;290.0;0.0
1515;Renkum;2014 2e halfjaar;290.0;170.0;240.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;280.0;170.0;240.0;210.0;0.0
1516;Renswoude;2013 1e halfjaar;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;
1517;Renswoude;2013 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1518;Renswoude;2014 1e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1519;Renswoude;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1520;Reusel-De Mierden;2013 1e halfjaar;10.0;10.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;10.0;10.0;10.0;
1521;Reusel-De Mierden;2013 2e halfjaar;10.0;20.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;20.0;0.0
1522;Reusel-De Mierden;2014 1e halfjaar;20.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;20.0;10.0;0.0
1523;Reusel-De Mierden;2014 2e halfjaar;10.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;0.0
1524;Rheden;2013 1e halfjaar;660.0;350.0;300.0;710.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;40.0;30.0;20.0;60.0;;620.0;320.0;290.0;650.0;
1525;Rheden;2013 2e halfjaar;700.0;440.0;290.0;860.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;30.0;20.0;60.0;0.0;650.0;410.0;270.0;800.0;0.0
1526;Rheden;2014 1e halfjaar;860.0;620.0;340.0;1140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;20.0;10.0;70.0;0.0;800.0;600.0;330.0;1070.0;0.0
1527;Rheden;2014 2e halfjaar;1070.0;520.0;350.0;1250.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;30.0;30.0;80.0;0.0;1000.0;490.0;320.0;1170.0;-60.0
1528;Rhenen;2013 1e halfjaar;110.0;20.0;10.0;110.0;;10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;20.0;10.0;110.0;
1529;Rhenen;2013 2e halfjaar;110.0;10.0;20.0;110.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;10.0;20.0;110.0;-10.0
1530;Rhenen;2014 1e halfjaar;110.0;30.0;10.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;30.0;10.0;120.0;0.0
1531;Rhenen;2014 2e halfjaar;120.0;30.0;10.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;30.0;10.0;140.0;0.0
1532;Ridderkerk;2013 1e halfjaar;630.0;580.0;600.0;600.0;;10.0;0.0;10.0;10.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;600.0;580.0;590.0;590.0;
1533;Ridderkerk;2013 2e halfjaar;600.0;230.0;190.0;640.0;0.0;10.0;0.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;590.0;230.0;170.0;640.0;0.0
1534;Ridderkerk;2014 1e halfjaar;620.0;150.0;110.0;660.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;620.0;150.0;110.0;660.0;-10.0
1535;Ridderkerk;2014 2e halfjaar;640.0;170.0;120.0;690.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;640.0;170.0;120.0;690.0;-20.0
1536;Rijnwaarden;2013 1e halfjaar;40.0;40.0;20.0;70.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;40.0;40.0;20.0;70.0;
1537;Rijnwaarden;2013 2e halfjaar;80.0;50.0;30.0;90.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;50.0;30.0;90.0;10.0
1538;Rijnwaarden;2014 1e halfjaar;90.0;40.0;30.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;40.0;30.0;100.0;0.0
1539;Rijnwaarden;2014 2e halfjaar;90.0;60.0;50.0;100.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;60.0;50.0;100.0;-20.0
1540;Rijnwoude;2013 1e halfjaar;110.0;40.0;20.0;120.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;40.0;20.0;120.0;
1541;Rijnwoude;2013 2e halfjaar;110.0;50.0;50.0;110.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;40.0;50.0;100.0;-10.0
1542;Rijnwoude;2014 1e halfjaar;;;;;;;;;;;;;;;;;;;;;;;;;
1543;Rijnwoude;2014 2e halfjaar;;;;;;;;;;;;;;;;;;;;;;;;;
1544;Rijssen-Holten;2013 1e halfjaar;240.0;150.0;100.0;300.0;;10.0;20.0;10.0;20.0;;0.0;0.0;0.0;0.0;;20.0;20.0;10.0;20.0;;210.0;120.0;80.0;250.0;
1545;Rijssen-Holten;2013 2e halfjaar;300.0;140.0;130.0;310.0;10.0;20.0;20.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;20.0;20.0;0.0;250.0;110.0;100.0;260.0;10.0
1546;Rijssen-Holten;2014 1e halfjaar;310.0;180.0;80.0;400.0;0.0;30.0;20.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;10.0;30.0;0.0;260.0;140.0;70.0;330.0;0.0
1547;Rijssen-Holten;2014 2e halfjaar;390.0;160.0;130.0;420.0;-10.0;40.0;20.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;10.0;30.0;0.0;320.0;130.0;100.0;350.0;-10.0
1548;Rijswijk (ZH.);2013 1e halfjaar;640.0;480.0;470.0;650.0;;20.0;10.0;10.0;20.0;;0.0;0.0;0.0;0.0;;30.0;30.0;10.0;50.0;;590.0;430.0;440.0;580.0;
1549;Rijswijk (ZH.);2013 2e halfjaar;590.0;480.0;510.0;560.0;-60.0;20.0;20.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;30.0;40.0;0.0;520.0;440.0;470.0;490.0;-60.0
1550;Rijswijk (ZH.);2014 1e halfjaar;540.0;570.0;430.0;680.0;-10.0;20.0;0.0;0.0;20.0;-10.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;20.0;50.0;0.0;480.0;540.0;410.0;610.0;-10.0
1551;Rijswijk (ZH.);2014 2e halfjaar;660.0;510.0;470.0;700.0;-20.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;30.0;20.0;60.0;0.0;590.0;480.0;440.0;630.0;-20.0
1552;Roerdalen;2013 1e halfjaar;190.0;170.0;110.0;260.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;50.0;40.0;70.0;;130.0;120.0;70.0;190.0;
1553;Roerdalen;2013 2e halfjaar;270.0;220.0;160.0;330.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;60.0;40.0;90.0;10.0;190.0;160.0;120.0;240.0;10.0
1554;Roerdalen;2014 1e halfjaar;330.0;190.0;180.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;60.0;40.0;100.0;0.0;240.0;130.0;140.0;240.0;0.0
1555;Roerdalen;2014 2e halfjaar;340.0;130.0;140.0;330.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;20.0;20.0;100.0;0.0;240.0;110.0;120.0;230.0;0.0
1556;Roermond;2013 1e halfjaar;960.0;460.0;410.0;1000.0;;10.0;50.0;20.0;50.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;940.0;410.0;400.0;950.0;
1557;Roermond;2013 2e halfjaar;1060.0;330.0;400.0;990.0;60.0;50.0;10.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;320.0;390.0;930.0;50.0
1558;Roermond;2014 1e halfjaar;940.0;390.0;310.0;1030.0;-50.0;30.0;10.0;20.0;30.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;910.0;380.0;290.0;1000.0;-20.0
1559;Roermond;2014 2e halfjaar;980.0;520.0;340.0;1170.0;-40.0;20.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;510.0;320.0;1160.0;-40.0
1560;De Ronde Venen;2013 1e halfjaar;10.0;20.0;20.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;20.0;20.0;20.0;
1561;De Ronde Venen;2013 2e halfjaar;20.0;50.0;20.0;50.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;50.0;20.0;50.0;10.0
1562;De Ronde Venen;2014 1e halfjaar;70.0;90.0;40.0;120.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;90.0;40.0;120.0;20.0
1563;De Ronde Venen;2014 2e halfjaar;120.0;20.0;20.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;20.0;20.0;120.0;0.0
1564;Roosendaal;2013 1e halfjaar;370.0;340.0;160.0;550.0;;50.0;50.0;10.0;80.0;;0.0;0.0;0.0;0.0;;10.0;50.0;20.0;40.0;;310.0;240.0;130.0;430.0;
1565;Roosendaal;2013 2e halfjaar;570.0;740.0;380.0;930.0;20.0;90.0;60.0;30.0;110.0;10.0;0.0;0.0;0.0;0.0;0.0;40.0;150.0;70.0;120.0;0.0;440.0;540.0;280.0;700.0;10.0
1566;Roosendaal;2014 1e halfjaar;910.0;410.0;240.0;1080.0;-30.0;100.0;10.0;20.0;90.0;-10.0;0.0;0.0;0.0;0.0;0.0;120.0;60.0;50.0;130.0;-10.0;690.0;340.0;160.0;870.0;-10.0
1567;Roosendaal;2014 2e halfjaar;1050.0;260.0;180.0;1130.0;-30.0;70.0;0.0;10.0;60.0;-20.0;0.0;0.0;0.0;0.0;0.0;120.0;50.0;30.0;150.0;-10.0;870.0;200.0;150.0;930.0;0.0
1568;Rotterdam;2013 1e halfjaar;13280.0;4510.0;5260.0;12530.0;;400.0;0.0;50.0;340.0;;1570.0;0.0;890.0;680.0;;600.0;60.0;180.0;490.0;;10700.0;4450.0;4140.0;11010.0;
1569;Rotterdam;2013 2e halfjaar;12890.0;5170.0;5030.0;13030.0;370.0;350.0;0.0;130.0;220.0;0.0;660.0;0.0;110.0;550.0;-20.0;460.0;10.0;50.0;420.0;-40.0;11430.0;5160.0;4740.0;11850.0;420.0
1570;Rotterdam;2014 1e halfjaar;15360.0;8010.0;5970.0;17400.0;2330.0;280.0;290.0;300.0;270.0;60.0;540.0;0.0;540.0;0.0;-10.0;370.0;180.0;50.0;500.0;-50.0;14170.0;7540.0;5080.0;16630.0;2320.0
1571;Rotterdam;2014 2e halfjaar;12860.0;6950.0;3130.0;16680.0;-4540.0;270.0;20.0;300.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;260.0;500.0;320.0;430.0;-240.0;12330.0;6440.0;2510.0;16250.0;-4300.0
1572;Rozendaal;2013 1e halfjaar;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
1573;Rozendaal;2013 2e halfjaar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1574;Rozendaal;2014 1e halfjaar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1575;Rozendaal;2014 2e halfjaar;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1576;Rucphen;2013 1e halfjaar;240.0;100.0;90.0;250.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;110.0;40.0;40.0;110.0;;130.0;60.0;50.0;140.0;
1577;Rucphen;2013 2e halfjaar;250.0;110.0;80.0;270.0;-10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;110.0;40.0;30.0;110.0;0.0;140.0;70.0;50.0;160.0;0.0
1578;Rucphen;2014 1e halfjaar;260.0;90.0;70.0;280.0;-20.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;100.0;40.0;20.0;120.0;-10.0;150.0;50.0;50.0;150.0;-10.0
1579;Rucphen;2014 2e halfjaar;250.0;40.0;60.0;230.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;20.0;20.0;110.0;0.0;130.0;30.0;30.0;130.0;-20.0
1580;Schagen;2013 1e halfjaar;170.0;420.0;240.0;350.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;170.0;420.0;240.0;350.0;
1581;Schagen;2013 2e halfjaar;290.0;210.0;270.0;230.0;-60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.0;210.0;270.0;230.0;-60.0
1582;Schagen;2014 1e halfjaar;170.0;140.0;80.0;230.0;-60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;140.0;80.0;230.0;-60.0
1583;Schagen;2014 2e halfjaar;190.0;180.0;110.0;260.0;-40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;180.0;110.0;260.0;-40.0
1584;Schermer;2013 1e halfjaar;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
1585;Schermer;2013 2e halfjaar;0.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0
1586;Schermer;2014 1e halfjaar;10.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;10.0;0.0
1587;Schermer;2014 2e halfjaar;10.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;0.0
1588;Scherpenzeel;2013 1e halfjaar;10.0;10.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;10.0;0.0;10.0;
1589;Scherpenzeel;2013 2e halfjaar;10.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;0.0
1590;Scherpenzeel;2014 1e halfjaar;20.0;10.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;10.0
1591;Scherpenzeel;2014 2e halfjaar;30.0;10.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;30.0;0.0
1592;Schiedam;2013 1e halfjaar;1120.0;1010.0;840.0;1290.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;1120.0;1010.0;840.0;1290.0;
1593;Schiedam;2013 2e halfjaar;1190.0;1320.0;1170.0;1340.0;-100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1190.0;1320.0;1170.0;1340.0;-100.0
1594;Schiedam;2014 1e halfjaar;1140.0;900.0;660.0;1370.0;-200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1140.0;900.0;660.0;1370.0;-200.0
1595;Schiedam;2014 2e halfjaar;1300.0;770.0;670.0;1400.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;770.0;670.0;1400.0;-70.0
1596;Schiermonnikoog;2013 1e halfjaar;10.0;10.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;10.0;0.0;10.0;
1597;Schiermonnikoog;2013 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1598;Schiermonnikoog;2014 1e halfjaar;10.0;0.0;0.0;10.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;-10.0
1599;Schiermonnikoog;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
1600;Schijndel;2013 1e halfjaar;100.0;50.0;40.0;110.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;90.0;50.0;40.0;100.0;
1601;Schijndel;2013 2e halfjaar;110.0;230.0;40.0;290.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;230.0;40.0;290.0;0.0
1602;Schijndel;2014 1e halfjaar;260.0;50.0;50.0;260.0;-30.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;50.0;50.0;250.0;-30.0
1603;Schijndel;2014 2e halfjaar;210.0;30.0;20.0;230.0;-50.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.0;30.0;20.0;220.0;-50.0
1604;Schinnen;2013 1e halfjaar;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;
1605;Schinnen;2013 2e halfjaar;10.0;10.0;0.0;10.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;-10.0
1606;Schinnen;2014 1e halfjaar;10.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0
1607;Schinnen;2014 2e halfjaar;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0
1608;Schoonhoven;2013 1e halfjaar;40.0;20.0;20.0;40.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;10.0;10.0;10.0;;30.0;10.0;10.0;30.0;
1609;Schoonhoven;2013 2e halfjaar;40.0;10.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0;30.0;10.0;10.0;20.0;0.0
1610;Schoonhoven;2014 1e halfjaar;30.0;10.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;20.0;10.0;0.0;30.0;0.0
1611;Schoonhoven;2014 2e halfjaar;40.0;40.0;10.0;70.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;30.0;40.0;10.0;60.0;10.0
1612;Schouwen-Duiveland;2013 1e halfjaar;260.0;80.0;80.0;260.0;;0.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;250.0;80.0;80.0;250.0;
1613;Schouwen-Duiveland;2013 2e halfjaar;250.0;100.0;70.0;290.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;240.0;100.0;70.0;280.0;0.0
1614;Schouwen-Duiveland;2014 1e halfjaar;290.0;90.0;60.0;320.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;280.0;90.0;60.0;310.0;0.0
1615;Schouwen-Duiveland;2014 2e halfjaar;310.0;60.0;50.0;320.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;300.0;60.0;50.0;310.0;-10.0
1616;Simpelveld;2013 1e halfjaar;40.0;20.0;20.0;40.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;30.0;20.0;20.0;30.0;
1617;Simpelveld;2013 2e halfjaar;40.0;100.0;30.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;30.0;90.0;30.0;100.0;0.0
1618;Simpelveld;2014 1e halfjaar;130.0;100.0;50.0;180.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;10.0;40.0;20.0;100.0;70.0;30.0;140.0;0.0
1619;Simpelveld;2014 2e halfjaar;180.0;130.0;50.0;260.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;20.0;10.0;40.0;-10.0;140.0;110.0;40.0;210.0;0.0
1620;Sint Anthonis;2013 1e halfjaar;10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
1621;Sint Anthonis;2013 2e halfjaar;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0
1622;Sint Anthonis;2014 1e halfjaar;20.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;0.0
1623;Sint Anthonis;2014 2e halfjaar;30.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;30.0;0.0
1624;Sint-Michielsgestel;2013 1e halfjaar;70.0;40.0;20.0;90.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;40.0;20.0;80.0;
1625;Sint-Michielsgestel;2013 2e halfjaar;90.0;190.0;30.0;250.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;190.0;30.0;240.0;0.0
1626;Sint-Michielsgestel;2014 1e halfjaar;230.0;30.0;30.0;220.0;-20.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;20.0;30.0;210.0;-20.0
