ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
7482;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2013;113.8;62;24.4;214.2;63.4
7483;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2014;114.5;62;24.9;217.6;63.2
7484;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2015;115.1;62;26.4;229.3;71.0
7485;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2016;115.8;61;28.1;242.6;77.7
7486;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2017;116.7;61;30.3;259.9;92.2
7487;Type: Meerpersoonshuishouden;Agglomeratie Leiden en Bollenstreek (CR);2018;117.9;61;34.3;291.0;117.9
7488;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2011;219.3;58;38.6;176.0;24.3
7489;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2012;221.0;58;35.9;162.4;17.8
7490;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2013;222.5;58;32.0;144.1;7.9
7491;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2014;224.6;58;33.0;146.8;7.7
7492;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2015;225.8;58;35.1;155.5;12.9
7493;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2016;227.4;58;37.8;166.4;16.6
7494;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2017;229.1;58;42.2;184.1;25.8
7495;Type: Meerpersoonshuishouden;Agglomeratie 's-Gravenhage (CR);2018;231.2;58;50.1;216.6;39.7
7496;Type: Meerpersoonshuishouden;Delft en Westland (CR);2011;58.9;61;14.4;245.2;85.9
7497;Type: Meerpersoonshuishouden;Delft en Westland (CR);2012;59.0;59;13.5;228.3;69.8
7498;Type: Meerpersoonshuishouden;Delft en Westland (CR);2013;59.2;59;12.4;209.3;50.1
7499;Type: Meerpersoonshuishouden;Delft en Westland (CR);2014;59.8;59;12.5;209.9;49.2
7500;Type: Meerpersoonshuishouden;Delft en Westland (CR);2015;60.1;58;13.2;220.3;55.7
7501;Type: Meerpersoonshuishouden;Delft en Westland (CR);2016;60.5;58;13.9;229.9;60.5
7502;Type: Meerpersoonshuishouden;Delft en Westland (CR);2017;60.9;58;14.9;245.4;73.3
7503;Type: Meerpersoonshuishouden;Delft en Westland (CR);2018;61.5;58;17.1;277.4;94.4
7504;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2011;91.4;70;21.7;237.2;97.2
7505;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2012;91.6;69;20.2;220.8;77.8
7506;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2013;91.8;69;18.3;199.6;56.7
7507;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2014;92.1;69;18.4;200.2;54.9
7508;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2015;92.5;69;19.3;209.1;59.7
7509;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2016;93.1;69;19.7;211.1;63.6
7510;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2017;93.9;68;21.0;223.6;74.5
7511;Type: Meerpersoonshuishouden;Oost-Zuid-Holland (CR);2018;95.0;68;23.6;248.2;91.7
7512;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2011;389.6;62;60.8;156.0;25.1
7513;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2012;391.2;61;55.3;141.5;18.7
7514;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2013;392.0;61;45.0;114.7;9.0
7515;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2014;393.4;62;46.6;118.5;8.9
7516;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2015;394.6;61;50.7;128.4;13.5
7517;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2016;396.6;61;55.0;138.7;16.4
7518;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2017;398.5;61;60.3;151.4;22.9
7519;Type: Meerpersoonshuishouden;Groot-Rijnmond (CR);2018;400.6;61;69.1;172.5;34.3
7520;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2011;104.0;68;17.9;172.3;56.4
7521;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2012;104.3;68;16.8;161.2;44.5
7522;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2013;104.6;67;15.3;145.9;29.5
7523;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2014;104.9;68;15.3;145.6;26.7
7524;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2015;105.1;67;16.2;153.7;31.1
7525;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2016;105.0;67;17.5;166.3;37.4
7526;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2017;105.1;67;18.6;176.9;45.7
7527;Type: Meerpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2018;105.5;67;20.9;198.0;59.8
7528;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2011;32.4;68;6.8;210.1;109.4
7529;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2012;32.4;67;6.6;204.9;100.0
7530;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2013;32.3;67;6.4;198.1;86.3
7531;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2014;32.2;67;6.7;208.0;91.3
7532;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2015;32.1;66;7.0;218.3;99.2
7533;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2016;32.0;66;7.3;227.5;103.0
7534;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2017;31.9;65;7.6;239.9;110.1
7535;Type: Meerpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2018;31.9;65;8.3;261.0;123.8
7536;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2011;80.0;67;17.2;215.7;103.2
7537;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2012;79.9;66;16.4;205.1;87.5
7538;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2013;79.9;66;15.3;191.3;67.8
7539;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2014;79.8;66;15.6;196.0;68.5
7540;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2015;79.8;66;16.3;203.7;74.3
7541;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2016;79.8;65;17.0;212.9;79.7
7542;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2017;79.7;65;17.9;224.4;89.3
7543;Type: Meerpersoonshuishouden;Overig Zeeland (CR);2018;79.8;64;19.8;248.4;103.6
7544;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2011;182.1;68;38.0;208.8;99.3
7545;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2012;182.5;68;35.7;195.3;81.6
7546;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2013;183.0;67;32.2;176.2;58.9
7547;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2014;183.6;67;32.4;176.3;56.7
7548;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2015;183.7;66;34.6;188.4;63.4
7549;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2016;184.3;66;35.7;193.6;69.2
7550;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2017;184.8;66;38.2;206.5;78.8
7551;Type: Meerpersoonshuishouden;West-Noord-Brabant (CR);2018;185.3;65;42.8;230.8;97.4
7552;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2011;131.7;66;28.2;214.5;98.6
7553;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2012;132.0;65;26.2;198.1;80.2
7554;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2013;132.6;65;23.5;177.1;56.2
7555;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2014;133.2;65;23.7;177.7;53.4
7556;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2015;133.3;64;24.6;184.5;56.9
7557;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2016;133.9;64;25.8;192.5;61.5
7558;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2017;134.7;64;27.5;204.0;71.8
7559;Type: Meerpersoonshuishouden;Midden-Noord-Brabant (CR);2018;135.5;64;30.7;227.0;88.0
7560;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2011;186.4;70;48.4;259.6;142.6
7561;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2012;186.9;70;45.5;243.6;119.9
7562;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2013;187.6;69;41.1;219.0;90.6
7563;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2014;188.2;69;41.7;221.8;87.9
7564;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2015;188.6;69;41.9;222.1;92.1
7565;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2016;189.4;68;43.9;231.7;95.9
7566;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2017;190.1;68;47.2;248.1;109.0
7567;Type: Meerpersoonshuishouden;Noordoost-Noord-Brabant (CR);2018;191.3;68;51.8;270.6;126.5
7568;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2011;214.5;67;51.7;241.2;121.5
7569;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2012;215.2;66;48.2;224.0;99.8
7570;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2013;216.2;66;43.5;201.4;73.7
7571;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2014;217.5;66;43.9;201.9;70.9
7572;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2015;218.2;65;45.6;209.1;76.5
7573;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2016;218.9;65;47.7;218.0;81.1
7574;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2017;220.0;64;50.5;229.7;92.3
7575;Type: Meerpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2018;221.5;64;57.2;258.2;113.1
7576;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2011;83.0;71;17.1;206.2;106.9
7577;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2012;83.1;70;16.3;196.3;90.4
7578;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2013;83.1;70;14.9;178.8;68.5
7579;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2014;83.4;70;15.3;183.1;68.7
7580;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2015;83.3;69;15.6;186.9;72.7
7581;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2016;83.2;69;16.6;200.0;80.2
7582;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2017;83.3;68;17.6;211.4;90.8
7583;Type: Meerpersoonshuishouden;Noord-Limburg (CR);2018;83.4;68;19.6;234.5;106.2
7584;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2011;70.5;70;14.6;206.7;123.3
7585;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2012;70.6;69;13.7;194.6;108.3
7586;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2013;70.7;69;12.5;177.3;87.9
7587;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2014;70.8;69;12.8;180.7;85.9
7588;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2015;70.7;68;13.1;185.5;87.5
7589;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2016;70.5;67;13.9;196.4;94.6
7590;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2017;70.6;67;14.6;206.6;102.6
7591;Type: Meerpersoonshuishouden;Midden-Limburg (CR);2018;70.7;67;16.4;232.3;123.0
7592;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2011;179.3;63;26.0;144.9;55.0
7593;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2012;178.7;63;24.0;134.4;44.4
7594;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2013;177.7;62;21.4;120.1;30.5
7595;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2014;177.4;62;21.2;119.7;28.5
7596;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2015;176.2;62;22.0;124.6;32.3
7597;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2016;175.4;61;23.6;134.7;37.7
7598;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2017;174.7;61;25.2;144.1;44.4
7599;Type: Meerpersoonshuishouden;Zuid-Limburg (CR);2018;174.3;61;28.5;163.3;58.9
7600;Type: Meerpersoonshuishouden;Flevoland (CR);2011;111.8;71;12.8;114.5;25.6
7601;Type: Meerpersoonshuishouden;Flevoland (CR);2012;112.6;70;11.9;105.3;15.7
7602;Type: Meerpersoonshuishouden;Flevoland (CR);2013;113.5;70;10.1;89.3;5.0
7603;Type: Meerpersoonshuishouden;Flevoland (CR);2014;114.0;70;10.7;93.5;5.6
7604;Type: Meerpersoonshuishouden;Flevoland (CR);2015;114.4;70;11.8;103.0;10.7
7605;Type: Meerpersoonshuishouden;Flevoland (CR);2016;115.1;70;12.8;111.5;14.8
7606;Type: Meerpersoonshuishouden;Flevoland (CR);2017;115.9;69;14.3;123.4;24.1
7607;Type: Meerpersoonshuishouden;Flevoland (CR);2018;117.3;69;16.8;143.4;39.0
7608;Type: Meerpersoonshuishouden;Aa en Hunze;2011;8.0;72;2.0;244.1;160.1
7609;Type: Meerpersoonshuishouden;Aa en Hunze;2012;8.0;72;1.8;227.0;137.2
7610;Type: Meerpersoonshuishouden;Aa en Hunze;2013;8.0;71;1.6;207.0;109.2
7611;Type: Meerpersoonshuishouden;Aa en Hunze;2014;7.9;73;1.6;204.4;105.5
7612;Type: Meerpersoonshuishouden;Aa en Hunze;2015;7.9;73;1.6;208.4;112.3
7613;Type: Meerpersoonshuishouden;Aa en Hunze;2016;7.9;73;1.7;219.1;118.0
7614;Type: Meerpersoonshuishouden;Aa en Hunze;2017;7.9;72;1.9;234.7;129.1
7615;Type: Meerpersoonshuishouden;Aa en Hunze;2018;7.9;72;2.0;256.8;147.2
7616;Type: Meerpersoonshuishouden;Aalsmeer;2011;8.9;73;2.5;283.7;108.8
7617;Type: Meerpersoonshuishouden;Aalsmeer;2012;8.9;73;2.4;264.0;92.1
7618;Type: Meerpersoonshuishouden;Aalsmeer;2013;9.0;73;2.2;241.2;67.6
7619;Type: Meerpersoonshuishouden;Aalsmeer;2014;9.0;72;2.2;242.3;67.1
7620;Type: Meerpersoonshuishouden;Aalsmeer;2015;9.1;72;2.5;270.0;83.5
7621;Type: Meerpersoonshuishouden;Aalsmeer;2016;9.1;72;2.7;290.2;100.9
7622;Type: Meerpersoonshuishouden;Aalsmeer;2017;9.1;71;2.8;306.4;123.3
7623;Type: Meerpersoonshuishouden;Aalsmeer;2018;9.2;72;3.2;347.0;154.6
7624;Type: Meerpersoonshuishouden;Aalten;2011;8.0;72;1.7;219.1;122.6
7625;Type: Meerpersoonshuishouden;Aalten;2012;8.0;72;1.7;207.9;104.6
7626;Type: Meerpersoonshuishouden;Aalten;2013;8.0;71;1.5;193.8;84.2
7627;Type: Meerpersoonshuishouden;Aalten;2014;8.0;71;1.5;188.3;78.5
7628;Type: Meerpersoonshuishouden;Aalten;2015;7.9;71;1.6;201.5;80.9
7629;Type: Meerpersoonshuishouden;Aalten;2016;7.9;71;1.7;209.3;82.1
7630;Type: Meerpersoonshuishouden;Aalten;2017;8.0;71;1.7;211.9;89.2
7631;Type: Meerpersoonshuishouden;Aalten;2018;8.0;71;1.9;240.0;102.2
7632;Type: Meerpersoonshuishouden;Achtkarspelen;2011;8.3;73;1.4;168.9;106.2
7633;Type: Meerpersoonshuishouden;Achtkarspelen;2012;8.3;73;1.3;157.3;87.6
7634;Type: Meerpersoonshuishouden;Achtkarspelen;2013;8.3;72;1.2;142.1;66.8
7635;Type: Meerpersoonshuishouden;Achtkarspelen;2014;8.2;71;1.1;137.8;62.1
7636;Type: Meerpersoonshuishouden;Achtkarspelen;2015;8.2;71;1.2;140.1;64.9
7637;Type: Meerpersoonshuishouden;Achtkarspelen;2016;8.2;71;1.2;142.8;64.4
7638;Type: Meerpersoonshuishouden;Achtkarspelen;2017;8.2;71;1.3;152.8;75.0
7639;Type: Meerpersoonshuishouden;Achtkarspelen;2018;8.2;70;1.4;173.6;88.2
7640;Type: Meerpersoonshuishouden;Alblasserdam;2011;5.5;71;0.8;150.2;64.4
7641;Type: Meerpersoonshuishouden;Alblasserdam;2012;5.6;71;0.8;140.5;50.7
7642;Type: Meerpersoonshuishouden;Alblasserdam;2013;5.6;71;0.7;119.2;33.9
7643;Type: Meerpersoonshuishouden;Alblasserdam;2014;5.6;71;0.7;125.7;33.5
7644;Type: Meerpersoonshuishouden;Alblasserdam;2015;5.7;71;0.8;140.8;37.5
7645;Type: Meerpersoonshuishouden;Alblasserdam;2016;5.7;71;1.0;177.2;42.1
7646;Type: Meerpersoonshuishouden;Alblasserdam;2017;5.7;71;1.1;191.4;50.4
7647;Type: Meerpersoonshuishouden;Alblasserdam;2018;5.7;70;1.1;185.8;66.7
7648;Type: Meerpersoonshuishouden;Albrandswaard;2011;7.4;77;1.5;197.9;70.6
7649;Type: Meerpersoonshuishouden;Albrandswaard;2012;7.5;76;1.4;183.8;55.6
7650;Type: Meerpersoonshuishouden;Albrandswaard;2013;7.5;76;1.2;161.6;32.7
7651;Type: Meerpersoonshuishouden;Albrandswaard;2014;7.5;75;1.3;172.1;36.0
7652;Type: Meerpersoonshuishouden;Albrandswaard;2015;7.5;75;1.3;178.9;46.0
7653;Type: Meerpersoonshuishouden;Albrandswaard;2016;7.4;75;1.4;189.6;55.4
7654;Type: Meerpersoonshuishouden;Albrandswaard;2017;7.5;74;1.6;211.7;72.1
7655;Type: Meerpersoonshuishouden;Albrandswaard;2018;7.5;74;1.9;250.6;95.7
7656;Type: Meerpersoonshuishouden;Alkmaar;2011;29.9;62;4.3;145.0;54.4
7657;Type: Meerpersoonshuishouden;Alkmaar;2012;30.1;61;4.0;132.6;41.5
7658;Type: Meerpersoonshuishouden;Alkmaar;2013;30.2;61;3.5;114.6;24.6
7659;Type: Meerpersoonshuishouden;Alkmaar;2014;30.3;61;3.4;111.8;24.0
7660;Type: Meerpersoonshuishouden;Alkmaar;2015;30.3;61;3.6;120.5;29.3
7661;Type: Meerpersoonshuishouden;Alkmaar;2016;30.4;61;3.9;128.1;34.7
7662;Type: Meerpersoonshuishouden;Alkmaar;2017;30.5;60;4.3;141.1;45.4
7663;Type: Meerpersoonshuishouden;Alkmaar;2018;30.5;60;5.0;164.9;66.4
7664;Type: Meerpersoonshuishouden;Almelo;2011;20.8;67;2.4;114.0;24.7
7665;Type: Meerpersoonshuishouden;Almelo;2012;20.8;66;2.2;104.5;17.1
7666;Type: Meerpersoonshuishouden;Almelo;2013;20.8;66;1.9;89.3;7.0
7667;Type: Meerpersoonshuishouden;Almelo;2014;20.8;66;1.8;88.6;6.2
7668;Type: Meerpersoonshuishouden;Almelo;2015;20.7;66;2.0;94.7;9.1
7669;Type: Meerpersoonshuishouden;Almelo;2016;20.6;65;2.1;101.4;12.5
7670;Type: Meerpersoonshuishouden;Almelo;2017;20.6;65;2.3;111.8;18.1
7671;Type: Meerpersoonshuishouden;Almelo;2018;20.6;64;2.6;128.3;26.9
7672;Type: Meerpersoonshuishouden;Almere;2011;54.8;71;4.0;73.5;13.0
7673;Type: Meerpersoonshuishouden;Almere;2012;55.3;70;3.5;63.1;6.3
7674;Type: Meerpersoonshuishouden;Almere;2013;55.8;70;2.7;47.8;1.4
7675;Type: Meerpersoonshuishouden;Almere;2014;56.1;70;2.9;51.6;1.6
7676;Type: Meerpersoonshuishouden;Almere;2015;56.3;70;3.5;61.7;4.3
7677;Type: Meerpersoonshuishouden;Almere;2016;56.8;69;3.9;69.0;7.3
7678;Type: Meerpersoonshuishouden;Almere;2017;57.4;69;4.7;82.5;16.4
7679;Type: Meerpersoonshuishouden;Almere;2018;58.4;69;5.9;101.6;31.0
7680;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2011;31.0;70;6.0;193.3;74.6
7681;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2012;31.1;70;5.8;185.0;61.0
7682;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2013;31.2;69;5.1;162.9;43.7
7683;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2014;31.2;69;5.1;164.7;42.1
7684;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2015;31.4;69;5.4;173.2;49.2
7685;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2016;31.5;69;5.6;179.1;52.1
7686;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2017;31.8;68;6.1;191.9;62.9
7687;Type: Meerpersoonshuishouden;Alphen aan den Rijn;2018;32.0;68;6.9;216.0;78.9
7688;Type: Meerpersoonshuishouden;Alphen-Chaam;2011;2.9;77;1.3;436.2;301.1
7689;Type: Meerpersoonshuishouden;Alphen-Chaam;2012;2.9;78;1.2;418.1;267.4
7690;Type: Meerpersoonshuishouden;Alphen-Chaam;2013;3.0;77;1.1;379.0;218.0
7691;Type: Meerpersoonshuishouden;Alphen-Chaam;2014;3.0;77;1.1;379.9;210.8
7692;Type: Meerpersoonshuishouden;Alphen-Chaam;2015;3.0;77;1.2;388.4;218.9
7693;Type: Meerpersoonshuishouden;Alphen-Chaam;2016;3.1;77;1.3;407.3;225.8
7694;Type: Meerpersoonshuishouden;Alphen-Chaam;2017;3.1;76;1.3;434.0;243.3
7695;Type: Meerpersoonshuishouden;Alphen-Chaam;2018;3.1;76;1.5;474.1;276.5
7696;Type: Meerpersoonshuishouden;Altena;2011;15.6;77;4.0;253.7;150.3
7697;Type: Meerpersoonshuishouden;Altena;2012;15.7;77;3.8;239.8;131.7
7698;Type: Meerpersoonshuishouden;Altena;2013;15.7;76;3.5;221.6;108.1
7699;Type: Meerpersoonshuishouden;Altena;2014;15.7;76;3.6;228.8;106.2
7700;Type: Meerpersoonshuishouden;Altena;2015;15.8;75;3.8;239.6;109.5
7701;Type: Meerpersoonshuishouden;Altena;2016;15.8;75;3.9;249.2;112.2
7702;Type: Meerpersoonshuishouden;Altena;2017;15.9;75;4.1;259.7;120.1
7703;Type: Meerpersoonshuishouden;Altena;2018;16.0;74;4.6;286.8;140.0
7704;Type: Meerpersoonshuishouden;Ameland;2011;1.0;65;0.3;285.2;223.3
7705;Type: Meerpersoonshuishouden;Ameland;2012;1.0;66;0.3;266.2;205.1
7706;Type: Meerpersoonshuishouden;Ameland;2013;1.0;66;0.2;235.5;162.1
7707;Type: Meerpersoonshuishouden;Ameland;2014;1.0;66;0.3;240.0;165.1
7708;Type: Meerpersoonshuishouden;Ameland;2015;1.0;65;0.3;247.2;177.5
7709;Type: Meerpersoonshuishouden;Ameland;2016;1.0;64;0.3;256.3;184.0
7710;Type: Meerpersoonshuishouden;Ameland;2017;1.1;65;0.3;272.0;201.5
7711;Type: Meerpersoonshuishouden;Ameland;2018;1.1;63;0.3;294.0;217.1
7712;Type: Meerpersoonshuishouden;Amersfoort;2011;40.8;65;6.4;156.1;44.2
7713;Type: Meerpersoonshuishouden;Amersfoort;2012;41.2;65;6.1;146.9;32.5
7714;Type: Meerpersoonshuishouden;Amersfoort;2013;41.5;64;5.1;124.0;17.0
7715;Type: Meerpersoonshuishouden;Amersfoort;2014;41.9;65;5.3;126.4;16.8
7716;Type: Meerpersoonshuishouden;Amersfoort;2015;42.3;64;5.7;134.7;24.5
7717;Type: Meerpersoonshuishouden;Amersfoort;2016;42.7;64;6.4;149.6;33.1
7718;Type: Meerpersoonshuishouden;Amersfoort;2017;42.9;64;7.3;171.2;49.9
7719;Type: Meerpersoonshuishouden;Amersfoort;2018;43.2;64;8.9;205.2;80.0
7720;Type: Meerpersoonshuishouden;Amstelveen;2011;22.1;57;6.6;300.3;70.3
7721;Type: Meerpersoonshuishouden;Amstelveen;2012;22.6;57;7.4;326.0;54.5
7722;Type: Meerpersoonshuishouden;Amstelveen;2013;22.7;57;6.5;287.5;41.7
7723;Type: Meerpersoonshuishouden;Amstelveen;2014;23.0;58;6.4;278.9;40.6
7724;Type: Meerpersoonshuishouden;Amstelveen;2015;23.6;57;6.8;288.5;47.5
7725;Type: Meerpersoonshuishouden;Amstelveen;2016;23.9;58;8.5;356.2;59.7
7726;Type: Meerpersoonshuishouden;Amstelveen;2017;24.0;58;8.9;372.5;93.0
7727;Type: Meerpersoonshuishouden;Amstelveen;2018;24.2;58;10.1;418.5;133.5
7728;Type: Meerpersoonshuishouden;Amsterdam;2011;190.0;46;27.7;145.9;7.0
7729;Type: Meerpersoonshuishouden;Amsterdam;2012;192.3;46;25.9;134.9;5.5
7730;Type: Meerpersoonshuishouden;Amsterdam;2013;194.7;46;24.8;127.4;2.9
7731;Type: Meerpersoonshuishouden;Amsterdam;2014;198.3;46;25.8;130.1;3.0
7732;Type: Meerpersoonshuishouden;Amsterdam;2015;200.5;46;29.8;148.8;6.4
7733;Type: Meerpersoonshuishouden;Amsterdam;2016;203.2;46;34.4;169.1;9.6
7734;Type: Meerpersoonshuishouden;Amsterdam;2017;205.3;46;42.3;205.9;16.6
7735;Type: Meerpersoonshuishouden;Amsterdam;2018;208.2;46;51.0;245.0;23.7
7736;Type: Meerpersoonshuishouden;Apeldoorn;2011;45.0;67;8.4;187.5;73.9
7737;Type: Meerpersoonshuishouden;Apeldoorn;2012;45.1;67;7.7;170.8;56.2
7738;Type: Meerpersoonshuishouden;Apeldoorn;2013;45.3;67;6.6;146.4;35.1
7739;Type: Meerpersoonshuishouden;Apeldoorn;2014;45.5;66;6.5;143.7;30.8
7740;Type: Meerpersoonshuishouden;Apeldoorn;2015;45.7;66;7.1;154.6;35.1
7741;Type: Meerpersoonshuishouden;Apeldoorn;2016;45.9;66;7.3;160.2;39.6
7742;Type: Meerpersoonshuishouden;Apeldoorn;2017;46.0;65;8.2;177.9;53.7
7743;Type: Meerpersoonshuishouden;Apeldoorn;2018;46.2;64;9.4;204.5;73.0
7744;Type: Meerpersoonshuishouden;Appingedam;2011;3.6;66;0.4;114.0;36.3
7745;Type: Meerpersoonshuishouden;Appingedam;2012;3.6;65;0.4;106.7;29.8
7746;Type: Meerpersoonshuishouden;Appingedam;2013;3.6;65;0.3;97.3;20.8
7747;Type: Meerpersoonshuishouden;Appingedam;2014;3.6;65;0.4;100.4;19.3
7748;Type: Meerpersoonshuishouden;Appingedam;2015;3.6;65;0.4;101.0;19.5
7749;Type: Meerpersoonshuishouden;Appingedam;2016;3.6;64;0.4;100.8;19.5
7750;Type: Meerpersoonshuishouden;Appingedam;2017;3.5;63;0.4;105.6;22.3
7751;Type: Meerpersoonshuishouden;Appingedam;2018;3.5;63;0.4;113.4;27.9
7752;Type: Meerpersoonshuishouden;Arnhem;2011;39.4;54;4.2;105.9;10.5
7753;Type: Meerpersoonshuishouden;Arnhem;2012;39.7;54;3.8;94.7;6.1
