ID;BedrijfstakkenBranchesSBI2008;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
2976;O-Q Overheid en zorg;2013;196183.0;63106.0;133077.0;225043.0;67644.0;157754.0;0.6;0.8;0.5;87.2;93.3;84.4;101512.0;77147.0;24365.0;32465.0;24885.0;7580.0;-900.0;1209.0;2109.0;133077.0
2977;O-Q Overheid en zorg;2014;198785.0;63978.0;134807.0;226870.0;68196.0;159032.0;0.8;0.8;0.8;87.6;93.8;84.8;101947.0;76804.0;25143.0;33535.0;25160.0;8375.0;-675.0;1240.0;1915.0;134807.0
2978;O-Q Overheid en zorg;2015;198829.0;63529.0;135300.0;227122.0;68526.0;158927.0;0.1;0.5;-0.1;87.5;92.7;85.1;101727.0;77578.0;24149.0;34223.0;25427.0;8796.0;-650.0;1409.0;2059.0;135300.0
2979;O-Q Overheid en zorg;2016;202683.0;63777.0;138906.0;230704.0;71315.0;159573.0;1.6;4.1;0.4;87.9;89.4;87.0;104170.0;79540.0;24630.0;35286.0;25632.0;9654.0;-550.0;1454.0;2004.0;138906.0
2980;O-Q Overheid en zorg;2017;207843.0;65535.0;142308.0;232869.0;71629.0;161435.0;0.9;0.4;1.2;89.3;91.5;88.2;106959.0;81311.0;25648.0;35794.0;26147.0;9647.0;-445.0;1503.0;1948.0;142308.0
2981;O-Q Overheid en zorg;2018;218367.0;69940.0;148427.0;236941.0;74365.0;162719.0;1.7;3.8;0.8;92.2;94.1;91.2;111701.0;83780.0;27921.0;37223.0;26926.0;10297.0;-497.0;1576.0;2073.0;148427.0
2982;O-Q Overheid en zorg;2019;230462.0;74667.0;155795.0;242411.0;76953.0;165577.0;2.3;3.5;1.8;95.1;97.0;94.1;118405.0;88234.0;30171.0;38026.0;27815.0;10211.0;-636.0;1528.0;2164.0;155795.0
2983;O-Q Overheid en zorg;2020;235514.0;78484.0;157030.0;242856.0;80337.0;162536.0;0.2;4.4;-1.8;97.0;97.7;96.6;126319.0;94907.0;31412.0;39077.0;28733.0;10344.0;-8366.0;2451.0;10817.0;157030.0
2984;O-Q Overheid en zorg;2021;255131.0;86054.0;169077.0;255131.0;86054.0;169077.0;5.1;7.1;4.0;100.0;100.0;100.0;131077.0;97903.0;33174.0;42937.0;29937.0;13000.0;-4937.0;1913.0;6850.0;169077.0
2985;O-Q Overheid en zorg;2022;273112.0;91332.0;181780.0;259622.0;84183.0;175439.0;1.8;-2.2;3.8;105.2;108.5;103.6;140090.0;102930.0;37160.0;44765.0;32358.0;12407.0;-3075.0;1682.0;4757.0;181780.0
2986;O-Q Overheid en zorg;2023;297598.0;100446.0;197152.0;266114.0;87158.0;178914.0;2.5;3.5;2.0;111.8;115.2;110.2;151114.0;112028.0;39086.0;48014.0;34323.0;13691.0;-1976.0;1871.0;3847.0;197152.0
2987;O Openbaar bestuur en overheidsdiensten;1995;37503.0;12406.0;25097.0;61034.0;19704.0;41476.0;;;;61.4;63.0;60.5;18152.0;14091.0;4061.0;6737.0;6737.0;0.0;208.0;221.0;13.0;25097.0
2988;O Openbaar bestuur en overheidsdiensten;1996;37731.0;12671.0;25060.0;60910.0;19812.0;41238.0;-0.2;0.5;-0.6;61.9;64.0;60.8;18015.0;13997.0;4018.0;6873.0;6873.0;0.0;172.0;230.0;58.0;25060.0
2989;O Openbaar bestuur en overheidsdiensten;1997;38920.0;12935.0;25985.0;61973.0;20098.0;42020.0;1.7;1.4;1.9;62.8;64.4;61.8;18753.0;14712.0;4041.0;7092.0;7092.0;0.0;140.0;236.0;96.0;25985.0
2990;O Openbaar bestuur en overheidsdiensten;1998;40732.0;13883.0;26849.0;64090.0;21262.0;42960.0;3.4;5.8;2.2;63.6;65.3;62.5;19448.0;14773.0;4675.0;7274.0;7274.0;0.0;127.0;259.0;132.0;26849.0
2991;O Openbaar bestuur en overheidsdiensten;1999;43359.0;15062.0;28297.0;66698.0;22536.0;44280.0;4.1;6.0;3.1;65.0;66.8;63.9;20522.0;15652.0;4870.0;7602.0;7602.0;0.0;173.0;339.0;166.0;28297.0
2992;O Openbaar bestuur en overheidsdiensten;2000;46962.0;16769.0;30193.0;69626.0;24068.0;45657.0;4.4;6.8;3.1;67.4;69.7;66.1;21893.0;16712.0;5181.0;8112.0;8112.0;0.0;188.0;368.0;180.0;30193.0
2993;O Openbaar bestuur en overheidsdiensten;2001;51535.0;19044.0;32491.0;73930.0;26541.0;47441.0;6.2;10.3;3.9;69.7;71.8;68.5;23691.0;18124.0;5567.0;8613.0;8613.0;0.0;187.0;400.0;213.0;32491.0
2994;O Openbaar bestuur en overheidsdiensten;2002;55812.0;20964.0;34848.0;77165.0;28105.0;49095.0;4.4;5.9;3.5;72.3;74.6;71.0;25485.0;19451.0;6034.0;9187.0;9187.0;0.0;176.0;414.0;238.0;34848.0
2995;O Openbaar bestuur en overheidsdiensten;2003;59647.0;22802.0;36845.0;80076.0;29562.0;50530.0;3.8;5.2;2.9;74.5;77.1;72.9;27007.0;20609.0;6398.0;9665.0;9665.0;0.0;173.0;401.0;228.0;36845.0
2996;O Openbaar bestuur en overheidsdiensten;2004;60322.0;22718.0;37604.0;79320.0;28980.0;50373.0;-0.9;-2.0;-0.3;76.0;78.4;74.7;27446.0;20330.0;7116.0;10083.0;10083.0;0.0;75.0;406.0;331.0;37604.0
2997;O Openbaar bestuur en overheidsdiensten;2005;61881.0;23582.0;38299.0;79866.0;29404.0;50483.0;0.7;1.5;0.2;77.5;80.2;75.9;27677.0;20408.0;7269.0;10417.0;10417.0;0.0;205.0;420.0;215.0;38299.0
2998;O Openbaar bestuur en overheidsdiensten;2006;63971.0;24879.0;39092.0;81571.0;30653.0;50905.0;2.1;4.2;0.8;78.4;81.2;76.8;28026.0;21162.0;6864.0;10851.0;10851.0;0.0;215.0;411.0;196.0;39092.0
2999;O Openbaar bestuur en overheidsdiensten;2007;68327.0;27661.0;40666.0;84317.0;32395.0;51869.0;3.4;5.7;1.9;81.0;85.4;78.4;29071.0;21824.0;7247.0;11373.0;11373.0;0.0;222.0;410.0;188.0;40666.0
3000;O Openbaar bestuur en overheidsdiensten;2008;70797.0;28080.0;42717.0;85894.0;33343.0;52465.0;1.9;2.9;1.2;82.4;84.2;81.4;30499.0;22416.0;8083.0;11959.0;11959.0;0.0;259.0;452.0;193.0;42717.0
3001;O Openbaar bestuur en overheidsdiensten;2009;75104.0;30308.0;44796.0;89476.0;35642.0;53713.0;4.2;6.9;2.4;83.9;85.0;83.4;32218.0;23746.0;8472.0;12356.0;12356.0;0.0;222.0;449.0;227.0;44796.0
3002;O Openbaar bestuur en overheidsdiensten;2010;77399.0;31233.0;46166.0;89409.0;34240.0;55075.0;-0.1;-3.9;2.5;86.6;91.2;83.8;33075.0;24903.0;8172.0;12856.0;12856.0;0.0;235.0;436.0;201.0;46166.0
3003;O Openbaar bestuur en overheidsdiensten;2011;76970.0;30637.0;46333.0;86897.0;32227.0;54672.0;-2.8;-5.9;-0.7;88.6;95.1;84.7;32837.0;24483.0;8354.0;13224.0;13224.0;0.0;272.0;454.0;182.0;46333.0
3004;O Openbaar bestuur en overheidsdiensten;2012;76842.0;29797.0;47045.0;84650.0;30156.0;54646.0;-2.6;-6.4;0.0;90.8;98.8;86.1;33204.0;24526.0;8678.0;13570.0;13570.0;0.0;271.0;407.0;136.0;47045.0
3005;O Openbaar bestuur en overheidsdiensten;2013;76760.0;29178.0;47582.0;85066.0;30200.0;55035.0;0.5;0.1;0.7;90.2;96.6;86.5;33190.0;24427.0;8763.0;13927.0;13927.0;0.0;465.0;514.0;49.0;47582.0
3006;O Openbaar bestuur en overheidsdiensten;2014;77838.0;30260.0;47578.0;85507.0;30894.0;54720.0;0.5;2.3;-0.6;91.0;97.9;86.9;33066.0;24208.0;8858.0;13997.0;13997.0;0.0;515.0;536.0;21.0;47578.0
3007;O Openbaar bestuur en overheidsdiensten;2015;76595.0;29061.0;47534.0;84592.0;30504.0;54201.0;-1.1;-1.3;-0.9;90.5;95.3;87.7;32859.0;24284.0;8575.0;14048.0;14048.0;0.0;627.0;655.0;28.0;47534.0
3008;O Openbaar bestuur en overheidsdiensten;2016;76161.0;28005.0;48156.0;85723.0;31729.0;54038.0;1.3;4.0;-0.3;88.8;88.3;89.1;33458.0;24854.0;8604.0;14068.0;14068.0;0.0;630.0;659.0;29.0;48156.0
3009;O Openbaar bestuur en overheidsdiensten;2017;78115.0;28722.0;49393.0;85846.0;31250.0;54635.0;0.1;-1.5;1.1;91.0;91.9;90.4;34353.0;25369.0;8984.0;14433.0;14433.0;0.0;607.0;690.0;83.0;49393.0
3010;O Openbaar bestuur en overheidsdiensten;2018;82226.0;30853.0;51373.0;86862.0;32236.0;54656.0;1.2;3.2;0.0;94.7;95.7;94.0;35821.0;25766.0;10055.0;14946.0;14946.0;0.0;606.0;689.0;83.0;51373.0
3011;O Openbaar bestuur en overheidsdiensten;2019;86641.0;32742.0;53899.0;88875.0;32914.0;55992.0;2.3;2.1;2.4;97.5;99.5;96.3;37842.0;27268.0;10574.0;15509.0;15509.0;0.0;548.0;631.0;83.0;53899.0
3012;O Openbaar bestuur en overheidsdiensten;2020;90526.0;34344.0;56182.0;92272.0;34690.0;57597.0;3.8;5.4;2.9;98.1;99.0;97.5;39533.0;28955.0;10578.0;16076.0;16076.0;0.0;573.0;729.0;156.0;56182.0
3013;O Openbaar bestuur en overheidsdiensten;2021;95006.0;36762.0;58244.0;95006.0;36762.0;58244.0;3.0;6.0;1.1;100.0;100.0;100.0;40957.0;29967.0;10990.0;16784.0;16784.0;0.0;503.0;678.0;175.0;58244.0
3014;O Openbaar bestuur en overheidsdiensten;2022;102435.0;39342.0;63093.0;96797.0;36871.0;59926.0;1.9;0.3;2.9;105.8;106.7;105.3;44196.0;31923.0;12273.0;18308.0;18308.0;0.0;589.0;806.0;217.0;63093.0
3015;O Openbaar bestuur en overheidsdiensten;2023;113409.0;45519.0;67890.0;100375.0;39290.0;61071.0;3.7;6.6;1.9;113.0;115.9;111.2;47824.0;34798.0;13026.0;19363.0;;;703.0;934.0;231.0;67890.0
3016;84 Openbaar bestuur en overheidsdiensten;1995;37503.0;12406.0;25097.0;61034.0;19704.0;41476.0;;;;61.4;63.0;60.5;18152.0;14091.0;4061.0;6737.0;6737.0;0.0;208.0;221.0;13.0;25097.0
3017;84 Openbaar bestuur en overheidsdiensten;1996;37731.0;12671.0;25060.0;60910.0;19812.0;41238.0;-0.2;0.5;-0.6;61.9;64.0;60.8;18015.0;13997.0;4018.0;6873.0;6873.0;0.0;172.0;230.0;58.0;25060.0
3018;84 Openbaar bestuur en overheidsdiensten;1997;38920.0;12935.0;25985.0;61973.0;20098.0;42020.0;1.7;1.4;1.9;62.8;64.4;61.8;18753.0;14712.0;4041.0;7092.0;7092.0;0.0;140.0;236.0;96.0;25985.0
3019;84 Openbaar bestuur en overheidsdiensten;1998;40732.0;13883.0;26849.0;64090.0;21262.0;42960.0;3.4;5.8;2.2;63.6;65.3;62.5;19448.0;14773.0;4675.0;7274.0;7274.0;0.0;127.0;259.0;132.0;26849.0
3020;84 Openbaar bestuur en overheidsdiensten;1999;43359.0;15062.0;28297.0;66698.0;22536.0;44280.0;4.1;6.0;3.1;65.0;66.8;63.9;20522.0;15652.0;4870.0;7602.0;7602.0;0.0;173.0;339.0;166.0;28297.0
3021;84 Openbaar bestuur en overheidsdiensten;2000;46962.0;16769.0;30193.0;69626.0;24068.0;45657.0;4.4;6.8;3.1;67.4;69.7;66.1;21893.0;16712.0;5181.0;8112.0;8112.0;0.0;188.0;368.0;180.0;30193.0
3022;84 Openbaar bestuur en overheidsdiensten;2001;51535.0;19044.0;32491.0;73930.0;26541.0;47441.0;6.2;10.3;3.9;69.7;71.8;68.5;23691.0;18124.0;5567.0;8613.0;8613.0;0.0;187.0;400.0;213.0;32491.0
3023;84 Openbaar bestuur en overheidsdiensten;2002;55812.0;20964.0;34848.0;77165.0;28105.0;49095.0;4.4;5.9;3.5;72.3;74.6;71.0;25485.0;19451.0;6034.0;9187.0;9187.0;0.0;176.0;414.0;238.0;34848.0
3024;84 Openbaar bestuur en overheidsdiensten;2003;59647.0;22802.0;36845.0;80076.0;29562.0;50530.0;3.8;5.2;2.9;74.5;77.1;72.9;27007.0;20609.0;6398.0;9665.0;9665.0;0.0;173.0;401.0;228.0;36845.0
3025;84 Openbaar bestuur en overheidsdiensten;2004;60322.0;22718.0;37604.0;79320.0;28980.0;50373.0;-0.9;-2.0;-0.3;76.0;78.4;74.7;27446.0;20330.0;7116.0;10083.0;10083.0;0.0;75.0;406.0;331.0;37604.0
3026;84 Openbaar bestuur en overheidsdiensten;2005;61881.0;23582.0;38299.0;79866.0;29404.0;50483.0;0.7;1.5;0.2;77.5;80.2;75.9;27677.0;20408.0;7269.0;10417.0;10417.0;0.0;205.0;420.0;215.0;38299.0
3027;84 Openbaar bestuur en overheidsdiensten;2006;63971.0;24879.0;39092.0;81571.0;30653.0;50905.0;2.1;4.2;0.8;78.4;81.2;76.8;28026.0;21162.0;6864.0;10851.0;10851.0;0.0;215.0;411.0;196.0;39092.0
3028;84 Openbaar bestuur en overheidsdiensten;2007;68327.0;27661.0;40666.0;84317.0;32395.0;51869.0;3.4;5.7;1.9;81.0;85.4;78.4;29071.0;21824.0;7247.0;11373.0;11373.0;0.0;222.0;410.0;188.0;40666.0
3029;84 Openbaar bestuur en overheidsdiensten;2008;70797.0;28080.0;42717.0;85894.0;33343.0;52465.0;1.9;2.9;1.2;82.4;84.2;81.4;30499.0;22416.0;8083.0;11959.0;11959.0;0.0;259.0;452.0;193.0;42717.0
3030;84 Openbaar bestuur en overheidsdiensten;2009;75104.0;30308.0;44796.0;89476.0;35642.0;53713.0;4.2;6.9;2.4;83.9;85.0;83.4;32218.0;23746.0;8472.0;12356.0;12356.0;0.0;222.0;449.0;227.0;44796.0
3031;84 Openbaar bestuur en overheidsdiensten;2010;77399.0;31233.0;46166.0;89409.0;34240.0;55075.0;-0.1;-3.9;2.5;86.6;91.2;83.8;33075.0;24903.0;8172.0;12856.0;12856.0;0.0;235.0;436.0;201.0;46166.0
3032;84 Openbaar bestuur en overheidsdiensten;2011;76970.0;30637.0;46333.0;86897.0;32227.0;54672.0;-2.8;-5.9;-0.7;88.6;95.1;84.7;32837.0;24483.0;8354.0;13224.0;13224.0;0.0;272.0;454.0;182.0;46333.0
3033;84 Openbaar bestuur en overheidsdiensten;2012;76842.0;29797.0;47045.0;84650.0;30156.0;54646.0;-2.6;-6.4;0.0;90.8;98.8;86.1;33204.0;24526.0;8678.0;13570.0;13570.0;0.0;271.0;407.0;136.0;47045.0
3034;84 Openbaar bestuur en overheidsdiensten;2013;76760.0;29178.0;47582.0;85066.0;30200.0;55035.0;0.5;0.1;0.7;90.2;96.6;86.5;33190.0;24427.0;8763.0;13927.0;13927.0;0.0;465.0;514.0;49.0;47582.0
3035;84 Openbaar bestuur en overheidsdiensten;2014;77838.0;30260.0;47578.0;85507.0;30894.0;54720.0;0.5;2.3;-0.6;91.0;97.9;86.9;33066.0;24208.0;8858.0;13997.0;13997.0;0.0;515.0;536.0;21.0;47578.0
3036;84 Openbaar bestuur en overheidsdiensten;2015;76595.0;29061.0;47534.0;84592.0;30504.0;54201.0;-1.1;-1.3;-0.9;90.5;95.3;87.7;32859.0;24284.0;8575.0;14048.0;14048.0;0.0;627.0;655.0;28.0;47534.0
3037;84 Openbaar bestuur en overheidsdiensten;2016;76161.0;28005.0;48156.0;85723.0;31729.0;54038.0;1.3;4.0;-0.3;88.8;88.3;89.1;33458.0;24854.0;8604.0;14068.0;14068.0;0.0;630.0;659.0;29.0;48156.0
3038;84 Openbaar bestuur en overheidsdiensten;2017;78115.0;28722.0;49393.0;85846.0;31250.0;54635.0;0.1;-1.5;1.1;91.0;91.9;90.4;34353.0;25369.0;8984.0;14433.0;14433.0;0.0;607.0;690.0;83.0;49393.0
3039;84 Openbaar bestuur en overheidsdiensten;2018;82226.0;30853.0;51373.0;86862.0;32236.0;54656.0;1.2;3.2;0.0;94.7;95.7;94.0;35821.0;25766.0;10055.0;14946.0;14946.0;0.0;606.0;689.0;83.0;51373.0
3040;84 Openbaar bestuur en overheidsdiensten;2019;86641.0;32742.0;53899.0;88875.0;32914.0;55992.0;2.3;2.1;2.4;97.5;99.5;96.3;37842.0;27268.0;10574.0;15509.0;15509.0;0.0;548.0;631.0;83.0;53899.0
3041;84 Openbaar bestuur en overheidsdiensten;2020;90526.0;34344.0;56182.0;92272.0;34690.0;57597.0;3.8;5.4;2.9;98.1;99.0;97.5;39533.0;28955.0;10578.0;16076.0;16076.0;0.0;573.0;729.0;156.0;56182.0
3042;84 Openbaar bestuur en overheidsdiensten;2021;95006.0;36762.0;58244.0;95006.0;36762.0;58244.0;3.0;6.0;1.1;100.0;100.0;100.0;40957.0;29967.0;10990.0;16784.0;16784.0;0.0;503.0;678.0;175.0;58244.0
3043;84 Openbaar bestuur en overheidsdiensten;2022;102435.0;39342.0;63093.0;96797.0;36871.0;59926.0;1.9;0.3;2.9;105.8;106.7;105.3;44196.0;31923.0;12273.0;18308.0;18308.0;0.0;589.0;806.0;217.0;63093.0
3044;84 Openbaar bestuur en overheidsdiensten;2023;113409.0;45519.0;67890.0;100375.0;39290.0;61071.0;3.7;6.6;1.9;113.0;115.9;111.2;47824.0;34798.0;13026.0;19363.0;;;703.0;934.0;231.0;67890.0
3045;P Onderwijs;1995;18647.0;3485.0;15162.0;39776.0;5700.0;34828.0;;;;46.9;61.1;43.5;11880.0;9686.0;2194.0;3215.0;3031.0;184.0;67.0;82.0;15.0;15162.0
3046;P Onderwijs;1996;19186.0;3652.0;15534.0;39606.0;5839.0;34449.0;-0.4;2.4;-1.1;48.4;62.5;45.1;12205.0;9785.0;2420.0;3288.0;3124.0;164.0;41.0;82.0;41.0;15534.0
3047;P Onderwijs;1997;20063.0;3869.0;16194.0;40175.0;6094.0;34709.0;1.4;4.4;0.8;49.9;63.5;46.7;12685.0;10395.0;2290.0;3475.0;3228.0;247.0;34.0;89.0;55.0;16194.0
3048;P Onderwijs;1998;21180.0;4168.0;17012.0;40662.0;6503.0;34672.0;1.2;6.7;-0.1;52.1;64.1;49.1;13409.0;10559.0;2850.0;3586.0;3338.0;248.0;17.0;92.0;75.0;17012.0
3049;P Onderwijs;1999;22086.0;4313.0;17773.0;41349.0;6583.0;35298.0;1.7;1.2;1.8;53.4;65.5;50.4;14076.0;11165.0;2911.0;3694.0;3447.0;247.0;3.0;92.0;89.0;17773.0
3050;P Onderwijs;2000;23048.0;4482.0;18566.0;41761.0;6526.0;35808.0;1.0;-0.9;1.4;55.2;68.7;51.8;14705.0;11685.0;3020.0;3872.0;3646.0;226.0;-11.0;92.0;103.0;18566.0
3051;P Onderwijs;2001;24540.0;4775.0;19765.0;42292.0;6831.0;35970.0;1.3;4.7;0.5;58.0;69.9;54.9;15496.0;12242.0;3254.0;4310.0;3919.0;391.0;-41.0;88.0;129.0;19765.0
3052;P Onderwijs;2002;26413.0;5118.0;21295.0;42857.0;7084.0;36245.0;1.3;3.7;0.8;61.6;72.2;58.8;16659.0;13008.0;3651.0;4675.0;4208.0;467.0;-39.0;104.0;143.0;21295.0
3053;P Onderwijs;2003;27747.0;5520.0;22227.0;43183.0;7426.0;36167.0;0.8;4.8;-0.2;64.3;74.3;61.5;17481.0;13500.0;3981.0;4779.0;4438.0;341.0;-33.0;115.0;148.0;22227.0
3054;P Onderwijs;2004;28789.0;5908.0;22881.0;43750.0;7836.0;36263.0;1.3;5.5;0.3;65.8;75.4;63.1;18024.0;13664.0;4360.0;4988.0;4635.0;353.0;-131.0;129.0;260.0;22881.0
3055;P Onderwijs;2005;29919.0;6327.0;23592.0;44014.0;8182.0;36125.0;0.6;4.4;-0.4;68.0;77.3;65.3;18500.0;13783.0;4717.0;5159.0;4835.0;324.0;-67.0;140.0;207.0;23592.0
3056;P Onderwijs;2006;31367.0;6733.0;24634.0;44301.0;8516.0;36028.0;0.7;4.1;-0.3;70.8;79.1;68.4;19205.0;14505.0;4700.0;5448.0;5075.0;373.0;-19.0;172.0;191.0;24634.0
3057;P Onderwijs;2007;33043.0;7303.0;25740.0;44985.0;9010.0;36164.0;1.5;5.8;0.4;73.5;81.1;71.2;20033.0;15373.0;4660.0;5698.0;5302.0;396.0;9.0;194.0;185.0;25740.0
3058;P Onderwijs;2008;35258.0;7828.0;27430.0;45675.0;9340.0;36502.0;1.5;3.7;0.9;77.2;83.8;75.1;21555.0;16460.0;5095.0;5846.0;5507.0;339.0;29.0;217.0;188.0;27430.0
3059;P Onderwijs;2009;36827.0;8087.0;28740.0;45687.0;9550.0;36279.0;0.0;2.2;-0.6;80.6;84.7;79.2;22635.0;17559.0;5076.0;6076.0;5702.0;374.0;29.0;247.0;218.0;28740.0
3060;P Onderwijs;2010;37674.0;8366.0;29308.0;46014.0;9723.0;36427.0;0.7;1.8;0.4;81.9;86.0;80.5;23116.0;17786.0;5330.0;6117.0;5879.0;238.0;75.0;271.0;196.0;29308.0
3061;P Onderwijs;2011;38205.0;8558.0;29647.0;47052.0;9766.0;37438.0;2.3;0.4;2.8;81.2;87.6;79.2;23342.0;17897.0;5445.0;6202.0;5943.0;259.0;103.0;293.0;190.0;29647.0
3062;P Onderwijs;2012;38684.0;8808.0;29876.0;47369.0;9960.0;37547.0;0.7;2.0;0.3;81.7;88.4;79.6;23439.0;17764.0;5675.0;6309.0;5995.0;314.0;128.0;287.0;159.0;29876.0
3063;P Onderwijs;2013;39273.0;9095.0;30178.0;47911.0;10159.0;37883.0;1.1;2.0;0.9;82.0;89.5;79.7;23357.0;17682.0;5675.0;6580.0;6061.0;519.0;241.0;295.0;54.0;30178.0
3064;P Onderwijs;2014;40205.0;9485.0;30720.0;48834.0;10595.0;38342.0;1.9;4.3;1.2;82.3;89.5;80.1;23527.0;17651.0;5876.0;6919.0;6120.0;799.0;274.0;305.0;31.0;30720.0
3065;P Onderwijs;2015;41519.0;9974.0;31545.0;49793.0;11197.0;38656.0;2.0;5.7;0.8;83.4;89.1;81.6;23828.0;18124.0;5704.0;7380.0;6199.0;1181.0;337.0;358.0;21.0;31545.0
3066;P Onderwijs;2016;43161.0;10545.0;32616.0;50318.0;11896.0;38429.0;1.1;6.2;-0.6;85.8;88.6;84.9;24527.0;18789.0;5738.0;7737.0;6258.0;1479.0;352.0;377.0;25.0;32616.0
3067;P Onderwijs;2017;44365.0;10834.0;33531.0;51011.0;12054.0;38964.0;1.4;1.3;1.4;87.0;89.9;86.1;25065.0;18960.0;6105.0;8129.0;6310.0;1819.0;337.0;370.0;33.0;33531.0
3068;P Onderwijs;2018;46391.0;11426.0;34965.0;51654.0;12400.0;39252.0;1.3;2.9;0.7;89.8;92.1;89.1;26210.0;19653.0;6557.0;8385.0;6449.0;1936.0;370.0;402.0;32.0;34965.0
3069;P Onderwijs;2019;48340.0;11977.0;36363.0;51876.0;12690.0;39177.0;0.4;2.3;-0.2;93.2;94.4;92.8;27268.0;20183.0;7085.0;8723.0;6618.0;2105.0;372.0;394.0;22.0;36363.0
3070;P Onderwijs;2020;48896.0;11438.0;37458.0;50838.0;11895.0;38942.0;-2.0;-6.3;-0.6;96.2;96.2;96.2;29075.0;21651.0;7424.0;8557.0;6816.0;1741.0;-174.0;357.0;531.0;37458.0
3071;P Onderwijs;2021;51922.0;12533.0;39389.0;51922.0;12533.0;39389.0;2.1;5.4;1.1;100.0;100.0;100.0;30269.0;22470.0;7799.0;9196.0;7145.0;2051.0;-76.0;315.0;391.0;39389.0
3072;P Onderwijs;2022;57375.0;13954.0;43421.0;52818.0;12374.0;40444.0;1.7;-1.3;2.7;108.6;112.8;107.4;33336.0;24492.0;8844.0;9903.0;7636.0;2267.0;182.0;333.0;151.0;43421.0
3073;P Onderwijs;2023;61494.0;14390.0;47104.0;52593.0;12349.0;40243.0;-0.4;-0.2;-0.5;116.9;116.5;117.0;36211.0;26896.0;9315.0;10676.0;;;217.0;361.0;144.0;47104.0
3074;85 Onderwijs;1995;18647.0;3485.0;15162.0;39776.0;5700.0;34828.0;;;;46.9;61.1;43.5;11880.0;9686.0;2194.0;3215.0;3031.0;184.0;67.0;82.0;15.0;15162.0
3075;85 Onderwijs;1996;19186.0;3652.0;15534.0;39606.0;5839.0;34449.0;-0.4;2.4;-1.1;48.4;62.5;45.1;12205.0;9785.0;2420.0;3288.0;3124.0;164.0;41.0;82.0;41.0;15534.0
3076;85 Onderwijs;1997;20063.0;3869.0;16194.0;40175.0;6094.0;34709.0;1.4;4.4;0.8;49.9;63.5;46.7;12685.0;10395.0;2290.0;3475.0;3228.0;247.0;34.0;89.0;55.0;16194.0
3077;85 Onderwijs;1998;21180.0;4168.0;17012.0;40662.0;6503.0;34672.0;1.2;6.7;-0.1;52.1;64.1;49.1;13409.0;10559.0;2850.0;3586.0;3338.0;248.0;17.0;92.0;75.0;17012.0
3078;85 Onderwijs;1999;22086.0;4313.0;17773.0;41349.0;6583.0;35298.0;1.7;1.2;1.8;53.4;65.5;50.4;14076.0;11165.0;2911.0;3694.0;3447.0;247.0;3.0;92.0;89.0;17773.0
3079;85 Onderwijs;2000;23048.0;4482.0;18566.0;41761.0;6526.0;35808.0;1.0;-0.9;1.4;55.2;68.7;51.8;14705.0;11685.0;3020.0;3872.0;3646.0;226.0;-11.0;92.0;103.0;18566.0
3080;85 Onderwijs;2001;24540.0;4775.0;19765.0;42292.0;6831.0;35970.0;1.3;4.7;0.5;58.0;69.9;54.9;15496.0;12242.0;3254.0;4310.0;3919.0;391.0;-41.0;88.0;129.0;19765.0
3081;85 Onderwijs;2002;26413.0;5118.0;21295.0;42857.0;7084.0;36245.0;1.3;3.7;0.8;61.6;72.2;58.8;16659.0;13008.0;3651.0;4675.0;4208.0;467.0;-39.0;104.0;143.0;21295.0
3082;85 Onderwijs;2003;27747.0;5520.0;22227.0;43183.0;7426.0;36167.0;0.8;4.8;-0.2;64.3;74.3;61.5;17481.0;13500.0;3981.0;4779.0;4438.0;341.0;-33.0;115.0;148.0;22227.0
3083;85 Onderwijs;2004;28789.0;5908.0;22881.0;43750.0;7836.0;36263.0;1.3;5.5;0.3;65.8;75.4;63.1;18024.0;13664.0;4360.0;4988.0;4635.0;353.0;-131.0;129.0;260.0;22881.0
3084;85 Onderwijs;2005;29919.0;6327.0;23592.0;44014.0;8182.0;36125.0;0.6;4.4;-0.4;68.0;77.3;65.3;18500.0;13783.0;4717.0;5159.0;4835.0;324.0;-67.0;140.0;207.0;23592.0
3085;85 Onderwijs;2006;31367.0;6733.0;24634.0;44301.0;8516.0;36028.0;0.7;4.1;-0.3;70.8;79.1;68.4;19205.0;14505.0;4700.0;5448.0;5075.0;373.0;-19.0;172.0;191.0;24634.0
3086;85 Onderwijs;2007;33043.0;7303.0;25740.0;44985.0;9010.0;36164.0;1.5;5.8;0.4;73.5;81.1;71.2;20033.0;15373.0;4660.0;5698.0;5302.0;396.0;9.0;194.0;185.0;25740.0
3087;85 Onderwijs;2008;35258.0;7828.0;27430.0;45675.0;9340.0;36502.0;1.5;3.7;0.9;77.2;83.8;75.1;21555.0;16460.0;5095.0;5846.0;5507.0;339.0;29.0;217.0;188.0;27430.0
