ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
1731;12 jaar;Mannen en vrouwen;2022;134353;43561;7283;36278;16861;19418;29523;14038
1732;12 jaar;Mannen en vrouwen;2023;133580;43428;7337;36091;16959;19132;29068;14360
1733;12 jaar;Mannen en vrouwen;2024;132970;43255;7391;35865;17068;18797;28564;14691
1734;12 jaar;Mannen en vrouwen;2025;132773;43021;7443;35578;17162;18416;27998;15024
1735;12 jaar;Mannen en vrouwen;2026;132898;42833;7495;35337;17285;18052;27469;15364
1736;12 jaar;Mannen en vrouwen;2027;133342;42695;7549;35146;17437;17710;26987;15708
1737;12 jaar;Mannen en vrouwen;2028;134036;42576;7600;34976;17580;17397;26535;16041
1738;12 jaar;Mannen en vrouwen;2029;134917;42488;7652;34836;17741;17095;26119;16369
1739;12 jaar;Mannen en vrouwen;2030;135877;42448;7705;34743;17908;16834;25750;16697
1740;12 jaar;Mannen en vrouwen;2031;137026;42430;7758;34673;18083;16590;25420;17010
1741;12 jaar;Mannen en vrouwen;2032;138148;42445;7810;34635;18264;16371;25130;17315
1742;12 jaar;Mannen en vrouwen;2033;139212;42487;7861;34626;18449;16177;24874;17613
1743;12 jaar;Mannen en vrouwen;2034;140169;42556;7914;34643;18628;16015;24655;17901
1744;12 jaar;Mannen en vrouwen;2035;140956;42665;7967;34698;18821;15877;24479;18186
1745;12 jaar;Mannen en vrouwen;2036;141586;42805;8019;34786;19017;15768;24344;18461
1746;12 jaar;Mannen en vrouwen;2037;142088;42976;8070;34905;19220;15686;24248;18728
1747;12 jaar;Mannen en vrouwen;2038;142443;43162;8123;35039;19414;15625;24171;18991
1748;12 jaar;Mannen en vrouwen;2039;142631;43373;8171;35201;19622;15579;24129;19243
1749;12 jaar;Mannen en vrouwen;2040;142708;43614;8222;35392;19828;15564;24114;19500
1750;12 jaar;Mannen en vrouwen;2041;142596;43885;8272;35613;20041;15573;24134;19751
1751;12 jaar;Mannen en vrouwen;2042;142409;44169;8320;35849;20254;15595;24168;20001
1752;12 jaar;Mannen en vrouwen;2043;141975;44475;8368;36107;20468;15639;24219;20256
1753;12 jaar;Mannen en vrouwen;2044;141416;44790;8414;36376;20675;15701;24286;20504
1754;12 jaar;Mannen en vrouwen;2045;140646;45137;8459;36678;20909;15769;24373;20764
1755;12 jaar;Mannen en vrouwen;2046;139669;45495;8502;36993;21139;15855;24471;21024
1756;12 jaar;Mannen en vrouwen;2047;138553;45865;8543;37322;21373;15948;24573;21292
1757;12 jaar;Mannen en vrouwen;2048;137336;46253;8584;37669;21620;16049;24693;21559
1758;12 jaar;Mannen en vrouwen;2049;136014;46646;8623;38023;21879;16144;24816;21830
1759;12 jaar;Mannen en vrouwen;2050;134730;47039;8658;38381;22130;16251;24941;22099
1760;12 jaar;Mannen;2007;79724;22119;4353;17766;7326;10440;15675;6444
1761;12 jaar;Mannen;2008;77273;21543;4046;17496;7233;10263;15236;6307
1762;12 jaar;Mannen;2009;77156;21916;4113;17803;7319;10485;15524;6393
1763;12 jaar;Mannen;2010;76637;22110;3864;18246;7501;10745;15858;6252
1764;12 jaar;Mannen;2011;79635;22478;3605;18874;7804;11070;16105;6373
1765;12 jaar;Mannen;2012;80129;22783;3386;19398;8035;11363;16235;6548
1766;12 jaar;Mannen;2013;81240;23404;3330;20074;8370;11705;16779;6625
1767;12 jaar;Mannen;2014;79660;23432;3255;20176;8735;11442;16826;6606
1768;12 jaar;Mannen;2015;78955;23250;3354;19895;8759;11137;16615;6634
1769;12 jaar;Mannen;2016;78252;23028;3490;19538;8634;10904;16449;6579
1770;12 jaar;Mannen;2017;74640;22844;3564;19279;8539;10740;16243;6601
1771;12 jaar;Mannen;2018;72020;22546;3574;18973;8468;10505;15986;6561
1772;12 jaar;Mannen;2019;70909;22595;3566;19029;8608;10421;15753;6842
1773;12 jaar;Mannen;2020;69959;22457;3629;18827;8580;10248;15503;6953
1774;12 jaar;Mannen;2021;69274;22366;3679;18687;8597;10089;15282;7084
1775;12 jaar;Mannen;2022;68828;22283;3721;18563;8628;9935;15044;7239
1776;12 jaar;Mannen;2023;68420;22227;3755;18472;8677;9795;14820;7407
1777;12 jaar;Mannen;2024;68090;22161;3787;18374;8740;9633;14581;7580
1778;12 jaar;Mannen;2025;67978;22053;3815;18238;8794;9444;14300;7753
1779;12 jaar;Mannen;2026;68038;21962;3842;18120;8859;9260;14033;7928
1780;12 jaar;Mannen;2027;68260;21900;3869;18031;8940;9091;13793;8107
1781;12 jaar;Mannen;2028;68611;21848;3896;17952;9016;8936;13568;8280
1782;12 jaar;Mannen;2029;69059;21809;3921;17888;9101;8788;13361;8448
1783;12 jaar;Mannen;2030;69548;21794;3948;17845;9187;8658;13176;8618
1784;12 jaar;Mannen;2031;70131;21792;3974;17818;9281;8537;13013;8778
1785;12 jaar;Mannen;2032;70702;21806;3999;17807;9379;8428;12870;8936
1786;12 jaar;Mannen;2033;71247;21829;4023;17805;9474;8331;12743;9085
1787;12 jaar;Mannen;2034;71736;21865;4048;17818;9566;8251;12633;9232
1788;12 jaar;Mannen;2035;72136;21925;4073;17852;9666;8186;12547;9377
1789;12 jaar;Mannen;2036;72458;21998;4098;17900;9766;8134;12479;9518
1790;12 jaar;Mannen;2037;72711;22085;4121;17964;9871;8093;12429;9656
1791;12 jaar;Mannen;2038;72895;22179;4144;18035;9972;8062;12392;9788
1792;12 jaar;Mannen;2039;72987;22292;4166;18125;10083;8043;12375;9917
1793;12 jaar;Mannen;2040;73027;22412;4189;18223;10185;8038;12367;10045
1794;12 jaar;Mannen;2041;72973;22546;4211;18335;10294;8042;12374;10172
1795;12 jaar;Mannen;2042;72877;22691;4233;18458;10403;8055;12392;10299
1796;12 jaar;Mannen;2043;72654;22847;4255;18592;10510;8082;12418;10429
1797;12 jaar;Mannen;2044;72367;23009;4276;18733;10622;8111;12453;10555
1798;12 jaar;Mannen;2045;71980;23179;4296;18883;10740;8143;12492;10686
1799;12 jaar;Mannen;2046;71480;23361;4315;19045;10858;8188;12542;10819
1800;12 jaar;Mannen;2047;70911;23550;4334;19216;10979;8237;12595;10955
1801;12 jaar;Mannen;2048;70291;23743;4353;19390;11104;8286;12652;11091
1802;12 jaar;Mannen;2049;69614;23944;4372;19572;11238;8334;12715;11229
1803;12 jaar;Mannen;2050;68963;24142;4388;19753;11364;8389;12777;11364
1804;12 jaar;Vrouwen;2007;76137;21176;4247;16928;6937;9992;15045;6130
1805;12 jaar;Vrouwen;2008;73838;20619;3929;16690;6949;9741;14580;6039
1806;12 jaar;Vrouwen;2009;72903;20606;3897;16709;6846;9863;14667;5939
1807;12 jaar;Vrouwen;2010;73910;21039;3760;17279;7062;10217;15165;5874
1808;12 jaar;Vrouwen;2011;76011;21373;3326;18046;7453;10594;15437;5935
1809;12 jaar;Vrouwen;2012;76179;21543;3187;18356;7602;10754;15521;6022
1810;12 jaar;Vrouwen;2013;77971;22365;3121;19244;7922;11322;16111;6254
1811;12 jaar;Vrouwen;2014;76328;22030;3053;18977;8156;10821;15801;6229
1812;12 jaar;Vrouwen;2015;75071;22047;3113;18934;8335;10599;15843;6204
1813;12 jaar;Vrouwen;2016;74264;22036;3288;18748;8242;10506;15735;6301
1814;12 jaar;Vrouwen;2017;71118;22089;3497;18592;8276;10316;15752;6337
1815;12 jaar;Vrouwen;2018;68467;21558;3470;18088;8145;9943;15427;6131
1816;12 jaar;Vrouwen;2019;67445;21658;3479;18179;8207;9972;15210;6448
1817;12 jaar;Vrouwen;2020;66554;21503;3519;17984;8187;9797;14962;6541
1818;12 jaar;Vrouwen;2021;65925;21388;3543;17845;8199;9646;14729;6659
1819;12 jaar;Vrouwen;2022;65525;21278;3563;17715;8232;9483;14479;6799
1820;12 jaar;Vrouwen;2023;65160;21200;3581;17619;8282;9337;14248;6953
1821;12 jaar;Vrouwen;2024;64880;21094;3603;17491;8327;9164;13983;7111
1822;12 jaar;Vrouwen;2025;64795;20968;3628;17340;8369;8972;13697;7271
1823;12 jaar;Vrouwen;2026;64859;20871;3653;17218;8426;8792;13435;7436
1824;12 jaar;Vrouwen;2027;65081;20795;3679;17116;8497;8619;13194;7601
1825;12 jaar;Vrouwen;2028;65425;20728;3704;17024;8564;8460;12966;7761
1826;12 jaar;Vrouwen;2029;65858;20678;3730;16948;8641;8307;12758;7920
1827;12 jaar;Vrouwen;2030;66330;20654;3757;16897;8721;8176;12574;8080
1828;12 jaar;Vrouwen;2031;66895;20639;3784;16855;8801;8053;12407;8232
1829;12 jaar;Vrouwen;2032;67446;20639;3811;16828;8886;7943;12260;8380
1830;12 jaar;Vrouwen;2033;67965;20658;3837;16820;8975;7846;12131;8527
1831;12 jaar;Vrouwen;2034;68433;20691;3866;16825;9062;7763;12022;8668
1832;12 jaar;Vrouwen;2035;68821;20740;3894;16846;9155;7691;11932;8808
1833;12 jaar;Vrouwen;2036;69128;20807;3922;16886;9252;7634;11865;8943
1834;12 jaar;Vrouwen;2037;69376;20891;3949;16941;9349;7592;11819;9072
1835;12 jaar;Vrouwen;2038;69547;20983;3979;17004;9442;7562;11780;9203
1836;12 jaar;Vrouwen;2039;69644;21081;4005;17076;9540;7536;11755;9326
1837;12 jaar;Vrouwen;2040;69681;21202;4033;17169;9643;7526;11748;9455
1838;12 jaar;Vrouwen;2041;69622;21339;4061;17278;9747;7531;11760;9578
1839;12 jaar;Vrouwen;2042;69532;21478;4087;17390;9850;7540;11776;9701
1840;12 jaar;Vrouwen;2043;69321;21629;4114;17515;9958;7558;11801;9827
1841;12 jaar;Vrouwen;2044;69049;21782;4139;17643;10053;7590;11833;9949
1842;12 jaar;Vrouwen;2045;68666;21959;4164;17795;10169;7626;11881;10078
1843;12 jaar;Vrouwen;2046;68189;22135;4186;17948;10281;7667;11929;10205
1844;12 jaar;Vrouwen;2047;67642;22315;4210;18105;10394;7711;11979;10337
1845;12 jaar;Vrouwen;2048;67045;22510;4231;18279;10516;7763;12042;10468
1846;12 jaar;Vrouwen;2049;66399;22702;4251;18451;10641;7810;12101;10601
1847;12 jaar;Vrouwen;2050;65767;22898;4270;18627;10766;7861;12163;10734
1848;13 jaar;Mannen en vrouwen;2007;155806;43079;9286;33793;14146;19647;30421;12658
1849;13 jaar;Mannen en vrouwen;2008;155671;43332;8765;34567;14203;20363;30746;12586
1850;13 jaar;Mannen en vrouwen;2009;150935;42288;8197;34091;14135;19956;29913;12375
1851;13 jaar;Mannen en vrouwen;2010;149894;42693;8251;34443;14133;20309;30325;12369
1852;13 jaar;Mannen en vrouwen;2011;150388;43381;7899;35482;14542;20940;31198;12184
1853;13 jaar;Mannen en vrouwen;2012;155484;44131;7240;36891;15240;21651;31753;12378
1854;13 jaar;Mannen en vrouwen;2013;156166;44623;6903;37721;15620;22100;31980;12643
1855;13 jaar;Mannen en vrouwen;2014;159073;46068;6787;39280;16276;23004;33117;12951
1856;13 jaar;Mannen en vrouwen;2015;155860;45776;6655;39121;16872;22248;32870;12906
1857;13 jaar;Mannen en vrouwen;2016;153900;45616;6811;38804;17074;21731;32706;12909
1858;13 jaar;Mannen en vrouwen;2017;152386;45386;7115;38271;16862;21409;32437;12949
1859;13 jaar;Mannen en vrouwen;2018;145640;45255;7389;37867;16805;21061;32254;13002
1860;13 jaar;Mannen en vrouwen;2019;140375;44444;7376;37069;16609;20460;31685;12760
1861;13 jaar;Mannen en vrouwen;2020;138247;44599;7385;37215;16810;20404;31241;13358
1862;13 jaar;Mannen en vrouwen;2021;136410;44311;7488;36823;16762;20061;30749;13562
1863;13 jaar;Mannen en vrouwen;2022;135096;44111;7564;36547;16793;19754;30301;13811
1864;13 jaar;Mannen en vrouwen;2023;134247;43926;7627;36299;16857;19441;29820;14106
1865;13 jaar;Mannen en vrouwen;2024;133472;43803;7685;36118;16960;19159;29375;14429
1866;13 jaar;Mannen en vrouwen;2025;132862;43638;7743;35895;17068;18827;28878;14760
1867;13 jaar;Mannen en vrouwen;2026;132661;43413;7798;35614;17164;18451;28319;15093
1868;13 jaar;Mannen en vrouwen;2027;132784;43230;7853;35377;17287;18090;27795;15434
1869;13 jaar;Mannen en vrouwen;2028;133225;43097;7909;35188;17438;17750;27318;15779
1870;13 jaar;Mannen en vrouwen;2029;133917;42984;7963;35021;17583;17438;26871;16113
1871;13 jaar;Mannen en vrouwen;2030;134797;42900;8018;34882;17742;17139;26460;16441
1872;13 jaar;Mannen en vrouwen;2031;135755;42867;8077;34790;17908;16882;26095;16772
1873;13 jaar;Mannen en vrouwen;2032;136899;42854;8132;34722;18086;16636;25768;17086
1874;13 jaar;Mannen en vrouwen;2033;138020;42874;8188;34686;18270;16415;25482;17392
1875;13 jaar;Mannen en vrouwen;2034;139082;42920;8242;34679;18457;16222;25230;17690
1876;13 jaar;Mannen en vrouwen;2035;140037;42991;8297;34694;18632;16062;25011;17980
1877;13 jaar;Mannen en vrouwen;2036;140824;43105;8354;34750;18824;15926;24838;18267
1878;13 jaar;Mannen en vrouwen;2037;141455;43247;8410;34837;19020;15817;24705;18542
1879;13 jaar;Mannen en vrouwen;2038;141955;43423;8464;34959;19225;15734;24611;18812
1880;13 jaar;Mannen en vrouwen;2039;142310;43611;8519;35092;19419;15673;24535;19076
1881;13 jaar;Mannen en vrouwen;2040;142500;43823;8570;35254;19627;15627;24493;19330
1882;13 jaar;Mannen en vrouwen;2041;142581;44066;8623;35442;19832;15610;24477;19588
1883;13 jaar;Mannen en vrouwen;2042;142470;44338;8675;35663;20044;15619;24497;19841
1884;13 jaar;Mannen en vrouwen;2043;142285;44625;8727;35898;20259;15639;24532;20092
1885;13 jaar;Mannen en vrouwen;2044;141855;44932;8778;36153;20470;15683;24582;20350
1886;13 jaar;Mannen en vrouwen;2045;141297;45249;8826;36423;20679;15744;24650;20599
1887;13 jaar;Mannen en vrouwen;2046;140534;45594;8873;36721;20909;15812;24734;20861
1888;13 jaar;Mannen en vrouwen;2047;139560;45953;8918;37035;21138;15897;24831;21122
1889;13 jaar;Mannen en vrouwen;2048;138446;46326;8962;37364;21375;15989;24935;21391
1890;13 jaar;Mannen en vrouwen;2049;137235;46712;9004;37709;21619;16089;25052;21660
1891;13 jaar;Mannen en vrouwen;2050;135919;47101;9044;38057;21874;16183;25172;21930
1892;13 jaar;Mannen;2007;79544;22037;4757;17280;7311;9970;15528;6509
1893;13 jaar;Mannen;2008;79616;22134;4427;17707;7298;10409;15689;6445
1894;13 jaar;Mannen;2009;77173;21609;4154;17455;7213;10242;15288;6321
1895;13 jaar;Mannen;2010;77059;22008;4233;17775;7306;10469;15595;6413
1896;13 jaar;Mannen;2011;76545;22242;4009;18233;7495;10738;15956;6286
1897;13 jaar;Mannen;2012;79537;22634;3764;18870;7800;11070;16223;6411
1898;13 jaar;Mannen;2013;80041;22950;3560;19390;8030;11361;16361;6589
1899;13 jaar;Mannen;2014;81154;23573;3506;20067;8366;11701;16907;6666
1900;13 jaar;Mannen;2015;79581;23608;3438;20170;8729;11441;16960;6648
1901;13 jaar;Mannen;2016;78875;23430;3536;19894;8752;11142;16755;6675
1902;13 jaar;Mannen;2017;78170;23212;3669;19543;8631;10912;16592;6620
1903;13 jaar;Mannen;2018;74564;23032;3742;19290;8539;10751;16393;6639
1904;13 jaar;Mannen;2019;71948;22742;3753;18989;8470;10519;16141;6601
1905;13 jaar;Mannen;2020;70839;22794;3749;19045;8610;10435;15912;6883
1906;13 jaar;Mannen;2021;69891;22658;3812;18846;8582;10265;15665;6994
1907;13 jaar;Mannen;2022;69207;22571;3863;18708;8600;10108;15446;7124
1908;13 jaar;Mannen;2023;68760;22492;3905;18587;8632;9955;15212;7280
1909;13 jaar;Mannen;2024;68350;22443;3942;18501;8684;9817;14994;7449
1910;13 jaar;Mannen;2025;68020;22379;3975;18403;8747;9656;14758;7621
1911;13 jaar;Mannen;2026;67906;22275;4004;18271;8801;9470;14482;7793
1912;13 jaar;Mannen;2027;67966;22187;4032;18154;8867;9288;14217;7970
1913;13 jaar;Mannen;2028;68187;22127;4060;18067;8947;9120;13979;8148
1914;13 jaar;Mannen;2029;68537;22079;4089;17990;9024;8966;13757;8322
1915;13 jaar;Mannen;2030;68983;22042;4116;17927;9108;8819;13552;8490
1916;13 jaar;Mannen;2031;69471;22030;4145;17885;9194;8691;13368;8661
1917;13 jaar;Mannen;2032;70054;22029;4171;17857;9288;8570;13207;8822
1918;13 jaar;Mannen;2033;70624;22045;4198;17847;9387;8460;13066;8979
1919;13 jaar;Mannen;2034;71169;22070;4224;17846;9482;8364;12940;9129
1920;13 jaar;Mannen;2035;71656;22108;4250;17859;9573;8286;12831;9277
1921;13 jaar;Mannen;2036;72055;22169;4276;17894;9673;8221;12747;9423
1922;13 jaar;Mannen;2037;72381;22242;4302;17940;9772;8168;12679;9563
1923;13 jaar;Mannen;2038;72634;22331;4327;18004;9878;8126;12629;9702
1924;13 jaar;Mannen;2039;72818;22427;4352;18075;9980;8095;12593;9835
1925;13 jaar;Mannen;2040;72911;22540;4375;18165;10090;8075;12575;9965
1926;13 jaar;Mannen;2041;72953;22659;4399;18260;10190;8070;12566;10094
1927;13 jaar;Mannen;2042;72902;22793;4422;18371;10297;8073;12571;10221
1928;13 jaar;Mannen;2043;72807;22940;4445;18495;10411;8084;12591;10349
1929;13 jaar;Mannen;2044;72585;23096;4468;18628;10517;8111;12617;10480
1930;13 jaar;Mannen;2045;72298;23260;4490;18770;10630;8140;12653;10607
1931;13 jaar;Mannen;2046;71916;23429;4512;18917;10745;8172;12690;10738
1932;13 jaar;Mannen;2047;71418;23610;4532;19078;10861;8217;12738;10871
1933;13 jaar;Mannen;2048;70850;23800;4551;19249;10985;8264;12792;11008
1934;13 jaar;Mannen;2049;70234;23993;4571;19422;11109;8314;12848;11145
1935;13 jaar;Mannen;2050;69561;24192;4591;19601;11240;8361;12910;11282
1936;13 jaar;Vrouwen;2007;76262;21042;4530;16513;6835;9677;14893;6149
1937;13 jaar;Vrouwen;2008;76054;21198;4339;16859;6905;9954;15056;6142
1938;13 jaar;Vrouwen;2009;73762;20679;4043;16636;6922;9714;14624;6054
1939;13 jaar;Vrouwen;2010;72835;20686;4018;16668;6828;9840;14730;5956
1940;13 jaar;Vrouwen;2011;73843;21140;3890;17249;7047;10203;15242;5898
1941;13 jaar;Vrouwen;2012;75947;21497;3476;18021;7440;10581;15530;5967
1942;13 jaar;Vrouwen;2013;76124;21673;3342;18331;7591;10740;15619;6054
1943;13 jaar;Vrouwen;2014;77919;22495;3281;19214;7910;11303;16210;6285
1944;13 jaar;Vrouwen;2015;76279;22167;3216;18951;8144;10807;15910;6258
1945;13 jaar;Vrouwen;2016;75026;22185;3275;18910;8321;10589;15952;6234
1946;13 jaar;Vrouwen;2017;74217;22174;3445;18728;8231;10497;15845;6329
1947;13 jaar;Vrouwen;2018;71077;22223;3646;18577;8266;10310;15861;6362
1948;13 jaar;Vrouwen;2019;68427;21703;3623;18080;8139;9941;15544;6158
1949;13 jaar;Vrouwen;2020;67408;21805;3636;18170;8200;9969;15329;6476
1950;13 jaar;Vrouwen;2021;66518;21653;3676;17977;8180;9797;15084;6568
1951;13 jaar;Vrouwen;2022;65889;21541;3701;17839;8193;9646;14854;6686
1952;13 jaar;Vrouwen;2023;65488;21434;3722;17712;8225;9487;14608;6826
1953;13 jaar;Vrouwen;2024;65122;21360;3743;17618;8276;9342;14381;6980
1954;13 jaar;Vrouwen;2025;64841;21259;3767;17492;8321;9171;14120;7139
1955;13 jaar;Vrouwen;2026;64755;21137;3794;17344;8363;8980;13837;7300
1956;13 jaar;Vrouwen;2027;64818;21043;3821;17222;8420;8802;13578;7465
1957;13 jaar;Vrouwen;2028;65038;20970;3848;17122;8492;8630;13339;7631
1958;13 jaar;Vrouwen;2029;65380;20905;3874;17031;8559;8472;13114;7792
1959;13 jaar;Vrouwen;2030;65814;20858;3903;16955;8634;8321;12908;7950
1960;13 jaar;Vrouwen;2031;66284;20837;3932;16905;8714;8191;12726;8111
1961;13 jaar;Vrouwen;2032;66845;20825;3961;16865;8798;8066;12561;8264
1962;13 jaar;Vrouwen;2033;67396;20829;3990;16839;8884;7955;12416;8412
1963;13 jaar;Vrouwen;2034;67913;20851;4018;16833;8975;7857;12290;8561
1964;13 jaar;Vrouwen;2035;68381;20883;4048;16835;9059;7776;12180;8703
1965;13 jaar;Vrouwen;2036;68769;20935;4078;16857;9152;7705;12091;8844
1966;13 jaar;Vrouwen;2037;69074;21005;4108;16898;9249;7649;12026;8979
1967;13 jaar;Vrouwen;2038;69321;21092;4137;16955;9346;7608;11982;9110
1968;13 jaar;Vrouwen;2039;69492;21184;4167;17017;9439;7578;11942;9241
1969;13 jaar;Vrouwen;2040;69589;21283;4195;17089;9537;7552;11918;9366
1970;13 jaar;Vrouwen;2041;69627;21406;4225;17182;9642;7540;11912;9495
1971;13 jaar;Vrouwen;2042;69567;21545;4253;17292;9746;7546;11926;9620
1972;13 jaar;Vrouwen;2043;69479;21685;4282;17403;9848;7555;11942;9743
1973;13 jaar;Vrouwen;2044;69270;21835;4310;17526;9953;7572;11965;9870
1974;13 jaar;Vrouwen;2045;68999;21989;4336;17653;10049;7604;11996;9993
1975;13 jaar;Vrouwen;2046;68618;22166;4362;17804;10164;7640;12043;10122
1976;13 jaar;Vrouwen;2047;68142;22343;4386;17957;10277;7680;12093;10250
1977;13 jaar;Vrouwen;2048;67597;22525;4411;18115;10390;7725;12143;10383
1978;13 jaar;Vrouwen;2049;67001;22719;4433;18286;10511;7776;12204;10515
1979;13 jaar;Vrouwen;2050;66358;22910;4453;18456;10635;7822;12262;10648
1980;14 jaar;Mannen en vrouwen;2007;156811;44354;10465;33890;13984;19905;31396;12958
1981;14 jaar;Mannen en vrouwen;2008;155653;43151;9460;33691;14093;19597;30487;12664
1982;14 jaar;Mannen en vrouwen;2009;155515;43482;8991;34491;14166;20325;30869;12613
1983;14 jaar;Mannen en vrouwen;2010;150806;42505;8469;34036;14106;19930;30089;12417
1984;14 jaar;Mannen en vrouwen;2011;149772;42951;8536;34415;14113;20302;30532;12419
1985;14 jaar;Mannen en vrouwen;2012;150269;43683;8207;35476;14534;20942;31432;12251
1986;14 jaar;Mannen en vrouwen;2013;155373;44451;7575;36876;15227;21649;32003;12448
1987;14 jaar;Mannen en vrouwen;2014;156057;44964;7256;37707;15609;22098;32247;12717
1988;14 jaar;Mannen en vrouwen;2015;158964;46409;7148;39262;16263;22998;33385;13024
1989;14 jaar;Mannen en vrouwen;2016;155758;46132;7024;39107;16860;22248;33153;12979
1990;14 jaar;Mannen en vrouwen;2017;153800;45975;7178;38796;17061;21735;32994;12981
1991;14 jaar;Mannen en vrouwen;2018;152280;45748;7474;38274;16855;21419;32730;13018
1992;14 jaar;Mannen en vrouwen;2019;145544;45617;7740;37877;16803;21074;32549;13068
1993;14 jaar;Mannen en vrouwen;2020;140281;44824;7734;37090;16611;20479;31993;12831
1994;14 jaar;Mannen en vrouwen;2021;138157;44985;7748;37237;16812;20425;31555;13430
1995;14 jaar;Mannen en vrouwen;2022;136320;44702;7853;36849;16765;20085;31068;13634
1996;14 jaar;Mannen en vrouwen;2023;135008;44507;7931;36576;16796;19780;30626;13881
1997;14 jaar;Mannen en vrouwen;2024;134160;44327;7997;36330;16860;19470;30151;14175
1998;14 jaar;Mannen en vrouwen;2025;133383;44212;8058;36154;16964;19190;29713;14499
1999;14 jaar;Mannen en vrouwen;2026;132771;44054;8119;35936;17073;18863;29222;14832
2000;14 jaar;Mannen en vrouwen;2027;132567;43837;8178;35659;17172;18487;28670;15167
2001;14 jaar;Mannen en vrouwen;2028;132688;43659;8235;35424;17294;18130;28150;15509
2002;14 jaar;Mannen en vrouwen;2029;133129;43530;8294;35236;17447;17790;27676;15854
2003;14 jaar;Mannen en vrouwen;2030;133820;43421;8351;35070;17590;17479;27233;16188
2004;14 jaar;Mannen en vrouwen;2031;134697;43342;8410;34932;17750;17182;26825;16517
2005;14 jaar;Mannen en vrouwen;2032;135653;43312;8471;34841;17915;16926;26463;16849
2006;14 jaar;Mannen en vrouwen;2033;136795;43304;8530;34774;18091;16683;26140;17164
2007;14 jaar;Mannen en vrouwen;2034;137909;43329;8588;34741;18278;16463;25859;17471
2008;14 jaar;Mannen en vrouwen;2035;138970;43381;8646;34735;18463;16272;25609;17771
2009;14 jaar;Mannen en vrouwen;2036;139925;43456;8705;34751;18642;16109;25393;18063
2010;14 jaar;Mannen en vrouwen;2037;140711;43572;8765;34807;18832;15975;25220;18352
2011;14 jaar;Mannen en vrouwen;2038;141342;43716;8823;34893;19028;15866;25088;18628
2012;14 jaar;Mannen en vrouwen;2039;141843;43893;8879;35014;19232;15782;24995;18898
2013;14 jaar;Mannen en vrouwen;2040;142197;44084;8936;35148;19427;15721;24921;19164
2014;14 jaar;Mannen en vrouwen;2041;142388;44299;8991;35309;19635;15674;24879;19420
