ID;BuitenlandsBelang;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;DeelnemingenBinnenland_7;DeelnemingenBuitenland_8;LanglVorderingenEnBeleggingenTotaal_9;LanglVorderingenOpDeelnBinnenland_10;LanglVorderingenOpDeelnBuitenland_11;VorderingenOpFinancieleInstellingen_12;OverigeLanglVorderingenEnBeleggingen_13;Voorraden_14;KortlVorderingenEnBeleggingenTotaal_15;KortlVorderingenOpDeelnBinnenland_16;KortlVorderingenOpDeelnBuitenland_17;Handelsdebiteuren_18;Belastingen_19;OverigeVorderingen_20;BeleggingenOpKorteTermijn_21;LiquideMiddelenTotaal_22;Kasmiddelen_23;TermijndepositoS_24;VorderingenOpFinancieleInstellingen_25;EigenVermogenTotaal_26;Aandelenkapitaal_27;Agioreserve_28;Herwaarderingsreserve_29;NietVerdeeldeWinstEnOverigeReserves_30;LanglopendeSchuldenTotaalGeenRente_31;BelangVanDerden_32;Egalisatierekening_33;Voorzieningen_34;LanglopendeSchuldenTotaalWelRente_35;LanglSchuldenOpDeelnBinnenland_36;LanglSchuldenOpDeelnBuitenland_37;Obligatieleningen_38;SchuldenAanFinancieleInstellingen_39;OverigeLanglopendeSchulden_40;KortlopendeSchuldenTotaal_41;KortlSchuldenOpDeelnBinnenland_42;KortlSchuldenOpDeelnBuitenland_43;Handelscrediteuren_44;SchuldenAanFinancieleInstellingen_45;Belastingen_46;OverigeKortlopendeSchulden_47;BalanstotaalBeginstand_48;ImmaterieleVasteActiva_49;MaterieleVasteActiva_50;DeelnemingenTotaal_51;DeelnemingenBinnenland_52;DeelnemingenBuitenland_53;LanglVorderingenEnBeleggingenTotaal_54;LanglVorderingenOpDeelnBinnenland_55;LanglVorderingenOpDeelnBuitenland_56;VorderingenOpFinancieleInstellingen_57;OverigeLanglVorderingenEnBeleggingen_58;Voorraden_59;KortlVorderingenEnBeleggingenTotaal_60;KortlVorderingenOpDeelnBinnenland_61;KortlVorderingenOpDeelnBuitenland_62;Handelsdebiteuren_63;Belastingen_64;OverigeKortlopendeVorderingen_65;BeleggingenOpKorteTermijn_66;LiquideMiddelenTotaal_67;Kasmiddelen_68;TermijndepositoS_69;VorderingenOpFinancieleInstellingen_70;EigenVermogenTotaal_71;Aandelenkapitaal_72;Agioreserve_73;Herwaarderingsreserve_74;NietVerdeeldeWinstEnOverigeReserves_75;LanglopendeSchuldenTotaalGeenRente_76;BelangVanDerden_77;Egalisatierekening_78;Voorzieningen_79;LanglopendeSchuldenTotaalWelRente_80;LanglSchuldenOpDeelnBinnenland_81;LanglSchuldenOpDeelnBuitenland_82;Obligatieleningen_83;SchuldenAanFinancieleInstellingen_84;OverigeLanglopendeSchulden_85;KortlopendeSchuldenTotaal_86;KortlSchuldenOpDeelnBinnenland_87;KortlSchuldenOpDeelnBuitenland_88;Handelscrediteuren_89;Belastingen_90;SchuldenAanFinancieleInstellingen_91;OverigeKortlopendeSchulden_92;TotaleNettoOmzet_93;NettoOmzetUitBuitenland_94;LoonSalarisEnSocialePremies_95;Afschrijvingen_96;TotaleKostenVanDeOmzet_97;KostenVanDeOmzetUitBuitenland_98;Investeringspremies_99;Bedrijfsresultaat_100;ResultaatUitDeelnemingenTotaal_101;ResultatenUitDeelnemingenBinnenland_102;ResultatenUitDeelnemingenBuitenland_103;Rentebaten_104;Rentelasten_105;OverigeFinancieleResultaten_106;BuitengewoneBaten_107;BuitengewoneLasten_108;ResultaatVoorBelastingen_109;Vennootschapsbelasting_110;AandeelVanDerden_111;Nettoresultaat_112
95;Buitenlandse onderneming;A-F Landbouw en nijverheid;2022;203.0;96.4;108458.5;18568.6;25940.7;3319.1;2197.2;1121.9;8047.6;1043.1;4547.3;49.3;2407.9;9541.6;37168.1;2648.8;18405.9;10953.7;1121.7;3895.9;142.1;5873.0;76.5;698.3;5098.2;42622.4;4195.7;21777.6;415.2;16233.9;4923.7;127.4;13.8;4782.5;25714.8;1038.6;11325.4;1060.5;7169.8;5120.5;35197.7;753.2;12484.1;11615.9;979.5;2855.0;6510.0;96074.9;17872.1;24147.8;2848.6;1881.9;966.7;8045.8;515.1;5233.1;64.4;2233.2;7063.2;30722.5;2272.3;13219.2;10082.9;1736.5;3268.6;143.0;5375.0;55.1;540.0;4779.9;37549.4;4023.7;22005.8;398.7;11121.2;4297.6;106.7;13.2;4177.7;27293.1;1033.5;10667.8;1097.2;7494.7;6999.9;26934.7;553.8;7133.1;10059.2;2152.2;850.7;6185.7;108509.7;70714.2;8310.0;2650.7;87206.9;55083.4;23.4;10365.3;245.1;90.6;154.5;314.0;813.9;-339.4;138.3;6.1;9903.3;2473.0;16.2;7414.1
96;Buitenlandse onderneming;G+I Handel en horeca;2019;226.0;107.5;110037.4;3884.0;10219.4;976.3;953.0;23.3;40329.1;248.6;36787.5;116.6;3176.4;9492.2;37598.1;1055.1;26304.8;8040.3;378.9;1805.2;13.8;7538.3;94.2;471.7;6972.4;28607.5;1515.8;18597.6;2380.4;6113.7;1417.9;116.0;0.1;1301.8;53246.3;30981.6;4975.5;65.6;1204.9;16018.7;26765.7;2663.0;9596.0;5712.0;592.7;1810.9;6391.1;99345.0;3521.1;8373.9;674.3;660.4;13.9;35170.5;389.0;32211.8;60.3;2509.4;7662.8;36484.2;1359.6;25214.0;7836.2;355.0;1391.5;327.9;7458.2;92.1;1874.4;5491.7;26490.4;1495.1;17514.3;2355.6;5125.4;1386.4;115.2;0.1;1271.1;44353.0;23140.7;3319.6;72.5;1054.0;16766.2;27115.2;5117.4;8916.1;5457.6;1786.9;617.9;5219.3;118869.0;66048.4;6289.8;1372.9;107753.9;74464.0;35.2;3487.6;9.6;10.7;-1.1;3197.2;2902.4;174.6;0.1;0.0;3966.7;1166.2;6.7;2793.8
97;Buitenlandse onderneming;G+I Handel en horeca;2020;208.0;94.4;60384.2;10404.3;9126.6;2368.6;1629.8;738.8;6988.7;1477.3;1911.0;110.9;3489.5;6697.1;20816.7;678.8;8837.9;8806.8;295.7;1967.9;229.6;3982.2;76.3;224.5;3681.4;22502.0;2347.0;13695.7;37.2;6422.1;1525.5;121.0;0.0;1404.5;11927.7;456.8;3530.9;1044.9;880.1;6015.0;24429.1;2562.4;7500.4;6277.4;411.1;1599.3;6078.5;58250.1;10504.5;9178.5;2264.7;1402.1;862.6;6172.3;1552.3;2404.1;106.2;2109.7;6812.0;19291.7;696.9;7945.5;8341.4;341.5;1718.9;247.5;4026.4;87.4;313.7;3625.3;21008.1;2071.6;12986.2;89.0;5861.3;1461.6;119.4;0.0;1342.2;10725.1;421.0;3482.9;1077.1;940.5;4803.6;25055.3;2742.9;8760.5;6165.5;1671.4;561.4;5153.6;97542.4;52507.2;5531.1;1436.0;88072.8;60240.4;130.9;2633.4;-126.6;-75.4;-51.2;120.2;361.9;-85.4;3.7;5.1;2178.3;602.0;10.2;1566.2
98;Buitenlandse onderneming;G+I Handel en horeca;2021;217.0;106.6;82787.5;10114.9;11401.0;3406.8;1517.6;1889.2;15414.8;1223.0;12023.8;102.2;2065.8;9872.5;27405.4;1548.5;11536.5;11377.9;485.5;2234.0;223.0;5171.8;83.2;231.7;4856.9;39347.3;2393.9;27477.9;312.9;9162.6;1724.1;158.2;0.6;1565.3;12084.5;629.8;2563.7;1560.0;1850.8;5480.2;29631.7;5622.0;8689.7;7429.0;843.7;1926.2;5121.1;73081.4;10231.4;11025.0;3203.5;1211.2;1992.3;16486.5;1440.2;11986.0;90.5;2969.8;7450.8;20334.7;722.6;7551.1;9265.1;350.4;2231.6;213.9;4349.3;79.5;231.7;4038.1;35265.1;2072.2;26378.1;256.3;6558.5;1592.3;148.3;0.5;1443.5;12102.2;313.8;3406.8;1017.8;1828.5;5535.3;24121.9;2899.3;7517.7;6441.1;1762.6;808.8;4692.4;119716.5;62990.0;6474.2;1562.0;107322.2;71340.8;106.9;4465.0;-214.6;-93.4;-121.2;134.2;377.9;60.5;24.4;7.9;4083.7;724.4;22.8;3336.4
99;Buitenlandse onderneming;G+I Handel en horeca;2022;213.0;122.9;96309.8;4407.9;13943.7;14548.5;4679.3;9869.2;17198.5;2414.5;13660.8;37.2;1086.0;11591.4;26239.8;1721.3;10543.9;8992.7;602.6;4219.9;159.4;8380.1;107.0;2724.0;5549.1;44324.8;6047.8;25051.2;3562.2;9663.6;1796.6;191.1;0.1;1605.4;13663.4;1016.1;3641.9;1225.4;1781.7;5998.3;36525.0;3019.5;10437.9;7721.4;1665.6;2737.9;10942.7;99234.8;4396.7;14070.1;13428.0;5910.6;7517.4;17686.8;1952.0;13522.5;105.3;2107.0;9888.4;28590.8;2535.4;12147.8;10397.9;465.2;2885.9;158.6;11173.9;99.9;4894.5;6179.5;41983.0;6031.1;23748.1;4437.2;7766.6;1776.7;207.7;0.0;1569.0;14403.5;606.1;3840.4;1590.0;1993.9;6373.1;41071.4;5574.1;11289.9;7209.7;2864.2;2096.8;12036.7;121334.4;57454.0;7486.0;1561.8;108448.3;64214.9;55.7;3894.0;3563.7;1251.6;2312.1;264.5;480.3;22.4;1.7;24.1;7241.9;836.6;-28.4;6433.7
100;Buitenlandse onderneming;H+J Vervoer, informatie en communicatie;2019;86.0;57.1;36559.7;14227.8;13996.1;619.3;612.7;6.6;693.4;68.7;258.6;4.6;361.5;704.8;5440.8;150.5;1660.5;2190.7;534.0;897.2;7.9;877.5;7.9;16.3;853.3;14274.7;413.3;12497.5;310.4;1053.5;696.1;18.5;5.3;672.3;14616.4;138.6;5070.9;3420.0;752.2;5234.7;6972.8;121.6;1241.6;1701.5;255.6;667.5;2985.0;34758.6;13455.0;12698.9;612.0;600.9;11.1;564.8;18.5;322.9;4.1;219.3;730.6;5806.8;48.9;2377.1;2045.7;491.9;836.1;7.1;890.6;13.5;31.5;845.6;13032.2;394.8;11534.5;301.1;801.8;590.3;17.4;2.1;570.8;13819.4;121.3;4710.4;3371.6;610.2;5005.9;7316.7;820.7;1346.7;1648.2;480.1;340.6;2680.4;18496.7;4170.1;4158.8;3619.6;9748.6;2389.7;2.5;972.2;19.2;17.1;2.1;29.9;448.8;-24.5;0.0;0.1;547.8;159.2;1.5;387.1
101;Buitenlandse onderneming;H+J Vervoer, informatie en communicatie;2020;92.0;62.9;48760.7;14942.7;19892.0;437.4;267.4;170.0;2040.3;261.2;1164.5;0.1;614.5;817.9;9086.8;1283.0;2981.1;3078.8;541.1;1194.3;8.5;1543.5;7.6;0.2;1535.7;17894.8;3672.3;17363.1;319.2;-3459.8;842.0;4.6;0.1;837.3;17131.1;304.9;6321.9;37.9;829.8;9636.6;12892.8;1342.4;3571.4;2623.5;57.3;861.4;4436.8;44521.4;13938.5;17749.6;235.2;106.1;129.1;1637.0;154.9;974.2;0.1;507.8;716.8;9036.1;1473.1;2513.7;3207.5;515.9;1325.0;0.9;1208.1;5.0;8.2;1194.9;16113.8;3539.5;17084.7;321.6;-4832.0;1475.2;3.7;0.1;1471.4;15918.8;365.4;6227.1;36.2;866.6;8423.5;11013.6;1467.0;2886.4;2273.2;664.9;227.3;3494.8;21998.3;6330.6;4602.2;4467.8;11869.4;3266.2;61.1;1120.0;55.9;50.3;5.6;52.8;519.0;193.5;0.0;7.8;895.4;114.8;0.8;779.8
102;Buitenlandse onderneming;H+J Vervoer, informatie en communicatie;2021;90.0;67.2;62319.1;17203.1;22354.7;3227.1;765.8;2461.3;2305.0;271.7;1144.9;2.2;886.2;720.8;15037.9;5014.0;3290.1;4345.2;758.7;1614.0;15.9;1470.4;151.7;6.9;1311.8;23730.9;3992.0;17722.3;648.3;1368.3;1096.0;12.8;4.4;1078.8;22421.4;266.9;7256.9;3830.5;715.3;10351.8;15070.9;785.3;4291.3;2270.7;110.4;1110.1;6503.1;60223.6;16788.9;21424.8;2676.2;756.6;1919.6;1918.5;204.0;804.6;1.5;908.4;785.8;14972.9;5730.7;3255.7;4023.2;600.5;1347.2;15.6;1656.6;146.1;21.5;1489.0;22639.0;3764.8;16762.9;554.5;1556.8;780.2;11.9;2.0;766.3;21966.6;278.8;6612.9;4267.2;748.4;10059.3;14837.9;1769.7;3832.5;2668.9;1168.7;75.1;5323.0;27351.1;8664.3;6178.2;4489.2;14674.9;2360.0;88.2;2097.1;368.1;256.3;111.8;27.5;544.0;-455.2;2.7;1.9;1494.4;400.0;-2.5;1096.9
103;Buitenlandse onderneming;H+J Vervoer, informatie en communicatie;2022;92.0;107.8;65075.7;7951.8;23795.0;1400.9;1074.1;326.8;3976.3;310.3;867.9;104.5;2693.6;2571.5;21567.8;4540.7;4727.6;9304.7;598.4;2372.6;23.8;3812.4;213.7;106.2;3492.5;22260.5;4753.1;9264.7;803.0;7439.7;1680.4;148.5;2.8;1529.1;19884.7;108.7;3060.4;3836.5;4476.2;8402.9;21249.9;4126.9;5281.2;4839.0;122.6;1399.9;5480.3;53363.5;7213.9;21817.5;1143.9;1000.2;143.7;2541.7;343.8;1095.5;91.2;1011.2;1236.7;16168.8;4185.1;3144.7;6458.1;424.1;1923.1;33.7;3241.0;183.6;50.7;3006.7;18533.7;4601.0;7754.5;619.7;5558.5;1709.0;137.0;3.6;1568.4;18787.8;377.9;4353.0;3922.5;3896.5;6237.9;14332.8;739.6;4429.6;3522.0;1256.5;109.2;4275.9;65690.3;35423.0;9150.5;3652.6;49270.3;26600.5;11.7;3628.6;844.1;364.3;479.8;84.4;395.8;-234.5;32.1;3.7;3955.2;651.8;28.3;3275.1
104;Buitenlandse onderneming;L Verhuur en handel van onroerend goed;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Buitenlandse onderneming;L Verhuur en handel van onroerend goed;2020;14.0;0.3;6185.8;70.4;4040.7;562.0;562.0;0.0;864.6;0.0;442.7;0.0;421.9;0.1;408.3;288.0;25.3;25.9;27.4;27.4;14.3;239.6;0.2;0.0;239.4;2180.8;777.8;1079.7;64.6;258.7;41.0;0.0;0.0;41.0;3605.1;273.0;1492.8;0.0;565.9;1273.4;358.9;89.6;134.7;27.6;7.4;18.7;80.9;5465.2;107.2;3600.0;434.2;434.2;0.0;767.3;0.0;363.6;0.0;403.7;0.1;373.4;278.8;13.2;24.8;37.4;11.5;7.7;182.8;0.1;0.0;182.7;1862.0;752.8;879.6;67.0;162.6;32.3;0.0;0.0;32.3;3302.6;187.0;1300.8;0.0;529.7;1285.1;268.5;28.4;101.4;20.9;15.5;15.7;86.6;492.8;0.0;39.4;64.0;154.5;1.3;0.0;234.9;4.0;3.5;0.5;96.8;87.0;-39.8;2.4;0.0;211.4;18.5;0.0;192.9
106;Buitenlandse onderneming;L Verhuur en handel van onroerend goed;2021;46.0;0.8;9452.6;96.6;6717.5;386.1;335.9;50.2;814.2;0.0;485.8;0.9;327.5;7.6;882.1;469.2;92.4;66.8;36.5;197.1;20.1;548.5;3.8;0.6;544.1;2837.4;1302.3;2191.7;556.7;-1213.3;160.5;6.7;0.0;153.8;5570.5;375.8;2127.9;0.0;995.1;2071.7;884.3;201.6;101.5;44.7;11.7;57.5;467.3;8053.8;96.3;6076.7;197.8;185.7;12.1;806.6;6.0;439.8;0.2;360.6;3.2;477.5;40.9;229.7;95.3;27.2;70.1;14.3;395.8;5.1;0.7;390.0;1499.4;357.7;1830.7;170.9;-859.9;160.5;37.4;0.0;123.1;5726.1;303.1;2075.3;0.0;1123.3;2224.4;667.6;24.5;107.1;61.0;44.6;8.3;422.1;913.1;48.6;74.7;107.1;399.1;16.6;0.0;332.2;-507.2;-251.7;-255.5;116.6;245.9;47.6;37.9;5.8;-224.7;57.8;-5.1;-277.4
107;Buitenlandse onderneming;L Verhuur en handel van onroerend goed;2022;51.0;1.0;14188.5;61.2;10875.6;1092.6;644.1;448.5;547.6;0.2;251.1;1.1;295.2;96.8;1213.0;776.0;87.5;135.8;107.0;81.4;25.3;301.6;6.2;0.0;295.4;5793.1;1652.5;4472.3;586.4;-918.1;444.5;0.3;0.0;444.2;6688.1;245.8;2008.4;913.3;1014.6;2506.0;1262.8;305.2;106.2;82.3;174.3;77.8;517.0;14376.3;61.0;11114.0;970.0;542.6;427.4;625.8;0.5;155.8;0.9;468.6;80.0;971.5;435.5;124.0;85.8;86.4;198.8;41.0;554.3;7.6;0.6;546.1;5427.4;1599.6;4273.7;621.2;-1067.1;458.9;0.4;0.0;458.5;7415.2;383.5;2138.6;899.7;1125.6;2867.8;1074.5;197.5;161.7;54.2;70.0;35.7;555.4;1977.5;592.8;89.1;95.7;1184.4;69.7;0.2;608.4;73.4;65.3;8.1;47.3;237.6;-59.6;0.0;0.0;432.0;68.4;0.0;363.6
108;Buitenlandse onderneming;M-U Zakelijke en persoonlijke diensten;2019;84.0;76.2;47802.7;2064.1;13648.7;5476.2;5398.5;77.7;7767.2;4491.5;1001.6;49.3;2224.8;2916.9;13928.9;2462.2;4341.0;5312.1;259.3;1549.9;4.4;2000.8;19.3;0.3;1981.2;18868.7;4638.2;14160.9;12.6;57.0;643.1;7.4;0.1;635.6;12760.0;3856.7;2864.5;2.6;560.0;5476.2;15530.9;4040.5;2553.2;3192.3;372.3;607.3;4765.3;43952.1;2100.4;10805.2;3791.8;3716.2;75.6;7719.0;2429.7;738.5;55.0;4495.8;3145.6;14460.5;4201.2;3086.2;5051.3;211.4;1891.7;18.7;1929.5;13.0;0.3;1916.2;16747.5;2216.6;12127.7;12.0;2391.2;686.1;9.1;0.1;676.9;9143.3;2128.9;2436.7;0.2;490.6;4086.9;17375.3;4807.4;4589.6;2594.3;603.0;977.5;3803.5;33847.5;17312.8;4787.6;2688.5;21459.8;12065.8;6.7;4918.3;-2.4;-3.1;0.7;356.3;220.8;-132.2;0.3;10.4;4909.1;881.8;0.1;4027.1
109;Buitenlandse onderneming;M-U Zakelijke en persoonlijke diensten;2020;76.0;66.0;45299.1;2487.6;10663.6;2722.1;2369.0;353.1;7845.2;4501.3;1236.0;79.3;2028.6;6865.5;13031.6;2196.6;6255.2;3079.3;184.3;1308.1;8.1;1683.6;25.9;0.1;1657.6;18990.7;7556.6;11027.2;188.0;218.9;620.8;-1.6;0.1;622.3;10270.6;2223.2;3199.1;21.7;783.3;4043.3;15416.9;2923.9;4841.5;2039.6;1750.2;471.6;3390.1;44635.5;2576.2;9770.7;-183.1;-345.2;162.1;8027.0;4290.2;1347.0;49.8;2340.0;9221.5;13663.2;2116.1;5672.9;4253.6;192.0;1422.0;6.6;1559.9;16.8;0.4;1542.7;11300.9;3041.5;7583.2;102.6;573.6;594.3;2.8;0.1;591.4;16606.1;1817.3;9831.6;0.0;654.3;4302.9;16134.2;3486.8;5087.1;2379.1;444.2;640.9;4096.1;21757.6;9060.1;3585.4;2188.5;14846.5;7164.5;92.7;1229.9;8.5;34.7;-26.2;324.9;224.8;-22.4;0.0;0.0;1316.0;266.1;0.2;1049.6
110;Buitenlandse onderneming;M-U Zakelijke en persoonlijke diensten;2021;77.0;59.8;46304.6;3508.5;10515.4;4947.3;4252.3;695.0;6418.2;2241.8;1386.6;44.1;2745.7;7245.3;12272.5;1222.3;7574.3;2162.3;148.5;1164.4;0.7;1397.4;117.4;0.2;1279.8;19120.7;8453.6;24263.4;195.4;-13791.7;678.9;13.4;0.0;665.5;11430.6;1379.2;3692.4;761.2;1022.0;4575.8;15074.4;1868.2;7848.0;1359.9;517.1;453.4;3027.8;75692.3;33966.1;10149.7;4330.1;3667.9;662.2;7602.4;4518.3;1008.5;65.9;2009.7;6720.2;11371.9;1065.5;6583.9;2308.1;187.1;1226.6;0.7;1551.8;155.0;0.3;1396.5;37599.3;8148.9;24138.9;182.2;5129.3;681.9;14.4;0.0;667.5;10632.3;2084.7;3753.4;21.2;823.4;3949.6;26778.8;2933.6;16920.2;1427.6;445.7;1992.9;3058.8;16683.9;5315.5;2932.0;2197.5;10768.0;5171.2;61.2;847.6;419.0;228.9;190.1;248.2;323.7;-101.4;0.0;0.0;1089.6;142.6;0.4;946.6
111;Buitenlandse onderneming;M-U Zakelijke en persoonlijke diensten;2022;85.0;181.3;72504.3;3891.7;22977.3;7970.5;6253.6;1716.9;8787.0;2285.8;1473.2;222.7;4805.3;8533.6;16746.8;813.3;7816.1;5209.3;242.3;2340.9;324.9;3597.4;44.7;18.8;3533.9;27282.4;8742.7;26166.7;261.8;-7888.8;1279.3;61.4;6.5;1211.4;21208.5;1787.0;7050.1;1417.4;4412.1;6541.9;22734.0;3641.7;7290.6;2761.4;727.7;1239.5;7073.1;66251.3;3596.7;21848.5;6558.4;4907.5;1650.9;8208.2;2400.4;1315.2;242.5;4250.1;7782.2;14046.8;985.6;5741.6;4242.8;480.0;2097.2;499.6;4210.5;39.6;2.4;4168.5;25087.8;8583.3;24232.0;272.4;-7999.9;1239.3;68.5;3.6;1167.2;20971.4;1526.3;6911.2;1629.5;4450.4;6454.0;18952.6;1928.8;6817.4;2341.5;1171.0;742.7;5951.2;37829.4;5716.2;11177.9;3846.3;20511.9;5544.9;65.1;2358.4;431.8;328.8;103.0;319.7;465.5;-344.3;5.5;123.1;2182.5;355.2;6.9;1820.4
112;Buitenlandse international;Totaal, ex. financiële sector, vastgoed;2019;656.0;386.2;1004906.2;104174.0;54809.5;489056.7;23119.8;465936.9;96161.3;3887.2;75684.8;1012.0;15577.3;35166.1;184452.4;23822.1;112265.2;30995.2;3851.4;8396.0;5122.5;41086.2;154.8;10052.2;30879.2;567652.9;65311.1;396660.2;9639.9;96041.7;14682.2;2828.1;331.5;11522.6;221078.5;31726.2;132739.3;11884.0;10395.4;34333.6;201492.7;19797.6;101095.6;27575.3;20705.3;7092.0;25226.9;920447.4;71396.4;51564.9;434778.6;17468.6;417310.0;98080.3;4446.6;76874.3;386.7;16372.7;34088.8;192560.0;23432.7;121718.4;30001.6;3658.6;8489.7;5259.0;37978.4;96.3;7762.4;30119.7;492357.4;56353.6;323428.0;2273.9;110301.9;13590.0;2428.3;325.8;10835.9;200034.4;29185.2;117653.7;12224.3;8708.5;32262.7;214465.7;23126.8;112913.4;28923.2;6693.2;21969.6;20839.5;355348.1;234782.8;31404.2;11378.6;294572.7;199201.0;80.7;18073.4;17717.0;-1727.5;19444.5;5807.2;8376.1;-882.7;33.9;82.3;32290.2;4016.8;21.6;28251.8
113;Buitenlandse international;Totaal, ex. financiële sector, vastgoed;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Buitenlandse international;Totaal, ex. financiële sector, vastgoed;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;Buitenlandse international;Totaal, ex. financiële sector, vastgoed;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;Buitenlandse international;Totaal, exclusief financiële sector;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;Buitenlandse international;Totaal, exclusief financiële sector;2020;742.0;423.3;1315570.9;75840.3;63200.7;681190.4;43646.1;637544.3;184958.2;2950.9;167803.5;591.9;13611.9;29227.3;228498.1;26048.6;140756.3;32773.1;5305.0;12652.4;10962.7;52656.0;108.5;8402.0;44145.5;757984.2;98979.1;562022.5;15380.8;81601.8;19067.4;4690.9;342.6;14033.9;309387.5;78729.5;123617.6;40238.4;13475.8;53326.2;229131.8;15563.1;123607.9;29284.1;18049.8;9046.8;33580.1;1334337.8;76061.1;62942.8;687005.1;57651.3;629353.8;171608.2;3961.6;151742.5;476.7;15427.4;33369.0;252717.5;29955.2;154307.6;35835.5;4803.2;22201.8;5614.2;50634.1;102.3;10933.0;39598.8;761513.5;97270.1;541300.9;14985.9;107956.6;16672.3;2914.5;338.8;13419.0;305128.4;67100.0;134775.6;39213.4;12222.4;51817.0;251023.8;28681.6;127135.4;30452.0;8418.3;21917.9;34418.6;346913.1;230823.0;32820.7;11567.9;295665.5;197666.6;1488.2;8347.2;51093.0;1586.0;49507.0;9446.1;12463.2;-406.8;648.9;142.7;56522.6;3069.9;-98.0;53550.6
118;Buitenlandse international;Totaal, exclusief financiële sector;2021;750.0;425.8;1654423.5;115033.0;72911.6;873834.9;36229.8;837605.1;246311.1;12047.0;216821.3;763.8;16679.0;34799.7;254470.2;30438.6;156258.7;37667.0;6817.9;12881.3;10406.7;57063.0;123.1;13767.5;43172.4;1014612.3;130642.3;530291.2;16409.3;337269.5;20345.1;3686.0;231.0;16428.1;358870.4;136637.3;102534.4;50087.6;18489.5;51121.6;260595.8;16245.5;136827.7;35906.5;19981.9;11033.2;40601.0;1517959.3;76333.9;69359.9;827883.4;33785.3;794098.1;222213.6;4901.9;201798.0;591.4;14922.3;28306.4;244852.9;29650.3;154230.1;32060.0;5264.4;11326.7;12321.4;49009.2;111.0;7875.3;41022.9;904771.2;103420.6;479697.0;15380.0;306273.6;16510.8;2891.8;344.2;13274.8;365142.8;132544.7;123394.4;41824.5;15040.8;52338.4;231534.5;19970.1;122729.6;27693.3;9502.7;16542.6;35096.2;390295.9;259822.2;35452.7;13381.4;326659.7;205830.2;1151.2;15953.2;79089.7;3180.8;75908.9;8993.5;12342.5;4851.4;258.7;195.8;96608.4;4642.5;7.3;91958.7
119;Buitenlandse international;Totaal, exclusief financiële sector;2022;788.0;463.6;1854761.3;85171.8;78413.0;1072310.5;47850.1;1024460.4;232099.4;6774.5;205847.6;926.9;18550.4;49238.9;274079.8;39410.7;152179.3;46027.6;10011.6;17316.7;9133.9;63447.9;119.9;24067.4;39260.6;1178983.2;155813.8;617768.8;17138.7;388261.9;21468.4;3133.0;330.9;18004.5;357170.8;110200.4;111752.6;53777.0;15618.3;65822.5;297138.9;18857.7;153803.2;47071.4;19141.3;11244.1;47021.2;1752413.7;124558.2;72756.2;969868.0;36875.8;932992.2;235281.1;11775.7;204969.0;657.6;17878.8;38417.0;250854.5;38419.2;139671.6;41433.9;7397.5;13645.0;10287.3;60678.8;141.4;15582.3;44955.1;1096409.8;133778.2;601683.8;15374.2;345573.6;19681.7;3918.2;243.0;15520.5;351302.5;110276.8;116477.8;51116.4;15917.9;57513.6;285019.7;15267.1;156605.8;41577.0;11624.1;20522.2;39423.5;537704.0;359800.3;40046.2;14080.5;449633.2;295239.8;314.1;34258.3;106670.9;7941.2;98729.7;11909.6;14573.1;-3344.3;1934.5;389.7;136466.2;6745.7;10.0;129710.5
