ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
8933;A Landbouw, bosbouw en visserij;Haaksbergen;2024 eerste helft;;;;
8934;A Landbouw, bosbouw en visserij;Haaren;2019;38.0;1508.0;;
8935;A Landbouw, bosbouw en visserij;Haaren;2020;47.0;2167.0;;
8936;A Landbouw, bosbouw en visserij;Haaren;2021 ;;;;
8937;A Landbouw, bosbouw en visserij;Haaren;2022;;;;
8938;A Landbouw, bosbouw en visserij;Haaren;2023 ;;;;
8939;A Landbouw, bosbouw en visserij;Haaren;2024 eerste helft;;;;
8940;A Landbouw, bosbouw en visserij;Haarlem;2019;4.0;32.0;;
8941;A Landbouw, bosbouw en visserij;Haarlem;2020;4.0;32.0;;
8942;A Landbouw, bosbouw en visserij;Haarlem;2021 ;;;;
8943;A Landbouw, bosbouw en visserij;Haarlem;2022;;;;
8944;A Landbouw, bosbouw en visserij;Haarlem;2023 ;;;;
8945;A Landbouw, bosbouw en visserij;Haarlem;2024 eerste helft;;;;
8946;A Landbouw, bosbouw en visserij;Haarlemmermeer;2019;105.0;4832.0;;
8947;A Landbouw, bosbouw en visserij;Haarlemmermeer;2020;119.0;6019.0;;
8948;A Landbouw, bosbouw en visserij;Haarlemmermeer;2021 ;;5768.0;;
8949;A Landbouw, bosbouw en visserij;Haarlemmermeer;2022;;;;
8950;A Landbouw, bosbouw en visserij;Haarlemmermeer;2023 ;;;;
8951;A Landbouw, bosbouw en visserij;Haarlemmermeer;2024 eerste helft;;;;
8952;A Landbouw, bosbouw en visserij;Halderberge;2019;83.0;4585.0;;
8953;A Landbouw, bosbouw en visserij;Halderberge;2020;101.0;6878.0;;
8954;A Landbouw, bosbouw en visserij;Halderberge;2021 ;;7086.0;;
8955;A Landbouw, bosbouw en visserij;Halderberge;2022;;;;
8956;A Landbouw, bosbouw en visserij;Halderberge;2023 ;;;;
8957;A Landbouw, bosbouw en visserij;Halderberge;2024 eerste helft;;;;
8958;A Landbouw, bosbouw en visserij;Hardenberg;2019;;;;
8959;A Landbouw, bosbouw en visserij;Hardenberg;2020;272.0;14727.0;;
8960;A Landbouw, bosbouw en visserij;Hardenberg;2021 ;;18454.0;;
8961;A Landbouw, bosbouw en visserij;Hardenberg;2022;;;;
8962;A Landbouw, bosbouw en visserij;Hardenberg;2023 ;;;;
8963;A Landbouw, bosbouw en visserij;Hardenberg;2024 eerste helft;;;;
8964;A Landbouw, bosbouw en visserij;Harderwijk;2019;;;;
8965;A Landbouw, bosbouw en visserij;Harderwijk;2020;10.0;183.0;;
8966;A Landbouw, bosbouw en visserij;Harderwijk;2021 ;;200.0;;
8967;A Landbouw, bosbouw en visserij;Harderwijk;2022;;;;
8968;A Landbouw, bosbouw en visserij;Harderwijk;2023 ;;;;
8969;A Landbouw, bosbouw en visserij;Harderwijk;2024 eerste helft;;;;
8970;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2019;7.0;418.0;;
8971;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2020;7.0;418.0;;
8972;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2021 ;;1272.0;;
8973;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2022;;;;
8974;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2023 ;;;;
8975;A Landbouw, bosbouw en visserij;Hardinxveld-Giessendam;2024 eerste helft;;;;
8976;A Landbouw, bosbouw en visserij;Harlingen;2019;;;;
8977;A Landbouw, bosbouw en visserij;Harlingen;2020;34.0;2198.0;;
8978;A Landbouw, bosbouw en visserij;Harlingen;2021 ;;1498.0;;
8979;A Landbouw, bosbouw en visserij;Harlingen;2022;;;;
8980;A Landbouw, bosbouw en visserij;Harlingen;2023 ;;;;
8981;A Landbouw, bosbouw en visserij;Harlingen;2024 eerste helft;;;;
8982;A Landbouw, bosbouw en visserij;Hattem;2019;9.0;148.0;;
8983;A Landbouw, bosbouw en visserij;Hattem;2020;9.0;148.0;;
8984;A Landbouw, bosbouw en visserij;Hattem;2021 ;;348.0;;
8985;A Landbouw, bosbouw en visserij;Hattem;2022;;;;
8986;A Landbouw, bosbouw en visserij;Hattem;2023 ;;;;
8987;A Landbouw, bosbouw en visserij;Hattem;2024 eerste helft;;;;
8988;A Landbouw, bosbouw en visserij;Heemskerk;2019;;;;
8989;A Landbouw, bosbouw en visserij;Heemskerk;2020;22.0;557.0;;
8990;A Landbouw, bosbouw en visserij;Heemskerk;2021 ;;568.0;;
8991;A Landbouw, bosbouw en visserij;Heemskerk;2022;;;;
8992;A Landbouw, bosbouw en visserij;Heemskerk;2023 ;;;;
8993;A Landbouw, bosbouw en visserij;Heemskerk;2024 eerste helft;;;;
8994;A Landbouw, bosbouw en visserij;Heemstede;2019;;;;
8995;A Landbouw, bosbouw en visserij;Heemstede;2020;3.0;47.0;;
8996;A Landbouw, bosbouw en visserij;Heemstede;2021 ;;;;
8997;A Landbouw, bosbouw en visserij;Heemstede;2022;;;;
8998;A Landbouw, bosbouw en visserij;Heemstede;2023 ;;;;
8999;A Landbouw, bosbouw en visserij;Heemstede;2024 eerste helft;;;;
9000;A Landbouw, bosbouw en visserij;Heerde;2019;21.0;314.0;;
9001;A Landbouw, bosbouw en visserij;Heerde;2020;25.0;621.0;;
9002;A Landbouw, bosbouw en visserij;Heerde;2021 ;;777.0;;
9003;A Landbouw, bosbouw en visserij;Heerde;2022;;;;
9004;A Landbouw, bosbouw en visserij;Heerde;2023 ;;;;
9005;A Landbouw, bosbouw en visserij;Heerde;2024 eerste helft;;;;
9006;A Landbouw, bosbouw en visserij;Heerenveen;2019;;;;
9007;A Landbouw, bosbouw en visserij;Heerenveen;2020;110.0;4887.0;;
9008;A Landbouw, bosbouw en visserij;Heerenveen;2021 ;;4952.0;;
9009;A Landbouw, bosbouw en visserij;Heerenveen;2022;;;;
9010;A Landbouw, bosbouw en visserij;Heerenveen;2023 ;;;;
9011;A Landbouw, bosbouw en visserij;Heerenveen;2024 eerste helft;;;;
9012;A Landbouw, bosbouw en visserij;Heerhugowaard;2019;;;;
9013;A Landbouw, bosbouw en visserij;Heerhugowaard;2020;57.0;2907.0;;
9014;A Landbouw, bosbouw en visserij;Heerhugowaard;2021 ;;3765.0;;
9015;A Landbouw, bosbouw en visserij;Heerhugowaard;2022;;;;
9016;A Landbouw, bosbouw en visserij;Heerhugowaard;2023 ;;;;
9017;A Landbouw, bosbouw en visserij;Heerhugowaard;2024 eerste helft;;;;
9018;A Landbouw, bosbouw en visserij;Heerlen;2019;;;;
9019;A Landbouw, bosbouw en visserij;Heerlen;2020;21.0;113.0;;
9020;A Landbouw, bosbouw en visserij;Heerlen;2021 ;;98.0;;
9021;A Landbouw, bosbouw en visserij;Heerlen;2022;;;;
9022;A Landbouw, bosbouw en visserij;Heerlen;2023 ;;;;
9023;A Landbouw, bosbouw en visserij;Heerlen;2024 eerste helft;;;;
9024;A Landbouw, bosbouw en visserij;Heeze-Leende;2019;70.0;2563.0;;
9025;A Landbouw, bosbouw en visserij;Heeze-Leende;2020;84.0;4610.0;;
9026;A Landbouw, bosbouw en visserij;Heeze-Leende;2021 ;;7091.0;;
9027;A Landbouw, bosbouw en visserij;Heeze-Leende;2022;;;;
9028;A Landbouw, bosbouw en visserij;Heeze-Leende;2023 ;;;;
9029;A Landbouw, bosbouw en visserij;Heeze-Leende;2024 eerste helft;;;;
9030;A Landbouw, bosbouw en visserij;Heiloo;2019;;;;
9031;A Landbouw, bosbouw en visserij;Heiloo;2020;7.0;98.0;;
9032;A Landbouw, bosbouw en visserij;Heiloo;2021 ;;205.0;;
9033;A Landbouw, bosbouw en visserij;Heiloo;2022;;;;
9034;A Landbouw, bosbouw en visserij;Heiloo;2023 ;;;;
9035;A Landbouw, bosbouw en visserij;Heiloo;2024 eerste helft;;;;
9036;A Landbouw, bosbouw en visserij;Den Helder;2019;28.0;2929.0;;
9037;A Landbouw, bosbouw en visserij;Den Helder;2020;37.0;4965.0;;
9038;A Landbouw, bosbouw en visserij;Den Helder;2021 ;;6047.0;;
9039;A Landbouw, bosbouw en visserij;Den Helder;2022;;;;
9040;A Landbouw, bosbouw en visserij;Den Helder;2023 ;;;;
9041;A Landbouw, bosbouw en visserij;Den Helder;2024 eerste helft;;;;
9042;A Landbouw, bosbouw en visserij;Hellendoorn;2019;;;;
9043;A Landbouw, bosbouw en visserij;Hellendoorn;2020;104.0;4389.0;;
9044;A Landbouw, bosbouw en visserij;Hellendoorn;2021 ;;5504.0;;
9045;A Landbouw, bosbouw en visserij;Hellendoorn;2022;;;;
9046;A Landbouw, bosbouw en visserij;Hellendoorn;2023 ;;;;
9047;A Landbouw, bosbouw en visserij;Hellendoorn;2024 eerste helft;;;;
9048;A Landbouw, bosbouw en visserij;Hellevoetsluis;2019;18.0;612.0;;
9049;A Landbouw, bosbouw en visserij;Hellevoetsluis;2020;19.0;783.0;;
9050;A Landbouw, bosbouw en visserij;Hellevoetsluis;2021 ;;953.0;;
9051;A Landbouw, bosbouw en visserij;Hellevoetsluis;2022;;;;
9052;A Landbouw, bosbouw en visserij;Hellevoetsluis;2023 ;;;;
9053;A Landbouw, bosbouw en visserij;Hellevoetsluis;2024 eerste helft;;;;
9054;A Landbouw, bosbouw en visserij;Helmond;2019;15.0;904.0;;
9055;A Landbouw, bosbouw en visserij;Helmond;2020;25.0;2429.0;;
9056;A Landbouw, bosbouw en visserij;Helmond;2021 ;;1691.0;;
9057;A Landbouw, bosbouw en visserij;Helmond;2022;;;;
9058;A Landbouw, bosbouw en visserij;Helmond;2023 ;;;;
9059;A Landbouw, bosbouw en visserij;Helmond;2024 eerste helft;;;;
9060;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2019;;;;
9061;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2020;;;;
9062;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2021 ;;;;
9063;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2022;;;;
9064;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2023 ;;;;
9065;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2024 eerste helft;;;;
9066;A Landbouw, bosbouw en visserij;Hengelo (O.);2019;;;;
9067;A Landbouw, bosbouw en visserij;Hengelo (O.);2020;45.0;1425.0;;
9068;A Landbouw, bosbouw en visserij;Hengelo (O.);2021 ;;1068.0;;
9069;A Landbouw, bosbouw en visserij;Hengelo (O.);2022;;;;
9070;A Landbouw, bosbouw en visserij;Hengelo (O.);2023 ;;;;
9071;A Landbouw, bosbouw en visserij;Hengelo (O.);2024 eerste helft;;;;
9072;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2019;47.0;2285.0;;
9073;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2020;60.0;4632.0;;
9074;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2021 ;;9001.0;;
9075;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2022;;;;
9076;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2023 ;;;;
9077;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2024 eerste helft;;;;
9078;A Landbouw, bosbouw en visserij;Heumen;2019;22.0;570.0;;
9079;A Landbouw, bosbouw en visserij;Heumen;2020;23.0;560.0;;
9080;A Landbouw, bosbouw en visserij;Heumen;2021 ;;886.0;;
9081;A Landbouw, bosbouw en visserij;Heumen;2022;;;;
9082;A Landbouw, bosbouw en visserij;Heumen;2023 ;;;;
9083;A Landbouw, bosbouw en visserij;Heumen;2024 eerste helft;;;;
9084;A Landbouw, bosbouw en visserij;Heusden;2019;;;;
9085;A Landbouw, bosbouw en visserij;Heusden;2020;34.0;4510.0;;
9086;A Landbouw, bosbouw en visserij;Heusden;2021 ;;4136.0;;
9087;A Landbouw, bosbouw en visserij;Heusden;2022;;;;
9088;A Landbouw, bosbouw en visserij;Heusden;2023 ;;;;
9089;A Landbouw, bosbouw en visserij;Heusden;2024 eerste helft;;;;
9090;A Landbouw, bosbouw en visserij;Hillegom;2019;21.0;1885.0;;
9091;A Landbouw, bosbouw en visserij;Hillegom;2020;24.0;2135.0;;
9092;A Landbouw, bosbouw en visserij;Hillegom;2021 ;;1934.0;;
9093;A Landbouw, bosbouw en visserij;Hillegom;2022;;;;
9094;A Landbouw, bosbouw en visserij;Hillegom;2023 ;;;;
9095;A Landbouw, bosbouw en visserij;Hillegom;2024 eerste helft;;;;
9096;A Landbouw, bosbouw en visserij;Hilvarenbeek;2019;57.0;4989.0;;
9097;A Landbouw, bosbouw en visserij;Hilvarenbeek;2020;73.0;7277.0;;
9098;A Landbouw, bosbouw en visserij;Hilvarenbeek;2021 ;;9695.0;;
9099;A Landbouw, bosbouw en visserij;Hilvarenbeek;2022;;;;
9100;A Landbouw, bosbouw en visserij;Hilvarenbeek;2023 ;;;;
9101;A Landbouw, bosbouw en visserij;Hilvarenbeek;2024 eerste helft;;;;
9102;A Landbouw, bosbouw en visserij;Hilversum;2019;;;;
9103;A Landbouw, bosbouw en visserij;Hilversum;2020;7.0;42.0;;
9104;A Landbouw, bosbouw en visserij;Hilversum;2021 ;;69.0;;
9105;A Landbouw, bosbouw en visserij;Hilversum;2022;;;;
9106;A Landbouw, bosbouw en visserij;Hilversum;2023 ;;;;
9107;A Landbouw, bosbouw en visserij;Hilversum;2024 eerste helft;;;;
9108;A Landbouw, bosbouw en visserij;Hoeksche Waard;2019;96.0;4804.0;;
9109;A Landbouw, bosbouw en visserij;Hoeksche Waard;2020;117.0;7128.0;;
9110;A Landbouw, bosbouw en visserij;Hoeksche Waard;2021 ;;8349.0;;
9111;A Landbouw, bosbouw en visserij;Hoeksche Waard;2022;;;;
9112;A Landbouw, bosbouw en visserij;Hoeksche Waard;2023 ;;;;
9113;A Landbouw, bosbouw en visserij;Hoeksche Waard;2024 eerste helft;;;;
9114;A Landbouw, bosbouw en visserij;Hof van Twente;2019;159.0;8392.0;;
9115;A Landbouw, bosbouw en visserij;Hof van Twente;2020;193.0;11166.0;;
9116;A Landbouw, bosbouw en visserij;Hof van Twente;2021 ;;13579.0;;
9117;A Landbouw, bosbouw en visserij;Hof van Twente;2022;;;;
9118;A Landbouw, bosbouw en visserij;Hof van Twente;2023 ;;;;
9119;A Landbouw, bosbouw en visserij;Hof van Twente;2024 eerste helft;;;;
9120;A Landbouw, bosbouw en visserij;Het Hogeland;2019;215.0;10568.0;;
9121;A Landbouw, bosbouw en visserij;Het Hogeland;2020;258.0;15895.0;;
9122;A Landbouw, bosbouw en visserij;Het Hogeland;2021 ;;17462.0;;
9123;A Landbouw, bosbouw en visserij;Het Hogeland;2022;;;;
9124;A Landbouw, bosbouw en visserij;Het Hogeland;2023 ;;;;
9125;A Landbouw, bosbouw en visserij;Het Hogeland;2024 eerste helft;;;;
9126;A Landbouw, bosbouw en visserij;Hollands Kroon;2019;369.0;37783.0;;
9127;A Landbouw, bosbouw en visserij;Hollands Kroon;2020;408.0;47809.0;;
9128;A Landbouw, bosbouw en visserij;Hollands Kroon;2021 ;;49444.0;;
9129;A Landbouw, bosbouw en visserij;Hollands Kroon;2022;;;;
9130;A Landbouw, bosbouw en visserij;Hollands Kroon;2023 ;;;;
9131;A Landbouw, bosbouw en visserij;Hollands Kroon;2024 eerste helft;;;;
9132;A Landbouw, bosbouw en visserij;Hoogeveen;2019;;;;
9133;A Landbouw, bosbouw en visserij;Hoogeveen;2020;51.0;2701.0;;
9134;A Landbouw, bosbouw en visserij;Hoogeveen;2021 ;;2417.0;;
9135;A Landbouw, bosbouw en visserij;Hoogeveen;2022;;;;
9136;A Landbouw, bosbouw en visserij;Hoogeveen;2023 ;;;;
9137;A Landbouw, bosbouw en visserij;Hoogeveen;2024 eerste helft;;;;
9138;A Landbouw, bosbouw en visserij;Hoorn;2019;;;;
9139;A Landbouw, bosbouw en visserij;Hoorn;2020;9.0;31.0;;
9140;A Landbouw, bosbouw en visserij;Hoorn;2021 ;;101.0;;
9141;A Landbouw, bosbouw en visserij;Hoorn;2022;;;;
9142;A Landbouw, bosbouw en visserij;Hoorn;2023 ;;;;
9143;A Landbouw, bosbouw en visserij;Hoorn;2024 eerste helft;;;;
9144;A Landbouw, bosbouw en visserij;Horst aan de Maas;2019;168.0;12388.0;;
9145;A Landbouw, bosbouw en visserij;Horst aan de Maas;2020;219.0;19549.0;;
9146;A Landbouw, bosbouw en visserij;Horst aan de Maas;2021 ;;18811.0;;
9147;A Landbouw, bosbouw en visserij;Horst aan de Maas;2022;;;;
9148;A Landbouw, bosbouw en visserij;Horst aan de Maas;2023 ;;;;
9149;A Landbouw, bosbouw en visserij;Horst aan de Maas;2024 eerste helft;;;;
9150;A Landbouw, bosbouw en visserij;Houten;2019;;;;
9151;A Landbouw, bosbouw en visserij;Houten;2020;46.0;2879.0;;
9152;A Landbouw, bosbouw en visserij;Houten;2021 ;;4612.0;;
9153;A Landbouw, bosbouw en visserij;Houten;2022;;;;
9154;A Landbouw, bosbouw en visserij;Houten;2023 ;;;;
9155;A Landbouw, bosbouw en visserij;Houten;2024 eerste helft;;;;
9156;A Landbouw, bosbouw en visserij;Huizen;2019;;;;
9157;A Landbouw, bosbouw en visserij;Huizen;2020;;;;
9158;A Landbouw, bosbouw en visserij;Huizen;2021 ;;;;
9159;A Landbouw, bosbouw en visserij;Huizen;2022;;;;
9160;A Landbouw, bosbouw en visserij;Huizen;2023 ;;;;
9161;A Landbouw, bosbouw en visserij;Huizen;2024 eerste helft;;;;
9162;A Landbouw, bosbouw en visserij;Hulst;2019;42.0;1196.0;;
9163;A Landbouw, bosbouw en visserij;Hulst;2020;56.0;2680.0;;
9164;A Landbouw, bosbouw en visserij;Hulst;2021 ;;2707.0;;
9165;A Landbouw, bosbouw en visserij;Hulst;2022;;;;
9166;A Landbouw, bosbouw en visserij;Hulst;2023 ;;;;
9167;A Landbouw, bosbouw en visserij;Hulst;2024 eerste helft;;;;
9168;A Landbouw, bosbouw en visserij;IJsselstein;2019;12.0;478.0;;
9169;A Landbouw, bosbouw en visserij;IJsselstein;2020;14.0;659.0;;
9170;A Landbouw, bosbouw en visserij;IJsselstein;2021 ;;636.0;;
9171;A Landbouw, bosbouw en visserij;IJsselstein;2022;;;;
9172;A Landbouw, bosbouw en visserij;IJsselstein;2023 ;;;;
9173;A Landbouw, bosbouw en visserij;IJsselstein;2024 eerste helft;;;;
9174;A Landbouw, bosbouw en visserij;Kaag en Braassem;2019;65.0;2117.0;;
9175;A Landbouw, bosbouw en visserij;Kaag en Braassem;2020;74.0;2417.0;;
9176;A Landbouw, bosbouw en visserij;Kaag en Braassem;2021 ;;2896.0;;
9177;A Landbouw, bosbouw en visserij;Kaag en Braassem;2022;;;;
9178;A Landbouw, bosbouw en visserij;Kaag en Braassem;2023 ;;;;
9179;A Landbouw, bosbouw en visserij;Kaag en Braassem;2024 eerste helft;;;;
9180;A Landbouw, bosbouw en visserij;Kampen;2019;;;;
9181;A Landbouw, bosbouw en visserij;Kampen;2020;119.0;5921.0;;
9182;A Landbouw, bosbouw en visserij;Kampen;2021 ;;6895.0;;
9183;A Landbouw, bosbouw en visserij;Kampen;2022;;;;
9184;A Landbouw, bosbouw en visserij;Kampen;2023 ;;;;
9185;A Landbouw, bosbouw en visserij;Kampen;2024 eerste helft;;;;
9186;A Landbouw, bosbouw en visserij;Kapelle;2019;31.0;2037.0;;
9187;A Landbouw, bosbouw en visserij;Kapelle;2020;40.0;3010.0;;
9188;A Landbouw, bosbouw en visserij;Kapelle;2021 ;;3879.0;;
9189;A Landbouw, bosbouw en visserij;Kapelle;2022;;;;
9190;A Landbouw, bosbouw en visserij;Kapelle;2023 ;;;;
9191;A Landbouw, bosbouw en visserij;Kapelle;2024 eerste helft;;;;
9192;A Landbouw, bosbouw en visserij;Katwijk;2019;15.0;755.0;;
9193;A Landbouw, bosbouw en visserij;Katwijk;2020;18.0;1152.0;;
9194;A Landbouw, bosbouw en visserij;Katwijk;2021 ;;1435.0;;
9195;A Landbouw, bosbouw en visserij;Katwijk;2022;;;;
9196;A Landbouw, bosbouw en visserij;Katwijk;2023 ;;;;
9197;A Landbouw, bosbouw en visserij;Katwijk;2024 eerste helft;;;;
9198;A Landbouw, bosbouw en visserij;Kerkrade;2019;10.0;141.0;;
9199;A Landbouw, bosbouw en visserij;Kerkrade;2020;11.0;372.0;;
9200;A Landbouw, bosbouw en visserij;Kerkrade;2021 ;;;;
9201;A Landbouw, bosbouw en visserij;Kerkrade;2022;;;;
9202;A Landbouw, bosbouw en visserij;Kerkrade;2023 ;;;;
9203;A Landbouw, bosbouw en visserij;Kerkrade;2024 eerste helft;;;;
9204;A Landbouw, bosbouw en visserij;Koggenland;2019;78.0;4018.0;;
9205;A Landbouw, bosbouw en visserij;Koggenland;2020;99.0;5487.0;;
9206;A Landbouw, bosbouw en visserij;Koggenland;2021 ;;8400.0;;
9207;A Landbouw, bosbouw en visserij;Koggenland;2022;;;;
9208;A Landbouw, bosbouw en visserij;Koggenland;2023 ;;;;
9209;A Landbouw, bosbouw en visserij;Koggenland;2024 eerste helft;;;;
9210;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2019;;;;
9211;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2020;;;;
9212;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2021 ;;;;
9213;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2022;;;;
9214;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2023 ;;;;
9215;A Landbouw, bosbouw en visserij;Krimpen aan den IJssel;2024 eerste helft;;;;
9216;A Landbouw, bosbouw en visserij;Krimpenerwaard;2019;;;;
9217;A Landbouw, bosbouw en visserij;Krimpenerwaard;2020;80.0;6807.0;;
9218;A Landbouw, bosbouw en visserij;Krimpenerwaard;2021 ;;7550.0;;
9219;A Landbouw, bosbouw en visserij;Krimpenerwaard;2022;;;;
9220;A Landbouw, bosbouw en visserij;Krimpenerwaard;2023 ;;;;
9221;A Landbouw, bosbouw en visserij;Krimpenerwaard;2024 eerste helft;;;;
9222;A Landbouw, bosbouw en visserij;Laarbeek;2019;47.0;2384.0;;
9223;A Landbouw, bosbouw en visserij;Laarbeek;2020;60.0;5462.0;;
9224;A Landbouw, bosbouw en visserij;Laarbeek;2021 ;;6232.0;;
9225;A Landbouw, bosbouw en visserij;Laarbeek;2022;;;;
9226;A Landbouw, bosbouw en visserij;Laarbeek;2023 ;;;;
9227;A Landbouw, bosbouw en visserij;Laarbeek;2024 eerste helft;;;;
9228;A Landbouw, bosbouw en visserij;Land van Cuijk;2019;;;;
9229;A Landbouw, bosbouw en visserij;Land van Cuijk;2020;;;;
9230;A Landbouw, bosbouw en visserij;Land van Cuijk;2021 ;;;;
9231;A Landbouw, bosbouw en visserij;Land van Cuijk;2022;;;;
9232;A Landbouw, bosbouw en visserij;Land van Cuijk;2023 ;;;;
9233;A Landbouw, bosbouw en visserij;Land van Cuijk;2024 eerste helft;;;;
9234;A Landbouw, bosbouw en visserij;Landerd;2019;55.0;1836.0;;
9235;A Landbouw, bosbouw en visserij;Landerd;2020;66.0;4927.0;;
9236;A Landbouw, bosbouw en visserij;Landerd;2021 ;;4906.0;;
9237;A Landbouw, bosbouw en visserij;Landerd;2022;;;;
9238;A Landbouw, bosbouw en visserij;Landerd;2023 ;;;;
9239;A Landbouw, bosbouw en visserij;Landerd;2024 eerste helft;;;;
9240;A Landbouw, bosbouw en visserij;Landgraaf;2019;6.0;70.0;;
9241;A Landbouw, bosbouw en visserij;Landgraaf;2020;6.0;70.0;;
9242;A Landbouw, bosbouw en visserij;Landgraaf;2021 ;;426.0;;
9243;A Landbouw, bosbouw en visserij;Landgraaf;2022;;;;
9244;A Landbouw, bosbouw en visserij;Landgraaf;2023 ;;;;
9245;A Landbouw, bosbouw en visserij;Landgraaf;2024 eerste helft;;;;
9246;A Landbouw, bosbouw en visserij;Landsmeer;2019;;;;
9247;A Landbouw, bosbouw en visserij;Landsmeer;2020;9.0;229.0;;
9248;A Landbouw, bosbouw en visserij;Landsmeer;2021 ;;243.0;;
9249;A Landbouw, bosbouw en visserij;Landsmeer;2022;;;;
9250;A Landbouw, bosbouw en visserij;Landsmeer;2023 ;;;;
9251;A Landbouw, bosbouw en visserij;Landsmeer;2024 eerste helft;;;;
9252;A Landbouw, bosbouw en visserij;Langedijk;2019;;;;
9253;A Landbouw, bosbouw en visserij;Langedijk;2020;46.0;3960.0;;
9254;A Landbouw, bosbouw en visserij;Langedijk;2021 ;;3557.0;;
9255;A Landbouw, bosbouw en visserij;Langedijk;2022;;;;
9256;A Landbouw, bosbouw en visserij;Langedijk;2023 ;;;;
9257;A Landbouw, bosbouw en visserij;Langedijk;2024 eerste helft;;;;
9258;A Landbouw, bosbouw en visserij;Lansingerland;2019;100.0;9873.0;;
9259;A Landbouw, bosbouw en visserij;Lansingerland;2020;108.0;12565.0;;
9260;A Landbouw, bosbouw en visserij;Lansingerland;2021 ;;13687.0;;
9261;A Landbouw, bosbouw en visserij;Lansingerland;2022;;;;
9262;A Landbouw, bosbouw en visserij;Lansingerland;2023 ;;;;
9263;A Landbouw, bosbouw en visserij;Lansingerland;2024 eerste helft;;;;
9264;A Landbouw, bosbouw en visserij;Laren (NH.);2019;;;;
9265;A Landbouw, bosbouw en visserij;Laren (NH.);2020;;;;
9266;A Landbouw, bosbouw en visserij;Laren (NH.);2021 ;;;;
9267;A Landbouw, bosbouw en visserij;Laren (NH.);2022;;;;
9268;A Landbouw, bosbouw en visserij;Laren (NH.);2023 ;;;;
9269;A Landbouw, bosbouw en visserij;Laren (NH.);2024 eerste helft;;;;
9270;A Landbouw, bosbouw en visserij;Leeuwarden;2019;99.0;4648.0;;
9271;A Landbouw, bosbouw en visserij;Leeuwarden;2020;112.0;5815.0;;
9272;A Landbouw, bosbouw en visserij;Leeuwarden;2021 ;;4936.0;;
9273;A Landbouw, bosbouw en visserij;Leeuwarden;2022;;;;
9274;A Landbouw, bosbouw en visserij;Leeuwarden;2023 ;;;;
9275;A Landbouw, bosbouw en visserij;Leeuwarden;2024 eerste helft;;;;
9276;A Landbouw, bosbouw en visserij;Leiden;2019;;;;
9277;A Landbouw, bosbouw en visserij;Leiden;2020;5.0;213.0;;
9278;A Landbouw, bosbouw en visserij;Leiden;2021 ;;;;
9279;A Landbouw, bosbouw en visserij;Leiden;2022;;;;
9280;A Landbouw, bosbouw en visserij;Leiden;2023 ;;;;
9281;A Landbouw, bosbouw en visserij;Leiden;2024 eerste helft;;;;
9282;A Landbouw, bosbouw en visserij;Leiderdorp;2019;;;;
9283;A Landbouw, bosbouw en visserij;Leiderdorp;2020;;;;
9284;A Landbouw, bosbouw en visserij;Leiderdorp;2021 ;;;;
9285;A Landbouw, bosbouw en visserij;Leiderdorp;2022;;;;
9286;A Landbouw, bosbouw en visserij;Leiderdorp;2023 ;;;;
9287;A Landbouw, bosbouw en visserij;Leiderdorp;2024 eerste helft;;;;
9288;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2019;14.0;481.0;;
9289;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2020;16.0;513.0;;
9290;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2021 ;;580.0;;
9291;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2022;;;;
9292;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2023 ;;;;
9293;A Landbouw, bosbouw en visserij;Leidschendam-Voorburg;2024 eerste helft;;;;
9294;A Landbouw, bosbouw en visserij;Lelystad;2019;72.0;9632.0;;
