ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
358;16+23 Hout- en bouwmaterialenindustrie;Overijssel (PV);2016;735.0
359;16+23 Hout- en bouwmaterialenindustrie;Overijssel (PV);2017;783.0
360;16+23 Hout- en bouwmaterialenindustrie;Flevoland (PV);2016;68.0
361;16+23 Hout- en bouwmaterialenindustrie;Flevoland (PV);2017;80.0
362;16+23 Hout- en bouwmaterialenindustrie;Gelderland (PV);2016;1846.0
363;16+23 Hout- en bouwmaterialenindustrie;Gelderland (PV);2017;1869.0
364;16+23 Hout- en bouwmaterialenindustrie;Utrecht (PV);2016;334.0
365;16+23 Hout- en bouwmaterialenindustrie;Utrecht (PV);2017;394.0
366;16+23 Hout- en bouwmaterialenindustrie;Noord-Holland (PV);2016;501.0
367;16+23 Hout- en bouwmaterialenindustrie;Noord-Holland (PV);2017;518.0
368;16+23 Hout- en bouwmaterialenindustrie;Zuid-Holland (PV);2016;934.0
369;16+23 Hout- en bouwmaterialenindustrie;Zuid-Holland (PV);2017;975.0
370;16+23 Hout- en bouwmaterialenindustrie;Zeeland (PV);2016;154.0
371;16+23 Hout- en bouwmaterialenindustrie;Zeeland (PV);2017;185.0
372;16+23 Hout- en bouwmaterialenindustrie;Noord-Brabant (PV);2016;1789.0
373;16+23 Hout- en bouwmaterialenindustrie;Noord-Brabant (PV);2017;1915.0
374;16+23 Hout- en bouwmaterialenindustrie;Limburg (PV);2016;1203.0
375;16+23 Hout- en bouwmaterialenindustrie;Limburg (PV);2017;1302.0
376;16+23 Hout- en bouwmaterialenindustrie;Oost-Groningen (CR);2016;131.0
377;16+23 Hout- en bouwmaterialenindustrie;Oost-Groningen (CR);2017;187.0
378;16+23 Hout- en bouwmaterialenindustrie;Delfzijl en omgeving (CR);2016;
379;16+23 Hout- en bouwmaterialenindustrie;Delfzijl en omgeving (CR);2017;
380;16+23 Hout- en bouwmaterialenindustrie;Overig Groningen (CR);2016;223.0
381;16+23 Hout- en bouwmaterialenindustrie;Overig Groningen (CR);2017;
382;16+23 Hout- en bouwmaterialenindustrie;Noord-Friesland (CR);2016;242.0
383;16+23 Hout- en bouwmaterialenindustrie;Noord-Friesland (CR);2017;260.0
384;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Friesland (CR);2016;123.0
385;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Friesland (CR);2017;124.0
386;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Friesland (CR);2016;174.0
387;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Friesland (CR);2017;161.0
388;16+23 Hout- en bouwmaterialenindustrie;Noord-Drenthe (CR);2016;
389;16+23 Hout- en bouwmaterialenindustrie;Noord-Drenthe (CR);2017;
390;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Drenthe (CR);2016;147.0
391;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Drenthe (CR);2017;
392;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Drenthe (CR);2016;66.0
393;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Drenthe (CR);2017;67.0
394;16+23 Hout- en bouwmaterialenindustrie;Noord-Overijssel (CR);2016;
395;16+23 Hout- en bouwmaterialenindustrie;Noord-Overijssel (CR);2017;
396;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Overijssel (CR);2016;
397;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Overijssel (CR);2017;
398;16+23 Hout- en bouwmaterialenindustrie;Twente (CR);2016;482.0
399;16+23 Hout- en bouwmaterialenindustrie;Twente (CR);2017;509.0
400;16+23 Hout- en bouwmaterialenindustrie;Veluwe (CR);2016;492.0
401;16+23 Hout- en bouwmaterialenindustrie;Veluwe (CR);2017;485.0
402;16+23 Hout- en bouwmaterialenindustrie;Achterhoek (CR);2016;406.0
403;16+23 Hout- en bouwmaterialenindustrie;Achterhoek (CR);2017;423.0
404;16+23 Hout- en bouwmaterialenindustrie;Arnhem/Nijmegen (CR);2016;679.0
405;16+23 Hout- en bouwmaterialenindustrie;Arnhem/Nijmegen (CR);2017;646.0
406;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Gelderland (CR);2016;270.0
407;16+23 Hout- en bouwmaterialenindustrie;Zuidwest-Gelderland (CR);2017;315.0
408;16+23 Hout- en bouwmaterialenindustrie;Utrecht (CR);2016;334.0
409;16+23 Hout- en bouwmaterialenindustrie;Utrecht (CR);2017;394.0
410;16+23 Hout- en bouwmaterialenindustrie;Kop van Noord-Holland (CR);2016;123.0
411;16+23 Hout- en bouwmaterialenindustrie;Kop van Noord-Holland (CR);2017;134.0
412;16+23 Hout- en bouwmaterialenindustrie;Alkmaar en omgeving (CR);2016;67.0
413;16+23 Hout- en bouwmaterialenindustrie;Alkmaar en omgeving (CR);2017;77.0
414;16+23 Hout- en bouwmaterialenindustrie;IJmond (CR);2016;49.0
415;16+23 Hout- en bouwmaterialenindustrie;IJmond (CR);2017;61.0
416;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie Haarlem (CR);2016;16.0
417;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie Haarlem (CR);2017;16.0
418;16+23 Hout- en bouwmaterialenindustrie;Zaanstreek (CR);2016;18.0
419;16+23 Hout- en bouwmaterialenindustrie;Zaanstreek (CR);2017;15.0
420;16+23 Hout- en bouwmaterialenindustrie;Groot-Amsterdam (CR);2016;205.0
421;16+23 Hout- en bouwmaterialenindustrie;Groot-Amsterdam (CR);2017;197.0
422;16+23 Hout- en bouwmaterialenindustrie;Het Gooi en Vechtstreek (CR);2016;21.0
423;16+23 Hout- en bouwmaterialenindustrie;Het Gooi en Vechtstreek (CR);2017;18.0
424;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie Leiden en Bollenstreek (CR);2016;67.0
425;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie Leiden en Bollenstreek (CR);2017;68.0
426;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie 's-Gravenhage (CR);2016;35.0
427;16+23 Hout- en bouwmaterialenindustrie;Agglomeratie 's-Gravenhage (CR);2017;33.0
428;16+23 Hout- en bouwmaterialenindustrie;Delft en Westland (CR);2016;39.0
429;16+23 Hout- en bouwmaterialenindustrie;Delft en Westland (CR);2017;32.0
430;16+23 Hout- en bouwmaterialenindustrie;Oost-Zuid-Holland (CR);2016;264.0
431;16+23 Hout- en bouwmaterialenindustrie;Oost-Zuid-Holland (CR);2017;307.0
432;16+23 Hout- en bouwmaterialenindustrie;Groot-Rijnmond (CR);2016;268.0
433;16+23 Hout- en bouwmaterialenindustrie;Groot-Rijnmond (CR);2017;254.0
434;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Zuid-Holland (CR);2016;261.0
435;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Zuid-Holland (CR);2017;281.0
436;16+23 Hout- en bouwmaterialenindustrie;Zeeuwsch-Vlaanderen (CR);2016;
437;16+23 Hout- en bouwmaterialenindustrie;Zeeuwsch-Vlaanderen (CR);2017;
438;16+23 Hout- en bouwmaterialenindustrie;Overig Zeeland (CR);2016;
439;16+23 Hout- en bouwmaterialenindustrie;Overig Zeeland (CR);2017;
440;16+23 Hout- en bouwmaterialenindustrie;West-Noord-Brabant (CR);2016;551.0
441;16+23 Hout- en bouwmaterialenindustrie;West-Noord-Brabant (CR);2017;541.0
442;16+23 Hout- en bouwmaterialenindustrie;Midden-Noord-Brabant (CR);2016;439.0
443;16+23 Hout- en bouwmaterialenindustrie;Midden-Noord-Brabant (CR);2017;485.0
444;16+23 Hout- en bouwmaterialenindustrie;Noordoost-Noord-Brabant (CR);2016;387.0
445;16+23 Hout- en bouwmaterialenindustrie;Noordoost-Noord-Brabant (CR);2017;433.0
446;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Noord-Brabant (CR);2016;411.0
447;16+23 Hout- en bouwmaterialenindustrie;Zuidoost-Noord-Brabant (CR);2017;455.0
448;16+23 Hout- en bouwmaterialenindustrie;Noord-Limburg (CR);2016;289.0
449;16+23 Hout- en bouwmaterialenindustrie;Noord-Limburg (CR);2017;320.0
450;16+23 Hout- en bouwmaterialenindustrie;Midden-Limburg (CR);2016;509.0
451;16+23 Hout- en bouwmaterialenindustrie;Midden-Limburg (CR);2017;549.0
452;16+23 Hout- en bouwmaterialenindustrie;Zuid-Limburg (CR);2016;406.0
453;16+23 Hout- en bouwmaterialenindustrie;Zuid-Limburg (CR);2017;433.0
454;16+23 Hout- en bouwmaterialenindustrie;Flevoland (CR);2016;68.0
455;16+23 Hout- en bouwmaterialenindustrie;Flevoland (CR);2017;80.0
456;17-18 Papier- en grafische industrie;Nederland;2016;10900.0
457;17-18 Papier- en grafische industrie;Nederland;2017;11134.0
458;17-18 Papier- en grafische industrie;Noord-Nederland (LD);2016;1406.0
459;17-18 Papier- en grafische industrie;Noord-Nederland (LD);2017;1545.0
460;17-18 Papier- en grafische industrie;Oost-Nederland (LD);2016;2232.0
461;17-18 Papier- en grafische industrie;Oost-Nederland (LD);2017;2285.0
462;17-18 Papier- en grafische industrie;West-Nederland (LD);2016;4219.0
463;17-18 Papier- en grafische industrie;West-Nederland (LD);2017;4243.0
464;17-18 Papier- en grafische industrie;Zuid-Nederland (LD);2016;3043.0
465;17-18 Papier- en grafische industrie;Zuid-Nederland (LD);2017;3061.0
466;17-18 Papier- en grafische industrie;Groningen (PV);2016;981.0
467;17-18 Papier- en grafische industrie;Groningen (PV);2017;1094.0
468;17-18 Papier- en grafische industrie;Friesland (PV);2016;234.0
469;17-18 Papier- en grafische industrie;Friesland (PV);2017;260.0
470;17-18 Papier- en grafische industrie;Drenthe (PV);2016;192.0
471;17-18 Papier- en grafische industrie;Drenthe (PV);2017;191.0
472;17-18 Papier- en grafische industrie;Overijssel (PV);2016;651.0
473;17-18 Papier- en grafische industrie;Overijssel (PV);2017;578.0
474;17-18 Papier- en grafische industrie;Flevoland (PV);2016;132.0
475;17-18 Papier- en grafische industrie;Flevoland (PV);2017;124.0
476;17-18 Papier- en grafische industrie;Gelderland (PV);2016;1449.0
477;17-18 Papier- en grafische industrie;Gelderland (PV);2017;1582.0
478;17-18 Papier- en grafische industrie;Utrecht (PV);2016;
479;17-18 Papier- en grafische industrie;Utrecht (PV);2017;
480;17-18 Papier- en grafische industrie;Noord-Holland (PV);2016;1136.0
481;17-18 Papier- en grafische industrie;Noord-Holland (PV);2017;1029.0
482;17-18 Papier- en grafische industrie;Zuid-Holland (PV);2016;2230.0
483;17-18 Papier- en grafische industrie;Zuid-Holland (PV);2017;2358.0
484;17-18 Papier- en grafische industrie;Zeeland (PV);2016;
485;17-18 Papier- en grafische industrie;Zeeland (PV);2017;
486;17-18 Papier- en grafische industrie;Noord-Brabant (PV);2016;1744.0
487;17-18 Papier- en grafische industrie;Noord-Brabant (PV);2017;1675.0
488;17-18 Papier- en grafische industrie;Limburg (PV);2016;1299.0
489;17-18 Papier- en grafische industrie;Limburg (PV);2017;1386.0
490;17-18 Papier- en grafische industrie;Oost-Groningen (CR);2016;197.0
491;17-18 Papier- en grafische industrie;Oost-Groningen (CR);2017;223.0
492;17-18 Papier- en grafische industrie;Delfzijl en omgeving (CR);2016;1.0
493;17-18 Papier- en grafische industrie;Delfzijl en omgeving (CR);2017;2.0
494;17-18 Papier- en grafische industrie;Overig Groningen (CR);2016;783.0
495;17-18 Papier- en grafische industrie;Overig Groningen (CR);2017;870.0
496;17-18 Papier- en grafische industrie;Noord-Friesland (CR);2016;150.0
497;17-18 Papier- en grafische industrie;Noord-Friesland (CR);2017;163.0
498;17-18 Papier- en grafische industrie;Zuidwest-Friesland (CR);2016;48.0
499;17-18 Papier- en grafische industrie;Zuidwest-Friesland (CR);2017;60.0
500;17-18 Papier- en grafische industrie;Zuidoost-Friesland (CR);2016;36.0
501;17-18 Papier- en grafische industrie;Zuidoost-Friesland (CR);2017;37.0
502;17-18 Papier- en grafische industrie;Noord-Drenthe (CR);2016;10.0
503;17-18 Papier- en grafische industrie;Noord-Drenthe (CR);2017;
504;17-18 Papier- en grafische industrie;Zuidoost-Drenthe (CR);2016;56.0
505;17-18 Papier- en grafische industrie;Zuidoost-Drenthe (CR);2017;
506;17-18 Papier- en grafische industrie;Zuidwest-Drenthe (CR);2016;126.0
507;17-18 Papier- en grafische industrie;Zuidwest-Drenthe (CR);2017;127.0
508;17-18 Papier- en grafische industrie;Noord-Overijssel (CR);2016;184.0
509;17-18 Papier- en grafische industrie;Noord-Overijssel (CR);2017;188.0
510;17-18 Papier- en grafische industrie;Zuidwest-Overijssel (CR);2016;233.0
511;17-18 Papier- en grafische industrie;Zuidwest-Overijssel (CR);2017;158.0
512;17-18 Papier- en grafische industrie;Twente (CR);2016;235.0
513;17-18 Papier- en grafische industrie;Twente (CR);2017;233.0
514;17-18 Papier- en grafische industrie;Veluwe (CR);2016;347.0
515;17-18 Papier- en grafische industrie;Veluwe (CR);2017;353.0
516;17-18 Papier- en grafische industrie;Achterhoek (CR);2016;827.0
517;17-18 Papier- en grafische industrie;Achterhoek (CR);2017;853.0
518;17-18 Papier- en grafische industrie;Arnhem/Nijmegen (CR);2016;251.0
519;17-18 Papier- en grafische industrie;Arnhem/Nijmegen (CR);2017;343.0
520;17-18 Papier- en grafische industrie;Zuidwest-Gelderland (CR);2016;24.0
521;17-18 Papier- en grafische industrie;Zuidwest-Gelderland (CR);2017;34.0
522;17-18 Papier- en grafische industrie;Utrecht (CR);2016;
523;17-18 Papier- en grafische industrie;Utrecht (CR);2017;
524;17-18 Papier- en grafische industrie;Kop van Noord-Holland (CR);2016;
525;17-18 Papier- en grafische industrie;Kop van Noord-Holland (CR);2017;
526;17-18 Papier- en grafische industrie;Alkmaar en omgeving (CR);2016;30.0
527;17-18 Papier- en grafische industrie;Alkmaar en omgeving (CR);2017;44.0
528;17-18 Papier- en grafische industrie;IJmond (CR);2016;
529;17-18 Papier- en grafische industrie;IJmond (CR);2017;
530;17-18 Papier- en grafische industrie;Agglomeratie Haarlem (CR);2016;238.0
531;17-18 Papier- en grafische industrie;Agglomeratie Haarlem (CR);2017;217.0
532;17-18 Papier- en grafische industrie;Zaanstreek (CR);2016;179.0
533;17-18 Papier- en grafische industrie;Zaanstreek (CR);2017;140.0
534;17-18 Papier- en grafische industrie;Groot-Amsterdam (CR);2016;358.0
535;17-18 Papier- en grafische industrie;Groot-Amsterdam (CR);2017;298.0
536;17-18 Papier- en grafische industrie;Het Gooi en Vechtstreek (CR);2016;86.0
537;17-18 Papier- en grafische industrie;Het Gooi en Vechtstreek (CR);2017;85.0
538;17-18 Papier- en grafische industrie;Agglomeratie Leiden en Bollenstreek (CR);2016;
539;17-18 Papier- en grafische industrie;Agglomeratie Leiden en Bollenstreek (CR);2017;
540;17-18 Papier- en grafische industrie;Agglomeratie 's-Gravenhage (CR);2016;194.0
541;17-18 Papier- en grafische industrie;Agglomeratie 's-Gravenhage (CR);2017;194.0
542;17-18 Papier- en grafische industrie;Delft en Westland (CR);2016;
543;17-18 Papier- en grafische industrie;Delft en Westland (CR);2017;
544;17-18 Papier- en grafische industrie;Oost-Zuid-Holland (CR);2016;56.0
545;17-18 Papier- en grafische industrie;Oost-Zuid-Holland (CR);2017;55.0
546;17-18 Papier- en grafische industrie;Groot-Rijnmond (CR);2016;252.0
547;17-18 Papier- en grafische industrie;Groot-Rijnmond (CR);2017;248.0
548;17-18 Papier- en grafische industrie;Zuidoost-Zuid-Holland (CR);2016;117.0
549;17-18 Papier- en grafische industrie;Zuidoost-Zuid-Holland (CR);2017;105.0
550;17-18 Papier- en grafische industrie;Zeeuwsch-Vlaanderen (CR);2016;
551;17-18 Papier- en grafische industrie;Zeeuwsch-Vlaanderen (CR);2017;
552;17-18 Papier- en grafische industrie;Overig Zeeland (CR);2016;18.0
553;17-18 Papier- en grafische industrie;Overig Zeeland (CR);2017;18.0
554;17-18 Papier- en grafische industrie;West-Noord-Brabant (CR);2016;638.0
555;17-18 Papier- en grafische industrie;West-Noord-Brabant (CR);2017;560.0
556;17-18 Papier- en grafische industrie;Midden-Noord-Brabant (CR);2016;434.0
557;17-18 Papier- en grafische industrie;Midden-Noord-Brabant (CR);2017;403.0
558;17-18 Papier- en grafische industrie;Noordoost-Noord-Brabant (CR);2016;412.0
559;17-18 Papier- en grafische industrie;Noordoost-Noord-Brabant (CR);2017;437.0
560;17-18 Papier- en grafische industrie;Zuidoost-Noord-Brabant (CR);2016;259.0
561;17-18 Papier- en grafische industrie;Zuidoost-Noord-Brabant (CR);2017;276.0
562;17-18 Papier- en grafische industrie;Noord-Limburg (CR);2016;430.0
563;17-18 Papier- en grafische industrie;Noord-Limburg (CR);2017;470.0
564;17-18 Papier- en grafische industrie;Midden-Limburg (CR);2016;391.0
565;17-18 Papier- en grafische industrie;Midden-Limburg (CR);2017;439.0
566;17-18 Papier- en grafische industrie;Zuid-Limburg (CR);2016;478.0
567;17-18 Papier- en grafische industrie;Zuid-Limburg (CR);2017;477.0
568;17-18 Papier- en grafische industrie;Flevoland (CR);2016;132.0
569;17-18 Papier- en grafische industrie;Flevoland (CR);2017;124.0
570;19-22 Raffinaderijen en chemie;Nederland;2016;85714.0
571;19-22 Raffinaderijen en chemie;Nederland;2017;93874.0
572;19-22 Raffinaderijen en chemie;Noord-Nederland (LD);2016;3499.0
573;19-22 Raffinaderijen en chemie;Noord-Nederland (LD);2017;3671.0
574;19-22 Raffinaderijen en chemie;Oost-Nederland (LD);2016;7073.0
575;19-22 Raffinaderijen en chemie;Oost-Nederland (LD);2017;7325.0
576;19-22 Raffinaderijen en chemie;West-Nederland (LD);2016;48619.0
577;19-22 Raffinaderijen en chemie;West-Nederland (LD);2017;54800.0
578;19-22 Raffinaderijen en chemie;Zuid-Nederland (LD);2016;26524.0
579;19-22 Raffinaderijen en chemie;Zuid-Nederland (LD);2017;28077.0
580;19-22 Raffinaderijen en chemie;Groningen (PV);2016;1551.0
581;19-22 Raffinaderijen en chemie;Groningen (PV);2017;1593.0
582;19-22 Raffinaderijen en chemie;Friesland (PV);2016;735.0
583;19-22 Raffinaderijen en chemie;Friesland (PV);2017;738.0
584;19-22 Raffinaderijen en chemie;Drenthe (PV);2016;1212.0
585;19-22 Raffinaderijen en chemie;Drenthe (PV);2017;1341.0
586;19-22 Raffinaderijen en chemie;Overijssel (PV);2016;3808.0
587;19-22 Raffinaderijen en chemie;Overijssel (PV);2017;3791.0
588;19-22 Raffinaderijen en chemie;Flevoland (PV);2016;338.0
589;19-22 Raffinaderijen en chemie;Flevoland (PV);2017;349.0
590;19-22 Raffinaderijen en chemie;Gelderland (PV);2016;2926.0
591;19-22 Raffinaderijen en chemie;Gelderland (PV);2017;3185.0
592;19-22 Raffinaderijen en chemie;Utrecht (PV);2016;1330.0
593;19-22 Raffinaderijen en chemie;Utrecht (PV);2017;1152.0
594;19-22 Raffinaderijen en chemie;Noord-Holland (PV);2016;4408.0
595;19-22 Raffinaderijen en chemie;Noord-Holland (PV);2017;5103.0
596;19-22 Raffinaderijen en chemie;Zuid-Holland (PV);2016;38788.0
597;19-22 Raffinaderijen en chemie;Zuid-Holland (PV);2017;43545.0
598;19-22 Raffinaderijen en chemie;Zeeland (PV);2016;4093.0
599;19-22 Raffinaderijen en chemie;Zeeland (PV);2017;5001.0
600;19-22 Raffinaderijen en chemie;Noord-Brabant (PV);2016;14682.0
601;19-22 Raffinaderijen en chemie;Noord-Brabant (PV);2017;16720.0
602;19-22 Raffinaderijen en chemie;Limburg (PV);2016;11842.0
603;19-22 Raffinaderijen en chemie;Limburg (PV);2017;11357.0
604;19-22 Raffinaderijen en chemie;Oost-Groningen (CR);2016;411.0
605;19-22 Raffinaderijen en chemie;Oost-Groningen (CR);2017;384.0
606;19-22 Raffinaderijen en chemie;Delfzijl en omgeving (CR);2016;843.0
607;19-22 Raffinaderijen en chemie;Delfzijl en omgeving (CR);2017;870.0
608;19-22 Raffinaderijen en chemie;Overig Groningen (CR);2016;297.0
609;19-22 Raffinaderijen en chemie;Overig Groningen (CR);2017;339.0
610;19-22 Raffinaderijen en chemie;Noord-Friesland (CR);2016;235.0
611;19-22 Raffinaderijen en chemie;Noord-Friesland (CR);2017;222.0
612;19-22 Raffinaderijen en chemie;Zuidwest-Friesland (CR);2016;94.0
613;19-22 Raffinaderijen en chemie;Zuidwest-Friesland (CR);2017;95.0
614;19-22 Raffinaderijen en chemie;Zuidoost-Friesland (CR);2016;405.0
615;19-22 Raffinaderijen en chemie;Zuidoost-Friesland (CR);2017;421.0
616;19-22 Raffinaderijen en chemie;Noord-Drenthe (CR);2016;75.0
617;19-22 Raffinaderijen en chemie;Noord-Drenthe (CR);2017;88.0
618;19-22 Raffinaderijen en chemie;Zuidoost-Drenthe (CR);2016;823.0
619;19-22 Raffinaderijen en chemie;Zuidoost-Drenthe (CR);2017;977.0
620;19-22 Raffinaderijen en chemie;Zuidwest-Drenthe (CR);2016;314.0
621;19-22 Raffinaderijen en chemie;Zuidwest-Drenthe (CR);2017;275.0
622;19-22 Raffinaderijen en chemie;Noord-Overijssel (CR);2016;937.0
623;19-22 Raffinaderijen en chemie;Noord-Overijssel (CR);2017;855.0
624;19-22 Raffinaderijen en chemie;Zuidwest-Overijssel (CR);2016;628.0
625;19-22 Raffinaderijen en chemie;Zuidwest-Overijssel (CR);2017;605.0
626;19-22 Raffinaderijen en chemie;Twente (CR);2016;2243.0
627;19-22 Raffinaderijen en chemie;Twente (CR);2017;2331.0
628;19-22 Raffinaderijen en chemie;Veluwe (CR);2016;1170.0
629;19-22 Raffinaderijen en chemie;Veluwe (CR);2017;1282.0
630;19-22 Raffinaderijen en chemie;Achterhoek (CR);2016;398.0
631;19-22 Raffinaderijen en chemie;Achterhoek (CR);2017;463.0
632;19-22 Raffinaderijen en chemie;Arnhem/Nijmegen (CR);2016;849.0
633;19-22 Raffinaderijen en chemie;Arnhem/Nijmegen (CR);2017;1019.0
634;19-22 Raffinaderijen en chemie;Zuidwest-Gelderland (CR);2016;510.0
635;19-22 Raffinaderijen en chemie;Zuidwest-Gelderland (CR);2017;422.0
636;19-22 Raffinaderijen en chemie;Utrecht (CR);2016;1330.0
637;19-22 Raffinaderijen en chemie;Utrecht (CR);2017;1152.0
638;19-22 Raffinaderijen en chemie;Kop van Noord-Holland (CR);2016;595.0
639;19-22 Raffinaderijen en chemie;Kop van Noord-Holland (CR);2017;676.0
640;19-22 Raffinaderijen en chemie;Alkmaar en omgeving (CR);2016;280.0
641;19-22 Raffinaderijen en chemie;Alkmaar en omgeving (CR);2017;257.0
642;19-22 Raffinaderijen en chemie;IJmond (CR);2016;87.0
643;19-22 Raffinaderijen en chemie;IJmond (CR);2017;104.0
644;19-22 Raffinaderijen en chemie;Agglomeratie Haarlem (CR);2016;463.0
645;19-22 Raffinaderijen en chemie;Agglomeratie Haarlem (CR);2017;516.0
646;19-22 Raffinaderijen en chemie;Zaanstreek (CR);2016;507.0
647;19-22 Raffinaderijen en chemie;Zaanstreek (CR);2017;526.0
648;19-22 Raffinaderijen en chemie;Groot-Amsterdam (CR);2016;1758.0
649;19-22 Raffinaderijen en chemie;Groot-Amsterdam (CR);2017;2259.0
650;19-22 Raffinaderijen en chemie;Het Gooi en Vechtstreek (CR);2016;719.0
651;19-22 Raffinaderijen en chemie;Het Gooi en Vechtstreek (CR);2017;767.0
652;19-22 Raffinaderijen en chemie;Agglomeratie Leiden en Bollenstreek (CR);2016;1669.0
653;19-22 Raffinaderijen en chemie;Agglomeratie Leiden en Bollenstreek (CR);2017;1440.0
654;19-22 Raffinaderijen en chemie;Agglomeratie 's-Gravenhage (CR);2016;123.0
655;19-22 Raffinaderijen en chemie;Agglomeratie 's-Gravenhage (CR);2017;264.0
656;19-22 Raffinaderijen en chemie;Delft en Westland (CR);2016;356.0
