ID;LeeftijdReferentiepersoon;Perioden;TotaalHuishoudensMetKinderen_1;HuishoudensJongsteKind0Tot3Jaar_2;HuishoudensJongsteKind3Tot6Jaar_3;HuishoudensJongsteKind6Tot12Jaar_4;HuishoudensJongsteKind12Tot18Jaar_5;HuishoudensJongsteKind18Jaar_6
1204;16;2017;3120;0;0;0;0;3120
1205;16;2018;3150;0;0;0;0;3150
1206;16;2019;3223;0;0;0;0;3223
1207;16;2020;3276;0;0;0;0;3276
1208;16;2021;3416;0;0;0;0;3416
1209;16;2022;3477;0;0;0;0;3477
1210;16;2023;3565;0;0;0;0;3565
1211;16;2024;3595;0;0;0;0;3595
1212;16;2025;3637;0;0;0;0;3637
1213;16;2026;3660;0;0;0;0;3660
1214;16;2027;3722;0;0;0;0;3722
1215;16;2028;3759;0;0;0;0;3759
1216;16;2029;3874;0;0;0;0;3874
1217;16;2030;3975;0;0;0;0;3975
1218;16;2031;4115;0;0;0;0;4115
1219;16;2032;4209;0;0;0;0;4209
1220;16;2033;4351;0;0;0;0;4351
1221;16;2034;4523;0;0;0;0;4523
1222;16;2035;4733;0;0;0;0;4733
1223;16;2036;4869;0;0;0;0;4869
1224;16;2037;5365;0;0;0;0;5365
1225;16;2038;5764;0;0;0;0;5764
1226;16;2039;6014;0;0;0;0;6014
1227;16;2040;6177;0;0;0;0;6177
1228;16;2041;6331;0;0;0;0;6331
1229;16;2042;6304;0;0;0;0;6304
1230;16;2043;6353;0;0;0;0;6353
1231;16;2044;6441;0;0;0;0;6441
1232;16;2045;6569;0;0;0;0;6569
1233;16;2046;6714;0;0;0;0;6714
1234;16;2047;6887;0;0;0;0;6887
1235;16;2048;7055;0;0;0;0;7055
1236;16;2049;7244;0;0;0;0;7244
1237;16;2050;7453;0;0;0;0;7453
1238;16;2051;7642;0;0;0;0;7642
1239;16;2052;7852;0;0;0;0;7852
1240;16;2053;8040;0;0;0;0;8040
1241;16;2054;8224;0;0;0;0;8224
1242;16;2055;8384;0;0;0;0;8384
1243;16;2056;8503;0;0;0;0;8503
1244;16;2057;8556;0;0;0;0;8556
1245;16;2058;8580;0;0;0;0;8580
1246;16;2059;8604;0;0;0;0;8604
1247;16;2060;8669;0;0;0;0;8669
1248;17;2013;679;0;0;0;0;679
1249;17;2014;703;0;0;0;0;703
1250;17;2015;751;0;0;0;0;751
1251;17;2016;815;0;0;0;0;815
1252;17;2017;874;0;0;0;0;874
1253;17;2018;920;0;0;0;0;920
1254;17;2019;961;0;0;0;0;961
1255;17;2020;996;0;0;0;0;996
1256;17;2021;1016;0;0;0;0;1016
1257;17;2022;1054;0;0;0;0;1054
1258;17;2023;1079;0;0;0;0;1079
1259;17;2024;1118;0;0;0;0;1118
1260;17;2025;1157;0;0;0;0;1157
1261;17;2026;1213;0;0;0;0;1213
1262;17;2027;1252;0;0;0;0;1252
1263;17;2028;1295;0;0;0;0;1295
1264;17;2029;1319;0;0;0;0;1319
1265;17;2030;1351;0;0;0;0;1351
1266;17;2031;1387;0;0;0;0;1387
1267;17;2032;1430;0;0;0;0;1430
1268;17;2033;1468;0;0;0;0;1468
1269;17;2034;1531;0;0;0;0;1531
1270;17;2035;1596;0;0;0;0;1596
1271;17;2036;1667;0;0;0;0;1667
1272;17;2037;1721;0;0;0;0;1721
1273;17;2038;1800;0;0;0;0;1800
1274;17;2039;1899;0;0;0;0;1899
1275;17;2040;2019;0;0;0;0;2019
1276;17;2041;2105;0;0;0;0;2105
1277;17;2042;2353;0;0;0;0;2353
1278;17;2043;2555;0;0;0;0;2555
1279;17;2044;2706;0;0;0;0;2706
1280;17;2045;2812;0;0;0;0;2812
1281;17;2046;2896;0;0;0;0;2896
1282;17;2047;2977;0;0;0;0;2977
1283;17;2048;3080;0;0;0;0;3080
1284;17;2049;3178;0;0;0;0;3178
1285;17;2050;3287;0;0;0;0;3287
1286;17;2051;3401;0;0;0;0;3401
1287;17;2052;3528;0;0;0;0;3528
1288;17;2053;3658;0;0;0;0;3658
1289;17;2054;3795;0;0;0;0;3795
1290;17;2055;3952;0;0;0;0;3952
1291;17;2056;4099;0;0;0;0;4099
1292;17;2057;4266;0;0;0;0;4266
1293;17;2058;4421;0;0;0;0;4421
1294;17;2059;4582;0;0;0;0;4582
1295;17;2060;4740;0;0;0;0;4740
