ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
3946;47597 Shops for various household goods;2015 March;75.9;103.6;73.3;-8.9;-2.3;-6.7
3947;47597 Shops for various household goods;2015 1st quarter;77.0;103.3;74.5;-5.8;-2.3;-3.6
3948;47597 Shops for various household goods;2015 April;80.6;104.8;76.9;-9.8;-0.7;-9.1
3949;47597 Shops for various household goods;2015 May;83.2;105.1;79.1;-12.5;-0.1;-12.4
3950;47597 Shops for various household goods;2015 June;83.9;104.7;80.1;-1.7;0.1;-1.8
3951;47597 Shops for various household goods;2015 2nd quarter;82.6;104.9;78.7;-8.2;-0.3;-7.9
3952;47597 Shops for various household goods;2015 July;86.7;105.0;82.6;-1.1;0.7;-1.8
3953;47597 Shops for various household goods;2015 August;79.1;105.6;74.9;-10.6;2.3;-12.6
3954;47597 Shops for various household goods;2015 September;78.4;104.8;74.8;-5.3;1.4;-6.6
3955;47597 Shops for various household goods;2015 3rd quarter;81.4;105.2;77.4;-5.7;1.5;-7.1
3956;47597 Shops for various household goods;2015 October;89.8;104.8;85.7;0.2;0.8;-0.5
3957;47597 Shops for various household goods;2015 November;97.6;104.0;93.9;-10.7;0.3;-11.0
3958;47597 Shops for various household goods;2015 December;125.1;105.2;118.9;-1.9;1.3;-3.2
3959;47597 Shops for various household goods;2015 4th quarter;104.2;104.7;99.5;-4.3;0.8;-5.0
3960;47597 Shops for various household goods;2015;86.3;104.5;82.6;-5.9;-0.1;-5.8
3961;47597 Shops for various household goods;2016 January;73.1;104.8;69.8;-13.6;1.9;-15.2
3962;47597 Shops for various household goods;2016 February;69.4;105.1;66.1;-1.5;1.5;-2.9
3963;47597 Shops for various household goods;2016 March;78.7;104.1;75.6;3.7;0.5;3.2
3964;47597 Shops for various household goods;2016 1st quarter;73.7;104.7;70.5;-4.2;1.3;-5.4
3965;47597 Shops for various household goods;2016 April;73.8;104.7;70.5;-8.5;-0.1;-8.4
3966;47597 Shops for various household goods;2016 May;72.4;105.5;68.6;-13.0;0.3;-13.3
3967;47597 Shops for various household goods;2016 June;76.8;104.7;73.3;-8.5;0.0;-8.5
3968;47597 Shops for various household goods;2016 2nd quarter;74.3;105.0;70.8;-10.0;0.1;-10.1
3969;47597 Shops for various household goods;2016 July;;;;;;
3970;47597 Shops for various household goods;2016 August;;;;;;
3971;47597 Shops for various household goods;2016 September;;;;;;
3972;47597 Shops for various household goods;2016 3rd quarter;;;;;;
3973;47597 Shops for various household goods;2016 October;;;;;;
3974;47597 Shops for various household goods;2016 November;;;;;;
3975;47597 Shops for various household goods;2016 December;;;;;;
3976;47597 Shops for various household goods;2016 4th quarter;;;;;;
3977;47597 Shops for various household goods;2016;;;;;;
3978;47597 Shops for various household goods;2017 January;;;;;;
3979;47597 Shops for various household goods;2017 February;;;;;;
3980;47597 Shops for various household goods;2017 March;;;;;;
3981;47597 Shops for various household goods;2017 1st quarter;;;;;;
3982;47597 Shops for various household goods;2017 April;;;;;;
3983;47597 Shops for various household goods;2017 May;;;;;;
3984;47597 Shops for various household goods;2017 June;;;;;;
3985;47597 Shops for various household goods;2017 2nd quarter;;;;;;
3986;47597 Shops for various household goods;2017 July;;;;;;
3987;47597 Shops for various household goods;2017 August;;;;;;
3988;47597 Shops for various household goods;2017 September;;;;;;
3989;47597 Shops for various household goods;2017 3rd quarter;;;;;;
3990;47597 Shops for various household goods;2017 October;;;;;;
3991;47597 Shops for various household goods;2017 November;;;;;;
3992;47597 Shops for various household goods;2017 December;;;;;;
3993;47597 Shops for various household goods;2017 4th quarter;;;;;;
3994;47597 Shops for various household goods;2017;;;;;;
3995;47597 Shops for various household goods;2018 January;;;;;;
3996;476 Shops selling recreation goods;2005 January;77.7;101.2;76.8;-6.5;-2.8;-3.8
3997;476 Shops selling recreation goods;2005 February;73.8;102.1;72.4;-9.2;-2.6;-6.8
3998;476 Shops selling recreation goods;2005 March;87.6;102.9;85.1;-1.5;-2.5;1.0
3999;476 Shops selling recreation goods;2005 1st quarter;79.7;102.1;78.1;-5.6;-2.6;-3.1
4000;476 Shops selling recreation goods;2005 April;93.5;103.2;90.6;-4.8;-2.2;-2.6
4001;476 Shops selling recreation goods;2005 May;92.6;102.8;90.1;-9.7;-2.2;-7.7
4002;476 Shops selling recreation goods;2005 June;103.8;101.8;101.9;-3.5;-2.3;-1.1
4003;476 Shops selling recreation goods;2005 2nd quarter;96.6;102.6;94.2;-6.0;-2.3;-3.8
4004;476 Shops selling recreation goods;2005 July;106.4;100.3;106.1;-4.5;-2.5;-2.0
4005;476 Shops selling recreation goods;2005 August;104.1;100.4;103.7;1.0;-2.8;4.0
4006;476 Shops selling recreation goods;2005 September;97.8;102.1;95.8;-0.3;-2.3;2.0
4007;476 Shops selling recreation goods;2005 3rd quarter;102.8;100.9;101.8;-1.4;-2.6;1.2
4008;476 Shops selling recreation goods;2005 October;91.5;102.1;89.6;-2.0;-1.7;-0.4
4009;476 Shops selling recreation goods;2005 November;108.6;101.9;106.6;1.1;-1.7;2.8
4010;476 Shops selling recreation goods;2005 December;120.5;100.8;119.5;3.1;-1.4;4.6
4011;476 Shops selling recreation goods;2005 4th quarter;106.9;101.6;105.2;0.9;-1.6;2.5
4012;476 Shops selling recreation goods;2005;96.5;101.8;94.8;-2.9;-2.3;-0.6
4013;476 Shops selling recreation goods;2006 January;82.4;99.7;82.7;6.0;-1.5;7.6
4014;476 Shops selling recreation goods;2006 February;80.6;100.4;80.2;9.1;-1.6;10.9
4015;476 Shops selling recreation goods;2006 March;93.2;101.8;91.5;6.4;-1.1;7.6
4016;476 Shops selling recreation goods;2006 1st quarter;85.4;100.6;84.8;7.1;-1.4;8.6
4017;476 Shops selling recreation goods;2006 April;98.2;101.9;96.4;5.1;-1.3;6.4
4018;476 Shops selling recreation goods;2006 May;105.8;102.3;103.4;14.2;-0.5;14.8
4019;476 Shops selling recreation goods;2006 June;110.3;101.0;109.2;6.2;-0.9;7.1
4020;476 Shops selling recreation goods;2006 2nd quarter;104.7;101.7;103.0;8.4;-0.9;9.4
4021;476 Shops selling recreation goods;2006 July;116.9;99.3;117.7;9.9;-0.9;10.9
4022;476 Shops selling recreation goods;2006 August;114.2;100.0;114.2;9.7;-0.4;10.1
4023;476 Shops selling recreation goods;2006 September;102.9;101.7;101.2;5.3;-0.4;5.7
4024;476 Shops selling recreation goods;2006 3rd quarter;111.3;100.3;111.0;8.4;-0.6;9.0
4025;476 Shops selling recreation goods;2006 October;97.0;101.7;95.3;6.0;-0.3;6.3
4026;476 Shops selling recreation goods;2006 November;117.4;101.5;115.7;8.1;-0.4;8.5
4027;476 Shops selling recreation goods;2006 December;126.1;100.6;125.4;4.7;-0.2;4.9
4028;476 Shops selling recreation goods;2006 4th quarter;113.5;101.3;112.1;6.2;-0.3;6.6
4029;476 Shops selling recreation goods;2006;103.7;101.0;102.7;7.5;-0.8;8.4
4030;476 Shops selling recreation goods;2007 January;85.8;99.6;86.1;4.1;-0.1;4.2
4031;476 Shops selling recreation goods;2007 February;86.3;100.1;86.3;7.1;-0.4;7.5
4032;476 Shops selling recreation goods;2007 March;109.0;102.3;106.5;17.0;0.5;16.3
4033;476 Shops selling recreation goods;2007 1st quarter;93.7;100.7;93.1;9.7;0.0;9.7
4034;476 Shops selling recreation goods;2007 April;107.7;102.6;105.0;9.6;0.7;8.9
4035;476 Shops selling recreation goods;2007 May;115.0;102.7;111.9;8.7;0.5;8.2
4036;476 Shops selling recreation goods;2007 June;126.1;101.9;123.7;14.3;1.0;13.3
4037;476 Shops selling recreation goods;2007 2nd quarter;116.3;102.4;113.5;11.0;0.7;10.2
4038;476 Shops selling recreation goods;2007 July;118.5;100.3;118.2;1.4;0.9;0.5
4039;476 Shops selling recreation goods;2007 August;118.8;100.5;118.2;4.0;0.5;3.5
4040;476 Shops selling recreation goods;2007 September;108.3;101.6;106.6;5.2;-0.1;5.3
4041;476 Shops selling recreation goods;2007 3rd quarter;115.2;100.8;114.3;3.5;0.4;3.0
4042;476 Shops selling recreation goods;2007 October;107.6;101.6;105.9;11.0;-0.1;11.1
4043;476 Shops selling recreation goods;2007 November;125.4;101.5;123.6;6.8;0.0;6.8
4044;476 Shops selling recreation goods;2007 December;135.8;100.8;134.8;7.7;0.1;7.5
4045;476 Shops selling recreation goods;2007 4th quarter;122.9;101.3;121.4;8.3;0.0;8.3
4046;476 Shops selling recreation goods;2007;112.0;101.3;110.6;8.0;0.3;7.7
4047;476 Shops selling recreation goods;2008 January;90.3;96.2;93.9;5.3;-3.4;9.0
4048;476 Shops selling recreation goods;2008 February;96.2;98.2;98.0;11.5;-1.9;13.6
4049;476 Shops selling recreation goods;2008 March;102.9;100.9;101.9;-5.6;-1.4;-4.3
4050;476 Shops selling recreation goods;2008 1st quarter;96.5;98.4;98.0;3.0;-2.2;5.3
4051;476 Shops selling recreation goods;2008 April;112.9;100.0;112.9;4.8;-2.5;7.5
4052;476 Shops selling recreation goods;2008 May;122.5;100.5;121.9;6.5;-2.2;8.9
4053;476 Shops selling recreation goods;2008 June;123.1;99.9;123.3;-2.4;-2.0;-0.3
4054;476 Shops selling recreation goods;2008 2nd quarter;119.5;100.1;119.3;2.8;-2.2;5.1
4055;476 Shops selling recreation goods;2008 July;126.9;97.5;130.1;7.1;-2.7;10.1
4056;476 Shops selling recreation goods;2008 August;119.0;98.0;121.4;0.2;-2.4;2.7
4057;476 Shops selling recreation goods;2008 September;108.5;99.7;108.8;0.2;-1.9;2.1
4058;476 Shops selling recreation goods;2008 3rd quarter;118.1;98.4;120.0;2.5;-2.4;5.0
4059;476 Shops selling recreation goods;2008 October;110.8;100.3;110.5;2.9;-1.3;4.3
4060;476 Shops selling recreation goods;2008 November;119.7;101.4;118.0;-4.6;0.0;-4.5
4061;476 Shops selling recreation goods;2008 December;136.8;99.9;136.9;0.8;-0.8;1.6
4062;476 Shops selling recreation goods;2008 4th quarter;122.4;100.6;121.8;-0.4;-0.7;0.3
4063;476 Shops selling recreation goods;2008;114.1;99.4;114.8;1.9;-1.9;3.8
4064;476 Shops selling recreation goods;2009 January;91.3;97.5;93.7;1.1;1.3;-0.2
4065;476 Shops selling recreation goods;2009 February;86.2;98.1;87.9;-10.4;-0.1;-10.3
4066;476 Shops selling recreation goods;2009 March;95.1;101.1;94.0;-7.6;0.2;-7.8
4067;476 Shops selling recreation goods;2009 1st quarter;90.9;98.9;91.9;-5.8;0.5;-6.2
4068;476 Shops selling recreation goods;2009 April;104.0;101.3;102.7;-7.8;1.4;-9.1
4069;476 Shops selling recreation goods;2009 May;110.0;100.8;109.2;-10.1;0.2;-10.4
4070;476 Shops selling recreation goods;2009 June;114.5;99.9;114.7;-7.0;0.0;-7.0
4071;476 Shops selling recreation goods;2009 2nd quarter;109.5;100.6;108.8;-8.3;0.5;-8.8
4072;476 Shops selling recreation goods;2009 July;120.1;97.7;122.9;-5.4;0.2;-5.6
4073;476 Shops selling recreation goods;2009 August;108.5;97.8;110.9;-8.9;-0.3;-8.6
4074;476 Shops selling recreation goods;2009 September;101.6;99.9;101.8;-6.3;0.2;-6.5
4075;476 Shops selling recreation goods;2009 3rd quarter;110.1;98.5;111.8;-6.8;0.0;-6.9
4076;476 Shops selling recreation goods;2009 October;100.7;100.6;100.1;-9.1;0.3;-9.4
4077;476 Shops selling recreation goods;2009 November;109.9;101.3;108.5;-8.1;-0.1;-8.0
4078;476 Shops selling recreation goods;2009 December;130.4;100.1;130.3;-4.7;0.2;-4.9
4079;476 Shops selling recreation goods;2009 4th quarter;113.7;100.7;112.9;-7.1;0.1;-7.2
4080;476 Shops selling recreation goods;2009;106.0;99.7;106.4;-7.1;0.3;-7.4
4081;476 Shops selling recreation goods;2010 January;79.1;98.2;80.5;-13.4;0.7;-14.1
4082;476 Shops selling recreation goods;2010 February;77.7;98.7;78.8;-9.9;0.6;-10.4
4083;476 Shops selling recreation goods;2010 March;95.9;101.6;94.4;0.9;0.4;0.4
4084;476 Shops selling recreation goods;2010 1st quarter;84.2;99.5;84.7;-7.3;0.6;-7.8
4085;476 Shops selling recreation goods;2010 April;101.5;101.0;100.5;-2.4;-0.3;-2.2
4086;476 Shops selling recreation goods;2010 May;104.5;101.4;103.1;-5.0;0.6;-5.6
4087;476 Shops selling recreation goods;2010 June;108.8;100.6;108.2;-4.9;0.8;-5.6
4088;476 Shops selling recreation goods;2010 2nd quarter;104.9;101.0;103.9;-4.2;0.4;-4.5
4089;476 Shops selling recreation goods;2010 July;114.2;97.8;116.8;-4.9;0.1;-5.0
4090;476 Shops selling recreation goods;2010 August;98.0;97.5;100.5;-9.6;-0.3;-9.4
4091;476 Shops selling recreation goods;2010 September;92.0;99.1;92.8;-9.4;-0.7;-8.8
4092;476 Shops selling recreation goods;2010 3rd quarter;101.4;98.1;103.3;-7.9;-0.3;-7.6
4093;476 Shops selling recreation goods;2010 October;95.8;101.3;94.5;-4.9;0.7;-5.6
4094;476 Shops selling recreation goods;2010 November;110.3;101.6;108.6;0.3;0.2;0.0
4095;476 Shops selling recreation goods;2010 December;122.2;101.3;120.7;-6.3;1.1;-7.4
4096;476 Shops selling recreation goods;2010 4th quarter;109.4;101.4;107.9;-3.8;0.7;-4.4
4097;476 Shops selling recreation goods;2010;100.0;100.0;100.0;-5.7;0.3;-6.0
4098;476 Shops selling recreation goods;2011 January;76.3;100.1;76.2;-3.5;1.9;-5.3
4099;476 Shops selling recreation goods;2011 February;78.5;100.4;78.2;1.0;1.8;-0.7
4100;476 Shops selling recreation goods;2011 March;92.3;103.3;89.4;-3.7;1.7;-5.3
4101;476 Shops selling recreation goods;2011 1st quarter;82.4;101.3;81.3;-2.2;1.8;-3.9
4102;476 Shops selling recreation goods;2011 April;96.7;102.9;94.0;-4.7;1.9;-6.4
4103;476 Shops selling recreation goods;2011 May;101.1;103.2;98.0;-3.3;1.8;-5.0
4104;476 Shops selling recreation goods;2011 June;104.1;101.5;102.6;-4.3;0.9;-5.1
4105;476 Shops selling recreation goods;2011 2nd quarter;100.6;102.5;98.2;-4.1;1.5;-5.5
4106;476 Shops selling recreation goods;2011 July;105.0;100.2;104.7;-8.1;2.5;-10.3
4107;476 Shops selling recreation goods;2011 August;93.7;99.7;94.0;-4.4;2.3;-6.5
4108;476 Shops selling recreation goods;2011 September;89.1;102.1;87.2;-3.2;3.0;-6.0
4109;476 Shops selling recreation goods;2011 3rd quarter;95.9;100.7;95.3;-5.4;2.6;-7.8
4110;476 Shops selling recreation goods;2011 October;88.2;102.7;85.8;-7.9;1.4;-9.2
4111;476 Shops selling recreation goods;2011 November;104.8;103.1;101.7;-5.0;1.5;-6.3
4112;476 Shops selling recreation goods;2011 December;112.9;102.8;109.8;-7.6;1.5;-9.0
4113;476 Shops selling recreation goods;2011 4th quarter;101.9;102.9;99.1;-6.8;1.5;-8.2
4114;476 Shops selling recreation goods;2011;95.2;101.8;93.5;-4.8;1.8;-6.5
4115;476 Shops selling recreation goods;2012 January;72.3;101.9;70.9;-5.2;1.9;-6.9
4116;476 Shops selling recreation goods;2012 February;75.2;100.7;74.7;-4.2;0.2;-4.5
4117;476 Shops selling recreation goods;2012 March;90.9;103.8;87.6;-1.5;0.5;-2.0
4118;476 Shops selling recreation goods;2012 1st quarter;79.5;102.1;77.8;-3.5;0.9;-4.3
4119;476 Shops selling recreation goods;2012 April;84.2;103.3;81.5;-13.0;0.4;-13.3
4120;476 Shops selling recreation goods;2012 May;92.5;102.6;90.2;-8.5;-0.6;-8.0
4121;476 Shops selling recreation goods;2012 June;100.9;102.0;99.0;-3.1;0.5;-3.5
4122;476 Shops selling recreation goods;2012 2nd quarter;92.5;102.6;90.2;-8.1;0.1;-8.2
4123;476 Shops selling recreation goods;2012 July;96.2;100.0;96.3;-8.3;-0.3;-8.1
4124;476 Shops selling recreation goods;2012 August;93.2;100.0;93.2;-0.6;0.2;-0.8
4125;476 Shops selling recreation goods;2012 September;86.2;102.3;84.3;-3.2;0.1;-3.3
4126;476 Shops selling recreation goods;2012 3rd quarter;91.9;100.7;91.2;-4.2;0.0;-4.2
4127;476 Shops selling recreation goods;2012 October;82.3;103.3;79.7;-6.6;0.6;-7.1
4128;476 Shops selling recreation goods;2012 November;95.5;103.5;92.2;-8.9;0.5;-9.3
4129;476 Shops selling recreation goods;2012 December;102.8;103.3;99.5;-8.9;0.5;-9.4
4130;476 Shops selling recreation goods;2012 4th quarter;93.5;103.4;90.5;-8.2;0.5;-8.7
4131;476 Shops selling recreation goods;2012;89.4;102.2;87.4;-6.2;0.4;-6.5
4132;476 Shops selling recreation goods;2013 January;70.3;102.6;68.6;-2.7;0.6;-3.3
4133;476 Shops selling recreation goods;2013 February;65.4;103.4;63.3;-13.0;2.7;-15.3
4134;476 Shops selling recreation goods;2013 March;80.2;106.5;75.3;-11.8;2.6;-14.0
4135;476 Shops selling recreation goods;2013 1st quarter;72.0;104.2;69.1;-9.4;2.0;-11.2
4136;476 Shops selling recreation goods;2013 April;81.9;106.6;76.8;-2.7;3.2;-5.7
4137;476 Shops selling recreation goods;2013 May;94.2;106.4;88.6;1.9;3.7;-1.7
4138;476 Shops selling recreation goods;2013 June;96.5;105.9;91.1;-4.4;3.9;-8.0
4139;476 Shops selling recreation goods;2013 2nd quarter;90.9;106.3;85.5;-1.8;3.6;-5.2
4140;476 Shops selling recreation goods;2013 July;95.6;103.5;92.4;-0.7;3.6;-4.1
4141;476 Shops selling recreation goods;2013 August;92.7;103.8;89.3;-0.6;3.8;-4.2
4142;476 Shops selling recreation goods;2013 September;80.8;105.4;76.7;-6.3;3.1;-9.0
4143;476 Shops selling recreation goods;2013 3rd quarter;89.7;104.2;86.1;-2.4;3.5;-5.7
4144;476 Shops selling recreation goods;2013 October;78.9;105.5;74.8;-4.2;2.1;-6.1
4145;476 Shops selling recreation goods;2013 November ;90.8;106.3;85.4;-4.9;2.6;-7.4
4146;476 Shops selling recreation goods;2013 December ;97.1;106.3;91.3;-5.5;2.9;-8.2
4147;476 Shops selling recreation goods;2013 4th quarter;88.9;106.0;83.9;-4.9;2.5;-7.3
4148;476 Shops selling recreation goods;2013;85.4;105.2;81.2;-4.5;2.9;-7.2
4149;476 Shops selling recreation goods;2014 January;66.5;105.8;62.9;-5.4;3.1;-8.3
4150;476 Shops selling recreation goods;2014 February;64.2;105.0;61.2;-1.8;1.5;-3.3
4151;476 Shops selling recreation goods;2014 March;78.5;107.3;73.2;-2.2;0.7;-2.9
4152;476 Shops selling recreation goods;2014 1st quarter;69.7;106.0;65.8;-3.1;1.8;-4.8
4153;476 Shops selling recreation goods;2014 April;82.2;107.5;76.5;0.3;0.8;-0.5
4154;476 Shops selling recreation goods;2014 May;90.5;107.2;84.4;-4.0;0.8;-4.7
4155;476 Shops selling recreation goods;2014 June;90.3;106.7;84.7;-6.4;0.7;-7.0
4156;476 Shops selling recreation goods;2014 2nd quarter;87.6;107.1;81.8;-3.5;0.8;-4.3
4157;476 Shops selling recreation goods;2014 July;93.0;104.5;89.0;-2.7;1.0;-3.6
4158;476 Shops selling recreation goods;2014 August;86.8;104.6;83.0;-6.3;0.8;-7.0
4159;476 Shops selling recreation goods;2014 September;77.2;106.1;72.8;-4.5;0.7;-5.2
4160;476 Shops selling recreation goods;2014 3rd quarter;85.7;105.1;81.5;-4.5;0.8;-5.3
4161;476 Shops selling recreation goods;2014 October;80.1;104.7;76.5;1.5;-0.8;2.3
4162;476 Shops selling recreation goods;2014 November;92.0;106.4;86.5;1.4;0.2;1.2
4163;476 Shops selling recreation goods;2014 December;101.1;105.3;96.0;4.1;-0.9;5.1
4164;476 Shops selling recreation goods;2014 4th quarter;91.1;105.5;86.3;2.4;-0.5;3.0
4165;476 Shops selling recreation goods;2014;83.5;105.9;78.9;-2.2;0.7;-2.8
4166;476 Shops selling recreation goods;2015 January;64.3;104.6;61.5;-3.4;-1.1;-2.3
4167;476 Shops selling recreation goods;2015 February;63.6;103.7;61.3;-1.0;-1.2;0.2
4168;476 Shops selling recreation goods;2015 March;72.1;106.1;68.0;-8.1;-1.1;-7.1
4169;476 Shops selling recreation goods;2015 1st quarter;66.7;104.8;63.6;-4.4;-1.1;-3.3
4170;476 Shops selling recreation goods;2015 April;80.0;107.0;74.8;-2.6;-0.4;-2.2
4171;476 Shops selling recreation goods;2015 May;85.7;107.5;79.7;-5.3;0.3;-5.5
4172;476 Shops selling recreation goods;2015 June;88.1;106.8;82.5;-2.4;0.1;-2.6
4173;476 Shops selling recreation goods;2015 2nd quarter;84.6;107.1;79.0;-3.5;0.0;-3.5
4174;476 Shops selling recreation goods;2015 July;89.9;106.1;84.7;-3.4;1.5;-4.8
4175;476 Shops selling recreation goods;2015 August;81.4;105.7;77.1;-6.2;1.0;-7.1
4176;476 Shops selling recreation goods;2015 September;75.2;107.4;70.0;-2.6;1.2;-3.8
4177;476 Shops selling recreation goods;2015 3rd quarter;82.1;106.4;77.2;-4.1;1.2;-5.3
4178;476 Shops selling recreation goods;2015 October;75.4;107.1;70.4;-5.8;2.4;-8.0
4179;476 Shops selling recreation goods;2015 November;82.4;108.7;75.8;-10.5;2.2;-12.4
4180;476 Shops selling recreation goods;2015 December;98.0;108.6;90.2;-3.1;3.1;-6.0
4181;476 Shops selling recreation goods;2015 4th quarter;85.3;108.2;78.8;-6.4;2.5;-8.7
4182;476 Shops selling recreation goods;2015;79.7;106.6;74.7;-4.6;0.7;-5.2
4183;476 Shops selling recreation goods;2016 January;62.9;108.3;58.0;-2.2;3.6;-5.6
4184;476 Shops selling recreation goods;2016 February;64.1;109.7;58.4;0.8;5.7;-4.7
4185;476 Shops selling recreation goods;2016 March;74.6;112.2;66.5;3.4;5.8;-2.2
4186;476 Shops selling recreation goods;2016 1st quarter;67.2;110.1;61.0;0.8;5.0;-4.1
4187;476 Shops selling recreation goods;2016 April;80.0;111.9;71.5;0.0;4.5;-4.3
4188;476 Shops selling recreation goods;2016 May;82.3;112.2;73.4;-3.9;4.4;-7.9
4189;476 Shops selling recreation goods;2016 June;88.4;110.5;80.0;0.3;3.4;-3.0
4190;476 Shops selling recreation goods;2016 2nd quarter;83.6;111.5;74.9;-1.2;4.1;-5.1
4191;476 Shops selling recreation goods;2016 July;91.0;108.8;83.6;1.3;2.5;-1.3
4192;476 Shops selling recreation goods;2016 August;80.1;109.2;73.3;-1.7;3.4;-4.9
4193;476 Shops selling recreation goods;2016 September;77.0;111.0;69.3;2.4;3.4;-1.0
4194;476 Shops selling recreation goods;2016 3rd quarter;82.7;109.7;75.4;0.6;3.1;-2.4
4195;476 Shops selling recreation goods;2016 October;75.2;111.0;67.7;-0.3;3.6;-3.8
4196;476 Shops selling recreation goods;2016 November;84.7;110.7;76.5;2.8;1.8;1.0
4197;476 Shops selling recreation goods;2016 December;93.9;110.0;85.4;-4.1;1.3;-5.4
4198;476 Shops selling recreation goods;2016 4th quarter;84.6;110.6;76.5;-0.8;2.2;-3.0
4199;476 Shops selling recreation goods;2016;79.5;110.5;72.0;-0.2;3.6;-3.7
4200;476 Shops selling recreation goods;2017 January;60.6;109.3;55.4;-3.6;0.9;-4.5
4201;476 Shops selling recreation goods;2017 February;60.1;109.8;54.7;-6.2;0.1;-6.3
4202;476 Shops selling recreation goods;2017 March;78.6;111.4;70.6;5.3;-0.7;6.1
4203;476 Shops selling recreation goods;2017 1st quarter;66.4;110.2;60.3;-1.1;0.1;-1.2
4204;476 Shops selling recreation goods;2017 April;80.0;111.9;71.5;0.0;0.0;0.0
4205;476 Shops selling recreation goods;2017 May;83.8;111.6;75.1;1.8;-0.5;2.3
4206;476 Shops selling recreation goods;2017 June;92.7;111.6;83.1;4.9;1.0;3.8
4207;476 Shops selling recreation goods;2017 2nd quarter;85.5;111.7;76.5;2.3;0.2;2.1
4208;476 Shops selling recreation goods;2017 July;92.4;110.3;83.8;1.6;1.4;0.2
4209;476 Shops selling recreation goods;2017 August;82.8;111.0;74.6;3.4;1.6;1.7
4210;476 Shops selling recreation goods;2017 September;77.2;112.3;68.7;0.3;1.2;-0.9
4211;476 Shops selling recreation goods;2017 3rd quarter;84.1;111.2;75.6;1.8;1.4;0.4
4212;476 Shops selling recreation goods;2017 October;70.7;111.9;63.2;-6.0;0.8;-6.7
4213;476 Shops selling recreation goods;2017 November;82.6;111.8;73.9;-2.5;1.0;-3.4
4214;476 Shops selling recreation goods;2017 December;88.9;110.5;80.4;-5.4;0.5;-5.8
4215;476 Shops selling recreation goods;2017 4th quarter;80.7;111.4;72.5;-4.6;0.7;-5.3
4216;476 Shops selling recreation goods;2017;79.2;111.1;71.3;-0.4;0.6;-1.0
4217;476 Shops selling recreation goods;2018 January;62.2;110.6;56.3;2.7;1.2;1.5
4218;4765 Shops selling toys;2005 January;64.4;113.8;56.6;-2.2;-7.2;5.5
4219;4765 Shops selling toys;2005 February;59.8;114.7;52.2;-15.1;-5.5;-10.1
4220;4765 Shops selling toys;2005 March;71.8;114.5;62.7;0.0;-4.5;4.8
4221;4765 Shops selling toys;2005 1st quarter;65.3;114.3;57.2;-5.8;-5.8;0.0
4222;4765 Shops selling toys;2005 April;65.3;114.9;56.9;-9.6;-4.1;-5.7
4223;4765 Shops selling toys;2005 May;62.9;113.9;55.3;-20.3;-4.3;-16.8
4224;4765 Shops selling toys;2005 June;70.5;113.8;62.0;-11.8;-3.7;-8.4
4225;4765 Shops selling toys;2005 2nd quarter;66.2;114.2;58.0;-14.0;-4.1;-10.4
4226;4765 Shops selling toys;2005 July;79.3;112.1;70.8;-7.6;-5.5;-2.2
4227;4765 Shops selling toys;2005 August;73.3;112.8;65.0;-4.6;-4.9;0.3
4228;4765 Shops selling toys;2005 September;78.1;112.7;69.4;-6.0;-5.0;-1.1
4229;4765 Shops selling toys;2005 3rd quarter;76.9;112.5;68.4;-6.1;-5.2;-1.0
4230;4765 Shops selling toys;2005 October;90.6;112.1;80.8;-8.0;-1.8;-6.3
4231;4765 Shops selling toys;2005 November;177.6;111.9;158.8;-0.7;-2.4;1.8
4232;4765 Shops selling toys;2005 December;145.3;111.8;130.0;3.8;-2.0;5.9
4233;4765 Shops selling toys;2005 4th quarter;137.8;111.9;123.2;-0.9;-2.1;1.2
4234;4765 Shops selling toys;2005;86.6;113.2;76.5;-5.8;-4.3;-1.5
4235;4765 Shops selling toys;2006 January;62.5;111.8;55.9;-2.9;-1.7;-1.2
4236;4765 Shops selling toys;2006 February;61.8;111.3;55.5;3.3;-3.0;6.4
4237;4765 Shops selling toys;2006 March;70.0;111.3;62.9;-2.5;-2.8;0.3
4238;4765 Shops selling toys;2006 1st quarter;64.8;111.5;58.1;-0.8;-2.5;1.7
4239;4765 Shops selling toys;2006 April;67.1;111.2;60.3;2.7;-3.2;6.1
4240;4765 Shops selling toys;2006 May;73.6;111.8;65.8;16.9;-1.8;19.1
4241;4765 Shops selling toys;2006 June;78.3;110.6;70.8;11.1;-2.8;14.3
4242;4765 Shops selling toys;2006 2nd quarter;73.0;111.2;65.6;10.2;-2.6;13.1
4243;4765 Shops selling toys;2006 July;88.7;110.1;80.6;11.8;-1.8;13.9
4244;4765 Shops selling toys;2006 August;85.5;109.8;77.9;16.7;-2.7;19.9
4245;4765 Shops selling toys;2006 September;88.8;109.6;81.1;13.7;-2.8;16.9
4246;4765 Shops selling toys;2006 3rd quarter;87.7;109.8;79.9;14.0;-2.4;16.8
4247;4765 Shops selling toys;2006 October;105.0;108.9;96.4;15.8;-2.8;19.2
4248;4765 Shops selling toys;2006 November;197.2;107.3;183.8;11.0;-4.1;15.8
4249;4765 Shops selling toys;2006 December;167.3;106.4;157.3;15.1;-4.8;21.0
4250;4765 Shops selling toys;2006 4th quarter;156.5;107.5;145.5;13.5;-3.9;18.2
4251;4765 Shops selling toys;2006;95.5;110.0;86.8;10.3;-2.8;13.5
