ID;Bedrijfsgroepen;WarmtekrachtkoppelingWKK;TypenInstallatie;Perioden;InzetTotaal_1;InzetVanAardgas_2;InzetVanStookolie_3;InzetVanSteenkool_4;InzetVanOverigeBrandstoffen_5;InzetTotaal_6;InzetVanAardgas_7;InzetVanStookolie_8;InzetVanSteenkool_9;InzetVanOverigeBrandstoffen_10;ProductieTotaal_11;ProductieVanElektriciteit_12;ProductieVanWarmte_13;ProductieTotaal_14;ProductieVanElektriciteit_15;ProductieVanWarmte_16;ElektrischVermogen_17;ThermischVermogen_18;Installaties_19
881;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Steg-eenheid;2021;232984.0;7145619.0;;;6825.0;232984.0;226159.0;;;6825.0;137643.0;34742007.0;12572.0;137643.0;125071.0;12572.0;11494.0;7090067.0;27.0
882;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Steg-eenheid;2022;202768.0;6211548.0;;;6173.0;202768.0;196595.0;;;6173.0;119660.0;29958527.0;11810.0;119660.0;107851.0;11810.0;11494.0;7090056.0;27.0
883;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Steg-eenheid;2023;185735.0;5815561.0;;;1673.0;185735.0;184063.0;;;1673.0;109237.0;27519759.0;10166.0;109237.0;99071.0;10166.0;11552.0;7090056.0;27.0
884;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;1998;2625.0;82932.0;;;;2625.0;2625.0;;;;1620.0;225000.0;810.0;1620.0;810.0;810.0;164.0;612000.0;7.0
885;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;1999;1646.0;51998.0;;;;1646.0;1646.0;;;;1201.0;160000.0;625.0;1201.0;576.0;625.0;164.0;612000.0;7.0
886;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2000;409.0;12913.0;;;;409.0;409.0;;;;254.0;30500.0;144.0;254.0;110.0;144.0;164.0;612000.0;7.0
887;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2001;2171.0;68590.0;;;;2171.0;2171.0;;;;1408.0;166000.0;810.0;1408.0;598.0;810.0;164.0;612000.0;7.0
888;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2002;1763.0;55694.0;;;;1763.0;1763.0;;;;1152.0;128482.0;689.0;1152.0;463.0;689.0;164.0;612000.0;7.0
889;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2003;4277.0;135130.0;;;;4277.0;4277.0;;;;2954.0;307301.0;1847.0;2954.0;1106.0;1847.0;207.0;824170.0;8.0
890;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2004;15662.0;494844.0;;;;15662.0;15662.0;;;;11738.0;1016041.0;8081.0;11738.0;3658.0;8081.0;286.0;2036570.0;9.0
891;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2005;16834.0;519688.0;;;386.0;16834.0;16448.0;;;386.0;13014.0;1020185.0;9341.0;13014.0;3673.0;9341.0;383.0;2036570.0;9.0
892;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2006;13245.0;406268.0;;;386.0;13245.0;12858.0;;;386.0;11054.0;897414.0;7823.0;11054.0;3231.0;7823.0;383.0;2036570.0;9.0
893;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2007;11638.0;354299.0;;;424.0;11638.0;11214.0;;;424.0;10166.0;707982.0;7618.0;10166.0;2549.0;7618.0;383.0;2036570.0;9.0
894;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2008;12194.0;377964.0;;;231.0;12194.0;11963.0;;;231.0;10087.0;900265.0;6846.0;10087.0;3241.0;6846.0;383.0;2036570.0;9.0
895;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2009;11540.0;357653.0;;;220.0;11540.0;11320.0;;;220.0;8510.0;928789.0;5166.0;8510.0;3344.0;5166.0;383.0;2036570.0;9.0
896;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2010;14643.0;450681.0;;;379.0;14643.0;14264.0;;;379.0;12533.0;1052573.0;8744.0;12533.0;3789.0;8744.0;383.0;2036570.0;9.0
897;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2011;14389.0;441561.0;;;414.0;14389.0;13975.0;;;414.0;12229.0;1000391.0;8627.0;12229.0;3601.0;8627.0;383.0;2036570.0;9.0
898;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2012;15916.0;482764.0;;;637.0;15916.0;15279.0;;;637.0;14249.0;1001885.0;10642.0;14249.0;3607.0;10642.0;528.0;2036570.0;9.0
899;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2013;11352.0;349846.0;;;280.0;11352.0;11073.0;;;280.0;9994.0;724709.0;7385.0;9994.0;2609.0;7385.0;435.0;2036570.0;6.0
900;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2014;12893.0;396991.0;;;328.0;12893.0;12565.0;;;328.0;11533.0;854159.0;8458.0;11533.0;3075.0;8458.0;290.0;2036570.0;5.0
901;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2015;17073.0;497604.0;;;1324.0;17073.0;15749.0;;;1324.0;13920.0;1273201.0;9337.0;13920.0;4584.0;9337.0;170.0;2036440.0;4.0
902;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2016;17665.0;518340.0;;;1260.0;17665.0;16405.0;;;1260.0;13242.0;1190660.0;8956.0;13242.0;4286.0;8956.0;170.0;2036440.0;4.0
903;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2017;12132.0;329828.0;1125.0;;1644.0;12132.0;10439.0;48.0;;1644.0;8850.0;575128.0;6779.0;8850.0;2070.0;6779.0;127.0;1824400.0;3.0
904;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2018;9886.0;255108.0;1022.0;;1768.0;9886.0;8074.0;44.0;;1768.0;7944.0;310023.0;6828.0;7944.0;1116.0;6828.0;127.0;1824400.0;3.0
905;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2019;3815.0;119781.0;;;24.0;3815.0;3791.0;;;24.0;3305.0;339411.0;2083.0;3305.0;1222.0;2083.0;127.0;1824400.0;3.0
906;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2020;3102.0;97984.0;;;1.0;3102.0;3101.0;;;1.0;2431.0;265683.0;1474.0;2431.0;956.0;1474.0;125.0;1134601.0;3.0
907;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2021;543.0;17022.0;;;4.0;543.0;539.0;;;4.0;438.0;37761.0;302.0;438.0;136.0;302.0;125.0;1134601.0;3.0
908;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2022;2496.0;78699.0;;;5.0;2496.0;2491.0;;;5.0;1904.0;194944.0;1202.0;1904.0;702.0;1202.0;125.0;1134612.0;3.0
909;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Gasturbine;2023;1833.0;57782.0;;;5.0;1833.0;1829.0;;;5.0;1295.0;122393.0;855.0;1295.0;441.0;855.0;125.0;1134612.0;3.0
910;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;1998;39375.0;1510.0;;;39327.0;39375.0;48.0;;;39327.0;13729.0;3813740.0;;13729.0;13729.0;;449.0;;1.0
911;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;1999;39779.0;1279.0;;;39739.0;39779.0;40.0;;;39739.0;13795.0;3832066.0;;13795.0;13795.0;;449.0;;1.0
912;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2000;40573.0;2306.0;;;40500.0;40573.0;73.0;;;40500.0;14135.0;3926272.0;;14135.0;14135.0;;449.0;;1.0
913;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2001;40903.0;1179.0;;;40866.0;40903.0;37.0;;;40866.0;14314.0;3976168.0;;14314.0;14314.0;;449.0;;1.0
914;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2002;40328.0;344.0;;;40317.0;40328.0;11.0;;;40317.0;14093.0;3914608.0;;14093.0;14093.0;;449.0;;1.0
915;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2003;41264.0;;;;41264.0;41264.0;;;;41264.0;14465.0;4017989.0;;14465.0;14465.0;;449.0;;1.0
916;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2004;39420.0;;;;39420.0;39420.0;;;;39420.0;13759.0;3822018.0;;13759.0;13759.0;;449.0;;1.0
917;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2005;41296.0;;;;41296.0;41296.0;;;;41296.0;14391.0;3997456.0;;14391.0;14391.0;;449.0;;1.0
918;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2006;35913.0;;;;35913.0;35913.0;;;;35913.0;12490.0;3469439.0;;12490.0;12490.0;;510.0;;1.0
919;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2007;40962.0;;;;40962.0;40962.0;;;;40962.0;15121.0;4200313.0;;15121.0;15121.0;;510.0;;1.0
920;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2008;40116.0;;;;40116.0;40116.0;;;;40116.0;15008.0;4168825.0;;15008.0;15008.0;;510.0;;1.0
921;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2009;41033.0;;;;41033.0;41033.0;;;;41033.0;15294.0;4248228.0;;15294.0;15294.0;;510.0;;1.0
922;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2010;38410.0;;;;38410.0;38410.0;;;;38410.0;14289.0;3969114.0;;14289.0;14289.0;;510.0;;1.0
923;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2011;40164.0;;;;40164.0;40164.0;;;;40164.0;14907.0;4140775.0;;14907.0;14907.0;;510.0;;1.0
924;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2012;38516.0;;;;38516.0;38516.0;;;;38516.0;14093.0;3914710.0;;14093.0;14093.0;;510.0;;1.0
925;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2013;27604.0;;;;27604.0;27604.0;;;;27604.0;10407.0;2890859.0;;10407.0;10407.0;;510.0;;1.0
926;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2014;39410.0;;;;39410.0;39410.0;;;;39410.0;14729.0;4091306.0;;14729.0;14729.0;;510.0;;1.0
927;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2015;39245.0;;;;39245.0;39245.0;;;;39245.0;14681.0;4078041.0;;14681.0;14681.0;;512.0;;1.0
928;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2016;38357.0;;;;38357.0;38357.0;;;;38357.0;14257.0;3960278.0;;14257.0;14257.0;;512.0;;1.0
929;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2017;33056.0;;;;33056.0;33056.0;;;;33056.0;12249.0;3402478.0;;12249.0;12249.0;;512.0;;1.0
930;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2018;34008.0;;;;34008.0;34008.0;;;;34008.0;12653.0;3514770.0;;12653.0;12653.0;;512.0;;1.0
931;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2019;38113.0;;;;38113.0;38113.0;;;;38113.0;14075.0;3909748.0;;14075.0;14075.0;;512.0;;1.0
932;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2020;40021.0;;;;40021.0;40021.0;;;;40021.0;14715.0;4087363.0;;14715.0;14715.0;;512.0;;1.0
933;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2021;37281.0;;;;37281.0;37281.0;;;;37281.0;13781.0;3827956.0;;13781.0;13781.0;;512.0;;1.0
934;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2022;40439.0;;;;40439.0;40439.0;;;;40439.0;14963.0;4156313.0;;14963.0;14963.0;;512.0;;1.0
935;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Kerncentrale;2023;38959.0;;;;38959.0;38959.0;;;;38959.0;14347.0;3985293.0;;14347.0;14347.0;;512.0;;1.0
936;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;1998;;;;;;;;;;;;;;;;;;;
937;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;1999;;;;;;;;;;;;;;;;;;;
938;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2000;;;;;;;;;;;;;;;;;;;
939;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2001;;;;;;;;;;;;;;;;;;;
940;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2002;;;;;;;;;;;;;;;;;;;
941;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2003;;;;;;;;;;;;;;;;;;;
942;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2004;;;;;;;;;;;;;;;;;;;
943;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2005;;;;;;;;;;;;;;;;;;;
944;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2006;;;;;;;;;;;;;;;;;;;
945;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2007;;;;;;;;;;;;;;;;;;;
946;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2008;;;;;;;;;;;;;;;;;;;
947;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2009;;;;;;;;;;;;;;;;;;;
948;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2010;;;;;;;;;;;;;;;;;;;
949;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2011;;;;;;;;;;;;;;;;;;;
950;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2012;;;;;;;;;;;;;;;;;;;
951;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2013;;;;;;;;;;;;;;;;;;;
952;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2014;;;;;;;;;;;;;;;;;;;
953;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2015;;;;;;;;;;;;;;;;;;;
954;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2016;;;;;;;;;;;;;;;;;;;
955;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2017;;;;;;;;;;;;;;;;;;;
956;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2018;;;;;;;;;;;;;;;;;;;
957;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2019;;;;;;;;;;;;;;;;;;;
958;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2020;;;;;;;;;;;;;;;;;;;
959;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2021;;;;;;;;;;;;;;;;;;;
960;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2022;;;;;;;;;;;;;;;;;;;
961;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Waterkrachtcentrale;2023;;;;;;;;;;;;;;;;;;;
962;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;1998;;;;;;;;;;;;;;;;;;;
963;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;1999;;;;;;;;;;;;;;;;;;;
964;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2000;;;;;;;;;;;;;;;;;;;
965;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2001;;;;;;;;;;;;;;;;;;;
966;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2002;;;;;;;;;;;;;;;;;;;
967;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2003;;;;;;;;;;;;;;;;;;;
968;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2004;;;;;;;;;;;;;;;;;;;
969;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2005;;;;;;;;;;;;;;;;;;;
970;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2006;;;;;;;;;;;;;;;;;;;
971;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2007;;;;;;;;;;;;;;;;;;;
972;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2008;;;;;;;;;;;;;;;;;;;
973;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2009;;;;;;;;;;;;;;;;;;;
974;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2010;;;;;;;;;;;;;;;;;;;
975;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2011;;;;;;;;;;;;;;;;;;;
976;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2012;;;;;;;;;;;;;;;;;;;
977;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2013;;;;;;;;;;;;;;;;;;;
978;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2014;;;;;;;;;;;;;;;;;;;
979;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2015;;;;;;;;;;;;;;;;;;;
980;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2016;;;;;;;;;;;;;;;;;;;
981;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2017;;;;;;;;;;;;;;;;;;;
982;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2018;;;;;;;;;;;;;;;;;;;
983;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2019;;;;;;;;;;;;;;;;;;;
984;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2020;;;;;;;;;;;;;;;;;;;
985;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2021;;;;;;;;;;;;;;;;;;;
986;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2022;;;;;;;;;;;;;;;;;;;
987;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Windturbine;2023;;;;;;;;;;;;;;;;;;;
988;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;1998;;;;;;;;;;;;;;;;;;;
989;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;1999;;;;;;;;;;;;;;;;;;;
990;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2000;;;;;;;;;;;;;;;;;;;
991;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2001;;;;;;;;;;;;;;;;;;;
992;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2002;;;;;;;;;;;;;;;;;;;
993;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2003;;;;;;;;;;;;;;;;;;;
994;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2004;;;;;;;;;;;;;;;;;;;
995;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2005;;;;;;;;;;;;;;;;;;;
996;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2006;;;;;;;;;;;;;;;;;;;
997;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2007;;;;;;;;;;;;;;;;;;;
998;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2008;;;;;;;;;;;;;;;;;;;
999;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2009;;;;;;;;;;;;;;;;;;;
1000;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2010;;;;;;;;;;;;;;;;;;;
1001;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2011;;;;;;;;;;;;;;;;;;;
1002;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2012;;;;;;;;;;;;;;;;;;;
1003;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2013;;;;;;;;;;;;;;;;;;;
1004;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2014;;;;;;;;;;;;;;;;;;;
1005;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2015;;;;;;;;;;;;;;;;;;;
1006;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2016;;;;;;;;;;;;;;;;;;;
1007;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2017;;;;;;;;;;;;;;;;;;;
1008;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2018;;;;;;;;;;;;;;;;;;;
1009;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2019;;;;;;;;;;;;;;;;;;;
1010;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2020;;;;;;;;;;;;;;;;;;;
1011;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2021;;;;;;;;;;;;;;;;;;;
1012;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2022;;;;;;;;;;;;;;;;;;;
1013;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Zonnecellen;2023;;;;;;;;;;;;;;;;;;;
1014;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;1998;;;;;;;;;;;;;;;;;;;
1015;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;1999;;;;;;;;;;;;;;;;;;;
1016;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2000;;;;;;;;;;;;;;;;;;;
1017;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2001;;;;;;;;;;;;;;;;;;;
1018;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2002;;;;;;;;;;;;;;;;;;;
1019;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2003;;;;;;;;;;;;;;;;;;;
1020;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2004;;;;;;;;;;;217.0;60215.0;;217.0;217.0;;8.0;;1.0
1021;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2005;;;;;;;;;;;216.0;60000.0;;216.0;216.0;;8.0;;1.0
1022;Centrale elektriciteitsproductie;Totaal installaties met en zonder WKK;Overige installaties;2006;;;;;;;;;;;;;;;;;8.0;;1.0
