ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
3419;Rinsumageast;Dantumadiel                             ;Buurt     ;BU18910300;1;31.0;100.0
3420;Sibrandahûs;Dantumadiel                             ;Buurt     ;BU18910301;1;3.0;8.0
3421;Verspreide huizen Rinsumageast;Dantumadiel                             ;Buurt     ;BU18910309;1;7.0;25.0
3422;Delft;Delft                                   ;Gemeente  ;GM0503    ;.;1912.0;3423.0
3423;Wijk 11 Binnenstad;Delft                                   ;Wijk      ;WK050311  ;1;154.0;301.0
3424;Bedrijventerrein Wateringseweg;Delft                                   ;Buurt     ;BU05031100;1;;
3425;Centrum-Noord;Delft                                   ;Buurt     ;BU05031101;1;34.0;56.0
3426;Centrum-West;Delft                                   ;Buurt     ;BU05031102;1;23.0;41.0
3427;Centrum-Oost;Delft                                   ;Buurt     ;BU05031103;1;46.0;63.0
3428;Centrum;Delft                                   ;Buurt     ;BU05031104;1;8.0;19.0
3429;Stationsbuurt;Delft                                   ;Buurt     ;BU05031105;1;;
3430;Centrum-Zuidwest;Delft                                   ;Buurt     ;BU05031106;1;13.0;63.0
3431;In de Veste;Delft                                   ;Buurt     ;BU05031107;1;11.0;19.0
3432;Centrum-Zuidoost;Delft                                   ;Buurt     ;BU05031108;1;11.0;15.0
3433;Zuidpoort;Delft                                   ;Buurt     ;BU05031109;1;8.0;26.0
3434;Wijk 12 Vrijenban;Delft                                   ;Wijk      ;WK050312  ;1;172.0;299.0
3435;Bedrijventerrein Haagweg;Delft                                   ;Buurt     ;BU05031200;1;;
3436;Indische Buurt-Noord;Delft                                   ;Buurt     ;BU05031201;1;16.0;12.0
3437;Indische Buurt-Zuid;Delft                                   ;Buurt     ;BU05031202;1;58.0;103.0
3438;Sint Joris;Delft                                   ;Buurt     ;BU05031203;1;3.0;6.0
3439;Koepoort;Delft                                   ;Buurt     ;BU05031204;1;55.0;85.0
3440;Bomenwijk;Delft                                   ;Buurt     ;BU05031205;1;12.0;40.0
3441;Biesland;Delft                                   ;Buurt     ;BU05031206;1;9.0;15.0
3442;Heilige Land;Delft                                   ;Buurt     ;BU05031207;1;10.0;25.0
3443;Bedrijventerrein Delftse Poort-West;Delft                                   ;Buurt     ;BU05031208;1;9.0;14.0
3444;Wijk 13 Hof van Delft;Delft                                   ;Wijk      ;WK050313  ;1;;
3445;Bedrijventerrein Altena;Delft                                   ;Buurt     ;BU05031300;1;;
3446;Agnetaparkbuurt;Delft                                   ;Buurt     ;BU05031301;1;22.0;36.0
3447;Ministersbuurt-West;Delft                                   ;Buurt     ;BU05031302;1;11.0;19.0
3448;Ministersbuurt-Oost;Delft                                   ;Buurt     ;BU05031303;1;;
3449;Westeindebuurt;Delft                                   ;Buurt     ;BU05031304;1;;
3450;Olofsbuurt;Delft                                   ;Buurt     ;BU05031305;1;56.0;91.0
3451;Krakeelpolder;Delft                                   ;Buurt     ;BU05031306;1;9.0;15.0
3452;Westerkwartier;Delft                                   ;Buurt     ;BU05031307;1;44.0;64.0
3453;Wijk 14 Voordijkshoorn;Delft                                   ;Wijk      ;WK050314  ;1;363.0;765.0
3454;Kuyperwijk-Noord;Delft                                   ;Buurt     ;BU05031400;1;12.0;24.0
3455;Kuyperwijk-Zuid;Delft                                   ;Buurt     ;BU05031401;1;7.0;14.0
3456;Ecodus;Delft                                   ;Buurt     ;BU05031402;1;41.0;78.0
3457;Marlot;Delft                                   ;Buurt     ;BU05031403;1;17.0;34.0
3458;Westlandhof;Delft                                   ;Buurt     ;BU05031404;1;13.0;37.0
3459;Hoornse Hof;Delft                                   ;Buurt     ;BU05031405;1;101.0;253.0
3460;Den Hoorn;Delft                                   ;Buurt     ;BU05031406;1;122.0;202.0
3461;Molenbuurt;Delft                                   ;Buurt     ;BU05031407;1;50.0;122.0
3462;Wijk 16 Delftse Hout;Delft                                   ;Wijk      ;WK050316  ;1;;
3463;De Bras;Delft                                   ;Buurt     ;BU05031600;1;;
3464;Bedrijventerrein Ypenburgsepoort;Delft                                   ;Buurt     ;BU05031601;1;;
3465;De Grote Plas;Delft                                   ;Buurt     ;BU05031602;1;;
3466;Bedrijventerrein Delftse Poort-Oost;Delft                                   ;Buurt     ;BU05031603;1;;
3467;Hoflaan;Delft                                   ;Buurt     ;BU05031604;1;;
3468;Wijk 22 Tanthof-West;Delft                                   ;Wijk      ;WK050322  ;1;364.0;521.0
3469;Bedrijventerrein Tanthof-West;Delft                                   ;Buurt     ;BU05032200;1;4.0;13.0
3470;Afrikabuurt-West;Delft                                   ;Buurt     ;BU05032201;1;90.0;141.0
3471;Afrikabuurt-Oost;Delft                                   ;Buurt     ;BU05032202;1;57.0;42.0
3472;Latijns Amerikabuurt;Delft                                   ;Buurt     ;BU05032203;1;122.0;148.0
3473;Aziëbuurt;Delft                                   ;Buurt     ;BU05032204;1;91.0;177.0
3474;Tanthofkadebuurt;Delft                                   ;Buurt     ;BU05032205;1;;
3475;Wijk 23 Tanthof-Oost;Delft                                   ;Wijk      ;WK050323  ;1;259.0;321.0
3476;Bedrijventerrein Tanthof-Oost;Delft                                   ;Buurt     ;BU05032300;1;;
3477;Boerderijbuurt;Delft                                   ;Buurt     ;BU05032301;1;103.0;90.0
3478;Dierenbuurt;Delft                                   ;Buurt     ;BU05032302;1;36.0;50.0
3479;Vogelbuurt-West;Delft                                   ;Buurt     ;BU05032303;1;54.0;88.0
3480;Vogelbuurt-Oost;Delft                                   ;Buurt     ;BU05032304;1;55.0;78.0
3481;Bosrand;Delft                                   ;Buurt     ;BU05032305;1;11.0;15.0
3482;Wijk 24 Voorhof;Delft                                   ;Wijk      ;WK050324  ;1;28.0;70.0
3483;Poptahof-Noord;Delft                                   ;Buurt     ;BU05032400;1;;
3484;Poptahof-Zuid;Delft                                   ;Buurt     ;BU05032401;1;3.0;5.0
3485;Bedrijventerrein Voorhof;Delft                                   ;Buurt     ;BU05032402;1;;
3486;Mythologiebuurt;Delft                                   ;Buurt     ;BU05032403;1;;
3487;Aart van der Leeuwbuurt;Delft                                   ;Buurt     ;BU05032404;1;;
3488;Roland Holstbuurt;Delft                                   ;Buurt     ;BU05032405;1;14.0;30.0
3489;Voorhof-Hoogbouw;Delft                                   ;Buurt     ;BU05032406;1;;
3490;Multatulibuurt;Delft                                   ;Buurt     ;BU05032407;1;7.0;17.0
3491;Bedrijventerrein Vulcanusweg;Delft                                   ;Buurt     ;BU05032408;1;;
3492;Wijk 25 Buitenhof;Delft                                   ;Wijk      ;WK050325  ;1;154.0;322.0
3493;Reinier de Graafbuurt;Delft                                   ;Buurt     ;BU05032500;1;;
3494;Buitenhof-Noord;Delft                                   ;Buurt     ;BU05032501;1;19.0;42.0
3495;Juniusbuurt;Delft                                   ;Buurt     ;BU05032502;1;;
3496;Gillisbuurt;Delft                                   ;Buurt     ;BU05032503;1;;
3497;Fledderusbuurt;Delft                                   ;Buurt     ;BU05032504;1;;
3498;Het Rode Dorp;Delft                                   ;Buurt     ;BU05032505;1;;
3499;Pijperring;Delft                                   ;Buurt     ;BU05032506;1;;
3500;Verzetstrijdersbuurt;Delft                                   ;Buurt     ;BU05032507;1;;
3501;Vrijheidsbuurt;Delft                                   ;Buurt     ;BU05032508;1;18.0;30.0
3502;Buitenhof-Zuid;Delft                                   ;Buurt     ;BU05032509;1;53.0;128.0
3503;Kerkpolder;Delft                                   ;Buurt     ;BU05032510;1;;
3504;Wijk 26 Abtswoude;Delft                                   ;Wijk      ;WK050326  ;1;;
3505;Abtswoude;Delft                                   ;Buurt     ;BU05032600;1;;
3506;Wijk 27 Schieweg;Delft                                   ;Wijk      ;WK050327  ;1;49.0;144.0
3507;Delftzicht;Delft                                   ;Buurt     ;BU05032700;1;26.0;48.0
3508;Bedrijventerrein Zuideinde;Delft                                   ;Buurt     ;BU05032701;1;;
3509;Bedrijventerrein Schieweg-Noord;Delft                                   ;Buurt     ;BU05032702;1;;
3510;Bedrijventerrein Schieweg-Zuid;Delft                                   ;Buurt     ;BU05032703;1;;
3511;Schieweg-Polder;Delft                                   ;Buurt     ;BU05032704;1;;
3512;Wijk 28 Wippolder;Delft                                   ;Wijk      ;WK050328  ;1;165.0;344.0
3513;Zeeheldenbuurt;Delft                                   ;Buurt     ;BU05032800;1;42.0;83.0
3514;TU-Noord;Delft                                   ;Buurt     ;BU05032801;1;3.0;1.0
3515;Wippolder-Noord;Delft                                   ;Buurt     ;BU05032802;1;39.0;82.0
3516;Wippolder-Zuid;Delft                                   ;Buurt     ;BU05032803;1;14.0;34.0
3517;Bedrijventerrein Rotterdamseweg-Noord;Delft                                   ;Buurt     ;BU05032804;1;;
3518;TU-Campus;Delft                                   ;Buurt     ;BU05032805;1;;
3519;Professorenbuurt;Delft                                   ;Buurt     ;BU05032806;1;29.0;47.0
3520;Bedrijventerrein Delftech;Delft                                   ;Buurt     ;BU05032807;1;;
3521;Pauwmolen;Delft                                   ;Buurt     ;BU05032808;1;;
3522;Koningsveldbuurt;Delft                                   ;Buurt     ;BU05032809;1;34.0;93.0
3523;Wijk 29 Ruiven;Delft                                   ;Wijk      ;WK050329  ;1;3.0;4.0
3524;Bedrijventerrein Rotterdamseweg-Zuid;Delft                                   ;Buurt     ;BU05032900;1;3.0;4.0
3525;Bedrijventerrein Technopolis;Delft                                   ;Buurt     ;BU05032901;1;;
3526;Ackersdijk;Delft                                   ;Buurt     ;BU05032902;1;;
3527;Delfzijl;Delfzijl                                ;Gemeente  ;GM0010    ;.;1964.0;6551.0
3528;Wijk 00 Stad;Delfzijl                                ;Wijk      ;WK001000  ;1;1113.0;3342.0
3529;Delfzijl-Centrum;Delfzijl                                ;Buurt     ;BU00100000;1;7.0;23.0
3530;Farmsum;Delfzijl                                ;Buurt     ;BU00100001;1;194.0;630.0
3531;Delfzijl-Noord;Delfzijl                                ;Buurt     ;BU00100002;1;266.0;821.0
3532;Delfzijl-West;Delfzijl                                ;Buurt     ;BU00100003;1;254.0;700.0
3533;Fivelzigt;Delfzijl                                ;Buurt     ;BU00100004;1;207.0;625.0
3534;Tuikwerd;Delfzijl                                ;Buurt     ;BU00100005;1;185.0;543.0
3535;Wijk 01 Land;Delfzijl                                ;Wijk      ;WK001001  ;1;91.0;486.0
3536;Meedhuizen;Delfzijl                                ;Buurt     ;BU00100103;1;62.0;216.0
3537;Uitwierde;Delfzijl                                ;Buurt     ;BU00100104;1;9.0;25.0
3538;Verspr.h. Eemskanaal (ten zuiden);Delfzijl                                ;Buurt     ;BU00100107;1;20.0;245.0
3539;Industrieterrein;Delfzijl                                ;Buurt     ;BU00100108;1;;
3540;Verspreide huizen in het noorden;Delfzijl                                ;Buurt     ;BU00100109;1;;
3541;Wijk 02;Delfzijl                                ;Wijk      ;WK001002  ;1;347.0;1334.0
3542;Woldendorp;Delfzijl                                ;Buurt     ;BU00100200;1;88.0;346.0
3543;Termunten;Delfzijl                                ;Buurt     ;BU00100201;1;20.0;70.0
3544;Termunterzijl;Delfzijl                                ;Buurt     ;BU00100202;1;18.0;96.0
3545;Borgsweer;Delfzijl                                ;Buurt     ;BU00100203;1;14.0;63.0
3546;Wagenborgen;Delfzijl                                ;Buurt     ;BU00100205;1;184.0;602.0
3547;Verspreide huizen Wagenborgen;Delfzijl                                ;Buurt     ;BU00100207;1;8.0;107.0
3548;Verspreide huizen Termunten;Delfzijl                                ;Buurt     ;BU00100209;1;15.0;49.0
3549;Wijk 03;Delfzijl                                ;Wijk      ;WK001003  ;1;413.0;1389.0
3550;Bierum;Delfzijl                                ;Buurt     ;BU00100300;1;43.0;133.0
3551;Spijk;Delfzijl                                ;Buurt     ;BU00100301;1;139.0;448.0
3552;Holwierde;Delfzijl                                ;Buurt     ;BU00100302;1;126.0;406.0
3553;Godlinze;Delfzijl                                ;Buurt     ;BU00100303;1;32.0;92.0
3554;Losdorp;Delfzijl                                ;Buurt     ;BU00100304;1;24.0;74.0
3555;Krewerd;Delfzijl                                ;Buurt     ;BU00100305;1;9.0;34.0
3556;Verspreide huizen Bierum;Delfzijl                                ;Buurt     ;BU00100309;1;40.0;201.0
3557;Deurne;Deurne                                  ;Gemeente  ;GM0762    ;.;;
3558;Wijk 00 Deurne;Deurne                                  ;Wijk      ;WK076200  ;1;515.0;1961.0
3559;Deurne-Centrum;Deurne                                  ;Buurt     ;BU07620000;1;103.0;461.0
3560;Sint Jozefparochie;Deurne                                  ;Buurt     ;BU07620001;1;67.0;257.0
3561;Zeilberg;Deurne                                  ;Buurt     ;BU07620002;1;40.0;134.0
3562;Walsberg;Deurne                                  ;Buurt     ;BU07620003;1;25.0;115.0
3563;Koolhof;Deurne                                  ;Buurt     ;BU07620004;1;80.0;259.0
3564;Heiakker;Deurne                                  ;Buurt     ;BU07620005;1;108.0;329.0
3565;Industrieterrein;Deurne                                  ;Buurt     ;BU07620006;1;8.0;47.0
3566;De Vennen;Deurne                                  ;Buurt     ;BU07620007;1;10.0;39.0
3567;Verspreide huizen Deurne;Deurne                                  ;Buurt     ;BU07620009;1;74.0;320.0
3568;Wijk 01 Vlierden;Deurne                                  ;Wijk      ;WK076201  ;1;47.0;230.0
3569;Vlierden;Deurne                                  ;Buurt     ;BU07620100;1;34.0;144.0
3570;Verspreide huizen Vlierden;Deurne                                  ;Buurt     ;BU07620109;1;13.0;85.0
3571;Wijk 02 Liessel;Deurne                                  ;Wijk      ;WK076202  ;1;;
3572;Liessel;Deurne                                  ;Buurt     ;BU07620200;1;37.0;152.0
3573;Verspreide huizen Liessel;Deurne                                  ;Buurt     ;BU07620209;1;;
3574;Wijk 03 Neerkant;Deurne                                  ;Wijk      ;WK076203  ;1;39.0;216.0
3575;Neerkant;Deurne                                  ;Buurt     ;BU07620300;1;26.0;142.0
3576;Verspreide huizen Neerkant;Deurne                                  ;Buurt     ;BU07620309;1;13.0;74.0
3577;Wijk 04 Helenaveen;Deurne                                  ;Wijk      ;WK076204  ;1;15.0;68.0
3578;Helenaveen;Deurne                                  ;Buurt     ;BU07620400;1;11.0;55.0
3579;Verspreide huizen Helenaveen;Deurne                                  ;Buurt     ;BU07620409;1;4.0;13.0
3580;Deventer;Deventer                                ;Gemeente  ;GM0150    ;.;2589.0;8114.0
3581;Wijk 1 Binnenstad;Deventer                                ;Wijk      ;WK015001  ;1;58.0;205.0
3582;Centrum;Deventer                                ;Buurt     ;BU01500101;1;11.0;41.0
3583;Bergkwartier;Deventer                                ;Buurt     ;BU01500102;1;3.0;7.0
3584;Noordenbergkwartier;Deventer                                ;Buurt     ;BU01500103;1;;
3585;Noordenbergsingel;Deventer                                ;Buurt     ;BU01500104;1;;
3586;Singel;Deventer                                ;Buurt     ;BU01500105;1;12.0;31.0
3587;Raambuurt;Deventer                                ;Buurt     ;BU01500106;1;14.0;79.0
3588;Knutteldorp;Deventer                                ;Buurt     ;BU01500107;1;11.0;27.0
3589;Wijk 2 De Hoven;Deventer                                ;Wijk      ;WK015002  ;1;69.0;162.0
3590;De Hoven;Deventer                                ;Buurt     ;BU01500201;1;69.0;162.0
3591;Wijk 3 Zandweerd;Deventer                                ;Wijk      ;WK015003  ;1;253.0;551.0
3592;Noorderplein;Deventer                                ;Buurt     ;BU01500301;1;15.0;44.0
3593;Zwolseweg;Deventer                                ;Buurt     ;BU01500302;1;99.0;225.0
