ID;Projectgrootte;RegioS;Perioden;DoorlooptijdWoningenInMaanden_1;WoningenIngedeeldNaarProjectgrootte_2
1328;4;Gelderland (PV);1997;14;12
1329;4;Gelderland (PV);1998;16;14
1330;4;Gelderland (PV);1999;16;13
1331;4;Gelderland (PV);2000;17;11
1332;4;Gelderland (PV);2001;16;13
1333;4;Gelderland (PV);2002;19;17
1334;4;Gelderland (PV);2003;19;12
1335;4;Gelderland (PV);2004;19;14
1336;4;Gelderland (PV);2005;27;12
1337;4;Gelderland (PV);2006;22;14
1338;4;Gelderland (PV);2007;22;12
1339;4;Gelderland (PV);2008;22;13
1340;4;Gelderland (PV);2009;19;10
1341;4;Gelderland (PV);2010;20;12
1342;4;Gelderland (PV);2011;23;13
1343;4;Utrecht (PV);1995;12;14
1344;4;Utrecht (PV);1996;16;9
1345;4;Utrecht (PV);1997;18;5
1346;4;Utrecht (PV);1998;15;6
1347;4;Utrecht (PV);1999;14;6
1348;4;Utrecht (PV);2000;15;6
1349;4;Utrecht (PV);2001;17;5
1350;4;Utrecht (PV);2002;20;6
1351;4;Utrecht (PV);2003;20;9
1352;4;Utrecht (PV);2004;20;9
1353;4;Utrecht (PV);2005;20;8
1354;4;Utrecht (PV);2006;22;6
1355;4;Utrecht (PV);2007;19;8
1356;4;Utrecht (PV);2008;21;6
1357;4;Utrecht (PV);2009;30;6
1358;4;Utrecht (PV);2010;23;11
1359;4;Utrecht (PV);2011;23;5
1360;4;Noord-Holland (PV);1995;12;8
1361;4;Noord-Holland (PV);1996;20;14
1362;4;Noord-Holland (PV);1997;14;9
1363;4;Noord-Holland (PV);1998;15;9
1364;4;Noord-Holland (PV);1999;17;5
1365;4;Noord-Holland (PV);2000;28;10
1366;4;Noord-Holland (PV);2001;19;7
1367;4;Noord-Holland (PV);2002;23;7
1368;4;Noord-Holland (PV);2003;26;6
1369;4;Noord-Holland (PV);2004;20;9
1370;4;Noord-Holland (PV);2005;23;6
1371;4;Noord-Holland (PV);2006;21;7
1372;4;Noord-Holland (PV);2007;24;7
1373;4;Noord-Holland (PV);2008;23;5
1374;4;Noord-Holland (PV);2009;23;4
1375;4;Noord-Holland (PV);2010;22;5
1376;4;Noord-Holland (PV);2011;26;8
1377;4;Zuid-Holland (PV);1995;13;9
1378;4;Zuid-Holland (PV);1996;13;7
1379;4;Zuid-Holland (PV);1997;15;9
1380;4;Zuid-Holland (PV);1998;16;7
1381;4;Zuid-Holland (PV);1999;17;6
1382;4;Zuid-Holland (PV);2000;18;6
1383;4;Zuid-Holland (PV);2001;20;6
1384;4;Zuid-Holland (PV);2002;23;5
1385;4;Zuid-Holland (PV);2003;22;5
1386;4;Zuid-Holland (PV);2004;22;7
1387;4;Zuid-Holland (PV);2005;22;7
1388;4;Zuid-Holland (PV);2006;21;6
1389;4;Zuid-Holland (PV);2007;22;5
1390;4;Zuid-Holland (PV);2008;25;6
1391;4;Zuid-Holland (PV);2009;25;5
1392;4;Zuid-Holland (PV);2010;26;5
1393;4;Zuid-Holland (PV);2011;27;7
1394;4;Zeeland (PV);1995;13;10
1395;4;Zeeland (PV);1996;13;11
1396;4;Zeeland (PV);1997;13;13
1397;4;Zeeland (PV);1998;15;11
1398;4;Zeeland (PV);1999;16;10
1399;4;Zeeland (PV);2000;21;14
1400;4;Zeeland (PV);2001;22;21
1401;4;Zeeland (PV);2002;19;13
1402;4;Zeeland (PV);2003;18;10
1403;4;Zeeland (PV);2004;19;16
1404;4;Zeeland (PV);2005;19;20
1405;4;Zeeland (PV);2006;22;13
1406;4;Zeeland (PV);2007;21;13
1407;4;Zeeland (PV);2008;20;18
1408;4;Zeeland (PV);2009;24;13
1409;4;Zeeland (PV);2010;24;17
1410;4;Zeeland (PV);2011;34;9
1411;4;Noord-Brabant (PV);1995;13;16
1412;4;Noord-Brabant (PV);1996;14;15
1413;4;Noord-Brabant (PV);1997;13;15
1414;4;Noord-Brabant (PV);1998;15;11
1415;4;Noord-Brabant (PV);1999;18;12
1416;4;Noord-Brabant (PV);2000;18;10
1417;4;Noord-Brabant (PV);2001;19;16
1418;4;Noord-Brabant (PV);2002;21;14
1419;4;Noord-Brabant (PV);2003;20;11
1420;4;Noord-Brabant (PV);2004;18;11
1421;4;Noord-Brabant (PV);2005;20;12
1422;4;Noord-Brabant (PV);2006;18;14
1423;4;Noord-Brabant (PV);2007;18;12
1424;4;Noord-Brabant (PV);2008;24;11
1425;4;Noord-Brabant (PV);2009;19;10
1426;4;Noord-Brabant (PV);2010;23;14
1427;4;Noord-Brabant (PV);2011;20;12
1428;4;Limburg (PV);1995;13;25
1429;4;Limburg (PV);1996;16;22
1430;4;Limburg (PV);1997;14;16
1431;4;Limburg (PV);1998;15;24
1432;4;Limburg (PV);1999;17;23
1433;4;Limburg (PV);2000;17;20
1434;4;Limburg (PV);2001;18;27
1435;4;Limburg (PV);2002;28;19
1436;4;Limburg (PV);2003;22;27
1437;4;Limburg (PV);2004;20;21
1438;4;Limburg (PV);2005;24;23
1439;4;Limburg (PV);2006;18;21
1440;4;Limburg (PV);2007;21;20
1441;4;Limburg (PV);2008;19;22
1442;4;Limburg (PV);2009;22;22
1443;4;Limburg (PV);2010;25;16
1444;4;Limburg (PV);2011;24;15
1445;5;Nederland;1995;15;27
1446;5;Nederland;1996;15;28
1447;5;Nederland;1997;15;30
1448;5;Nederland;1998;16;27
1449;5;Nederland;1999;19;25
1450;5;Nederland;2000;18;25
1451;5;Nederland;2001;20;25
1452;5;Nederland;2002;20;27
1453;5;Nederland;2003;22;25
1454;5;Nederland;2004;20;26
1455;5;Nederland;2005;20;25
1456;5;Nederland;2006;21;27
1457;5;Nederland;2007;22;26
1458;5;Nederland;2008;22;27
1459;5;Nederland;2009;22;27
1460;5;Nederland;2010;23;26
1461;5;Nederland;2011;23;27
1462;5;Noord-Nederland (LD);1995;16;16
1463;5;Noord-Nederland (LD);1996;15;22
1464;5;Noord-Nederland (LD);1997;15;27
1465;5;Noord-Nederland (LD);1998;15;21
1466;5;Noord-Nederland (LD);1999;19;23
1467;5;Noord-Nederland (LD);2000;16;26
1468;5;Noord-Nederland (LD);2001;19;34
1469;5;Noord-Nederland (LD);2002;15;32
1470;5;Noord-Nederland (LD);2003;22;31
1471;5;Noord-Nederland (LD);2004;20;29
1472;5;Noord-Nederland (LD);2005;18;34
1473;5;Noord-Nederland (LD);2006;20;37
1474;5;Noord-Nederland (LD);2007;20;30
1475;5;Noord-Nederland (LD);2008;21;32
1476;5;Noord-Nederland (LD);2009;22;30
1477;5;Noord-Nederland (LD);2010;20;29
1478;5;Noord-Nederland (LD);2011;22;31
1479;5;Oost-Nederland (LD);1995;14;29
1480;5;Oost-Nederland (LD);1996;14;27
1481;5;Oost-Nederland (LD);1997;15;28
1482;5;Oost-Nederland (LD);1998;15;28
1483;5;Oost-Nederland (LD);1999;16;21
1484;5;Oost-Nederland (LD);2000;18;29
1485;5;Oost-Nederland (LD);2001;19;26
1486;5;Oost-Nederland (LD);2002;16;33
1487;5;Oost-Nederland (LD);2003;19;28
1488;5;Oost-Nederland (LD);2004;18;26
1489;5;Oost-Nederland (LD);2005;18;25
1490;5;Oost-Nederland (LD);2006;20;30
1491;5;Oost-Nederland (LD);2007;20;27
1492;5;Oost-Nederland (LD);2008;22;27
1493;5;Oost-Nederland (LD);2009;21;31
1494;5;Oost-Nederland (LD);2010;22;30
1495;5;Oost-Nederland (LD);2011;20;27
1496;5;West-Nederland (LD);1995;15;26
1497;5;West-Nederland (LD);1996;15;27
1498;5;West-Nederland (LD);1997;14;31
1499;5;West-Nederland (LD);1998;17;28
1500;5;West-Nederland (LD);1999;20;24
1501;5;West-Nederland (LD);2000;19;23
1502;5;West-Nederland (LD);2001;21;22
1503;5;West-Nederland (LD);2002;22;24
1504;5;West-Nederland (LD);2003;23;22
1505;5;West-Nederland (LD);2004;21;25
1506;5;West-Nederland (LD);2005;20;22
1507;5;West-Nederland (LD);2006;23;24
1508;5;West-Nederland (LD);2007;23;23
1509;5;West-Nederland (LD);2008;23;25
1510;5;West-Nederland (LD);2009;22;24
1511;5;West-Nederland (LD);2010;24;22
1512;5;West-Nederland (LD);2011;25;24
1513;5;Zuid-Nederland (LD);1995;14;31
1514;5;Zuid-Nederland (LD);1996;15;32
1515;5;Zuid-Nederland (LD);1997;17;30
1516;5;Zuid-Nederland (LD);1998;16;26
1517;5;Zuid-Nederland (LD);1999;17;33
1518;5;Zuid-Nederland (LD);2000;18;27
1519;5;Zuid-Nederland (LD);2001;22;27
1520;5;Zuid-Nederland (LD);2002;22;25
1521;5;Zuid-Nederland (LD);2003;24;26
1522;5;Zuid-Nederland (LD);2004;21;25
1523;5;Zuid-Nederland (LD);2005;21;29
1524;5;Zuid-Nederland (LD);2006;21;25
1525;5;Zuid-Nederland (LD);2007;22;29
1526;5;Zuid-Nederland (LD);2008;22;32
1527;5;Zuid-Nederland (LD);2009;23;28
1528;5;Zuid-Nederland (LD);2010;24;29
1529;5;Zuid-Nederland (LD);2011;23;31
1530;5;Groningen (PV);1995;16;18
1531;5;Groningen (PV);1996;14;26
1532;5;Groningen (PV);1997;15;34
1533;5;Groningen (PV);1998;15;19
1534;5;Groningen (PV);1999;25;27
1535;5;Groningen (PV);2000;19;26
1536;5;Groningen (PV);2001;14;36
1537;5;Groningen (PV);2002;11;35
1538;5;Groningen (PV);2003;20;29
1539;5;Groningen (PV);2004;22;34
1540;5;Groningen (PV);2005;18;37
1541;5;Groningen (PV);2006;16;30
1542;5;Groningen (PV);2007;15;24
1543;5;Groningen (PV);2008;23;25
1544;5;Groningen (PV);2009;20;29
1545;5;Groningen (PV);2010;18;21
1546;5;Groningen (PV);2011;22;35
1547;5;Friesland (PV);1995;16;9
1548;5;Friesland (PV);1996;14;14
1549;5;Friesland (PV);1997;16;17
1550;5;Friesland (PV);1998;16;22
1551;5;Friesland (PV);1999;18;16
1552;5;Friesland (PV);2000;14;21
1553;5;Friesland (PV);2001;18;26
1554;5;Friesland (PV);2002;16;33
1555;5;Friesland (PV);2003;18;30
1556;5;Friesland (PV);2004;19;27
1557;5;Friesland (PV);2005;18;32
1558;5;Friesland (PV);2006;21;38
1559;5;Friesland (PV);2007;16;30
1560;5;Friesland (PV);2008;18;38
1561;5;Friesland (PV);2009;21;32
1562;5;Friesland (PV);2010;22;34
1563;5;Friesland (PV);2011;23;25
1564;5;Drenthe (PV);1995;16;23
1565;5;Drenthe (PV);1996;17;26
1566;5;Drenthe (PV);1997;15;32
1567;5;Drenthe (PV);1998;15;20
1568;5;Drenthe (PV);1999;15;25
1569;5;Drenthe (PV);2000;15;31
1570;5;Drenthe (PV);2001;23;44
1571;5;Drenthe (PV);2002;20;27
1572;5;Drenthe (PV);2003;28;34
1573;5;Drenthe (PV);2004;18;28
1574;5;Drenthe (PV);2005;18;34
1575;5;Drenthe (PV);2006;21;42
1576;5;Drenthe (PV);2007;27;34
1577;5;Drenthe (PV);2008;24;32
1578;5;Drenthe (PV);2009;27;30
1579;5;Drenthe (PV);2010;16;33
1580;5;Drenthe (PV);2011;22;31
1581;5;Overijssel (PV);1995;14;27
1582;5;Overijssel (PV);1996;15;21
1583;5;Overijssel (PV);1997;15;27
1584;5;Overijssel (PV);1998;14;26
1585;5;Overijssel (PV);1999;16;27
1586;5;Overijssel (PV);2000;17;28
1587;5;Overijssel (PV);2001;21;20
1588;5;Overijssel (PV);2002;15;29
1589;5;Overijssel (PV);2003;19;24
1590;5;Overijssel (PV);2004;17;19
1591;5;Overijssel (PV);2005;16;26
1592;5;Overijssel (PV);2006;20;30
1593;5;Overijssel (PV);2007;24;29
1594;5;Overijssel (PV);2008;21;24
1595;5;Overijssel (PV);2009;24;25
1596;5;Overijssel (PV);2010;24;28
1597;5;Overijssel (PV);2011;20;20
1598;5;Flevoland (PV);1995;12;26
1599;5;Flevoland (PV);1996;13;25
1600;5;Flevoland (PV);1997;15;18
1601;5;Flevoland (PV);1998;14;20
1602;5;Flevoland (PV);1999;17;6
1603;5;Flevoland (PV);2000;17;20
1604;5;Flevoland (PV);2001;18;30
1605;5;Flevoland (PV);2002;16;36
1606;5;Flevoland (PV);2003;18;17
1607;5;Flevoland (PV);2004;17;26
1608;5;Flevoland (PV);2005;19;23
1609;5;Flevoland (PV);2006;20;39
1610;5;Flevoland (PV);2007;18;29
1611;5;Flevoland (PV);2008;21;29
1612;5;Flevoland (PV);2009;18;38
1613;5;Flevoland (PV);2010;17;31
1614;5;Flevoland (PV);2011;20;30
1615;5;Gelderland (PV);1995;15;32
1616;5;Gelderland (PV);1996;15;33
1617;5;Gelderland (PV);1997;15;33
1618;5;Gelderland (PV);1998;15;33
1619;5;Gelderland (PV);1999;16;24
1620;5;Gelderland (PV);2000;19;35
1621;5;Gelderland (PV);2001;19;27
1622;5;Gelderland (PV);2002;16;34
1623;5;Gelderland (PV);2003;19;39
1624;5;Gelderland (PV);2004;18;29
1625;5;Gelderland (PV);2005;19;25
1626;5;Gelderland (PV);2006;20;29
1627;5;Gelderland (PV);2007;18;25
1628;5;Gelderland (PV);2008;23;28
1629;5;Gelderland (PV);2009;21;32
1630;5;Gelderland (PV);2010;24;30
1631;5;Gelderland (PV);2011;20;31
1632;5;Utrecht (PV);1995;18;25
1633;5;Utrecht (PV);1996;15;26
1634;5;Utrecht (PV);1997;16;25
1635;5;Utrecht (PV);1998;15;21
1636;5;Utrecht (PV);1999;17;21
1637;5;Utrecht (PV);2000;14;30
1638;5;Utrecht (PV);2001;22;20
1639;5;Utrecht (PV);2002;17;25
1640;5;Utrecht (PV);2003;24;26
1641;5;Utrecht (PV);2004;18;28
1642;5;Utrecht (PV);2005;21;32
1643;5;Utrecht (PV);2006;27;27
1644;5;Utrecht (PV);2007;22;25
1645;5;Utrecht (PV);2008;22;22
1646;5;Utrecht (PV);2009;20;25
1647;5;Utrecht (PV);2010;23;29
1648;5;Utrecht (PV);2011;21;30
1649;5;Noord-Holland (PV);1995;15;24
1650;5;Noord-Holland (PV);1996;15;25
1651;5;Noord-Holland (PV);1997;15;33
1652;5;Noord-Holland (PV);1998;19;31
1653;5;Noord-Holland (PV);1999;22;26
1654;5;Noord-Holland (PV);2000;21;24
1655;5;Noord-Holland (PV);2001;21;21
1656;5;Noord-Holland (PV);2002;22;29
1657;5;Noord-Holland (PV);2003;22;21
1658;5;Noord-Holland (PV);2004;23;25
1659;5;Noord-Holland (PV);2005;19;15
1660;5;Noord-Holland (PV);2006;23;24
1661;5;Noord-Holland (PV);2007;23;18
1662;5;Noord-Holland (PV);2008;25;21
1663;5;Noord-Holland (PV);2009;20;19
1664;5;Noord-Holland (PV);2010;26;20
1665;5;Noord-Holland (PV);2011;27;22
1666;5;Zuid-Holland (PV);1995;14;28
1667;5;Zuid-Holland (PV);1996;16;30
1668;5;Zuid-Holland (PV);1997;13;34
1669;5;Zuid-Holland (PV);1998;16;29
1670;5;Zuid-Holland (PV);1999;20;25
1671;5;Zuid-Holland (PV);2000;20;20
1672;5;Zuid-Holland (PV);2001;21;24
1673;5;Zuid-Holland (PV);2002;24;22
1674;5;Zuid-Holland (PV);2003;24;21
1675;5;Zuid-Holland (PV);2004;20;25
1676;5;Zuid-Holland (PV);2005;20;23
1677;5;Zuid-Holland (PV);2006;21;22
1678;5;Zuid-Holland (PV);2007;22;26
1679;5;Zuid-Holland (PV);2008;22;27
1680;5;Zuid-Holland (PV);2009;23;25
1681;5;Zuid-Holland (PV);2010;24;21
1682;5;Zuid-Holland (PV);2011;24;23
1683;5;Zeeland (PV);1995;14;21
1684;5;Zeeland (PV);1996;14;18
1685;5;Zeeland (PV);1997;16;25
1686;5;Zeeland (PV);1998;22;27
1687;5;Zeeland (PV);1999;15;20
1688;5;Zeeland (PV);2000;18;19
1689;5;Zeeland (PV);2001;20;29
1690;5;Zeeland (PV);2002;30;21
1691;5;Zeeland (PV);2003;15;12
1692;5;Zeeland (PV);2004;22;22
1693;5;Zeeland (PV);2005;26;20
1694;5;Zeeland (PV);2006;22;29
1695;5;Zeeland (PV);2007;21;47
1696;5;Zeeland (PV);2008;23;35
1697;5;Zeeland (PV);2009;29;35
1698;5;Zeeland (PV);2010;21;35
1699;5;Zeeland (PV);2011;26;25
1700;5;Noord-Brabant (PV);1995;14;32
1701;5;Noord-Brabant (PV);1996;15;32
1702;5;Noord-Brabant (PV);1997;15;27
1703;5;Noord-Brabant (PV);1998;15;28
1704;5;Noord-Brabant (PV);1999;18;33
1705;5;Noord-Brabant (PV);2000;18;28
1706;5;Noord-Brabant (PV);2001;20;26
1707;5;Noord-Brabant (PV);2002;20;25
1708;5;Noord-Brabant (PV);2003;22;24
1709;5;Noord-Brabant (PV);2004;21;25
1710;5;Noord-Brabant (PV);2005;20;30
1711;5;Noord-Brabant (PV);2006;21;25
1712;5;Noord-Brabant (PV);2007;22;30
1713;5;Noord-Brabant (PV);2008;22;31
1714;5;Noord-Brabant (PV);2009;22;27
1715;5;Noord-Brabant (PV);2010;23;26
1716;5;Noord-Brabant (PV);2011;22;32
1717;5;Limburg (PV);1995;13;29
1718;5;Limburg (PV);1996;16;32
1719;5;Limburg (PV);1997;18;37
1720;5;Limburg (PV);1998;17;21
1721;5;Limburg (PV);1999;15;32
1722;5;Limburg (PV);2000;19;27
1723;5;Limburg (PV);2001;26;29
1724;5;Limburg (PV);2002;27;25
1725;5;Limburg (PV);2003;29;32
1726;5;Limburg (PV);2004;22;27
1727;5;Limburg (PV);2005;23;27
1728;5;Limburg (PV);2006;21;25
1729;5;Limburg (PV);2007;21;27
1730;5;Limburg (PV);2008;22;33
1731;5;Limburg (PV);2009;27;30
1732;5;Limburg (PV);2010;26;36
1733;5;Limburg (PV);2011;26;29
1734;6;Nederland;1995;16;20
1735;6;Nederland;1996;15;20
1736;6;Nederland;1997;17;22
1737;6;Nederland;1998;18;24
1738;6;Nederland;1999;20;27
1739;6;Nederland;2000;19;21
1740;6;Nederland;2001;21;24
1741;6;Nederland;2002;20;23
1742;6;Nederland;2003;24;23
1743;6;Nederland;2004;22;24
1744;6;Nederland;2005;22;24
1745;6;Nederland;2006;22;25
1746;6;Nederland;2007;24;26
1747;6;Nederland;2008;24;26
1748;6;Nederland;2009;24;26
1749;6;Nederland;2010;25;25
1750;6;Nederland;2011;25;26
1751;6;Noord-Nederland (LD);1995;16;6
1752;6;Noord-Nederland (LD);1996;17;10
1753;6;Noord-Nederland (LD);1997;15;11
1754;6;Noord-Nederland (LD);1998;17;10
1755;6;Noord-Nederland (LD);1999;24;9
1756;6;Noord-Nederland (LD);2000;17;11
1757;6;Noord-Nederland (LD);2001;25;6
1758;6;Noord-Nederland (LD);2002;18;14
1759;6;Noord-Nederland (LD);2003;23;12
1760;6;Noord-Nederland (LD);2004;20;19
1761;6;Noord-Nederland (LD);2005;22;16
1762;6;Noord-Nederland (LD);2006;18;9
1763;6;Noord-Nederland (LD);2007;22;18
1764;6;Noord-Nederland (LD);2008;21;17
1765;6;Noord-Nederland (LD);2009;28;17
1766;6;Noord-Nederland (LD);2010;23;17
1767;6;Noord-Nederland (LD);2011;26;14
1768;6;Oost-Nederland (LD);1995;17;21
1769;6;Oost-Nederland (LD);1996;13;21
1770;6;Oost-Nederland (LD);1997;14;19
1771;6;Oost-Nederland (LD);1998;15;17
1772;6;Oost-Nederland (LD);1999;21;21
1773;6;Oost-Nederland (LD);2000;19;18
1774;6;Oost-Nederland (LD);2001;20;22
1775;6;Oost-Nederland (LD);2002;18;19
1776;6;Oost-Nederland (LD);2003;19;24
1777;6;Oost-Nederland (LD);2004;20;23
1778;6;Oost-Nederland (LD);2005;20;22
1779;6;Oost-Nederland (LD);2006;19;21
1780;6;Oost-Nederland (LD);2007;19;27
1781;6;Oost-Nederland (LD);2008;24;26
1782;6;Oost-Nederland (LD);2009;22;25
1783;6;Oost-Nederland (LD);2010;21;25
1784;6;Oost-Nederland (LD);2011;22;25
1785;6;West-Nederland (LD);1995;15;27
1786;6;West-Nederland (LD);1996;16;26
1787;6;West-Nederland (LD);1997;18;29
1788;6;West-Nederland (LD);1998;19;33
1789;6;West-Nederland (LD);1999;19;37
1790;6;West-Nederland (LD);2000;19;25
1791;6;West-Nederland (LD);2001;20;31
1792;6;West-Nederland (LD);2002;21;29
1793;6;West-Nederland (LD);2003;26;27
1794;6;West-Nederland (LD);2004;23;28
1795;6;West-Nederland (LD);2005;23;30
1796;6;West-Nederland (LD);2006;23;30
1797;6;West-Nederland (LD);2007;26;30
1798;6;West-Nederland (LD);2008;24;28
1799;6;West-Nederland (LD);2009;23;29
1800;6;West-Nederland (LD);2010;26;28
1801;6;West-Nederland (LD);2011;26;28
1802;6;Zuid-Nederland (LD);1995;15;13
1803;6;Zuid-Nederland (LD);1996;16;13
1804;6;Zuid-Nederland (LD);1997;19;16
1805;6;Zuid-Nederland (LD);1998;15;17
1806;6;Zuid-Nederland (LD);1999;19;21
1807;6;Zuid-Nederland (LD);2000;20;20
1808;6;Zuid-Nederland (LD);2001;26;17
1809;6;Zuid-Nederland (LD);2002;21;11
1810;6;Zuid-Nederland (LD);2003;24;16
1811;6;Zuid-Nederland (LD);2004;24;20
1812;6;Zuid-Nederland (LD);2005;20;15
1813;6;Zuid-Nederland (LD);2006;24;26
1814;6;Zuid-Nederland (LD);2007;25;20
1815;6;Zuid-Nederland (LD);2008;24;25
1816;6;Zuid-Nederland (LD);2009;26;25
1817;6;Zuid-Nederland (LD);2010;27;20
1818;6;Zuid-Nederland (LD);2011;26;26
1819;6;Groningen (PV);1995;16;9
1820;6;Groningen (PV);1996;17;4
1821;6;Groningen (PV);1997;17;11
1822;6;Groningen (PV);1998;13;11
1823;6;Groningen (PV);1999;24;13
1824;6;Groningen (PV);2000;16;17
1825;6;Groningen (PV);2001;60;4
1826;6;Groningen (PV);2002;17;16
1827;6;Groningen (PV);2003;24;22
1828;6;Groningen (PV);2004;20;15
1829;6;Groningen (PV);2005;19;20
1830;6;Groningen (PV);2006;16;11
1831;6;Groningen (PV);2007;20;24
1832;6;Groningen (PV);2008;22;21
1833;6;Groningen (PV);2009;29;24
1834;6;Groningen (PV);2010;24;27
1835;6;Groningen (PV);2011;21;12
1836;6;Friesland (PV);1995;19;4
1837;6;Friesland (PV);1996;16;7
1838;6;Friesland (PV);1997;14;8
1839;6;Friesland (PV);1998;21;10
1840;6;Friesland (PV);1999;26;8
1841;6;Friesland (PV);2000;17;8
1842;6;Friesland (PV);2001;16;7
1843;6;Friesland (PV);2002;21;5
1844;6;Friesland (PV);2003;16;5
1845;6;Friesland (PV);2004;17;13
1846;6;Friesland (PV);2005;17;13
1847;6;Friesland (PV);2006;21;9
1848;6;Friesland (PV);2007;24;8
1849;6;Friesland (PV);2008;20;12
1850;6;Friesland (PV);2009;25;11
1851;6;Friesland (PV);2010;27;10
1852;6;Friesland (PV);2011;32;21
1853;6;Drenthe (PV);1995;13;5
1854;6;Drenthe (PV);1996;17;19
1855;6;Drenthe (PV);1997;14;14
1856;6;Drenthe (PV);1998;14;8
1857;6;Drenthe (PV);1999;21;8
1858;6;Drenthe (PV);2000;21;8
1859;6;Drenthe (PV);2001;15;6
1860;6;Drenthe (PV);2002;18;20
1861;6;Drenthe (PV);2003;24;8
1862;6;Drenthe (PV);2004;21;30
1863;6;Drenthe (PV);2005;33;14
1864;6;Drenthe (PV);2006;16;7
1865;6;Drenthe (PV);2007;22;23
1866;6;Drenthe (PV);2008;19;20
1867;6;Drenthe (PV);2009;26;14
1868;6;Drenthe (PV);2010;12;13
1869;6;Drenthe (PV);2011;12;7
1870;6;Overijssel (PV);1995;14;21
1871;6;Overijssel (PV);1996;13;17
1872;6;Overijssel (PV);1997;16;12
1873;6;Overijssel (PV);1998;18;8
1874;6;Overijssel (PV);1999;26;21
1875;6;Overijssel (PV);2000;17;16
1876;6;Overijssel (PV);2001;19;21
1877;6;Overijssel (PV);2002;11;11
1878;6;Overijssel (PV);2003;22;29
1879;6;Overijssel (PV);2004;19;26
1880;6;Overijssel (PV);2005;17;19
1881;6;Overijssel (PV);2006;18;16
1882;6;Overijssel (PV);2007;16;25
1883;6;Overijssel (PV);2008;21;19
1884;6;Overijssel (PV);2009;19;24
1885;6;Overijssel (PV);2010;19;18
1886;6;Overijssel (PV);2011;20;22
1887;6;Flevoland (PV);1995;20;26
1888;6;Flevoland (PV);1996;12;45
1889;6;Flevoland (PV);1997;11;32
1890;6;Flevoland (PV);1998;14;40
1891;6;Flevoland (PV);1999;19;22
1892;6;Flevoland (PV);2000;19;15
1893;6;Flevoland (PV);2001;18;23
1894;6;Flevoland (PV);2002;15;26
1895;6;Flevoland (PV);2003;19;32
1896;6;Flevoland (PV);2004;19;22
1897;6;Flevoland (PV);2005;19;29
1898;6;Flevoland (PV);2006;19;23
1899;6;Flevoland (PV);2007;24;38
1900;6;Flevoland (PV);2008;20;40
1901;6;Flevoland (PV);2009;20;25
1902;6;Flevoland (PV);2010;15;29
1903;6;Flevoland (PV);2011;24;36
1904;6;Gelderland (PV);1995;17;18
1905;6;Gelderland (PV);1996;15;13
1906;6;Gelderland (PV);1997;15;17
1907;6;Gelderland (PV);1998;13;12
1908;6;Gelderland (PV);1999;18;21
1909;6;Gelderland (PV);2000;20;22
1910;6;Gelderland (PV);2001;23;22
1911;6;Gelderland (PV);2002;21;20
1912;6;Gelderland (PV);2003;15;16
1913;6;Gelderland (PV);2004;20;21
1914;6;Gelderland (PV);2005;21;23
1915;6;Gelderland (PV);2006;19;23
1916;6;Gelderland (PV);2007;19;26
1917;6;Gelderland (PV);2008;27;26
1918;6;Gelderland (PV);2009;24;24
1919;6;Gelderland (PV);2010;24;26
1920;6;Gelderland (PV);2011;22;24
1921;6;Utrecht (PV);1995;14;23
1922;6;Utrecht (PV);1996;15;29
1923;6;Utrecht (PV);1997;18;35
1924;6;Utrecht (PV);1998;16;28
1925;6;Utrecht (PV);1999;18;40
1926;6;Utrecht (PV);2000;15;34
1927;6;Utrecht (PV);2001;17;29
1928;6;Utrecht (PV);2002;21;30
1929;6;Utrecht (PV);2003;24;27
1930;6;Utrecht (PV);2004;21;35
1931;6;Utrecht (PV);2005;21;34
1932;6;Utrecht (PV);2006;20;29
1933;6;Utrecht (PV);2007;24;35
1934;6;Utrecht (PV);2008;27;30
1935;6;Utrecht (PV);2009;23;24
1936;6;Utrecht (PV);2010;23;29
1937;6;Utrecht (PV);2011;28;32
1938;6;Noord-Holland (PV);1995;19;26
1939;6;Noord-Holland (PV);1996;15;21
1940;6;Noord-Holland (PV);1997;17;27
1941;6;Noord-Holland (PV);1998;18;29
1942;6;Noord-Holland (PV);1999;20;41
1943;6;Noord-Holland (PV);2000;20;27
1944;6;Noord-Holland (PV);2001;19;29
1945;6;Noord-Holland (PV);2002;28;19
1946;6;Noord-Holland (PV);2003;18;26
1947;6;Noord-Holland (PV);2004;24;25
1948;6;Noord-Holland (PV);2005;20;29
1949;6;Noord-Holland (PV);2006;26;27
1950;6;Noord-Holland (PV);2007;23;27
1951;6;Noord-Holland (PV);2008;25;26
1952;6;Noord-Holland (PV);2009;26;26
1953;6;Noord-Holland (PV);2010;27;25
1954;6;Noord-Holland (PV);2011;27;27
1955;6;Zuid-Holland (PV);1995;14;31
1956;6;Zuid-Holland (PV);1996;17;29
1957;6;Zuid-Holland (PV);1997;17;29
1958;6;Zuid-Holland (PV);1998;20;40
1959;6;Zuid-Holland (PV);1999;19;33
1960;6;Zuid-Holland (PV);2000;19;22
1961;6;Zuid-Holland (PV);2001;21;36
1962;6;Zuid-Holland (PV);2002;19;36
1963;6;Zuid-Holland (PV);2003;32;30
1964;6;Zuid-Holland (PV);2004;23;29
1965;6;Zuid-Holland (PV);2005;24;31
1966;6;Zuid-Holland (PV);2006;22;34
1967;6;Zuid-Holland (PV);2007;29;33
