ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
5020;95 Reparatie van consumentenartikelen;1973;;;;
5021;95 Reparatie van consumentenartikelen;1974;;;;
5022;95 Reparatie van consumentenartikelen;1975;;;;
5023;95 Reparatie van consumentenartikelen;1976;;;;
5024;95 Reparatie van consumentenartikelen;1977;;;;
5025;95 Reparatie van consumentenartikelen;1978;;;;
5026;95 Reparatie van consumentenartikelen;1979;;;;
5027;95 Reparatie van consumentenartikelen;1980;;;;
5028;95 Reparatie van consumentenartikelen;1981;;;;
5029;95 Reparatie van consumentenartikelen;1982;;;;
5030;95 Reparatie van consumentenartikelen;1983;;;;
5031;95 Reparatie van consumentenartikelen;1984;;;;
5032;95 Reparatie van consumentenartikelen;1985;;;;
5033;95 Reparatie van consumentenartikelen;1986;;;;
5034;95 Reparatie van consumentenartikelen;1987;;;;
5035;95 Reparatie van consumentenartikelen;1988;18.0;15.0;;122.8
5036;95 Reparatie van consumentenartikelen;1989;18.0;15.0;0.0;122.8
5037;95 Reparatie van consumentenartikelen;1990;20.0;16.0;11.1;122.8
5038;95 Reparatie van consumentenartikelen;1991;24.0;20.0;20.0;122.8
5039;95 Reparatie van consumentenartikelen;1992;23.0;19.0;-4.2;122.8
5040;95 Reparatie van consumentenartikelen;1993;26.0;22.0;17.4;118.3
5041;95 Reparatie van consumentenartikelen;1994;26.0;22.0;0.0;118.3
5042;95 Reparatie van consumentenartikelen;1995;25.0;21.0;-3.8;118.3
5043;95 Reparatie van consumentenartikelen;1996;29.0;25.0;20.0;114.3
5044;95 Reparatie van consumentenartikelen;1997;31.0;28.0;10.3;110.7
5045;95 Reparatie van consumentenartikelen;1998;35.0;33.0;16.1;107.7
5046;95 Reparatie van consumentenartikelen;1999;38.0;35.0;8.6;107.7
5047;95 Reparatie van consumentenartikelen;2000;36.0;33.0;-5.3;107.7
5048;95 Reparatie van consumentenartikelen;2001;36.0;34.0;2.8;104.8
5049;95 Reparatie van consumentenartikelen;2002;21.0;21.0;-38.9;100.0
5050;95 Reparatie van consumentenartikelen;2003;21.0;21.0;0.0;100.0
5051;95 Reparatie van consumentenartikelen;2004;20.0;20.0;-4.8;100.0
5052;95 Reparatie van consumentenartikelen;2005;21.0;21.0;5.0;100.0
5053;95 Reparatie van consumentenartikelen;2006;16.0;16.0;-23.8;100.0
5054;95 Reparatie van consumentenartikelen;2007;18.0;17.0;6.3;105.9
5055;95 Reparatie van consumentenartikelen;2008;23.0;21.0;22.2;110.7
5056;95 Reparatie van consumentenartikelen;2009;18.0;16.0;-21.7;110.7
5057;95 Reparatie van consumentenartikelen;2010;23.0;21.0;27.8;110.7
5058;95 Reparatie van consumentenartikelen;2011;23.0;21.0;0.0;110.7
5059;95 Reparatie van consumentenartikelen;2012;;;;
5060;96 Overige persoonlijke dienstverlening;1969;;;;
5061;96 Overige persoonlijke dienstverlening;1970;;;;
5062;96 Overige persoonlijke dienstverlening;1971;;;;
5063;96 Overige persoonlijke dienstverlening;1972;;;;
5064;96 Overige persoonlijke dienstverlening;1973;;;;
5065;96 Overige persoonlijke dienstverlening;1974;;;;
5066;96 Overige persoonlijke dienstverlening;1975;;;;
5067;96 Overige persoonlijke dienstverlening;1976;;;;
5068;96 Overige persoonlijke dienstverlening;1977;;;;
5069;96 Overige persoonlijke dienstverlening;1978;;;;
5070;96 Overige persoonlijke dienstverlening;1979;;;;
5071;96 Overige persoonlijke dienstverlening;1980;;;;
5072;96 Overige persoonlijke dienstverlening;1981;;;;
5073;96 Overige persoonlijke dienstverlening;1982;;;;
5074;96 Overige persoonlijke dienstverlening;1983;;;;
5075;96 Overige persoonlijke dienstverlening;1984;;;;
5076;96 Overige persoonlijke dienstverlening;1985;;;;
5077;96 Overige persoonlijke dienstverlening;1986;;;;
5078;96 Overige persoonlijke dienstverlening;1987;;;;
5079;96 Overige persoonlijke dienstverlening;1988;114.0;118.0;;96.5
5080;96 Overige persoonlijke dienstverlening;1989;120.0;125.0;6.1;95.7
5081;96 Overige persoonlijke dienstverlening;1990;139.0;143.0;14.2;97.1
5082;96 Overige persoonlijke dienstverlening;1991;150.0;154.0;7.2;97.7
5083;96 Overige persoonlijke dienstverlening;1992;165.0;168.0;9.3;98.3
5084;96 Overige persoonlijke dienstverlening;1993;175.0;176.0;4.8;99.4
5085;96 Overige persoonlijke dienstverlening;1994;178.0;178.0;1.1;100.0
5086;96 Overige persoonlijke dienstverlening;1995;179.0;179.0;0.6;100.0
5087;96 Overige persoonlijke dienstverlening;1996;171.0;172.0;-3.9;99.4
5088;96 Overige persoonlijke dienstverlening;1997;220.0;221.0;28.7;99.4
5089;96 Overige persoonlijke dienstverlening;1998;206.0;208.0;-5.9;98.9
5090;96 Overige persoonlijke dienstverlening;1999;248.0;253.0;21.4;98.2
5091;96 Overige persoonlijke dienstverlening;2000;242.0;242.0;-4.0;99.8
5092;96 Overige persoonlijke dienstverlening;2001;197.0;196.0;-19.0;100.3
5093;96 Overige persoonlijke dienstverlening;2002;272.0;271.0;38.1;100.3
5094;96 Overige persoonlijke dienstverlening;2003;249.0;249.0;-8.1;99.9
5095;96 Overige persoonlijke dienstverlening;2004;291.0;290.0;16.5;100.3
5096;96 Overige persoonlijke dienstverlening;2005;394.0;394.0;35.7;100.0
5097;96 Overige persoonlijke dienstverlening;2006;422.0;421.0;6.9;100.2
5098;96 Overige persoonlijke dienstverlening;2007;395.0;392.0;-6.9;100.7
5099;96 Overige persoonlijke dienstverlening;2008;470.0;459.0;17.0;102.5
5100;96 Overige persoonlijke dienstverlening;2009;275.0;265.0;-42.1;103.6
5101;96 Overige persoonlijke dienstverlening;2010;266.0;251.0;-5.5;106.0
5102;96 Overige persoonlijke dienstverlening;2011;254.0;239.0;-4.9;106.4
5103;96 Overige persoonlijke dienstverlening;2012;;;;
5104;T Huishoudens;1969;;;;
5105;T Huishoudens;1970;;;;
5106;T Huishoudens;1971;;;;
5107;T Huishoudens;1972;;;;
5108;T Huishoudens;1973;;;;
5109;T Huishoudens;1974;;;;
5110;T Huishoudens;1975;;;;
5111;T Huishoudens;1976;;;;
5112;T Huishoudens;1977;;;;
5113;T Huishoudens;1978;;;;
5114;T Huishoudens;1979;;;;
5115;T Huishoudens;1980;;;;
5116;T Huishoudens;1981;;;;
5117;T Huishoudens;1982;;;;
5118;T Huishoudens;1983;;;;
5119;T Huishoudens;1984;;;;
5120;T Huishoudens;1985;;;;
5121;T Huishoudens;1986;;;;
5122;T Huishoudens;1987;;;;
5123;T Huishoudens;1988;;;;
5124;T Huishoudens;1989;;;;
5125;T Huishoudens;1990;;;;
5126;T Huishoudens;1991;;;;
5127;T Huishoudens;1992;;;;
5128;T Huishoudens;1993;;;;
5129;T Huishoudens;1994;;;;
5130;T Huishoudens;1995;;;;
5131;T Huishoudens;1996;;;;
5132;T Huishoudens;1997;;;;
5133;T Huishoudens;1998;;;;
5134;T Huishoudens;1999;;;;
5135;T Huishoudens;2000;;;;
5136;T Huishoudens;2001;;;;
5137;T Huishoudens;2002;;;;
5138;T Huishoudens;2003;;;;
5139;T Huishoudens;2004;;;;
5140;T Huishoudens;2005;;;;
5141;T Huishoudens;2006;;;;
5142;T Huishoudens;2007;;;;
5143;T Huishoudens;2008;;;;
5144;T Huishoudens;2009;;;;
5145;T Huishoudens;2010;;;;
5146;T Huishoudens;2011;;;;
5147;T Huishoudens;2012;;;;
5148;97 Huishoudens met personeel;1969;;;;
5149;97 Huishoudens met personeel;1970;;;;
5150;97 Huishoudens met personeel;1971;;;;
5151;97 Huishoudens met personeel;1972;;;;
5152;97 Huishoudens met personeel;1973;;;;
5153;97 Huishoudens met personeel;1974;;;;
5154;97 Huishoudens met personeel;1975;;;;
5155;97 Huishoudens met personeel;1976;;;;
5156;97 Huishoudens met personeel;1977;;;;
5157;97 Huishoudens met personeel;1978;;;;
5158;97 Huishoudens met personeel;1979;;;;
5159;97 Huishoudens met personeel;1980;;;;
5160;97 Huishoudens met personeel;1981;;;;
5161;97 Huishoudens met personeel;1982;;;;
5162;97 Huishoudens met personeel;1983;;;;
5163;97 Huishoudens met personeel;1984;;;;
5164;97 Huishoudens met personeel;1985;;;;
5165;97 Huishoudens met personeel;1986;;;;
5166;97 Huishoudens met personeel;1987;;;;
5167;97 Huishoudens met personeel;1988;;;;
5168;97 Huishoudens met personeel;1989;;;;
5169;97 Huishoudens met personeel;1990;;;;
5170;97 Huishoudens met personeel;1991;;;;
5171;97 Huishoudens met personeel;1992;;;;
5172;97 Huishoudens met personeel;1993;;;;
5173;97 Huishoudens met personeel;1994;;;;
5174;97 Huishoudens met personeel;1995;;;;
5175;97 Huishoudens met personeel;1996;;;;
5176;97 Huishoudens met personeel;1997;;;;
5177;97 Huishoudens met personeel;1998;;;;
5178;97 Huishoudens met personeel;1999;;;;
5179;97 Huishoudens met personeel;2000;;;;
5180;97 Huishoudens met personeel;2001;;;;
5181;97 Huishoudens met personeel;2002;;;;
5182;97 Huishoudens met personeel;2003;;;;
5183;97 Huishoudens met personeel;2004;;;;
5184;97 Huishoudens met personeel;2005;;;;
5185;97 Huishoudens met personeel;2006;;;;
5186;97 Huishoudens met personeel;2007;;;;
5187;97 Huishoudens met personeel;2008;;;;
5188;97 Huishoudens met personeel;2009;;;;
5189;97 Huishoudens met personeel;2010;;;;
5190;97 Huishoudens met personeel;2011;;;;
5191;97 Huishoudens met personeel;2012;;;;
5192;99 Extraterritoriale organisaties;1969;;;;
5193;99 Extraterritoriale organisaties;1970;;;;
5194;99 Extraterritoriale organisaties;1971;;;;
5195;99 Extraterritoriale organisaties;1972;;;;
5196;99 Extraterritoriale organisaties;1973;;;;
5197;99 Extraterritoriale organisaties;1974;;;;
5198;99 Extraterritoriale organisaties;1975;;;;
5199;99 Extraterritoriale organisaties;1976;;;;
5200;99 Extraterritoriale organisaties;1977;;;;
5201;99 Extraterritoriale organisaties;1978;;;;
5202;99 Extraterritoriale organisaties;1979;;;;
5203;99 Extraterritoriale organisaties;1980;;;;
5204;99 Extraterritoriale organisaties;1981;;;;
5205;99 Extraterritoriale organisaties;1982;;;;
5206;99 Extraterritoriale organisaties;1983;;;;
5207;99 Extraterritoriale organisaties;1984;;;;
5208;99 Extraterritoriale organisaties;1985;;;;
5209;99 Extraterritoriale organisaties;1986;;;;
5210;99 Extraterritoriale organisaties;1987;;;;
5211;99 Extraterritoriale organisaties;1988;;;;
5212;99 Extraterritoriale organisaties;1989;;;;
5213;99 Extraterritoriale organisaties;1990;;;;
5214;99 Extraterritoriale organisaties;1991;;;;
5215;99 Extraterritoriale organisaties;1992;;;;
5216;99 Extraterritoriale organisaties;1993;;;;
5217;99 Extraterritoriale organisaties;1994;;;;
5218;99 Extraterritoriale organisaties;1995;;;;
5219;99 Extraterritoriale organisaties;1996;;;;
5220;99 Extraterritoriale organisaties;1997;;;;
5221;99 Extraterritoriale organisaties;1998;;;;
5222;99 Extraterritoriale organisaties;1999;;;;
5223;99 Extraterritoriale organisaties;2000;;;;
5224;99 Extraterritoriale organisaties;2001;;;;
5225;99 Extraterritoriale organisaties;2002;;;;
5226;99 Extraterritoriale organisaties;2003;;;;
5227;99 Extraterritoriale organisaties;2004;;;;
5228;99 Extraterritoriale organisaties;2005;;;;
5229;99 Extraterritoriale organisaties;2006;;;;
5230;99 Extraterritoriale organisaties;2007;;;;
5231;99 Extraterritoriale organisaties;2008;;;;
5232;99 Extraterritoriale organisaties;2009;;;;
5233;99 Extraterritoriale organisaties;2010;;;;
5234;99 Extraterritoriale organisaties;2011;;;;
5235;99 Extraterritoriale organisaties;2012;;;;
5236;U Extraterritoriale organisaties;1969;;;;
5237;U Extraterritoriale organisaties;1970;;;;
5238;U Extraterritoriale organisaties;1971;;;;
5239;U Extraterritoriale organisaties;1972;;;;
5240;U Extraterritoriale organisaties;1973;;;;
5241;U Extraterritoriale organisaties;1974;;;;
5242;U Extraterritoriale organisaties;1975;;;;
5243;U Extraterritoriale organisaties;1976;;;;
5244;U Extraterritoriale organisaties;1977;;;;
5245;U Extraterritoriale organisaties;1978;;;;
5246;U Extraterritoriale organisaties;1979;;;;
5247;U Extraterritoriale organisaties;1980;;;;
5248;U Extraterritoriale organisaties;1981;;;;
5249;U Extraterritoriale organisaties;1982;;;;
5250;U Extraterritoriale organisaties;1983;;;;
5251;U Extraterritoriale organisaties;1984;;;;
5252;U Extraterritoriale organisaties;1985;;;;
5253;U Extraterritoriale organisaties;1986;;;;
5254;U Extraterritoriale organisaties;1987;;;;
5255;U Extraterritoriale organisaties;1988;;;;
5256;U Extraterritoriale organisaties;1989;;;;
5257;U Extraterritoriale organisaties;1990;;;;
5258;U Extraterritoriale organisaties;1991;;;;
5259;U Extraterritoriale organisaties;1992;;;;
5260;U Extraterritoriale organisaties;1993;;;;
5261;U Extraterritoriale organisaties;1994;;;;
5262;U Extraterritoriale organisaties;1995;;;;
5263;U Extraterritoriale organisaties;1996;;;;
5264;U Extraterritoriale organisaties;1997;;;;
5265;U Extraterritoriale organisaties;1998;;;;
5266;U Extraterritoriale organisaties;1999;;;;
5267;U Extraterritoriale organisaties;2000;;;;
5268;U Extraterritoriale organisaties;2001;;;;
5269;U Extraterritoriale organisaties;2002;;;;
5270;U Extraterritoriale organisaties;2003;;;;
5271;U Extraterritoriale organisaties;2004;;;;
5272;U Extraterritoriale organisaties;2005;;;;
5273;U Extraterritoriale organisaties;2006;;;;
5274;U Extraterritoriale organisaties;2007;;;;
5275;U Extraterritoriale organisaties;2008;;;;
5276;U Extraterritoriale organisaties;2009;;;;
5277;U Extraterritoriale organisaties;2010;;;;
5278;U Extraterritoriale organisaties;2011;;;;
5279;U Extraterritoriale organisaties;2012;;;;
5280;Totaal verkoop gebruikte vaste activa;1969;83.0;232.0;;35.8
5281;Totaal verkoop gebruikte vaste activa;1970;143.0;385.0;66.3;37.1
5282;Totaal verkoop gebruikte vaste activa;1971;140.0;350.0;-9.1;40.0
5283;Totaal verkoop gebruikte vaste activa;1972;134.0;310.0;-11.4;43.2
5284;Totaal verkoop gebruikte vaste activa;1973;166.0;354.0;14.2;46.9
5285;Totaal verkoop gebruikte vaste activa;1974;117.0;228.0;-35.5;51.3
5286;Totaal verkoop gebruikte vaste activa;1975;147.0;261.0;14.5;56.3
5287;Totaal verkoop gebruikte vaste activa;1976;102.0;167.0;-36.1;61.1
5288;Totaal verkoop gebruikte vaste activa;1977;111.0;172.0;2.9;64.5
5289;Totaal verkoop gebruikte vaste activa;1978;94.0;139.0;-18.9;67.4
5290;Totaal verkoop gebruikte vaste activa;1979;152.0;215.0;54.3;70.7
5291;Totaal verkoop gebruikte vaste activa;1980;158.0;209.0;-2.6;75.4
5292;Totaal verkoop gebruikte vaste activa;1981;158.0;196.0;-6.3;80.5
5293;Totaal verkoop gebruikte vaste activa;1982;198.0;233.0;19.0;84.8
5294;Totaal verkoop gebruikte vaste activa;1983;178.0;204.0;-12.6;87.3
5295;Totaal verkoop gebruikte vaste activa;1984;362.0;407.0;99.4;89.0
5296;Totaal verkoop gebruikte vaste activa;1985;465.0;511.0;25.7;90.9
5297;Totaal verkoop gebruikte vaste activa;1986;370.0;406.0;-20.6;91.2
5298;Totaal verkoop gebruikte vaste activa;1987;535.0;584.0;44.1;91.5
5299;Totaal verkoop gebruikte vaste activa;1988;546.0;593.0;1.5;92.0
5300;Totaal verkoop gebruikte vaste activa;1989;672.0;700.0;17.9;96.0
5301;Totaal verkoop gebruikte vaste activa;1990;870.0;889.0;27.1;97.8
5302;Totaal verkoop gebruikte vaste activa;1991;700.0;706.0;-20.6;99.1
5303;Totaal verkoop gebruikte vaste activa;1992;850.0;870.0;23.1;97.7
5304;Totaal verkoop gebruikte vaste activa;1993;869.0;919.0;5.6;94.6
5305;Totaal verkoop gebruikte vaste activa;1994;951.0;997.0;8.5;95.4
5306;Totaal verkoop gebruikte vaste activa;1995;710.0;731.0;-26.7;97.2
5307;Totaal verkoop gebruikte vaste activa;1996;799.0;832.0;13.8;96.1
5308;Totaal verkoop gebruikte vaste activa;1997;770.0;806.0;-3.1;95.6
5309;Totaal verkoop gebruikte vaste activa;1998;831.0;866.0;7.5;95.9
5310;Totaal verkoop gebruikte vaste activa;1999;1035.0;1058.0;22.1;97.8
5311;Totaal verkoop gebruikte vaste activa;2000;1090.0;1128.0;6.6;96.7
5312;Totaal verkoop gebruikte vaste activa;2001;1524.0;1565.0;38.8;97.4
5313;Totaal verkoop gebruikte vaste activa;2002;1645.0;1695.0;8.3;97.1
5314;Totaal verkoop gebruikte vaste activa;2003;1911.0;1938.0;14.3;98.6
5315;Totaal verkoop gebruikte vaste activa;2004;1910.0;1922.0;-0.8;99.4
5316;Totaal verkoop gebruikte vaste activa;2005;2154.0;2154.0;12.0;100.0
5317;Totaal verkoop gebruikte vaste activa;2006;2195.0;2169.0;0.7;101.2
5318;Totaal verkoop gebruikte vaste activa;2007;2372.0;2336.0;7.7;101.5
5319;Totaal verkoop gebruikte vaste activa;2008;2342.0;2267.0;-3.0;103.3
5320;Totaal verkoop gebruikte vaste activa;2009;2349.0;2317.0;2.2;101.4
5321;Totaal verkoop gebruikte vaste activa;2010;2607.0;2506.0;8.1;104.0
5322;Totaal verkoop gebruikte vaste activa;2011;2665.0;2547.0;1.6;104.6
5323;Totaal verkoop gebruikte vaste activa;2012;2486.0;2366.0;-7.1;105.1
5324;Uitvoer van gebruikte vaste activa;1969;83.0;259.0;;32.1
5325;Uitvoer van gebruikte vaste activa;1970;143.0;430.0;66.3;33.2
5326;Uitvoer van gebruikte vaste activa;1971;140.0;391.0;-9.1;35.8
5327;Uitvoer van gebruikte vaste activa;1972;134.0;346.0;-11.4;38.7
5328;Uitvoer van gebruikte vaste activa;1973;166.0;396.0;14.2;42.0
5329;Uitvoer van gebruikte vaste activa;1974;117.0;255.0;-35.5;45.9
5330;Uitvoer van gebruikte vaste activa;1975;147.0;292.0;14.5;50.3
5331;Uitvoer van gebruikte vaste activa;1976;102.0;187.0;-36.1;54.6
5332;Uitvoer van gebruikte vaste activa;1977;111.0;192.0;2.9;57.7
5333;Uitvoer van gebruikte vaste activa;1978;94.0;156.0;-18.9;60.3
5334;Uitvoer van gebruikte vaste activa;1979;152.0;240.0;54.3;63.2
5335;Uitvoer van gebruikte vaste activa;1980;158.0;234.0;-2.6;67.5
5336;Uitvoer van gebruikte vaste activa;1981;158.0;219.0;-6.3;72.1
5337;Uitvoer van gebruikte vaste activa;1982;198.0;261.0;19.0;75.9
5338;Uitvoer van gebruikte vaste activa;1983;178.0;228.0;-12.6;78.1
5339;Uitvoer van gebruikte vaste activa;1984;362.0;455.0;99.4;79.6
5340;Uitvoer van gebruikte vaste activa;1985;451.0;555.0;22.1;81.2
5341;Uitvoer van gebruikte vaste activa;1986;319.0;393.0;-29.3;81.2
5342;Uitvoer van gebruikte vaste activa;1987;458.0;561.0;42.9;81.6
5343;Uitvoer van gebruikte vaste activa;1988;419.0;514.0;-8.5;81.6
5344;Uitvoer van gebruikte vaste activa;1989;426.0;493.0;-4.1;86.5
5345;Uitvoer van gebruikte vaste activa;1990;656.0;746.0;51.4;87.9
5346;Uitvoer van gebruikte vaste activa;1991;573.0;644.0;-13.7;89.0
5347;Uitvoer van gebruikte vaste activa;1992;640.0;737.0;14.5;86.9
5348;Uitvoer van gebruikte vaste activa;1993;571.0;695.0;-5.6;82.1
5349;Uitvoer van gebruikte vaste activa;1994;610.0;739.0;6.3;82.5
5350;Uitvoer van gebruikte vaste activa;1995;283.0;337.0;-54.4;84.0
5351;Uitvoer van gebruikte vaste activa;1996;324.0;386.0;14.5;84.0
5352;Uitvoer van gebruikte vaste activa;1997;405.0;473.0;22.5;85.7
5353;Uitvoer van gebruikte vaste activa;1998;414.0;484.0;2.5;85.5
5354;Uitvoer van gebruikte vaste activa;1999;427.0;473.0;-2.4;90.4
5355;Uitvoer van gebruikte vaste activa;2000;446.0;489.0;3.5;91.2
5356;Uitvoer van gebruikte vaste activa;2001;698.0;739.0;51.1;94.4
5357;Uitvoer van gebruikte vaste activa;2002;626.0;662.0;-10.5;94.6
5358;Uitvoer van gebruikte vaste activa;2003;728.0;772.0;16.6;94.3
5359;Uitvoer van gebruikte vaste activa;2004;611.0;633.0;-18.0;96.5
5360;Uitvoer van gebruikte vaste activa;2005;805.0;805.0;27.2;100.0
5361;Uitvoer van gebruikte vaste activa;2006;871.0;843.0;4.7;103.3
5362;Uitvoer van gebruikte vaste activa;2007;955.0;905.0;7.3;105.5
5363;Uitvoer van gebruikte vaste activa;2008;801.0;732.0;-19.2;109.5
5364;Uitvoer van gebruikte vaste activa;2009;685.0;662.0;-9.5;103.5
5365;Uitvoer van gebruikte vaste activa;2010;780.0;756.0;14.2;103.2
5366;Uitvoer van gebruikte vaste activa;2011;836.0;790.0;4.5;105.8
5367;Uitvoer van gebruikte vaste activa;2012;1169.0;1090.0;38.0;107.2
5368;Verkoop aan consumenten;1969;;;;
5369;Verkoop aan consumenten;1970;;;;
5370;Verkoop aan consumenten;1971;;;;
5371;Verkoop aan consumenten;1972;;;;
5372;Verkoop aan consumenten;1973;;;;
5373;Verkoop aan consumenten;1974;;;;
5374;Verkoop aan consumenten;1975;;;;
5375;Verkoop aan consumenten;1976;;;;
5376;Verkoop aan consumenten;1977;;;;
5377;Verkoop aan consumenten;1978;;;;
5378;Verkoop aan consumenten;1979;;;;
5379;Verkoop aan consumenten;1980;;;;
5380;Verkoop aan consumenten;1981;;;;
5381;Verkoop aan consumenten;1982;;;;
5382;Verkoop aan consumenten;1983;;;;
5383;Verkoop aan consumenten;1984;;;;
5384;Verkoop aan consumenten;1985;;;;
5385;Verkoop aan consumenten;1986;;;;
5386;Verkoop aan consumenten;1987;;;;
5387;Verkoop aan consumenten;1988;127.0;133.0;;95.6
5388;Verkoop aan consumenten;1989;246.0;253.0;90.6;97.1
5389;Verkoop aan consumenten;1990;214.0;215.0;-15.0;99.5
5390;Verkoop aan consumenten;1991;127.0;126.0;-41.6;101.0
5391;Verkoop aan consumenten;1992;210.0;204.0;62.2;103.0
5392;Verkoop aan consumenten;1993;298.0;285.0;40.0;104.4
5393;Verkoop aan consumenten;1994;341.0;322.0;12.8;106.0
5394;Verkoop aan consumenten;1995;427.0;395.0;22.9;108.0
5395;Verkoop aan consumenten;1996;475.0;448.0;13.3;106.0
5396;Verkoop aan consumenten;1997;365.0;356.0;-20.6;102.6
5397;Verkoop aan consumenten;1998;417.0;403.0;13.2;103.6
5398;Verkoop aan consumenten;1999;608.0;590.0;46.5;103.1
5399;Verkoop aan consumenten;2000;644.0;641.0;8.7;100.4
5400;Verkoop aan consumenten;2001;826.0;835.0;30.3;98.9
5401;Verkoop aan consumenten;2002;1019.0;1037.0;24.1;98.3
5402;Verkoop aan consumenten;2003;1183.0;1171.0;13.0;101.0
5403;Verkoop aan consumenten;2004;1299.0;1286.0;9.8;101.0
5404;Verkoop aan consumenten;2005;1349.0;1349.0;4.9;100.0
5405;Verkoop aan consumenten;2006;1324.0;1326.0;-1.7;99.8
5406;Verkoop aan consumenten;2007;1417.0;1431.0;7.9;99.0
5407;Verkoop aan consumenten;2008;1541.0;1545.0;8.0;99.7
5408;Verkoop aan consumenten;2009;1664.0;1674.0;8.3;99.4
5409;Verkoop aan consumenten;2010;1827.0;1768.0;5.6;103.3
5410;Verkoop aan consumenten;2011;1829.0;1776.0;0.4;103.0
5411;Verkoop aan consumenten;2012;1317.0;1283.0;-27.8;102.7
5412;Totaal investeringen;1969;13436.0;44643.0;;30.1
5413;Totaal investeringen;1970;16215.0;49653.0;11.2;32.7
5414;Totaal investeringen;1971;18503.0;51092.0;2.9;36.2
5415;Totaal investeringen;1972;19182.0;49184.0;-3.7;39.0
5416;Totaal investeringen;1973;20906.0;49995.0;1.6;41.8
5417;Totaal investeringen;1974;21989.0;47371.0;-5.2;46.4
5418;Totaal investeringen;1975;23762.0;46298.0;-2.3;51.3
5419;Totaal investeringen;1976;25867.0;46300.0;0.0;55.9
5420;Totaal investeringen;1977;29513.0;49834.0;7.6;59.2
5421;Totaal investeringen;1978;32006.0;50919.0;2.2;62.9
5422;Totaal investeringen;1979;33113.0;49526.0;-2.7;66.9
5423;Totaal investeringen;1980;36578.0;51071.0;3.1;71.6
5424;Totaal investeringen;1981;35409.0;46271.0;-9.4;76.5
5425;Totaal investeringen;1982;35484.0;44994.0;-2.8;78.9
5426;Totaal investeringen;1983;36528.0;45965.0;2.2;79.5
5427;Totaal investeringen;1984;39490.0;49281.0;7.2;80.1
5428;Totaal investeringen;1985;42349.0;53035.0;7.6;79.9
5429;Totaal investeringen;1986;44804.0;56645.0;6.8;79.1
5430;Totaal investeringen;1987;45826.0;57472.0;1.5;79.7
5431;Totaal investeringen;1988;50945.0;63103.0;9.8;80.7
5432;Totaal investeringen;1989;53089.0;65172.0;3.3;81.5
5433;Totaal investeringen;1990;55328.0;67050.0;2.9;82.5
5434;Totaal investeringen;1991;56927.0;67897.0;1.3;83.8
5435;Totaal investeringen;1992;58773.0;69107.0;1.8;85.0
5436;Totaal investeringen;1993;58302.0;67976.0;-1.6;85.8
5437;Totaal investeringen;1994;59649.0;69361.0;2.0;86.0
