ID;Warmtepompen;Sector;Perioden;InGebruikGenomenWarmtepompen_1;UitGebruikGenomenWarmtepompen_2;OpgesteldeWarmtepompenEindeVanJaar_3;InGebruikGenomenThermischVermogen_4;UitGebruikGenomenThermischVermogen_5;OpgesteldThermischVermogenEindeJaar_6;BrutoWarmteproductieWarmtepompen_7;VerbruikVanElektriciteitEnAardgas_8;BrutoEindverbruik_9;VermedenVerbruikVanFossieleEnergie_10;VermedenEmissieKooldioxideCO2_11
560;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;1996;;;;;;;;;;;
561;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;1997;;;;;;;;;;;
562;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;1998;;;;;;;;;;;
563;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;1999;;;;;;;;;;;
564;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2000;;;;;;;;;;;
565;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2001;;;;;;;;;;;
566;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2002;;;;;;;;;;;
567;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2003;;;;;;;;;;;
568;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2004;;;;;;;;;;;
569;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2005;;;;;;;;;;;
570;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2006;;;;;;;;;;;
571;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2007;;;;;;;;;;;
572;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2008;;;;;;;;;;;
573;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2009;;;;;;;;;;;
574;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2010;;;;;;;;;;;
575;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2011;;;;;;;;;;;
576;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2012;;;;;;;;;;;
577;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2013;;;;;;;;;;;
578;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2014;;;;;;;;;;;
579;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2015;;;;;;;;;;;
580;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2016;;;;;;;;;;;
581;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2017;;;;;;;;;;;
582;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2018;;;;;;;;;;;
583;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2019;;;;;;;;;;;
584;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2020;;;;;;;;;;;
585;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2021;;;;;;;;;;;
586;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2022;23330.0;;;135.0;;;;;;;
587;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2023;60102.0;;;310.0;;;;;;;
588;"Warmtepomp buitenlucht-water; wv hybride";Totaal gebouwen;2024;45519.0;;;242.0;;;;;;;
589;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1994;;;;;;;;;;;
590;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1995;;;;;;;;;;;
591;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1996;;;;;;;;;;;
592;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1997;;;;;;;;;;;
593;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1998;;;;;;;;;;;
594;"Warmtepomp buitenlucht-water; wv hybride";Woningen;1999;;;;;;;;;;;
595;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2000;;;;;;;;;;;
596;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2001;;;;;;;;;;;
597;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2002;;;;;;;;;;;
598;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2003;;;;;;;;;;;
599;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2004;;;;;;;;;;;
600;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2005;;;;;;;;;;;
601;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2006;;;;;;;;;;;
602;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2007;;;;;;;;;;;
603;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2008;;;;;;;;;;;
604;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2009;;;;;;;;;;;
605;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2010;;;;;;;;;;;
606;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2011;;;;;;;;;;;
607;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2012;;;;;;;;;;;
608;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2013;;;;;;;;;;;
609;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2014;;;;;;;;;;;
610;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2015;;;;;;;;;;;
611;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2016;;;;;;;;;;;
612;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2017;;;;;;;;;;;
613;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2018;;;;;;;;;;;
614;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2019;;;;;;;;;;;
615;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2020;;;;;;;;;;;
616;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2021;;;;;;;;;;;
617;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2022;;;;;;;;;;;
618;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2023;;;;;;;;;;;
619;"Warmtepomp buitenlucht-water; wv hybride";Woningen;2024;;;;;;;;;;;
620;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1994;;;;;;;;;;;
621;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1995;;;;;;;;;;;
622;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1996;;;;;;;;;;;
623;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1997;;;;;;;;;;;
624;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1998;;;;;;;;;;;
625;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1999;;;;;;;;;;;
626;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2000;;;;;;;;;;;
627;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2001;;;;;;;;;;;
628;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2002;;;;;;;;;;;
629;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2003;;;;;;;;;;;
630;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2004;;;;;;;;;;;
631;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2005;;;;;;;;;;;
632;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2006;;;;;;;;;;;
633;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2007;;;;;;;;;;;
634;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2008;;;;;;;;;;;
635;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2009;;;;;;;;;;;
636;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2010;;;;;;;;;;;
637;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2011;;;;;;;;;;;
638;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2012;;;;;;;;;;;
639;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2013;;;;;;;;;;;
640;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2014;;;;;;;;;;;
641;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2015;;;;;;;;;;;
642;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2016;;;;;;;;;;;
643;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2017;;;;;;;;;;;
644;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2018;;;;;;;;;;;
645;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2019;;;;;;;;;;;
646;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2020;;;;;;;;;;;
647;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2021;;;;;;;;;;;
648;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2022;;;;;;;;;;;
649;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2023;;;;;;;;;;;
650;"Warmtepomp buitenlucht-water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2024;;;;;;;;;;;
