ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
8944;3 Minerale brandstoffen, smeermiddele...;China;1973;;
8945;3 Minerale brandstoffen, smeermiddele...;China;1974;;
8946;3 Minerale brandstoffen, smeermiddele...;China;1975;;
8947;3 Minerale brandstoffen, smeermiddele...;China;1976;;
8948;3 Minerale brandstoffen, smeermiddele...;China;1977;;
8949;3 Minerale brandstoffen, smeermiddele...;China;1978;;
8950;3 Minerale brandstoffen, smeermiddele...;China;1979;;
8951;3 Minerale brandstoffen, smeermiddele...;China;1980;;
8952;3 Minerale brandstoffen, smeermiddele...;China;1981;;
8953;3 Minerale brandstoffen, smeermiddele...;China;1982;;
8954;3 Minerale brandstoffen, smeermiddele...;China;1983;;
8955;3 Minerale brandstoffen, smeermiddele...;China;1984;;
8956;3 Minerale brandstoffen, smeermiddele...;China;1985;;
8957;3 Minerale brandstoffen, smeermiddele...;China;1986;;
8958;3 Minerale brandstoffen, smeermiddele...;China;1987;;
8959;3 Minerale brandstoffen, smeermiddele...;China;1988;;
8960;3 Minerale brandstoffen, smeermiddele...;China;1989;;
8961;3 Minerale brandstoffen, smeermiddele...;China;1990;;
8962;3 Minerale brandstoffen, smeermiddele...;China;1991;;
8963;3 Minerale brandstoffen, smeermiddele...;China;1992;;
8964;3 Minerale brandstoffen, smeermiddele...;China;1993;;
8965;3 Minerale brandstoffen, smeermiddele...;China;1994;;
8966;3 Minerale brandstoffen, smeermiddele...;China;1995;;
8967;3 Minerale brandstoffen, smeermiddele...;China;1996;;
8968;3 Minerale brandstoffen, smeermiddele...;China;1997;;
8969;3 Minerale brandstoffen, smeermiddele...;China;1998;;
8970;3 Minerale brandstoffen, smeermiddele...;China;1999;;
8971;3 Minerale brandstoffen, smeermiddele...;China;2000;;
8972;3 Minerale brandstoffen, smeermiddele...;China;2001;;
8973;3 Minerale brandstoffen, smeermiddele...;China;2002;;
8974;3 Minerale brandstoffen, smeermiddele...;China;2003;;
8975;3 Minerale brandstoffen, smeermiddele...;China;2004;;
8976;3 Minerale brandstoffen, smeermiddele...;China;2005;;
8977;3 Minerale brandstoffen, smeermiddele...;China;2006;;
8978;3 Minerale brandstoffen, smeermiddele...;China;2007;;
8979;3 Minerale brandstoffen, smeermiddele...;China;2008;;
8980;3 Minerale brandstoffen, smeermiddele...;China;2009;;
8981;3 Minerale brandstoffen, smeermiddele...;China;2010;;
8982;3 Minerale brandstoffen, smeermiddele...;China;2011;;
8983;3 Minerale brandstoffen, smeermiddele...;China;2012;;
8984;3 Minerale brandstoffen, smeermiddele...;China;2013;;
8985;3 Minerale brandstoffen, smeermiddele...;China;2014;;
8986;3 Minerale brandstoffen, smeermiddele...;China;2015;;
8987;3 Minerale brandstoffen, smeermiddele...;China;2016;;
8988;3 Minerale brandstoffen, smeermiddele...;China;2017;;
8989;3 Minerale brandstoffen, smeermiddele...;Duitsland;1917;;
8990;3 Minerale brandstoffen, smeermiddele...;Duitsland;1918;;
8991;3 Minerale brandstoffen, smeermiddele...;Duitsland;1919;;
8992;3 Minerale brandstoffen, smeermiddele...;Duitsland;1920;;
8993;3 Minerale brandstoffen, smeermiddele...;Duitsland;1921;;
8994;3 Minerale brandstoffen, smeermiddele...;Duitsland;1922;;
8995;3 Minerale brandstoffen, smeermiddele...;Duitsland;1923;;
8996;3 Minerale brandstoffen, smeermiddele...;Duitsland;1924;;
8997;3 Minerale brandstoffen, smeermiddele...;Duitsland;1925;;
8998;3 Minerale brandstoffen, smeermiddele...;Duitsland;1926;;
8999;3 Minerale brandstoffen, smeermiddele...;Duitsland;1927;;
9000;3 Minerale brandstoffen, smeermiddele...;Duitsland;1928;;
9001;3 Minerale brandstoffen, smeermiddele...;Duitsland;1929;;
9002;3 Minerale brandstoffen, smeermiddele...;Duitsland;1930;;
9003;3 Minerale brandstoffen, smeermiddele...;Duitsland;1931;;
9004;3 Minerale brandstoffen, smeermiddele...;Duitsland;1932;;
9005;3 Minerale brandstoffen, smeermiddele...;Duitsland;1933;;
9006;3 Minerale brandstoffen, smeermiddele...;Duitsland;1934;;
9007;3 Minerale brandstoffen, smeermiddele...;Duitsland;1935;;
9008;3 Minerale brandstoffen, smeermiddele...;Duitsland;1936;;
9009;3 Minerale brandstoffen, smeermiddele...;Duitsland;1937;;
9010;3 Minerale brandstoffen, smeermiddele...;Duitsland;1938;;
9011;3 Minerale brandstoffen, smeermiddele...;Duitsland;1939;;
9012;3 Minerale brandstoffen, smeermiddele...;Duitsland;1940;;
9013;3 Minerale brandstoffen, smeermiddele...;Duitsland;1941;;
9014;3 Minerale brandstoffen, smeermiddele...;Duitsland;1942;;
9015;3 Minerale brandstoffen, smeermiddele...;Duitsland;1943;;
9016;3 Minerale brandstoffen, smeermiddele...;Duitsland;1944;;
9017;3 Minerale brandstoffen, smeermiddele...;Duitsland;1945;;
9018;3 Minerale brandstoffen, smeermiddele...;Duitsland;1946;;
9019;3 Minerale brandstoffen, smeermiddele...;Duitsland;1947;;
9020;3 Minerale brandstoffen, smeermiddele...;Duitsland;1948;;
9021;3 Minerale brandstoffen, smeermiddele...;Duitsland;1949;;
9022;3 Minerale brandstoffen, smeermiddele...;Duitsland;1950;;
9023;3 Minerale brandstoffen, smeermiddele...;Duitsland;1951;;
9024;3 Minerale brandstoffen, smeermiddele...;Duitsland;1952;;
9025;3 Minerale brandstoffen, smeermiddele...;Duitsland;1953;;
9026;3 Minerale brandstoffen, smeermiddele...;Duitsland;1954;;
9027;3 Minerale brandstoffen, smeermiddele...;Duitsland;1955;;
9028;3 Minerale brandstoffen, smeermiddele...;Duitsland;1956;;
9029;3 Minerale brandstoffen, smeermiddele...;Duitsland;1957;;
9030;3 Minerale brandstoffen, smeermiddele...;Duitsland;1958;;
9031;3 Minerale brandstoffen, smeermiddele...;Duitsland;1959;;
9032;3 Minerale brandstoffen, smeermiddele...;Duitsland;1960;;
9033;3 Minerale brandstoffen, smeermiddele...;Duitsland;1961;;
9034;3 Minerale brandstoffen, smeermiddele...;Duitsland;1962;;
9035;3 Minerale brandstoffen, smeermiddele...;Duitsland;1963;;
9036;3 Minerale brandstoffen, smeermiddele...;Duitsland;1964;;
9037;3 Minerale brandstoffen, smeermiddele...;Duitsland;1965;;
9038;3 Minerale brandstoffen, smeermiddele...;Duitsland;1966;;
9039;3 Minerale brandstoffen, smeermiddele...;Duitsland;1967;;
9040;3 Minerale brandstoffen, smeermiddele...;Duitsland;1968;;
9041;3 Minerale brandstoffen, smeermiddele...;Duitsland;1969;;
9042;3 Minerale brandstoffen, smeermiddele...;Duitsland;1970;;
9043;3 Minerale brandstoffen, smeermiddele...;Duitsland;1971;;
9044;3 Minerale brandstoffen, smeermiddele...;Duitsland;1972;;
9045;3 Minerale brandstoffen, smeermiddele...;Duitsland;1973;;
9046;3 Minerale brandstoffen, smeermiddele...;Duitsland;1974;;
9047;3 Minerale brandstoffen, smeermiddele...;Duitsland;1975;;
9048;3 Minerale brandstoffen, smeermiddele...;Duitsland;1976;;
9049;3 Minerale brandstoffen, smeermiddele...;Duitsland;1977;;
9050;3 Minerale brandstoffen, smeermiddele...;Duitsland;1978;;
9051;3 Minerale brandstoffen, smeermiddele...;Duitsland;1979;;
9052;3 Minerale brandstoffen, smeermiddele...;Duitsland;1980;;
9053;3 Minerale brandstoffen, smeermiddele...;Duitsland;1981;;
9054;3 Minerale brandstoffen, smeermiddele...;Duitsland;1982;;
9055;3 Minerale brandstoffen, smeermiddele...;Duitsland;1983;;
9056;3 Minerale brandstoffen, smeermiddele...;Duitsland;1984;;
9057;3 Minerale brandstoffen, smeermiddele...;Duitsland;1985;;
9058;3 Minerale brandstoffen, smeermiddele...;Duitsland;1986;;
9059;3 Minerale brandstoffen, smeermiddele...;Duitsland;1987;;
9060;3 Minerale brandstoffen, smeermiddele...;Duitsland;1988;;
9061;3 Minerale brandstoffen, smeermiddele...;Duitsland;1989;;
9062;3 Minerale brandstoffen, smeermiddele...;Duitsland;1990;;
9063;3 Minerale brandstoffen, smeermiddele...;Duitsland;1991;;
9064;3 Minerale brandstoffen, smeermiddele...;Duitsland;1992;;
9065;3 Minerale brandstoffen, smeermiddele...;Duitsland;1993;;
9066;3 Minerale brandstoffen, smeermiddele...;Duitsland;1994;;
9067;3 Minerale brandstoffen, smeermiddele...;Duitsland;1995;;
9068;3 Minerale brandstoffen, smeermiddele...;Duitsland;1996;;
9069;3 Minerale brandstoffen, smeermiddele...;Duitsland;1997;;
9070;3 Minerale brandstoffen, smeermiddele...;Duitsland;1998;;
9071;3 Minerale brandstoffen, smeermiddele...;Duitsland;1999;;
9072;3 Minerale brandstoffen, smeermiddele...;Duitsland;2000;;
9073;3 Minerale brandstoffen, smeermiddele...;Duitsland;2001;;
9074;3 Minerale brandstoffen, smeermiddele...;Duitsland;2002;;
9075;3 Minerale brandstoffen, smeermiddele...;Duitsland;2003;;
9076;3 Minerale brandstoffen, smeermiddele...;Duitsland;2004;;
9077;3 Minerale brandstoffen, smeermiddele...;Duitsland;2005;;
9078;3 Minerale brandstoffen, smeermiddele...;Duitsland;2006;;
9079;3 Minerale brandstoffen, smeermiddele...;Duitsland;2007;;
9080;3 Minerale brandstoffen, smeermiddele...;Duitsland;2008;;
9081;3 Minerale brandstoffen, smeermiddele...;Duitsland;2009;;
9082;3 Minerale brandstoffen, smeermiddele...;Duitsland;2010;;
9083;3 Minerale brandstoffen, smeermiddele...;Duitsland;2011;;
9084;3 Minerale brandstoffen, smeermiddele...;Duitsland;2012;;
9085;3 Minerale brandstoffen, smeermiddele...;Duitsland;2013;;
9086;3 Minerale brandstoffen, smeermiddele...;Duitsland;2014;;
9087;3 Minerale brandstoffen, smeermiddele...;Duitsland;2015;;
9088;3 Minerale brandstoffen, smeermiddele...;Duitsland;2016;;
9089;3 Minerale brandstoffen, smeermiddele...;Duitsland;2017;;
9090;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1917;;
9091;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1918;;
9092;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1919;;
9093;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1920;;
9094;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1921;;
9095;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1922;;
9096;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1923;;
9097;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1924;;
9098;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1925;;
9099;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1926;;
9100;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1927;;
9101;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1928;;
9102;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1929;;
9103;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1930;;
9104;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1931;;
9105;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1932;;
9106;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1933;;
9107;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1934;;
9108;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1935;;
9109;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1936;;
9110;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1937;;
9111;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1938;;
9112;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1939;;
9113;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1940;;
9114;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1941;;
9115;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1942;;
9116;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1943;;
9117;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1944;;
9118;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1945;;
9119;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1946;;
9120;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1947;;
9121;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1948;;
9122;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1949;;
9123;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1950;;
9124;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1951;;
9125;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1952;;
9126;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1953;;
9127;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1954;;
9128;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1955;;
9129;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1956;;
9130;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1957;;
9131;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1958;;
9132;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1959;;
9133;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1960;;
9134;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1961;;
9135;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1962;;
9136;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1963;;
9137;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1964;;
9138;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1965;;
9139;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1966;;
9140;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1967;;
9141;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1968;;
9142;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1969;;
9143;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1970;;
9144;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1971;;
9145;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1972;;
9146;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1973;;
9147;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1974;;
9148;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1975;;
9149;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1976;;
9150;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1977;;
9151;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1978;;
9152;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1979;;
9153;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1980;;
9154;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1981;;
9155;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1982;;
9156;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1983;;
9157;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1984;;
9158;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1985;;
9159;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1986;;
9160;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1987;;
9161;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1988;;
9162;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1989;;
9163;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1990;;
9164;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1991;;
9165;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1992;;
9166;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1993;;
9167;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1994;;
9168;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1995;;
9169;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1996;;
9170;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1997;;
9171;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1998;;
9172;3 Minerale brandstoffen, smeermiddele...;Frankrijk;1999;;
9173;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2000;;
9174;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2001;;
9175;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2002;;
9176;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2003;;
9177;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2004;;
9178;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2005;;
9179;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2006;;
9180;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2007;;
9181;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2008;;
9182;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2009;;
9183;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2010;;
9184;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2011;;
9185;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2012;;
9186;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2013;;
9187;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2014;;
9188;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2015;;
9189;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2016;;
9190;3 Minerale brandstoffen, smeermiddele...;Frankrijk;2017;;
9191;3 Minerale brandstoffen, smeermiddele...;Indonesië;1917;;
9192;3 Minerale brandstoffen, smeermiddele...;Indonesië;1918;;
9193;3 Minerale brandstoffen, smeermiddele...;Indonesië;1919;;
9194;3 Minerale brandstoffen, smeermiddele...;Indonesië;1920;;
9195;3 Minerale brandstoffen, smeermiddele...;Indonesië;1921;;
9196;3 Minerale brandstoffen, smeermiddele...;Indonesië;1922;;
9197;3 Minerale brandstoffen, smeermiddele...;Indonesië;1923;;
9198;3 Minerale brandstoffen, smeermiddele...;Indonesië;1924;;
9199;3 Minerale brandstoffen, smeermiddele...;Indonesië;1925;;
9200;3 Minerale brandstoffen, smeermiddele...;Indonesië;1926;;
9201;3 Minerale brandstoffen, smeermiddele...;Indonesië;1927;;
9202;3 Minerale brandstoffen, smeermiddele...;Indonesië;1928;;
9203;3 Minerale brandstoffen, smeermiddele...;Indonesië;1929;;
9204;3 Minerale brandstoffen, smeermiddele...;Indonesië;1930;;
9205;3 Minerale brandstoffen, smeermiddele...;Indonesië;1931;;
9206;3 Minerale brandstoffen, smeermiddele...;Indonesië;1932;;
9207;3 Minerale brandstoffen, smeermiddele...;Indonesië;1933;;
9208;3 Minerale brandstoffen, smeermiddele...;Indonesië;1934;;
9209;3 Minerale brandstoffen, smeermiddele...;Indonesië;1935;;
9210;3 Minerale brandstoffen, smeermiddele...;Indonesië;1936;;
9211;3 Minerale brandstoffen, smeermiddele...;Indonesië;1937;;
9212;3 Minerale brandstoffen, smeermiddele...;Indonesië;1938;;
9213;3 Minerale brandstoffen, smeermiddele...;Indonesië;1939;;
9214;3 Minerale brandstoffen, smeermiddele...;Indonesië;1940;;
9215;3 Minerale brandstoffen, smeermiddele...;Indonesië;1941;;
9216;3 Minerale brandstoffen, smeermiddele...;Indonesië;1942;;
9217;3 Minerale brandstoffen, smeermiddele...;Indonesië;1943;;
9218;3 Minerale brandstoffen, smeermiddele...;Indonesië;1944;;
9219;3 Minerale brandstoffen, smeermiddele...;Indonesië;1945;;
9220;3 Minerale brandstoffen, smeermiddele...;Indonesië;1946;;
9221;3 Minerale brandstoffen, smeermiddele...;Indonesië;1947;;
9222;3 Minerale brandstoffen, smeermiddele...;Indonesië;1948;;
9223;3 Minerale brandstoffen, smeermiddele...;Indonesië;1949;;
9224;3 Minerale brandstoffen, smeermiddele...;Indonesië;1950;;
9225;3 Minerale brandstoffen, smeermiddele...;Indonesië;1951;;
9226;3 Minerale brandstoffen, smeermiddele...;Indonesië;1952;;
9227;3 Minerale brandstoffen, smeermiddele...;Indonesië;1953;;
9228;3 Minerale brandstoffen, smeermiddele...;Indonesië;1954;;
9229;3 Minerale brandstoffen, smeermiddele...;Indonesië;1955;;
9230;3 Minerale brandstoffen, smeermiddele...;Indonesië;1956;;
9231;3 Minerale brandstoffen, smeermiddele...;Indonesië;1957;;
9232;3 Minerale brandstoffen, smeermiddele...;Indonesië;1958;;
9233;3 Minerale brandstoffen, smeermiddele...;Indonesië;1959;;
9234;3 Minerale brandstoffen, smeermiddele...;Indonesië;1960;;
9235;3 Minerale brandstoffen, smeermiddele...;Indonesië;1961;;
9236;3 Minerale brandstoffen, smeermiddele...;Indonesië;1962;;
9237;3 Minerale brandstoffen, smeermiddele...;Indonesië;1963;;
9238;3 Minerale brandstoffen, smeermiddele...;Indonesië;1964;;
9239;3 Minerale brandstoffen, smeermiddele...;Indonesië;1965;;
9240;3 Minerale brandstoffen, smeermiddele...;Indonesië;1966;;
9241;3 Minerale brandstoffen, smeermiddele...;Indonesië;1967;;
9242;3 Minerale brandstoffen, smeermiddele...;Indonesië;1968;;
9243;3 Minerale brandstoffen, smeermiddele...;Indonesië;1969;;
9244;3 Minerale brandstoffen, smeermiddele...;Indonesië;1970;;
9245;3 Minerale brandstoffen, smeermiddele...;Indonesië;1971;;
9246;3 Minerale brandstoffen, smeermiddele...;Indonesië;1972;;
9247;3 Minerale brandstoffen, smeermiddele...;Indonesië;1973;;
9248;3 Minerale brandstoffen, smeermiddele...;Indonesië;1974;;
9249;3 Minerale brandstoffen, smeermiddele...;Indonesië;1975;;
9250;3 Minerale brandstoffen, smeermiddele...;Indonesië;1976;;
