ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;AngstOfDepressiegevoelensAfg4Wk_2;PsychischeKlachtenAfgelopen4Weken_3;EenOfMeerLangdurigeAandoeningen_4;Ondergewicht_5;NormaalGewicht_6;Overgewicht_7;MatigOvergewicht_8;ErnstigOvergewichtObesitas_9;VoldoetAanBeweegrichtlijn_10;WekelijkseSporters_11;Mantelzorger_12;ZwaarBelasteMantelzorgers_13;UrenMantelzorgPerWeek_14;Rokers_15;VoldoetAanRichtlijnAlcoholgebruik_16;OvermatigeDrinkersOnderBevolking_17
618;Totaal;Ondergrens 95%-interval;Oost Gelre;72.8;30.7;9.6;24.1;0.7;40.8;49.4;36.2;10.9;48.0;55.9;13.8;7.6;6.4;12.4;24.1;11.9
619;Totaal;Ondergrens 95%-interval;Oosterhout;66.7;43.5;20.2;32.0;0.9;43.7;48.5;29.4;17.0;35.5;47.9;11.7;17.7;12.3;12.1;38.2;5.0
620;Totaal;Ondergrens 95%-interval;Ooststellingwerf;65.0;38.7;14.1;34.1;0.6;35.9;53.6;32.7;17.6;41.9;38.9;11.9;;;14.0;39.8;5.3
621;Totaal;Ondergrens 95%-interval;Oostzaan;70.5;40.1;13.9;25.2;0.6;42.4;46.4;31.1;12.7;45.8;52.6;11.4;;;8.3;31.1;4.0
622;Totaal;Ondergrens 95%-interval;Opmeer;68.7;35.6;11.3;23.9;0.8;49.7;40.1;28.1;10.0;43.4;50.9;9.4;;;8.8;29.0;6.0
623;Totaal;Ondergrens 95%-interval;Opsterland;73.6;33.5;10.7;27.8;0.8;47.1;41.6;28.4;10.8;42.4;42.7;9.9;;;12.6;38.2;5.2
624;Totaal;Ondergrens 95%-interval;Oss;67.3;44.7;18.5;31.0;0.9;42.8;50.4;33.7;15.0;40.3;49.1;13.4;11.4;8.9;13.8;37.7;5.3
625;Totaal;Ondergrens 95%-interval;Oude IJsselstreek;67.6;37.6;15.3;29.0;0.8;37.8;52.9;34.2;16.2;42.0;48.2;14.4;14.4;6.5;12.4;33.9;6.3
626;Totaal;Ondergrens 95%-interval;Ouder-Amstel;68.6;43.4;17.4;26.7;0.9;52.0;37.2;24.4;10.6;49.0;58.1;11.0;17.4;;9.1;32.6;4.9
627;Totaal;Ondergrens 95%-interval;Oudewater;71.0;36.6;13.5;27.2;0.1;43.2;48.1;34.4;11.4;43.0;48.0;11.7;8.4;5.5;12.1;25.6;6.5
628;Totaal;Ondergrens 95%-interval;Overbetuwe;73.4;35.7;13.2;27.7;0.3;46.2;45.1;30.1;12.8;42.1;53.8;10.3;7.6;6.7;10.5;38.8;3.8
629;Totaal;Ondergrens 95%-interval;Papendrecht;67.7;47.8;18.2;29.4;1.4;40.3;48.3;30.8;14.9;32.4;42.5;12.3;11.5;6.4;13.4;40.2;4.3
630;Totaal;Ondergrens 95%-interval;Peel en Maas;67.1;41.6;15.7;29.0;0.7;44.8;45.5;31.5;11.8;42.6;51.4;11.7;13.7;6.2;10.0;30.2;6.2
631;Totaal;Ondergrens 95%-interval;Pekela;52.6;45.2;19.2;41.0;0.8;27.4;61.8;33.1;24.7;35.1;34.9;11.0;;;18.9;45.9;5.2
632;Totaal;Ondergrens 95%-interval;Pijnacker-Nootdorp;70.2;39.4;14.4;27.8;1.4;49.8;39.9;28.4;9.7;47.2;56.3;11.3;12.4;4.9;7.6;41.7;3.4
633;Totaal;Ondergrens 95%-interval;Purmerend;63.1;42.6;18.0;31.8;0.3;36.2;54.7;35.8;16.0;39.9;44.0;11.5;16.7;10.1;11.3;41.7;4.5
634;Totaal;Ondergrens 95%-interval;Putten;73.0;34.8;12.0;23.8;0.2;42.8;48.0;32.3;13.2;39.0;42.0;10.2;10.6;8.8;12.7;42.5;5.2
635;Totaal;Ondergrens 95%-interval;Raalte;70.2;32.8;10.0;24.9;0.9;45.2;46.5;33.9;10.6;50.9;53.5;11.1;3.1;5.1;12.3;35.6;7.3
636;Totaal;Ondergrens 95%-interval;Reimerswaal;64.3;38.8;16.7;28.6;0.5;42.5;47.3;31.9;13.1;35.9;33.3;12.3;4.9;7.6;14.5;46.4;3.6
637;Totaal;Ondergrens 95%-interval;Renkum;70.9;40.9;16.6;31.6;0.7;50.0;42.4;28.6;12.0;47.9;55.4;12.2;11.9;7.5;9.4;42.8;4.2
638;Totaal;Ondergrens 95%-interval;Renswoude;72.8;32.1;10.1;23.3;0.5;42.7;46.6;34.9;9.5;35.4;41.1;10.1;6.1;5.9;11.1;40.1;3.7
639;Totaal;Ondergrens 95%-interval;Reusel-De Mierden;63.7;32.1;10.8;27.5;0.5;44.5;42.1;31.9;7.7;40.0;49.1;10.2;5.3;4.3;11.6;29.8;5.6
640;Totaal;Ondergrens 95%-interval;Rheden;61.0;44.5;18.0;35.9;1.2;44.8;46.0;31.2;12.6;41.2;49.7;11.2;17.9;8.9;14.5;44.5;5.5
641;Totaal;Ondergrens 95%-interval;Rhenen;70.1;41.4;13.5;29.4;0.4;40.7;49.8;34.5;12.7;37.2;46.0;12.9;8.9;6.0;13.5;45.9;3.8
642;Totaal;Ondergrens 95%-interval;Ridderkerk;64.8;43.0;17.3;28.1;0.6;35.2;54.6;39.0;12.9;34.8;40.3;10.3;;;11.6;45.1;4.5
643;Totaal;Ondergrens 95%-interval;Rijssen-Holten;74.8;33.5;10.7;24.7;0.6;42.5;47.8;30.9;14.3;45.5;45.0;16.9;9.4;7.3;13.1;35.9;7.2
644;Totaal;Ondergrens 95%-interval;Rijswijk (ZH.);64.7;47.9;23.0;30.2;1.5;43.4;46.1;30.1;13.7;36.2;46.1;9.8;13.8;6.9;10.9;45.5;4.1
645;Totaal;Ondergrens 95%-interval;Roerdalen;61.1;42.1;21.1;34.0;0.4;36.4;54.0;36.2;14.9;35.2;41.4;12.4;14.1;7.1;15.5;38.9;4.9
646;Totaal;Ondergrens 95%-interval;Roermond;62.1;43.1;19.1;32.4;1.1;40.0;48.8;30.6;15.4;39.4;45.3;13.4;12.2;8.6;15.0;39.6;3.7
647;Totaal;Ondergrens 95%-interval;De Ronde Venen;70.2;38.3;14.8;27.0;0.7;43.4;46.4;33.2;10.7;40.9;56.4;11.2;14.8;9.9;10.6;31.1;6.7
648;Totaal;Ondergrens 95%-interval;Roosendaal;62.8;45.0;19.9;31.0;1.3;38.4;53.2;34.3;16.8;41.7;46.8;13.8;11.8;11.3;12.7;43.6;4.4
649;Totaal;Ondergrens 95%-interval;Rotterdam;62.0;55.6;27.9;32.4;1.6;46.9;48.1;31.8;15.4;44.0;50.7;10.1;16.7;11.6;19.9;48.3;5.4
650;Totaal;Ondergrens 95%-interval;Rozendaal;76.3;28.0;8.2;26.7;0.4;47.9;39.9;30.4;7.0;45.7;60.9;11.9;;;5.4;29.6;6.7
651;Totaal;Ondergrens 95%-interval;Rucphen;59.3;48.8;21.8;27.7;0.3;30.8;58.9;34.4;20.2;29.0;40.1;12.8;12.8;8.1;11.4;38.2;3.9
652;Totaal;Ondergrens 95%-interval;Schagen;70.6;39.3;14.9;29.6;1.1;46.4;44.6;32.4;10.4;48.8;53.1;10.8;8.2;10.1;12.5;31.3;5.0
653;Totaal;Ondergrens 95%-interval;Scherpenzeel;69.0;38.0;15.1;25.9;0.3;41.7;48.9;32.8;13.6;38.0;46.4;9.7;4.7;5.0;13.1;42.9;3.1
654;Totaal;Ondergrens 95%-interval;Schiedam;63.8;43.8;21.1;28.3;1.6;42.0;45.6;28.6;14.3;40.3;47.6;8.1;;;17.0;42.5;5.7
655;Totaal;Ondergrens 95%-interval;Schiermonnikoog;;;;;;;;;;;;;;;;;
656;Totaal;Ondergrens 95%-interval;Schouwen-Duiveland;69.2;37.6;15.8;31.3;0.9;39.8;50.4;34.2;13.8;37.2;37.4;12.6;8.4;7.0;14.7;42.4;5.1
657;Totaal;Ondergrens 95%-interval;Simpelveld;61.2;43.6;18.9;35.2;0.6;37.6;52.6;31.8;17.8;30.5;43.9;13.9;9.9;8.7;11.2;40.0;2.6
658;Totaal;Ondergrens 95%-interval;Sint-Michielsgestel;74.6;33.7;7.9;26.6;0.6;43.4;46.8;32.9;11.6;45.0;55.5;12.8;9.2;8.3;10.6;29.2;4.8
659;Totaal;Ondergrens 95%-interval;Sittard-Geleen;63.6;43.8;20.7;35.1;0.3;40.0;51.5;32.4;16.5;34.9;45.6;12.6;6.9;5.8;12.9;43.5;3.2
660;Totaal;Ondergrens 95%-interval;Sliedrecht;61.5;47.2;18.8;31.2;0.6;35.1;54.8;36.3;15.6;34.1;39.6;11.4;10.2;7.5;12.7;50.7;2.5
661;Totaal;Ondergrens 95%-interval;Sluis;59.3;40.9;15.4;31.9;0.8;37.3;53.0;35.6;14.7;36.9;37.0;11.8;14.1;9.8;11.4;41.9;3.3
662;Totaal;Ondergrens 95%-interval;Smallingerland;66.4;40.2;17.5;28.4;1.1;42.8;47.9;30.1;15.4;41.2;40.1;12.5;13.9;8.4;16.4;42.4;4.6
663;Totaal;Ondergrens 95%-interval;Soest;68.4;37.5;12.7;30.4;1.2;51.4;38.7;27.2;9.6;44.6;54.5;9.2;;;12.1;38.4;5.8
664;Totaal;Ondergrens 95%-interval;Someren;67.5;41.0;13.4;28.7;0.7;41.5;46.6;30.9;12.7;36.5;48.8;13.6;5.0;6.0;9.7;28.0;5.2
665;Totaal;Ondergrens 95%-interval;Son en Breugel;69.5;41.2;15.5;28.2;0.2;46.2;44.9;32.9;10.0;39.8;53.2;14.1;14.7;9.1;8.7;34.6;6.4
666;Totaal;Ondergrens 95%-interval;Stadskanaal;60.9;41.0;17.1;36.1;0.9;32.1;57.7;34.6;20.0;34.7;37.4;11.6;;;17.3;43.3;3.5
667;Totaal;Ondergrens 95%-interval;Staphorst;72.3;35.8;12.9;20.8;1.4;46.9;42.5;32.1;8.5;39.6;41.2;13.5;6.6;7.5;11.4;39.8;6.4
668;Totaal;Ondergrens 95%-interval;Stede Broec;64.0;44.7;17.0;31.8;1.4;42.6;46.3;34.8;9.5;45.4;48.2;10.7;10.5;6.3;12.7;33.9;7.2
669;Totaal;Ondergrens 95%-interval;Steenbergen;63.7;42.4;16.7;31.7;0.2;37.2;52.8;33.9;16.0;28.9;37.1;10.7;8.0;7.7;12.6;40.6;7.0
670;Totaal;Ondergrens 95%-interval;Steenwijkerland;66.8;35.1;15.1;28.7;0.8;36.6;53.6;36.0;14.9;40.7;41.3;11.8;6.7;7.3;15.9;36.7;5.0
671;Totaal;Ondergrens 95%-interval;Stein (L.);60.6;43.6;16.9;33.7;0.4;36.7;53.8;35.7;15.4;36.6;44.3;13.5;15.1;8.9;12.8;40.6;3.7
672;Totaal;Ondergrens 95%-interval;Stichtse Vecht;68.4;37.4;16.7;29.9;0.7;42.0;48.6;33.3;13.0;41.9;53.7;10.8;7.9;7.1;13.4;35.9;5.9
673;Totaal;Ondergrens 95%-interval;Súdwest-Fryslân;68.6;39.2;15.0;29.4;0.7;44.9;47.6;33.4;12.4;47.7;49.5;12.1;12.1;5.8;14.6;35.8;6.0
674;Totaal;Ondergrens 95%-interval;Terneuzen;63.4;39.6;14.3;28.6;0.7;41.9;48.4;31.6;14.3;40.7;42.5;10.4;13.2;11.1;13.2;38.9;4.1
675;Totaal;Ondergrens 95%-interval;Terschelling;63.8;31.2;8.4;25.0;0.3;40.1;43.6;27.2;12.5;55.0;38.0;6.1;;;11.2;30.2;11.1
676;Totaal;Ondergrens 95%-interval;Texel;67.6;41.1;14.5;29.4;0.7;42.8;46.6;32.5;11.6;51.0;45.1;12.0;15.8;6.4;11.4;37.7;5.8
677;Totaal;Ondergrens 95%-interval;Teylingen;72.8;37.5;15.6;23.8;0.5;44.5;45.3;32.2;10.8;43.8;55.9;11.3;12.8;5.4;10.8;32.9;5.4
678;Totaal;Ondergrens 95%-interval;Tholen;69.4;39.8;15.6;28.9;0.1;37.2;53.6;35.4;15.5;30.0;34.4;16.1;11.9;6.4;16.6;43.1;5.2
679;Totaal;Ondergrens 95%-interval;Tiel;63.8;42.1;20.4;30.9;1.1;40.4;49.9;32.1;15.4;42.0;43.3;10.3;10.1;7.8;14.3;42.4;3.4
680;Totaal;Ondergrens 95%-interval;Tilburg;63.6;49.7;23.8;32.4;1.4;44.1;49.3;32.8;15.1;42.8;50.1;11.1;15.8;9.9;18.7;37.7;7.0
681;Totaal;Ondergrens 95%-interval;Tubbergen;72.5;31.6;10.8;26.2;0.4;46.0;44.5;30.3;11.9;43.4;52.2;11.0;10.0;6.3;11.4;25.8;13.9
682;Totaal;Ondergrens 95%-interval;Twenterand;69.2;37.9;12.7;28.7;0.4;33.0;58.3;38.2;17.2;42.5;41.1;12.4;11.2;8.8;15.0;39.9;6.5
683;Totaal;Ondergrens 95%-interval;Tynaarlo;71.0;35.5;12.7;28.8;1.1;44.7;45.2;32.6;10.5;44.9;50.9;12.7;10.5;6.0;9.5;40.3;4.6
684;Totaal;Ondergrens 95%-interval;Tytsjerksteradiel;72.5;36.2;12.9;25.7;0.7;41.9;47.1;32.0;12.5;39.2;41.2;11.7;9.1;5.5;12.1;39.7;5.0
685;Totaal;Ondergrens 95%-interval;Uitgeest;71.2;35.0;12.9;25.5;0.7;45.2;45.3;32.5;10.5;52.1;60.1;11.4;11.0;6.2;7.6;32.8;5.2
686;Totaal;Ondergrens 95%-interval;Uithoorn;69.8;43.1;18.9;25.5;0.7;45.0;45.3;30.9;12.2;42.5;54.7;11.6;6.4;6.7;11.8;37.8;3.8
687;Totaal;Ondergrens 95%-interval;Urk;71.2;33.6;11.4;22.1;0.6;38.0;50.9;33.6;14.5;50.2;40.6;15.5;9.9;6.1;17.6;51.6;3.4
688;Totaal;Ondergrens 95%-interval;Utrecht (gemeente);72.9;54.3;24.5;27.0;1.6;59.1;36.0;25.6;9.7;54.8;65.1;8.4;22.0;9.5;17.3;33.8;7.8
689;Totaal;Ondergrens 95%-interval;Utrechtse Heuvelrug;68.5;35.5;13.4;33.0;1.4;48.4;41.6;28.2;11.4;45.7;53.0;13.2;13.7;8.4;11.9;40.9;5.6
690;Totaal;Ondergrens 95%-interval;Vaals;61.0;44.5;18.1;35.4;0.4;43.3;46.7;31.3;12.8;32.5;44.9;11.8;;;14.6;37.9;3.4
691;Totaal;Ondergrens 95%-interval;Valkenburg aan de Geul;62.3;42.9;19.0;32.7;0.9;42.3;47.3;31.6;13.3;33.3;43.8;12.1;11.3;6.2;12.3;39.8;4.6
692;Totaal;Ondergrens 95%-interval;Valkenswaard;60.9;41.7;18.9;31.7;0.5;38.5;50.3;30.9;16.1;40.5;47.5;12.6;9.4;7.5;12.0;30.4;5.8
693;Totaal;Ondergrens 95%-interval;Veendam;59.1;44.9;19.6;35.5;0.5;30.3;60.0;36.4;20.4;36.5;42.6;10.5;;;13.2;44.7;5.4
694;Totaal;Ondergrens 95%-interval;Veenendaal;68.2;34.5;12.1;27.5;0.9;42.6;46.6;31.9;12.2;40.7;46.8;9.9;;;11.0;42.0;2.6
695;Totaal;Ondergrens 95%-interval;Veere;72.1;34.8;10.1;27.5;0.5;45.7;45.8;32.4;11.3;47.4;42.9;16.5;9.8;8.1;10.5;42.7;6.8
696;Totaal;Ondergrens 95%-interval;Veldhoven;67.7;40.5;14.2;28.7;1.3;37.0;52.3;35.7;14.0;38.6;47.9;13.7;14.7;11.2;11.0;37.3;4.3
697;Totaal;Ondergrens 95%-interval;Velsen;67.7;39.5;15.5;28.3;0.6;44.1;47.2;30.6;14.4;43.7;52.4;14.0;16.3;7.9;12.5;39.3;5.1
698;Totaal;Ondergrens 95%-interval;Venlo;64.3;44.1;18.8;33.6;1.3;42.6;46.0;30.3;13.2;44.5;47.5;12.1;16.5;10.3;17.4;34.9;5.4
699;Totaal;Ondergrens 95%-interval;Venray;63.6;42.0;17.9;28.4;0.6;42.1;47.8;33.7;11.6;40.9;47.3;10.3;14.1;6.0;11.2;37.7;4.4
700;Totaal;Ondergrens 95%-interval;Vijfheerenlanden;68.2;43.1;15.7;28.2;1.5;41.4;46.7;28.6;15.5;38.5;44.9;10.9;8.3;6.9;11.5;43.5;3.5
701;Totaal;Ondergrens 95%-interval;Vlaardingen;63.0;43.0;19.7;32.3;0.5;41.4;49.2;31.8;14.6;41.5;42.0;12.4;13.2;7.1;14.4;51.4;4.3
702;Totaal;Ondergrens 95%-interval;Vlieland;;;;;;;;;;;;;;;;;
703;Totaal;Ondergrens 95%-interval;Vlissingen;62.6;45.4;17.7;35.9;1.5;38.0;50.6;34.1;13.7;42.1;42.5;12.7;10.7;6.4;15.4;42.8;4.2
704;Totaal;Ondergrens 95%-interval;Voerendaal;65.0;40.0;17.2;33.0;0.4;40.3;50.5;35.8;12.3;32.8;46.6;11.7;10.6;6.9;11.0;43.6;3.4
705;Totaal;Ondergrens 95%-interval;Voorschoten;69.5;34.3;13.4;29.6;0.7;49.8;39.9;29.2;8.5;47.0;57.8;8.8;18.1;9.1;7.4;41.1;4.9
706;Totaal;Ondergrens 95%-interval;Voorst;69.0;37.0;12.1;27.9;0.5;44.8;46.4;31.0;13.0;43.6;48.9;12.8;6.2;6.6;10.2;33.1;7.0
707;Totaal;Ondergrens 95%-interval;Vught;70.7;39.2;13.4;28.5;0.5;44.2;46.4;33.0;11.2;45.5;57.3;12.5;7.6;6.2;13.0;30.7;6.9
708;Totaal;Ondergrens 95%-interval;Waadhoeke;67.2;37.3;14.0;31.6;1.2;40.9;48.0;32.5;13.2;44.3;39.7;11.4;8.8;6.9;16.7;39.7;4.6
709;Totaal;Ondergrens 95%-interval;Waalre;69.9;39.8;13.9;28.3;0.5;50.1;41.0;27.8;11.3;46.2;57.0;13.4;11.1;8.3;9.6;33.4;7.2
710;Totaal;Ondergrens 95%-interval;Waalwijk;67.5;43.3;17.3;31.2;1.3;37.3;53.9;36.4;15.2;37.2;44.7;10.5;12.5;9.6;14.1;40.3;5.0
711;Totaal;Ondergrens 95%-interval;Waddinxveen;64.5;42.6;17.4;27.4;0.9;46.7;42.4;26.0;14.1;40.5;49.6;10.8;12.7;6.4;11.8;44.4;3.2
712;Totaal;Ondergrens 95%-interval;Wageningen;71.0;51.4;22.7;28.5;2.4;58.3;31.7;22.3;8.0;59.6;64.2;8.3;14.0;9.2;13.1;34.5;5.8
713;Totaal;Ondergrens 95%-interval;Wassenaar;69.2;38.0;15.4;28.1;1.1;48.2;42.6;29.1;11.4;46.1;52.1;11.3;12.1;8.9;10.5;37.4;5.6
714;Totaal;Ondergrens 95%-interval;Waterland;71.7;37.0;12.4;26.2;0.4;44.5;45.5;31.8;11.3;40.3;52.3;10.1;;;9.2;31.6;5.4
715;Totaal;Ondergrens 95%-interval;Weert;65.2;43.9;19.3;27.7;0.4;43.4;47.0;28.7;15.5;41.9;49.8;13.0;14.7;8.1;11.6;39.3;5.3
716;Totaal;Ondergrens 95%-interval;Weesp;;;;;;;;;;;;;;;;;
717;Totaal;Ondergrens 95%-interval;West Betuwe;68.8;38.6;13.2;27.0;0.6;41.7;49.3;32.7;14.3;39.3;44.1;11.3;10.1;7.6;11.3;38.0;5.5
718;Totaal;Ondergrens 95%-interval;West Maas en Waal;66.8;32.8;13.5;24.9;0.7;38.6;50.3;34.6;13.1;38.4;41.7;11.9;11.2;5.6;11.4;32.8;4.1
719;Totaal;Ondergrens 95%-interval;Westerkwartier;72.2;37.9;10.7;29.7;0.4;39.5;50.8;34.3;13.8;44.0;43.0;12.0;10.3;;10.6;36.6;3.5
720;Totaal;Ondergrens 95%-interval;Westerveld;69.9;34.8;11.1;31.1;0.4;44.3;46.4;31.0;13.0;42.3;47.2;11.3;9.0;6.5;12.7;38.1;6.6
721;Totaal;Ondergrens 95%-interval;Westervoort;62.5;45.3;19.5;34.1;0.6;37.9;51.6;29.8;18.7;39.4;45.6;12.6;13.2;8.0;12.1;42.1;2.3
722;Totaal;Ondergrens 95%-interval;Westerwolde;65.5;36.3;15.5;35.4;0.7;37.4;51.9;31.9;17.1;37.7;34.8;12.7;;;14.5;45.4;4.4
723;Totaal;Ondergrens 95%-interval;Westland;70.1;41.4;14.7;28.7;0.9;48.8;44.2;31.3;11.5;47.5;57.6;11.4;9.7;7.1;12.0;36.4;6.0
724;Totaal;Ondergrens 95%-interval;Weststellingwerf;64.4;40.6;15.3;32.6;0.2;37.8;51.5;32.1;16.1;37.5;42.6;10.7;;;10.6;38.2;5.1
725;Totaal;Ondergrens 95%-interval;Westvoorne;66.2;36.1;12.8;34.3;0.3;42.4;47.8;31.8;13.4;43.0;50.5;10.4;;;9.7;39.6;5.9
726;Totaal;Ondergrens 95%-interval;Wierden;71.5;37.3;12.2;28.5;0.3;42.0;48.9;34.3;12.3;47.6;48.5;12.1;7.2;6.5;11.9;33.8;8.2
727;Totaal;Ondergrens 95%-interval;Wijchen;65.8;35.9;13.6;30.9;0.6;46.2;44.4;31.6;10.8;42.4;47.8;12.5;11.3;6.8;9.7;36.1;3.5
728;Totaal;Ondergrens 95%-interval;Wijdemeren;70.6;35.5;12.6;28.1;0.6;44.3;46.6;32.3;12.0;44.7;55.7;11.0;11.2;5.8;11.0;31.5;5.9
729;Totaal;Ondergrens 95%-interval;Wijk bij Duurstede;69.9;40.1;13.6;31.0;0.3;45.4;45.9;32.3;11.5;38.6;47.9;11.4;10.9;6.6;12.0;39.0;5.4
730;Totaal;Ondergrens 95%-interval;Winterswijk;69.0;35.7;13.5;30.3;1.0;39.9;49.7;34.3;13.0;49.6;47.5;12.2;14.2;9.1;10.8;33.8;5.9
731;Totaal;Ondergrens 95%-interval;Woensdrecht;65.5;42.6;16.6;29.0;0.7;35.0;54.7;33.3;18.2;34.5;39.2;13.4;10.5;9.7;12.2;36.2;4.7
732;Totaal;Ondergrens 95%-interval;Woerden;70.4;37.4;13.5;28.6;0.9;50.9;39.3;28.2;9.2;48.4;55.6;9.5;15.4;7.0;9.9;36.7;4.2
733;Totaal;Ondergrens 95%-interval;De Wolden;73.9;35.4;10.6;26.8;0.3;39.6;51.3;35.9;12.8;43.0;44.1;11.4;7.7;5.2;10.8;31.5;5.2
734;Totaal;Ondergrens 95%-interval;Wormerland;67.3;37.0;13.2;28.7;0.4;42.7;46.9;32.9;11.5;46.0;53.2;11.7;;;10.3;35.0;4.3
735;Totaal;Ondergrens 95%-interval;Woudenberg;68.4;37.1;13.9;29.0;0.9;42.5;46.9;33.7;10.9;39.9;45.0;12.9;13.0;5.8;11.4;42.3;4.7
736;Totaal;Ondergrens 95%-interval;Zaanstad;63.2;48.8;23.2;31.0;1.2;42.3;50.6;33.3;15.6;42.7;47.8;11.4;13.8;10.9;16.8;42.0;5.8
737;Totaal;Ondergrens 95%-interval;Zaltbommel;69.2;41.1;13.3;25.7;0.5;42.5;47.1;31.8;12.9;40.7;46.5;10.6;8.5;7.2;10.0;42.6;3.9
738;Totaal;Ondergrens 95%-interval;Zandvoort;62.3;39.6;19.0;31.5;0.7;43.2;47.6;32.9;12.5;43.1;48.4;10.0;;;16.9;34.5;11.2
739;Totaal;Ondergrens 95%-interval;Zeewolde;65.6;38.9;14.3;33.2;0.8;40.6;48.5;33.0;13.0;40.6;52.4;8.8;8.1;5.1;11.1;41.8;3.5
740;Totaal;Ondergrens 95%-interval;Zeist;72.0;42.7;18.6;29.4;1.2;51.9;38.7;28.5;8.3;46.7;58.1;12.3;20.6;8.6;11.2;40.3;5.5
741;Totaal;Ondergrens 95%-interval;Zevenaar;64.0;43.5;17.0;34.2;0.5;33.8;56.0;32.9;19.9;39.3;41.7;11.8;12.5;7.3;12.3;36.7;5.1
742;Totaal;Ondergrens 95%-interval;Zoetermeer;63.5;48.1;21.8;34.4;1.1;40.9;52.1;33.9;16.4;36.0;47.9;11.0;14.7;11.1;14.8;49.1;4.4
743;Totaal;Ondergrens 95%-interval;Zoeterwoude;72.6;39.7;16.0;29.4;0.2;45.1;45.6;33.8;9.7;48.6;56.8;11.8;13.4;5.2;8.8;36.3;6.4
744;Totaal;Ondergrens 95%-interval;Zuidplas;70.1;37.8;13.0;27.6;0.2;42.7;47.0;33.1;11.2;33.0;43.6;11.7;8.5;6.2;11.0;42.1;4.2
745;Totaal;Ondergrens 95%-interval;Zundert;64.5;37.4;10.8;23.0;0.3;39.6;49.9;32.3;14.3;36.3;49.0;13.4;7.4;5.8;9.9;30.5;5.1
746;Totaal;Ondergrens 95%-interval;Zutphen;69.5;38.5;15.6;35.3;0.4;43.4;47.5;31.0;14.1;42.2;48.3;11.5;10.8;5.9;12.6;39.4;4.8
747;Totaal;Ondergrens 95%-interval;Zwartewaterland;67.2;39.8;13.8;27.7;0.6;38.8;52.5;33.1;16.9;42.9;44.1;14.1;7.2;6.0;15.6;38.6;5.4
748;Totaal;Ondergrens 95%-interval;Zwijndrecht;64.7;48.1;20.3;30.9;1.0;39.5;53.0;33.4;17.6;36.6;44.8;11.4;15.4;8.6;14.4;44.9;4.4
749;Totaal;Ondergrens 95%-interval;Zwolle;71.0;46.4;18.2;27.7;0.8;51.1;42.2;30.8;10.0;50.6;56.2;12.1;14.3;10.9;15.7;37.1;4.5
750;Totaal;Ondergrens 95%-interval;Friese Waddeneilanden (CG);68.6;34.4;11.8;25.9;0.6;41.0;47.8;32.0;12.9;61.3;40.0;9.3;;;13.3;32.4;10.7
751;Totaal;Ondergrens 95%-interval;GGD Groningen (GG);67.9;47.2;20.8;33.1;1.6;45.7;49.8;32.6;16.4;49.1;49.4;12.2;15.0;10.9;18.3;40.8;6.9
752;Totaal;Ondergrens 95%-interval;GGD Drenthe (GG);68.9;41.1;16.0;33.1;1.2;40.1;55.6;36.7;17.9;44.6;46.6;13.3;17.7;10.9;15.3;41.0;6.1
753;Totaal;Ondergrens 95%-interval;GGD IJsselland (GG);71.5;43.2;17.8;29.2;1.1;47.1;49.1;34.3;14.0;48.2;51.3;13.4;13.5;10.1;15.5;39.5;6.6
754;Totaal;Ondergrens 95%-interval;GGD Twente (GG);69.8;43.5;18.5;30.9;1.1;44.7;51.3;34.6;16.0;49.0;52.1;13.0;13.1;9.6;15.9;37.3;7.8
755;Totaal;Ondergrens 95%-interval;GGD Noord- en Oost-Gelderland (GG);71.7;40.8;16.3;32.1;1.4;44.4;52.0;35.6;15.8;46.7;51.3;15.4;14.6;9.7;13.9;40.5;7.1
756;Totaal;Ondergrens 95%-interval;Veiligh. en Gez. Gelderland-Midden (GG);70.1;45.6;19.3;33.2;1.3;47.6;48.6;33.3;14.7;47.2;53.0;12.9;17.8;10.3;15.5;43.1;5.7
757;Totaal;Ondergrens 95%-interval;GGD Gelderland-Zuid (GG);69.7;44.9;19.3;31.0;1.7;47.6;47.6;32.9;14.0;46.6;52.4;12.7;16.0;9.4;13.6;40.2;6.4
758;Totaal;Ondergrens 95%-interval;GGD Flevoland (GG);65.5;45.0;20.6;31.6;1.0;40.8;52.6;32.4;18.5;42.0;46.3;11.4;16.9;9.8;14.9;48.0;4.3
759;Totaal;Ondergrens 95%-interval;GGD Regio Utrecht (GG);72.9;45.4;19.3;30.3;1.6;52.5;44.0;31.3;12.2;49.7;59.1;12.1;18.2;10.5;14.5;40.2;6.7
760;Totaal;Ondergrens 95%-interval;GGD Hollands-Noorden (GG);69.9;44.9;18.6;32.3;1.3;48.1;48.2;33.7;13.8;50.4;54.5;12.7;16.4;10.5;14.4;37.4;7.4
761;Totaal;Ondergrens 95%-interval;GGD Kennemerland (GG);70.1;43.3;18.1;30.6;1.0;48.3;46.8;32.6;13.2;46.8;57.2;12.7;14.6;9.5;14.3;38.8;6.6
762;Totaal;Ondergrens 95%-interval;GGD Amsterdam (GG);67.6;56.1;29.2;31.0;2.3;53.6;40.8;28.8;11.2;53.1;59.1;9.4;18.5;10.8;21.1;38.8;7.7
