ID;Geslacht;Leeftijd;Migratieachtergrond;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
8453;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2013 december;
8454;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 januari;12540.0
8455;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 februari;12060.0
8456;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 maart;11760.0
8457;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 april;11520.0
8458;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 mei;11730.0
8459;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 juni;11970.0
8460;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 juli;12150.0
8461;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 augustus;11420.0
8462;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 september;11130.0
8463;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 oktober;11320.0
8464;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 november;11490.0
8465;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2014 december;12620.0
8466;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 januari;12140.0
8467;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 februari;11980.0
8468;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 maart;11050.0
8469;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 april;10880.0
8470;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 mei;10810.0
8471;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 juni;11060.0
8472;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 juli;11120.0
8473;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 augustus;11400.0
8474;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 september;11430.0
8475;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 oktober;11510.0
8476;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 november;11530.0
8477;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2015 december;11680.0
8478;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 januari;
8479;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 februari;
8480;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 maart;
8481;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 april;
8482;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 mei;
8483;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 juni;
8484;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 juli;
8485;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 augustus;
8486;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 september;
8487;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 oktober;
8488;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 november;
8489;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2016 december;
8490;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 januari;
8491;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 februari;
8492;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 maart;
8493;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 april;
8494;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 mei;
8495;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 juni;
8496;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 juli;
8497;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 augustus;
8498;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 september;
8499;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 oktober;
8500;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 november;
8501;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2017 december;
8502;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 januari;
8503;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 februari;
8504;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 maart;
8505;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 april;
8506;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 mei;
8507;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 juni;
8508;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 juli;
8509;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 augustus;
8510;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 september;
8511;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 oktober;
8512;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 november;
8513;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2018 december;
8514;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 januari;
8515;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 februari;
8516;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 maart;
8517;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 april;
8518;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 mei;
8519;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 juni;
8520;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 juli;
8521;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 augustus;
8522;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 september;
8523;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 oktober;
8524;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 november;
8525;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2019 december;
8526;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 januari;
8527;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 februari;
8528;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 maart;
8529;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 april;
8530;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 mei;
8531;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 juni;
8532;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 juli;
8533;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 augustus;
8534;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 september;
8535;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 oktober;
8536;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 november;
8537;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2020 december;
8538;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 januari;
8539;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 februari;
8540;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 maart;
8541;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 april;
8542;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 mei;
8543;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 juni;
8544;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 juli;
8545;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 augustus;
8546;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 september;
8547;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 oktober;
8548;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 november;
8549;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2021 december;
8550;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 januari;
8551;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 februari;
8552;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 maart;
8553;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 april;
8554;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 mei;
8555;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 juni;
8556;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 juli;
8557;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 augustus;
8558;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 september;
8559;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 oktober;
8560;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 november;
8561;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2022 december;
8562;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 januari;
8563;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 februari;
8564;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 maart;
8565;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 april;
8566;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 mei;
8567;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;IJsselvechtstreek (AM);2023 juni;
8568;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 januari;
8569;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 februari;
8570;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 maart;
8571;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 april;
8572;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 mei;
8573;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 juni;
8574;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 juli;
8575;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 augustus;
8576;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 september;
8577;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 oktober;
8578;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 november;
8579;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2013 december;
8580;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 januari;15900.0
8581;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 februari;15890.0
8582;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 maart;15600.0
8583;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 april;15510.0
8584;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 mei;15720.0
8585;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 juni;15190.0
8586;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 juli;15840.0
8587;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 augustus;14920.0
8588;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 september;14330.0
8589;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 oktober;14570.0
8590;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 november;14480.0
8591;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2014 december;15630.0
8592;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 januari;15390.0
8593;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 februari;14760.0
8594;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 maart;14460.0
8595;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 april;13970.0
8596;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 mei;14040.0
8597;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 juni;14290.0
8598;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 juli;14270.0
8599;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 augustus;14520.0
8600;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 september;14520.0
8601;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 oktober;14610.0
8602;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 november;14560.0
8603;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2015 december;14760.0
8604;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 januari;14600.0
8605;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 februari;14820.0
8606;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 maart;14510.0
8607;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 april;14720.0
8608;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 mei;14310.0
8609;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 juni;14450.0
8610;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 juli;14030.0
8611;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 augustus;14090.0
8612;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 september;13700.0
8613;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 oktober;13700.0
8614;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 november;13350.0
8615;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2016 december;13330.0
8616;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 januari;12990.0
8617;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 februari;12940.0
8618;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 maart;12560.0
8619;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 april;12520.0
8620;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 mei;12100.0
8621;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 juni;12070.0
8622;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 juli;11630.0
8623;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 augustus;11620.0
8624;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 september;11160.0
8625;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 oktober;11150.0
8626;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 november;10700.0
8627;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2017 december;10670.0
8628;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 januari;10240.0
8629;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 februari;10170.0
8630;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 maart;9750.0
8631;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 april;9660.0
8632;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 mei;9260.0
8633;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 juni;9180.0
8634;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 juli;8820.0
8635;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 augustus;8790.0
8636;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 september;8470.0
8637;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 oktober;8490.0
8638;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 november;8180.0
8639;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2018 december;8220.0
8640;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 januari;7900.0
8641;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 februari;7930.0
8642;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 maart;7580.0
8643;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 april;7580.0
8644;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 mei;7260.0
8645;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 juni;7270.0
8646;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 juli;7040.0
8647;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 augustus;7110.0
8648;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 september;7000.0
8649;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 oktober;7180.0
8650;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 november;7190.0
8651;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2019 december;7470.0
8652;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 januari;7550.0
8653;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 februari;7870.0
8654;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 maart;7950.0
8655;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 april;8280.0
8656;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 mei;8270.0
8657;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 juni;8530.0
8658;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 juli;8410.0
8659;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 augustus;8570.0
8660;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 september;8350.0
8661;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 oktober;8410.0
8662;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 november;8120.0
8663;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2020 december;8090.0
8664;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 januari;7790.0
8665;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 februari;7680.0
8666;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 maart;7360.0
8667;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 april;7200.0
8668;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 mei;6880.0
8669;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 juni;6690.0
8670;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 juli;6420.0
8671;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 augustus;6230.0
8672;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 september;5980.0
8673;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 oktober;5990.0
8674;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 november;5620.0
8675;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2021 december;4820.0
8676;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 januari;4890.0
8677;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 februari;4310.0
8678;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 maart;4520.0
8679;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 april;4400.0
8680;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 mei;4300.0
8681;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 juni;4350.0
8682;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 juli;4280.0
8683;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 augustus;4350.0
8684;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 september;4210.0
8685;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 oktober;4370.0
8686;Totaal mannen en vrouwen;Totaal;Totaal;Ondergrens 95%-interval;Twente (AM);2022 november;4210.0
