ID;EconomicSectorsSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
5898;B Mining and quarrying;Zuid-Limburg (CR);2014;;-22.4
5899;B Mining and quarrying;Zuid-Limburg (CR);2015;;-30.3
5900;B Mining and quarrying;Zuid-Limburg (CR);2016;;28.4
5901;B Mining and quarrying;Zuid-Limburg (CR);2017;;9.1
5902;B Mining and quarrying;Zuid-Limburg (CR);2018;;-18.2
5903;B Mining and quarrying;Zuid-Limburg (CR);2019;;1.4
5904;B Mining and quarrying;Zuid-Limburg (CR);2020;;38.8
5905;B Mining and quarrying;Zuid-Limburg (CR);2021;;-1.3
5906;B Mining and quarrying;Zuid-Limburg (CR);2022;;
5907;B Mining and quarrying;Zuid-Limburg (CR);2023;;
5908;B Mining and quarrying;Flevoland (CR);1996;;14.6
5909;B Mining and quarrying;Flevoland (CR);1997;;-13.3
5910;B Mining and quarrying;Flevoland (CR);1998;;-5.1
5911;B Mining and quarrying;Flevoland (CR);1999;;-5.8
5912;B Mining and quarrying;Flevoland (CR);2000;;-9.3
5913;B Mining and quarrying;Flevoland (CR);2001;;2.5
5914;B Mining and quarrying;Flevoland (CR);2002;;1.3
5915;B Mining and quarrying;Flevoland (CR);2003;;-1.4
5916;B Mining and quarrying;Flevoland (CR);2004;;9.9
5917;B Mining and quarrying;Flevoland (CR);2005;;-27.1
5918;B Mining and quarrying;Flevoland (CR);2006;;-3.4
5919;B Mining and quarrying;Flevoland (CR);2007;;-3.8
5920;B Mining and quarrying;Flevoland (CR);2008;;11.8
5921;B Mining and quarrying;Flevoland (CR);2009;;-9.3
5922;B Mining and quarrying;Flevoland (CR);2010;;18.2
5923;B Mining and quarrying;Flevoland (CR);2011;;-11.6
5924;B Mining and quarrying;Flevoland (CR);2012;;-4.0
5925;B Mining and quarrying;Flevoland (CR);2013;;7.9
5926;B Mining and quarrying;Flevoland (CR);2014;;-20.1
5927;B Mining and quarrying;Flevoland (CR);2015;;-25.6
5928;B Mining and quarrying;Flevoland (CR);2016;;-88.2
5929;B Mining and quarrying;Flevoland (CR);2017;;-100.0
5930;B Mining and quarrying;Flevoland (CR);2018;;
5931;B Mining and quarrying;Flevoland (CR);2019;;
5932;B Mining and quarrying;Flevoland (CR);2020;;-2.3
5933;B Mining and quarrying;Flevoland (CR);2021;;-98.4
5934;B Mining and quarrying;Flevoland (CR);2022;;
5935;B Mining and quarrying;Flevoland (CR);2023;;
5936;B Mining and quarrying;Utrecht-West (CP);1996;;0.0
5937;B Mining and quarrying;Utrecht-West (CP);1997;;0.0
5938;B Mining and quarrying;Utrecht-West (CP);1998;;0.0
5939;B Mining and quarrying;Utrecht-West (CP);1999;;0.0
5940;B Mining and quarrying;Utrecht-West (CP);2000;;0.0
5941;B Mining and quarrying;Utrecht-West (CP);2001;;0.0
5942;B Mining and quarrying;Utrecht-West (CP);2002;;0.0
5943;B Mining and quarrying;Utrecht-West (CP);2003;;0.0
5944;B Mining and quarrying;Utrecht-West (CP);2004;;0.0
5945;B Mining and quarrying;Utrecht-West (CP);2005;;0.0
5946;B Mining and quarrying;Utrecht-West (CP);2006;;0.0
5947;B Mining and quarrying;Utrecht-West (CP);2007;;0.0
5948;B Mining and quarrying;Utrecht-West (CP);2008;;0.0
5949;B Mining and quarrying;Utrecht-West (CP);2009;;0.0
5950;B Mining and quarrying;Utrecht-West (CP);2010;;0.0
5951;B Mining and quarrying;Utrecht-West (CP);2011;;0.0
5952;B Mining and quarrying;Utrecht-West (CP);2012;;0.0
5953;B Mining and quarrying;Utrecht-West (CP);2013;;0.0
5954;B Mining and quarrying;Utrecht-West (CP);2014;;0.0
5955;B Mining and quarrying;Utrecht-West (CP);2015;;0.0
5956;B Mining and quarrying;Utrecht-West (CP);2016;;
5957;B Mining and quarrying;Utrecht-West (CP);2017;;
5958;B Mining and quarrying;Utrecht-West (CP);2018;;
5959;B Mining and quarrying;Utrecht-West (CP);2019;;
5960;B Mining and quarrying;Utrecht-West (CP);2020;;-59.4
5961;B Mining and quarrying;Utrecht-West (CP);2021;;-99.9
5962;B Mining and quarrying;Utrecht-West (CP);2022;;
5963;B Mining and quarrying;Utrecht-West (CP);2023;;
5964;B Mining and quarrying;Stadsgewest Amersfoort (CP);1996;;14.5
5965;B Mining and quarrying;Stadsgewest Amersfoort (CP);1997;;-13.1
5966;B Mining and quarrying;Stadsgewest Amersfoort (CP);1998;;-5.0
5967;B Mining and quarrying;Stadsgewest Amersfoort (CP);1999;;-5.7
5968;B Mining and quarrying;Stadsgewest Amersfoort (CP);2000;;-9.1
5969;B Mining and quarrying;Stadsgewest Amersfoort (CP);2001;;2.6
5970;B Mining and quarrying;Stadsgewest Amersfoort (CP);2002;;1.3
5971;B Mining and quarrying;Stadsgewest Amersfoort (CP);2003;;-1.4
5972;B Mining and quarrying;Stadsgewest Amersfoort (CP);2004;;9.8
5973;B Mining and quarrying;Stadsgewest Amersfoort (CP);2005;;-26.4
5974;B Mining and quarrying;Stadsgewest Amersfoort (CP);2006;;-3.3
5975;B Mining and quarrying;Stadsgewest Amersfoort (CP);2007;;-3.8
5976;B Mining and quarrying;Stadsgewest Amersfoort (CP);2008;;11.6
5977;B Mining and quarrying;Stadsgewest Amersfoort (CP);2009;;-9.3
5978;B Mining and quarrying;Stadsgewest Amersfoort (CP);2010;;18.0
5979;B Mining and quarrying;Stadsgewest Amersfoort (CP);2011;;-11.4
5980;B Mining and quarrying;Stadsgewest Amersfoort (CP);2012;;-3.8
5981;B Mining and quarrying;Stadsgewest Amersfoort (CP);2013;;7.9
5982;B Mining and quarrying;Stadsgewest Amersfoort (CP);2014;;-19.7
5983;B Mining and quarrying;Stadsgewest Amersfoort (CP);2015;;-24.7
5984;B Mining and quarrying;Stadsgewest Amersfoort (CP);2016;;-85.6
5985;B Mining and quarrying;Stadsgewest Amersfoort (CP);2017;;-58.1
5986;B Mining and quarrying;Stadsgewest Amersfoort (CP);2018;;98.5
5987;B Mining and quarrying;Stadsgewest Amersfoort (CP);2019;;
5988;B Mining and quarrying;Stadsgewest Amersfoort (CP);2020;;-39.9
5989;B Mining and quarrying;Stadsgewest Amersfoort (CP);2021;;-76.8
5990;B Mining and quarrying;Stadsgewest Amersfoort (CP);2022;;
5991;B Mining and quarrying;Stadsgewest Amersfoort (CP);2023;;
5992;B Mining and quarrying;Stadsgewest Utrecht (CP);1996;;14.0
5993;B Mining and quarrying;Stadsgewest Utrecht (CP);1997;;-11.5
5994;B Mining and quarrying;Stadsgewest Utrecht (CP);1998;;-4.2
5995;B Mining and quarrying;Stadsgewest Utrecht (CP);1999;;-5.4
5996;B Mining and quarrying;Stadsgewest Utrecht (CP);2000;;-7.5
5997;B Mining and quarrying;Stadsgewest Utrecht (CP);2001;;2.9
5998;B Mining and quarrying;Stadsgewest Utrecht (CP);2002;;1.1
5999;B Mining and quarrying;Stadsgewest Utrecht (CP);2003;;-1.2
6000;B Mining and quarrying;Stadsgewest Utrecht (CP);2004;;9.2
6001;B Mining and quarrying;Stadsgewest Utrecht (CP);2005;;-20.4
6002;B Mining and quarrying;Stadsgewest Utrecht (CP);2006;;-2.6
6003;B Mining and quarrying;Stadsgewest Utrecht (CP);2007;;-3.4
6004;B Mining and quarrying;Stadsgewest Utrecht (CP);2008;;10.8
6005;B Mining and quarrying;Stadsgewest Utrecht (CP);2009;;-8.8
6006;B Mining and quarrying;Stadsgewest Utrecht (CP);2010;;16.4
6007;B Mining and quarrying;Stadsgewest Utrecht (CP);2011;;-9.2
6008;B Mining and quarrying;Stadsgewest Utrecht (CP);2012;;-2.4
6009;B Mining and quarrying;Stadsgewest Utrecht (CP);2013;;8.1
6010;B Mining and quarrying;Stadsgewest Utrecht (CP);2014;;-16.1
6011;B Mining and quarrying;Stadsgewest Utrecht (CP);2015;;-18.4
6012;B Mining and quarrying;Stadsgewest Utrecht (CP);2016;;-8.4
6013;B Mining and quarrying;Stadsgewest Utrecht (CP);2017;;-45.7
6014;B Mining and quarrying;Stadsgewest Utrecht (CP);2018;;51.7
6015;B Mining and quarrying;Stadsgewest Utrecht (CP);2019;;-81.1
6016;B Mining and quarrying;Stadsgewest Utrecht (CP);2020;;-19.0
6017;B Mining and quarrying;Stadsgewest Utrecht (CP);2021;;-48.0
6018;B Mining and quarrying;Stadsgewest Utrecht (CP);2022;;
6019;B Mining and quarrying;Stadsgewest Utrecht (CP);2023;;
6020;B Mining and quarrying;Zuidoost-Utrecht (CP);1996;;14.6
6021;B Mining and quarrying;Zuidoost-Utrecht (CP);1997;;-13.3
6022;B Mining and quarrying;Zuidoost-Utrecht (CP);1998;;-5.1
6023;B Mining and quarrying;Zuidoost-Utrecht (CP);1999;;-5.8
6024;B Mining and quarrying;Zuidoost-Utrecht (CP);2000;;-9.3
6025;B Mining and quarrying;Zuidoost-Utrecht (CP);2001;;2.5
6026;B Mining and quarrying;Zuidoost-Utrecht (CP);2002;;1.3
6027;B Mining and quarrying;Zuidoost-Utrecht (CP);2003;;-1.4
6028;B Mining and quarrying;Zuidoost-Utrecht (CP);2004;;9.9
6029;B Mining and quarrying;Zuidoost-Utrecht (CP);2005;;-27.1
6030;B Mining and quarrying;Zuidoost-Utrecht (CP);2006;;-3.4
6031;B Mining and quarrying;Zuidoost-Utrecht (CP);2007;;-3.8
6032;B Mining and quarrying;Zuidoost-Utrecht (CP);2008;;11.8
6033;B Mining and quarrying;Zuidoost-Utrecht (CP);2009;;-9.3
6034;B Mining and quarrying;Zuidoost-Utrecht (CP);2010;;18.2
6035;B Mining and quarrying;Zuidoost-Utrecht (CP);2011;;-11.6
6036;B Mining and quarrying;Zuidoost-Utrecht (CP);2012;;-4.0
6037;B Mining and quarrying;Zuidoost-Utrecht (CP);2013;;7.9
6038;B Mining and quarrying;Zuidoost-Utrecht (CP);2014;;-20.1
6039;B Mining and quarrying;Zuidoost-Utrecht (CP);2015;;-25.6
6040;B Mining and quarrying;Zuidoost-Utrecht (CP);2016;;-100.0
6041;B Mining and quarrying;Zuidoost-Utrecht (CP);2017;;
6042;B Mining and quarrying;Zuidoost-Utrecht (CP);2018;;
6043;B Mining and quarrying;Zuidoost-Utrecht (CP);2019;;
6044;B Mining and quarrying;Zuidoost-Utrecht (CP);2020;;20.3
6045;B Mining and quarrying;Zuidoost-Utrecht (CP);2021;;-82.2
6046;B Mining and quarrying;Zuidoost-Utrecht (CP);2022;;
6047;B Mining and quarrying;Zuidoost-Utrecht (CP);2023;;
6048;B Mining and quarrying;Amsterdam (CP);1996;;14.7
6049;B Mining and quarrying;Amsterdam (CP);1997;;-13.5
6050;B Mining and quarrying;Amsterdam (CP);1998;;-5.2
6051;B Mining and quarrying;Amsterdam (CP);1999;;-5.8
6052;B Mining and quarrying;Amsterdam (CP);2000;;-9.5
6053;B Mining and quarrying;Amsterdam (CP);2001;;2.5
6054;B Mining and quarrying;Amsterdam (CP);2002;;1.4
6055;B Mining and quarrying;Amsterdam (CP);2003;;-1.4
6056;B Mining and quarrying;Amsterdam (CP);2004;;10.0
6057;B Mining and quarrying;Amsterdam (CP);2005;;-28.0
6058;B Mining and quarrying;Amsterdam (CP);2006;;-3.5
6059;B Mining and quarrying;Amsterdam (CP);2007;;-3.9
6060;B Mining and quarrying;Amsterdam (CP);2008;;11.9
6061;B Mining and quarrying;Amsterdam (CP);2009;;-9.4
6062;B Mining and quarrying;Amsterdam (CP);2010;;18.5
6063;B Mining and quarrying;Amsterdam (CP);2011;;-12.0
6064;B Mining and quarrying;Amsterdam (CP);2012;;-4.2
6065;B Mining and quarrying;Amsterdam (CP);2013;;7.8
6066;B Mining and quarrying;Amsterdam (CP);2014;;-20.6
6067;B Mining and quarrying;Amsterdam (CP);2015;;-26.6
6068;B Mining and quarrying;Amsterdam (CP);2016;;-46.9
6069;B Mining and quarrying;Amsterdam (CP);2017;;15.0
6070;B Mining and quarrying;Amsterdam (CP);2018;;-24.7
6071;B Mining and quarrying;Amsterdam (CP);2019;;8.7
6072;B Mining and quarrying;Amsterdam (CP);2020;;-35.6
6073;B Mining and quarrying;Amsterdam (CP);2021;;45.4
6074;B Mining and quarrying;Amsterdam (CP);2022;;
6075;B Mining and quarrying;Amsterdam (CP);2023;;
6076;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);1996;;14.6
6077;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);1997;;-13.3
6078;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);1998;;-5.1
6079;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);1999;;-5.8
6080;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2000;;-9.3
6081;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2001;;2.5
6082;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2002;;1.3
6083;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2003;;-1.4
6084;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2004;;9.9
6085;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2005;;-27.1
6086;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2006;;-3.4
6087;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2007;;-3.8
6088;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2008;;11.8
6089;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2009;;-9.3
6090;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2010;;18.2
6091;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2011;;-11.6
6092;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2012;;-4.0
6093;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2013;;7.9
6094;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2014;;-20.1
6095;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2015;;-25.6
6096;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2016;;-71.5
6097;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2017;;14.6
6098;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2018;;738.4
6099;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2019;;36.5
6100;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2020;;-83.5
6101;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2021;;-68.4
6102;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2022;;
6103;B Mining and quarrying;Overig Agglomeratie Amsterdam (CP);2023;;
6104;B Mining and quarrying;Edam-Volendam en omgeving (CP);1996;;13.4
6105;B Mining and quarrying;Edam-Volendam en omgeving (CP);1997;;-9.7
6106;B Mining and quarrying;Edam-Volendam en omgeving (CP);1998;;-3.3
6107;B Mining and quarrying;Edam-Volendam en omgeving (CP);1999;;-5.1
6108;B Mining and quarrying;Edam-Volendam en omgeving (CP);2000;;-5.8
6109;B Mining and quarrying;Edam-Volendam en omgeving (CP);2001;;3.2
6110;B Mining and quarrying;Edam-Volendam en omgeving (CP);2002;;0.9
6111;B Mining and quarrying;Edam-Volendam en omgeving (CP);2003;;-0.9
6112;B Mining and quarrying;Edam-Volendam en omgeving (CP);2004;;8.5
6113;B Mining and quarrying;Edam-Volendam en omgeving (CP);2005;;-13.5
6114;B Mining and quarrying;Edam-Volendam en omgeving (CP);2006;;-1.8
6115;B Mining and quarrying;Edam-Volendam en omgeving (CP);2007;;-3.0
6116;B Mining and quarrying;Edam-Volendam en omgeving (CP);2008;;9.8
6117;B Mining and quarrying;Edam-Volendam en omgeving (CP);2009;;-8.3
6118;B Mining and quarrying;Edam-Volendam en omgeving (CP);2010;;14.6
6119;B Mining and quarrying;Edam-Volendam en omgeving (CP);2011;;-6.7
6120;B Mining and quarrying;Edam-Volendam en omgeving (CP);2012;;-0.7
6121;B Mining and quarrying;Edam-Volendam en omgeving (CP);2013;;8.2
6122;B Mining and quarrying;Edam-Volendam en omgeving (CP);2014;;-12.1
6123;B Mining and quarrying;Edam-Volendam en omgeving (CP);2015;;-12.3
6124;B Mining and quarrying;Edam-Volendam en omgeving (CP);2016;;20.1
6125;B Mining and quarrying;Edam-Volendam en omgeving (CP);2017;;-18.3
6126;B Mining and quarrying;Edam-Volendam en omgeving (CP);2018;;12.3
6127;B Mining and quarrying;Edam-Volendam en omgeving (CP);2019;;-23.2
6128;B Mining and quarrying;Edam-Volendam en omgeving (CP);2020;;-23.2
6129;B Mining and quarrying;Edam-Volendam en omgeving (CP);2021;;-20.1
6130;B Mining and quarrying;Edam-Volendam en omgeving (CP);2022;;
6131;B Mining and quarrying;Edam-Volendam en omgeving (CP);2023;;
6132;B Mining and quarrying;Haarlemmermeer en omgeving (CP);1996;;13.8
6133;B Mining and quarrying;Haarlemmermeer en omgeving (CP);1997;;-11.0
6134;B Mining and quarrying;Haarlemmermeer en omgeving (CP);1998;;-3.9
6135;B Mining and quarrying;Haarlemmermeer en omgeving (CP);1999;;-5.3
6136;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2000;;-7.0
6137;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2001;;3.0
6138;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2002;;1.1
6139;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2003;;-1.1
6140;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2004;;9.0
6141;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2005;;-18.4
6142;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2006;;-2.3
6143;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2007;;-3.3
6144;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2008;;10.5
6145;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2009;;-8.6
6146;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2010;;15.9
6147;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2011;;-8.5
6148;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2012;;-1.9
6149;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2013;;8.1
6150;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2014;;-15.0
6151;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2015;;-16.5
6152;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2016;;26.1
6153;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2017;;8.3
6154;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2018;;-27.9
6155;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2019;;-11.4
6156;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2020;;62.3
6157;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2021;;-36.8
6158;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2022;;
6159;B Mining and quarrying;Haarlemmermeer en omgeving (CP);2023;;
6160;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1996;;13.7
6161;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1997;;-10.5
6162;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1998;;-3.7
6163;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1999;;-5.2
6164;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2000;;-6.5
6165;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2001;;3.1
6166;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2002;;1.0
6167;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2003;;-1.0
6168;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2004;;8.8
6169;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2005;;-16.4
6170;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2006;;-2.1
6171;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;;-3.2
6172;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;;10.2
6173;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;;-8.5
6174;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;;15.3
6175;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;;-7.7
6176;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2012;;-1.4
6177;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2013;;8.2
6178;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2014;;-13.8
6179;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2015;;-14.8
6180;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2016;;-28.0
6181;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2017;;33.8
6182;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2018;;-19.8
6183;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2019;;-26.9
6184;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2020;;9.6
6185;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2021;;-35.0
6186;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2022;;
6187;B Mining and quarrying;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2023;;
6188;B Mining and quarrying;Zoetermeer (CP);1996;;14.5
6189;B Mining and quarrying;Zoetermeer (CP);1997;;-12.9
6190;B Mining and quarrying;Zoetermeer (CP);1998;;-4.9
6191;B Mining and quarrying;Zoetermeer (CP);1999;;-5.7
6192;B Mining and quarrying;Zoetermeer (CP);2000;;-8.9
6193;B Mining and quarrying;Zoetermeer (CP);2001;;2.6
6194;B Mining and quarrying;Zoetermeer (CP);2002;;1.3
6195;B Mining and quarrying;Zoetermeer (CP);2003;;-1.4
6196;B Mining and quarrying;Zoetermeer (CP);2004;;9.8
6197;B Mining and quarrying;Zoetermeer (CP);2005;;-25.9
6198;B Mining and quarrying;Zoetermeer (CP);2006;;-3.2
6199;B Mining and quarrying;Zoetermeer (CP);2007;;-3.7
6200;B Mining and quarrying;Zoetermeer (CP);2008;;11.6
6201;B Mining and quarrying;Zoetermeer (CP);2009;;-9.2
6202;B Mining and quarrying;Zoetermeer (CP);2010;;17.9
6203;B Mining and quarrying;Zoetermeer (CP);2011;;-11.2
6204;B Mining and quarrying;Zoetermeer (CP);2012;;-3.7
6205;B Mining and quarrying;Zoetermeer (CP);2013;;7.9
6206;B Mining and quarrying;Zoetermeer (CP);2014;;-19.4
6207;B Mining and quarrying;Zoetermeer (CP);2015;;-24.2
6208;B Mining and quarrying;Zoetermeer (CP);2016;;-11.8
6209;B Mining and quarrying;Zoetermeer (CP);2017;;-90.3
6210;B Mining and quarrying;Zoetermeer (CP);2018;;48.0
6211;B Mining and quarrying;Zoetermeer (CP);2019;;4.4
6212;B Mining and quarrying;Zoetermeer (CP);2020;;14.1
6213;B Mining and quarrying;Zoetermeer (CP);2021;;-97.8
6214;B Mining and quarrying;Zoetermeer (CP);2022;;
6215;B Mining and quarrying;Zoetermeer (CP);2023;;
6216;B Mining and quarrying;Rijnmond (CP);1996;;14.1
6217;B Mining and quarrying;Rijnmond (CP);1997;;-11.7
6218;B Mining and quarrying;Rijnmond (CP);1998;;-4.3
6219;B Mining and quarrying;Rijnmond (CP);1999;;-5.4
6220;B Mining and quarrying;Rijnmond (CP);2000;;-7.7
6221;B Mining and quarrying;Rijnmond (CP);2001;;2.8
6222;B Mining and quarrying;Rijnmond (CP);2002;;1.2
6223;B Mining and quarrying;Rijnmond (CP);2003;;-1.2
6224;B Mining and quarrying;Rijnmond (CP);2004;;9.3
6225;B Mining and quarrying;Rijnmond (CP);2005;;-21.1
6226;B Mining and quarrying;Rijnmond (CP);2006;;-2.7
6227;B Mining and quarrying;Rijnmond (CP);2007;;-3.5
6228;B Mining and quarrying;Rijnmond (CP);2008;;10.9
6229;B Mining and quarrying;Rijnmond (CP);2009;;-8.9
6230;B Mining and quarrying;Rijnmond (CP);2010;;16.6
6231;B Mining and quarrying;Rijnmond (CP);2011;;-9.5
6232;B Mining and quarrying;Rijnmond (CP);2012;;-2.5
6233;B Mining and quarrying;Rijnmond (CP);2013;;8.0
6234;B Mining and quarrying;Rijnmond (CP);2014;;-16.5
6235;B Mining and quarrying;Rijnmond (CP);2015;;-19.1
