ID;WisselingWerkgever;PositieInWerkkringVoorgaandePeriode;Persoonskenmerken;Perioden;Werknemer_1
321;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;1466.0
322;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;1405.0
323;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;1417.0
324;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;1467.0
325;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;1482.0
326;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;1455.0
327;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;1479.0
328;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;1540.0
329;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;1573.0
330;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2023  3e kwartaal;1549.0
331;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;1590.0
332;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;1623.0
333;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;1620.0
334;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;1553.0
335;Totaal;Totaal;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;1557.0
336;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 1e kwartaal;2947.0
337;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 2e kwartaal;2929.0
338;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 3e kwartaal;2945.0
339;Totaal;Totaal;2 Havo, vwo, mbo2-4;2013 4e kwartaal;2925.0
340;Totaal;Totaal;2 Havo, vwo, mbo2-4;2014 1e kwartaal;2871.0
341;Totaal;Totaal;2 Havo, vwo, mbo2-4;2014 2e kwartaal;2876.0
342;Totaal;Totaal;2 Havo, vwo, mbo2-4;2014 3e kwartaal;2943.0
343;Totaal;Totaal;2 Havo, vwo, mbo2-4;2014 4e kwartaal;2911.0
344;Totaal;Totaal;2 Havo, vwo, mbo2-4;2015 1e kwartaal;2899.0
345;Totaal;Totaal;2 Havo, vwo, mbo2-4;2015 2e kwartaal;2908.0
346;Totaal;Totaal;2 Havo, vwo, mbo2-4;2015 3e kwartaal;2930.0
347;Totaal;Totaal;2 Havo, vwo, mbo2-4;2015 4e kwartaal;2911.0
348;Totaal;Totaal;2 Havo, vwo, mbo2-4;2016 1e kwartaal;2887.0
349;Totaal;Totaal;2 Havo, vwo, mbo2-4;2016 2e kwartaal;2890.0
350;Totaal;Totaal;2 Havo, vwo, mbo2-4;2016 3e kwartaal;2939.0
351;Totaal;Totaal;2 Havo, vwo, mbo2-4;2016 4e kwartaal;2951.0
352;Totaal;Totaal;2 Havo, vwo, mbo2-4;2017 1e kwartaal;2943.0
353;Totaal;Totaal;2 Havo, vwo, mbo2-4;2017 2e kwartaal;2958.0
354;Totaal;Totaal;2 Havo, vwo, mbo2-4;2017 3e kwartaal;3015.0
355;Totaal;Totaal;2 Havo, vwo, mbo2-4;2017 4e kwartaal;2993.0
356;Totaal;Totaal;2 Havo, vwo, mbo2-4;2018 1e kwartaal;2956.0
357;Totaal;Totaal;2 Havo, vwo, mbo2-4;2018 2e kwartaal;2954.0
358;Totaal;Totaal;2 Havo, vwo, mbo2-4;2018 3e kwartaal;3021.0
359;Totaal;Totaal;2 Havo, vwo, mbo2-4;2018 4e kwartaal;2995.0
360;Totaal;Totaal;2 Havo, vwo, mbo2-4;2019 1e kwartaal;2999.0
361;Totaal;Totaal;2 Havo, vwo, mbo2-4;2019 2e kwartaal;3007.0
362;Totaal;Totaal;2 Havo, vwo, mbo2-4;2019 3e kwartaal;3054.0
363;Totaal;Totaal;2 Havo, vwo, mbo2-4;2019 4e kwartaal;3040.0
364;Totaal;Totaal;2 Havo, vwo, mbo2-4;2020 1e kwartaal;3012.0
365;Totaal;Totaal;2 Havo, vwo, mbo2-4;2020 2e kwartaal;2987.0
366;Totaal;Totaal;2 Havo, vwo, mbo2-4;2020 3e kwartaal;2970.0
367;Totaal;Totaal;2 Havo, vwo, mbo2-4;2020 4e kwartaal;2956.0
368;Totaal;Totaal;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
369;Totaal;Totaal;2 Havo, vwo, mbo2-4;2021 2e kwartaal;2930.0
370;Totaal;Totaal;2 Havo, vwo, mbo2-4;2021 3e kwartaal;2978.0
371;Totaal;Totaal;2 Havo, vwo, mbo2-4;2021 4e kwartaal;2987.0
372;Totaal;Totaal;2 Havo, vwo, mbo2-4;2022 1e kwartaal;2962.0
373;Totaal;Totaal;2 Havo, vwo, mbo2-4;2022 2e kwartaal;2975.0
374;Totaal;Totaal;2 Havo, vwo, mbo2-4;2022 3e kwartaal;2974.0
375;Totaal;Totaal;2 Havo, vwo, mbo2-4;2022 4e kwartaal;2979.0
376;Totaal;Totaal;2 Havo, vwo, mbo2-4;2023 1e kwartaal;2999.0
377;Totaal;Totaal;2 Havo, vwo, mbo2-4;2023 2e kwartaal;3022.0
378;Totaal;Totaal;2 Havo, vwo, mbo2-4;2023  3e kwartaal;3053.0
379;Totaal;Totaal;2 Havo, vwo, mbo2-4;2023 4e kwartaal;3014.0
380;Totaal;Totaal;2 Havo, vwo, mbo2-4;2024 1e kwartaal;3037.0
381;Totaal;Totaal;2 Havo, vwo, mbo2-4;2024 2e kwartaal;3001.0
382;Totaal;Totaal;2 Havo, vwo, mbo2-4;2024 3e kwartaal;3003.0
383;Totaal;Totaal;2 Havo, vwo, mbo2-4;2024 4e kwartaal;2990.0
384;Totaal;Totaal;3 Hbo, wo;2013 1e kwartaal;2235.0
385;Totaal;Totaal;3 Hbo, wo;2013 2e kwartaal;2251.0
386;Totaal;Totaal;3 Hbo, wo;2013 3e kwartaal;2273.0
387;Totaal;Totaal;3 Hbo, wo;2013 4e kwartaal;2259.0
388;Totaal;Totaal;3 Hbo, wo;2014 1e kwartaal;2282.0
389;Totaal;Totaal;3 Hbo, wo;2014 2e kwartaal;2311.0
390;Totaal;Totaal;3 Hbo, wo;2014 3e kwartaal;2317.0
391;Totaal;Totaal;3 Hbo, wo;2014 4e kwartaal;2334.0
392;Totaal;Totaal;3 Hbo, wo;2015 1e kwartaal;2355.0
393;Totaal;Totaal;3 Hbo, wo;2015 2e kwartaal;2367.0
394;Totaal;Totaal;3 Hbo, wo;2015 3e kwartaal;2403.0
395;Totaal;Totaal;3 Hbo, wo;2015 4e kwartaal;2416.0
396;Totaal;Totaal;3 Hbo, wo;2016 1e kwartaal;2420.0
397;Totaal;Totaal;3 Hbo, wo;2016 2e kwartaal;2437.0
398;Totaal;Totaal;3 Hbo, wo;2016 3e kwartaal;2458.0
399;Totaal;Totaal;3 Hbo, wo;2016 4e kwartaal;2460.0
400;Totaal;Totaal;3 Hbo, wo;2017 1e kwartaal;2462.0
401;Totaal;Totaal;3 Hbo, wo;2017 2e kwartaal;2508.0
402;Totaal;Totaal;3 Hbo, wo;2017 3e kwartaal;2547.0
403;Totaal;Totaal;3 Hbo, wo;2017 4e kwartaal;2551.0
404;Totaal;Totaal;3 Hbo, wo;2018 1e kwartaal;2586.0
405;Totaal;Totaal;3 Hbo, wo;2018 2e kwartaal;2636.0
406;Totaal;Totaal;3 Hbo, wo;2018 3e kwartaal;2680.0
407;Totaal;Totaal;3 Hbo, wo;2018 4e kwartaal;2704.0
408;Totaal;Totaal;3 Hbo, wo;2019 1e kwartaal;2730.0
409;Totaal;Totaal;3 Hbo, wo;2019 2e kwartaal;2737.0
410;Totaal;Totaal;3 Hbo, wo;2019 3e kwartaal;2777.0
411;Totaal;Totaal;3 Hbo, wo;2019 4e kwartaal;2782.0
412;Totaal;Totaal;3 Hbo, wo;2020 1e kwartaal;2818.0
413;Totaal;Totaal;3 Hbo, wo;2020 2e kwartaal;2831.0
414;Totaal;Totaal;3 Hbo, wo;2020 3e kwartaal;2853.0
415;Totaal;Totaal;3 Hbo, wo;2020 4e kwartaal;2855.0
416;Totaal;Totaal;3 Hbo, wo;2021 1e kwartaal;
417;Totaal;Totaal;3 Hbo, wo;2021 2e kwartaal;3000.0
418;Totaal;Totaal;3 Hbo, wo;2021 3e kwartaal;3056.0
419;Totaal;Totaal;3 Hbo, wo;2021 4e kwartaal;3096.0
420;Totaal;Totaal;3 Hbo, wo;2022 1e kwartaal;3136.0
421;Totaal;Totaal;3 Hbo, wo;2022 2e kwartaal;3166.0
422;Totaal;Totaal;3 Hbo, wo;2022 3e kwartaal;3207.0
423;Totaal;Totaal;3 Hbo, wo;2022 4e kwartaal;3198.0
424;Totaal;Totaal;3 Hbo, wo;2023 1e kwartaal;3193.0
425;Totaal;Totaal;3 Hbo, wo;2023 2e kwartaal;3193.0
426;Totaal;Totaal;3 Hbo, wo;2023  3e kwartaal;3196.0
427;Totaal;Totaal;3 Hbo, wo;2023 4e kwartaal;3208.0
428;Totaal;Totaal;3 Hbo, wo;2024 1e kwartaal;3187.0
429;Totaal;Totaal;3 Hbo, wo;2024 2e kwartaal;3237.0
430;Totaal;Totaal;3 Hbo, wo;2024 3e kwartaal;3281.0
431;Totaal;Totaal;3 Hbo, wo;2024 4e kwartaal;3273.0
432;Totaal;Totaal;Onderwijsniveau: onbekend;2013 1e kwartaal;88.0
433;Totaal;Totaal;Onderwijsniveau: onbekend;2013 2e kwartaal;97.0
434;Totaal;Totaal;Onderwijsniveau: onbekend;2013 3e kwartaal;96.0
435;Totaal;Totaal;Onderwijsniveau: onbekend;2013 4e kwartaal;105.0
436;Totaal;Totaal;Onderwijsniveau: onbekend;2014 1e kwartaal;97.0
437;Totaal;Totaal;Onderwijsniveau: onbekend;2014 2e kwartaal;62.0
438;Totaal;Totaal;Onderwijsniveau: onbekend;2014 3e kwartaal;41.0
439;Totaal;Totaal;Onderwijsniveau: onbekend;2014 4e kwartaal;40.0
440;Totaal;Totaal;Onderwijsniveau: onbekend;2015 1e kwartaal;47.0
441;Totaal;Totaal;Onderwijsniveau: onbekend;2015 2e kwartaal;49.0
442;Totaal;Totaal;Onderwijsniveau: onbekend;2015 3e kwartaal;47.0
443;Totaal;Totaal;Onderwijsniveau: onbekend;2015 4e kwartaal;47.0
444;Totaal;Totaal;Onderwijsniveau: onbekend;2016 1e kwartaal;49.0
445;Totaal;Totaal;Onderwijsniveau: onbekend;2016 2e kwartaal;63.0
446;Totaal;Totaal;Onderwijsniveau: onbekend;2016 3e kwartaal;69.0
447;Totaal;Totaal;Onderwijsniveau: onbekend;2016 4e kwartaal;70.0
448;Totaal;Totaal;Onderwijsniveau: onbekend;2017 1e kwartaal;69.0
449;Totaal;Totaal;Onderwijsniveau: onbekend;2017 2e kwartaal;68.0
450;Totaal;Totaal;Onderwijsniveau: onbekend;2017 3e kwartaal;72.0
451;Totaal;Totaal;Onderwijsniveau: onbekend;2017 4e kwartaal;77.0
452;Totaal;Totaal;Onderwijsniveau: onbekend;2018 1e kwartaal;76.0
453;Totaal;Totaal;Onderwijsniveau: onbekend;2018 2e kwartaal;74.0
454;Totaal;Totaal;Onderwijsniveau: onbekend;2018 3e kwartaal;67.0
455;Totaal;Totaal;Onderwijsniveau: onbekend;2018 4e kwartaal;79.0
456;Totaal;Totaal;Onderwijsniveau: onbekend;2019 1e kwartaal;75.0
457;Totaal;Totaal;Onderwijsniveau: onbekend;2019 2e kwartaal;77.0
458;Totaal;Totaal;Onderwijsniveau: onbekend;2019 3e kwartaal;86.0
459;Totaal;Totaal;Onderwijsniveau: onbekend;2019 4e kwartaal;85.0
460;Totaal;Totaal;Onderwijsniveau: onbekend;2020 1e kwartaal;86.0
461;Totaal;Totaal;Onderwijsniveau: onbekend;2020 2e kwartaal;87.0
462;Totaal;Totaal;Onderwijsniveau: onbekend;2020 3e kwartaal;81.0
463;Totaal;Totaal;Onderwijsniveau: onbekend;2020 4e kwartaal;79.0
464;Totaal;Totaal;Onderwijsniveau: onbekend;2021 1e kwartaal;
465;Totaal;Totaal;Onderwijsniveau: onbekend;2021 2e kwartaal;36.0
466;Totaal;Totaal;Onderwijsniveau: onbekend;2021 3e kwartaal;37.0
467;Totaal;Totaal;Onderwijsniveau: onbekend;2021 4e kwartaal;40.0
468;Totaal;Totaal;Onderwijsniveau: onbekend;2022 1e kwartaal;34.0
469;Totaal;Totaal;Onderwijsniveau: onbekend;2022 2e kwartaal;36.0
470;Totaal;Totaal;Onderwijsniveau: onbekend;2022 3e kwartaal;36.0
471;Totaal;Totaal;Onderwijsniveau: onbekend;2022 4e kwartaal;32.0
472;Totaal;Totaal;Onderwijsniveau: onbekend;2023 1e kwartaal;28.0
473;Totaal;Totaal;Onderwijsniveau: onbekend;2023 2e kwartaal;28.0
474;Totaal;Totaal;Onderwijsniveau: onbekend;2023  3e kwartaal;24.0
475;Totaal;Totaal;Onderwijsniveau: onbekend;2023 4e kwartaal;25.0
476;Totaal;Totaal;Onderwijsniveau: onbekend;2024 1e kwartaal;28.0
477;Totaal;Totaal;Onderwijsniveau: onbekend;2024 2e kwartaal;23.0
478;Totaal;Totaal;Onderwijsniveau: onbekend;2024 3e kwartaal;25.0
479;Totaal;Totaal;Onderwijsniveau: onbekend;2024 4e kwartaal;28.0
480;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2013 1e kwartaal;4653.0
481;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2013 2e kwartaal;4632.0
482;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2013 3e kwartaal;4597.0
483;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2013 4e kwartaal;4566.0
484;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2014 1e kwartaal;4489.0
485;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2014 2e kwartaal;4488.0
486;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2014 3e kwartaal;4472.0
487;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2014 4e kwartaal;4487.0
488;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2015 1e kwartaal;4486.0
489;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2015 2e kwartaal;4498.0
490;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2015 3e kwartaal;4467.0
491;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2015 4e kwartaal;4461.0
492;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2016 1e kwartaal;4477.0
493;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2016 2e kwartaal;4490.0
494;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2016 3e kwartaal;4503.0
495;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2016 4e kwartaal;4527.0
496;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2017 1e kwartaal;4498.0
497;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2017 2e kwartaal;4516.0
498;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2017 3e kwartaal;4529.0
499;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2017 4e kwartaal;4573.0
500;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2018 1e kwartaal;4595.0
501;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2018 2e kwartaal;4621.0
502;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2018 3e kwartaal;4676.0
503;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2018 4e kwartaal;4730.0
504;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2019 1e kwartaal;4776.0
505;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2019 2e kwartaal;4818.0
506;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2019 3e kwartaal;4840.0
507;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2019 4e kwartaal;4878.0
508;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2020 1e kwartaal;4937.0
509;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2020 2e kwartaal;4974.0
510;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2020 3e kwartaal;4999.0
511;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2020 4e kwartaal;5050.0
512;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2021 1e kwartaal;
513;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2021 2e kwartaal;5111.0
514;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2021 3e kwartaal;5145.0
515;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2021 4e kwartaal;5162.0
516;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2022 1e kwartaal;5160.0
517;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2022 2e kwartaal;5215.0
518;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2022 3e kwartaal;5182.0
519;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2022 4e kwartaal;5233.0
520;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2023 1e kwartaal;5269.0
521;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2023 2e kwartaal;5262.0
522;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2023  3e kwartaal;5299.0
523;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2023 4e kwartaal;5349.0
524;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2024 1e kwartaal;5364.0
525;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2024 2e kwartaal;5367.0
526;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2024 3e kwartaal;5386.0
527;Totaal;Werknemer met vaste arbeidsrelatie;Totaal personen;2024 4e kwartaal;5427.0
528;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 1e kwartaal;2496.0
529;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 2e kwartaal;2484.0
530;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 3e kwartaal;2468.0
531;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 4e kwartaal;2450.0
532;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 1e kwartaal;2403.0
533;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 2e kwartaal;2420.0
534;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 3e kwartaal;2406.0
535;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 4e kwartaal;2433.0
536;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 1e kwartaal;2423.0
537;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 2e kwartaal;2433.0
538;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 3e kwartaal;2408.0
539;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 4e kwartaal;2407.0
540;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 1e kwartaal;2425.0
541;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 2e kwartaal;2415.0
542;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 3e kwartaal;2434.0
543;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 4e kwartaal;2415.0
544;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 1e kwartaal;2424.0
545;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 2e kwartaal;2417.0
546;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 3e kwartaal;2426.0
547;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 4e kwartaal;2454.0
548;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 1e kwartaal;2483.0
549;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 2e kwartaal;2504.0
550;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 3e kwartaal;2537.0
551;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 4e kwartaal;2558.0
552;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 1e kwartaal;2564.0
553;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 2e kwartaal;2559.0
554;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 3e kwartaal;2560.0
555;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 4e kwartaal;2575.0
556;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 1e kwartaal;2646.0
557;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 2e kwartaal;2638.0
558;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 3e kwartaal;2649.0
559;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 4e kwartaal;2651.0
560;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 1e kwartaal;
561;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 2e kwartaal;2636.0
562;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 3e kwartaal;2667.0
563;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 4e kwartaal;2691.0
564;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 1e kwartaal;2682.0
565;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 2e kwartaal;2736.0
566;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 3e kwartaal;2687.0
567;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 4e kwartaal;2703.0
568;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 1e kwartaal;2740.0
569;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 2e kwartaal;2756.0
570;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023  3e kwartaal;2766.0
571;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 4e kwartaal;2754.0
572;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 1e kwartaal;2778.0
573;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 2e kwartaal;2768.0
574;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 3e kwartaal;2797.0
575;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 4e kwartaal;2817.0
576;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 1e kwartaal;2158.0
577;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 2e kwartaal;2148.0
578;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 3e kwartaal;2129.0
579;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 4e kwartaal;2116.0
580;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 1e kwartaal;2086.0
581;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 2e kwartaal;2067.0
582;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 3e kwartaal;2066.0
583;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 4e kwartaal;2053.0
584;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 1e kwartaal;2063.0
585;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 2e kwartaal;2065.0
586;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 3e kwartaal;2058.0
587;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 4e kwartaal;2054.0
588;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 1e kwartaal;2051.0
589;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 2e kwartaal;2075.0
590;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 3e kwartaal;2069.0
591;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 4e kwartaal;2112.0
592;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 1e kwartaal;2074.0
593;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 2e kwartaal;2099.0
594;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 3e kwartaal;2103.0
595;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 4e kwartaal;2119.0
596;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 1e kwartaal;2112.0
597;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 2e kwartaal;2117.0
598;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 3e kwartaal;2139.0
599;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 4e kwartaal;2172.0
600;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 1e kwartaal;2212.0
601;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 2e kwartaal;2259.0
602;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 3e kwartaal;2280.0
603;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 4e kwartaal;2303.0
604;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 1e kwartaal;2291.0
605;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 2e kwartaal;2336.0
606;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 3e kwartaal;2351.0
607;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 4e kwartaal;2398.0
608;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 1e kwartaal;
609;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 2e kwartaal;2475.0
610;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 3e kwartaal;2478.0
611;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 4e kwartaal;2472.0
612;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 1e kwartaal;2478.0
613;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 2e kwartaal;2479.0
614;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 3e kwartaal;2495.0
615;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 4e kwartaal;2530.0
616;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 1e kwartaal;2529.0
617;Totaal;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 2e kwartaal;2507.0
