ID;BedrijfsactiviteitenSBI93;Perioden;RealisatieToegenomen_1;RealisatieGelijkGebleven_2;RealisatieAfgenomen_3;RealisatieSaldo_4;VerwachteProductieToenemen_5;VerwachteProductieGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteProductieSaldo_8;Bezettingsgraad_9;ProductiecapaciteitTeGroot_10;ProductiecapaciteitVoldoende_11;ProductiecapaciteitTeKlein_12;ProductiecapaciteitSaldo_13;GeenProductiebelemmeringen_14;BelemmeringDoorOnvoldoendeVraag_15;BelemmeringDoorPersoneelstekort_16;BelemmeringDoorGebrekAanCapaciteit_17;BelemmeringDoorAndereOorzaken_18;OrderontvangstToegenomen_19;OrderontvangstGelijkGebleven_20;OrderontvangstAfgenomen_21;OrderontvangstSaldo_22;OrderontvangstToegenomen_23;OrderontvangstGelijkGebleven_24;OrderontvangstAfgenomen_25;OrderontvangstSaldo_26;OrderontvangstToegenomen_27;OrderontvangstGelijkGebleven_28;OrderontvangstAfgenomen_29;OrderontvangstSaldo_30;OordeelOrderontvangstGroot_31;OordeelOrderontvangstNormaal_32;OordeelOrderontvangstKlein_33;OordeelOrderontvangstSaldo_34;BasisindexcijferJuli2000100_35;OordeelOrderpositieGroot_36;OordeelOrderpositieNormaal_37;OordeelOrderpositieKlein_38;OordeelOrderpositieSaldo_39;BuitenlandseOrderpositieGroot_40;BuitenlandseOrderpositieNormaal_41;BuitenlandseOrderpositieKlein_42;BuitenlandseOrderpositieSaldo_43;VerkoopprijzenStijgen_44;VerkoopprijzenBlijvenGelijk_45;VerkoopprijzenDalen_46;VerkoopprijzenSaldo_47;VoorradenEindproductTeGroot_48;VoorradenEindproductVoldoende_49;VoorradenEindproductTeKlein_50;VoorradenEindproductSaldo_51;ConcurrentiepositieVerbeterd_52;ConcurrentiepositieOngewijzigd_53;ConcurrentiepositieVerslechterd_54;ConcurrentiepositieSaldo_55;ConcurrentiepositieVerbeterd_56;ConcurrentiepositieOngewijzigd_57;ConcurrentiepositieVerslechterd_58;ConcurrentiepositieSaldo_59;ConcurrentiepositieVerbeterd_60;ConcurrentiepositieOngewijzigd_61;ConcurrentiepositieVerslechterd_62;ConcurrentiepositieSaldo_63;AfzetBuitenlandToenemen_64;AfzetBuitenlandGelijkBlijven_65;AfzetBuitenlandAfnemen_66;AfzetBuitenlandSaldo_67;PersoneelssterkteToenemen_68;PersoneelssterkteGelijkBlijven_69;PersoneelssterkteAfnemen_70;PersoneelssterkteSaldo_71;RealisatieProductie_72;VerwachtingProductie_73;OordeelProductiecapaciteit_74;OrdersTotaal_75;OrdersBinnenland_76;OrdersBuitenland_77;OordeelOrderontvangst_78;OordeelTotaleOrderpositie_79;OordeelOrderpositieBuitenland_80;Verkoopprijzen_81;VoorradenEindproduct_82;NederlandseMarkt_83;BinnenEU_84;BuitenEU_85;AfzetBuitenland_86;Personeelssterkte_87
3527;150;2010 januari;17.0;79.0;4.0;13.0;5.0;92.0;3.0;2.0;82.1;6.0;91.0;3.0;3.0;74.0;25.0;0.0;0.0;1.0;20.0;76.0;4.0;16.0;;;;;;;;;;;;;118.6;0.0;86.0;14.0;-14.0;0.0;72.0;28.0;-28.0;12.0;66.0;22.0;-10.0;11.0;87.0;2.0;9.0;2.0;98.0;0.0;2.0;0.0;100.0;0.0;0.0;0.0;95.0;5.0;-5.0;5.0;74.0;21.0;-16.0;6.0;62.0;32.0;-26.0;13.0;2.0;3.0;16.0;;;;-14.0;-28.0;-10.0;9.0;2.0;0.0;-5.0;-16.0;-26.0
3528;150;2010 februari;11.0;70.0;19.0;-8.0;10.0;85.0;5.0;5.0;;;;;;;;;;;18.0;73.0;9.0;9.0;;;;;;;;;;;;;118.4;0.0;87.0;13.0;-13.0;0.0;75.0;28.0;-28.0;2.0;91.0;7.0;-5.0;8.0;89.0;3.0;5.0;;;;;;;;;;;;;;;;;2.0;73.0;25.0;-23.0;-8.0;5.0;;9.0;;;;-13.0;-28.0;-5.0;5.0;;;;;-23.0
3529;150;2010 maart;7.0;76.0;17.0;-10.0;23.0;75.0;2.0;21.0;;;;;;;;;;;11.0;70.0;19.0;-8.0;;;;;;;;;;;;;118.5;1.0;94.0;5.0;-4.0;1.0;94.0;6.0;-5.0;1.0;94.0;5.0;-4.0;8.0;90.0;2.0;6.0;;;;;;;;;;;;;;;;;3.0;85.0;12.0;-9.0;-10.0;21.0;;-8.0;;;;-4.0;-5.0;-4.0;6.0;;;;;-9.0
3530;150;2010 april;16.0;57.0;27.0;-11.0;19.0;80.0;1.0;18.0;82.2;9.0;87.0;4.0;5.0;68.0;15.0;0.0;3.0;14.0;15.0;75.0;10.0;5.0;;;;;;;;;;;;;118.4;2.0;92.0;6.0;-4.0;3.0;92.0;5.0;-2.0;1.0;99.0;0.0;1.0;11.0;87.0;2.0;9.0;4.0;95.0;1.0;3.0;1.0;99.0;0.0;1.0;0.0;100.0;0.0;0.0;12.0;87.0;1.0;11.0;11.0;69.0;20.0;-9.0;-11.0;18.0;5.0;5.0;;;;-4.0;-2.0;1.0;9.0;3.0;1.0;0.0;11.0;-9.0
3531;150;2010 mei;18.0;68.0;14.0;4.0;20.0;76.0;4.0;16.0;;;;;;;;;;;17.0;74.0;9.0;8.0;;;;;;;;;;;;;117.6;1.0;93.0;6.0;-5.0;1.0;95.0;5.0;-4.0;2.0;93.0;5.0;-3.0;13.0;85.0;2.0;11.0;;;;;;;;;;;;;;;;;14.0;77.0;9.0;5.0;4.0;16.0;;8.0;;;;-5.0;-4.0;-3.0;11.0;;;;;5.0
3532;150;2010 juni;10.0;82.0;8.0;2.0;27.0;72.0;1.0;26.0;;;;;;;;;;;10.0;81.0;9.0;1.0;;;;;;;;;;;;;116.1;0.0;93.0;7.0;-7.0;1.0;94.0;5.0;-4.0;4.0;94.0;2.0;2.0;8.0;87.0;5.0;3.0;;;;;;;;;;;;;;;;;10.0;80.0;10.0;0.0;2.0;26.0;;1.0;;;;-7.0;-4.0;2.0;3.0;;;;;0.0
3533;150;2010 juli;9.0;84.0;7.0;2.0;28.0;63.0;9.0;19.0;82.8;6.0;88.0;6.0;0.0;77.0;16.0;0.0;0.0;7.0;12.0;88.0;0.0;12.0;;;;;;;;;;;;;116.0;1.0;93.0;6.0;-5.0;1.0;95.0;5.0;-4.0;13.0;87.0;0.0;13.0;9.0;89.0;2.0;7.0;1.0;99.0;0.0;1.0;3.0;96.0;1.0;2.0;7.0;92.0;1.0;6.0;23.0;71.0;6.0;17.0;20.0;71.0;9.0;11.0;2.0;19.0;0.0;12.0;;;;-5.0;-4.0;13.0;7.0;1.0;2.0;6.0;17.0;11.0
3534;150;2010 augustus;15.0;74.0;11.0;4.0;27.0;67.0;6.0;21.0;;;;;;;;;;;15.0;76.0;9.0;6.0;;;;;;;;;;;;;116.2;1.0;93.0;6.0;-5.0;1.0;95.0;5.0;-4.0;26.0;74.0;0.0;26.0;9.0;86.0;5.0;4.0;;;;;;;;;;;;;;;;;21.0;70.0;9.0;12.0;4.0;21.0;;6.0;;;;-5.0;-4.0;26.0;4.0;;;;;12.0
3535;150;2010 september;23.0;62.0;15.0;8.0;34.0;61.0;5.0;29.0;;;;;;;;;;;14.0;63.0;23.0;-9.0;;;;;;;;;;;;;112.4;0.0;89.0;11.0;-11.0;1.0;80.0;20.0;-19.0;35.0;52.0;13.0;22.0;15.0;83.0;2.0;13.0;;;;;;;;;;;;;;;;;24.0;62.0;14.0;10.0;8.0;29.0;;-9.0;;;;-11.0;-19.0;22.0;13.0;;;;;10.0
3536;150;2010 oktober;14.0;75.0;11.0;3.0;11.0;71.0;18.0;-7.0;82.8;3.0;93.0;4.0;-1.0;92.0;3.0;0.0;1.0;4.0;17.0;72.0;11.0;6.0;;;;;;;;;;;;;111.5;1.0;88.0;11.0;-10.0;2.0;78.0;19.0;-17.0;37.0;63.0;0.0;37.0;14.0;84.0;2.0;12.0;1.0;98.0;1.0;0.0;2.0;97.0;1.0;1.0;0.0;99.0;1.0;-1.0;8.0;71.0;21.0;-13.0;3.0;83.0;14.0;-11.0;3.0;-7.0;-1.0;6.0;;;;-10.0;-17.0;37.0;12.0;0.0;1.0;-1.0;-13.0;-11.0
3537;150;2010 november;27.0;70.0;3.0;24.0;17.0;74.0;9.0;8.0;;;;;;;;;;;31.0;65.0;4.0;27.0;;;;;;;;;;;;;115.6;0.0;88.0;12.0;-12.0;2.0;79.0;19.0;-17.0;47.0;53.0;0.0;47.0;11.0;86.0;3.0;8.0;;;;;;;;;;;;;;;;;2.0;84.0;14.0;-12.0;24.0;8.0;;27.0;;;;-12.0;-17.0;47.0;8.0;;;;;-12.0
3538;150;2010 december;51.0;49.0;0.0;51.0;20.0;52.0;28.0;-8.0;;;;;;;;;;;50.0;48.0;2.0;48.0;;;;;;;;;;;;;115.4;1.0;90.0;9.0;-8.0;14.0;71.0;18.0;-4.0;53.0;47.0;0.0;53.0;13.0;83.0;4.0;9.0;;;;;;;;;;;;;;;;;13.0;74.0;13.0;0.0;51.0;-8.0;;48.0;;;;-8.0;-4.0;53.0;9.0;;;;;0.0
3539;150;2011 januari;38.0;59.0;3.0;35.0;8.0;53.0;39.0;-31.0;83.7;10.0;85.0;5.0;5.0;74.0;4.0;0.0;0.0;22.0;29.0;71.0;0.0;29.0;;;;;;;;;;;;;115.6;0.0;89.0;11.0;-11.0;0.0;79.0;22.0;-22.0;45.0;51.0;4.0;41.0;12.0;86.0;2.0;10.0;1.0;99.0;0.0;1.0;8.0;90.0;2.0;6.0;10.0;71.0;19.0;-9.0;15.0;59.0;26.0;-11.0;9.0;73.0;18.0;-9.0;35.0;-31.0;5.0;29.0;;;;-11.0;-22.0;41.0;10.0;1.0;6.0;-9.0;-11.0;-9.0
3540;150;2011 februari;2.0;82.0;16.0;-14.0;7.0;82.0;11.0;-4.0;;;;;;;;;;;5.0;75.0;20.0;-15.0;;;;;;;;;;;;;114.3;0.0;85.0;15.0;-15.0;0.0;81.0;20.0;-20.0;41.0;45.0;14.0;27.0;16.0;82.0;2.0;14.0;;;;;;;;;;;;;;;;;11.0;79.0;10.0;1.0;-14.0;-4.0;;-15.0;;;;-15.0;-20.0;27.0;14.0;;;;;1.0
3541;150;2011 maart;16.0;29.0;55.0;-39.0;19.0;70.0;11.0;8.0;;;;;;;;;;;17.0;56.0;27.0;-10.0;;;;;;;;;;;;;112.8;13.0;63.0;24.0;-11.0;0.0;72.0;28.0;-28.0;57.0;43.0;0.0;57.0;11.0;87.0;2.0;9.0;;;;;;;;;;;;;;;;;11.0;71.0;18.0;-7.0;-39.0;8.0;;-10.0;;;;-11.0;-28.0;57.0;9.0;;;;;-7.0
3542;150;2011 april;18.0;58.0;24.0;-6.0;21.0;68.0;11.0;10.0;82.9;7.0;93.0;0.0;7.0;90.0;7.0;0.0;0.0;3.0;20.0;56.0;24.0;-4.0;;;;;;;;;;;;;122.3;7.0;89.0;4.0;3.0;1.0;95.0;5.0;-4.0;22.0;78.0;0.0;22.0;8.0;92.0;0.0;8.0;1.0;97.0;2.0;-1.0;3.0;94.0;3.0;0.0;1.0;94.0;5.0;-4.0;15.0;72.0;13.0;2.0;6.0;74.0;20.0;-14.0;-6.0;10.0;7.0;-4.0;;;;3.0;-4.0;22.0;8.0;-1.0;0.0;-4.0;2.0;-14.0
3543;150;2011 mei;29.0;61.0;10.0;19.0;17.0;62.0;21.0;-4.0;;;;;;;;;;;9.0;82.0;9.0;0.0;;;;;;;;;;;;;121.7;0.0;84.0;16.0;-16.0;0.0;91.0;10.0;-10.0;54.0;46.0;0.0;54.0;7.0;93.0;0.0;7.0;;;;;;;;;;;;;;;;;1.0;81.0;18.0;-17.0;19.0;-4.0;;0.0;;;;-16.0;-10.0;54.0;7.0;;;;;-17.0
3544;150;2011 juni;25.0;68.0;7.0;18.0;14.0;83.0;3.0;11.0;;;;;;;;;;;17.0;80.0;3.0;14.0;;;;;;;;;;;;;120.6;2.0;93.0;5.0;-3.0;4.0;96.0;1.0;3.0;34.0;66.0;0.0;34.0;7.0;93.0;0.0;7.0;;;;;;;;;;;;;;;;;20.0;76.0;4.0;16.0;18.0;11.0;;14.0;;;;-3.0;3.0;34.0;7.0;;;;;16.0
3545;150;2011 juli;20.0;73.0;7.0;13.0;21.0;75.0;4.0;17.0;83.0;7.0;91.0;2.0;5.0;82.0;15.0;0.0;0.0;3.0;17.0;82.0;1.0;16.0;;;;;;;;;;;;;121.5;0.0;95.0;5.0;-5.0;1.0;98.0;1.0;0.0;44.0;56.0;0.0;44.0;11.0;80.0;9.0;2.0;2.0;94.0;4.0;-2.0;6.0;91.0;3.0;3.0;3.0;96.0;1.0;2.0;27.0;73.0;0.0;27.0;20.0;70.0;10.0;10.0;13.0;17.0;5.0;16.0;;;;-5.0;0.0;44.0;2.0;-2.0;3.0;2.0;27.0;10.0
3546;150;2011 augustus;19.0;66.0;15.0;4.0;23.0;75.0;2.0;21.0;;;;;;;;;;;17.0;71.0;12.0;5.0;;;;;;;;;;;;;122.0;4.0;92.0;4.0;0.0;8.0;90.0;3.0;5.0;17.0;77.0;6.0;11.0;10.0;81.0;9.0;1.0;;;;;;;;;;;;;;;;;5.0;90.0;5.0;0.0;4.0;21.0;;5.0;;;;0.0;5.0;11.0;1.0;;;;;0.0
3547;150;2011 september;17.0;75.0;8.0;9.0;47.0;50.0;3.0;44.0;;;;;;;;;;;8.0;84.0;8.0;0.0;;;;;;;;;;;;;120.0;3.0;92.0;5.0;-2.0;5.0;93.0;2.0;3.0;31.0;61.0;8.0;23.0;6.0;90.0;4.0;2.0;;;;;;;;;;;;;;;;;2.0;88.0;10.0;-8.0;9.0;44.0;;0.0;;;;-2.0;3.0;23.0;2.0;;;;;-8.0
3548;150;2011 oktober;30.0;60.0;10.0;20.0;19.0;69.0;12.0;7.0;84.3;6.0;91.0;3.0;3.0;91.0;4.0;0.0;1.0;4.0;5.0;85.0;10.0;-5.0;;;;;;;;;;;;;119.8;2.0;97.0;1.0;1.0;3.0;95.0;2.0;1.0;31.0;60.0;9.0;22.0;6.0;90.0;4.0;2.0;8.0;90.0;2.0;6.0;2.0;98.0;0.0;2.0;29.0;69.0;2.0;27.0;26.0;69.0;5.0;21.0;5.0;79.0;16.0;-11.0;20.0;7.0;3.0;-5.0;;;;1.0;1.0;22.0;2.0;6.0;2.0;27.0;21.0;-11.0
3549;1700d Textiel, kleding en leder ..;1989 februari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3550;1700d Textiel, kleding en leder ..;1989 maart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3551;1700d Textiel, kleding en leder ..;1989 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3552;1700d Textiel, kleding en leder ..;1989 mei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3553;1700d Textiel, kleding en leder ..;1989 juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3554;1700d Textiel, kleding en leder ..;1989 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3555;1700d Textiel, kleding en leder ..;1989 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3556;1700d Textiel, kleding en leder ..;1989 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3557;1700d Textiel, kleding en leder ..;1989 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3558;1700d Textiel, kleding en leder ..;1989 november;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3559;1700d Textiel, kleding en leder ..;1989 december;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3560;1700d Textiel, kleding en leder ..;1990 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3561;1700d Textiel, kleding en leder ..;1990 februari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3562;1700d Textiel, kleding en leder ..;1990 maart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3563;1700d Textiel, kleding en leder ..;1990 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3564;1700d Textiel, kleding en leder ..;1990 mei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3565;1700d Textiel, kleding en leder ..;1990 juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3566;1700d Textiel, kleding en leder ..;1990 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3567;1700d Textiel, kleding en leder ..;1990 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3568;1700d Textiel, kleding en leder ..;1990 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3569;1700d Textiel, kleding en leder ..;1990 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3570;1700d Textiel, kleding en leder ..;1990 november;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3571;1700d Textiel, kleding en leder ..;1990 december;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3572;1700d Textiel, kleding en leder ..;1991 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3573;1700d Textiel, kleding en leder ..;1991 februari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3574;1700d Textiel, kleding en leder ..;1991 maart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3575;1700d Textiel, kleding en leder ..;1991 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3576;1700d Textiel, kleding en leder ..;1991 mei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3577;1700d Textiel, kleding en leder ..;1991 juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3578;1700d Textiel, kleding en leder ..;1991 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3579;1700d Textiel, kleding en leder ..;1991 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3580;1700d Textiel, kleding en leder ..;1991 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3581;1700d Textiel, kleding en leder ..;1991 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3582;1700d Textiel, kleding en leder ..;1991 november;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3583;1700d Textiel, kleding en leder ..;1991 december;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3584;1700d Textiel, kleding en leder ..;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3585;1700d Textiel, kleding en leder ..;1992 februari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3586;1700d Textiel, kleding en leder ..;1992 maart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3587;1700d Textiel, kleding en leder ..;1992 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3588;1700d Textiel, kleding en leder ..;1992 mei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3589;1700d Textiel, kleding en leder ..;1992 juni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3590;1700d Textiel, kleding en leder ..;1992 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3591;1700d Textiel, kleding en leder ..;1992 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3592;1700d Textiel, kleding en leder ..;1992 september;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3593;1700d Textiel, kleding en leder ..;1992 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3594;1700d Textiel, kleding en leder ..;1992 november;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3595;1700d Textiel, kleding en leder ..;1992 december;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3596;1700d Textiel, kleding en leder ..;1993 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3597;1700d Textiel, kleding en leder ..;1993 februari;15.0;67.0;18.0;-3.0;16.0;65.0;19.0;-3.0;;;;;;;;;;;21.0;46.0;33.0;-12.0;20.0;50.0;30.0;-10.0;22.0;40.0;38.0;-16.0;3.0;49.0;48.0;-45.0;87.4;2.0;49.0;49.0;-47.0;5.0;49.0;46.0;-41.0;5.0;86.0;9.0;-4.0;29.0;69.0;2.0;27.0;;;;;;;;;;;;;;;;;;;;;-3.0;-3.0;;-12.0;-10.0;-16.0;-45.0;-47.0;-41.0;-4.0;27.0;;;;;
3598;1700d Textiel, kleding en leder ..;1993 maart;15.0;68.0;17.0;-2.0;11.0;73.0;16.0;-5.0;;;;;;;;;;;12.0;53.0;35.0;-23.0;14.0;53.0;33.0;-19.0;11.0;54.0;35.0;-24.0;2.0;51.0;47.0;-45.0;87.1;2.0;51.0;47.0;-45.0;1.0;58.0;41.0;-40.0;6.0;78.0;16.0;-10.0;31.0;67.0;2.0;29.0;;;;;;;;;;;;;;;;;;;;;-2.0;-5.0;;-23.0;-19.0;-24.0;-45.0;-45.0;-40.0;-10.0;29.0;;;;;
3599;1700d Textiel, kleding en leder ..;1993 april;14.0;64.0;22.0;-8.0;14.0;62.0;24.0;-10.0;76.0;28.0;70.0;2.0;26.0;57.0;41.0;0.0;0.0;2.0;15.0;61.0;24.0;-9.0;20.0;56.0;24.0;-4.0;13.0;59.0;28.0;-15.0;1.0;53.0;46.0;-45.0;85.0;1.0;52.0;47.0;-46.0;1.0;59.0;40.0;-39.0;5.0;79.0;16.0;-11.0;26.0;71.0;3.0;23.0;;;;;;;;;;;;;20.0;65.0;15.0;5.0;1.0;60.0;39.0;-38.0;-8.0;-10.0;26.0;-9.0;-4.0;-15.0;-45.0;-46.0;-39.0;-11.0;23.0;;;;5.0;-38.0
3600;1700d Textiel, kleding en leder ..;1993 mei;15.0;59.0;26.0;-11.0;15.0;67.0;18.0;-3.0;;;;;;;;;;;22.0;40.0;38.0;-16.0;27.0;34.0;39.0;-12.0;18.0;43.0;39.0;-21.0;6.0;53.0;41.0;-35.0;92.1;5.0;51.0;44.0;-39.0;2.0;63.0;35.0;-33.0;2.0;91.0;7.0;-5.0;28.0;67.0;5.0;23.0;;;;;;;;;;;;;;;;;;;;;-11.0;-3.0;;-16.0;-12.0;-21.0;-35.0;-39.0;-33.0;-5.0;23.0;;;;;
