ID;BedrijfstakkenBranchesSBI2008;Perioden;SnelgroeiendeBedrijven_1;WerknemersBijSnelgroeiendeBedrijven_2;JongeSnelgroeiendeBedrijven_3;WerknemersBijJongeSnelgroeiendeBed_4
3212;661 Beurzen en financiële adviesbureaus;2011;24.0;;;
3213;661 Beurzen en financiële adviesbureaus;2012;19.0;767.0;;
3214;661 Beurzen en financiële adviesbureaus;2013;22.0;960.0;;
3215;661 Beurzen en financiële adviesbureaus;2014;23.0;;;
3216;661 Beurzen en financiële adviesbureaus;2015;24.0;;;
3217;661 Beurzen en financiële adviesbureaus;2016;29.0;2759.0;;
3218;661 Beurzen en financiële adviesbureaus;2017;41.0;2969.0;;
3219;661 Beurzen en financiële adviesbureaus;2018;35.0;2587.0;;
3220;661 Beurzen en financiële adviesbureaus;2019;40.0;2610.0;;
3221;661 Beurzen en financiële adviesbureaus;2020;40.0;2216.0;;
3222;661 Beurzen en financiële adviesbureaus;2021;34.0;2345.0;1.0;
3223;661 Beurzen en financiële adviesbureaus;2022;45.0;3123.0;;
3224;662 Diensten op gebied van verzekeringen;2010;44.0;2374.0;;
3225;662 Diensten op gebied van verzekeringen;2011;39.0;4049.0;;
3226;662 Diensten op gebied van verzekeringen;2012;40.0;1981.0;;
3227;662 Diensten op gebied van verzekeringen;2013;39.0;2244.0;;
3228;662 Diensten op gebied van verzekeringen;2014;42.0;2485.0;;
3229;662 Diensten op gebied van verzekeringen;2015;43.0;2770.0;;
3230;662 Diensten op gebied van verzekeringen;2016;44.0;2840.0;;
3231;662 Diensten op gebied van verzekeringen;2017;46.0;4344.0;;
3232;662 Diensten op gebied van verzekeringen;2018;54.0;4440.0;;
3233;662 Diensten op gebied van verzekeringen;2019;60.0;7858.0;;
3234;662 Diensten op gebied van verzekeringen;2020;52.0;8230.0;;
3235;662 Diensten op gebied van verzekeringen;2021;50.0;8609.0;1.0;
3236;662 Diensten op gebied van verzekeringen;2022;62.0;8983.0;;
3237;663 Vermogensbeheer;2010;2.0;;;
3238;663 Vermogensbeheer;2011;3.0;;;
3239;663 Vermogensbeheer;2012;3.0;;;
3240;663 Vermogensbeheer;2013;3.0;;;
3241;663 Vermogensbeheer;2014;2.0;;;
3242;663 Vermogensbeheer;2015;3.0;;;
3243;663 Vermogensbeheer;2016;6.0;217.0;;
3244;663 Vermogensbeheer;2017;5.0;414.0;;
3245;663 Vermogensbeheer;2018;6.0;336.0;;
3246;663 Vermogensbeheer;2019;5.0;310.0;;
3247;663 Vermogensbeheer;2020;4.0;153.0;;
3248;663 Vermogensbeheer;2021;10.0;2274.0;0.0;0.0
3249;663 Vermogensbeheer;2022;15.0;1332.0;;
3250;L Verhuur en handel van onroerend goed;2010;89.0;9682.0;;
3251;L Verhuur en handel van onroerend goed;2011;67.0;6352.0;;
3252;L Verhuur en handel van onroerend goed;2012;56.0;4649.0;;
3253;L Verhuur en handel van onroerend goed;2013;49.0;4531.0;;
3254;L Verhuur en handel van onroerend goed;2014;47.0;2993.0;;
3255;L Verhuur en handel van onroerend goed;2015;61.0;3136.0;;
3256;L Verhuur en handel van onroerend goed;2016;93.0;4196.0;;
3257;L Verhuur en handel van onroerend goed;2017;96.0;4529.0;;
3258;L Verhuur en handel van onroerend goed;2018;92.0;4610.0;;
3259;L Verhuur en handel van onroerend goed;2019;97.0;5361.0;;
3260;L Verhuur en handel van onroerend goed;2020;87.0;5055.0;;
3261;L Verhuur en handel van onroerend goed;2021;89.0;5391.0;4.0;
3262;L Verhuur en handel van onroerend goed;2022;92.0;5487.0;;
3263;68 Verhuur en handel van onroerend goed;2010;89.0;9682.0;;
3264;68 Verhuur en handel van onroerend goed;2011;67.0;6352.0;;
3265;68 Verhuur en handel van onroerend goed;2012;56.0;4649.0;;
3266;68 Verhuur en handel van onroerend goed;2013;49.0;4531.0;;
3267;68 Verhuur en handel van onroerend goed;2014;47.0;2993.0;;
3268;68 Verhuur en handel van onroerend goed;2015;61.0;3136.0;;
3269;68 Verhuur en handel van onroerend goed;2016;93.0;4196.0;;
3270;68 Verhuur en handel van onroerend goed;2017;96.0;4529.0;;
3271;68 Verhuur en handel van onroerend goed;2018;92.0;4610.0;;
3272;68 Verhuur en handel van onroerend goed;2019;97.0;5361.0;;
3273;68 Verhuur en handel van onroerend goed;2020;87.0;5055.0;;
3274;68 Verhuur en handel van onroerend goed;2021;89.0;5391.0;4.0;
3275;68 Verhuur en handel van onroerend goed;2022;92.0;5487.0;;
3276;681 Handel in eigen onroerend goed;2010;10.0;417.0;;
3277;681 Handel in eigen onroerend goed;2011;8.0;190.0;;
3278;681 Handel in eigen onroerend goed;2012;5.0;130.0;;
3279;681 Handel in eigen onroerend goed;2013;4.0;;;
3280;681 Handel in eigen onroerend goed;2014;8.0;354.0;;
3281;681 Handel in eigen onroerend goed;2015;10.0;330.0;;
3282;681 Handel in eigen onroerend goed;2016;11.0;415.0;;
3283;681 Handel in eigen onroerend goed;2017;16.0;538.0;;
3284;681 Handel in eigen onroerend goed;2018;16.0;585.0;;
3285;681 Handel in eigen onroerend goed;2019;10.0;403.0;;
3286;681 Handel in eigen onroerend goed;2020;10.0;395.0;;
3287;681 Handel in eigen onroerend goed;2021;9.0;360.0;0.0;0.0
3288;681 Handel in eigen onroerend goed;2022;8.0;286.0;;
3289;682 Verhuur van onroerend goed;2010;46.0;7685.0;;
3290;682 Verhuur van onroerend goed;2011;41.0;5476.0;;
3291;682 Verhuur van onroerend goed;2012;28.0;3376.0;;
3292;682 Verhuur van onroerend goed;2013;25.0;3160.0;;
3293;682 Verhuur van onroerend goed;2014;19.0;1402.0;;
3294;682 Verhuur van onroerend goed;2015;23.0;1766.0;;
3295;682 Verhuur van onroerend goed;2016;27.0;1520.0;;
3296;682 Verhuur van onroerend goed;2017;26.0;1285.0;;
3297;682 Verhuur van onroerend goed;2018;23.0;1129.0;;
3298;682 Verhuur van onroerend goed;2019;25.0;1119.0;;
3299;682 Verhuur van onroerend goed;2020;24.0;1618.0;;
3300;682 Verhuur van onroerend goed;2021;18.0;1414.0;1.0;
3301;682 Verhuur van onroerend goed;2022;25.0;1644.0;;
3302;683 Bemiddeling, beheer onroerend goed;2010;33.0;1581.0;;
3303;683 Bemiddeling, beheer onroerend goed;2011;18.0;686.0;;
3304;683 Bemiddeling, beheer onroerend goed;2012;23.0;1143.0;;
3305;683 Bemiddeling, beheer onroerend goed;2013;20.0;;;
3306;683 Bemiddeling, beheer onroerend goed;2014;20.0;1237.0;;
3307;683 Bemiddeling, beheer onroerend goed;2015;28.0;1040.0;;
3308;683 Bemiddeling, beheer onroerend goed;2016;55.0;2262.0;;
3309;683 Bemiddeling, beheer onroerend goed;2017;54.0;2707.0;;
3310;683 Bemiddeling, beheer onroerend goed;2018;53.0;2897.0;;
3311;683 Bemiddeling, beheer onroerend goed;2019;62.0;3839.0;;
3312;683 Bemiddeling, beheer onroerend goed;2020;53.0;3043.0;;
3313;683 Bemiddeling, beheer onroerend goed;2021;62.0;3618.0;3.0;
3314;683 Bemiddeling, beheer onroerend goed;2022;59.0;3557.0;;
3315;M Specialistische zakelijke diensten;2010;819.0;68474.0;;
3316;M Specialistische zakelijke diensten;2011;678.0;51661.0;;
3317;M Specialistische zakelijke diensten;2012;680.0;55501.0;;
3318;M Specialistische zakelijke diensten;2013;732.0;54338.0;;
3319;M Specialistische zakelijke diensten;2014;709.0;50159.0;;
3320;M Specialistische zakelijke diensten;2015;752.0;51305.0;;
3321;M Specialistische zakelijke diensten;2016;884.0;54643.0;;
3322;M Specialistische zakelijke diensten;2017;1081.0;61027.0;;
3323;M Specialistische zakelijke diensten;2018;1149.0;73532.0;;
3324;M Specialistische zakelijke diensten;2019;1185.0;76785.0;;
3325;M Specialistische zakelijke diensten;2020;1049.0;70639.0;;
3326;M Specialistische zakelijke diensten;2021;1109.0;75757.0;62.0;3257.0
3327;M Specialistische zakelijke diensten;2022;1164.0;84946.0;;
3328;69 Juridische diensten en administratie;2010;151.0;16052.0;;
3329;69 Juridische diensten en administratie;2011;130.0;10269.0;;
3330;69 Juridische diensten en administratie;2012;111.0;8989.0;;
3331;69 Juridische diensten en administratie;2013;103.0;5633.0;;
3332;69 Juridische diensten en administratie;2014;94.0;7045.0;;
3333;69 Juridische diensten en administratie;2015;108.0;5957.0;;
3334;69 Juridische diensten en administratie;2016;142.0;7531.0;;
3335;69 Juridische diensten en administratie;2017;195.0;9558.0;;
3336;69 Juridische diensten en administratie;2018;200.0;12705.0;;
3337;69 Juridische diensten en administratie;2019;179.0;9057.0;;
3338;69 Juridische diensten en administratie;2020;148.0;8073.0;;
3339;69 Juridische diensten en administratie;2021;163.0;7964.0;4.0;
3340;69 Juridische diensten en administratie;2022;165.0;8524.0;;
3341;691 Rechtskundige dienstverlening;2010;50.0;4102.0;;
3342;691 Rechtskundige dienstverlening;2011;54.0;4145.0;;
3343;691 Rechtskundige dienstverlening;2012;47.0;3614.0;;
3344;691 Rechtskundige dienstverlening;2013;42.0;1562.0;;
3345;691 Rechtskundige dienstverlening;2014;38.0;1818.0;;
3346;691 Rechtskundige dienstverlening;2015;45.0;1641.0;;
3347;691 Rechtskundige dienstverlening;2016;63.0;2275.0;;
3348;691 Rechtskundige dienstverlening;2017;86.0;2692.0;;
3349;691 Rechtskundige dienstverlening;2018;82.0;2691.0;;
3350;691 Rechtskundige dienstverlening;2019;75.0;2494.0;;
3351;691 Rechtskundige dienstverlening;2020;61.0;2047.0;;
3352;691 Rechtskundige dienstverlening;2021;75.0;2662.0;3.0;
3353;691 Rechtskundige dienstverlening;2022;79.0;3314.0;;
3354;692 Accountancy, administratie e.d.;2010;101.0;11949.0;;
3355;692 Accountancy, administratie e.d.;2011;76.0;6124.0;;
3356;692 Accountancy, administratie e.d.;2012;64.0;5375.0;;
3357;692 Accountancy, administratie e.d.;2013;61.0;4071.0;;
3358;692 Accountancy, administratie e.d.;2014;56.0;5227.0;;
3359;692 Accountancy, administratie e.d.;2015;63.0;4316.0;;
3360;692 Accountancy, administratie e.d.;2016;79.0;5256.0;;
3361;692 Accountancy, administratie e.d.;2017;109.0;6866.0;;
3362;692 Accountancy, administratie e.d.;2018;118.0;10013.0;;
3363;692 Accountancy, administratie e.d.;2019;104.0;6563.0;;
3364;692 Accountancy, administratie e.d.;2020;87.0;6026.0;;
3365;692 Accountancy, administratie e.d.;2021;88.0;5302.0;1.0;
3366;692 Accountancy, administratie e.d.;2022;86.0;5210.0;;
3367;70 Holdings en managementadviesbureaus;2010;251.0;19110.0;;
3368;70 Holdings en managementadviesbureaus;2011;185.0;13657.0;;
3369;70 Holdings en managementadviesbureaus;2012;214.0;22099.0;;
3370;70 Holdings en managementadviesbureaus;2013;241.0;20915.0;;
3371;70 Holdings en managementadviesbureaus;2014;240.0;20326.0;;
3372;70 Holdings en managementadviesbureaus;2015;242.0;22319.0;;
3373;70 Holdings en managementadviesbureaus;2016;283.0;21789.0;;
3374;70 Holdings en managementadviesbureaus;2017;265.0;19698.0;;
3375;70 Holdings en managementadviesbureaus;2018;312.0;21851.0;;
3376;70 Holdings en managementadviesbureaus;2019;330.0;24508.0;;
3377;70 Holdings en managementadviesbureaus;2020;278.0;23229.0;;
3378;70 Holdings en managementadviesbureaus;2021;274.0;21989.0;16.0;1008.0
3379;70 Holdings en managementadviesbureaus;2022;306.0;28661.0;;
3380;701 Holdings en interne concerndiensten;2010;64.0;9759.0;;
3381;701 Holdings en interne concerndiensten;2011;52.0;5047.0;;
3382;701 Holdings en interne concerndiensten;2012;66.0;10839.0;;
3383;701 Holdings en interne concerndiensten;2013;65.0;8186.0;;
3384;701 Holdings en interne concerndiensten;2014;70.0;10189.0;;
3385;701 Holdings en interne concerndiensten;2015;53.0;12767.0;;
3386;701 Holdings en interne concerndiensten;2016;62.0;11466.0;;
3387;701 Holdings en interne concerndiensten;2017;59.0;9339.0;;
3388;701 Holdings en interne concerndiensten;2018;70.0;8736.0;;
3389;701 Holdings en interne concerndiensten;2019;65.0;9999.0;;
3390;701 Holdings en interne concerndiensten;2020;64.0;12401.0;;
3391;701 Holdings en interne concerndiensten;2021;64.0;12143.0;4.0;
3392;701 Holdings en interne concerndiensten;2022;64.0;11958.0;;
3393;702 Managementadviesbureaus;2010;187.0;9351.0;;
3394;702 Managementadviesbureaus;2011;133.0;8610.0;;
3395;702 Managementadviesbureaus;2012;148.0;11259.0;;
3396;702 Managementadviesbureaus;2013;176.0;12729.0;;
3397;702 Managementadviesbureaus;2014;170.0;10137.0;;
3398;702 Managementadviesbureaus;2015;189.0;9552.0;;
3399;702 Managementadviesbureaus;2016;221.0;10323.0;;
3400;702 Managementadviesbureaus;2017;206.0;10360.0;;
3401;702 Managementadviesbureaus;2018;242.0;13115.0;;
3402;702 Managementadviesbureaus;2019;265.0;14510.0;;
3403;702 Managementadviesbureaus;2020;214.0;10829.0;;
3404;702 Managementadviesbureaus;2021;210.0;9847.0;12.0;
3405;702 Managementadviesbureaus;2022;242.0;16703.0;;
3406;71 Architecten-, ingenieursbureaus e.d.;2010;187.0;14620.0;;
3407;71 Architecten-, ingenieursbureaus e.d.;2011;138.0;9028.0;;
3408;71 Architecten-, ingenieursbureaus e.d.;2012;144.0;10149.0;;
3409;71 Architecten-, ingenieursbureaus e.d.;2013;185.0;15897.0;;
3410;71 Architecten-, ingenieursbureaus e.d.;2014;175.0;11499.0;;
3411;71 Architecten-, ingenieursbureaus e.d.;2015;177.0;11663.0;;
3412;71 Architecten-, ingenieursbureaus e.d.;2016;201.0;10909.0;;
3413;71 Architecten-, ingenieursbureaus e.d.;2017;282.0;13577.0;;
3414;71 Architecten-, ingenieursbureaus e.d.;2018;305.0;15184.0;;
3415;71 Architecten-, ingenieursbureaus e.d.;2019;345.0;17617.0;;
3416;71 Architecten-, ingenieursbureaus e.d.;2020;318.0;15554.0;;
3417;71 Architecten-, ingenieursbureaus e.d.;2021;330.0;19481.0;18.0;934.0
3418;71 Architecten-, ingenieursbureaus e.d.;2022;306.0;17241.0;;
3419;711 Architecten- en ingenieursbureaus;2010;164.0;11688.0;;
3420;711 Architecten- en ingenieursbureaus;2011;118.0;6534.0;;
3421;711 Architecten- en ingenieursbureaus;2012;132.0;7770.0;;
3422;711 Architecten- en ingenieursbureaus;2013;169.0;13916.0;;
3423;711 Architecten- en ingenieursbureaus;2014;160.0;10423.0;;
3424;711 Architecten- en ingenieursbureaus;2015;162.0;10913.0;;
3425;711 Architecten- en ingenieursbureaus;2016;181.0;10082.0;;
3426;711 Architecten- en ingenieursbureaus;2017;260.0;12325.0;;
3427;711 Architecten- en ingenieursbureaus;2018;284.0;13584.0;;
3428;711 Architecten- en ingenieursbureaus;2019;322.0;16108.0;;
3429;711 Architecten- en ingenieursbureaus;2020;288.0;13848.0;;
3430;711 Architecten- en ingenieursbureaus;2021;301.0;16607.0;17.0;
3431;711 Architecten- en ingenieursbureaus;2022;283.0;14863.0;;
3432;712 Keurings- en controlediensten;2010;23.0;2932.0;;
3433;712 Keurings- en controlediensten;2011;20.0;2494.0;;
3434;712 Keurings- en controlediensten;2012;12.0;2378.0;;
3435;712 Keurings- en controlediensten;2013;16.0;1982.0;;
3436;712 Keurings- en controlediensten;2014;15.0;1075.0;;
3437;712 Keurings- en controlediensten;2015;15.0;751.0;;
3438;712 Keurings- en controlediensten;2016;20.0;827.0;;
3439;712 Keurings- en controlediensten;2017;22.0;1252.0;;
3440;712 Keurings- en controlediensten;2018;21.0;1599.0;;
3441;712 Keurings- en controlediensten;2019;23.0;1509.0;;
3442;712 Keurings- en controlediensten;2020;30.0;1706.0;;
3443;712 Keurings- en controlediensten;2021;29.0;2874.0;1.0;
3444;712 Keurings- en controlediensten;2022;23.0;2378.0;;
3445;72 Research;2010;57.0;8948.0;;
3446;72 Research;2011;60.0;8345.0;;
3447;72 Research;2012;54.0;4941.0;;
3448;72 Research;2013;53.0;3963.0;;
3449;72 Research;2014;44.0;2654.0;;
3450;72 Research;2015;60.0;3579.0;;
3451;72 Research;2016;66.0;4462.0;;
3452;72 Research;2017;85.0;5217.0;;
3453;72 Research;2018;81.0;8844.0;;
3454;72 Research;2019;81.0;9238.0;;
3455;72 Research;2020;94.0;9372.0;;
3456;72 Research;2021;115.0;10010.0;4.0;254.0
3457;72 Research;2022;122.0;9604.0;;
3458;721 Natuurwetenschappelijke research;2010;45.0;8356.0;;
3459;721 Natuurwetenschappelijke research;2011;47.0;7698.0;;
3460;721 Natuurwetenschappelijke research;2012;44.0;4470.0;;
3461;721 Natuurwetenschappelijke research;2013;46.0;3758.0;;
3462;721 Natuurwetenschappelijke research;2014;41.0;;;
3463;721 Natuurwetenschappelijke research;2015;54.0;3246.0;;
3464;721 Natuurwetenschappelijke research;2016;59.0;4128.0;;
3465;721 Natuurwetenschappelijke research;2017;78.0;4896.0;;
3466;721 Natuurwetenschappelijke research;2018;74.0;8633.0;;
3467;721 Natuurwetenschappelijke research;2019;73.0;8980.0;;
3468;721 Natuurwetenschappelijke research;2020;84.0;8982.0;;
3469;721 Natuurwetenschappelijke research;2021;102.0;9342.0;4.0;254.0
3470;721 Natuurwetenschappelijke research;2022;109.0;8786.0;;
3471;722 Geesteswetenschappelijke research;2010;12.0;592.0;;
3472;722 Geesteswetenschappelijke research;2011;13.0;647.0;;
3473;722 Geesteswetenschappelijke research;2012;10.0;470.0;;
3474;722 Geesteswetenschappelijke research;2013;7.0;204.0;;
3475;722 Geesteswetenschappelijke research;2014;3.0;;;
3476;722 Geesteswetenschappelijke research;2015;6.0;334.0;;
3477;722 Geesteswetenschappelijke research;2016;7.0;334.0;;
3478;722 Geesteswetenschappelijke research;2017;7.0;321.0;;
3479;722 Geesteswetenschappelijke research;2018;7.0;210.0;;
3480;722 Geesteswetenschappelijke research;2019;8.0;258.0;;
3481;722 Geesteswetenschappelijke research;2020;10.0;390.0;;
3482;722 Geesteswetenschappelijke research;2021;13.0;668.0;0.0;0.0
3483;722 Geesteswetenschappelijke research;2022;13.0;817.0;;
3484;73 Reclamewezen en marktonderzoek;2010;97.0;4893.0;;
3485;73 Reclamewezen en marktonderzoek;2011;97.0;5965.0;;
3486;73 Reclamewezen en marktonderzoek;2012;89.0;4952.0;;
3487;73 Reclamewezen en marktonderzoek;2013;81.0;4665.0;;
3488;73 Reclamewezen en marktonderzoek;2014;86.0;4926.0;;
3489;73 Reclamewezen en marktonderzoek;2015;92.0;4165.0;;
3490;73 Reclamewezen en marktonderzoek;2016;111.0;5683.0;;
3491;73 Reclamewezen en marktonderzoek;2017;167.0;8089.0;;
3492;73 Reclamewezen en marktonderzoek;2018;163.0;8477.0;;
3493;73 Reclamewezen en marktonderzoek;2019;153.0;8649.0;;
3494;73 Reclamewezen en marktonderzoek;2020;120.0;7028.0;;
3495;73 Reclamewezen en marktonderzoek;2021;125.0;7713.0;6.0;157.0
3496;73 Reclamewezen en marktonderzoek;2022;138.0;9085.0;;
3497;731 Reclamewezen;2010;61.0;2776.0;;
3498;731 Reclamewezen;2011;61.0;2526.0;;
3499;731 Reclamewezen;2012;57.0;2973.0;;
3500;731 Reclamewezen;2013;54.0;3441.0;;
3501;731 Reclamewezen;2014;50.0;2063.0;;
3502;731 Reclamewezen;2015;54.0;2450.0;;
3503;731 Reclamewezen;2016;69.0;3104.0;;
3504;731 Reclamewezen;2017;103.0;4649.0;;
3505;731 Reclamewezen;2018;101.0;4838.0;;
3506;731 Reclamewezen;2019;92.0;4626.0;;
3507;731 Reclamewezen;2020;72.0;3393.0;;
3508;731 Reclamewezen;2021;73.0;3856.0;2.0;
3509;731 Reclamewezen;2022;84.0;5351.0;;
3510;732 Markt- en opinieonderzoek;2010;36.0;2117.0;;
3511;732 Markt- en opinieonderzoek;2011;36.0;3439.0;;
3512;732 Markt- en opinieonderzoek;2012;32.0;1979.0;;
3513;732 Markt- en opinieonderzoek;2013;27.0;1224.0;;
3514;732 Markt- en opinieonderzoek;2014;36.0;2863.0;;
3515;732 Markt- en opinieonderzoek;2015;38.0;1715.0;;
3516;732 Markt- en opinieonderzoek;2016;42.0;2579.0;;
3517;732 Markt- en opinieonderzoek;2017;64.0;3441.0;;
3518;732 Markt- en opinieonderzoek;2018;62.0;3639.0;;
3519;732 Markt- en opinieonderzoek;2019;61.0;4024.0;;
3520;732 Markt- en opinieonderzoek;2020;48.0;3634.0;;
3521;732 Markt- en opinieonderzoek;2021;52.0;3857.0;4.0;
3522;732 Markt- en opinieonderzoek;2022;54.0;3733.0;;
3523;74 Design, fotografie, vertaalbureaus;2010;64.0;4517.0;;
3524;74 Design, fotografie, vertaalbureaus;2011;59.0;4167.0;;
3525;74 Design, fotografie, vertaalbureaus;2012;56.0;4026.0;;
3526;74 Design, fotografie, vertaalbureaus;2013;50.0;2761.0;;
3527;74 Design, fotografie, vertaalbureaus;2014;57.0;3347.0;;
3528;74 Design, fotografie, vertaalbureaus;2015;58.0;3214.0;;
3529;74 Design, fotografie, vertaalbureaus;2016;64.0;3539.0;;
3530;74 Design, fotografie, vertaalbureaus;2017;69.0;3631.0;;
3531;74 Design, fotografie, vertaalbureaus;2018;73.0;4496.0;;
3532;74 Design, fotografie, vertaalbureaus;2019;83.0;;;
3533;74 Design, fotografie, vertaalbureaus;2020;70.0;3648.0;;
3534;74 Design, fotografie, vertaalbureaus;2021;78.0;3921.0;12.0;716.0
3535;74 Design, fotografie, vertaalbureaus;2022;101.0;6307.0;;
3536;741 Industrieel ontwerp;2010;6.0;304.0;;
3537;741 Industrieel ontwerp;2011;6.0;243.0;;
3538;741 Industrieel ontwerp;2012;7.0;331.0;;
3539;741 Industrieel ontwerp;2013;4.0;;;
3540;741 Industrieel ontwerp;2014;4.0;96.0;;
3541;741 Industrieel ontwerp;2015;16.0;771.0;;
3542;741 Industrieel ontwerp;2016;13.0;678.0;;
3543;741 Industrieel ontwerp;2017;19.0;;;
3544;741 Industrieel ontwerp;2018;17.0;973.0;;
3545;741 Industrieel ontwerp;2019;24.0;1305.0;;
3546;741 Industrieel ontwerp;2020;17.0;804.0;;
3547;741 Industrieel ontwerp;2021;20.0;917.0;0.0;0.0
3548;741 Industrieel ontwerp;2022;30.0;1581.0;;
3549;742 Fotografie en foto-ontwikkeling;2010;8.0;345.0;;
3550;742 Fotografie en foto-ontwikkeling;2011;6.0;292.0;;
3551;742 Fotografie en foto-ontwikkeling;2012;4.0;;;
3552;742 Fotografie en foto-ontwikkeling;2013;3.0;;;
3553;742 Fotografie en foto-ontwikkeling;2014;3.0;;;
3554;742 Fotografie en foto-ontwikkeling;2015;2.0;;;
3555;742 Fotografie en foto-ontwikkeling;2016;4.0;223.0;;
3556;742 Fotografie en foto-ontwikkeling;2017;3.0;;;
3557;742 Fotografie en foto-ontwikkeling;2018;4.0;223.0;;
3558;742 Fotografie en foto-ontwikkeling;2019;4.0;402.0;;
3559;742 Fotografie en foto-ontwikkeling;2020;5.0;;;
3560;742 Fotografie en foto-ontwikkeling;2021;5.0;;0.0;0.0
3561;742 Fotografie en foto-ontwikkeling;2022;4.0;180.0;;
3562;743 Vertaalbureaus en tolken;2010;8.0;285.0;;
3563;743 Vertaalbureaus en tolken;2011;8.0;329.0;;
3564;743 Vertaalbureaus en tolken;2012;6.0;;;
3565;743 Vertaalbureaus en tolken;2013;4.0;264.0;;
3566;743 Vertaalbureaus en tolken;2014;4.0;;;
3567;743 Vertaalbureaus en tolken;2015;5.0;;;
3568;743 Vertaalbureaus en tolken;2016;7.0;347.0;;
3569;743 Vertaalbureaus en tolken;2017;4.0;82.0;;
3570;743 Vertaalbureaus en tolken;2018;5.0;234.0;;
3571;743 Vertaalbureaus en tolken;2019;1.0;;;
3572;743 Vertaalbureaus en tolken;2020;2.0;;;
3573;743 Vertaalbureaus en tolken;2021;1.0;;0.0;0.0
3574;743 Vertaalbureaus en tolken;2022;4.0;110.0;;
3575;749 Overige adviesbureaus;2010;42.0;3583.0;;
3576;749 Overige adviesbureaus;2011;39.0;3304.0;;
3577;749 Overige adviesbureaus;2012;39.0;3163.0;;
3578;749 Overige adviesbureaus;2013;39.0;2291.0;;
3579;749 Overige adviesbureaus;2014;46.0;2753.0;;
3580;749 Overige adviesbureaus;2015;35.0;2149.0;;
3581;749 Overige adviesbureaus;2016;40.0;2292.0;;
3582;749 Overige adviesbureaus;2017;43.0;2552.0;;
3583;749 Overige adviesbureaus;2018;47.0;3066.0;;
3584;749 Overige adviesbureaus;2019;54.0;3208.0;;
3585;749 Overige adviesbureaus;2020;46.0;2532.0;;
3586;749 Overige adviesbureaus;2021;52.0;2677.0;12.0;716.0
3587;749 Overige adviesbureaus;2022;63.0;4435.0;;
3588;75 Veterinaire dienstverlening;2010;12.0;335.0;;
3589;75 Veterinaire dienstverlening;2011;9.0;230.0;;
3590;75 Veterinaire dienstverlening;2012;12.0;345.0;;
3591;75 Veterinaire dienstverlening;2013;19.0;503.0;;
3592;75 Veterinaire dienstverlening;2014;13.0;362.0;;
3593;75 Veterinaire dienstverlening;2015;15.0;407.0;;
3594;75 Veterinaire dienstverlening;2016;17.0;730.0;;
3595;75 Veterinaire dienstverlening;2017;18.0;1256.0;;
3596;75 Veterinaire dienstverlening;2018;15.0;1975.0;;
3597;75 Veterinaire dienstverlening;2019;14.0;;;
3598;75 Veterinaire dienstverlening;2020;21.0;3735.0;;
3599;75 Veterinaire dienstverlening;2021;24.0;4679.0;2.0;
3600;75 Veterinaire dienstverlening;2022;26.0;5524.0;;
3601;750 Veterinaire dienstverlening;2010;12.0;335.0;;
3602;750 Veterinaire dienstverlening;2011;9.0;230.0;;
3603;750 Veterinaire dienstverlening;2012;12.0;345.0;;
3604;750 Veterinaire dienstverlening;2013;19.0;503.0;;
3605;750 Veterinaire dienstverlening;2014;13.0;362.0;;
3606;750 Veterinaire dienstverlening;2015;15.0;407.0;;
3607;750 Veterinaire dienstverlening;2016;17.0;730.0;;
3608;750 Veterinaire dienstverlening;2017;18.0;1256.0;;
3609;750 Veterinaire dienstverlening;2018;15.0;1975.0;;
3610;750 Veterinaire dienstverlening;2019;14.0;;;
3611;750 Veterinaire dienstverlening;2020;21.0;3735.0;;
3612;750 Veterinaire dienstverlening;2021;24.0;4679.0;2.0;
3613;750 Veterinaire dienstverlening;2022;26.0;5524.0;;
3614;N Verhuur en overige zakelijke diensten;2010;720.0;125969.0;;
3615;N Verhuur en overige zakelijke diensten;2011;702.0;132524.0;;
3616;N Verhuur en overige zakelijke diensten;2012;823.0;177719.0;;
3617;N Verhuur en overige zakelijke diensten;2013;791.0;172018.0;;
3618;N Verhuur en overige zakelijke diensten;2014;771.0;211997.0;;
3619;N Verhuur en overige zakelijke diensten;2015;998.0;278127.0;;
3620;N Verhuur en overige zakelijke diensten;2016;1142.0;369261.0;;
3621;N Verhuur en overige zakelijke diensten;2017;1271.0;410732.0;;
3622;N Verhuur en overige zakelijke diensten;2018;1560.0;571710.0;;
3623;N Verhuur en overige zakelijke diensten;2019;1166.0;408804.0;;
3624;N Verhuur en overige zakelijke diensten;2020;881.0;151907.0;;
3625;N Verhuur en overige zakelijke diensten;2021;695.0;127487.0;86.0;8890.0
3626;N Verhuur en overige zakelijke diensten;2022;883.0;175314.0;;
3627;77 Verhuur van roerende goederen;2010;44.0;3101.0;;
3628;77 Verhuur van roerende goederen;2011;46.0;2184.0;;
3629;77 Verhuur van roerende goederen;2012;53.0;3879.0;;
3630;77 Verhuur van roerende goederen;2013;48.0;4844.0;;
3631;77 Verhuur van roerende goederen;2014;52.0;5541.0;;
3632;77 Verhuur van roerende goederen;2015;46.0;2302.0;;
3633;77 Verhuur van roerende goederen;2016;48.0;3289.0;;
3634;77 Verhuur van roerende goederen;2017;67.0;3715.0;;
3635;77 Verhuur van roerende goederen;2018;92.0;4885.0;;
3636;77 Verhuur van roerende goederen;2019;95.0;5767.0;;
