ID;Gewassen;BiologischeBestrijders;Periode;AantalBedrijvenMetToepassing_1;PercentageVanBedrijvenMetToepassing_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;PercentageOppervlakteTovVorigeMeting_5;Januari_6;Februari_7;Maart_8;April_9;Mei_10;Juni_11;Juli_12;Augustus_13;September_14;Oktober_15;November_16;December_17;Aantal_18;Januari_19;Februari_20;Maart_21;April_22;Mei_23;Juni_24;Juli_25;Augustus_26;September_27;Oktober_28;November_29;December_30;AantalPerBedrijf_31;DoseringPerBedrijf_32;AantalPerHa_33;DoseringPerHa_34;PercentageVanTotaalPerGewas_35;PercentageVanTotaalPerSoort_36
2429;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphi. Colem.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2430;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphi. Colem.);2000;35.0;8.7;31.0;11.3;;0.0;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.8;0.1;0.8;18.2;0.5
2431;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphi. Colem.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2432;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphidius ervi);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2433;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphidius ervi);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2434;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphidius ervi);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2435;Lelies (snijbloemen);Sluipwesp tegen bladluis (Aphidius ervi);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2436;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Diglyphus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2437;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Diglyphus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2438;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Diglyphus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2439;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Diglyphus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2440;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Opius);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2441;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Opius);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Opius);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2443;Lelies (snijbloemen);Sluipwesp tegen mineervlieg (Opius);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2444;Lelies (snijbloemen);Sluipwesp tegen rups (Trichogramma);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2445;Lelies (snijbloemen);Sluipwesp tegen rups (Trichogramma);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2446;Lelies (snijbloemen);Sluipwesp tegen rups (Trichogramma);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447;Lelies (snijbloemen);Sluipwesp tegen rups (Trichogramma);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2448;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Encarsia);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2449;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Encarsia);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2450;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Encarsia);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2451;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Encarsia);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2452;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Californ.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2453;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Californ.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2454;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Californ.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2455;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Californ.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2456;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Eremicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2457;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Eremicus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2458;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Eremicus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2459;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Eremicus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2460;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Mundus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2461;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Mundus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2462;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Mundus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2463;Lelies (snijbloemen);Sluipwesp tegen witte vlieg (Mundus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2464;Lelies (snijbloemen);Sluipwespen t. witte vlieg (Enc./Eret.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2465;Lelies (snijbloemen);Sluipwespen t. witte vlieg (Enc./Eret.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2466;Lelies (snijbloemen);Sluipwespen t. witte vlieg (Enc./Eret.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2467;Lelies (snijbloemen);Sluipwespen t. witte vlieg (Enc./Eret.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2468;Lelies (snijbloemen);Sluipwespen tegen witte vlieg (Eretm.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2469;Lelies (snijbloemen);Sluipwespen tegen witte vlieg (Eretm.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2470;Lelies (snijbloemen);Sluipwespen tegen witte vlieg (Eretm.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2471;Lelies (snijbloemen);Sluipwespen tegen witte vlieg (Eretm.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2472;Lelies (snijbloemen);Sluipwesp tegen wolluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2473;Lelies (snijbloemen);Sluipwesp tegen wolluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2474;Lelies (snijbloemen);Sluipwesp tegen wolluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2475;Lelies (snijbloemen);Sluipwesp tegen wolluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2476;Lelies (snijbloemen);Sluipwesp tegen dopluis (Microterys);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2477;Lelies (snijbloemen);Sluipwesp tegen dopluis (Microterys);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2478;Lelies (snijbloemen);Sluipwesp tegen dopluis (Microterys);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2479;Lelies (snijbloemen);Sluipwesp tegen dopluis (Microterys);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2480;Lelies (snijbloemen);Vlindereieren tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2481;Lelies (snijbloemen);Vlindereieren tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2482;Lelies (snijbloemen);Vlindereieren tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2483;Lelies (snijbloemen);Vlindereieren tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2484;Lelies (snijbloemen);Zweefvlieg tegen bladluis (Episyrphus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2485;Lelies (snijbloemen);Zweefvlieg tegen bladluis (Episyrphus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2486;Lelies (snijbloemen);Zweefvlieg tegen bladluis (Episyrphus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2487;Lelies (snijbloemen);Zweefvlieg tegen bladluis (Episyrphus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2488;Lelies (snijbloemen);Zweefvliegen;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2489;Lelies (snijbloemen);Zweefvliegen;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2490;Lelies (snijbloemen);Zweefvliegen;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2491;Lelies (snijbloemen);Zweefvliegen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2492;Lelies (snijbloemen);Kever tegen spint (Stethorus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2493;Lelies (snijbloemen);Kever tegen spint (Stethorus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2494;Lelies (snijbloemen);Kever tegen spint (Stethorus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2495;Lelies (snijbloemen);Kever tegen spint (Stethorus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2496;Orchideeën;Aaltjes tegen taxuskever;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2497;Orchideeën;Aaltjes tegen taxuskever;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2498;Orchideeën;Aaltjes tegen taxuskever;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2499;Orchideeën;Aaltjes tegen taxuskever;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2500;Orchideeën;Aaltjes tegen varenrouwmug;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2501;Orchideeën;Aaltjes tegen varenrouwmug;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2502;Orchideeën;Aaltjes tegen varenrouwmug;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2503;Orchideeën;Aaltjes tegen varenrouwmug;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2504;Orchideeën;Gaasvliegen tegen bladluis (Chrysopa);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2505;Orchideeën;Gaasvliegen tegen bladluis (Chrysopa);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2506;Orchideeën;Gaasvliegen tegen bladluis (Chrysopa);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2507;Orchideeën;Gaasvliegen tegen bladluis (Chrysopa);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2508;Orchideeën;Galmug tegen bladluis (Aphidoletes);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2509;Orchideeën;Galmug tegen bladluis (Aphidoletes);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2510;Orchideeën;Galmug tegen bladluis (Aphidoletes);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2511;Orchideeën;Galmug tegen bladluis (Aphidoletes);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2512;Orchideeën;Galmug tegen spint (Feltiella);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2513;Orchideeën;Galmug tegen spint (Feltiella);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2514;Orchideeën;Galmug tegen spint (Feltiella);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2515;Orchideeën;Galmug tegen spint (Feltiella);2004;7.0;3.7;30.0;13.1;332.1;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.4;0.0;0.3;0.2;2.7
2516;Orchideeën;Galmug tegen spint (Therodiplosis);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2517;Orchideeën;Galmug tegen spint (Therodiplosis);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2518;Orchideeën;Galmug tegen spint (Therodiplosis);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2519;Orchideeën;Galmug tegen spint (Therodiplosis);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2520;Orchideeën;Graanluis-systeem tegen bladluis (Col.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2521;Orchideeën;Graanluis-systeem tegen bladluis (Col.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2522;Orchideeën;Graanluis-systeem tegen bladluis (Col.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2523;Orchideeën;Graanluis-systeem tegen bladluis (Col.);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2524;Orchideeën;Graanluis-systeem tegen bladluis (Erv);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2525;Orchideeën;Graanluis-systeem tegen bladluis (Erv);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2526;Orchideeën;Graanluis-systeem tegen bladluis (Erv);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2527;Orchideeën;Graanluis-systeem tegen bladluis (Erv);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2528;Orchideeën;Graanluis-systeem tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2529;Orchideeën;Graanluis-systeem tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2530;Orchideeën;Graanluis-systeem tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;Orchideeën;Graanluis-systeem tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;Orchideeën;Lieveheersbeestje tegen bladluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;Orchideeën;Lieveheersbeestje tegen bladluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2534;Orchideeën;Lieveheersbeestje tegen bladluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2535;Orchideeën;Lieveheersbeestje tegen bladluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2536;Orchideeën;Roofkever tegen bladluis;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2537;Orchideeën;Roofkever tegen bladluis;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2538;Orchideeën;Roofkever tegen bladluis;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2539;Orchideeën;Roofkever tegen bladluis;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2540;Orchideeën;Roofkever tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2541;Orchideeën;Roofkever tegen witte vlieg;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2542;Orchideeën;Roofkever tegen witte vlieg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2543;Orchideeën;Roofkever tegen witte vlieg;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2544;Orchideeën;Pest in first systeem tegen spint;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2545;Orchideeën;Pest in first systeem tegen spint;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2546;Orchideeën;Pest in first systeem tegen spint;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2547;Orchideeën;Pest in first systeem tegen spint;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2548;Orchideeën;Roofmijt tegen spint (Phytoseiulus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2549;Orchideeën;Roofmijt tegen spint (Phytoseiulus);1998;42.0;18.9;39.0;19.2;;;;;;;;;;;;;;664.0;;;;;;;;;;;;;3.0;15.9;3.2;16.8;0.9;7.1
2550;Orchideeën;Roofmijt tegen spint (Phytoseiulus);2000;23.0;11.1;29.0;13.8;;0.0;0.0;0.0;1.5;13.8;0.0;5.4;0.0;0.0;0.0;0.0;0.0;196.0;0.0;0.0;0.0;7.7;46.2;0.0;46.2;0.0;0.0;0.0;0.0;0.0;0.9;8.4;0.9;6.7;1.0;0.4
2551;Orchideeën;Roofmijt tegen spint (Phytoseiulus);2004;22.0;11.1;46.0;19.8;42.9;0.0;3.5;3.5;6.7;0.0;3.5;0.0;0.0;3.5;0.0;13.1;0.0;338.0;0.0;8.0;20.0;40.0;0.0;16.0;0.0;0.0;8.0;0.0;8.0;0.0;1.7;15.1;1.5;7.3;7.5;1.1
2552;Orchideeën;Roofmijt tegen spint (Californicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2553;Orchideeën;Roofmijt tegen spint (Californicus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2554;Orchideeën;Roofmijt tegen spint (Californicus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2555;Orchideeën;Roofmijt tegen spint (Californicus);2004;37.0;18.5;58.0;24.8;10.1;0.0;0.0;8.6;8.6;16.2;8.5;0.0;0.0;13.1;0.0;13.1;0.0;1772.0;0.0;0.0;13.7;12.2;13.0;11.5;0.0;0.0;38.2;0.0;11.5;0.0;8.8;47.6;7.6;30.7;39.1;11.8
2556;Orchideeën;Roofmijt tegen spint (Typhlodromus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2557;Orchideeën;Roofmijt tegen spint (Typhlodromus);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2558;Orchideeën;Roofmijt tegen spint (Typhlodromus);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2559;Orchideeën;Roofmijt tegen spint (Typhlodromus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2560;Orchideeën;Roofmijt tegen trips (Barkeri);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2561;Orchideeën;Roofmijt tegen trips (Barkeri);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2562;Orchideeën;Roofmijt tegen trips (Barkeri);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2563;Orchideeën;Roofmijt tegen trips (Barkeri);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2564;Orchideeën;Roofmijt tegen trips (Californicus);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2565;Orchideeën;Roofmijt tegen trips (Californicus);1998;36.0;16.2;34.0;16.3;;11.1;6.3;4.0;5.2;2.3;2.9;0.0;0.0;3.2;0.0;0.0;0.0;1114.0;64.9;11.7;5.3;11.7;5.3;0.0;0.0;0.0;1.1;0.0;0.0;0.0;5.0;31.1;5.4;33.2;1.6;78.3
2566;Orchideeën;Roofmijt tegen trips (Californicus);2000;39.0;18.5;48.0;22.5;;0.0;3.0;6.9;15.6;11.1;0.0;0.0;8.4;0.0;0.0;0.0;0.0;649.0;0.0;9.3;20.9;32.6;30.2;0.0;0.0;7.0;0.0;0.0;0.0;0.0;3.1;16.8;3.1;13.6;3.1;16.9
2567;Orchideeën;Roofmijt tegen trips (Californicus);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2568;Orchideeën;Roofmijt tegen trips (Cucumeris);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2569;Orchideeën;Roofmijt tegen trips (Cucumeris);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2570;Orchideeën;Roofmijt tegen trips (Cucumeris);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2571;Orchideeën;Roofmijt tegen trips (Cucumeris);2004;7.0;3.7;8.0;3.2;-42.9;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;18.2;0.6;18.0;3.0;0.0
2572;Orchideeën;Roofmijt tegen trips (Degenerans);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2573;Orchideeën;Roofmijt tegen trips (Degenerans);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2574;Orchideeën;Roofmijt tegen trips (Degenerans);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2575;Orchideeën;Roofmijt tegen trips (Degenerans);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2576;Orchideeën;Roofmijt tegen trips (Fallacis);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2577;Orchideeën;Roofmijt tegen trips (Fallacis);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2578;Orchideeën;Roofmijt tegen trips (Fallacis);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2579;Orchideeën;Roofmijt tegen trips (Fallacis);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2580;Orchideeën;Roofmijt tegen varenrouwmug/trips;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2581;Orchideeën;Roofmijt tegen varenrouwmug/trips;1998;30.0;13.5;38.0;18.6;;9.5;8.1;4.1;8.1;1.8;6.3;11.3;4.9;11.3;4.9;0.0;4.9;68103.0;87.3;0.8;1.4;0.8;0.0;0.3;2.6;1.3;2.6;1.1;0.0;1.7;308.2;2280.4;330.6;1781.4;96.2;24.2
2582;Orchideeën;Roofmijt tegen varenrouwmug/trips;2000;15.0;7.4;18.0;8.5;;0.0;0.0;0.0;8.5;5.7;5.7;0.0;0.0;0.0;0.0;0.0;0.0;19606.0;0.0;0.0;0.0;42.3;38.5;19.2;0.0;0.0;0.0;0.0;0.0;0.0;93.8;1266.4;92.5;1087.9;95.1;8.2
2583;Orchideeën;Roofmijt tegen varenrouwmug/trips;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2584;Orchideeën;Roofmijt tegen varenrouwmug/trips (Ac.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2585;Orchideeën;Roofmijt tegen varenrouwmug/trips (Ac.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2586;Orchideeën;Roofmijt tegen varenrouwmug/trips (Ac.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2587;Orchideeën;Roofmijt tegen varenrouwmug/trips (Ac.);2004;7.0;3.7;30.0;13.1;;0.0;0.0;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1353.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7;181.7;5.8;44.4;29.9;1.1
2588;Orchideeën;Roofmijt tegen varenrouwmug/trips (Mi.);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2589;Orchideeën;Roofmijt tegen varenrouwmug/trips (Mi.);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2590;Orchideeën;Roofmijt tegen varenrouwmug/trips (Mi.);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2591;Orchideeën;Roofmijt tegen varenrouwmug/trips (Mi.);2004;15.0;7.4;38.0;16.3;;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.1;0.0;879.0;0.0;0.0;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.3;0.0;4.4;59.1;3.8;23.2;19.4;0.6
2592;Orchideeën;Rooftrips tegen trips (Franklinothrips);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2593;Orchideeën;Rooftrips tegen trips (Franklinothrips);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2594;Orchideeën;Rooftrips tegen trips (Franklinothrips);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2595;Orchideeën;Rooftrips tegen trips (Franklinothrips);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2596;Orchideeën;Roofwants tegen rupsen;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2597;Orchideeën;Roofwants tegen rupsen;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2598;Orchideeën;Roofwants tegen rupsen;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2599;Orchideeën;Roofwants tegen rupsen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2600;Orchideeën;Roofwants tegen trips (Orius);1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2601;Orchideeën;Roofwants tegen trips (Orius);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2602;Orchideeën;Roofwants tegen trips (Orius);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2603;Orchideeën;Roofwants tegen trips (Orius);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2604;Orchideeën;Roofwants tegen witte vlieg;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
