ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;Invoersaldo_5;Bunkering_6;Voorraadmutatie_7;Verbruikssaldo_8;TotaalInzet_9;InzetElektriciteitWKKOmzetting_10;InzetAndereOmzetting_11;TotaalProductie_12;ProductieElektriciteitWKKOmzetting_13;ProductieAndereOmzetting_14;TotaalSaldoEnergieomzetting_15;SaldoElektriciteitWKKOmzetting_16;SaldoAndereOmzetting_17;EigenVerbruikEnergiesector_18;VerliezenBijDistributie_19;TotaalFinaalVerbruik_20;FinaalEnergieverbruik_21;NietEnergetischGebruik_22;StatistischeVerschillen_23
520;Koolproducten;1989;-13.0;;17.0;28.0;-11.0;;-1.0;-13.0;;25.0;;;;;-76.0;25.0;-101.0;;;64.0;20.0;44.0;
521;Koolproducten;1990;-10.0;;13.0;25.0;-12.0;;2.0;-10.0;93.0;24.0;70.0;133.0;;133.0;-40.0;24.0;-64.0;;;30.0;19.0;11.0;0.0
522;Koolproducten;1991;-22.0;;11.0;32.0;-22.0;;0.0;-22.0;91.0;24.0;67.0;141.0;;141.0;-50.0;24.0;-74.0;;;28.0;18.0;10.0;0.0
523;Koolproducten;1992;-24.0;;11.0;35.0;-24.0;;0.0;-24.0;89.0;24.0;64.0;142.0;;142.0;-53.0;24.0;-78.0;;;30.0;20.0;10.0;0.0
524;Koolproducten;1993;-17.0;;8.0;27.0;-19.0;;3.0;-17.0;97.0;26.0;71.0;145.0;;145.0;-48.0;26.0;-74.0;1.0;;30.0;20.0;10.0;0.0
525;Koolproducten;1994;-15.0;;16.0;29.0;-13.0;;-2.0;-15.0;99.0;26.0;73.0;144.0;;144.0;-45.0;26.0;-72.0;2.0;;28.0;18.0;9.0;0.0
526;Koolproducten;1995 1e kwartaal;-4.0;;4.0;8.0;-4.0;;0.0;;24.0;6.0;18.0;35.0;;35.0;-11.0;6.0;-17.0;1.0;;;;2.0;
527;Koolproducten;1995 2e kwartaal;-3.0;;6.0;9.0;-3.0;;0.0;;26.0;6.0;19.0;37.0;;37.0;-11.0;6.0;-17.0;1.0;;;;2.0;
528;Koolproducten;1995 3e kwartaal;-2.0;;6.0;7.0;-1.0;;-1.0;;27.0;7.0;20.0;37.0;;37.0;-10.0;7.0;-17.0;0.0;;;;3.0;
529;Koolproducten;1995 4e kwartaal;-3.0;;7.0;8.0;-2.0;;-2.0;;24.0;6.0;18.0;36.0;;36.0;-12.0;6.0;-18.0;-1.0;;;;3.0;
530;Koolproducten;1995;-12.0;;23.0;33.0;-10.0;;-2.0;-12.0;101.0;26.0;75.0;145.0;;145.0;-44.0;26.0;-70.0;;;32.0;22.0;10.0;0.0
531;Koolproducten;1996 1e kwartaal;-4.0;;3.0;6.0;-4.0;;0.0;;24.0;6.0;18.0;35.0;;35.0;-11.0;6.0;-17.0;1.0;;;;2.0;
532;Koolproducten;1996 2e kwartaal;-3.0;;4.0;6.0;-2.0;;-1.0;;25.0;7.0;18.0;36.0;;36.0;-12.0;7.0;-18.0;1.0;;;;3.0;
533;Koolproducten;1996 3e kwartaal;-5.0;;4.0;7.0;-3.0;;-1.0;;24.0;7.0;17.0;37.0;;37.0;-13.0;7.0;-20.0;1.0;;;;3.0;
534;Koolproducten;1996 4e kwartaal;-5.0;;3.0;8.0;-6.0;;0.0;;23.0;6.0;16.0;37.0;;37.0;-14.0;6.0;-21.0;-2.0;;;;3.0;
535;Koolproducten;1996;-17.0;;13.0;27.0;-14.0;;-3.0;-17.0;96.0;26.0;70.0;145.0;;145.0;-50.0;26.0;-76.0;;;33.0;22.0;11.0;0.0
536;Koolproducten;1997 1e kwartaal;-6.0;;2.0;8.0;-6.0;;0.0;;23.0;7.0;16.0;36.0;;36.0;-13.0;7.0;-19.0;1.0;;;;2.0;
537;Koolproducten;1997 2e kwartaal;-5.0;;4.0;8.0;-4.0;;-1.0;;23.0;7.0;17.0;36.0;;36.0;-13.0;7.0;-20.0;0.0;;;;2.0;
538;Koolproducten;1997 3e kwartaal;-3.0;;5.0;8.0;-4.0;;1.0;;26.0;7.0;19.0;36.0;;36.0;-10.0;7.0;-17.0;0.0;;;;3.0;
539;Koolproducten;1997 4e kwartaal;-4.0;;3.0;6.0;-2.0;;-1.0;;24.0;7.0;18.0;37.0;;37.0;-12.0;7.0;-19.0;-1.0;;;;3.0;
540;Koolproducten;1997;-17.0;;14.0;30.0;-16.0;;-1.0;-17.0;97.0;27.0;69.0;145.0;;145.0;-48.0;27.0;-75.0;;;31.0;21.0;10.0;0.0
541;Koolproducten;1998 1e kwartaal;-4.0;;4.0;10.0;-5.0;;1.0;;25.0;7.0;18.0;36.0;;36.0;-11.0;7.0;-18.0;0.0;;;;2.0;
542;Koolproducten;1998 2e kwartaal;-4.0;;3.0;11.0;-8.0;;4.0;;24.0;6.0;18.0;36.0;;36.0;-12.0;6.0;-19.0;1.0;;;;2.0;
543;Koolproducten;1998 3e kwartaal;-4.0;;4.0;6.0;-2.0;;-2.0;;26.0;8.0;18.0;36.0;;36.0;-10.0;8.0;-18.0;-1.0;;;;2.0;
544;Koolproducten;1998 4e kwartaal;-6.0;;3.0;8.0;-5.0;;-1.0;;22.0;6.0;16.0;33.0;;33.0;-11.0;6.0;-18.0;;;;;3.0;
545;Koolproducten;1998;-17.0;;15.0;34.0;-19.0;;2.0;-17.0;97.0;28.0;69.0;141.0;;141.0;-44.0;28.0;-72.0;;;27.0;19.0;8.0;0.0
546;Koolproducten;1999 1e kwartaal;-3.0;;4.0;8.0;-5.0;;1.0;;24.0;7.0;17.0;32.0;;32.0;-9.0;7.0;-15.0;;;;;1.0;
547;Koolproducten;1999 2e kwartaal;-4.0;;3.0;6.0;-3.0;;-1.0;;23.0;7.0;16.0;32.0;;32.0;-9.0;7.0;-16.0;;;;;1.0;
548;Koolproducten;1999 3e kwartaal;0.0;;4.0;5.0;-2.0;;2.0;;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;;;;;1.0;
549;Koolproducten;1999 4e kwartaal;1.0;;5.0;5.0;0.0;;1.0;;24.0;7.0;17.0;28.0;;28.0;-4.0;7.0;-11.0;;;;;2.0;
550;Koolproducten;1999;-5.0;;16.0;25.0;-9.0;;3.0;-5.0;94.0;28.0;67.0;121.0;;121.0;-27.0;28.0;-55.0;;;22.0;16.0;5.0;0.0
551;Koolproducten;2000 1e kwartaal;1.0;;6.0;6.0;0.0;;1.0;;24.0;7.0;17.0;28.0;;28.0;-4.0;7.0;-11.0;;;;;1.0;
552;Koolproducten;2000 2e kwartaal;-1.0;;3.0;4.0;-1.0;;0.0;;21.0;6.0;15.0;27.0;;27.0;-6.0;6.0;-12.0;;;;;1.0;
553;Koolproducten;2000 3e kwartaal;-1.0;;3.0;2.0;1.0;;-2.0;;23.0;7.0;16.0;29.0;;29.0;-6.0;7.0;-13.0;;;;;1.0;
554;Koolproducten;2000 4e kwartaal;-2.0;;3.0;4.0;-1.0;;-1.0;;20.0;5.0;15.0;28.0;;28.0;-8.0;5.0;-13.0;;;;;1.0;
555;Koolproducten;2000;-3.0;;16.0;17.0;-1.0;;-2.0;-3.0;88.0;25.0;63.0;112.0;;112.0;-24.0;25.0;-49.0;;;21.0;17.0;5.0;0.0
556;Koolproducten;2001 1e kwartaal;-1.0;;3.0;6.0;-3.0;;2.0;;22.0;6.0;16.0;28.0;;28.0;-6.0;6.0;-13.0;;;;;1.0;
557;Koolproducten;2001 2e kwartaal;-2.0;;9.0;9.0;-1.0;;-1.0;;22.0;7.0;15.0;29.0;;29.0;-7.0;7.0;-14.0;;;;;1.0;
558;Koolproducten;2001 3e kwartaal;-1.0;;3.0;4.0;-1.0;;0.0;;24.0;7.0;17.0;30.0;;30.0;-6.0;7.0;-13.0;;;;;1.0;
559;Koolproducten;2001 4e kwartaal;0.0;;5.0;5.0;0.0;;0.0;;24.0;7.0;18.0;30.0;;30.0;-6.0;7.0;-12.0;;;;;1.0;
560;Koolproducten;2001;-4.0;;19.0;24.0;-4.0;;1.0;-4.0;93.0;27.0;66.0;118.0;;118.0;-25.0;27.0;-52.0;;;21.0;17.0;4.0;0.0
561;Koolproducten;2002 1e kwartaal;0.0;;5.0;7.0;-1.0;;2.0;;23.0;6.0;17.0;29.0;;29.0;-6.0;6.0;-12.0;;;;;1.0;
562;Koolproducten;2002 2e kwartaal;-3.0;;3.0;5.0;-2.0;;-1.0;;19.0;5.0;13.0;27.0;;27.0;-8.0;5.0;-13.0;;;;;1.0;
563;Koolproducten;2002 3e kwartaal;1.0;;5.0;5.0;0.0;;1.0;;25.0;7.0;18.0;29.0;;29.0;-4.0;7.0;-12.0;;;;;1.0;
564;Koolproducten;2002 4e kwartaal;1.0;;4.0;4.0;0.0;;1.0;;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;0.0;;;;1.0;
565;Koolproducten;2002;-1.0;;18.0;21.0;-3.0;;2.0;-1.0;91.0;27.0;65.0;114.0;;114.0;-22.0;27.0;-49.0;0.0;;21.0;17.0;4.0;0.0
566;Koolproducten;2003 1e kwartaal;0.0;;7.0;7.0;0.0;;0.0;;23.0;7.0;16.0;28.0;;28.0;-5.0;7.0;-12.0;;;;;1.0;
567;Koolproducten;2003 2e kwartaal;0.0;;4.0;4.0;0.0;;0.0;;23.0;7.0;17.0;29.0;;29.0;-6.0;7.0;-13.0;0.0;;;;1.0;
568;Koolproducten;2003 3e kwartaal;1.0;;4.0;3.0;1.0;;0.0;;25.0;7.0;18.0;30.0;;30.0;-6.0;7.0;-13.0;0.0;;;;1.0;
569;Koolproducten;2003 4e kwartaal;1.0;;4.0;3.0;1.0;;0.0;;25.0;7.0;18.0;30.0;;30.0;-5.0;7.0;-12.0;;;;;1.0;
570;Koolproducten;2003;2.0;;19.0;17.0;2.0;;0.0;2.0;97.0;28.0;68.0;118.0;;118.0;-21.0;28.0;-50.0;;;23.0;18.0;5.0;0.0
571;Koolproducten;2004 1e kwartaal;-1.0;;3.0;3.0;0.0;;0.0;;23.0;7.0;17.0;30.0;;30.0;-6.0;7.0;-13.0;;;;;1.0;
572;Koolproducten;2004 2e kwartaal;-1.0;;2.0;3.0;-1.0;;0.0;;23.0;7.0;16.0;31.0;;31.0;-8.0;7.0;-15.0;;;;;1.0;
573;Koolproducten;2004 3e kwartaal;0.0;;3.0;3.0;0.0;;0.0;;25.0;7.0;18.0;31.0;;31.0;-6.0;7.0;-13.0;;;;;1.0;
574;Koolproducten;2004 4e kwartaal;0.0;;3.0;2.0;1.0;;0.0;;25.0;7.0;17.0;31.0;;31.0;-6.0;7.0;-13.0;;;;;1.0;
575;Koolproducten;2004;-1.0;;11.0;11.0;0.0;;-1.0;-1.0;96.0;28.0;68.0;122.0;;122.0;-26.0;28.0;-55.0;;;25.0;20.0;5.0;0.0
576;Koolproducten;2005 1e kwartaal;0.0;;4.0;2.0;3.0;;-3.0;;25.0;7.0;17.0;31.0;;31.0;-6.0;7.0;-14.0;;;;;1.0;
577;Koolproducten;2005 2e kwartaal;-2.0;;2.0;4.0;-2.0;;0.0;;22.0;7.0;16.0;30.0;;30.0;-8.0;7.0;-15.0;;;;;1.0;
578;Koolproducten;2005 3e kwartaal;-2.0;;4.0;3.0;1.0;;-3.0;;23.0;7.0;16.0;31.0;;31.0;-8.0;7.0;-15.0;0.0;;;;1.0;
579;Koolproducten;2005 4e kwartaal;0.0;;1.0;3.0;-1.0;;1.0;;25.0;8.0;17.0;31.0;;31.0;-6.0;8.0;-14.0;;;;;1.0;
580;Koolproducten;2005;-4.0;;11.0;11.0;0.0;;-4.0;-4.0;94.0;29.0;65.0;123.0;;123.0;-29.0;29.0;-58.0;0.0;;24.0;20.0;5.0;0.0
581;Koolproducten;2006 1e kwartaal;0.0;;4.0;5.0;-2.0;;1.0;;24.0;7.0;16.0;30.0;;30.0;-7.0;7.0;-14.0;;;;;1.0;
582;Koolproducten;2006 2e kwartaal;0.0;;3.0;3.0;0.0;;1.0;;23.0;6.0;18.0;31.0;;31.0;-7.0;6.0;-13.0;;;;;1.0;
583;Koolproducten;2006 3e kwartaal;-2.0;;4.0;6.0;-2.0;;0.0;;20.0;6.0;14.0;29.0;;29.0;-9.0;6.0;-15.0;;;;;1.0;
584;Koolproducten;2006 4e kwartaal;-5.0;;4.0;8.0;-4.0;;-1.0;;16.0;5.0;11.0;26.0;;26.0;-10.0;5.0;-15.0;0.0;;;;1.0;
585;Koolproducten;2006;-7.0;;14.0;22.0;-8.0;;1.0;-7.0;83.0;24.0;59.0;116.0;;116.0;-33.0;24.0;-57.0;0.0;;25.0;21.0;5.0;0.0
586;Koolproducten;2007 1e kwartaal;0.0;;6.0;6.0;0.0;;0.0;;23.0;7.0;16.0;30.0;;30.0;-7.0;7.0;-14.0;0.0;;;;1.0;
587;Koolproducten;2007 2e kwartaal;0.0;;4.0;4.0;1.0;;0.0;;24.0;8.0;17.0;30.0;;30.0;-6.0;8.0;-14.0;;;;;1.0;
588;Koolproducten;2007 3e kwartaal;0.0;;4.0;4.0;0.0;;0.0;;24.0;8.0;17.0;31.0;;31.0;-7.0;8.0;-15.0;0.0;;;;1.0;
589;Koolproducten;2007 4e kwartaal;0.0;;3.0;5.0;-2.0;;2.0;;25.0;8.0;17.0;32.0;;32.0;-6.0;8.0;-14.0;;;;;1.0;
590;Koolproducten;2007;0.0;;17.0;18.0;-1.0;;1.0;0.0;97.0;30.0;67.0;123.0;;123.0;-26.0;30.0;-57.0;;;27.0;22.0;5.0;0.0
591;Koolproducten;2008 1e kwartaal;1.0;;2.0;2.0;0.0;;1.0;;25.0;8.0;17.0;31.0;;31.0;-7.0;8.0;-15.0;;;;;1.0;
592;Koolproducten;2008 2e kwartaal;0.0;;4.0;4.0;0.0;;0.0;;24.0;8.0;17.0;32.0;;32.0;-8.0;8.0;-15.0;;;;;1.0;
593;Koolproducten;2008 3e kwartaal;1.0;;2.0;3.0;-1.0;;2.0;;25.0;8.0;18.0;32.0;;32.0;-7.0;8.0;-14.0;;;;;1.0;
594;Koolproducten;2008 4e kwartaal;2.0;;3.0;2.0;1.0;;1.0;;20.0;5.0;15.0;24.0;;24.0;-4.0;5.0;-9.0;;;;;1.0;
595;Koolproducten;2008;3.0;;11.0;10.0;0.0;;2.0;3.0;95.0;29.0;67.0;120.0;;120.0;-25.0;29.0;-54.0;;;28.0;23.0;5.0;
596;Koolproducten;2009 1e kwartaal;-1.0;;1.0;0.0;1.0;;-2.0;;15.0;4.0;11.0;20.0;;20.0;-5.0;4.0;-9.0;;;;;1.0;
597;Koolproducten;2009 2e kwartaal;-1.0;;1.0;0.0;1.0;;-2.0;;15.0;4.0;11.0;21.0;;21.0;-6.0;4.0;-10.0;;;;;1.0;
598;Koolproducten;2009 3e kwartaal;3.0;;2.0;2.0;-1.0;;4.0;;23.0;6.0;16.0;26.0;;26.0;-3.0;6.0;-9.0;;;;;1.0;
599;Koolproducten;2009 4e kwartaal;3.0;;2.0;2.0;0.0;;4.0;;24.0;6.0;17.0;27.0;;27.0;-3.0;6.0;-10.0;;;;;1.0;
600;Koolproducten;2009;6.0;;5.0;3.0;2.0;;4.0;4.0;76.0;21.0;55.0;94.0;;94.0;-18.0;21.0;-38.0;;;22.0;18.0;4.0;2.0
601;Koolproducten;2010 1e kwartaal;1.0;;2.0;0.0;2.0;;0.0;;23.0;6.0;16.0;27.0;;27.0;-4.0;6.0;-11.0;;;;;1.0;
602;Koolproducten;2010 2e kwartaal;0.0;;2.0;2.0;0.0;;0.0;;23.0;7.0;17.0;29.0;;29.0;-6.0;7.0;-12.0;;;;;1.0;
603;Koolproducten;2010 3e kwartaal;2.0;;3.0;1.0;2.0;;0.0;;25.0;7.0;18.0;30.0;;30.0;-5.0;7.0;-12.0;;;;;1.0;
604;Koolproducten;2010 4e kwartaal;2.0;;2.0;1.0;1.0;;1.0;;25.0;7.0;17.0;29.0;;29.0;-4.0;7.0;-12.0;;;;;1.0;
605;Koolproducten;2010;5.0;;9.0;5.0;5.0;;1.0;5.0;96.0;28.0;68.0;114.0;;114.0;-19.0;28.0;-47.0;;;24.0;20.0;4.0;0.0
606;Koolproducten;2011 1e kwartaal;2.0;;2.0;1.0;1.0;;0.0;;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;;;;;1.0;
607;Koolproducten;2011 2e kwartaal;1.0;;2.0;0.0;2.0;;-1.0;;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;;;;;1.0;
608;Koolproducten;2011 3e kwartaal;1.0;;2.0;1.0;1.0;;0.0;;24.0;7.0;16.0;29.0;;29.0;-5.0;7.0;-12.0;;;;;1.0;
609;Koolproducten;2011 4e kwartaal;3.0;;1.0;0.0;1.0;;2.0;;25.0;7.0;17.0;28.0;;28.0;-3.0;7.0;-11.0;;;;;1.0;
610;Koolproducten;2011;6.0;;7.0;2.0;5.0;;1.0;6.0;97.0;29.0;68.0;115.0;;115.0;-18.0;29.0;-47.0;;;24.0;20.0;4.0;
611;Koolproducten;2012 1e kwartaal;2.0;;1.0;0.0;1.0;;1.0;;24.0;8.0;16.0;27.0;;27.0;-3.0;8.0;-11.0;;;;;1.0;
612;Koolproducten;2012 2e kwartaal;1.0;;2.0;0.0;1.0;;0.0;;23.0;7.0;16.0;27.0;;27.0;-4.0;7.0;-11.0;;;;;1.0;
613;Koolproducten;2012 3e kwartaal;2.0;;4.0;2.0;2.0;;0.0;;24.0;7.0;17.0;28.0;;28.0;-4.0;7.0;-11.0;;;;;1.0;
614;Koolproducten;2012 4e kwartaal;2.0;;2.0;0.0;2.0;;1.0;;24.0;7.0;17.0;28.0;;28.0;-3.0;7.0;-10.0;;;;;1.0;
615;Koolproducten;2012;8.0;;9.0;3.0;6.0;;2.0;8.0;96.0;29.0;66.0;110.0;;110.0;-15.0;29.0;-44.0;;;23.0;19.0;4.0;0.0
616;Koolproducten;2013 1e kwartaal;0.0;;2.0;2.0;1.0;;-1.0;0.0;21.0;6.0;15.0;26.0;;26.0;-5.0;6.0;-11.0;;;5.0;4.0;1.0;
617;Koolproducten;2013 2e kwartaal;1.0;;1.0;3.0;-1.0;;2.0;1.0;24.0;7.0;17.0;28.0;;28.0;-5.0;7.0;-12.0;;;6.0;5.0;1.0;
618;Koolproducten;2013 3e kwartaal;1.0;;1.0;2.0;-1.0;;2.0;1.0;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;;;6.0;5.0;1.0;
619;Koolproducten;2013 4e kwartaal;1.0;;2.0;3.0;-1.0;;2.0;1.0;24.0;7.0;17.0;29.0;;29.0;-5.0;7.0;-12.0;;;6.0;5.0;1.0;
620;Koolproducten;2013;3.0;;6.0;9.0;-3.0;;6.0;3.0;93.0;28.0;65.0;111.0;;111.0;-19.0;28.0;-46.0;;;22.0;18.0;3.0;
621;Koolproducten;2014 1e kwartaal;0.0;;3.0;5.0;-2.0;;2.0;0.0;24.0;7.0;16.0;28.0;;28.0;-5.0;7.0;-12.0;;;5.0;4.0;1.0;
622;Koolproducten;2014 2e kwartaal;0.0;;4.0;5.0;0.0;;0.0;0.0;22.0;7.0;16.0;28.0;;28.0;-6.0;7.0;-12.0;;;5.0;4.0;1.0;0.0
623;Koolproducten;2014 3e kwartaal;-1.0;;4.0;5.0;0.0;;0.0;-1.0;23.0;7.0;16.0;28.0;;28.0;-6.0;7.0;-12.0;;;5.0;5.0;0.0;
624;Koolproducten;2014 4e kwartaal;-1.0;;3.0;4.0;-1.0;;1.0;-1.0;24.0;7.0;16.0;29.0;;29.0;-5.0;7.0;-13.0;;;5.0;4.0;0.0;
625;Koolproducten;2014;-1.0;;15.0;18.0;-3.0;;2.0;-1.0;92.0;28.0;64.0;113.0;;113.0;-21.0;28.0;-49.0;;;20.0;18.0;2.0;0.0
626;Koolproducten;2015 1e kwartaal;-1.0;;4.0;4.0;0.0;;-1.0;;22.0;7.0;15.0;28.0;;28.0;-6.0;7.0;-13.0;0.0;;;;0.0;
627;Koolproducten;2015 2e kwartaal;-1.0;;2.0;5.0;-2.0;;1.0;;23.0;7.0;16.0;29.0;;29.0;-6.0;7.0;-13.0;0.0;;;;0.0;
628;Koolproducten;2015 3e kwartaal;-1.0;;2.0;4.0;-2.0;;1.0;;23.0;7.0;16.0;29.0;;29.0;-6.0;7.0;-13.0;0.0;;;;0.0;
629;Koolproducten;2015 4e kwartaal;-2.0;;1.0;4.0;-3.0;;1.0;;22.0;7.0;15.0;28.0;;28.0;-7.0;7.0;-13.0;0.0;;;;0.0;
630;Koolproducten;2015;-5.0;;10.0;17.0;-7.0;;2.0;-5.0;91.0;28.0;63.0;114.0;;114.0;-24.0;28.0;-52.0;0.0;;19.0;19.0;0.0;
631;Koolproducten;2016 1e kwartaal;-1.0;;5.0;5.0;0.0;;0.0;;21.0;7.0;14.0;29.0;;29.0;-8.0;7.0;-14.0;2.0;;;;0.0;
632;Koolproducten;2016 2e kwartaal;-1.0;;1.0;4.0;-2.0;;2.0;;19.0;6.0;13.0;26.0;;26.0;-7.0;6.0;-13.0;2.0;;;;0.0;
633;Koolproducten;2016 3e kwartaal;-1.0;;1.0;2.0;-1.0;;0.0;;21.0;7.0;14.0;28.0;;28.0;-8.0;7.0;-14.0;2.0;;;;0.0;
634;Koolproducten;2016 4e kwartaal;-1.0;;6.0;4.0;1.0;;-3.0;;20.0;7.0;13.0;28.0;;28.0;-8.0;7.0;-15.0;2.0;;;;0.0;
635;Koolproducten;2016;-3.0;;13.0;15.0;-3.0;;-1.0;-3.0;81.0;26.0;55.0;112.0;;112.0;-30.0;26.0;-57.0;8.0;;19.0;19.0;0.0;
636;Totaal aardoliegrondstoffen en producten;1946;57.0;3.0;;;70.0;12.0;-4.0;57.0;;;;;;;;;;;;;;;
637;Totaal aardoliegrondstoffen en producten;1947;78.0;9.0;;;104.0;27.0;-9.0;78.0;;;;;;;;;;;;;;;
638;Totaal aardoliegrondstoffen en producten;1948;86.0;21.0;;;100.0;30.0;-5.0;86.0;;;;;;;;;;;;;;;
639;Totaal aardoliegrondstoffen en producten;1949;102.0;27.0;;;107.0;38.0;6.0;102.0;;;;;;;;;;;;;;;
640;Totaal aardoliegrondstoffen en producten;1950;126.0;30.0;;;151.0;50.0;-5.0;126.0;;;;;;;;;;;;;;;
641;Totaal aardoliegrondstoffen en producten;1951;138.0;30.0;;;185.0;71.0;-7.0;138.0;;;;;;;;;;;;;;;
642;Totaal aardoliegrondstoffen en producten;1952;146.0;31.0;;;179.0;70.0;7.0;146.0;;;;;;;;;;;;;;;
643;Totaal aardoliegrondstoffen en producten;1953;157.0;35.0;;;187.0;69.0;5.0;157.0;;;;;;;;;;;;;;;
644;Totaal aardoliegrondstoffen en producten;1954;194.0;40.0;;;228.0;103.0;29.0;194.0;;;;;;;;;;;;;;;
645;Totaal aardoliegrondstoffen en producten;1955;226.0;44.0;;;298.0;111.0;-5.0;226.0;;;;;;;;;;;;;;;
646;Totaal aardoliegrondstoffen en producten;1956;281.0;47.0;;;356.0;123.0;1.0;281.0;;;;;;;;;;;;;;;
647;Totaal aardoliegrondstoffen en producten;1957;290.0;65.0;;;350.0;116.0;-10.0;290.0;;;;;;;;;;;;;;;
648;Totaal aardoliegrondstoffen en producten;1958;325.0;69.0;;;387.0;120.0;-12.0;325.0;;;;;;;;;;;;;;;
649;Totaal aardoliegrondstoffen en producten;1959;371.0;76.0;;;410.0;114.0;-1.0;371.0;;;;;;;;;;;;;;;
650;Totaal aardoliegrondstoffen en producten;1960;466.0;82.0;;;499.0;126.0;10.0;466.0;;;;;;;;;;;;;;;
651;Totaal aardoliegrondstoffen en producten;1961;519.0;87.0;;;636.0;169.0;-36.0;519.0;;;;;;;;;;;;;;;
652;Totaal aardoliegrondstoffen en producten;1962;586.0;92.0;;;650.0;183.0;27.0;586.0;;;;;;;;;;;;;;;
653;Totaal aardoliegrondstoffen en producten;1963;665.0;95.0;;;754.0;188.0;5.0;665.0;;;;;;;;;;;;;;;
654;Totaal aardoliegrondstoffen en producten;1964;764.0;97.0;;;905.0;214.0;-24.0;764.0;;;;;;;;;;;;;;;
655;Totaal aardoliegrondstoffen en producten;1965;868.0;102.0;;;1016.0;243.0;-7.0;868.0;;;;;;;;;;;;;;;
656;Totaal aardoliegrondstoffen en producten;1966;912.0;101.0;;;1084.0;244.0;-29.0;912.0;;;;;;;;;;;;;;;
657;Totaal aardoliegrondstoffen en producten;1967;932.0;97.0;;;1159.0;259.0;-65.0;932.0;;;;;;;;;;;;;;;
658;Totaal aardoliegrondstoffen en producten;1968;1017.0;92.0;;;1239.0;319.0;6.0;1017.0;;;;;;;;;;;;;;;
659;Totaal aardoliegrondstoffen en producten;1969;1069.0;86.0;;;1394.0;392.0;-20.0;1069.0;;;;;;;;;;;;;;;
660;Totaal aardoliegrondstoffen en producten;1970;1171.0;82.0;;;1548.0;423.0;-36.0;1171.0;;;;;;;;;;;;;;;
661;Totaal aardoliegrondstoffen en producten;1971;1151.0;73.0;;;1470.0;442.0;50.0;1151.0;;;;;;;;;;;;;;;
662;Totaal aardoliegrondstoffen en producten;1972;1228.0;70.0;;;1648.0;537.0;47.0;1228.0;;;;;;;;;;;;;;;
663;Totaal aardoliegrondstoffen en producten;1973;1261.0;67.0;;;1947.0;567.0;-186.0;1261.0;;;;;;;;;;;;;;;
664;Totaal aardoliegrondstoffen en producten;1974;1125.0;67.0;;;1435.0;460.0;83.0;1125.0;;;;;;;;;;;;;;;
665;Totaal aardoliegrondstoffen en producten;1975;985.0;67.0;4550.0;3172.0;1378.0;507.0;46.0;985.0;;95.0;;;;;115.0;95.0;20.0;;;870.0;628.0;242.0;
666;Totaal aardoliegrondstoffen en producten;1976;1134.0;66.0;5166.0;3548.0;1618.0;544.0;-7.0;1134.0;;105.0;;;;;135.0;105.0;30.0;;;1000.0;673.0;327.0;
667;Totaal aardoliegrondstoffen en producten;1977;1096.0;69.0;4881.0;3331.0;1550.0;522.0;-1.0;1095.0;;92.0;;;;;129.0;92.0;37.0;;;967.0;665.0;302.0;
668;Totaal aardoliegrondstoffen en producten;1978;1162.0;65.0;4816.0;3217.0;1599.0;534.0;32.0;1162.0;;145.0;;;;;166.0;145.0;21.0;;;997.0;670.0;327.0;
669;Totaal aardoliegrondstoffen en producten;1979;1312.0;68.0;5692.0;3908.0;1784.0;464.0;-76.0;1311.0;;253.0;;;;;276.0;253.0;23.0;;;1036.0;692.0;344.0;
670;Totaal aardoliegrondstoffen en producten;1980;1204.0;67.0;5513.0;3899.0;1614.0;445.0;-33.0;1204.0;;268.0;;;;;294.0;268.0;26.0;;;909.0;619.0;290.0;
671;Totaal aardoliegrondstoffen en producten;1981;1105.0;69.0;4891.0;3588.0;1303.0;421.0;153.0;1105.0;;271.0;;;;;292.0;271.0;21.0;;;813.0;587.0;226.0;
672;Totaal aardoliegrondstoffen en producten;1982;926.0;81.0;4830.0;3669.0;1161.0;409.0;94.0;926.0;;163.0;;;;;185.0;163.0;22.0;;;741.0;567.0;174.0;
673;Totaal aardoliegrondstoffen en producten;1983;878.0;124.0;4603.0;3505.0;1098.0;387.0;43.0;878.0;;84.0;;;;;124.0;84.0;40.0;;;755.0;576.0;179.0;
674;Totaal aardoliegrondstoffen en producten;1984;847.0;147.0;4629.0;3553.0;1076.0;368.0;-8.0;847.0;;53.0;;;;;107.0;53.0;54.0;;;739.0;559.0;180.0;
675;Totaal aardoliegrondstoffen en producten;1985;817.0;174.0;4508.0;3409.0;1099.0;419.0;-38.0;817.0;;54.0;;;;;93.0;54.0;39.0;;;724.0;545.0;179.0;
676;Totaal aardoliegrondstoffen en producten;1986;901.0;214.0;4907.0;3683.0;1224.0;463.0;-74.0;900.0;;65.0;;;;;101.0;65.0;36.0;;;799.0;554.0;245.0;
