ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
7634;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hellevoetsluis;2021/'22;2263.0
7635;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hellevoetsluis;2022/'23;2264.0
7636;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2000/'01;
7637;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2001/'02;
7638;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2002/'03;
7639;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2003/'04;4280.0
7640;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2004/'05;4376.0
7641;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2005/'06;4451.0
7642;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2006/'07;4549.0
7643;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2007/'08;4756.0
7644;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2008/'09;4822.0
7645;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2009/'10;4877.0
7646;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2010/'11;4976.0
7647;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2011/'12;4991.0
7648;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2012/'13;5163.0
7649;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2013/'14;5384.0
7650;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2014/'15;5541.0
7651;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2015/'16;5653.0
7652;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2016/'17;5675.0
7653;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2017/'18;5660.0
7654;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2018/'19;5532.0
7655;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2019/'20;5422.0
7656;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2020/'21;5281.0
7657;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2021/'22;5172.0
7658;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Helmond;2022/'23;5137.0
7659;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2000/'01;
7660;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2001/'02;
7661;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2002/'03;
7662;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2003/'04;1465.0
7663;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2004/'05;1596.0
7664;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2005/'06;1665.0
7665;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2006/'07;1699.0
7666;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2007/'08;1707.0
7667;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2008/'09;1712.0
7668;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2009/'10;1708.0
7669;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2010/'11;1709.0
7670;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2011/'12;1741.0
7671;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2012/'13;1816.0
7672;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2013/'14;1826.0
7673;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2014/'15;1854.0
7674;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2015/'16;1837.0
7675;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2016/'17;1847.0
7676;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2017/'18;1892.0
7677;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2018/'19;1941.0
7678;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2019/'20;1988.0
7679;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2020/'21;1953.0
7680;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2021/'22;2056.0
7681;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hendrik-Ido-Ambacht;2022/'23;2103.0
7682;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2000/'01;
7683;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2001/'02;
7684;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2002/'03;
7685;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2003/'04;471.0
7686;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2004/'05;486.0
7687;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2005/'06;
7688;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2006/'07;
7689;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2007/'08;
7690;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2008/'09;
7691;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2009/'10;
7692;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2010/'11;
7693;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2011/'12;
7694;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2012/'13;
7695;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2013/'14;
7696;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2014/'15;
7697;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2015/'16;
7698;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2016/'17;
7699;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2017/'18;
7700;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2018/'19;
7701;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2019/'20;
7702;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2020/'21;
7703;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2021/'22;
7704;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (Gld.);2022/'23;
7705;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2000/'01;
7706;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2001/'02;
7707;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2002/'03;
7708;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2003/'04;4184.0
7709;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2004/'05;4283.0
7710;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2005/'06;4411.0
7711;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2006/'07;4491.0
7712;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2007/'08;4646.0
7713;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2008/'09;4662.0
7714;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2009/'10;4659.0
7715;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2010/'11;4700.0
7716;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2011/'12;4728.0
7717;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2012/'13;4799.0
7718;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2013/'14;4859.0
7719;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2014/'15;4881.0
7720;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2015/'16;4968.0
7721;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2016/'17;4955.0
7722;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2017/'18;4833.0
7723;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2018/'19;4808.0
7724;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2019/'20;4709.0
7725;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2020/'21;4537.0
7726;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2021/'22;4401.0
7727;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hengelo (O.);2022/'23;4405.0
7728;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2000/'01;
7729;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2001/'02;
7730;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2002/'03;
7731;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2003/'04;6441.0
7732;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2004/'05;6507.0
7733;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2005/'06;6898.0
7734;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2006/'07;6877.0
7735;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2007/'08;7265.0
7736;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2008/'09;7200.0
7737;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2009/'10;7294.0
7738;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2010/'11;7229.0
7739;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2011/'12;7313.0
7740;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2012/'13;7498.0
7741;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2013/'14;7544.0
7742;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2014/'15;7583.0
7743;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2015/'16;8132.0
7744;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2016/'17;8090.0
7745;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2017/'18;8019.0
7746;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2018/'19;8092.0
7747;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2019/'20;7954.0
7748;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2020/'21;7869.0
7749;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2021/'22;7817.0
7750;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;'s-Hertogenbosch;2022/'23;7983.0
7751;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2000/'01;
7752;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2001/'02;
7753;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2002/'03;
7754;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2003/'04;
7755;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2004/'05;
7756;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2005/'06;
7757;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2006/'07;
7758;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2007/'08;
7759;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2008/'09;
7760;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2009/'10;
7761;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2010/'11;
7762;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2011/'12;
7763;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2012/'13;
7764;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2013/'14;
7765;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2014/'15;
7766;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2015/'16;
7767;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2016/'17;
7768;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2017/'18;
7769;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2018/'19;
7770;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2019/'20;
7771;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2020/'21;
7772;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2021/'22;
7773;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heteren;2022/'23;
7774;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2000/'01;
7775;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2001/'02;
7776;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2002/'03;
7777;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2003/'04;1105.0
7778;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2004/'05;1147.0
7779;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2005/'06;1198.0
7780;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2006/'07;1205.0
7781;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2007/'08;1242.0
7782;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2008/'09;1239.0
7783;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2009/'10;1267.0
7784;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2010/'11;1244.0
7785;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2011/'12;1244.0
7786;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2012/'13;1261.0
7787;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2013/'14;1277.0
7788;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2014/'15;1273.0
7789;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2015/'16;1249.0
7790;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2016/'17;1203.0
7791;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2017/'18;1134.0
7792;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2018/'19;1077.0
7793;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2019/'20;999.0
7794;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2020/'21;964.0
7795;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2021/'22;970.0
7796;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heumen;2022/'23;976.0
7797;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2000/'01;
7798;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2001/'02;
7799;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2002/'03;
7800;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2003/'04;2659.0
7801;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2004/'05;2643.0
7802;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2005/'06;2812.0
7803;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2006/'07;2814.0
7804;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2007/'08;2841.0
7805;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2008/'09;2856.0
7806;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2009/'10;2837.0
7807;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2010/'11;2817.0
7808;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2011/'12;2806.0
7809;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2012/'13;2781.0
7810;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2013/'14;2735.0
7811;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2014/'15;2678.0
7812;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2015/'16;2608.0
7813;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2016/'17;2625.0
7814;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2017/'18;2576.0
7815;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2018/'19;2521.0
7816;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2019/'20;2507.0
7817;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2020/'21;2443.0
7818;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2021/'22;2419.0
7819;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heusden;2022/'23;2411.0
7820;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2000/'01;
7821;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2001/'02;
7822;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2002/'03;
7823;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2003/'04;698.0
7824;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2004/'05;701.0
7825;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2005/'06;727.0
7826;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2006/'07;724.0
7827;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2007/'08;
7828;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2008/'09;
7829;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2009/'10;
7830;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2010/'11;
7831;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2011/'12;
7832;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2012/'13;
7833;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2013/'14;
7834;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2014/'15;
7835;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2015/'16;
7836;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2016/'17;
7837;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2017/'18;
7838;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2018/'19;
7839;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2019/'20;
7840;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2020/'21;
7841;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2021/'22;
7842;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Heythuysen;2022/'23;
7843;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2000/'01;
7844;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2001/'02;
7845;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2002/'03;
7846;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2003/'04;1245.0
7847;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2004/'05;1234.0
7848;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2005/'06;1227.0
7849;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2006/'07;1212.0
7850;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2007/'08;1169.0
7851;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2008/'09;1126.0
7852;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2009/'10;1083.0
7853;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2010/'11;1104.0
7854;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2011/'12;1122.0
7855;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2012/'13;1145.0
7856;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2013/'14;1203.0
7857;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2014/'15;1209.0
7858;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2015/'16;1198.0
7859;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2016/'17;1215.0
7860;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2017/'18;1192.0
7861;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2018/'19;1167.0
7862;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2019/'20;1149.0
7863;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2020/'21;1151.0
7864;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2021/'22;1160.0
7865;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hillegom;2022/'23;1165.0
7866;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2000/'01;
