ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
8869;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;381.0;39.0;309.0;32.0;1.0;;1.0;0.0;1.0;0.0;0.0;
8870;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;386.0;69.0;280.0;18.0;19.0;;3.0;0.0;2.0;0.0;0.0;
8871;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1465.0;104.0;687.0;520.0;154.0;;3.0;0.0;1.0;1.0;0.0;
8872;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;473.0;30.0;273.0;167.0;3.0;;2.0;0.0;1.0;1.0;0.0;
8873;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;992.0;74.0;414.0;353.0;151.0;;4.0;0.0;2.0;1.0;1.0;
8874;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;2118.0;93.0;652.0;709.0;664.0;;4.0;0.0;1.0;1.0;1.0;
8875;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;368.0;9.0;183.0;165.0;11.0;;2.0;0.0;1.0;1.0;0.0;
8876;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1750.0;84.0;469.0;544.0;653.0;;5.0;0.0;1.0;1.0;2.0;
8877;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;2304.0;91.0;597.0;776.0;840.0;;4.0;0.0;1.0;1.0;2.0;
8878;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;210.0;7.0;89.0;93.0;21.0;;2.0;0.0;1.0;1.0;0.0;
8879;Mannen;Totaal deelnemers startjaar;2010;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2094.0;84.0;508.0;683.0;819.0;;5.0;0.0;1.0;2.0;2.0;
8880;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;39.0;17.0;13.0;3.0;6.0;;0.0;0.0;0.0;0.0;0.0;
8881;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;24.0;15.0;8.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8882;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;15.0;2.0;5.0;2.0;6.0;;0.0;0.0;0.0;0.0;0.0;
8883;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;198.0;21.0;141.0;4.0;32.0;;0.0;0.0;0.0;0.0;0.0;
8884;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;117.0;16.0;101.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8885;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;81.0;5.0;40.0;4.0;32.0;;1.0;0.0;0.0;0.0;0.0;
8886;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;526.0;20.0;240.0;74.0;192.0;;1.0;0.0;0.0;0.0;0.0;
8887;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;202.0;12.0;150.0;37.0;3.0;;1.0;0.0;0.0;0.0;0.0;
8888;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;324.0;8.0;90.0;37.0;189.0;;1.0;0.0;0.0;0.0;1.0;
8889;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;1028.0;15.0;284.0;156.0;573.0;;2.0;0.0;1.0;0.0;1.0;
8890;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;251.0;6.0;160.0;67.0;18.0;;1.0;0.0;1.0;0.0;0.0;
8891;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;777.0;9.0;124.0;89.0;555.0;;2.0;0.0;0.0;0.0;1.0;
8892;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;1401.0;11.0;277.0;229.0;884.0;;3.0;0.0;1.0;0.0;2.0;
8893;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;232.0;1.0;123.0;83.0;25.0;;2.0;0.0;1.0;1.0;0.0;
8894;Mannen;Totaal deelnemers startjaar;2010;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1169.0;10.0;154.0;146.0;859.0;;3.0;0.0;0.0;0.0;2.0;
8895;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;863.0;227.0;602.0;27.0;7.0;;2.0;0.0;1.0;0.0;0.0;
8896;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;550.0;170.0;365.0;15.0;0.0;;1.0;0.0;1.0;0.0;0.0;
8897;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;313.0;57.0;237.0;12.0;7.0;;5.0;1.0;4.0;0.0;0.0;
8898;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;4021.0;285.0;3426.0;202.0;108.0;;7.0;1.0;6.0;0.0;0.0;
8899;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;2010.0;170.0;1734.0;106.0;0.0;;5.0;0.0;4.0;0.0;0.0;
8900;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2011.0;115.0;1692.0;96.0;108.0;;14.0;1.0;12.0;1.0;1.0;
8901;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;6521.0;243.0;4551.0;1204.0;523.0;;12.0;0.0;8.0;2.0;1.0;
8902;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;2601.0;98.0;2019.0;473.0;11.0;;9.0;0.0;7.0;2.0;0.0;
8903;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3920.0;145.0;2532.0;731.0;512.0;;16.0;1.0;11.0;3.0;2.0;
8904;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;8874.0;216.0;4506.0;1971.0;2181.0;;16.0;0.0;8.0;4.0;4.0;
8905;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;2211.0;60.0;1482.0;637.0;32.0;;13.0;0.0;9.0;4.0;0.0;
8906;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;6663.0;156.0;3024.0;1334.0;2149.0;;18.0;0.0;8.0;4.0;6.0;
8907;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;9809.0;191.0;4373.0;2282.0;2963.0;;18.0;0.0;8.0;4.0;5.0;
8908;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;1613.0;31.0;999.0;521.0;62.0;;16.0;0.0;10.0;5.0;1.0;
8909;Mannen;Totaal deelnemers startjaar;2010;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;8196.0;160.0;3374.0;1761.0;2901.0;;19.0;0.0;8.0;4.0;7.0;
8910;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;946.0;946.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8911;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;711.0;711.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
8912;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;235.0;235.0;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
8913;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1369.0;1369.0;0.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
8914;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;800.0;800.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8915;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;569.0;569.0;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
8916;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1259.0;1259.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8917;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;501.0;501.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8918;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;758.0;758.0;0.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
8919;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;1158.0;1158.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8920;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;328.0;328.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8921;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;830.0;830.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8922;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;1063.0;1063.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8923;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;195.0;195.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8924;Mannen;Totaal deelnemers startjaar;2010;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;868.0;868.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8925;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;119.0;74.0;43.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;
8926;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;74.0;44.0;30.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8927;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;45.0;30.0;13.0;0.0;2.0;;1.0;1.0;0.0;0.0;0.0;
8928;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;846.0;111.0;649.0;66.0;20.0;;2.0;0.0;1.0;0.0;0.0;
8929;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;424.0;40.0;341.0;42.0;1.0;;1.0;0.0;1.0;0.0;0.0;
8930;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;422.0;71.0;308.0;24.0;19.0;;3.0;1.0;2.0;0.0;0.0;
8931;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1675.0;108.0;763.0;601.0;203.0;;3.0;0.0;1.0;1.0;0.0;
8932;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;541.0;31.0;308.0;197.0;5.0;;2.0;0.0;1.0;1.0;0.0;
8933;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1134.0;77.0;455.0;404.0;198.0;;5.0;0.0;2.0;2.0;1.0;
8934;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;2358.0;97.0;720.0;802.0;739.0;;4.0;0.0;1.0;1.0;1.0;
8935;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;422.0;11.0;210.0;190.0;11.0;;2.0;0.0;1.0;1.0;0.0;
8936;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1936.0;86.0;510.0;612.0;728.0;;5.0;0.0;1.0;2.0;2.0;
8937;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;2563.0;95.0;665.0;883.0;920.0;;5.0;0.0;1.0;2.0;2.0;
8938;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;256.0;8.0;110.0;118.0;20.0;;2.0;0.0;1.0;1.0;0.0;
8939;Mannen;Totaal deelnemers startjaar;2010;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2307.0;87.0;555.0;765.0;900.0;;5.0;0.0;1.0;2.0;2.0;
8940;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;836.0;524.0;301.0;6.0;5.0;;2.0;1.0;1.0;0.0;0.0;
8941;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;682.0;446.0;233.0;3.0;0.0;;1.0;1.0;0.0;0.0;0.0;
8942;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;154.0;78.0;68.0;3.0;5.0;;3.0;1.0;1.0;0.0;0.0;
8943;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;5662.0;719.0;4592.0;238.0;113.0;;10.0;1.0;8.0;0.0;0.0;
8944;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3611.0;500.0;3002.0;108.0;1.0;;9.0;1.0;7.0;0.0;0.0;
8945;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2051.0;219.0;1590.0;130.0;112.0;;15.0;2.0;11.0;1.0;1.0;
8946;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;9365.0;519.0;7100.0;1115.0;631.0;;17.0;1.0;13.0;2.0;1.0;
8947;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;4881.0;233.0;4123.0;514.0;11.0;;16.0;1.0;14.0;2.0;0.0;
8948;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4484.0;286.0;2977.0;601.0;620.0;;19.0;1.0;12.0;3.0;3.0;
8949;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;14754.0;411.0;6474.0;2861.0;5008.0;;27.0;1.0;12.0;5.0;9.0;
8950;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;3933.0;102.0;2810.0;925.0;96.0;;23.0;1.0;16.0;5.0;1.0;
8951;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;10821.0;309.0;3664.0;1936.0;4912.0;;29.0;1.0;10.0;5.0;13.0;
8952;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;16597.0;375.0;5710.0;3975.0;6537.0;;30.0;1.0;10.0;7.0;12.0;
8953;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2887.0;47.0;1632.0;1070.0;138.0;;28.0;0.0;16.0;10.0;1.0;
8954;Mannen;Totaal deelnemers startjaar;2010;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;13710.0;328.0;4078.0;2905.0;6399.0;;31.0;1.0;9.0;7.0;15.0;
8955;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;1128.0;307.0;623.0;149.0;49.0;;2.0;1.0;1.0;0.0;0.0;
8956;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;757.0;239.0;390.0;127.0;1.0;;2.0;0.0;1.0;0.0;0.0;
8957;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;371.0;68.0;233.0;22.0;48.0;;6.0;1.0;4.0;0.0;1.0;
8958;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;6814.0;395.0;4084.0;1833.0;502.0;;13.0;1.0;7.0;3.0;1.0;
8959;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;4167.0;251.0;2421.0;1486.0;9.0;;10.0;1.0;6.0;4.0;0.0;
8960;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2647.0;144.0;1663.0;347.0;493.0;;19.0;1.0;12.0;2.0;4.0;
8961;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;12835.0;327.0;5424.0;3273.0;3811.0;;24.0;1.0;10.0;6.0;7.0;
8962;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;5009.0;136.0;2881.0;1945.0;47.0;;16.0;0.0;9.0;6.0;0.0;
8963;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;7826.0;191.0;2543.0;1328.0;3764.0;;33.0;1.0;11.0;6.0;16.0;
8964;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;16182.0;283.0;5322.0;3904.0;6673.0;;30.0;1.0;10.0;7.0;12.0;
8965;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;4111.0;75.0;2226.0;1692.0;118.0;;24.0;0.0;13.0;10.0;1.0;
8966;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;12071.0;208.0;3096.0;2212.0;6555.0;;32.0;1.0;8.0;6.0;18.0;
8967;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;17552.0;248.0;4997.0;4174.0;8133.0;;32.0;0.0;9.0;8.0;15.0;
8968;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;2965.0;41.0;1510.0;1265.0;149.0;;29.0;0.0;15.0;12.0;1.0;
8969;Mannen;Totaal deelnemers startjaar;2010;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14587.0;207.0;3487.0;2909.0;7984.0;;33.0;0.0;8.0;7.0;18.0;
8970;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;94.0;17.0;68.0;5.0;4.0;;0.0;0.0;0.0;0.0;0.0;
8971;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;71.0;15.0;55.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8972;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;23.0;2.0;13.0;4.0;4.0;;0.0;0.0;0.0;0.0;0.0;
8973;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;612.0;21.0;506.0;31.0;54.0;;1.0;0.0;1.0;0.0;0.0;
8974;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;402.0;16.0;366.0;20.0;0.0;;1.0;0.0;1.0;0.0;0.0;
8975;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;210.0;5.0;140.0;11.0;54.0;;2.0;0.0;1.0;0.0;0.0;
8976;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1588.0;20.0;744.0;364.0;460.0;;3.0;0.0;1.0;1.0;1.0;
8977;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;722.0;12.0;456.0;243.0;11.0;;2.0;0.0;1.0;1.0;0.0;
8978;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;866.0;8.0;288.0;121.0;449.0;;4.0;0.0;1.0;1.0;2.0;
8979;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;3092.0;15.0;769.0;666.0;1642.0;;6.0;0.0;1.0;1.0;3.0;
8980;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;786.0;6.0;404.0;337.0;39.0;;5.0;0.0;2.0;2.0;0.0;
8981;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2306.0;9.0;365.0;329.0;1603.0;;6.0;0.0;1.0;1.0;4.0;
8982;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;3795.0;11.0;715.0;781.0;2288.0;;7.0;0.0;1.0;1.0;4.0;
8983;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;629.0;1.0;279.0;277.0;72.0;;6.0;0.0;3.0;3.0;1.0;
8984;Mannen;Totaal deelnemers startjaar;2010;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3166.0;10.0;436.0;504.0;2216.0;;7.0;0.0;1.0;1.0;5.0;
8985;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;966.0;950.0;16.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8986;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;725.0;714.0;11.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
8987;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;241.0;236.0;5.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
8988;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;1458.0;1373.0;85.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
