ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
1309;IZW's t.b.v. huishoudens;1982;2769.0;0.0;0.0;0.0;1238.0;0.0;218.0;1.0;0.0;1019.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;215.0;196.0;39.0;157.0;19.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1245.0;0.0;11.0;0.0;0.0;1234.0;0.0;69.0;0.0;41.0;0.0;28.0;2682.0;0.0;0.0;0.0;671.0;492.0;355.0;137.0;4.0;0.0;4.0;0.0;0.0;0.0;14.0;14.0;-2.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;374.0;11.0;0.0;0.0;0.0;363.0;1019.0;0.0;1019.0;0.0;1019.0;0.0;0.0;0.0;1019.0;0.0;0.0;0.0;0.0;0.0;97.0;97.0;71.0;26.0;0.0;0.0;0.0;9.0;567.0;496.0;71.0;0.0;272.0;201.0;1143.0;1072.0;124.0;53.0;122.0;87.0
1310;IZW's t.b.v. huishoudens;1983;2827.0;0.0;0.0;0.0;1269.0;0.0;204.0;1.0;0.0;1064.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.0;155.0;45.0;110.0;28.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1297.0;0.0;11.0;0.0;0.0;1286.0;0.0;76.0;0.0;43.0;0.0;33.0;2764.0;0.0;0.0;0.0;692.0;498.0;355.0;143.0;4.0;0.0;4.0;0.0;0.0;0.0;13.0;13.0;-2.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;375.0;11.0;0.0;0.0;0.0;364.0;1064.0;0.0;1064.0;0.0;1064.0;0.0;0.0;0.0;1064.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;75.0;25.0;0.0;0.0;0.0;16.0;577.0;502.0;75.0;0.0;245.0;170.0;1167.0;1092.0;103.0;28.0;104.0;63.0
1311;IZW's t.b.v. huishoudens;1984;2946.0;0.0;0.0;0.0;1340.0;0.0;236.0;1.0;0.0;1103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.0;167.0;44.0;123.0;34.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;12.0;0.0;0.0;1308.0;0.0;83.0;0.0;46.0;0.0;37.0;2948.0;0.0;0.0;0.0;754.0;503.0;359.0;144.0;4.0;0.0;4.0;0.0;0.0;0.0;12.0;12.0;-2.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;441.0;12.0;0.0;0.0;0.0;429.0;1103.0;0.0;1103.0;0.0;1103.0;0.0;0.0;0.0;1103.0;0.0;0.0;0.0;0.0;0.0;109.0;109.0;79.0;30.0;0.0;0.0;0.0;20.0;586.0;507.0;79.0;0.0;268.0;189.0;1147.0;1068.0;44.0;-35.0;48.0;-2.0
1312;IZW's t.b.v. huishoudens;1985;3036.0;0.0;0.0;0.0;1396.0;0.0;242.0;1.0;0.0;1153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.0;172.0;46.0;126.0;38.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1338.0;0.0;12.0;0.0;0.0;1326.0;0.0;89.0;0.0;49.0;0.0;40.0;3051.0;0.0;0.0;0.0;783.0;525.0;376.0;149.0;5.0;0.0;5.0;0.0;0.0;0.0;13.0;13.0;-2.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;427.0;12.0;0.0;0.0;0.0;415.0;1153.0;0.0;1153.0;0.0;1153.0;0.0;0.0;0.0;1153.0;0.0;0.0;0.0;0.0;0.0;118.0;118.0;83.0;35.0;0.0;0.0;0.0;24.0;613.0;530.0;83.0;0.0;280.0;197.0;1191.0;1108.0;38.0;-45.0;44.0;-15.0
1313;IZW's t.b.v. huishoudens;1986;3051.0;0.0;0.0;0.0;1374.0;0.0;191.0;1.0;0.0;1182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.0;164.0;47.0;117.0;42.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1374.0;0.0;13.0;0.0;0.0;1361.0;0.0;94.0;0.0;51.0;0.0;43.0;3119.0;0.0;0.0;0.0;731.0;552.0;396.0;156.0;4.0;0.0;4.0;0.0;0.0;0.0;13.0;13.0;-2.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;493.0;13.0;0.0;0.0;0.0;480.0;1182.0;0.0;1182.0;0.0;1182.0;0.0;0.0;0.0;1182.0;0.0;0.0;0.0;0.0;0.0;118.0;118.0;87.0;31.0;0.0;0.0;0.0;23.0;643.0;556.0;87.0;0.0;280.0;193.0;1161.0;1074.0;-21.0;-108.0;-14.0;-68.0
1314;IZW's t.b.v. huishoudens;1987;3089.0;0.0;0.0;0.0;1360.0;0.0;182.0;2.0;0.0;1176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;212.0;166.0;46.0;120.0;46.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1416.0;0.0;14.0;0.0;0.0;1402.0;0.0;97.0;0.0;54.0;0.0;43.0;3050.0;0.0;0.0;0.0;617.0;649.0;496.0;153.0;5.0;0.0;5.0;0.0;0.0;0.0;12.0;12.0;-2.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;480.0;14.0;0.0;0.0;0.0;466.0;1176.0;0.0;1176.0;0.0;1176.0;0.0;0.0;0.0;1176.0;0.0;0.0;0.0;0.0;0.0;83.0;83.0;89.0;-6.0;0.0;0.0;0.0;24.0;743.0;654.0;89.0;0.0;289.0;200.0;1225.0;1136.0;49.0;-40.0;57.0;39.0
1315;IZW's t.b.v. huishoudens;1988;3296.0;0.0;0.0;0.0;1476.0;0.0;217.0;2.0;0.0;1257.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;231.0;180.0;49.0;131.0;51.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1481.0;0.0;14.0;0.0;0.0;1467.0;0.0;105.0;0.0;56.0;0.0;49.0;3288.0;0.0;0.0;0.0;714.0;668.0;514.0;154.0;6.0;0.0;6.0;0.0;0.0;0.0;14.0;14.0;-2.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;510.0;14.0;0.0;0.0;0.0;496.0;1257.0;0.0;1257.0;0.0;1257.0;0.0;0.0;0.0;1257.0;0.0;0.0;0.0;0.0;0.0;91.0;91.0;88.0;3.0;0.0;0.0;0.0;25.0;762.0;674.0;88.0;0.0;305.0;217.0;1276.0;1188.0;19.0;-69.0;36.0;8.0
1316;IZW's t.b.v. huishoudens;1989;3478.0;0.0;0.0;0.0;1564.0;0.0;236.0;2.0;0.0;1326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.0;193.0;48.0;145.0;57.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1574.0;0.0;14.0;0.0;0.0;1560.0;0.0;87.0;0.0;44.0;0.0;43.0;3486.0;0.0;0.0;0.0;786.0;684.0;533.0;151.0;6.0;0.0;6.0;0.0;0.0;0.0;15.0;15.0;-2.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;543.0;14.0;0.0;0.0;0.0;529.0;1326.0;0.0;1326.0;0.0;1326.0;0.0;0.0;0.0;1326.0;0.0;0.0;0.0;0.0;0.0;97.0;97.0;88.0;9.0;0.0;0.0;0.0;26.0;778.0;690.0;88.0;0.0;323.0;235.0;1354.0;1266.0;28.0;-60.0;27.0;-8.0
1317;IZW's t.b.v. huishoudens;1990;3645.0;0.0;0.0;0.0;1624.0;0.0;239.0;2.0;0.0;1383.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;272.0;205.0;43.0;162.0;67.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1657.0;0.0;10.0;0.0;0.0;1647.0;0.0;88.0;0.0;44.0;0.0;44.0;3631.0;0.0;0.0;0.0;823.0;705.0;598.0;107.0;6.0;0.0;6.0;0.0;0.0;0.0;17.0;17.0;-2.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;562.0;10.0;0.0;0.0;0.0;552.0;1383.0;0.0;1383.0;0.0;1383.0;0.0;0.0;0.0;1383.0;0.0;0.0;0.0;0.0;0.0;104.0;104.0;90.0;14.0;0.0;0.0;0.0;27.0;801.0;711.0;90.0;0.0;345.0;255.0;1440.0;1350.0;57.0;-33.0;55.0;14.0
1318;IZW's t.b.v. huishoudens;1991;3890.0;0.0;0.0;0.0;1734.0;0.0;247.0;2.0;0.0;1485.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;305.0;229.0;47.0;182.0;76.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1745.0;0.0;13.0;0.0;0.0;1732.0;0.0;102.0;0.0;49.0;0.0;53.0;3902.0;0.0;0.0;0.0;855.0;780.0;648.0;132.0;6.0;0.0;6.0;0.0;0.0;0.0;18.0;18.0;-2.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;609.0;13.0;0.0;0.0;0.0;596.0;1485.0;0.0;1485.0;0.0;1485.0;0.0;0.0;0.0;1485.0;0.0;0.0;0.0;0.0;0.0;115.0;115.0;93.0;22.0;0.0;0.0;0.0;30.0;879.0;786.0;93.0;0.0;380.0;287.0;1516.0;1423.0;31.0;-62.0;40.0;-12.0
1319;IZW's t.b.v. huishoudens;1992;4252.0;0.0;0.0;0.0;1857.0;0.0;264.0;2.0;0.0;1591.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.0;257.0;56.0;201.0;85.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1878.0;0.0;18.0;0.0;0.0;1860.0;0.0;171.0;0.0;97.0;0.0;74.0;4195.0;0.0;0.0;0.0;929.0;824.0;682.0;142.0;7.0;0.0;7.0;0.0;0.0;0.0;20.0;20.0;-2.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;669.0;18.0;0.0;0.0;0.0;651.0;1591.0;0.0;1591.0;0.0;1591.0;0.0;0.0;0.0;1591.0;0.0;0.0;0.0;0.0;0.0;122.0;122.0;97.0;25.0;0.0;0.0;0.0;29.0;928.0;831.0;97.0;0.0;419.0;322.0;1628.0;1531.0;37.0;-60.0;111.0;57.0
1320;IZW's t.b.v. huishoudens;1993;4593.0;0.0;0.0;0.0;1976.0;0.0;298.0;2.0;0.0;1676.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.0;291.0;76.0;215.0;91.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2057.0;0.0;19.0;0.0;0.0;2038.0;0.0;173.0;0.0;73.0;0.0;100.0;4484.0;0.0;0.0;0.0;1070.0;798.0;669.0;129.0;7.0;0.0;7.0;0.0;0.0;0.0;20.0;20.0;-3.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;753.0;19.0;0.0;0.0;0.0;734.0;1676.0;0.0;1676.0;0.0;1676.0;0.0;0.0;0.0;1676.0;0.0;0.0;0.0;0.0;0.0;124.0;124.0;101.0;23.0;0.0;0.0;0.0;31.0;906.0;805.0;101.0;0.0;463.0;362.0;1767.0;1666.0;91.0;-10.0;163.0;109.0
1321;IZW's t.b.v. huishoudens;1994;4875.0;0.0;0.0;0.0;2117.0;0.0;381.0;2.0;0.0;1734.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;388.0;290.0;64.0;226.0;98.0;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2192.0;0.0;20.0;0.0;0.0;2172.0;0.0;172.0;0.0;66.0;0.0;106.0;4785.0;0.0;0.0;0.0;1115.0;888.0;749.0;139.0;9.0;0.0;9.0;0.0;0.0;0.0;20.0;20.0;-4.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;842.0;20.0;0.0;0.0;0.0;822.0;1734.0;0.0;1734.0;0.0;1734.0;0.0;0.0;0.0;1734.0;0.0;0.0;0.0;0.0;0.0;139.0;139.0;105.0;34.0;0.0;0.0;0.0;32.0;1002.0;897.0;105.0;0.0;473.0;368.0;1823.0;1718.0;89.0;-16.0;156.0;90.0
1322;IZW's t.b.v. huishoudens;1995;5284.0;0.0;0.0;0.0;2330.0;0.0;567.0;3.0;0.0;1760.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;340.0;89.0;251.0;113.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2310.0;0.0;21.0;0.0;0.0;2289.0;0.0;184.0;0.0;74.0;0.0;110.0;5121.0;0.0;0.0;0.0;1154.0;1058.0;906.0;152.0;8.0;0.0;8.0;0.0;0.0;0.0;20.0;20.0;-5.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;935.0;21.0;0.0;0.0;0.0;914.0;1760.0;0.0;1760.0;0.0;1760.0;0.0;0.0;0.0;1760.0;0.0;0.0;0.0;0.0;0.0;146.0;146.0;110.0;36.0;0.0;0.0;0.0;33.0;1176.0;1066.0;110.0;0.0;543.0;433.0;1918.0;1808.0;158.0;48.0;232.0;163.0
1323;IZW's t.b.v. huishoudens;1996;5665.0;0.0;0.0;0.0;2440.0;0.0;452.0;3.0;0.0;1985.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;456.0;326.0;76.0;250.0;130.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2530.0;0.0;20.0;0.0;0.0;2510.0;0.0;208.0;0.0;51.0;0.0;157.0;5544.0;0.0;0.0;0.0;1214.0;1103.0;953.0;150.0;8.0;0.0;8.0;0.0;0.0;0.0;17.0;17.0;-5.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;31.0;0.0;1009.0;20.0;0.0;0.0;0.0;989.0;1985.0;0.0;1985.0;0.0;1985.0;0.0;0.0;0.0;1985.0;0.0;0.0;0.0;0.0;0.0;141.0;141.0;115.0;26.0;0.0;0.0;0.0;36.0;1226.0;1111.0;115.0;0.0;554.0;439.0;2075.0;1960.0;90.0;-25.0;183.0;121.0
1324;IZW's t.b.v. huishoudens;1997;6165.0;0.0;0.0;0.0;2585.0;0.0;347.0;3.0;0.0;2235.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;317.0;77.0;240.0;149.0;149.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;38.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2829.0;0.0;20.0;0.0;0.0;2809.0;0.0;247.0;0.0;46.0;0.0;201.0;6143.0;0.0;0.0;0.0;1295.0;1166.0;1012.0;154.0;7.0;0.0;7.0;0.0;0.0;0.0;19.0;19.0;-6.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;38.0;0.0;1219.0;20.0;0.0;0.0;0.0;1199.0;2235.0;0.0;2235.0;0.0;2235.0;0.0;0.0;0.0;2235.0;0.0;0.0;0.0;0.0;0.0;138.0;138.0;117.0;21.0;0.0;0.0;0.0;26.0;1290.0;1173.0;117.0;0.0;564.0;447.0;2174.0;2057.0;-61.0;-178.0;69.0;22.0
1325;IZW's t.b.v. huishoudens;1998;6706.0;0.0;0.0;0.0;2758.0;0.0;358.0;3.0;0.0;2397.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;499.0;307.0;78.0;229.0;192.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;39.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3092.0;0.0;23.0;0.0;0.0;3069.0;0.0;318.0;0.0;48.0;0.0;270.0;6649.0;0.0;0.0;0.0;1368.0;1257.0;1023.0;234.0;12.0;0.0;12.0;0.0;0.0;0.0;22.0;22.0;-4.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;39.0;0.0;1335.0;23.0;0.0;0.0;0.0;1312.0;2397.0;0.0;2397.0;0.0;2397.0;0.0;0.0;0.0;2397.0;0.0;0.0;0.0;0.0;0.0;196.0;160.0;121.0;39.0;36.0;0.0;36.0;23.0;1390.0;1269.0;121.0;0.0;598.0;477.0;2355.0;2234.0;-42.0;-163.0;155.0;57.0
1326;IZW's t.b.v. huishoudens;1999;7324.0;0.0;0.0;0.0;2962.0;0.0;366.0;3.0;0.0;2593.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;484.0;305.0;96.0;209.0;179.0;179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;42.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3484.0;0.0;24.0;0.0;0.0;3460.0;0.0;352.0;0.0;57.0;0.0;295.0;7249.0;0.0;0.0;0.0;1501.0;1324.0;1080.0;244.0;10.0;0.0;10.0;0.0;0.0;0.0;23.0;23.0;-3.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;42.0;0.0;1565.0;24.0;0.0;0.0;0.0;1541.0;2593.0;0.0;2593.0;0.0;2593.0;0.0;0.0;0.0;2593.0;0.0;0.0;0.0;0.0;0.0;170.0;166.0;127.0;39.0;4.0;0.0;4.0;21.0;1461.0;1334.0;127.0;0.0;588.0;461.0;2507.0;2380.0;-86.0;-213.0;139.0;75.0
1327;IZW's t.b.v. huishoudens;2000;9954.0;0.0;0.0;0.0;4272.0;0.0;757.0;3.0;0.0;3512.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.0;352.0;125.0;227.0;192.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;46.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4654.0;0.0;28.0;0.0;0.0;4626.0;0.0;438.0;0.0;97.0;0.0;341.0;9712.0;0.0;0.0;0.0;2481.0;1597.0;1297.0;300.0;14.0;0.0;14.0;0.0;0.0;0.0;23.0;23.0;-3.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;46.0;0.0;1785.0;28.0;0.0;0.0;0.0;1757.0;3512.0;0.0;3512.0;0.0;3512.0;0.0;0.0;0.0;3512.0;0.0;0.0;0.0;0.0;0.0;224.0;224.0;180.0;44.0;0.0;0.0;0.0;30.0;1791.0;1611.0;180.0;0.0;701.0;521.0;3570.0;3390.0;58.0;-122.0;316.0;242.0
