ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
2570;18;188;2005;2058;1.6;15.6;17.9;0.091;0.219;0.168;0.472;2.879;5.1;6.7;7.3;7.9;8.4;9.1;10.1;11.5;13.6;20.3
2571;18;188;2006;2047;1.6;16.3;18.6;0.086;0.213;0.163;0.458;2.797;5.3;6.8;7.4;7.9;8.5;9.1;10.1;11.4;13.5;20.1
2572;18;188;2007;2029;1.6;17.0;19.4;0.082;0.212;0.166;0.464;2.772;5.3;6.8;7.3;7.9;8.5;9.2;10.1;11.5;13.5;19.9
2573;18;188;2008;2028;1.6;17.8;20.3;0.086;0.215;0.167;0.473;2.824;5.2;6.7;7.3;7.9;8.5;9.2;10.1;11.5;13.5;20.1
2574;18;188;2009;2095;1.6;18.1;20.6;0.083;0.211;0.162;0.459;2.767;5.3;6.8;7.4;8.0;8.5;9.1;10.1;11.4;13.5;19.9
2575;18;188;2010;2133;1.6;18.1;20.5;0.083;0.209;0.157;0.443;2.749;5.2;6.8;7.4;8.0;8.5;9.2;10.1;11.4;13.4;19.9
2576;18;188;2011;2164;1.6;18.3;20.6;0.083;0.208;0.159;0.447;2.751;5.2;6.8;7.5;8.0;8.6;9.2;10.2;11.4;13.4;19.7
2577;18;188;2012;2211;1.6;18.6;20.9;0.084;0.21;0.159;0.45;2.787;5.1;6.8;7.4;8.0;8.6;9.2;10.2;11.5;13.4;19.7
2578;18;188;2013;2250;1.6;18.5;20.9;0.082;0.208;0.155;0.437;2.765;5.1;6.8;7.5;8.1;8.6;9.2;10.2;11.4;13.4;19.7
2579;18;188;2014;2279;1.6;18.8;21.4;0.089;0.211;0.154;0.434;2.772;5.2;6.8;7.5;8.0;8.5;9.1;10.0;11.3;13.3;20.2
2580;18;189;2000;60;2.1;12.2;13.5;0.113;0.243;0.188;0.53;3.412;3.9;6.2;7.1;7.9;8.5;9.3;10.7;11.9;13.9;20.6
2581;18;189;2001;55;1.9;12.8;13.9;0.095;0.229;0.184;0.51;3.237;3.9;6.4;7.4;7.9;8.7;9.7;10.7;11.9;14.2;19.2
2582;18;189;2002;59;2.0;13.7;14.7;0.089;0.22;0.177;0.502;3.088;4.0;6.5;7.4;8.0;8.9;9.8;10.8;12.1;13.9;18.6
2583;18;189;2003;83;2.1;13.5;14.5;0.088;0.217;0.171;0.486;3.058;4.0;6.6;7.4;8.3;8.9;9.8;10.8;11.9;13.7;18.7
2584;18;189;2004;109;2.1;13.2;13.9;0.118;0.238;0.174;0.474;3.605;2.5;6.7;7.5;8.3;9.0;9.9;11.0;12.0;14.0;19.1
2585;18;189;2005;117;2.0;13.1;13.7;0.134;0.248;0.169;0.457;4.08;1.5;6.7;7.8;8.5;9.1;10.1;10.9;12.1;14.2;19.2
2586;18;189;2006;92;2.0;14.3;15.6;0.089;0.217;0.164;0.44;2.977;4.4;6.7;7.5;8.1;8.7;9.5;10.6;11.5;13.5;19.5
2587;18;189;2007;70;1.9;14.5;16.0;0.094;0.225;0.17;0.463;3.166;4.0;6.5;7.5;8.0;8.9;9.4;10.7;11.6;13.8;19.6
2588;18;189;2008;55;1.8;15.3;16.7;0.099;0.229;0.179;0.459;3.304;3.5;6.6;7.6;8.0;8.8;9.8;10.5;11.9;14.0;19.4
2589;18;189;2009;69;1.8;15.1;16.6;0.091;0.219;0.17;0.468;3.046;4.0;6.8;7.5;8.1;8.7;9.7;10.3;12.0;13.9;19.0
2590;18;189;2010;78;1.9;15.3;16.5;0.063;0.193;0.156;0.439;2.616;5.0;6.9;7.7;8.3;8.8;9.6;10.6;11.7;13.5;17.8
2591;18;189;2011;76;1.9;15.2;16.4;0.097;0.219;0.16;0.469;3.167;3.4;6.8;7.8;8.3;9.0;9.6;10.8;11.9;14.0;18.3
2592;18;189;2012;87;1.9;15.2;16.2;0.098;0.219;0.168;0.477;3.202;3.2;6.8;7.8;8.2;9.1;9.8;10.9;12.1;13.9;18.1
2593;18;189;2013;116;1.9;15.5;16.4;0.074;0.202;0.151;0.414;2.852;4.3;6.8;7.8;8.3;9.1;9.8;10.6;11.6;13.6;18.1
2594;18;189;2014;122;1.8;15.6;16.5;0.07;0.195;0.144;0.405;2.717;4.5;7.0;7.8;8.4;9.1;9.7;10.5;11.8;13.4;17.8
2595;18;190;2000;256;2.0;11.4;12.3;0.052;0.173;0.14;0.393;2.337;5.8;7.2;7.8;8.3;8.9;9.6;10.4;11.5;13.1;17.2
2596;18;190;2001;252;2.0;12.2;13.2;0.086;0.19;0.14;0.388;2.561;5.0;7.2;7.8;8.4;8.9;9.6;10.4;11.4;12.9;18.4
2597;18;190;2002;259;2.0;12.7;13.7;0.059;0.178;0.139;0.393;2.395;5.6;7.2;7.8;8.3;8.9;9.5;10.4;11.5;13.0;17.7
2598;18;190;2003;260;2.0;13.1;14.0;0.069;0.187;0.14;0.384;2.543;5.0;7.2;7.9;8.4;8.9;9.7;10.4;11.5;13.1;17.9
2599;18;190;2004;254;2.0;13.2;14.1;0.063;0.179;0.133;0.363;2.437;5.3;7.3;7.9;8.4;9.0;9.6;10.4;11.4;13.0;17.6
2600;18;190;2005;258;2.0;13.4;14.5;0.063;0.18;0.134;0.362;2.431;5.4;7.2;7.9;8.4;9.0;9.7;10.3;11.3;12.9;17.9
2601;18;190;2006;239;1.9;13.7;14.7;0.068;0.179;0.129;0.357;2.456;5.0;7.4;8.1;8.5;9.0;9.7;10.3;11.4;13.0;17.5
2602;18;190;2007;232;1.9;14.5;15.7;0.055;0.173;0.132;0.368;2.339;5.7;7.3;7.9;8.4;9.0;9.6;10.4;11.3;12.9;17.5
2603;18;190;2008;230;1.9;15.2;16.3;0.05;0.169;0.134;0.375;2.275;5.9;7.3;7.8;8.4;9.0;9.6;10.4;11.4;12.8;17.3
2604;18;190;2009;240;1.9;15.1;16.4;0.055;0.172;0.132;0.362;2.325;5.6;7.4;7.9;8.4;9.0;9.6;10.4;11.4;12.9;17.4
2605;18;190;2010;240;1.9;15.2;16.3;0.055;0.171;0.132;0.372;2.332;5.5;7.3;8.0;8.5;9.1;9.6;10.5;11.4;12.9;17.1
2606;18;190;2011;243;1.9;15.1;16.2;0.048;0.165;0.129;0.36;2.261;5.7;7.4;8.1;8.5;9.0;9.6;10.4;11.4;13.0;16.8
2607;18;190;2012;251;1.8;15.1;16.3;0.05;0.167;0.129;0.352;2.292;5.7;7.4;8.1;8.5;9.0;9.6;10.4;11.3;13.0;17.0
2608;18;190;2013;253;1.9;15.3;16.4;0.052;0.173;0.139;0.382;2.361;5.6;7.2;7.9;8.4;8.9;9.7;10.3;11.5;13.3;17.1
2609;18;190;2014;247;1.9;15.5;16.8;0.049;0.167;0.13;0.364;2.286;5.7;7.4;8.1;8.5;9.0;9.6;10.3;11.4;13.0;17.0
2610;18;191;2000;1543;1.5;13.4;15.4;0.081;0.209;0.173;0.487;2.719;5.4;6.8;7.3;7.8;8.4;9.1;10.2;11.6;13.8;19.5
2611;18;191;2001;1570;1.5;14.2;16.4;0.081;0.209;0.168;0.473;2.711;5.5;6.9;7.4;7.8;8.4;9.1;10.0;11.5;13.7;19.8
2612;18;191;2002;1587;1.5;15.0;17.4;0.085;0.212;0.169;0.471;2.729;5.6;6.8;7.3;7.8;8.3;9.0;10.0;11.4;13.6;20.2
2613;18;191;2003;1615;1.5;15.4;17.9;0.086;0.213;0.17;0.472;2.744;5.6;6.8;7.3;7.8;8.3;9.0;10.0;11.4;13.6;20.2
2614;18;191;2004;1649;1.5;15.8;18.3;0.084;0.211;0.169;0.477;2.724;5.6;6.8;7.3;7.8;8.3;9.0;10.0;11.5;13.6;20.1
2615;18;191;2005;1683;1.5;16.2;18.7;0.086;0.215;0.171;0.485;2.775;5.5;6.7;7.3;7.8;8.3;9.0;10.0;11.5;13.6;20.3
2616;18;191;2006;1717;1.5;16.8;19.3;0.083;0.211;0.165;0.464;2.737;5.5;6.8;7.3;7.9;8.4;9.1;10.1;11.4;13.5;20.1
2617;18;191;2007;1726;1.5;17.5;20.0;0.081;0.21;0.169;0.476;2.732;5.5;6.8;7.3;7.8;8.4;9.1;10.1;11.5;13.6;19.9
2618;18;191;2008;1744;1.5;18.3;20.9;0.085;0.215;0.17;0.478;2.802;5.3;6.7;7.3;7.8;8.4;9.1;10.1;11.5;13.5;20.1
2619;18;191;2009;1786;1.5;18.6;21.3;0.081;0.209;0.165;0.459;2.715;5.5;6.8;7.4;7.9;8.4;9.1;10.1;11.4;13.5;19.9
2620;18;191;2010;1816;1.6;18.6;21.2;0.083;0.207;0.16;0.448;2.706;5.4;6.9;7.4;7.9;8.5;9.1;10.1;11.4;13.4;19.9
2621;18;191;2011;1845;1.5;18.8;21.4;0.081;0.206;0.16;0.452;2.693;5.4;6.9;7.5;8.0;8.5;9.2;10.1;11.4;13.4;19.7
2622;18;191;2012;1873;1.5;19.2;21.8;0.081;0.207;0.16;0.452;2.712;5.3;6.9;7.5;8.0;8.5;9.2;10.2;11.5;13.4;19.6
2623;18;191;2013;1881;1.6;19.1;21.7;0.08;0.204;0.156;0.437;2.675;5.4;6.9;7.5;8.0;8.5;9.2;10.1;11.4;13.3;19.6
2624;18;191;2014;1910;1.6;19.4;22.4;0.088;0.208;0.155;0.438;2.696;5.5;6.9;7.5;7.9;8.4;9.0;10.0;11.3;13.2;20.3
2625;18;192;2000;321;2.1;9.4;9.4;0.051;0.148;0.085;0.229;2.174;5.0;7.9;8.7;9.2;9.7;10.1;10.5;10.9;11.7;16.2
2626;18;192;2001;317;2.0;10.0;10.0;0.05;0.147;0.084;0.221;2.181;4.8;7.9;8.8;9.3;9.8;10.2;10.6;11.0;11.7;16.0
2627;18;192;2002;313;2.0;10.5;10.6;0.045;0.139;0.081;0.211;2.075;5.2;8.0;8.8;9.3;9.7;10.1;10.5;10.9;11.6;15.8
2628;18;192;2003;322;2.0;10.7;10.7;0.051;0.145;0.085;0.232;2.144;5.0;7.9;8.8;9.3;9.7;10.2;10.6;11.0;11.7;15.9
2629;18;192;2004;326;2.0;10.8;10.7;0.05;0.142;0.085;0.23;2.145;4.6;8.0;8.8;9.4;9.9;10.3;10.7;11.1;11.9;15.2
2630;18;192;2005;323;2.0;10.8;10.7;0.047;0.141;0.085;0.228;2.13;4.7;8.0;8.9;9.4;9.9;10.3;10.7;11.2;11.8;15.2
2631;18;192;2006;320;1.9;11.3;11.2;0.052;0.147;0.084;0.223;2.204;4.5;7.9;8.9;9.4;9.9;10.3;10.6;11.1;11.7;15.7
2632;18;192;2007;299;1.9;11.7;11.7;0.052;0.144;0.08;0.213;2.157;4.9;7.8;8.8;9.4;9.8;10.2;10.5;11.0;11.7;15.8
2633;18;192;2008;288;1.9;12.0;11.8;0.051;0.143;0.079;0.212;2.173;4.5;8.0;8.9;9.5;10.0;10.3;10.7;11.1;11.8;15.3
2634;18;192;2009;297;1.8;12.1;12.0;0.053;0.145;0.08;0.208;2.215;4.3;8.0;9.0;9.6;9.9;10.3;10.7;11.1;11.8;15.3
2635;18;192;2010;316;1.8;12.3;12.1;0.046;0.136;0.079;0.207;2.094;4.7;8.1;9.0;9.5;9.9;10.4;10.7;11.1;11.8;14.9
2636;18;192;2011;333;1.8;12.4;12.0;0.055;0.14;0.079;0.209;2.174;4.2;8.0;9.0;9.6;10.1;10.4;10.8;11.2;11.9;14.7
2637;18;192;2012;352;1.8;12.5;12.1;0.044;0.133;0.08;0.213;2.093;4.5;7.9;9.0;9.7;10.1;10.5;10.9;11.3;11.8;14.2
2638;18;192;2013;368;1.8;12.6;12.2;0.054;0.14;0.083;0.228;2.167;4.2;8.0;9.0;9.6;10.1;10.5;10.9;11.3;11.9;14.6
2639;18;192;2014;394;1.9;13.0;12.5;0.057;0.14;0.08;0.215;2.203;3.8;8.0;9.1;9.7;10.2;10.7;11.0;11.3;11.9;14.2
2640;18;193;2000;273;2.1;9.3;9.1;0.035;0.129;0.085;0.224;2.014;4.9;8.0;8.9;9.5;10.0;10.5;10.9;11.3;11.8;14.1
2641;18;193;2001;267;2.1;10.0;9.6;0.035;0.127;0.082;0.214;2.009;4.8;8.0;9.0;9.6;10.1;10.5;10.9;11.3;11.9;13.8
2642;18;193;2002;261;2.1;10.4;10.2;0.032;0.121;0.079;0.215;1.927;5.1;8.2;9.0;9.6;10.0;10.5;10.9;11.2;11.8;13.8
2643;18;193;2003;269;2.1;10.6;10.3;0.039;0.129;0.084;0.222;2.004;5.0;8.0;9.0;9.5;10.0;10.4;10.9;11.3;11.9;14.1
2644;18;193;2004;276;2.1;10.7;10.4;0.045;0.132;0.082;0.224;2.057;4.6;8.1;9.0;9.5;10.1;10.5;10.9;11.4;12.0;14.0
2645;18;193;2005;274;2.1;10.7;10.4;0.039;0.13;0.084;0.231;2.042;4.6;8.1;9.0;9.6;10.1;10.5;10.9;11.4;12.0;13.9
2646;18;193;2006;266;2.0;11.2;10.8;0.041;0.13;0.082;0.225;2.055;4.5;8.1;9.0;9.6;10.1;10.6;10.9;11.4;11.9;13.9
2647;18;193;2007;242;2.0;11.6;11.2;0.035;0.123;0.079;0.211;1.969;4.9;8.1;9.1;9.6;10.1;10.5;10.9;11.2;11.9;13.7
2648;18;193;2008;226;2.0;11.9;11.4;0.039;0.127;0.08;0.211;2.032;4.4;8.1;9.1;9.7;10.2;10.7;11.0;11.3;11.9;13.6
2649;18;193;2009;232;1.9;12.0;11.5;0.048;0.135;0.081;0.209;2.17;3.8;8.1;9.2;9.8;10.2;10.7;11.0;11.4;11.9;13.9
2650;18;193;2010;245;1.9;12.2;11.7;0.042;0.128;0.077;0.205;2.043;4.3;8.2;9.2;9.7;10.2;10.6;11.0;11.3;11.9;13.7
2651;18;193;2011;256;2.0;12.3;11.6;0.056;0.135;0.08;0.21;2.18;3.7;8.0;9.2;9.9;10.3;10.7;11.2;11.4;12.0;13.6
2652;18;193;2012;269;1.9;12.3;11.7;0.044;0.13;0.08;0.22;2.103;4.2;7.8;9.1;9.9;10.4;10.7;11.1;11.5;11.9;13.4
2653;18;193;2013;285;1.9;12.5;11.8;0.055;0.136;0.083;0.225;2.157;3.8;8.1;9.1;9.8;10.3;10.8;11.1;11.4;11.9;13.7
2654;18;193;2014;299;2.0;12.9;12.1;0.057;0.136;0.08;0.217;2.194;3.6;8.0;9.2;9.9;10.4;10.9;11.2;11.5;11.9;13.4
2655;18;194;2000;48;1.6;9.9;11.7;0.096;0.21;0.137;0.325;2.655;5.8;7.3;7.5;7.8;8.1;8.8;9.4;10.3;12.8;22.2
2656;18;194;2001;51;1.5;10.5;12.1;0.095;0.209;0.122;0.325;2.684;5.2;7.6;7.6;7.9;8.5;8.9;9.3;10.5;12.8;21.6
2657;18;194;2002;52;1.5;10.9;12.6;0.083;0.197;0.115;0.304;2.51;5.8;7.7;7.6;8.0;8.5;8.8;9.4;10.4;12.3;21.4
2658;18;194;2003;53;1.5;11.3;12.7;0.086;0.197;0.109;0.278;2.574;5.4;7.5;7.8;8.3;8.7;9.2;9.6;10.2;12.1;21.2
2659;18;194;2004;50;1.5;11.4;12.4;0.065;0.177;0.106;0.255;2.411;5.3;7.7;8.1;8.8;8.8;9.5;10.0;10.6;12.1;19.1
2660;18;194;2005;49;1.5;11.6;12.7;0.066;0.173;0.097;0.236;2.342;5.7;7.7;7.9;8.9;8.9;9.2;10.0;10.2;12.0;19.4
2661;18;194;2006;54;1.4;12.0;13.2;0.083;0.198;0.11;0.267;2.699;4.8;7.4;8.0;8.5;8.9;9.4;9.7;10.4;12.1;20.8
2662;18;194;2007;57;1.4;12.3;13.7;0.094;0.2;0.104;0.269;2.662;5.1;7.3;8.0;8.3;9.0;9.2;9.6;10.6;12.1;20.9
2663;18;194;2008;63;1.4;12.6;13.5;0.076;0.178;0.096;0.235;2.491;4.9;7.5;8.6;8.8;9.2;9.6;9.8;10.9;11.9;18.8
2664;18;194;2009;65;1.4;12.6;13.7;0.057;0.161;0.095;0.25;2.219;6.0;7.7;8.5;8.7;9.0;9.5;9.8;10.7;11.9;18.4
2665;18;194;2010;71;1.4;12.4;13.3;0.051;0.156;0.094;0.244;2.181;5.7;7.8;8.5;8.7;9.3;9.5;10.2;10.9;12.0;17.4
2666;18;194;2011;78;1.4;12.8;13.4;0.045;0.145;0.092;0.234;2.076;5.9;7.9;8.5;8.9;9.3;9.8;10.1;10.9;12.1;16.6
2667;18;194;2012;84;1.5;13.0;13.3;0.036;0.133;0.088;0.215;2.001;5.9;7.8;8.9;9.2;9.4;10.1;10.5;10.8;11.9;15.5
2668;18;194;2013;83;1.5;13.4;13.7;0.04;0.143;0.092;0.233;2.08;5.6;7.8;8.6;9.0;9.5;10.1;10.5;10.9;11.8;16.3
2669;18;194;2014;95;1.5;13.6;13.6;0.051;0.142;0.087;0.227;2.117;4.8;8.2;8.7;9.3;9.7;10.3;10.5;11.1;11.8;15.7
2670;18;195;2000;87;1.2;5.3;6.6;0.274;0.382;0.293;0.759;7.227;2.3;3.9;5.1;6.4;7.3;8.6;9.9;11.5;14.3;30.7
2671;18;195;2001;84;1.1;5.3;6.4;0.265;0.378;0.295;0.806;7.917;1.7;3.8;5.0;6.6;7.7;9.2;10.3;11.9;14.6;29.1
2672;18;195;2002;84;1.2;4.8;6.5;0.328;0.417;0.349;0.981;8.762;1.9;3.5;4.5;5.9;6.9;8.3;9.6;11.6;15.0;32.8
2673;18;195;2003;106;1.2;5.1;6.4;0.285;0.392;0.318;0.88;8.966;1.2;3.8;5.1;6.4;7.6;8.8;10.2;12.1;15.0;29.7
2674;18;195;2004;116;1.1;5.2;6.6;0.303;0.401;0.309;0.9;8.541;1.7;3.7;4.7;6.3;7.6;8.4;9.8;11.9;14.7;31.3
2675;18;195;2005;128;1.2;5.5;6.7;0.303;0.395;0.302;0.887;8.678;1.6;3.6;4.8;6.3;7.8;8.8;10.3;12.0;14.4;30.5
2676;18;195;2006;141;1.2;6.1;7.2;0.276;0.375;0.282;0.791;8.595;1.1;3.9;5.5;6.9;7.9;9.1;10.6;12.3;14.3;28.4
2677;18;195;2007;141;1.2;6.4;7.3;0.239;0.346;0.245;0.666;6.947;1.8;4.2;6.0;7.2;8.2;9.3;10.3;11.8;14.1;27.2
2678;18;195;2008;122;1.2;5.5;6.8;0.315;0.407;0.328;0.895;9.587;0.9;3.9;4.9;6.1;7.3;8.9;10.2;12.1;15.0;30.7
2679;18;195;2009;142;1.2;6.2;7.2;0.263;0.36;0.254;0.741;8.433;0.9;4.0;5.9;7.4;8.2;9.3;10.6;12.3;14.0;27.4
2680;18;195;2010;147;1.2;5.8;6.7;0.247;0.358;0.271;0.799;7.247;1.5;4.3;5.4;6.9;8.2;9.2;10.6;12.4;14.6;26.9
2681;18;195;2011;158;1.2;6.4;7.1;0.216;0.334;0.254;0.739;6.998;1.3;4.2;5.9;7.5;8.5;9.7;11.1;12.7;14.7;24.3
2682;18;195;2012;125;1.2;4.4;5.8;0.332;0.418;0.355;0.924;9.484;1.2;3.8;4.8;5.7;6.9;8.3;10.0;12.0;16.1;31.2
2683;18;195;2013;133;1.2;4.5;6.0;0.329;0.419;0.372;1.027;9.928;1.2;3.6;4.9;5.7;6.8;8.2;10.1;12.5;16.1;31.0
2684;18;195;2014;141;1.2;4.4;5.8;0.325;0.417;0.362;0.959;9.603;1.2;3.7;5.0;5.6;6.8;8.1;9.8;12.4;16.9;30.4
2685;18;202;2000;3383;2.7;18.6;20.9;0.209;0.275;0.185;0.52;4.004;3.2;5.9;6.8;7.7;8.5;9.3;10.3;11.5;13.3;23.5
2686;18;202;2001;3447;2.7;20.2;22.7;0.145;0.261;0.19;0.532;3.703;3.8;6.0;6.9;7.7;8.5;9.3;10.3;11.6;13.6;22.4
2687;18;202;2002;3511;2.7;20.9;23.4;0.151;0.263;0.187;0.525;3.755;3.6;6.0;6.9;7.7;8.5;9.4;10.4;11.6;13.6;22.4
2688;18;202;2003;3605;2.7;21.0;23.3;0.145;0.262;0.189;0.527;3.813;3.3;6.1;7.0;7.8;8.6;9.5;10.5;11.7;13.7;21.9
2689;18;202;2004;3695;2.7;21.3;23.9;0.145;0.263;0.189;0.528;3.782;3.5;6.0;6.9;7.7;8.5;9.4;10.4;11.6;13.7;22.4
2690;18;202;2005;3800;2.6;21.5;24.3;0.151;0.264;0.19;0.532;3.748;3.6;6.0;6.9;7.6;8.4;9.3;10.3;11.6;13.6;22.6
2691;18;202;2006;3905;2.6;22.3;25.3;0.143;0.256;0.185;0.517;3.579;3.9;6.1;6.9;7.7;8.4;9.3;10.3;11.5;13.5;22.3
2692;18;202;2007;3975;2.6;23.5;27.1;0.164;0.274;0.19;0.528;3.869;3.7;5.9;6.7;7.5;8.3;9.1;10.1;11.3;13.4;24.0
2693;18;202;2008;4126;2.6;24.2;27.3;0.145;0.264;0.19;0.531;3.756;3.6;6.0;6.9;7.6;8.4;9.3;10.3;11.6;13.6;22.6
2694;18;202;2009;4174;2.6;24.6;27.4;0.141;0.262;0.191;0.532;3.783;3.4;6.1;6.9;7.7;8.5;9.4;10.4;11.7;13.7;22.0
2695;18;202;2010;4214;2.6;24.5;27.4;0.137;0.259;0.19;0.534;3.68;3.7;6.0;6.9;7.7;8.5;9.4;10.4;11.7;13.7;22.1
2696;18;202;2011;4251;2.6;24.7;27.6;0.136;0.257;0.188;0.529;3.675;3.6;6.1;7.0;7.7;8.5;9.4;10.4;11.7;13.7;21.9
2697;18;202;2012;4286;2.5;24.9;27.8;0.132;0.255;0.185;0.52;3.609;3.7;6.1;7.0;7.8;8.5;9.4;10.4;11.7;13.6;21.8
2698;18;202;2013;4305;2.5;25.1;28.0;0.132;0.255;0.188;0.528;3.634;3.6;6.1;7.0;7.8;8.5;9.4;10.4;11.7;13.7;21.8
2699;18;202;2014;4345;2.5;25.8;29.5;0.15;0.267;0.189;0.524;3.767;3.8;5.9;6.8;7.6;8.4;9.2;10.2;11.4;13.4;23.3
2700;18;203;2000;3408;1.9;12.8;14.1;0.125;0.249;0.188;0.531;3.628;3.2;6.3;7.2;7.9;8.6;9.5;10.6;12.0;14.0;20.5
2701;18;203;2001;3414;1.9;13.9;15.5;0.129;0.253;0.19;0.533;3.688;3.2;6.3;7.2;7.9;8.6;9.5;10.6;12.0;14.0;20.9
2702;18;203;2002;3408;1.9;14.5;15.9;0.13;0.254;0.189;0.531;3.791;2.9;6.3;7.2;7.9;8.7;9.5;10.6;12.0;14.1;20.7
2703;18;203;2003;3343;1.9;14.6;15.9;0.123;0.249;0.185;0.517;3.742;2.9;6.3;7.3;8.1;8.8;9.6;10.7;12.1;14.1;20.3
2704;18;203;2004;3295;1.9;14.8;16.0;0.131;0.254;0.183;0.509;3.881;2.7;6.3;7.3;8.1;8.8;9.6;10.7;12.0;14.0;20.6
2705;18;203;2005;3262;1.8;14.8;16.2;0.127;0.251;0.181;0.501;3.777;2.9;6.2;7.3;8.0;8.8;9.6;10.6;11.9;13.9;20.7
2706;18;203;2006;3204;1.8;15.4;16.7;0.125;0.247;0.177;0.489;3.694;3.0;6.3;7.3;8.1;8.8;9.6;10.6;11.9;13.8;20.5
2707;18;203;2007;3191;1.8;15.9;17.3;0.127;0.249;0.177;0.491;3.733;3.0;6.3;7.3;8.1;8.8;9.6;10.6;11.9;13.9;20.6
2708;18;203;2008;3116;1.8;16.4;17.6;0.118;0.245;0.177;0.488;3.724;2.9;6.2;7.4;8.2;8.9;9.7;10.7;12.0;14.0;20.1
2709;18;203;2009;3129;1.8;16.7;17.8;0.121;0.247;0.175;0.485;3.794;2.8;6.2;7.4;8.2;9.0;9.7;10.6;12.0;13.9;20.2
2710;18;203;2010;3123;1.8;16.6;17.7;0.115;0.244;0.173;0.476;3.745;2.8;6.2;7.4;8.2;9.0;9.8;10.7;11.9;13.9;20.0
2711;18;203;2011;3165;1.7;16.7;17.6;0.11;0.241;0.172;0.475;3.682;2.9;6.3;7.4;8.3;9.1;9.8;10.7;12.0;13.9;19.7
2712;18;203;2012;3184;1.7;16.7;17.6;0.12;0.249;0.175;0.479;3.955;2.5;6.1;7.4;8.3;9.1;9.9;10.8;12.0;14.0;19.9
2713;18;203;2013;3183;1.7;16.7;17.7;0.127;0.252;0.176;0.481;4.015;2.5;6.1;7.4;8.3;9.1;9.8;10.7;12.0;14.0;20.2
2714;18;203;2014;3212;1.7;17.0;18.0;0.133;0.256;0.174;0.468;4.097;2.4;6.1;7.4;8.2;9.0;9.8;10.6;11.9;13.9;20.7
2715;18;204;2000;1010;1.8;10.9;11.1;0.037;0.132;0.088;0.242;1.966;5.8;8.0;8.7;9.1;9.6;10.0;10.5;11.0;12.0;15.3
2716;18;204;2001;971;1.8;11.8;12.1;0.044;0.136;0.089;0.239;1.997;5.9;8.0;8.6;9.1;9.5;9.9;10.4;11.0;11.8;15.8
2717;18;204;2002;970;1.8;12.2;12.4;0.045;0.134;0.088;0.241;1.979;5.8;8.0;8.7;9.1;9.6;10.0;10.5;11.1;11.8;15.4
2718;18;204;2003;991;1.8;12.5;12.7;0.05;0.136;0.089;0.246;2.01;5.6;8.0;8.7;9.2;9.6;10.1;10.5;11.1;11.9;15.4
2719;18;204;2004;1010;1.8;12.6;12.8;0.047;0.139;0.09;0.249;2.042;5.5;7.9;8.7;9.2;9.6;10.1;10.5;11.1;11.9;15.5
2720;18;204;2005;1023;1.8;12.7;12.9;0.039;0.137;0.093;0.26;2.023;5.6;7.9;8.6;9.1;9.6;10.1;10.6;11.2;12.0;15.3
2721;18;204;2006;1008;1.8;13.1;13.2;0.037;0.13;0.091;0.254;1.962;5.5;8.0;8.8;9.3;9.7;10.2;10.7;11.3;12.1;14.5
2722;18;204;2007;1026;1.8;13.5;13.6;0.041;0.135;0.092;0.258;2.033;5.2;8.0;8.7;9.3;9.7;10.2;10.7;11.3;12.1;14.8
2723;18;204;2008;1040;1.8;14.0;14.1;0.042;0.138;0.095;0.265;2.058;5.1;8.0;8.7;9.2;9.7;10.2;10.8;11.4;12.2;14.7
2724;18;204;2009;1070;1.8;14.3;14.4;0.043;0.139;0.095;0.267;2.071;5.1;7.9;8.7;9.2;9.7;10.2;10.8;11.4;12.1;14.9
2725;18;204;2010;1072;1.8;14.3;14.3;0.04;0.137;0.095;0.267;2.055;5.1;7.9;8.7;9.3;9.8;10.3;10.8;11.4;12.1;14.6
2726;18;204;2011;1106;1.8;14.4;14.4;0.039;0.138;0.097;0.274;2.06;5.1;7.9;8.7;9.2;9.7;10.2;10.8;11.5;12.2;14.6
2727;18;204;2012;1125;1.7;14.3;14.2;0.044;0.142;0.099;0.276;2.14;4.6;7.9;8.8;9.3;9.8;10.4;10.9;11.6;12.3;14.4
2728;18;204;2013;1118;1.7;14.5;14.3;0.042;0.14;0.1;0.28;2.111;4.7;7.8;8.8;9.3;9.8;10.4;11.0;11.6;12.2;14.3
2729;18;204;2014;1204;1.7;14.8;14.6;0.042;0.137;0.097;0.272;2.084;4.7;7.9;8.8;9.4;9.8;10.4;10.9;11.6;12.2;14.2
2730;18;205;2000;2398;1.9;14.5;15.4;0.138;0.26;0.189;0.527;4.177;2.4;5.8;7.2;8.1;9.0;9.9;10.9;12.2;14.0;20.4
2731;18;205;2001;2443;1.9;15.7;16.8;0.141;0.263;0.189;0.527;4.217;2.5;5.8;7.1;8.1;8.9;9.8;10.8;12.1;14.0;20.9
