ID;Betalingsplichtigen;Perioden;TotaalMilieuheffingen_1;AfvalstoffenheffingEnReinigingsrechten_2;GeluidsheffingBurgerluchtvaart_3;GrondwaterheffingEnNazorgheffing_4;RioolheffingEnRioolrechten_5;Waterverontreinigingsheffing_6;TotaalMilieubelastingen_7;TotaalBelastingenOpMilieugrondslag_8;Afvalstoffenbelasting_9;Brandstoffenbelasting_10;Energiebelasting_11;LeidingwaterEnGrondwaterbelasting_12;Verpakkingenbelasting_13;Vliegbelasting_14;TotaalBelastingenMBTMobiliteit_15;AccijnsOpBenzineEnOvMineraleOlien_16;BelastPersonenautoSEnMotorrijwielen_17;Motorrijtuigenbelasting_18;Mineralenheffingen_19;TotaalVerwijderingsbijdragen_20;Batterijen_21;ElektrischeApparaten_22;LandEnTuinbouwfolie_23;Papier_24;PersonenautoS_25
730;F Bouwnijverheid;2004;29;19;;0.0;8.0;2.0;199;25;3.0;0;22.0;0.0;;;174;73;65;36.0;;;;;;;
731;F Bouwnijverheid;2005;30;20;;0.0;8.0;2.0;233;46;4.0;0;42.0;0.0;;;187;81;69;37.0;;;;;;;
732;F Bouwnijverheid;2006;33;19;;0.0;12.0;2.0;253;51;6.0;0;45.0;0.0;;;202;85;76;41.0;;;;;;;
733;F Bouwnijverheid;2007;34;20;;0.0;12.0;2.0;258;41;5.0;0;36.0;0.0;;;217;91;83;43.0;;;;;;;
734;F Bouwnijverheid;2008;38;24;;0.0;12.0;2.0;266;47;4.0;0;43.0;0.0;0.0;0.0;219;100;72;47.0;;;;;;;
735;F Bouwnijverheid;2009;38;22;;0.0;14.0;2.0;234;42;1.0;0;41.0;0.0;0.0;0.0;192;101;46;45.0;;;;;;;
736;5000h Handel, reparatie en horeca;1987;53;11;;0.0;15.0;27.0;208;0;;0;;;;;208;94;60;54.0;;;;;;;
737;5000h Handel, reparatie en horeca;1988;56;10;;0.0;16.0;30.0;210;0;;0;;;;;210;96;58;56.0;;;;;;;
738;5000h Handel, reparatie en horeca;1989;60;9;;0.0;16.0;35.0;223;3;;3;;;;;221;96;63;62.0;;;;;;;
739;5000h Handel, reparatie en horeca;1990;66;8;;0.0;18.0;40.0;277;3;;3;;;;;275;118;69;88.0;;;;;;;
740;5000h Handel, reparatie en horeca;1991;73;10;;0.0;21.0;42.0;286;6;;6;;;;;280;118;72;90.0;;;;;;;
741;5000h Handel, reparatie en horeca;1992;84;14;;0.0;22.0;48.0;331;7;;7;;;;;324;132;86;106.0;;;;;;;
742;5000h Handel, reparatie en horeca;1993;96;19;;0.0;25.0;52.0;362;7;;7;;;;;355;169;83;103.0;;;;;;;
743;5000h Handel, reparatie en horeca;1994;103;16;;0.0;27.0;60.0;388;7;;7;;;;;381;179;95;107.0;;;;;;;
744;5000h Handel, reparatie en horeca;1995;116;16;;0.0;34.0;66.0;414;15;2.0;7;0.0;6.0;;;399;181;114;104.0;;;;;;;
745;5000h Handel, reparatie en horeca;1996;111;20;;0.0;21.0;70.0;502;66;2.0;8;50.0;6.0;;;435;176;125;134.0;;;;;;;
746;5000h Handel, reparatie en horeca;1997;119;15;;0.0;21.0;83.0;519;112;2.0;7;96.0;7.0;;;408;182;141;85.0;;;;;;;
747;5000h Handel, reparatie en horeca;1998;119;17;;0.0;24.0;78.0;560;111;3.0;7;94.0;7.0;;;449;189;164;96.0;;;;;;;
748;5000h Handel, reparatie en horeca;1999;124;24;;0.0;26.0;74.0;641;178;3.0;9;159.0;7.0;;;463;169;193;101.0;;;;;;;
749;5000h Handel, reparatie en horeca;2000;142;36;;0.0;28.0;78.0;652;157;5.0;9;130.0;13.0;;;495;194;200;101.0;;;;;;;
750;5000h Handel, reparatie en horeca;2001;136;43;;0.0;31.0;62.0;659;135;5.0;8;109.0;13.0;;;524;205;219;100.0;;;;;;;
751;5000h Handel, reparatie en horeca;2002;134;46;;0.0;29.0;59.0;624;128;5.0;9;101.0;13.0;;;496;209;180;107.0;;;;;;;
752;5000h Handel, reparatie en horeca;2003;131;46;;0.0;26.0;59.0;601;107;2.0;10;81.0;14.0;;;494;195;187;112.0;;;;;;;
753;5000h Handel, reparatie en horeca;2004;130;49;;0.0;22.0;59.0;672;145;2.0;0;128.0;15.0;;;527;198;205;124.0;;;;;;;
754;5000h Handel, reparatie en horeca;2005;139;52;;0.0;22.0;65.0;802;250;3.0;0;233.0;14.0;;;552;201;217;134.0;;;;;;;
755;5000h Handel, reparatie en horeca;2006;153;54;;0.0;29.0;70.0;902;310;4.0;0;291.0;15.0;;;592;211;240;141.0;;;;;;;
756;5000h Handel, reparatie en horeca;2007;161;59;;0.0;30.0;72.0;904;268;3.0;0;249.0;16.0;;;636;223;262;151.0;;;;;;;
757;5000h Handel, reparatie en horeca;2008;167;64;;0.0;30.0;73.0;1001;369;2.0;0;340.0;15.0;10.0;2.0;632;237;229;166.0;;;;;;;
758;5000h Handel, reparatie en horeca;2009;159;60;;0.0;35.0;64.0;923;366;1.0;0;331.0;14.0;18.0;2.0;557;236;144;177.0;;;;;;;
759;50 Handel in en reparatie van auto's ..;1987;4;0;;0.0;2.0;2.0;63;0;;0;;;;;63;12;28;23.0;;;;;;;
760;50 Handel in en reparatie van auto's ..;1988;5;1;;0.0;2.0;2.0;64;0;;0;;;;;64;14;26;24.0;;;;;;;
761;50 Handel in en reparatie van auto's ..;1989;6;1;;0.0;2.0;3.0;68;0;;0;;;;;68;14;29;25.0;;;;;;;
762;50 Handel in en reparatie van auto's ..;1990;6;1;;0.0;2.0;3.0;86;1;;1;;;;;84;16;31;37.0;;;;;;;
763;50 Handel in en reparatie van auto's ..;1991;7;2;;0.0;2.0;3.0;88;1;;1;;;;;87;17;33;37.0;;;;;;;
764;50 Handel in en reparatie van auto's ..;1992;8;2;;0.0;3.0;3.0;105;1;;1;;;;;103;19;39;45.0;;;;;;;
765;50 Handel in en reparatie van auto's ..;1993;9;3;;0.0;3.0;3.0;102;0;;0;;;;;102;23;38;41.0;;;;;;;
766;50 Handel in en reparatie van auto's ..;1994;11;3;;0.0;3.0;5.0;111;1;;1;;;;;109;24;43;42.0;;;;;;;
767;50 Handel in en reparatie van auto's ..;1995;10;2;;0.0;3.0;5.0;121;1;0.0;1;0.0;0.0;;;120;28;52;40.0;;;;;;;
768;50 Handel in en reparatie van auto's ..;1996;10;3;;0.0;2.0;5.0;148;9;0.0;2;7.0;0.0;;;139;29;57;53.0;;;;;;;
769;50 Handel in en reparatie van auto's ..;1997;10;2;;0.0;2.0;6.0;154;15;1.0;1;13.0;0.0;;;138;34;64;40.0;;;;;;;
770;50 Handel in en reparatie van auto's ..;1998;11;2;;0.0;3.0;6.0;166;15;1.0;1;13.0;0.0;;;151;31;75;45.0;;;;;;;
771;50 Handel in en reparatie van auto's ..;1999;12;3;;0.0;3.0;6.0;194;23;2.0;2;19.0;0.0;;;170;34;88;48.0;;;;;;;
772;50 Handel in en reparatie van auto's ..;2000;13;4;;0.0;3.0;6.0;192;19;1.0;2;15.0;1.0;;;173;32;92;49.0;;;;;;;
773;50 Handel in en reparatie van auto's ..;2001;13;6;;0.0;3.0;4.0;198;15;1.0;1;12.0;1.0;;;183;34;100;49.0;;;;;;;
774;50 Handel in en reparatie van auto's ..;2002;12;6;;0.0;3.0;3.0;172;15;1.0;1;12.0;1.0;;;157;34;73;50.0;;;;;;;
775;50 Handel in en reparatie van auto's ..;2003;11;6;;0.0;2.0;3.0;175;12;0.0;1;9.0;2.0;;;163;30;82;51.0;;;;;;;
776;50 Handel in en reparatie van auto's ..;2004;11;6;;0.0;2.0;3.0;196;15;0.0;0;14.0;1.0;;;181;34;90;57.0;;;;;;;
777;50 Handel in en reparatie van auto's ..;2005;11;6;;0.0;2.0;3.0;220;27;1.0;0;25.0;1.0;;;193;38;95;60.0;;;;;;;
778;50 Handel in en reparatie van auto's ..;2006;12;6;;0.0;3.0;3.0;240;33;0.0;0;32.0;1.0;;;207;39;105;63.0;;;;;;;
779;50 Handel in en reparatie van auto's ..;2007;12;6;;0.0;3.0;3.0;253;33;1.0;0;31.0;1.0;;;220;40;115;65.0;;;;;;;
780;50 Handel in en reparatie van auto's ..;2008;12;6;;0.0;3.0;3.0;258;47;0.0;0;46.0;1.0;0.0;0.0;211;42;100;69.0;;;;;;;
781;50 Handel in en reparatie van auto's ..;2009;12;6;;0.0;4.0;3.0;220;46;0.0;0;45.0;1.0;0.0;0.0;174;42;63;69.0;;;;;;;
782;51 Groothandel en handelsbemiddeling ..;1987;16;6;;0.0;6.0;4.0;117;0;;0;;;;;117;69;24;24.0;;;;;;;
783;51 Groothandel en handelsbemiddeling ..;1988;16;5;;0.0;6.0;5.0;116;0;;0;;;;;116;68;23;25.0;;;;;;;
784;51 Groothandel en handelsbemiddeling ..;1989;17;5;;0.0;6.0;6.0;125;3;;3;;;;;122;68;25;29.0;;;;;;;
785;51 Groothandel en handelsbemiddeling ..;1990;17;4;;0.0;7.0;6.0;155;1;;1;;;;;153;86;27;40.0;;;;;;;
786;51 Groothandel en handelsbemiddeling ..;1991;18;5;;0.0;7.0;6.0;157;3;;3;;;;;155;84;29;42.0;;;;;;;
787;51 Groothandel en handelsbemiddeling ..;1992;22;8;;0.0;7.0;7.0;181;6;;6;;;;;175;93;34;48.0;;;;;;;
788;51 Groothandel en handelsbemiddeling ..;1993;27;11;;0.0;9.0;7.0;211;7;;7;;;;;204;121;33;50.0;;;;;;;
789;51 Groothandel en handelsbemiddeling ..;1994;26;9;;0.0;10.0;7.0;224;6;;6;;;;;219;130;38;51.0;;;;;;;
790;51 Groothandel en handelsbemiddeling ..;1995;29;8;;0.0;12.0;9.0;237;10;1.0;5;0.0;4.0;;;227;127;45;55.0;;;;;;;
791;51 Groothandel en handelsbemiddeling ..;1996;23;6;;0.0;7.0;10.0;260;24;1.0;4;16.0;3.0;;;236;117;50;69.0;;;;;;;
792;51 Groothandel en handelsbemiddeling ..;1997;24;5;;0.0;7.0;12.0;247;36;0.0;5;27.0;4.0;;;211;117;56;38.0;;;;;;;
793;51 Groothandel en handelsbemiddeling ..;1998;26;7;;0.0;8.0;11.0;268;37;0.0;5;28.0;4.0;;;231;125;65;41.0;;;;;;;
794;51 Groothandel en handelsbemiddeling ..;1999;29;8;;0.0;10.0;11.0;279;59;0.0;4;51.0;4.0;;;220;102;77;41.0;;;;;;;
795;51 Groothandel en handelsbemiddeling ..;2000;35;12;;0.0;11.0;12.0;299;57;2.0;5;44.0;6.0;;;242;124;79;39.0;;;;;;;
796;51 Groothandel en handelsbemiddeling ..;2001;36;14;;0.0;12.0;10.0;300;46;2.0;6;32.0;6.0;;;254;130;87;37.0;;;;;;;
797;51 Groothandel en handelsbemiddeling ..;2002;36;16;;0.0;11.0;9.0;291;43;3.0;5;29.0;6.0;;;249;132;75;42.0;;;;;;;
798;51 Groothandel en handelsbemiddeling ..;2003;36;16;;0.0;10.0;10.0;281;40;2.0;7;25.0;6.0;;;241;122;75;44.0;;;;;;;
799;51 Groothandel en handelsbemiddeling ..;2004;37;19;;0.0;8.0;10.0;301;48;1.0;0;40.0;7.0;;;253;122;82;49.0;;;;;;;
800;51 Groothandel en handelsbemiddeling ..;2005;40;20;;0.0;8.0;12.0;341;80;1.0;0;72.0;7.0;;;261;119;87;55.0;;;;;;;
801;51 Groothandel en handelsbemiddeling ..;2006;43;21;;0.0;10.0;12.0;377;96;2.0;0;87.0;7.0;;;281;127;96;58.0;;;;;;;
802;51 Groothandel en handelsbemiddeling ..;2007;47;23;;0.0;11.0;13.0;386;81;2.0;0;71.0;8.0;;;305;137;104;64.0;;;;;;;
803;51 Groothandel en handelsbemiddeling ..;2008;48;24;;0.0;11.0;13.0;434;123;1.0;0;107.0;7.0;6.0;2.0;311;146;91;74.0;;;;;;;
804;51 Groothandel en handelsbemiddeling ..;2009;45;21;;0.0;13.0;12.0;399;118;0.0;0;100.0;6.0;11.0;1.0;281;143;57;81.0;;;;;;;
805;52 Detailhandel en reparatie voor ..;1987;13;3;;0.0;5.0;5.0;18;0;;0;;;;;18;7;7;4.0;;;;;;;
806;52 Detailhandel en reparatie voor ..;1988;13;2;;0.0;6.0;5.0;18;0;;0;;;;;18;7;7;4.0;;;;;;;
807;52 Detailhandel en reparatie voor ..;1989;14;2;;0.0;6.0;6.0;18;0;;0;;;;;18;6;7;5.0;;;;;;;
808;52 Detailhandel en reparatie voor ..;1990;16;2;;0.0;7.0;7.0;24;0;;0;;;;;24;10;8;6.0;;;;;;;
809;52 Detailhandel en reparatie voor ..;1991;18;2;;0.0;9.0;7.0;23;0;;0;;;;;23;9;8;6.0;;;;;;;
810;52 Detailhandel en reparatie voor ..;1992;20;2;;0.0;9.0;9.0;26;0;;0;;;;;26;9;10;7.0;;;;;;;
811;52 Detailhandel en reparatie voor ..;1993;24;4;;0.0;10.0;10.0;28;0;;0;;;;;28;12;10;6.0;;;;;;;
812;52 Detailhandel en reparatie voor ..;1994;24;2;;0.0;11.0;11.0;32;0;;0;;;;;32;13;11;8.0;;;;;;;
813;52 Detailhandel en reparatie voor ..;1995;30;4;;0.0;14.0;12.0;33;2;1.0;0;0.0;1.0;;;31;12;13;6.0;;;;;;;
814;52 Detailhandel en reparatie voor ..;1996;25;4;;0.0;9.0;12.0;57;17;1.0;2;12.0;2.0;;;40;15;15;10.0;;;;;;;
815;52 Detailhandel en reparatie voor ..;1997;23;3;;0.0;9.0;11.0;68;29;1.0;1;25.0;2.0;;;38;15;16;7.0;;;;;;;
816;52 Detailhandel en reparatie voor ..;1998;25;4;;0.0;10.0;11.0;76;28;2.0;1;23.0;2.0;;;48;19;19;10.0;;;;;;;
817;52 Detailhandel en reparatie voor ..;1999;27;7;;0.0;10.0;10.0;101;45;1.0;2;40.0;2.0;;;55;22;22;11.0;;;;;;;
818;52 Detailhandel en reparatie voor ..;2000;30;9;;0.0;11.0;10.0;102;39;1.0;1;33.0;4.0;;;63;28;23;12.0;;;;;;;
819;52 Detailhandel en reparatie voor ..;2001;31;11;;0.0;12.0;8.0;107;38;1.0;1;32.0;4.0;;;69;31;25;13.0;;;;;;;
820;52 Detailhandel en reparatie voor ..;2002;32;12;;0.0;12.0;8.0;109;36;1.0;2;28.0;5.0;;;73;32;27;14.0;;;;;;;
821;52 Detailhandel en reparatie voor ..;2003;31;12;;0.0;11.0;8.0;100;29;0.0;1;23.0;5.0;;;71;31;24;16.0;;;;;;;
822;52 Detailhandel en reparatie voor ..;2004;29;12;;0.0;9.0;8.0;118;43;0.0;0;38.0;5.0;;;75;31;27;17.0;;;;;;;
823;52 Detailhandel en reparatie voor ..;2005;31;13;;0.0;9.0;9.0;150;73;1.0;0;67.0;5.0;;;77;31;28;18.0;;;;;;;
824;52 Detailhandel en reparatie voor ..;2006;35;14;;0.0;11.0;10.0;177;94;2.0;0;86.0;6.0;;;83;33;31;19.0;;;;;;;
825;52 Detailhandel en reparatie voor ..;2007;36;14;;0.0;11.0;11.0;158;71;0.0;0;65.0;6.0;;;87;33;34;20.0;;;;;;;
826;52 Detailhandel en reparatie voor ..;2008;38;16;;0.0;11.0;11.0;167;79;1.0;0;70.0;5.0;3.0;0.0;88;36;30;22.0;;;;;;;
827;52 Detailhandel en reparatie voor ..;2009;39;16;;0.0;13.0;10.0;165;84;1.0;0;70.0;6.0;6.0;1.0;81;37;19;25.0;;;;;;;
828;55 Logies-, maaltijden- en ..;1987;20;2;;0.0;2.0;16.0;11;0;;0;;;;;11;6;2;3.0;;;;;;;
829;55 Logies-, maaltijden- en ..;1988;22;2;;0.0;2.0;18.0;12;0;;0;;;;;12;7;2;3.0;;;;;;;
830;55 Logies-, maaltijden- en ..;1989;23;1;;0.0;2.0;20.0;13;0;;0;;;;;13;8;2;3.0;;;;;;;
831;55 Logies-, maaltijden- en ..;1990;27;1;;0.0;2.0;24.0;13;0;;0;;;;;13;6;2;5.0;;;;;;;
832;55 Logies-, maaltijden- en ..;1991;30;1;;0.0;3.0;26.0;17;1;;1;;;;;15;8;2;5.0;;;;;;;
833;55 Logies-, maaltijden- en ..;1992;34;2;;0.0;3.0;29.0;20;0;;0;;;;;20;11;3;6.0;;;;;;;
834;55 Logies-, maaltijden- en ..;1993;36;1;;0.0;3.0;32.0;21;0;;0;;;;;21;13;2;6.0;;;;;;;
835;55 Logies-, maaltijden- en ..;1994;42;2;;0.0;3.0;37.0;21;0;;0;;;;;21;12;3;6.0;;;;;;;
836;55 Logies-, maaltijden- en ..;1995;47;2;;0.0;5.0;40.0;22;2;0.0;1;0.0;1.0;;;20;14;3;3.0;;;;;;;
837;55 Logies-, maaltijden- en ..;1996;53;7;;0.0;3.0;43.0;36;16;0.0;0;15.0;1.0;;;21;15;4;2.0;;;;;;;
838;55 Logies-, maaltijden- en ..;1997;62;5;;0.0;3.0;54.0;51;31;0.0;0;31.0;0.0;;;20;16;4;0.0;;;;;;;
839;55 Logies-, maaltijden- en ..;1998;57;4;;0.0;3.0;50.0;50;31;0.0;0;30.0;1.0;;;19;14;5;0.0;;;;;;;
840;55 Logies-, maaltijden- en ..;1999;56;6;;0.0;3.0;47.0;68;51;0.0;1;49.0;1.0;;;18;11;6;1.0;;;;;;;
841;55 Logies-, maaltijden- en ..;2000;64;11;;0.0;3.0;50.0;59;42;1.0;1;38.0;2.0;;;17;10;6;1.0;;;;;;;
842;55 Logies-, maaltijden- en ..;2001;56;12;;0.0;4.0;40.0;53;36;1.0;0;33.0;2.0;;;17;10;6;1.0;;;;;;;
843;55 Logies-, maaltijden- en ..;2002;54;12;;0.0;3.0;39.0;52;35;0.0;1;33.0;1.0;;;18;11;6;1.0;;;;;;;
844;55 Logies-, maaltijden- en ..;2003;53;12;;0.0;3.0;38.0;45;26;0.0;1;24.0;1.0;;;19;12;6;1.0;;;;;;;
845;55 Logies-, maaltijden- en ..;2004;53;12;;0.0;3.0;38.0;58;39;1.0;0;36.0;2.0;;;19;11;7;1.0;;;;;;;
846;55 Logies-, maaltijden- en ..;2005;57;13;;0.0;3.0;41.0;91;70;0.0;0;69.0;1.0;;;21;13;7;1.0;;;;;;;
847;55 Logies-, maaltijden- en ..;2006;63;13;;0.0;5.0;45.0;108;87;0.0;0;86.0;1.0;;;21;12;8;1.0;;;;;;;
848;55 Logies-, maaltijden- en ..;2007;66;16;;0.0;5.0;45.0;107;83;0.0;0;82.0;1.0;;;24;13;9;2.0;;;;;;;
849;55 Logies-, maaltijden- en ..;2008;69;18;;0.0;5.0;46.0;141;120;0.0;0;117.0;2.0;1.0;0.0;21;13;7;1.0;;;;;;;
850;55 Logies-, maaltijden- en ..;2009;63;17;;0.0;6.0;40.0;139;118;0.0;0;116.0;1.0;1.0;0.0;21;14;5;2.0;;;;;;;
851;I Vervoer, opslag en communicatie;1987;25;11;5.0;0.0;4.0;5.0;275;0;;0;;;;;275;200;12;63.0;;;;;;;
852;I Vervoer, opslag en communicatie;1988;25;5;10.0;0.0;5.0;5.0;284;4;;4;;;;;280;199;11;70.0;;;;;;;
853;I Vervoer, opslag en communicatie;1989;32;12;7.0;0.0;6.0;7.0;286;9;;9;;;;;277;195;12;70.0;;;;;;;
854;I Vervoer, opslag en communicatie;1990;33;9;11.0;0.0;6.0;7.0;414;16;;16;;;;;398;307;13;78.0;;;;;;;
855;I Vervoer, opslag en communicatie;1991;32;10;9.0;0.0;6.0;7.0;447;23;;23;;;;;424;332;14;78.0;;;;;;;
856;I Vervoer, opslag en communicatie;1992;37;12;9.0;0.0;7.0;9.0;524;38;;38;;;;;486;378;17;91.0;;;;;;;
857;I Vervoer, opslag en communicatie;1993;41;19;5.0;0.0;8.0;9.0;676;40;;40;;;;;636;536;16;84.0;;;;;;;
858;I Vervoer, opslag en communicatie;1994;44;14;13.0;0.0;8.0;9.0;733;34;;34;;;;;699;594;18;87.0;;;;;;;
859;I Vervoer, opslag en communicatie;1995;61;18;24.0;0.0;10.0;9.0;788;41;1.0;39;0.0;1.0;;;747;634;22;91.0;;;;;;;
860;I Vervoer, opslag en communicatie;1996;41;16;9.0;0.0;7.0;9.0;831;65;2.0;40;22.0;1.0;;;766;635;24;107.0;;;;;;;
861;I Vervoer, opslag en communicatie;1997;35;12;6.0;0.0;7.0;10.0;925;67;1.0;36;29.0;1.0;;;857;729;27;101.0;;;;;;;
862;I Vervoer, opslag en communicatie;1998;33;11;6.0;0.0;8.0;8.0;944;71;2.0;37;30.0;2.0;;;873;738;32;103.0;;;;;;;
863;I Vervoer, opslag en communicatie;1999;37;14;7.0;0.0;8.0;8.0;960;89;3.0;38;45.0;3.0;;;870;722;37;111.0;;;;;;;
864;I Vervoer, opslag en communicatie;2000;68;16;36.0;0.0;8.0;8.0;957;92;5.0;36;46.0;5.0;;;865;716;39;110.0;;;;;;;
865;I Vervoer, opslag en communicatie;2001;74;15;43.0;0.0;7.0;9.0;1001;109;5.0;38;60.0;6.0;;;892;741;42;109.0;;;;;;;
866;I Vervoer, opslag en communicatie;2002;71;15;38.0;0.0;7.0;11.0;1023;93;5.0;41;39.0;8.0;;;930;788;36;106.0;;;;;;;
867;I Vervoer, opslag en communicatie;2003;66;9;37.0;0.0;3.0;17.0;1061;102;3.0;43;47.0;9.0;;;959;802;46;111.0;;;;;;;
868;I Vervoer, opslag en communicatie;2004;62;11;33.0;0.0;1.0;17.0;1067;78;1.0;0;70.0;7.0;;;989;816;50;123.0;;;;;;;
869;I Vervoer, opslag en communicatie;2005;80;12;48.0;0.0;1.0;19.0;1175;142;3.0;0;131.0;8.0;;;1033;854;53;126.0;;;;;;;
870;I Vervoer, opslag en communicatie;2006;90;12;54.0;0.0;1.0;23.0;1271;156;4.0;0;144.0;8.0;;;1115;915;59;141.0;;;;;;;
871;I Vervoer, opslag en communicatie;2007;93;12;55.0;0.0;3.0;23.0;1298;122;4.0;0;108.0;10.0;;;1176;960;64;152.0;;;;;;;
872;I Vervoer, opslag en communicatie;2008;97;15;56.0;0.0;3.0;23.0;1374;154;2.0;0;113.0;7.0;0.0;32.0;1220;1000;56;164.0;;;;;;;
873;I Vervoer, opslag en communicatie;2009;89;14;51.0;0.0;4.0;20.0;1363;130;0.0;0;98.0;7.0;0.0;25.0;1233;1019;35;179.0;;;;;;;
874;60 Vervoer over land;1987;11;5;;0.0;2.0;4.0;238;0;;0;;;;;238;176;7;55.0;;;;;;;
875;60 Vervoer over land;1988;9;2;;0.0;3.0;4.0;247;4;;4;;;;;243;177;7;59.0;;;;;;;
876;60 Vervoer over land;1989;12;4;;0.0;3.0;5.0;250;7;;7;;;;;243;175;7;61.0;;;;;;;
877;60 Vervoer over land;1990;11;3;;0.0;3.0;5.0;363;14;;14;;;;;349;273;8;68.0;;;;;;;
878;60 Vervoer over land;1991;12;4;;0.0;3.0;5.0;396;21;;21;;;;;374;298;8;68.0;;;;;;;
879;60 Vervoer over land;1992;15;5;;0.0;3.0;7.0;470;34;;34;;;;;436;345;10;81.0;;;;;;;
880;60 Vervoer over land;1993;18;7;;0.0;4.0;7.0;612;35;;35;;;;;577;492;10;75.0;;;;;;;
881;60 Vervoer over land;1994;14;4;;0.0;4.0;6.0;665;31;;31;;;;;634;545;11;78.0;;;;;;;
882;60 Vervoer over land;1995;17;6;;0.0;5.0;6.0;718;37;1.0;36;0.0;0.0;;;681;588;13;80.0;;;;;;;
883;60 Vervoer over land;1996;13;4;;0.0;3.0;6.0;742;44;1.0;37;6.0;0.0;;;698;588;15;95.0;;;;;;;
884;60 Vervoer over land;1997;13;3;;0.0;3.0;7.0;808;44;1.0;34;9.0;0.0;;;763;656;16;91.0;;;;;;;
885;60 Vervoer over land;1998;13;4;;0.0;4.0;5.0;817;43;0.0;34;9.0;0.0;;;774;663;19;92.0;;;;;;;
886;60 Vervoer over land;1999;13;4;;0.0;4.0;5.0;824;50;1.0;33;15.0;1.0;;;774;651;22;101.0;;;;;;;
887;60 Vervoer over land;2000;12;3;;0.0;4.0;5.0;814;51;3.0;33;14.0;1.0;;;763;636;23;104.0;;;;;;;
888;60 Vervoer over land;2001;14;4;;0.0;4.0;6.0;839;54;3.0;34;16.0;1.0;;;785;657;25;103.0;;;;;;;
889;60 Vervoer over land;2002;13;4;;0.0;4.0;5.0;873;52;3.0;36;11.0;2.0;;;821;698;22;101.0;;;;;;;
890;60 Vervoer over land;2003;10;1;;0.0;3.0;6.0;889;54;2.0;38;11.0;3.0;;;835;696;33;106.0;;;;;;;
891;60 Vervoer over land;2004;8;1;;0.0;1.0;6.0;896;22;1.0;0;18.0;3.0;;;874;722;36;116.0;;;;;;;
892;60 Vervoer over land;2005;9;1;;0.0;1.0;7.0;946;35;1.0;0;31.0;3.0;;;911;754;38;119.0;;;;;;;
893;60 Vervoer over land;2006;11;1;;0.0;1.0;9.0;1022;38;3.0;0;33.0;2.0;;;984;808;42;134.0;;;;;;;
894;60 Vervoer over land;2007;11;1;;0.0;1.0;9.0;1065;30;4.0;0;22.0;4.0;;;1035;848;46;141.0;;;;;;;
895;60 Vervoer over land;2008;12;2;;0.0;1.0;9.0;1101;23;2.0;0;19.0;2.0;0.0;0.0;1078;884;40;154.0;;;;;;;
896;60 Vervoer over land;2009;11;2;;0.0;1.0;8.0;1117;22;0.0;0;20.0;2.0;0.0;0.0;1095;904;25;166.0;;;;;;;
897;61 Vervoer over water;1987;0;0;;0.0;0.0;0.0;11;0;;0;;;;;11;11;0;0.0;;;;;;;
898;61 Vervoer over water;1988;1;1;;0.0;0.0;0.0;11;0;;0;;;;;11;11;0;0.0;;;;;;;
899;61 Vervoer over water;1989;1;1;;0.0;0.0;0.0;8;0;;0;;;;;8;8;0;0.0;;;;;;;
900;61 Vervoer over water;1990;1;1;;0.0;0.0;0.0;16;0;;0;;;;;16;16;0;0.0;;;;;;;
901;61 Vervoer over water;1991;1;1;;0.0;0.0;0.0;16;0;;0;;;;;16;15;0;1.0;;;;;;;
902;61 Vervoer over water;1992;2;2;;0.0;0.0;0.0;20;3;;3;;;;;17;16;0;1.0;;;;;;;
903;61 Vervoer over water;1993;3;3;;0.0;0.0;0.0;24;3;;3;;;;;21;20;0;1.0;;;;;;;
904;61 Vervoer over water;1994;4;4;;0.0;0.0;0.0;25;1;;1;;;;;24;23;0;1.0;;;;;;;
905;61 Vervoer over water;1995;4;4;;0.0;0.0;0.0;26;2;0.0;2;0.0;0.0;;;24;24;0;0.0;;;;;;;
906;61 Vervoer over water;1996;3;3;;0.0;0.0;0.0;35;11;0.0;2;9.0;0.0;;;24;23;0;1.0;;;;;;;
907;61 Vervoer over water;1997;2;2;;0.0;0.0;0.0;35;9;0.0;0;9.0;0.0;;;26;25;0;1.0;;;;;;;
908;61 Vervoer over water;1998;2;2;;0.0;0.0;0.0;34;11;1.0;1;9.0;0.0;;;23;23;0;0.0;;;;;;;
909;61 Vervoer over water;1999;1;1;;0.0;0.0;0.0;31;14;1.0;2;11.0;0.0;;;17;17;0;0.0;;;;;;;
910;61 Vervoer over water;2000;1;1;;0.0;0.0;0.0;34;16;1.0;0;15.0;0.0;;;18;17;0;1.0;;;;;;;
911;61 Vervoer over water;2001;0;0;;0.0;0.0;0.0;45;27;1.0;1;25.0;0.0;;;18;17;0;1.0;;;;;;;
912;61 Vervoer over water;2002;1;0;;0.0;0.0;1.0;33;16;1.0;1;13.0;1.0;;;17;17;0;0.0;;;;;;;
913;61 Vervoer over water;2003;1;0;;0.0;0.0;1.0;48;21;0.0;1;20.0;0.0;;;27;27;0;0.0;;;;;;;
914;61 Vervoer over water;2004;1;0;;0.0;0.0;1.0;45;27;0.0;0;27.0;0.0;;;18;16;0;2.0;;;;;;;
915;61 Vervoer over water;2005;1;0;;0.0;0.0;1.0;72;54;0.0;0;53.0;1.0;;;18;16;0;2.0;;;;;;;
916;61 Vervoer over water;2006;1;0;;0.0;0.0;1.0;73;55;0.0;0;54.0;1.0;;;18;16;0;2.0;;;;;;;
