ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;InvesteringenInVasteActiva_1
6817;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2008;226.0
6818;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2009;235.0
6819;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2010;473.0
6820;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2011;299.0
6821;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2012;403.0
6822;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2013;681.0
6823;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2014;599.0
6824;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2015;443.0
6825;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2016;329.0
6826;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2017;217.0
6827;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2018;285.0
6828;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2019;245.0
6829;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2020;243.0
6830;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2021;327.0
6831;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);1995;67.0
6832;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);1996;66.0
6833;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);1997;72.0
6834;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);1998;74.0
6835;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);1999;76.0
6836;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2000;76.0
6837;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2001;83.0
6838;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2002;76.0
6839;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2003;67.0
6840;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2004;73.0
6841;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2005;74.0
6842;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2006;74.0
6843;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2007;85.0
6844;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2008;78.0
6845;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2009;70.0
6846;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2010;68.0
6847;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2011;117.0
6848;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2012;92.0
6849;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2013;355.0
6850;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2014;213.0
6851;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2015;90.0
6852;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2016;96.0
6853;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2017;133.0
6854;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2018;136.0
6855;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2019;164.0
6856;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2020;169.0
6857;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2021;188.0
6858;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);1995;95.0
6859;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);1996;98.0
6860;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);1997;105.0
6861;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);1998;112.0
6862;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);1999;120.0
6863;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2000;122.0
6864;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2001;131.0
6865;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2002;120.0
6866;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2003;120.0
6867;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2004;120.0
6868;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2005;123.0
6869;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2006;129.0
6870;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2007;140.0
6871;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2008;149.0
6872;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2009;233.0
6873;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2010;180.0
6874;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2011;284.0
6875;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2012;266.0
6876;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2013;323.0
6877;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2014;330.0
6878;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2015;193.0
6879;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2016;190.0
6880;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2017;213.0
6881;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2018;263.0
6882;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2019;303.0
6883;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2020;271.0
6884;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2021;261.0
6885;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1995;513.0
6886;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1996;492.0
6887;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1997;742.0
6888;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1998;590.0
6889;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);1999;518.0
6890;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2000;517.0
6891;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2001;750.0
6892;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2002;728.0
6893;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2003;695.0
6894;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2004;566.0
6895;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2005;738.0
6896;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2006;860.0
6897;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2007;777.0
6898;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2008;1072.0
6899;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2009;148.0
6900;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2010;180.0
6901;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2011;203.0
6902;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2012;215.0
6903;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2013;444.0
6904;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2014;253.0
6905;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2015;430.0
6906;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2016;622.0
6907;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2017;211.0
6908;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2018;375.0
6909;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2019;210.0
6910;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2020;275.0
6911;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2021;307.0
6912;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1995;223.0
6913;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1996;251.0
6914;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1997;281.0
6915;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1998;271.0
6916;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);1999;290.0
6917;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2000;274.0
6918;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2001;268.0
6919;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2002;319.0
6920;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2003;306.0
6921;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2004;275.0
6922;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2005;279.0
6923;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2006;330.0
6924;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2007;318.0
6925;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2008;369.0
6926;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2009;256.0
6927;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2010;171.0
6928;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2011;181.0
6929;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2012;327.0
6930;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2013;177.0
6931;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2014;225.0
6932;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2015;204.0
6933;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2016;229.0
6934;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2017;184.0
6935;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2018;276.0
6936;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2019;177.0
6937;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2020;182.0
6938;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2021;210.0
6939;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1995;159.0
6940;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1996;172.0
6941;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1997;146.0
6942;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1998;157.0
6943;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);1999;159.0
6944;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2000;200.0
6945;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2001;184.0
6946;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2002;171.0
6947;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2003;170.0
6948;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2004;175.0
6949;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2005;181.0
6950;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2006;200.0
6951;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2007;242.0
6952;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2008;208.0
6953;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2009;181.0
6954;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2010;251.0
6955;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2011;112.0
6956;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2012;202.0
6957;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2013;153.0
6958;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2014;134.0
6959;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2015;114.0
6960;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2016;135.0
6961;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2017;148.0
6962;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2018;146.0
6963;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2019;180.0
6964;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2020;155.0
6965;B-E Nijverheid (geen bouw) en energie;Zuidwest-Drenthe (CR);2021;164.0
6966;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1995;365.0
6967;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1996;340.0
6968;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1997;339.0
6969;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1998;312.0
6970;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);1999;320.0
6971;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2000;338.0
6972;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2001;329.0
6973;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2002;309.0
6974;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2003;308.0
6975;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2004;336.0
6976;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2005;338.0
6977;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2006;363.0
6978;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2007;430.0
6979;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2008;392.0
6980;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2009;297.0
6981;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2010;226.0
6982;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2011;286.0
6983;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2012;377.0
6984;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2013;431.0
6985;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2014;341.0
6986;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2015;561.0
6987;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2016;627.0
6988;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2017;589.0
6989;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2018;715.0
6990;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2019;666.0
6991;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2020;741.0
6992;B-E Nijverheid (geen bouw) en energie;Noord-Overijssel (CR);2021;1084.0
6993;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1995;100.0
6994;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1996;98.0
6995;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1997;115.0
6996;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1998;106.0
6997;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);1999;107.0
6998;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2000;112.0
6999;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2001;104.0
7000;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2002;107.0
7001;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2003;97.0
7002;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2004;101.0
7003;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2005;101.0
7004;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2006;110.0
7005;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2007;124.0
7006;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2008;124.0
7007;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2009;106.0
7008;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2010;102.0
7009;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2011;121.0
7010;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2012;116.0
7011;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2013;111.0
7012;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2014;125.0
7013;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2015;101.0
7014;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2016;148.0
7015;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2017;143.0
7016;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2018;237.0
7017;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2019;149.0
7018;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2020;121.0
7019;B-E Nijverheid (geen bouw) en energie;Zuidwest-Overijssel (CR);2021;134.0
7020;B-E Nijverheid (geen bouw) en energie;Twente (CR);1995;586.0
7021;B-E Nijverheid (geen bouw) en energie;Twente (CR);1996;678.0
7022;B-E Nijverheid (geen bouw) en energie;Twente (CR);1997;677.0
7023;B-E Nijverheid (geen bouw) en energie;Twente (CR);1998;695.0
7024;B-E Nijverheid (geen bouw) en energie;Twente (CR);1999;711.0
7025;B-E Nijverheid (geen bouw) en energie;Twente (CR);2000;732.0
7026;B-E Nijverheid (geen bouw) en energie;Twente (CR);2001;706.0
7027;B-E Nijverheid (geen bouw) en energie;Twente (CR);2002;700.0
7028;B-E Nijverheid (geen bouw) en energie;Twente (CR);2003;698.0
7029;B-E Nijverheid (geen bouw) en energie;Twente (CR);2004;675.0
7030;B-E Nijverheid (geen bouw) en energie;Twente (CR);2005;702.0
7031;B-E Nijverheid (geen bouw) en energie;Twente (CR);2006;782.0
7032;B-E Nijverheid (geen bouw) en energie;Twente (CR);2007;883.0
7033;B-E Nijverheid (geen bouw) en energie;Twente (CR);2008;953.0
7034;B-E Nijverheid (geen bouw) en energie;Twente (CR);2009;1035.0
7035;B-E Nijverheid (geen bouw) en energie;Twente (CR);2010;639.0
7036;B-E Nijverheid (geen bouw) en energie;Twente (CR);2011;797.0
7037;B-E Nijverheid (geen bouw) en energie;Twente (CR);2012;865.0
7038;B-E Nijverheid (geen bouw) en energie;Twente (CR);2013;763.0
7039;B-E Nijverheid (geen bouw) en energie;Twente (CR);2014;800.0
7040;B-E Nijverheid (geen bouw) en energie;Twente (CR);2015;597.0
7041;B-E Nijverheid (geen bouw) en energie;Twente (CR);2016;827.0
7042;B-E Nijverheid (geen bouw) en energie;Twente (CR);2017;739.0
7043;B-E Nijverheid (geen bouw) en energie;Twente (CR);2018;735.0
7044;B-E Nijverheid (geen bouw) en energie;Twente (CR);2019;798.0
7045;B-E Nijverheid (geen bouw) en energie;Twente (CR);2020;832.0
7046;B-E Nijverheid (geen bouw) en energie;Twente (CR);2021;1048.0
7047;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1995;320.0
7048;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1996;354.0
7049;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1997;364.0
7050;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1998;382.0
7051;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);1999;406.0
7052;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2000;427.0
7053;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2001;409.0
7054;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2002;395.0
7055;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2003;380.0
7056;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2004;384.0
7057;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2005;401.0
7058;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2006;419.0
7059;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2007;479.0
7060;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2008;486.0
7061;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2009;413.0
7062;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2010;431.0
7063;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2011;484.0
7064;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2012;693.0
7065;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2013;702.0
7066;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2014;1246.0
7067;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2015;584.0
7068;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2016;756.0
7069;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2017;635.0
7070;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2018;755.0
7071;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2019;830.0
7072;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2020;721.0
7073;B-E Nijverheid (geen bouw) en energie;Veluwe (CR);2021;924.0
7074;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1995;334.0
7075;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1996;376.0
7076;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1997;385.0
7077;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1998;415.0
7078;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);1999;411.0
7079;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2000;424.0
7080;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2001;413.0
7081;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2002;400.0
7082;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2003;356.0
7083;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2004;369.0
7084;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2005;382.0
7085;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2006;393.0
7086;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2007;433.0
7087;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2008;423.0
7088;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2009;329.0
7089;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2010;333.0
7090;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2011;331.0
7091;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2012;411.0
7092;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2013;429.0
7093;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2014;415.0
7094;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2015;372.0
7095;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2016;390.0
7096;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2017;388.0
7097;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2018;803.0
7098;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2019;528.0
7099;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2020;504.0
7100;B-E Nijverheid (geen bouw) en energie;Achterhoek (CR);2021;574.0
7101;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1995;662.0
7102;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1996;806.0
7103;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1997;608.0
7104;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1998;691.0
7105;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);1999;639.0
7106;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2000;889.0
7107;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2001;789.0
7108;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2002;714.0
7109;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2003;698.0
7110;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2004;686.0
7111;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2005;721.0
7112;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2006;848.0
7113;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2007;987.0
7114;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2008;900.0
7115;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2009;673.0
7116;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2010;480.0
7117;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2011;1244.0
7118;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2012;737.0
7119;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2013;611.0
7120;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2014;674.0
7121;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2015;1503.0
7122;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2016;1705.0
7123;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2017;1552.0
7124;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2018;1862.0
7125;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2019;1677.0
7126;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2020;2183.0
7127;B-E Nijverheid (geen bouw) en energie;Arnhem/Nijmegen (CR);2021;1609.0
7128;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1995;97.0
7129;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1996;105.0
7130;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1997;107.0
7131;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1998;116.0
7132;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);1999;120.0
7133;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2000;123.0
7134;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2001;126.0
7135;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2002;124.0
7136;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2003;115.0
7137;B-E Nijverheid (geen bouw) en energie;Zuidwest-Gelderland (CR);2004;114.0
