ID;Geslacht;Leeftijd;Opleidingsniveau;Herkomstgroepering;Generatie;Perioden;TotaalEducatietypen_1;SocialeRedzaamheid_2;ProfessioneleRedzaamheidGekwalificeerd_3;ProfessioneleRedzaamheidOngekwalific_4;EducatieveRedzaamheidAlleenNiveau4_5;AlfabetiseringInclusiefOverig_6;TotaalEducatietypen_7;SocialeRedzaamheid_8;ProfessioneleRedzaamheidGekwalificeerd_9;ProfessioneleRedzaamheidOngekwalific_10;EducatieveRedzaamheidAlleenNiveau4_11;AlfabetiseringInclusiefOverig_12
4167;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4168;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4169;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4170;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4171;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4172;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4173;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4174;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4175;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Marokko;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4176;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2006/'07;21.0;4.0;5.0;12.0;;;30.0;4.0;6.0;20.0;;
4177;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2007/'08;10.0;5.0;2.0;3.0;;;13.0;5.0;2.0;6.0;;
4178;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2008/'09;6.0;3.0;1.0;2.0;;;12.0;5.0;1.0;6.0;;
4179;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2009/'10;7.0;0.0;1.0;6.0;;;23.0;9.0;1.0;13.0;;
4180;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2010/'11;4.0;1.0;0.0;3.0;;;4.0;1.0;0.0;3.0;;
4181;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2011/'12;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;1.0;;
4182;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2012/'13;1.0;0.0;0.0;1.0;;;3.0;1.0;0.0;2.0;;
4183;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2013/'14;3.0;1.0;0.0;2.0;;;4.0;2.0;0.0;2.0;;
4184;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Totaal generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4185;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2006/'07;18.0;2.0;4.0;12.0;;;23.0;2.0;4.0;17.0;;
4186;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2007/'08;8.0;3.0;2.0;3.0;;;9.0;3.0;2.0;4.0;;
4187;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2008/'09;4.0;3.0;0.0;1.0;;;8.0;4.0;0.0;4.0;;
4188;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2009/'10;6.0;0.0;0.0;6.0;;;7.0;1.0;0.0;6.0;;
4189;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2010/'11;2.0;0.0;0.0;2.0;;;2.0;0.0;0.0;2.0;;
4190;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2011/'12;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;1.0;;
4191;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2012/'13;1.0;0.0;0.0;1.0;;;3.0;1.0;0.0;2.0;;
4192;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2013/'14;3.0;1.0;0.0;2.0;;;4.0;2.0;0.0;2.0;;
4193;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 1e generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4194;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2006/'07;3.0;2.0;1.0;0.0;;;7.0;2.0;2.0;3.0;;
4195;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2007/'08;2.0;2.0;0.0;0.0;;;4.0;2.0;0.0;2.0;;
4196;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2008/'09;2.0;0.0;1.0;1.0;;;4.0;1.0;1.0;2.0;;
4197;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2009/'10;1.0;0.0;1.0;0.0;;;16.0;8.0;1.0;7.0;;
4198;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2010/'11;2.0;1.0;0.0;1.0;;;2.0;1.0;0.0;1.0;;
4199;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4200;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4201;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4202;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Allochtoon, 2e generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4203;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4204;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4205;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4206;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4207;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4208;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4209;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4210;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4211;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Turkije;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4212;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2006/'07;7.0;0.0;4.0;3.0;;;13.0;0.0;6.0;7.0;;
4213;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2007/'08;2.0;1.0;0.0;1.0;;;3.0;1.0;0.0;2.0;;
4214;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2008/'09;2.0;1.0;1.0;0.0;;;12.0;4.0;1.0;7.0;;
4215;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2009/'10;3.0;3.0;0.0;0.0;;;11.0;7.0;0.0;4.0;;
4216;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4217;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4218;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2012/'13;1.0;0.0;0.0;1.0;;;2.0;1.0;0.0;1.0;;
4219;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2013/'14;2.0;2.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4220;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Totaal generatie;2014/'15;1.0;1.0;0.0;0.0;;;1.0;1.0;0.0;0.0;;
4221;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2006/'07;5.0;0.0;3.0;2.0;;;8.0;0.0;3.0;5.0;;
4222;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2007/'08;2.0;1.0;0.0;1.0;;;2.0;1.0;0.0;1.0;;
4223;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2008/'09;0.0;0.0;0.0;0.0;;;2.0;1.0;0.0;1.0;;
4224;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2009/'10;2.0;2.0;0.0;0.0;;;5.0;3.0;0.0;2.0;;
4225;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4226;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4227;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4228;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2013/'14;1.0;1.0;0.0;0.0;;;1.0;1.0;0.0;0.0;;
4229;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 1e generatie;2014/'15;1.0;1.0;0.0;0.0;;;1.0;1.0;0.0;0.0;;
4230;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2006/'07;2.0;0.0;1.0;1.0;;;5.0;0.0;3.0;2.0;;
4231;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2007/'08;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;1.0;;
4232;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2008/'09;2.0;1.0;1.0;0.0;;;10.0;3.0;1.0;6.0;;
4233;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2009/'10;1.0;1.0;0.0;0.0;;;6.0;4.0;0.0;2.0;;
4234;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4235;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4236;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2012/'13;1.0;0.0;0.0;1.0;;;2.0;1.0;0.0;1.0;;
4237;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2013/'14;1.0;1.0;0.0;0.0;;;1.0;1.0;0.0;0.0;;
4238;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Allochtoon, 2e generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4239;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4240;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4241;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4242;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4243;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4244;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4245;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4246;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4247;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);Suriname;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4248;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2006/'07;4.0;0.0;2.0;2.0;;;6.0;1.0;2.0;3.0;;
4249;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2007/'08;2.0;0.0;1.0;1.0;;;7.0;0.0;1.0;6.0;;
4250;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2008/'09;0.0;0.0;0.0;0.0;;;5.0;0.0;0.0;5.0;;
4251;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2009/'10;1.0;1.0;0.0;0.0;;;7.0;4.0;0.0;3.0;;
4252;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2010/'11;0.0;0.0;0.0;0.0;;;3.0;3.0;0.0;0.0;;
4253;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2011/'12;1.0;1.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4254;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2012/'13;0.0;0.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4255;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4256;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Totaal generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4257;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2006/'07;4.0;0.0;2.0;2.0;;;5.0;1.0;2.0;2.0;;
4258;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2007/'08;1.0;0.0;1.0;0.0;;;4.0;0.0;1.0;3.0;;
4259;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2008/'09;0.0;0.0;0.0;0.0;;;3.0;0.0;0.0;3.0;;
4260;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2009/'10;0.0;0.0;0.0;0.0;;;3.0;1.0;0.0;2.0;;
4261;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2010/'11;0.0;0.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4262;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2011/'12;1.0;1.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4263;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2012/'13;0.0;0.0;0.0;0.0;;;2.0;2.0;0.0;0.0;;
4264;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4265;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 1e generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4266;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2006/'07;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;1.0;;
4267;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2007/'08;1.0;0.0;0.0;1.0;;;3.0;0.0;0.0;3.0;;
4268;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2008/'09;0.0;0.0;0.0;0.0;;;2.0;0.0;0.0;2.0;;
4269;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2009/'10;1.0;1.0;0.0;0.0;;;4.0;3.0;0.0;1.0;;
4270;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2010/'11;0.0;0.0;0.0;0.0;;;1.0;1.0;0.0;0.0;;
4271;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4272;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4273;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4274;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Allochtoon, 2e generatie;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4275;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4276;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4277;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4278;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4279;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4280;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4281;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4282;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
4283;Totaal mannen en vrouwen;Jonger dan 20 jaar;Niveau 2  (basisberoepsopleiding mbo);(voormalige) Nederlandse Antillen, Aruba;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
