ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
333;Contant dividend;2004 oktober;128.0;22.0;13.0;0.0;0.0;13.0;0.0;0;2.0;0.0;0.0;8.0;0.0;105.0;2.0;103.0;0.0
334;Contant dividend;2004 november;580.0;448.0;446.0;86.0;360.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;132.0;132.0;0.0;0.0
335;Contant dividend;2004 december;107.0;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;3.0;0.0;0.0;105.0;105.0;0.0;0.0
336;Contant dividend;2004;11172.0;8874.0;2355.0;529.0;1259.0;566.0;82.0;3688;71.0;1117.0;322.0;45.0;1194.0;2298.0;1366.0;796.0;136.0
337;Contant dividend;2005 januari;156.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;156.0;60.0;96.0;0.0
338;Contant dividend;2005 februari;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;110.0;106.0;4.0;0.0
339;Contant dividend;2005 maart;2233.0;2220.0;30.0;0.0;0.0;30.0;0.0;2165;0.0;0.0;25.0;0.0;0.0;13.0;2.0;11.0;0.0
340;Contant dividend;2005 april;2206.0;1558.0;645.0;118.0;0.0;526.0;29.0;0;45.0;807.0;32.0;0.0;0.0;648.0;383.0;265.0;0.0
341;Contant dividend;2005 mei;2798.0;2208.0;551.0;265.0;238.0;48.0;61.0;0;18.0;68.0;203.0;28.0;1279.0;589.0;269.0;262.0;58.0
342;Contant dividend;2005 juni;3306.0;3135.0;730.0;1.0;720.0;10.0;0.0;958;2.0;4.0;88.0;0.0;1353.0;171.0;161.0;10.0;0.0
343;Contant dividend;2005 juli;267.0;4.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;3.0;0.0;0.0;263.0;237.0;5.0;21.0
344;Contant dividend;2005 augustus;1784.0;1760.0;59.0;59.0;0.0;0.0;0.0;0;7.0;404.0;99.0;0.0;1191.0;24.0;12.0;11.0;0.0
345;Contant dividend;2005 september;1868.0;1649.0;93.0;0.0;93.0;0.0;0.0;873;0.0;0.0;0.0;7.0;677.0;219.0;109.0;70.0;39.0
346;Contant dividend;2005 oktober;961.0;821.0;99.0;86.0;0.0;13.0;0.0;0;2.0;721.0;0.0;0.0;0.0;139.0;4.0;114.0;21.0
347;Contant dividend;2005 november;148.0;5.0;0.0;0.0;0.0;0.0;0.0;0;3.0;0.0;0.0;2.0;0.0;143.0;131.0;11.0;0.0
348;Contant dividend;2005 december;1336.0;1250.0;377.0;0.0;377.0;0.0;0.0;873;0.0;0.0;0.0;0.0;0.0;85.0;64.0;0.0;22.0
349;Contant dividend;2005;17171.0;14611.0;2585.0;530.0;1428.0;627.0;90.0;4868;78.0;2004.0;451.0;37.0;4499.0;2560.0;1538.0;861.0;161.0
350;Contant dividend;2006 januari;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0
351;Contant dividend;2006 februari;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;123.0;116.0;7.0;0.0
352;Contant dividend;2006 maart;971.0;939.0;36.0;0.0;0.0;36.0;0.0;903;0.0;0.0;0.0;0.0;0.0;32.0;5.0;0.0;27.0
353;Contant dividend;2006 april;2327.0;1710.0;723.0;144.0;0.0;579.0;29.0;0;38.0;877.0;38.0;5.0;0.0;616.0;293.0;324.0;0.0
354;Contant dividend;2006 mei;3256.0;2635.0;542.0;266.0;231.0;45.0;128.0;0;26.0;79.0;407.0;42.0;1411.0;621.0;324.0;239.0;59.0
355;Contant dividend;2006 juni;2737.0;2595.0;755.0;1.0;754.0;0.0;0.0;982;0.0;3.0;22.0;0.0;833.0;142.0;117.0;0.0;25.0
356;Contant dividend;2006 juli;253.0;86.0;79.0;79.0;0.0;0.0;0.0;0;0.0;0.0;7.0;1.0;0.0;166.0;162.0;4.0;0.0
357;Contant dividend;2006 augustus;1965.0;1923.0;81.0;67.0;15.0;0.0;0.0;0;8.0;454.0;76.0;3.0;1301.0;41.0;29.0;12.0;0.0
358;Contant dividend;2006 september;2156.0;1822.0;78.0;0.0;78.0;0.0;0.0;982;0.0;0.0;0.0;7.0;755.0;334.0;128.0;76.0;130.0
359;Contant dividend;2006 oktober;351.0;101.0;99.0;86.0;0.0;13.0;0.0;0;2.0;0.0;0.0;0.0;0.0;251.0;4.0;247.0;0.0
360;Contant dividend;2006 november;191.0;5.0;0.0;0.0;0.0;0.0;0.0;0;5.0;0.0;0.0;0.0;0.0;185.0;172.0;13.0;0.0
361;Contant dividend;2006 december;1998.0;1774.0;840.0;0.0;840.0;0.0;0.0;934;0.0;0.0;0.0;0.0;0.0;224.0;135.0;0.0;89.0
362;Contant dividend;2006;16388.0;13592.0;3235.0;643.0;1919.0;674.0;156.0;3801;79.0;1413.0;551.0;58.0;4300.0;2796.0;1544.0;922.0;329.0
363;Contant dividend;2007 januari;125.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;125.0;125.0;0.0;0.0
364;Contant dividend;2007 februari;39.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;38.0;32.0;6.0;0.0
365;Contant dividend;2007 maart;1212.0;974.0;40.0;0.0;0.0;40.0;0.0;934;0.0;0.0;0.0;0.0;0.0;239.0;9.0;0.0;230.0
366;Contant dividend;2007 april;2189.0;1687.0;868.0;131.0;0.0;738.0;64.0;0;41.0;656.0;58.0;0.0;0.0;502.0;389.0;113.0;0.0
367;Contant dividend;2007 mei;4665.0;3693.0;918.0;264.0;554.0;100.0;130.0;0;71.0;295.0;588.0;77.0;1614.0;973.0;301.0;456.0;216.0
368;Contant dividend;2007 juni;3249.0;2949.0;890.0;84.0;806.0;0.0;0.0;978;3.0;4.0;5.0;0.0;1069.0;300.0;297.0;3.0;0.0
369;Contant dividend;2007 juli;38.0;13.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;11.0;1.0;0.0;25.0;15.0;0.0;9.0
370;Contant dividend;2007 augustus;3829.0;3479.0;258.0;65.0;192.0;0.0;0.0;0;10.0;485.0;155.0;1112.0;1459.0;350.0;287.0;63.0;0.0
371;Contant dividend;2007 september;2432.0;2034.0;123.0;0.0;118.0;5.0;0.0;967;24.0;0.0;0.0;7.0;913.0;398.0;36.0;30.0;332.0
372;Contant dividend;2007 oktober;121.0;118.0;117.0;104.0;0.0;13.0;0.0;0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0
373;Contant dividend;2007 november;260.0;8.0;0.0;0.0;0.0;0.0;0.0;0;8.0;0.0;0.0;0.0;0.0;252.0;181.0;71.0;0.0
374;Contant dividend;2007 december;1567.0;1334.0;429.0;0.0;429.0;0.0;0.0;905;0.0;0.0;0.0;0.0;0.0;233.0;233.0;0.0;0.0
375;Contant dividend;2007;19727.0;16289.0;3644.0;650.0;2099.0;895.0;193.0;3783;158.0;1440.0;818.0;1197.0;5055.0;3438.0;1909.0;742.0;787.0
376;Contant dividend;2008 januari;1344.0;1343.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1343.0;0.0;0.0;1.0;1.0;0.0;0.0
377;Contant dividend;2008 februari;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;64.0;56.0;7.0;0.0
378;Contant dividend;2008 maart;931.0;881.0;4.0;0.0;0.0;4.0;0.0;875;0.0;0.0;2.0;0.0;0.0;49.0;49.0;0.0;0.0
379;Contant dividend;2008 april;4511.0;3874.0;1139.0;155.0;225.0;758.0;73.0;0;21.0;888.0;49.0;0.0;1704.0;637.0;410.0;114.0;113.0
380;Contant dividend;2008 mei;3810.0;3186.0;654.0;366.0;100.0;188.0;240.0;0;232.0;65.0;472.0;102.0;1419.0;624.0;430.0;195.0;0.0
381;Contant dividend;2008 juni;2011.0;1770.0;942.0;84.0;857.0;0.0;0.0;781;5.0;0.0;43.0;0.0;0.0;241.0;238.0;3.0;0.0
382;Contant dividend;2008 juli;54.0;25.0;4.0;1.0;0.0;3.0;0.0;0;0.0;0.0;6.0;15.0;0.0;29.0;11.0;0.0;18.0
383;Contant dividend;2008 augustus;2497.0;2203.0;81.0;67.0;14.0;0.0;0.0;0;10.0;495.0;92.0;0.0;1525.0;294.0;235.0;60.0;0.0
384;Contant dividend;2008 september;1298.0;1184.0;152.0;10.0;137.0;5.0;0.0;918;0.0;0.0;0.0;7.0;107.0;114.0;15.0;30.0;69.0
385;Contant dividend;2008 oktober;25.0;15.0;13.0;0.0;0.0;13.0;0.0;0;2.0;0.0;0.0;0.0;0.0;10.0;9.0;1.0;0.0
386;Contant dividend;2008 november;347.0;91.0;91.0;91.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;256.0;243.0;13.0;0.0
387;Contant dividend;2008 december;1627.0;1554.0;446.0;0.0;446.0;0.0;0.0;1108;0.0;0.0;0.0;0.0;0.0;73.0;73.0;0.0;0.0
388;Contant dividend;2008;18518.0;16126.0;3526.0;774.0;1780.0;972.0;313.0;3682;270.0;1448.0;2006.0;125.0;4756.0;2393.0;1770.0;424.0;199.0
389;Contant dividend;2009 januari;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;30.0;21.0;10.0;0.0
390;Contant dividend;2009 februari;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
391;Contant dividend;2009 maart;1273.0;1245.0;0.0;0.0;0.0;0.0;0.0;1105;0.0;0.0;1.0;139.0;0.0;27.0;27.0;0.0;0.0
392;Contant dividend;2009 april;1977.0;1538.0;777.0;10.0;0.0;767.0;68.0;0;8.0;669.0;17.0;0.0;0.0;439.0;310.0;129.0;0.0
393;Contant dividend;2009 mei;1575.0;1042.0;535.0;328.0;194.0;13.0;15.0;0;224.0;4.0;243.0;22.0;0.0;533.0;400.0;50.0;83.0
394;Contant dividend;2009 juni;2341.0;2118.0;960.0;35.0;875.0;50.0;0.0;1111;4.0;0.0;42.0;0.0;0.0;224.0;221.0;3.0;0.0
395;Contant dividend;2009 juli;35.0;17.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;16.0;0.0;18.0;16.0;2.0;0.0
396;Contant dividend;2009 augustus;626.0;556.0;74.0;67.0;7.0;0.0;0.0;0;6.0;382.0;94.0;0.0;0.0;70.0;25.0;45.0;0.0
397;Contant dividend;2009 september;1389.0;1165.0;122.0;0.0;122.0;0.0;0.0;1035;2.0;0.0;0.0;5.0;0.0;224.0;127.0;36.0;61.0
398;Contant dividend;2009 oktober;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;2.0;0.0
399;Contant dividend;2009 november;316.0;77.0;69.0;69.0;0.0;0.0;0.0;0;7.0;0.0;0.0;0.0;0.0;239.0;225.0;13.0;0.0
400;Contant dividend;2009 december;1620.0;1478.0;462.0;0.0;462.0;0.0;0.0;1016;0.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0
401;Contant dividend;2009;11195.0;9236.0;3000.0;510.0;1660.0;830.0;83.0;4268;251.0;1055.0;398.0;182.0;0.0;1959.0;1525.0;289.0;145.0
402;Contant dividend;2010 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
403;Contant dividend;2010 februari;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;25.0;17.0;7.0;0.0
404;Contant dividend;2010 maart;1465.0;1417.0;334.0;0.0;334.0;0.0;0.0;1082;0.0;0.0;1.0;0.0;0.0;48.0;48.0;0.0;0.0
405;Contant dividend;2010 april;1468.0;1232.0;416.0;134.0;196.0;86.0;14.0;0;44.0;740.0;17.0;0.0;0.0;236.0;122.0;16.0;98.0
406;Contant dividend;2010 mei;1607.0;954.0;272.0;247.0;24.0;2.0;6.0;0;289.0;85.0;273.0;29.0;0.0;653.0;516.0;137.0;0.0
407;Contant dividend;2010 juni;2014.0;1805.0;641.0;283.0;357.0;0.0;0.0;1138;8.0;0.0;19.0;0.0;0.0;210.0;206.0;4.0;0.0
408;Contant dividend;2010 juli;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0
409;Contant dividend;2010 augustus;660.0;587.0;67.0;67.0;0.0;0.0;0.0;0;0.0;428.0;92.0;0.0;0.0;73.0;33.0;40.0;0.0
410;Contant dividend;2010 september;1754.0;1666.0;533.0;0.0;533.0;0.0;0.0;1126;2.0;0.0;0.0;5.0;0.0;88.0;13.0;0.0;75.0
411;Contant dividend;2010 oktober;244.0;107.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;107.0;0.0;0.0;137.0;116.0;22.0;0.0
412;Contant dividend;2010 november;130.0;84.0;74.0;74.0;0.0;0.0;0.0;0;10.0;0.0;0.0;0.0;0.0;45.0;32.0;13.0;0.0
413;Contant dividend;2010 december;540.0;357.0;357.0;0.0;357.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;184.0;184.0;0.0;0.0
414;Contant dividend;2010;9916.0;8209.0;2695.0;806.0;1801.0;88.0;19.0;3346;352.0;1254.0;508.0;34.0;0.0;1707.0;1296.0;239.0;173.0
415;Contant dividend;2011 januari;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0
416;Contant dividend;2011 februari;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0
417;Contant dividend;2011 maart;406.0;357.0;357.0;0.0;357.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;49.0;46.0;3.0;0.0
418;Contant dividend;2011 april;1074.0;1045.0;9.0;0.0;8.0;1.0;0.0;0;31.0;803.0;202.0;0.0;0.0;29.0;26.0;3.0;0.0
419;Contant dividend;2011 mei;1920.0;1353.0;545.0;250.0;288.0;178.0;12.0;0;343.0;185.0;241.0;20.0;0.0;567.0;303.0;119.0;144.0
420;Contant dividend;2011 juni;924.0;547.0;453.0;45.0;386.0;22.0;0.0;0;13.0;0.0;81.0;0.0;0.0;377.0;361.0;16.0;0.0
421;Contant dividend;2011 juli;25.0;9.0;9.0;2.0;7.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0
422;Contant dividend;2011 augustus;650.0;602.0;0.0;0.0;0.0;0.0;0.0;0;0.0;416.0;174.0;13.0;0.0;48.0;22.0;26.0;0.0
423;Contant dividend;2011 september;839.0;567.0;559.0;0.0;559.0;0.0;0.0;0;3.0;0.0;0.0;5.0;0.0;272.0;174.0;11.0;86.0
424;Contant dividend;2011 oktober;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;140.0;124.0;16.0;0.0
425;Contant dividend;2011 november;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
426;Contant dividend;2011 december;594.0;396.0;386.0;0.0;386.0;0.0;0.0;0;10.0;0.0;0.0;0.0;0.0;198.0;180.0;18.0;0.0
427;Contant dividend;2011;6590.0;4876.0;2317.0;298.0;1990.0;201.0;12.0;0;400.0;1404.0;698.0;38.0;0.0;1714.0;1271.0;213.0;230.0
428;Contant dividend;2012 januari;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0
429;Contant dividend;2012 februari;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;42.0;40.0;2.0;0.0
430;Contant dividend;2012 maart;495.0;328.0;328.0;0.0;328.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;167.0;167.0;0.0;0.0
431;Contant dividend;2012 april;2013.0;1806.0;724.0;0.0;714.0;10.0;0.0;0;46.0;816.0;220.0;0.0;0.0;206.0;202.0;4.0;0.0
432;Contant dividend;2012 mei;1991.0;1471.0;524.0;0.0;311.0;212.0;7.0;0;460.0;109.0;337.0;34.0;0.0;520.0;260.0;107.0;153.0
433;Contant dividend;2012 juni;718.0;501.0;462.0;46.0;417.0;0.0;0.0;0;22.0;0.0;16.0;0.0;0.0;218.0;214.0;4.0;0.0
434;Contant dividend;2012 juli;34.0;13.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;12.0;0.0;20.0;19.0;1.0;0.0
435;Contant dividend;2012 augustus;353.0;288.0;0.0;0.0;0.0;0.0;0.0;0;0.0;172.0;116.0;0.0;0.0;66.0;66.0;0.0;0.0
436;Contant dividend;2012 september;897.0;725.0;607.0;0.0;607.0;0.0;0.0;0;3.0;110.0;0.0;5.0;0.0;171.0;76.0;0.0;95.0
437;Contant dividend;2012 oktober;57.0;4.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;53.0;53.0;0.0;0.0
438;Contant dividend;2012 november;54.0;18.0;0.0;0.0;0.0;0.0;0.0;0;7.0;0.0;11.0;0.0;0.0;36.0;36.0;0.0;0.0
439;Contant dividend;2012 december;504.0;412.0;412.0;0.0;412.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;93.0;93.0;0.0;0.0
440;Contant dividend;2012;7171.0;5566.0;3061.0;47.0;2792.0;222.0;7.0;0;540.0;1207.0;700.0;52.0;0.0;1606.0;1241.0;118.0;248.0
441;Contant dividend;2013 januari;965.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;965.0;965.0;0.0;0.0
442;Contant dividend;2013 februari;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;85.0;83.0;2.0;0.0
443;Contant dividend;2013 maart;568.0;417.0;417.0;0.0;417.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;151.0;151.0;0.0;0.0
444;Contant dividend;2013 april;491.0;261.0;15.0;0.0;4.0;11.0;0.0;0;46.0;180.0;0.0;20.0;0.0;230.0;152.0;78.0;0.0
445;Contant dividend;2013 mei;2068.0;1672.0;583.0;0.0;323.0;260.0;0.0;0;485.0;125.0;473.0;5.0;0.0;396.0;167.0;38.0;191.0
446;Contant dividend;2013 juni;863.0;523.0;509.0;46.0;463.0;0.0;0.0;0;0.0;0.0;13.0;0.0;0.0;340.0;204.0;136.0;0.0
447;Contant dividend;2013 juli;131.0;85.0;52.0;2.0;50.0;0.0;0.0;0;0.0;0.0;24.0;9.0;0.0;45.0;45.0;0.0;0.0
448;Contant dividend;2013 augustus;188.0;136.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;136.0;0.0;0.0;52.0;34.0;18.0;0.0
449;Contant dividend;2013 september;1079.0;868.0;669.0;0.0;669.0;0.0;0.0;0;4.0;190.0;0.0;5.0;0.0;211.0;87.0;21.0;104.0
450;Contant dividend;2013 oktober;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;47.0;46.0;1.0;0.0
451;Contant dividend;2013 november;365.0;282.0;0.0;0.0;0.0;0.0;0.0;0;4.0;0.0;278.0;0.0;0.0;83.0;83.0;0.0;0.0
452;Contant dividend;2013 december;621.0;461.0;461.0;0.0;461.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;159.0;159.0;0.0;0.0
453;Contant dividend;2013;7468.0;4705.0;2705.0;48.0;2386.0;271.0;0.0;0;540.0;495.0;925.0;39.0;0.0;2763.0;2177.0;292.0;295.0
454;Contant dividend;2014 januari;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;2.0;0.0
455;Contant dividend;2014 februari;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;65.0;63.0;2.0;0.0
456;Contant dividend;2014 maart;580.0;461.0;461.0;0.0;461.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;118.0;118.0;0.0;0.0
457;Contant dividend;2014 april;272.0;76.0;12.0;0.0;4.0;8.0;0.0;0;46.0;0.0;0.0;18.0;0.0;196.0;183.0;13.0;0.0
458;Contant dividend;2014 mei;2069.0;1732.0;631.0;0.0;305.0;326.0;0.0;0;435.0;115.0;538.0;13.0;0.0;337.0;187.0;117.0;33.0
459;Contant dividend;2014 juni;745.0;588.0;566.0;46.0;489.0;32.0;0.0;0;20.0;0.0;1.0;1.0;0.0;157.0;157.0;0.0;0.0
460;Contant dividend;2014 juli;13.0;9.0;2.0;2.0;0.0;0.0;0.0;0;0.0;0.0;0.0;7.0;0.0;4.0;4.0;0.0;0.0
461;Contant dividend;2014 augustus;226.0;135.0;0.0;0.0;0.0;0.0;0.0;0;9.0;0.0;126.0;0.0;0.0;91.0;58.0;33.0;0.0
462;Contant dividend;2014 september;2265.0;2097.0;705.0;0.0;705.0;0.0;0.0;1387;0.0;0.0;0.0;5.0;0.0;168.0;65.0;0.0;104.0
463;Contant dividend;2014 oktober;161.0;103.0;0.0;0.0;0.0;0.0;0.0;0;18.0;85.0;0.0;0.0;0.0;58.0;50.0;8.0;0.0
464;Contant dividend;2014 november;67.0;6.0;0.0;0.0;0.0;0.0;0.0;0;6.0;0.0;0.0;0.0;0.0;61.0;61.0;0.0;0.0
465;Contant dividend;2014 december;2024.0;1957.0;489.0;0.0;489.0;0.0;0.0;1469;0.0;0.0;0.0;0.0;0.0;66.0;66.0;0.0;0.0
466;Contant dividend;2014;8493.0;7165.0;2866.0;48.0;2452.0;366.0;0.0;2856;534.0;200.0;665.0;44.0;0.0;1328.0;1016.0;175.0;137.0
467;Contant dividend;2015 januari;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;113.0;10.0;104.0;0.0
468;Contant dividend;2015 februari;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;60.0;37.0;2.0;21.0
469;Contant dividend;2015 maart;2297.0;2093.0;489.0;0.0;489.0;0.0;0.0;1605;0.0;0.0;0.0;0.0;0.0;203.0;203.0;0.0;0.0
470;Contant dividend;2015 april;755.0;718.0;67.0;0.0;59.0;8.0;0.0;0;432.0;214.0;0.0;5.0;0.0;37.0;36.0;0.0;0.0
471;Contant dividend;2015 mei;2511.0;1930.0;836.0;0.0;426.0;410.0;1.0;0;27.0;0.0;563.0;502.0;0.0;581.0;165.0;143.0;273.0
472;Contant dividend;2015 juni;723.0;629.0;605.0;50.0;518.0;38.0;0.0;0;8.0;0.0;15.0;1.0;0.0;94.0;94.0;0.0;0.0
473;Contant dividend;2015 juli;112.0;2.0;2.0;2.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;110.0;67.0;15.0;28.0
474;Contant dividend;2015 augustus;1705.0;1467.0;253.0;0.0;253.0;0.0;0.0;0;10.0;145.0;120.0;939.0;0.0;237.0;70.0;20.0;148.0
475;Contant dividend;2015 september;749.0;710.0;518.0;0.0;518.0;0.0;0.0;0;36.0;128.0;0.0;28.0;0.0;39.0;22.0;14.0;3.0
476;Contant dividend;2015 oktober;133.0;72.0;0.0;0.0;0.0;0.0;0.0;0;18.0;0.0;54.0;0.0;0.0;61.0;55.0;6.0;0.0
477;Contant dividend;2015 november;228.0;14.0;4.0;0.0;4.0;0.0;0.0;0;9.0;0.0;1.0;0.0;0.0;214.0;135.0;61.0;18.0
478;Contant dividend;2015 december;712.0;649.0;514.0;0.0;514.0;0.0;0.0;0;1.0;0.0;133.0;0.0;0.0;63.0;63.0;0.0;0.0
479;Contant dividend;2015;9982.0;8283.0;3288.0;51.0;2781.0;456.0;1.0;1605;540.0;487.0;887.0;1475.0;0.0;1699.0;947.0;261.0;491.0
480;Contant dividend;2016 januari;31.0;17.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;17.0;0.0;0.0;13.0;13.0;0.0;0.0
481;Contant dividend;2016 februari;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;55.0;31.0;2.0;22.0
482;Contant dividend;2016 maart;641.0;518.0;518.0;0.0;518.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;124.0;119.0;4.0;0.0
483;Contant dividend;2016 april;798.0;716.0;18.0;0.0;8.0;10.0;0.0;0;35.0;341.0;316.0;5.0;0.0;82.0;20.0;62.0;0.0
484;Contant dividend;2016 mei;4520.0;3944.0;1135.0;0.0;546.0;589.0;2.0;0;505.0;128.0;524.0;1651.0;0.0;575.0;250.0;54.0;272.0
485;Contant dividend;2016 juni;941.0;880.0;674.0;55.0;576.0;43.0;0.0;0;15.0;0.0;77.0;114.0;0.0;61.0;58.0;4.0;0.0
486;Contant dividend;2016 juli;137.0;3.0;2.0;2.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;134.0;102.0;32.0;0.0
487;Contant dividend;2016 augustus;1807.0;1509.0;300.0;0.0;300.0;0.0;0.0;0;10.0;141.0;126.0;933.0;0.0;298.0;56.0;66.0;176.0
488;Keuzedividend;1984;;184.0;16.0;4.0;11.0;2.0;1.0;0;0.0;0.0;5.0;61.0;101.0;;;;
489;Keuzedividend;1985;;273.0;47.0;22.0;20.0;4.0;0.0;0;1.0;0.0;0.0;70.0;155.0;;;;
490;Keuzedividend;1986;;410.0;64.0;31.0;26.0;7.0;2.0;0;6.0;0.0;8.0;185.0;146.0;;;;
491;Keuzedividend;1987;;418.0;30.0;12.0;15.0;3.0;1.0;0;11.0;0.0;23.0;197.0;156.0;;;;
492;Keuzedividend;1988;;452.0;44.0;23.0;19.0;2.0;1.0;0;7.0;0.0;19.0;187.0;195.0;;;;
493;Keuzedividend;1989;;957.0;372.0;165.0;33.0;174.0;1.0;0;54.0;0.0;70.0;216.0;243.0;;;;
494;Keuzedividend;1990;;1047.0;368.0;132.0;40.0;196.0;12.0;0;65.0;13.0;34.0;267.0;288.0;;;;
495;Keuzedividend;1991;;865.0;124.0;59.0;48.0;18.0;15.0;0;71.0;13.0;58.0;285.0;299.0;;;;
496;Keuzedividend;1992;;870.0;164.0;71.0;76.0;17.0;14.0;0;73.0;0.0;39.0;214.0;365.0;;;;
497;Keuzedividend;1993;;1110.0;89.0;20.0;67.0;2.0;10.0;0;62.0;0.0;46.0;302.0;601.0;;;;
498;Keuzedividend;1994;;1427.0;134.0;38.0;78.0;19.0;33.0;0;90.0;19.0;57.0;369.0;724.0;;;;
499;Keuzedividend;1995;;2351.0;166.0;61.0;78.0;27.0;28.0;0;150.0;582.0;70.0;477.0;880.0;;;;
500;Keuzedividend;1996;;2919.0;205.0;31.0;111.0;63.0;54.0;0;221.0;676.0;85.0;581.0;1097.0;;;;
501;Keuzedividend;1997;;3703.0;406.0;171.0;128.0;107.0;68.0;0;322.0;704.0;119.0;743.0;1341.0;;;;
502;Keuzedividend;1998;;4669.0;527.0;263.0;140.0;125.0;87.0;0;410.0;771.0;168.0;908.0;1797.0;;;;
