ID;Baanvindduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
1694;5;Werkloosheidsduur: kortdurig werkloos;2006;31.0
1695;5;Werkloosheidsduur: kortdurig werkloos;2007;18.0
1696;5;Werkloosheidsduur: kortdurig werkloos;2008;18.0
1697;5;Werkloosheidsduur: kortdurig werkloos;2009;45.0
1698;5;Werkloosheidsduur: kortdurig werkloos;2010;36.0
1699;5;Werkloosheidsduur: kortdurig werkloos;2011;41.0
1700;5;Werkloosheidsduur: kortdurig werkloos;2012;51.0
1701;5;Werkloosheidsduur: kortdurig werkloos;2013;85.0
1702;5;Werkloosheidsduur: kortdurig werkloos;2014;72.0
1703;5;Werkloosheidsduur: 12 tot 24 maanden;2002;5.0
1704;5;Werkloosheidsduur: 12 tot 24 maanden;2003;13.0
1705;5;Werkloosheidsduur: 12 tot 24 maanden;2004;27.0
1706;5;Werkloosheidsduur: 12 tot 24 maanden;2005;26.0
1707;5;Werkloosheidsduur: 12 tot 24 maanden;2006;18.0
1708;5;Werkloosheidsduur: 12 tot 24 maanden;2007;12.0
1709;5;Werkloosheidsduur: 12 tot 24 maanden;2008;7.0
1710;5;Werkloosheidsduur: 12 tot 24 maanden;2009;9.0
1711;5;Werkloosheidsduur: 12 tot 24 maanden;2010;16.0
1712;5;Werkloosheidsduur: 12 tot 24 maanden;2011;19.0
1713;5;Werkloosheidsduur: 12 tot 24 maanden;2012;22.0
1714;5;Werkloosheidsduur: 12 tot 24 maanden;2013;44.0
1715;5;Werkloosheidsduur: 12 tot 24 maanden;2014;44.0
1716;5;Werkloosheidsduur: >= 24 maanden;2002;19.0
1717;5;Werkloosheidsduur: >= 24 maanden;2003;30.0
1718;5;Werkloosheidsduur: >= 24 maanden;2004;34.0
1719;5;Werkloosheidsduur: >= 24 maanden;2005;44.0
1720;5;Werkloosheidsduur: >= 24 maanden;2006;39.0
1721;5;Werkloosheidsduur: >= 24 maanden;2007;30.0
1722;5;Werkloosheidsduur: >= 24 maanden;2008;27.0
1723;5;Werkloosheidsduur: >= 24 maanden;2009;28.0
1724;5;Werkloosheidsduur: >= 24 maanden;2010;25.0
1725;5;Werkloosheidsduur: >= 24 maanden;2011;26.0
1726;5;Werkloosheidsduur: >= 24 maanden;2012;35.0
1727;5;Werkloosheidsduur: >= 24 maanden;2013;58.0
1728;5;Werkloosheidsduur: >= 24 maanden;2014;75.0
1729;5;Werkloosheidsduur: langdurig werkloos;2002;24.0
1730;5;Werkloosheidsduur: langdurig werkloos;2003;43.0
1731;5;Werkloosheidsduur: langdurig werkloos;2004;61.0
1732;5;Werkloosheidsduur: langdurig werkloos;2005;71.0
1733;5;Werkloosheidsduur: langdurig werkloos;2006;57.0
1734;5;Werkloosheidsduur: langdurig werkloos;2007;42.0
1735;5;Werkloosheidsduur: langdurig werkloos;2008;34.0
1736;5;Werkloosheidsduur: langdurig werkloos;2009;37.0
1737;5;Werkloosheidsduur: langdurig werkloos;2010;42.0
1738;5;Werkloosheidsduur: langdurig werkloos;2011;45.0
1739;5;Werkloosheidsduur: langdurig werkloos;2012;57.0
1740;5;Werkloosheidsduur: langdurig werkloos;2013;102.0
1741;5;Werkloosheidsduur: langdurig werkloos;2014;119.0
1742;5;Werkloosheidsduur: onbekend;2002;
1743;5;Werkloosheidsduur: onbekend;2003;
1744;5;Werkloosheidsduur: onbekend;2004;
1745;5;Werkloosheidsduur: onbekend;2005;
1746;5;Werkloosheidsduur: onbekend;2006;
1747;5;Werkloosheidsduur: onbekend;2007;
1748;5;Werkloosheidsduur: onbekend;2008;
1749;5;Werkloosheidsduur: onbekend;2009;
1750;5;Werkloosheidsduur: onbekend;2010;
1751;5;Werkloosheidsduur: onbekend;2011;
1752;5;Werkloosheidsduur: onbekend;2012;
1753;5;Werkloosheidsduur: onbekend;2013;4.0
1754;5;Werkloosheidsduur: onbekend;2014;2.0
1755;5;Voorheen werkzaam;2002;21.0
1756;5;Voorheen werkzaam;2003;41.0
1757;5;Voorheen werkzaam;2004;66.0
1758;5;Voorheen werkzaam;2005;64.0
1759;5;Voorheen werkzaam;2006;40.0
1760;5;Voorheen werkzaam;2007;27.0
1761;5;Voorheen werkzaam;2008;25.0
1762;5;Voorheen werkzaam;2009;42.0
1763;5;Voorheen werkzaam;2010;42.0
1764;5;Voorheen werkzaam;2011;49.0
1765;5;Voorheen werkzaam;2012;61.0
1766;5;Voorheen werkzaam;2013;114.0
1767;5;Voorheen werkzaam;2014;119.0
1768;5;Voorheen scholier/student;2002;3.0
1769;5;Voorheen scholier/student;2003;9.0
1770;5;Voorheen scholier/student;2004;6.0
1771;5;Voorheen scholier/student;2005;9.0
1772;5;Voorheen scholier/student;2006;5.0
1773;5;Voorheen scholier/student;2007;2.0
1774;5;Voorheen scholier/student;2008;3.0
1775;5;Voorheen scholier/student;2009;7.0
1776;5;Voorheen scholier/student;2010;4.0
1777;5;Voorheen scholier/student;2011;6.0
1778;5;Voorheen scholier/student;2012;13.0
1779;5;Voorheen scholier/student;2013;20.0
1780;5;Voorheen scholier/student;2014;21.0
1781;5;Herintreder;2002;9.0
1782;5;Herintreder;2003;12.0
1783;5;Herintreder;2004;14.0
1784;5;Herintreder;2005;16.0
1785;5;Herintreder;2006;15.0
1786;5;Herintreder;2007;10.0
1787;5;Herintreder;2008;9.0
1788;5;Herintreder;2009;10.0
1789;5;Herintreder;2010;10.0
1790;5;Herintreder;2011;9.0
1791;5;Herintreder;2012;8.0
1792;5;Herintreder;2013;12.0
1793;5;Herintreder;2014;15.0
1794;5;Arbeidsongeschikt;2002;14.0
1795;5;Arbeidsongeschikt;2003;21.0
1796;5;Arbeidsongeschikt;2004;23.0
1797;5;Arbeidsongeschikt;2005;21.0
1798;5;Arbeidsongeschikt;2006;20.0
1799;5;Arbeidsongeschikt;2007;14.0
1800;5;Arbeidsongeschikt;2008;9.0
1801;5;Arbeidsongeschikt;2009;13.0
1802;5;Arbeidsongeschikt;2010;15.0
1803;5;Arbeidsongeschikt;2011;14.0
1804;5;Arbeidsongeschikt;2012;15.0
1805;5;Arbeidsongeschikt;2013;27.0
1806;5;Arbeidsongeschikt;2014;25.0
1807;5;Overig;2002;4.0
1808;5;Overig;2003;11.0
1809;5;Overig;2004;11.0
1810;5;Overig;2005;13.0
1811;5;Overig;2006;9.0
1812;5;Overig;2007;8.0
1813;5;Overig;2008;6.0
1814;5;Overig;2009;10.0
1815;5;Overig;2010;6.0
1816;5;Overig;2011;8.0
1817;5;Overig;2012;12.0
1818;5;Overig;2013;17.0
1819;5;Overig;2014;14.0
