ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
718;Benzine/overige;<=1305 kg;3 jaar;2022;6.0;11397.0;524.0
719;Benzine/overige;<=1305 kg;3 jaar;2023;2.7;10412.0;260.0
720;Benzine/overige;<=1305 kg;4 jaar;2018;3.0;11693.0;254.0
721;Benzine/overige;<=1305 kg;4 jaar;2019;2.2;9626.0;233.0
722;Benzine/overige;<=1305 kg;4 jaar;2020;2.7;9400.0;291.0
723;Benzine/overige;<=1305 kg;4 jaar;2021;2.8;8904.0;309.0
724;Benzine/overige;<=1305 kg;4 jaar;2022;6.5;10935.0;594.0
725;Benzine/overige;<=1305 kg;4 jaar;2023;5.8;10941.0;532.0
726;Benzine/overige;<=1305 kg;5 jaar;2018;1.7;10104.0;170.0
727;Benzine/overige;<=1305 kg;5 jaar;2019;2.7;10196.0;269.0
728;Benzine/overige;<=1305 kg;5 jaar;2020;2.4;9427.0;258.0
729;Benzine/overige;<=1305 kg;5 jaar;2021;2.9;9095.0;323.0
730;Benzine/overige;<=1305 kg;5 jaar;2022;3.1;9051.0;338.0
731;Benzine/overige;<=1305 kg;5 jaar;2023;6.4;10334.0;620.0
732;Benzine/overige;<=1305 kg;6 jaar;2018;1.6;9009.0;180.0
733;Benzine/overige;<=1305 kg;6 jaar;2019;1.9;9733.0;192.0
734;Benzine/overige;<=1305 kg;6 jaar;2020;3.1;10807.0;289.0
735;Benzine/overige;<=1305 kg;6 jaar;2021;2.8;9440.0;298.0
736;Benzine/overige;<=1305 kg;6 jaar;2022;3.2;9327.0;348.0
737;Benzine/overige;<=1305 kg;6 jaar;2023;3.4;9411.0;359.0
738;Benzine/overige;<=1305 kg;7 jaar;2018;2.6;8735.0;302.0
739;Benzine/overige;<=1305 kg;7 jaar;2019;1.8;9826.0;187.0
740;Benzine/overige;<=1305 kg;7 jaar;2020;2.1;10116.0;210.0
741;Benzine/overige;<=1305 kg;7 jaar;2021;2.9;9666.0;300.0
742;Benzine/overige;<=1305 kg;7 jaar;2022;3.0;9388.0;319.0
743;Benzine/overige;<=1305 kg;7 jaar;2023;3.6;9382.0;379.0
744;Benzine/overige;<=1305 kg;8 jaar;2018;2.9;8064.0;363.0
745;Benzine/overige;<=1305 kg;8 jaar;2019;2.7;8546.0;317.0
746;Benzine/overige;<=1305 kg;8 jaar;2020;1.7;8541.0;200.0
747;Benzine/overige;<=1305 kg;8 jaar;2021;1.9;8530.0;225.0
748;Benzine/overige;<=1305 kg;8 jaar;2022;2.8;8982.0;311.0
749;Benzine/overige;<=1305 kg;8 jaar;2023;3.3;9249.0;355.0
750;Benzine/overige;<=1305 kg;9 jaar;2018;4.0;8492.0;469.0
751;Benzine/overige;<=1305 kg;9 jaar;2019;3.2;8408.0;375.0
752;Benzine/overige;<=1305 kg;9 jaar;2020;2.7;8115.0;338.0
753;Benzine/overige;<=1305 kg;9 jaar;2021;1.7;8205.0;208.0
754;Benzine/overige;<=1305 kg;9 jaar;2022;2.0;8410.0;241.0
755;Benzine/overige;<=1305 kg;9 jaar;2023;2.7;8353.0;328.0
756;Benzine/overige;<=1305 kg;10 jaar;2018;5.2;8606.0;605.0
757;Benzine/overige;<=1305 kg;10 jaar;2019;4.1;7972.0;509.0
758;Benzine/overige;<=1305 kg;10 jaar;2020;3.0;7416.0;410.0
759;Benzine/overige;<=1305 kg;10 jaar;2021;2.7;7548.0;361.0
760;Benzine/overige;<=1305 kg;10 jaar;2022;1.7;7938.0;215.0
761;Benzine/overige;<=1305 kg;10 jaar;2023;2.2;8609.0;254.0
762;Benzine/overige;<=1305 kg;11 jaar;2018;3.6;8064.0;445.0
763;Benzine/overige;<=1305 kg;11 jaar;2019;5.5;8610.0;640.0
764;Benzine/overige;<=1305 kg;11 jaar;2020;4.2;7611.0;556.0
765;Benzine/overige;<=1305 kg;11 jaar;2021;3.5;7926.0;441.0
766;Benzine/overige;<=1305 kg;11 jaar;2022;3.2;8370.0;377.0
767;Benzine/overige;<=1305 kg;11 jaar;2023;1.8;8271.0;220.0
768;Benzine/overige;<=1305 kg;12 jaar;2018;3.9;8743.0;448.0
769;Benzine/overige;<=1305 kg;12 jaar;2019;3.7;7955.0;471.0
770;Benzine/overige;<=1305 kg;12 jaar;2020;5.2;7697.0;682.0
771;Benzine/overige;<=1305 kg;12 jaar;2021;4.6;7613.0;601.0
772;Benzine/overige;<=1305 kg;12 jaar;2022;3.5;7721.0;459.0
773;Benzine/overige;<=1305 kg;12 jaar;2023;3.0;7601.0;391.0
774;Benzine/overige;<=1305 kg;13 jaar;2018;3.8;7915.0;486.0
775;Benzine/overige;<=1305 kg;13 jaar;2019;4.0;8417.0;471.0
776;Benzine/overige;<=1305 kg;13 jaar;2020;3.5;7268.0;486.0
777;Benzine/overige;<=1305 kg;13 jaar;2021;5.5;7489.0;730.0
778;Benzine/overige;<=1305 kg;13 jaar;2022;4.7;7501.0;623.0
779;Benzine/overige;<=1305 kg;13 jaar;2023;3.5;7552.0;468.0
780;Benzine/overige;<=1305 kg;14 jaar;2018;4.0;8507.0;468.0
781;Benzine/overige;<=1305 kg;14 jaar;2019;3.8;7806.0;489.0
782;Benzine/overige;<=1305 kg;14 jaar;2020;3.8;7570.0;500.0
783;Benzine/overige;<=1305 kg;14 jaar;2021;3.6;7200.0;505.0
784;Benzine/overige;<=1305 kg;14 jaar;2022;5.9;7835.0;755.0
785;Benzine/overige;<=1305 kg;14 jaar;2023;5.2;8012.0;645.0
786;Benzine/overige;<=1305 kg;15 jaar;2018;3.8;7262.0;517.0
787;Benzine/overige;<=1305 kg;15 jaar;2019;3.8;7909.0;482.0
788;Benzine/overige;<=1305 kg;15 jaar;2020;3.9;7592.0;509.0
789;Benzine/overige;<=1305 kg;15 jaar;2021;3.9;7674.0;508.0
790;Benzine/overige;<=1305 kg;15 jaar;2022;3.6;7070.0;510.0
791;Benzine/overige;<=1305 kg;15 jaar;2023;6.3;8276.0;766.0
792;Benzine/overige;<=1305 kg;16 jaar;2018;3.4;7202.0;466.0
793;Benzine/overige;<=1305 kg;16 jaar;2019;3.4;6706.0;511.0
794;Benzine/overige;<=1305 kg;16 jaar;2020;3.6;7408.0;489.0
795;Benzine/overige;<=1305 kg;16 jaar;2021;3.8;7259.0;519.0
796;Benzine/overige;<=1305 kg;16 jaar;2022;3.7;7441.0;503.0
797;Benzine/overige;<=1305 kg;16 jaar;2023;3.9;7785.0;497.0
798;Benzine/overige;<=1305 kg;17 jaar;2018;3.5;7361.0;475.0
799;Benzine/overige;<=1305 kg;17 jaar;2019;3.2;7152.0;453.0
800;Benzine/overige;<=1305 kg;17 jaar;2020;3.4;6632.0;506.0
801;Benzine/overige;<=1305 kg;17 jaar;2021;3.5;7015.0;497.0
802;Benzine/overige;<=1305 kg;17 jaar;2022;3.7;7063.0;522.0
803;Benzine/overige;<=1305 kg;17 jaar;2023;3.6;7311.0;492.0
804;Benzine/overige;<=1305 kg;18 jaar;2018;3.0;6978.0;434.0
805;Benzine/overige;<=1305 kg;18 jaar;2019;2.9;6437.0;451.0
806;Benzine/overige;<=1305 kg;18 jaar;2020;2.9;6520.0;444.0
807;Benzine/overige;<=1305 kg;18 jaar;2021;3.0;6050.0;500.0
808;Benzine/overige;<=1305 kg;18 jaar;2022;3.5;7252.0;485.0
809;Benzine/overige;<=1305 kg;18 jaar;2023;3.6;7017.0;514.0
810;Benzine/overige;<=1305 kg;19 jaar;2018;3.1;7299.0;424.0
811;Benzine/overige;<=1305 kg;19 jaar;2019;2.6;6631.0;395.0
812;Benzine/overige;<=1305 kg;19 jaar;2020;2.7;6417.0;427.0
813;Benzine/overige;<=1305 kg;19 jaar;2021;2.8;6499.0;437.0
814;Benzine/overige;<=1305 kg;19 jaar;2022;3.0;6142.0;481.0
815;Benzine/overige;<=1305 kg;19 jaar;2023;3.5;7514.0;464.0
816;Benzine/overige;<=1305 kg;20 jaar;2018;2.4;6635.0;363.0
817;Benzine/overige;<=1305 kg;20 jaar;2019;3.1;8072.0;380.0
818;Benzine/overige;<=1305 kg;20 jaar;2020;2.2;6191.0;358.0
819;Benzine/overige;<=1305 kg;20 jaar;2021;2.6;6282.0;411.0
820;Benzine/overige;<=1305 kg;20 jaar;2022;2.6;6331.0;418.0
821;Benzine/overige;<=1305 kg;20 jaar;2023;3.1;6743.0;465.0
822;Benzine/overige;<=1305 kg;21 jaar of ouder;2018;21.5;3645.0;5898.0
823;Benzine/overige;<=1305 kg;21 jaar of ouder;2019;21.9;3669.0;5961.0
824;Benzine/overige;<=1305 kg;21 jaar of ouder;2020;22.1;3659.0;6036.0
825;Benzine/overige;<=1305 kg;21 jaar of ouder;2021;25.2;4101.0;6148.0
826;Benzine/overige;<=1305 kg;21 jaar of ouder;2022;26.2;4107.0;6371.0
827;Benzine/overige;<=1305 kg;21 jaar of ouder;2023;27.7;4218.0;6569.0
828;Benzine/overige;1306 - 1760 kg;Totaal;2018;139.6;8919.0;15652.0
829;Benzine/overige;1306 - 1760 kg;Totaal;2019;169.5;9551.0;17751.0
830;Benzine/overige;1306 - 1760 kg;Totaal;2020;179.8;9112.0;19732.0
831;Benzine/overige;1306 - 1760 kg;Totaal;2021;197.2;8954.0;22018.0
832;Benzine/overige;1306 - 1760 kg;Totaal;2022;221.3;8977.0;24653.0
833;Benzine/overige;1306 - 1760 kg;Totaal;2023;272.4;9354.0;29115.0
834;Benzine/overige;1306 - 1760 kg;0 jaar;2018;14.1;10108.0;1394.0
835;Benzine/overige;1306 - 1760 kg;0 jaar;2019;17.9;10446.0;1715.0
836;Benzine/overige;1306 - 1760 kg;0 jaar;2020;11.2;7984.0;1399.0
837;Benzine/overige;1306 - 1760 kg;0 jaar;2021;9.8;7635.0;1284.0
838;Benzine/overige;1306 - 1760 kg;0 jaar;2022;12.1;6868.0;1765.0
839;Benzine/overige;1306 - 1760 kg;0 jaar;2023;27.1;7266.0;3723.0
840;Benzine/overige;1306 - 1760 kg;1 jaar;2018;26.8;20705.0;1293.0
841;Benzine/overige;1306 - 1760 kg;1 jaar;2019;28.5;19923.0;1428.0
842;Benzine/overige;1306 - 1760 kg;1 jaar;2020;32.1;18099.0;1772.0
843;Benzine/overige;1306 - 1760 kg;1 jaar;2021;20.8;14647.0;1421.0
844;Benzine/overige;1306 - 1760 kg;1 jaar;2022;19.4;14131.0;1373.0
845;Benzine/overige;1306 - 1760 kg;1 jaar;2023;29.1;15784.0;1846.0
846;Benzine/overige;1306 - 1760 kg;2 jaar;2018;11.6;13763.0;841.0
847;Benzine/overige;1306 - 1760 kg;2 jaar;2019;24.8;19029.0;1301.0
848;Benzine/overige;1306 - 1760 kg;2 jaar;2020;25.5;17563.0;1451.0
849;Benzine/overige;1306 - 1760 kg;2 jaar;2021;27.1;14743.0;1839.0
850;Benzine/overige;1306 - 1760 kg;2 jaar;2022;19.9;13688.0;1455.0
851;Benzine/overige;1306 - 1760 kg;2 jaar;2023;20.1;14042.0;1432.0
852;Benzine/overige;1306 - 1760 kg;3 jaar;2018;6.2;10511.0;592.0
853;Benzine/overige;1306 - 1760 kg;3 jaar;2019;11.1;13053.0;851.0
854;Benzine/overige;1306 - 1760 kg;3 jaar;2020;16.2;12948.0;1252.0
855;Benzine/overige;1306 - 1760 kg;3 jaar;2021;20.9;13732.0;1522.0
856;Benzine/overige;1306 - 1760 kg;3 jaar;2022;27.0;14135.0;1913.0
857;Benzine/overige;1306 - 1760 kg;3 jaar;2023;20.6;13764.0;1497.0
858;Benzine/overige;1306 - 1760 kg;4 jaar;2018;9.6;10786.0;889.0
859;Benzine/overige;1306 - 1760 kg;4 jaar;2019;6.2;10102.0;613.0
860;Benzine/overige;1306 - 1760 kg;4 jaar;2020;9.6;10718.0;897.0
861;Benzine/overige;1306 - 1760 kg;4 jaar;2021;14.9;11403.0;1305.0
862;Benzine/overige;1306 - 1760 kg;4 jaar;2022;20.7;12754.0;1626.0
863;Benzine/overige;1306 - 1760 kg;4 jaar;2023;26.8;13438.0;1991.0
864;Benzine/overige;1306 - 1760 kg;5 jaar;2018;5.7;9786.0;579.0
865;Benzine/overige;1306 - 1760 kg;5 jaar;2019;9.0;10075.0;891.0
866;Benzine/overige;1306 - 1760 kg;5 jaar;2020;6.2;9043.0;691.0
867;Benzine/overige;1306 - 1760 kg;5 jaar;2021;10.3;10161.0;1012.0
868;Benzine/overige;1306 - 1760 kg;5 jaar;2022;15.5;10944.0;1417.0
869;Benzine/overige;1306 - 1760 kg;5 jaar;2023;20.7;11604.0;1787.0
870;Benzine/overige;1306 - 1760 kg;6 jaar;2018;9.0;9901.0;909.0
871;Benzine/overige;1306 - 1760 kg;6 jaar;2019;6.3;8980.0;698.0
872;Benzine/overige;1306 - 1760 kg;6 jaar;2020;9.3;9228.0;1004.0
873;Benzine/overige;1306 - 1760 kg;6 jaar;2021;7.0;8764.0;795.0
874;Benzine/overige;1306 - 1760 kg;6 jaar;2022;11.0;10006.0;1104.0
875;Benzine/overige;1306 - 1760 kg;6 jaar;2023;16.3;10482.0;1551.0
876;Benzine/overige;1306 - 1760 kg;7 jaar;2018;6.4;10254.0;627.0
877;Benzine/overige;1306 - 1760 kg;7 jaar;2019;9.1;9519.0;959.0
878;Benzine/overige;1306 - 1760 kg;7 jaar;2020;6.8;9032.0;753.0
879;Benzine/overige;1306 - 1760 kg;7 jaar;2021;9.8;9025.0;1088.0
880;Benzine/overige;1306 - 1760 kg;7 jaar;2022;7.5;8964.0;833.0
881;Benzine/overige;1306 - 1760 kg;7 jaar;2023;11.5;9973.0;1155.0
882;Benzine/overige;1306 - 1760 kg;8 jaar;2018;5.7;9721.0;589.0
883;Benzine/overige;1306 - 1760 kg;8 jaar;2019;7.0;10133.0;692.0
884;Benzine/overige;1306 - 1760 kg;8 jaar;2020;8.9;8758.0;1019.0
885;Benzine/overige;1306 - 1760 kg;8 jaar;2021;7.1;8771.0;808.0
886;Benzine/overige;1306 - 1760 kg;8 jaar;2022;10.6;9350.0;1137.0
887;Benzine/overige;1306 - 1760 kg;8 jaar;2023;8.1;9313.0;867.0
888;Benzine/overige;1306 - 1760 kg;9 jaar;2018;6.0;9685.0;615.0
889;Benzine/overige;1306 - 1760 kg;9 jaar;2019;6.2;9738.0;638.0
890;Benzine/overige;1306 - 1760 kg;9 jaar;2020;7.0;8791.0;793.0
891;Benzine/overige;1306 - 1760 kg;9 jaar;2021;9.8;8720.0;1127.0
892;Benzine/overige;1306 - 1760 kg;9 jaar;2022;7.3;8445.0;860.0
893;Benzine/overige;1306 - 1760 kg;9 jaar;2023;10.6;9133.0;1165.0
894;Benzine/overige;1306 - 1760 kg;10 jaar;2018;5.7;10226.0;558.0
895;Benzine/overige;1306 - 1760 kg;10 jaar;2019;6.5;9353.0;690.0
896;Benzine/overige;1306 - 1760 kg;10 jaar;2020;6.1;8723.0;698.0
897;Benzine/overige;1306 - 1760 kg;10 jaar;2021;7.9;8845.0;893.0
898;Benzine/overige;1306 - 1760 kg;10 jaar;2022;10.1;8678.0;1168.0
899;Benzine/overige;1306 - 1760 kg;10 jaar;2023;7.4;8460.0;877.0
900;Benzine/overige;1306 - 1760 kg;11 jaar;2018;2.4;8706.0;271.0
901;Benzine/overige;1306 - 1760 kg;11 jaar;2019;5.8;9608.0;606.0
902;Benzine/overige;1306 - 1760 kg;11 jaar;2020;6.5;8720.0;747.0
903;Benzine/overige;1306 - 1760 kg;11 jaar;2021;6.9;8968.0;771.0
904;Benzine/overige;1306 - 1760 kg;11 jaar;2022;8.6;8938.0;961.0
905;Benzine/overige;1306 - 1760 kg;11 jaar;2023;10.2;8542.0;1191.0
906;Benzine/overige;1306 - 1760 kg;12 jaar;2018;2.7;8609.0;309.0
907;Benzine/overige;1306 - 1760 kg;12 jaar;2019;2.4;8180.0;294.0
908;Benzine/overige;1306 - 1760 kg;12 jaar;2020;5.6;8735.0;642.0
909;Benzine/overige;1306 - 1760 kg;12 jaar;2021;7.1;8731.0;815.0
910;Benzine/overige;1306 - 1760 kg;12 jaar;2022;7.0;8810.0;798.0
911;Benzine/overige;1306 - 1760 kg;12 jaar;2023;8.8;8857.0;998.0
912;Benzine/overige;1306 - 1760 kg;13 jaar;2018;2.7;9055.0;297.0
913;Benzine/overige;1306 - 1760 kg;13 jaar;2019;2.7;8292.0;330.0
914;Benzine/overige;1306 - 1760 kg;13 jaar;2020;2.5;7845.0;317.0
915;Benzine/overige;1306 - 1760 kg;13 jaar;2021;5.9;8398.0;701.0
916;Benzine/overige;1306 - 1760 kg;13 jaar;2022;7.6;8851.0;861.0
917;Benzine/overige;1306 - 1760 kg;13 jaar;2023;7.2;8827.0;810.0
918;Benzine/overige;1306 - 1760 kg;14 jaar;2018;2.1;9049.0;231.0
919;Benzine/overige;1306 - 1760 kg;14 jaar;2019;2.8;8705.0;324.0
920;Benzine/overige;1306 - 1760 kg;14 jaar;2020;2.8;7748.0;357.0
921;Benzine/overige;1306 - 1760 kg;14 jaar;2021;2.7;7842.0;349.0
922;Benzine/overige;1306 - 1760 kg;14 jaar;2022;6.0;8297.0;728.0
923;Benzine/overige;1306 - 1760 kg;14 jaar;2023;7.9;8844.0;891.0
924;Benzine/overige;1306 - 1760 kg;15 jaar;2018;1.2;7518.0;156.0
925;Benzine/overige;1306 - 1760 kg;15 jaar;2019;2.0;8413.0;238.0
926;Benzine/overige;1306 - 1760 kg;15 jaar;2020;2.7;7936.0;337.0
927;Benzine/overige;1306 - 1760 kg;15 jaar;2021;3.3;8152.0;399.0
928;Benzine/overige;1306 - 1760 kg;15 jaar;2022;3.0;8259.0;365.0
929;Benzine/overige;1306 - 1760 kg;15 jaar;2023;6.5;8656.0;755.0
930;Benzine/overige;1306 - 1760 kg;16 jaar;2018;0.7;9560.0;68.0
931;Benzine/overige;1306 - 1760 kg;16 jaar;2019;1.1;7538.0;150.0
932;Benzine/overige;1306 - 1760 kg;16 jaar;2020;1.8;7419.0;245.0
933;Benzine/overige;1306 - 1760 kg;16 jaar;2021;2.9;7727.0;369.0
934;Benzine/overige;1306 - 1760 kg;16 jaar;2022;3.4;8100.0;422.0
935;Benzine/overige;1306 - 1760 kg;16 jaar;2023;3.4;8982.0;382.0
936;Benzine/overige;1306 - 1760 kg;17 jaar;2018;1.0;9162.0;109.0
937;Benzine/overige;1306 - 1760 kg;17 jaar;2019;0.6;9686.0;61.0
938;Benzine/overige;1306 - 1760 kg;17 jaar;2020;1.0;7159.0;144.0
939;Benzine/overige;1306 - 1760 kg;17 jaar;2021;1.9;7672.0;250.0
940;Benzine/overige;1306 - 1760 kg;17 jaar;2022;3.1;8048.0;387.0
941;Benzine/overige;1306 - 1760 kg;17 jaar;2023;3.7;8709.0;424.0
942;Benzine/overige;1306 - 1760 kg;18 jaar;2018;1.3;8431.0;153.0
943;Benzine/overige;1306 - 1760 kg;18 jaar;2019;0.9;9099.0;100.0
944;Benzine/overige;1306 - 1760 kg;18 jaar;2020;0.4;7137.0;58.0
945;Benzine/overige;1306 - 1760 kg;18 jaar;2021;1.0;7555.0;136.0
946;Benzine/overige;1306 - 1760 kg;18 jaar;2022;1.9;7640.0;251.0
947;Benzine/overige;1306 - 1760 kg;18 jaar;2023;3.2;8239.0;394.0
948;Benzine/overige;1306 - 1760 kg;19 jaar;2018;1.0;6979.0;146.0
949;Benzine/overige;1306 - 1760 kg;19 jaar;2019;1.0;7624.0;136.0
950;Benzine/overige;1306 - 1760 kg;19 jaar;2020;0.8;8762.0;91.0
951;Benzine/overige;1306 - 1760 kg;19 jaar;2021;0.3;6661.0;51.0
952;Benzine/overige;1306 - 1760 kg;19 jaar;2022;0.9;6655.0;139.0
953;Benzine/overige;1306 - 1760 kg;19 jaar;2023;1.9;7571.0;248.0
954;Benzine/overige;1306 - 1760 kg;20 jaar;2018;0.8;6312.0;123.0
955;Benzine/overige;1306 - 1760 kg;20 jaar;2019;0.7;5386.0;134.0
956;Benzine/overige;1306 - 1760 kg;20 jaar;2020;0.8;6619.0;122.0
957;Benzine/overige;1306 - 1760 kg;20 jaar;2021;0.6;7648.0;83.0
958;Benzine/overige;1306 - 1760 kg;20 jaar;2022;0.4;7237.0;49.0
959;Benzine/overige;1306 - 1760 kg;20 jaar;2023;0.9;6536.0;133.0
960;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2018;17.2;3500.0;4903.0
961;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2019;16.9;3444.0;4902.0
962;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2020;16.0;3244.0;4943.0
963;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2021;19.1;3817.0;5000.0
964;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2022;18.0;3575.0;5041.0
965;Benzine/overige;1306 - 1760 kg;21 jaar of ouder;2023;20.3;4072.0;4998.0
966;Benzine/overige;>= 1761 kg;Totaal;2018;281.6;12683.0;22205.0
967;Benzine/overige;>= 1761 kg;Totaal;2019;308.5;12862.0;23985.0
968;Benzine/overige;>= 1761 kg;Totaal;2020;315.2;11924.0;26433.0
969;Benzine/overige;>= 1761 kg;Totaal;2021;377.2;12305.0;30652.0
970;Benzine/overige;>= 1761 kg;Totaal;2022;464.9;13113.0;35451.0
971;Benzine/overige;>= 1761 kg;Totaal;2023;590.7;13286.0;44461.0
972;Benzine/overige;>= 1761 kg;0 jaar;2018;21.5;16053.0;1341.0
973;Benzine/overige;>= 1761 kg;0 jaar;2019;22.8;13352.0;1709.0
974;Benzine/overige;>= 1761 kg;0 jaar;2020;22.4;9964.0;2249.0
975;Benzine/overige;>= 1761 kg;0 jaar;2021;38.0;9878.0;3847.0
976;Benzine/overige;>= 1761 kg;0 jaar;2022;42.4;9668.0;4388.0
977;Benzine/overige;>= 1761 kg;0 jaar;2023;77.0;9295.0;8283.0
978;Benzine/overige;>= 1761 kg;1 jaar;2018;37.8;27673.0;1366.0
979;Benzine/overige;>= 1761 kg;1 jaar;2019;37.6;26260.0;1432.0
980;Benzine/overige;>= 1761 kg;1 jaar;2020;37.5;20553.0;1825.0
981;Benzine/overige;>= 1761 kg;1 jaar;2021;47.5;20799.0;2284.0
982;Benzine/overige;>= 1761 kg;1 jaar;2022;86.9;21660.0;4012.0
983;Benzine/overige;>= 1761 kg;1 jaar;2023;88.4;18748.0;4713.0
984;Benzine/overige;>= 1761 kg;2 jaar;2018;28.6;28116.0;1016.0
985;Benzine/overige;>= 1761 kg;2 jaar;2019;36.1;25575.0;1410.0
986;Benzine/overige;>= 1761 kg;2 jaar;2020;33.9;23095.0;1469.0
987;Benzine/overige;>= 1761 kg;2 jaar;2021;39.5;20806.0;1900.0
988;Benzine/overige;>= 1761 kg;2 jaar;2022;46.8;19795.0;2363.0
989;Benzine/overige;>= 1761 kg;2 jaar;2023;89.1;21581.0;4128.0
990;Benzine/overige;>= 1761 kg;3 jaar;2018;21.1;23469.0;900.0
991;Benzine/overige;>= 1761 kg;3 jaar;2019;26.2;25085.0;1044.0
992;Benzine/overige;>= 1761 kg;3 jaar;2020;32.7;22742.0;1438.0
993;Benzine/overige;>= 1761 kg;3 jaar;2021;33.4;22099.0;1513.0
994;Benzine/overige;>= 1761 kg;3 jaar;2022;38.8;19969.0;1943.0
995;Benzine/overige;>= 1761 kg;3 jaar;2023;47.6;19405.0;2451.0
996;Benzine/overige;>= 1761 kg;4 jaar;2018;23.3;22529.0;1033.0
997;Benzine/overige;>= 1761 kg;4 jaar;2019;20.3;22086.0;918.0
998;Benzine/overige;>= 1761 kg;4 jaar;2020;23.2;21661.0;1071.0
999;Benzine/overige;>= 1761 kg;4 jaar;2021;30.8;21180.0;1453.0
1000;Benzine/overige;>= 1761 kg;4 jaar;2022;32.6;21380.0;1526.0
1001;Benzine/overige;>= 1761 kg;4 jaar;2023;39.4;19341.0;2038.0
1002;Benzine/overige;>= 1761 kg;5 jaar;2018;15.2;20367.0;744.0
1003;Benzine/overige;>= 1761 kg;5 jaar;2019;22.6;21610.0;1045.0
1004;Benzine/overige;>= 1761 kg;5 jaar;2020;18.4;20069.0;917.0
1005;Benzine/overige;>= 1761 kg;5 jaar;2021;22.2;20308.0;1095.0
1006;Benzine/overige;>= 1761 kg;5 jaar;2022;30.8;20794.0;1481.0
1007;Benzine/overige;>= 1761 kg;5 jaar;2023;32.6;20537.0;1585.0
1008;Benzine/overige;>= 1761 kg;6 jaar;2018;14.2;18245.0;777.0
1009;Benzine/overige;>= 1761 kg;6 jaar;2019;14.2;19151.0;742.0
1010;Benzine/overige;>= 1761 kg;6 jaar;2020;19.6;18662.0;1051.0
1011;Benzine/overige;>= 1761 kg;6 jaar;2021;18.0;19268.0;933.0
1012;Benzine/overige;>= 1761 kg;6 jaar;2022;23.1;20846.0;1107.0
1013;Benzine/overige;>= 1761 kg;6 jaar;2023;30.5;20044.0;1523.0
1014;Benzine/overige;>= 1761 kg;7 jaar;2018;12.9;17807.0;722.0
1015;Benzine/overige;>= 1761 kg;7 jaar;2019;13.6;18207.0;749.0
1016;Benzine/overige;>= 1761 kg;7 jaar;2020;12.3;16983.0;723.0
1017;Benzine/overige;>= 1761 kg;7 jaar;2021;19.3;18398.0;1050.0
1018;Benzine/overige;>= 1761 kg;7 jaar;2022;17.5;18632.0;937.0
1019;Benzine/overige;>= 1761 kg;7 jaar;2023;22.3;20007.0;1113.0
1020;Benzine/overige;>= 1761 kg;8 jaar;2018;10.3;16324.0;633.0
1021;Benzine/overige;>= 1761 kg;8 jaar;2019;12.3;17150.0;718.0
1022;Benzine/overige;>= 1761 kg;8 jaar;2020;11.6;16143.0;716.0
1023;Benzine/overige;>= 1761 kg;8 jaar;2021;12.3;17058.0;720.0
1024;Benzine/overige;>= 1761 kg;8 jaar;2022;19.3;18502.0;1041.0
1025;Benzine/overige;>= 1761 kg;8 jaar;2023;17.3;18307.0;944.0
1026;Benzine/overige;>= 1761 kg;9 jaar;2018;9.3;14619.0;638.0
1027;Benzine/overige;>= 1761 kg;9 jaar;2019;9.9;16202.0;613.0
1028;Benzine/overige;>= 1761 kg;9 jaar;2020;10.2;14296.0;715.0
1029;Benzine/overige;>= 1761 kg;9 jaar;2021;10.9;15395.0;708.0
1030;Benzine/overige;>= 1761 kg;9 jaar;2022;12.3;16835.0;730.0
1031;Benzine/overige;>= 1761 kg;9 jaar;2023;18.5;17918.0;1035.0
1032;Benzine/overige;>= 1761 kg;10 jaar;2018;9.7;13277.0;727.0
1033;Benzine/overige;>= 1761 kg;10 jaar;2019;8.5;13650.0;626.0
1034;Benzine/overige;>= 1761 kg;10 jaar;2020;8.9;14859.0;602.0
1035;Benzine/overige;>= 1761 kg;10 jaar;2021;10.1;14268.0;710.0
1036;Benzine/overige;>= 1761 kg;10 jaar;2022;10.6;15184.0;699.0
1037;Benzine/overige;>= 1761 kg;10 jaar;2023;11.8;16224.0;727.0
1038;Benzine/overige;>= 1761 kg;11 jaar;2018;8.6;12242.0;701.0
1039;Benzine/overige;>= 1761 kg;11 jaar;2019;8.9;12472.0;712.0
1040;Benzine/overige;>= 1761 kg;11 jaar;2020;8.1;13108.0;615.0
1041;Benzine/overige;>= 1761 kg;11 jaar;2021;8.4;13759.0;613.0
1042;Benzine/overige;>= 1761 kg;11 jaar;2022;9.9;13976.0;706.0
1043;Benzine/overige;>= 1761 kg;11 jaar;2023;10.4;15319.0;680.0
1044;Benzine/overige;>= 1761 kg;12 jaar;2018;4.1;9720.0;419.0
1045;Benzine/overige;>= 1761 kg;12 jaar;2019;8.2;11885.0;688.0
1046;Benzine/overige;>= 1761 kg;12 jaar;2020;8.1;11529.0;703.0
1047;Benzine/overige;>= 1761 kg;12 jaar;2021;7.6;12515.0;610.0
