ID;SoortVacature;Regio;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_1ElementaireBeroepen_5;k_2LagereBeroepen_6;k_4MiddelbareBeroepen_7;k_6HogereBeroepen_8;k_8WetenschappelijkeBeroepen_9;k_9Onbekend_10;k_2LagerOnderwijs_11;k_3VoortgezetOnderwijsLagereTrap_12;k_4VoortgezetOnderwijsHogereTrap_13;k_5HogerOnderwijs1eTrap_14;k_67HogerOnderwijs2e3eTrap_15;k_9Onbekend_16
4402;Zoekperiode 1 tot 3 maanden;Parkstad Limburg (RP);2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4403;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2000;;;;;;;;;;;;;;;;
4404;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2001;;;;;;;;;;;;;;;;
4405;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4406;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4407;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4408;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2006;0.2;;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.1;
4409;Zoekperiode 1 tot 3 maanden;Maastricht Mergelland (RP);2008;0.2;;0.0;0.1;;;0.1;0.0;0.1;;;;0.0;0.1;0.0;
4410;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4411;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4412;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4413;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4414;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4415;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2006;0.0;;;0.0;;0.0;0.0;0.0;;;;0.0;0.0;0.0;;
4416;Zoekperiode 1 tot 3 maanden;Oost-Groningen (CR);2008;0.0;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;
4417;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4418;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4419;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4420;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4421;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4422;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2006;0.0;;;0.0;;;;0.0;;;;;;0.0;;
4423;Zoekperiode 1 tot 3 maanden;Delfzijl en omgeving (CR);2008;0.0;;;0.0;;;;0.0;0.0;;;;;0.0;;
4424;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4425;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4426;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4427;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;0.0
4428;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4429;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2006;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4430;Zoekperiode 1 tot 3 maanden;Overig Groningen (CR);2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4431;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4432;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2001;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4433;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4434;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4435;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4436;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2006;0.1;;0.0;0.1;;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
4437;Zoekperiode 1 tot 3 maanden;Noord-Friesland (CR);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
4438;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4439;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4440;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4441;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4442;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4443;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2006;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4444;Zoekperiode 1 tot 3 maanden;Zuidwest-Friesland (CR);2008;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;
4445;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4446;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4447;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4448;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4449;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4450;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2006;0.1;;;0.1;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.1;0.0;
4451;Zoekperiode 1 tot 3 maanden;Zuidoost-Friesland (CR);2008;0.0;;;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4452;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4453;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4454;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4455;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4456;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4457;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2006;0.1;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;;
4458;Zoekperiode 1 tot 3 maanden;Noord-Drenthe (CR);2008;0.1;;0.0;0.1;0.0;;0.1;0.0;0.0;;;0.0;0.0;0.1;0.0;
4459;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4460;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2001;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
4461;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4462;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4463;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4464;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2006;0.0;;;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4465;Zoekperiode 1 tot 3 maanden;Zuidoost-Drenthe (CR);2008;0.0;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;0.0;
4466;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4467;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4468;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4469;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4470;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4471;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2006;0.0;;;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4472;Zoekperiode 1 tot 3 maanden;Zuidwest-Drenthe (CR);2008;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4473;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4474;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4475;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2002;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;;0.0;0.0;0.1;0.2;0.0;
4476;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2003;0.5;0.0;0.0;0.5;0.0;0.1;0.1;0.2;0.0;;0.0;0.0;0.1;0.1;0.3;0.0
4477;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2004;0.1;0.0;0.0;0.0;;;;;;;;;;;;
4478;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2006;0.2;;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;;0.0;0.1;0.1;0.0;
4479;Zoekperiode 1 tot 3 maanden;Noord-Overijssel (CR);2008;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;;;0.0;0.0;0.2;0.0;
4480;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4481;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4482;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4483;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4484;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4485;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2006;0.0;;;0.0;;0.0;0.0;0.0;;;;;0.0;0.0;;
4486;Zoekperiode 1 tot 3 maanden;Zuidwest-Overijssel (CR);2008;0.0;;;0.0;;0.0;0.0;0.0;;;;;0.0;0.0;0.0;
4487;Zoekperiode 1 tot 3 maanden;Twente (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4488;Zoekperiode 1 tot 3 maanden;Twente (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4489;Zoekperiode 1 tot 3 maanden;Twente (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4490;Zoekperiode 1 tot 3 maanden;Twente (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4491;Zoekperiode 1 tot 3 maanden;Twente (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4492;Zoekperiode 1 tot 3 maanden;Twente (CR);2006;0.1;;;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.1;0.0;
4493;Zoekperiode 1 tot 3 maanden;Twente (CR);2008;0.2;;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4494;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4495;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4496;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;;0.0;0.0;0.0;0.1;0.0;
4497;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4498;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2004;0.1;0.0;0.0;0.0;;;;;;;;;;;;
4499;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2006;0.2;;0.0;0.2;0.0;;0.1;0.0;0.1;;;;0.1;0.1;0.0;
4500;Zoekperiode 1 tot 3 maanden;Veluwe (CR);2008;0.3;0.0;;0.3;0.0;0.0;0.2;0.1;0.0;;;0.0;0.2;0.1;0.0;
4501;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4502;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4503;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4504;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4505;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4506;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2006;0.1;;;0.1;;0.0;0.0;0.0;;;;0.0;0.0;0.0;;
4507;Zoekperiode 1 tot 3 maanden;Achterhoek (CR);2008;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;
4508;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4509;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2001;0.3;0.0;0.0;0.2;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4510;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4511;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
4512;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2004;0.5;0.0;0.0;0.5;;;;;;;;;;;;
4513;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2006;0.7;;0.1;0.6;0.0;0.0;0.3;0.2;0.1;;0.0;0.0;0.2;0.3;0.2;
4514;Zoekperiode 1 tot 3 maanden;Arnhem/Nijmegen (CR);2008;0.4;;0.0;0.4;0.0;0.0;0.2;0.1;0.0;;0.0;0.0;0.2;0.1;0.0;
4515;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4516;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4517;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4518;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4519;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4520;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2006;0.1;0.0;;0.1;;;0.0;0.1;0.0;;;;0.0;0.1;0.0;
4521;Zoekperiode 1 tot 3 maanden;Zuidwest-Gelderland (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.1;;
4522;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2000;0.2;0.0;0.1;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4523;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2001;0.4;0.0;0.1;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
4524;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.1;;0.0;0.0;0.0;0.1;0.1;
4525;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2003;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.1;;0.0;0.0;0.0;0.1;0.2;0.1
4526;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2004;0.3;0.0;0.0;0.2;;;;;;;;;;;;
4527;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2006;0.3;;0.0;0.3;0.0;0.0;0.1;0.1;0.1;;;0.0;0.1;0.1;0.1;
4528;Zoekperiode 1 tot 3 maanden;Utrecht (CR);2008;0.6;0.0;0.0;0.5;0.0;0.0;0.2;0.3;0.0;;0.0;0.0;0.2;0.3;0.1;
4529;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4530;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4531;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4532;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4533;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4534;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2006;0.1;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;
4535;Zoekperiode 1 tot 3 maanden;Kop van Noord-Holland (CR);2008;0.1;;0.0;0.1;0.0;;0.0;0.1;0.0;;;;0.0;0.1;0.0;
4536;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4537;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4538;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4539;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4540;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4541;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2006;0.0;;;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4542;Zoekperiode 1 tot 3 maanden;Alkmaar en omgeving (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.0;0.0;
4543;Zoekperiode 1 tot 3 maanden;IJmond (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4544;Zoekperiode 1 tot 3 maanden;IJmond (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4545;Zoekperiode 1 tot 3 maanden;IJmond (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4546;Zoekperiode 1 tot 3 maanden;IJmond (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4547;Zoekperiode 1 tot 3 maanden;IJmond (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4548;Zoekperiode 1 tot 3 maanden;IJmond (CR);2006;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;
4549;Zoekperiode 1 tot 3 maanden;IJmond (CR);2008;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4550;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4551;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4552;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
