ID;TypeOfData;Periods;Total_1;GrossDomesticProduct_2;Total_3;ImportsOfGoods_4;ImportsOfServices_5;Total_6;Total_7;Total_8;HouseholdsIncludingNPISHs_9;GeneralGovernment_10;Total_11;EnterprisesAndHouseholds_12;GeneralGovernment_13;ChangesInInventoriesInclValuables_14;Total_15;ExportsOfGoods_16;ExportsOfServices_17;Total_18;Total_19;AAgricultureForestryAndFishing_20;Total_21;BMiningAndQuarrying_22;Total_23;k_1012ManufactureOfFoodAndBeverages_24;k_1315ManOfTextileLeatherProducts_25;k_1618ManWoodAndPaperprodPrinting_26;k_19ManufactureOfCokeAndPetroleum_27;k_2021ChemistryAndPharmaceuticals_28;k_2223ManPlasticsAndConstructionprod_29;k_2425ManOfBasicMetalsAndProducts_30;k_2627ElectricalAndElectronIndustry_31;k_28ManufactureOfMachineryNEC_32;k_2930TransportEquipment_33;k_3133OtherManufacturingAndRepair_34;DElectricityAndGasSupply_35;EWaterSupplyAndWasteManagement_36;FConstruction_37;Total_38;Total_39;GWholesaleAndRetailTrade_40;HTransportationAndStorage_41;IAccommodationAndFoodServing_42;JInformationAndCommunication_43;KFinancialInstitutions_44;LRentingBuyingSellingRealEstate_45;Total_46;MOtherSpecializedBusinessServices_47;Total_48;k_77RentingAndLeasingOfTangibleGoods_49;k_78EmploymentActivities_50;k_79TravelAgenciesTourOperatorsEtc_51;k_8082SecurityAndOtherServices_52;Total_53;Total_54;Total_55;OPublicAdministrationAndServices_56;PEducation_57;QHealthAndSocialWorkActivities_58;RUCultureRecreationOtherServices_59;TaxesLessSubsidiesOnProducts_60;TaxesOnProducts_61;SubsidiesOnProducts_62;GrossDomesticProduct_63;CompensationOfEmployees_64;NetOperatingSurplus_65;TaxesLessSubsidies_66;TaxesOnProductionAndImports_67;SubsidiesOnProductionAndImports_68;NetDomesticProductMarketPrices_69;ConsumptionOfFixedCapital_70;GrossDomesticProduct_71;GrossDomesticProduct_72;NetPrimaryIncomeFromRestOfWorld_73;PrimaryIncomeFromRestOfWorld_74;PrimaryIncomePaidToRestOfWorld_75;GrossNationalIncome_76;NetCurrentTransfersFromRestOfWorld_77;CurrentTransfersFromRestOfWorld_78;CurrentTransfersPaidToRestOfWorld_79;GrossDisposableNationalIncome_80;FinalConsumptionExpenditure_81;AdjustmChangeInPensionEntitlements_82;GrossNationalSavings_83;GrossCapitalFormation_84;SurplusOfTheNationOnIncome_85;NetExportsOfGoods_86;NetExportsOfServices_87;NetPrimaryIncomeFromRestOfWorld_88;NetCurrentTransfersFromRestOfWorld_89;AdjustmChangeInPensionEntitlements_90;SurplusOfNationOnCurrentTransaction_91;NetCapitalTransfersFromRestOfWorld_92;NetCapitalTransfersFromRestOfWorld_93;CapitalTransfersPaidToRestOfWorld_94;AcqLessDisposalsOfNonProdAssets_95;NationalNetLendingOrNetBorrowing_96;TotalFinalConsumptionExpenditure_97;Total_98;Total_99;Total_100;FoodProducts_101;BeveragesAndTobaccoProducts_102;Total_103;TextilesAndWearingApparel_104;ShoesLeatherAndRelatedProducts_105;HomeFurnishingAndHomeDecoration_106;ElectricalEquipment_107;TransportEquipmentAndParts_108;OtherDurableConsumerGoods_109;Total_110;EnergyAndWater_111;MotorFuelAndOtherGoods_112;Total_113;Housing_114;AccommodationAndFoodServices_115;RecreationalAndCulturalServices_116;TransportAndCommunicationServices_117;MedicalServicesAndWelfare_118;FinancialAndBusinessServices_119;OtherServices_120;DomesticFinalConsumption_121;ConsumptionByResidentsAbroad_122;ConsumptionNonResidentsInNetherlands_123;Total_124;IndividualConsumptionByGovernment_125;CollectiveConsumptionByGovernment_126;TotalFinalConsumptionExpenditure_127;ActualIndividualConsumption_128;ActualCollectiveFinalConsumption_129;TotalGrossFixedCapitalFormation_130;Total_131;Dwellings_132;Total_133;BuildingsOtherThanDwellings_134;OtherStructures_135;CostsOfOwnershipTransferOfLand_136;TransportEquipment_137;Total_138;Computers_139;TelecommunicationEquipment_140;OtherMachineryAndEquipment_141;CultivatedBiologicalResources_142;Total_143;ComputerSoftwareAndDatabases_144;ResearchAndDevelopment_145;OtherIntellectualPropertyProducts_146;SalesOfUsedFixedAssets_147;TotalGrossFixedCapitalFormation_148;Total_149;AAgricultureForestryAndFishing_150;BFIndustryAndEnergy_151;GNCommercialServices_152;OUNoncommercialServices_153;SalesOfUsedFixedAssets_154;TotalExportsOfGoodsAndServices_155;AgricultureForestryFishingProducts_156;MiningAndQuarrying_157;FoodBeveragesAndTobaccoProducts_158;TextilesWearingApparelAndLeather_159;WoodAndPaperProductsAndPrinting_160;CokeAndRefinedPetroleumProducts_161;ChemicalAndPharmaceuticalProducts_162;RubberPlasticsAndOtherMinerals_163;BasicMetalsAndMetalProducts_164;MachineryAndElectricalEquipment_165;ComputerElectronicOpticalProducts_166;TransportEquipment_167;OtherManufacturedProductsIE_168;OtherProducts_169;ConsumptionNonResidentsInNetherlands_170;CifFobAdjustment_171;Total_172;ExportsOfGoodsFromProduction_173;ReExports_174;Total_175;ConsumptionNonResidentsInNetherlands_176;OtherExportsOfServices_177;CifFobAdjustment_178;TotalImportsOfGoodsAndServices_179;AgricultureForestryFishingProducts_180;MiningAndQuarrying_181;FoodBeveragesAndTobaccoProducts_182;TextilesWearingApparelAndLeather_183;WoodAndPaperProductsAndPrinting_184;CokeAndRefinedPetroleumProducts_185;ChemicalAndPharmaceuticalProducts_186;RubberPlasticsAndOtherMinerals_187;BasicMetalsAndMetalProducts_188;MachineryAndElectricalEquipment_189;ComputerElectronicOpticalProducts_190;TransportEquipment_191;OtherManufacturedProductsIE_192;OtherProducts_193;ConsumptionByResidentsAbroad_194;CifFobAdjustment_195;Total_196;ImportsOfGoodsCif_197;CifFobAdjustmentAndReclassification_198;Total_199;ImportOfServicesCif_200;CifFobReclassification_201;Total_202;TaxesOnProducts_203;OtherTaxesOnProduction_204;Total_205;SubsidiesOnProducts_206;OtherSubsidiesOnProduction_207
335;Current prices;2002 1st quarter;186449.0;122927.0;63522.0;48171.0;15351.0;186449.0;113769.0;87125.0;60914.0;26211.0;26886.0;22046.0;4840.0;-242.0;72680.0;56155.0;16525.0;109742.0;28716.0;2432.0;19981.0;3350.0;14511.0;2506.0;307.0;1215.0;146.0;2957.0;1076.0;1601.0;1181.0;1209.0;942.0;1371.0;1347.0;773.0;6303.0;57753.0;22480.0;15122.0;5335.0;2023.0;5301.0;8848.0;6889.0;14235.0;;;;2335.0;169.0;;23273.0;20401.0;12869.0;;;7532.0;2872.0;13185.0;13496.0;311.0;122927.0;59895.0;30571.0;12678.0;14676.0;1998.0;103144.0;19783.0;122927.0;122927.0;-2504.0;23370.0;25874.0;120423.0;-1870.0;1179.0;3049.0;118553.0;87125.0;-16.0;31412.0;26644.0;4768.0;7984.0;1174.0;-2504.0;-1870.0;-16.0;4768.0;66.0;240.0;174.0;0.0;4834.0;87125.0;60914.0;28234.0;7810.0;6096.0;1714.0;12902.0;2605.0;684.0;2825.0;1745.0;3458.0;1585.0;7522.0;2550.0;4972.0;32609.0;9843.0;4313.0;2594.0;3510.0;2782.0;5460.0;4107.0;60843.0;1590.0;1519.0;26211.0;16912.0;9299.0;87125.0;77826.0;9299.0;26886.0;27550.0;6708.0;7612.0;4358.0;2957.0;297.0;2022.0;1003.0;834.0;169.0;5325.0;88.0;4792.0;2293.0;2287.0;212.0;664.0;26886.0;27550.0;883.0;5028.0;15671.0;5968.0;664.0;72680.0;;;;;;;;;;;;;;;1519.0;-360.0;56155.0;32974.0;23181.0;16525.0;1519.0;15366.0;-360.0;63522.0;;;;;;;;;;;;;;;1590.0;-360.0;48171.0;49089.0;-918.0;15351.0;14793.0;558.0;14676.0;13496.0;1180.0;1998.0;311.0;1687.0
336;Current prices;2002 2nd quarter;193530.0;126957.0;66573.0;47976.0;18597.0;193530.0;118084.0;91515.0;62584.0;28931.0;27742.0;22517.0;5225.0;-1173.0;75446.0;57071.0;18375.0;113229.0;27909.0;2292.0;19121.0;2189.0;15178.0;2770.0;307.0;1302.0;289.0;2762.0;1138.0;1666.0;1497.0;1176.0;913.0;1358.0;1081.0;673.0;6496.0;59052.0;22950.0;15428.0;5083.0;2439.0;5685.0;8770.0;6898.0;14749.0;;;;2383.0;185.0;;26268.0;23859.0;15154.0;;;8705.0;2409.0;13728.0;14045.0;317.0;126957.0;70279.0;23388.0;13431.0;15207.0;1776.0;107098.0;19859.0;126957.0;126957.0;-4880.0;25128.0;30008.0;122077.0;-2023.0;1096.0;3119.0;120054.0;91515.0;-9.0;28530.0;26569.0;1961.0;9095.0;-222.0;-4880.0;-2023.0;-9.0;1961.0;-8.0;208.0;216.0;0.0;1953.0;91515.0;62584.0;28649.0;8180.0;6173.0;2007.0;13251.0;2784.0;831.0;2949.0;1874.0;3015.0;1798.0;7218.0;1740.0;5478.0;33201.0;9428.0;4755.0;2569.0;3739.0;2856.0;5547.0;4307.0;61850.0;2798.0;2064.0;28931.0;18088.0;10843.0;91515.0;80672.0;10843.0;27742.0;28125.0;6972.0;7876.0;4644.0;2935.0;297.0;2169.0;1127.0;970.0;157.0;5319.0;196.0;4466.0;2310.0;1924.0;232.0;383.0;27742.0;28125.0;1010.0;4981.0;16089.0;6045.0;383.0;75446.0;;;;;;;;;;;;;;;2064.0;-364.0;57071.0;34420.0;22651.0;18375.0;2064.0;16675.0;-364.0;66573.0;;;;;;;;;;;;;;;2798.0;-364.0;47976.0;48902.0;-926.0;18597.0;18035.0;562.0;15207.0;14045.0;1162.0;1776.0;317.0;1459.0
337;Current prices;2002 3rd quarter;189089.0;123183.0;65906.0;47404.0;18502.0;189089.0;114201.0;89133.0;62874.0;26259.0;24451.0;19269.0;5182.0;617.0;74888.0;56183.0;18705.0;110895.0;28173.0;2975.0;19417.0;1887.0;15591.0;3018.0;287.0;1244.0;221.0;2840.0;1030.0;1753.0;1963.0;1255.0;828.0;1152.0;1094.0;845.0;5781.0;58720.0;23165.0;15348.0;5436.0;2381.0;5268.0;8105.0;7486.0;14696.0;;;;2699.0;326.0;;24002.0;21019.0;12986.0;;;8033.0;2983.0;12288.0;12623.0;335.0;123183.0;59045.0;32217.0;12032.0;13773.0;1741.0;103294.0;19889.0;123183.0;123183.0;-2799.0;26695.0;29494.0;120384.0;-1605.0;1133.0;2738.0;118779.0;89133.0;-16.0;29630.0;25068.0;4562.0;8779.0;203.0;-2799.0;-1605.0;-16.0;4562.0;-396.0;218.0;614.0;0.0;4166.0;89133.0;62874.0;27814.0;8012.0;5984.0;2028.0;13150.0;2718.0;817.0;2946.0;1968.0;2783.0;1918.0;6652.0;1456.0;5196.0;33062.0;9741.0;4684.0;2694.0;3915.0;3027.0;5024.0;3977.0;60876.0;4350.0;2352.0;26259.0;16382.0;9877.0;89133.0;79256.0;9877.0;24451.0;24749.0;6689.0;6920.0;3854.0;2801.0;265.0;1739.0;1042.0;891.0;151.0;4137.0;-21.0;4243.0;2175.0;1858.0;210.0;298.0;24451.0;24749.0;703.0;3757.0;15017.0;5272.0;298.0;74888.0;;;;;;;;;;;;;;;2352.0;-341.0;56183.0;32727.0;23456.0;18705.0;2352.0;16694.0;-341.0;65906.0;;;;;;;;;;;;;;;4350.0;-341.0;47404.0;48261.0;-857.0;18502.0;17986.0;516.0;13773.0;12623.0;1150.0;1741.0;335.0;1406.0
338;Current prices;2002 4th quarter;198586.0;129834.0;68752.0;49921.0;18831.0;198586.0;119332.0;92176.0;62842.0;29334.0;26603.0;20445.0;6158.0;553.0;79254.0;59311.0;19943.0;115278.0;28851.0;2799.0;19862.0;3260.0;14609.0;2954.0;271.0;1306.0;270.0;2329.0;958.0;1678.0;1625.0;1122.0;819.0;1277.0;1209.0;784.0;6190.0;60226.0;23624.0;16227.0;5273.0;2124.0;5567.0;8080.0;7646.0;15309.0;;;;2564.0;106.0;;26201.0;23519.0;15134.0;;;8385.0;2682.0;14556.0;14912.0;356.0;129834.0;61969.0;33793.0;14139.0;16106.0;1967.0;109901.0;19933.0;129834.0;129834.0;-4301.0;24986.0;29287.0;125533.0;-1998.0;1005.0;3003.0;123535.0;92176.0;-15.0;31344.0;27156.0;4188.0;9390.0;1112.0;-4301.0;-1998.0;-15.0;4188.0;54.0;229.0;175.0;0.0;4242.0;92176.0;62842.0;29865.0;8690.0;6588.0;2102.0;13558.0;3248.0;790.0;3279.0;2090.0;2618.0;1533.0;7617.0;2273.0;5344.0;32602.0;10046.0;4325.0;2307.0;3670.0;2800.0;5099.0;4355.0;62467.0;1975.0;1600.0;29334.0;17493.0;11841.0;92176.0;80335.0;11841.0;26603.0;27060.0;7523.0;7715.0;4436.0;3004.0;275.0;2002.0;1098.0;950.0;148.0;4530.0;-15.0;4207.0;2266.0;1742.0;199.0;457.0;26603.0;27060.0;802.0;4043.0;16057.0;6158.0;457.0;79254.0;;;;;;;;;;;;;;;1600.0;-372.0;59311.0;35500.0;23811.0;19943.0;1600.0;18715.0;-372.0;68752.0;;;;;;;;;;;;;;;1975.0;-372.0;49921.0;50877.0;-956.0;18831.0;18247.0;584.0;16106.0;14912.0;1194.0;1967.0;356.0;1611.0
339;Current prices;2002;767654.0;502901.0;264753.0;193472.0;71281.0;767654.0;465386.0;359949.0;249214.0;110735.0;105682.0;84277.0;21405.0;-245.0;302268.0;228720.0;73548.0;449144.0;113649.0;10498.0;78381.0;10686.0;59889.0;11248.0;1172.0;5067.0;926.0;10888.0;4202.0;6698.0;6266.0;4762.0;3502.0;5158.0;4731.0;3075.0;24770.0;235751.0;92219.0;62125.0;21127.0;8967.0;21821.0;33803.0;28919.0;58989.0;;;;9981.0;786.0;;99744.0;88798.0;56143.0;;;32655.0;10946.0;53757.0;55076.0;1319.0;502901.0;251188.0;119969.0;52280.0;59762.0;7482.0;423437.0;79464.0;502901.0;502901.0;-14484.0;100179.0;114663.0;488417.0;-7496.0;4413.0;11909.0;480921.0;359949.0;-56.0;120916.0;105437.0;15479.0;35248.0;2267.0;-14484.0;-7496.0;-56.0;15479.0;-284.0;895.0;1179.0;0.0;15195.0;359949.0;249214.0;114562.0;32692.0;24841.0;7851.0;52861.0;11355.0;3122.0;11999.0;7677.0;11874.0;6834.0;29009.0;8019.0;20990.0;131474.0;39058.0;18077.0;10164.0;14834.0;11465.0;21130.0;16746.0;246036.0;10713.0;7535.0;110735.0;68875.0;41860.0;359949.0;318089.0;41860.0;105682.0;107484.0;27892.0;30123.0;17292.0;11697.0;1134.0;7932.0;4270.0;3645.0;625.0;19311.0;248.0;17708.0;9044.0;7811.0;853.0;1802.0;105682.0;107484.0;3398.0;17809.0;62834.0;23443.0;1802.0;302268.0;;;;;;;;;;;;;;;7535.0;-1437.0;228720.0;135621.0;93099.0;73548.0;7535.0;67450.0;-1437.0;264753.0;;;;;;;;;;;;;;;10713.0;-1437.0;193472.0;197129.0;-3657.0;71281.0;69061.0;2220.0;59762.0;55076.0;4686.0;7482.0;1319.0;6163.0
340;Current prices;2003 1st quarter;192357.0;126858.0;65499.0;49601.0;15898.0;192357.0;116985.0;90765.0;62950.0;27815.0;26060.0;21002.0;5058.0;160.0;75372.0;58468.0;16904.0;113363.0;29655.0;2361.0;21071.0;4093.0;14908.0;2694.0;274.0;1174.0;342.0;3063.0;1000.0;1691.0;1153.0;1246.0;981.0;1290.0;1258.0;812.0;6223.0;59047.0;22357.0;14950.0;5436.0;1971.0;5475.0;9065.0;7592.0;14558.0;;;;2275.0;171.0;;24661.0;21717.0;13604.0;;;8113.0;2944.0;13495.0;13798.0;303.0;126858.0;61043.0;32194.0;13007.0;14950.0;1943.0;106244.0;20614.0;126858.0;126858.0;-3651.0;22343.0;25994.0;123207.0;-1975.0;1262.0;3237.0;121232.0;90765.0;-17.0;30450.0;26220.0;4230.0;8867.0;1006.0;-3651.0;-1975.0;-17.0;4230.0;108.0;324.0;216.0;4.0;4342.0;90765.0;62950.0;29150.0;7993.0;6197.0;1796.0;13077.0;2606.0;733.0;2913.0;1830.0;3370.0;1625.0;8080.0;2830.0;5250.0;33805.0;10285.0;4141.0;2653.0;3604.0;3022.0;5935.0;4165.0;62955.0;1515.0;1520.0;27815.0;18036.0;9779.0;90765.0;80986.0;9779.0;26060.0;26647.0;6847.0;7266.0;4239.0;2845.0;182.0;2321.0;1089.0;913.0;176.0;4487.0;102.0;4535.0;2180.0;2175.0;180.0;587.0;26060.0;26647.0;890.0;4017.0;15167.0;6573.0;587.0;75372.0;;;;;;;;;;;;;;;1520.0;-382.0;58468.0;34110.0;24358.0;16904.0;1520.0;15766.0;-382.0;65499.0;;;;;;;;;;;;;;;1515.0;-382.0;49601.0;50595.0;-994.0;15898.0;15286.0;612.0;14950.0;13798.0;1152.0;1943.0;303.0;1640.0
341;Current prices;2003 2nd quarter;195906.0;129628.0;66278.0;47318.0;18960.0;195906.0;120952.0;94791.0;64148.0;30643.0;27245.0;21874.0;5371.0;-1084.0;74954.0;56362.0;18592.0;116180.0;27881.0;2355.0;18909.0;2048.0;15088.0;2994.0;313.0;1238.0;289.0;2744.0;1074.0;1709.0;1365.0;1204.0;870.0;1288.0;1071.0;702.0;6617.0;60519.0;23124.0;15653.0;5131.0;2340.0;5872.0;9056.0;7581.0;14886.0;;;;2275.0;196.0;;27780.0;25348.0;15987.0;;;9361.0;2432.0;13448.0;13760.0;312.0;129628.0;72666.0;23102.0;13166.0;14933.0;1767.0;108934.0;20694.0;129628.0;129628.0;-2120.0;25369.0;27489.0;127508.0;-2114.0;1079.0;3193.0;125394.0;94791.0;-11.0;30592.0;26161.0;4431.0;9044.0;-368.0;-2120.0;-2114.0;-11.0;4431.0;7.0;284.0;277.0;4.0;4442.0;94791.0;64148.0;28827.0;8353.0;6292.0;2061.0;13181.0;2687.0;835.0;2885.0;1904.0;3132.0;1738.0;7293.0;1807.0;5486.0;34473.0;10041.0;4629.0;2595.0;3780.0;3067.0;5984.0;4377.0;63300.0;2881.0;2033.0;30643.0;19199.0;11444.0;94791.0;83347.0;11444.0;27245.0;27782.0;7070.0;8079.0;4769.0;3080.0;230.0;2413.0;1115.0;941.0;174.0;4564.0;224.0;4317.0;2250.0;1860.0;207.0;537.0;27245.0;27782.0;1125.0;4180.0;15725.0;6752.0;537.0;74954.0;;;;;;;;;;;;;;;2033.0;-342.0;56362.0;33370.0;22992.0;18592.0;2033.0;16901.0;-342.0;66278.0;;;;;;;;;;;;;;;2881.0;-342.0;47318.0;48174.0;-856.0;18960.0;18446.0;514.0;14933.0;13760.0;1173.0;1767.0;312.0;1455.0
342;Current prices;2003 3rd quarter;190990.0;125400.0;65590.0;46663.0;18927.0;190990.0;116726.0;92109.0;64176.0;27933.0;24382.0;18744.0;5638.0;235.0;74264.0;55611.0;18653.0;111958.0;27205.0;3067.0;18430.0;1734.0;14619.0;2829.0;273.0;1260.0;218.0;2402.0;1002.0;1668.0;1739.0;1313.0;803.0;1112.0;1190.0;887.0;5708.0;59542.0;22447.0;14638.0;5585.0;2224.0;5665.0;8768.0;8224.0;14438.0;;;;2482.0;337.0;;25211.0;22196.0;13601.0;;;8595.0;3015.0;13442.0;13752.0;310.0;125400.0;60448.0;31059.0;13157.0;14894.0;1737.0;104664.0;20736.0;125400.0;125400.0;-117.0;29506.0;29623.0;125283.0;-2326.0;906.0;3232.0;122957.0;92109.0;-17.0;30831.0;24617.0;6214.0;8948.0;-274.0;-117.0;-2326.0;-17.0;6214.0;11.0;297.0;286.0;4.0;6229.0;92109.0;64176.0;27490.0;8157.0;6081.0;2076.0;12658.0;2528.0;808.0;2821.0;1890.0;2803.0;1808.0;6675.0;1521.0;5154.0;34627.0;10388.0;4605.0;2756.0;4084.0;3273.0;5435.0;4086.0;62117.0;4354.0;2295.0;27933.0;17548.0;10385.0;92109.0;81724.0;10385.0;24382.0;24739.0;6671.0;6837.0;3867.0;2755.0;215.0;1934.0;1062.0;895.0;167.0;4089.0;-102.0;4248.0;2149.0;1905.0;194.0;357.0;24382.0;24739.0;613.0;3913.0;14417.0;5796.0;357.0;74264.0;;;;;;;;;;;;;;;2295.0;-334.0;55611.0;31803.0;23808.0;18653.0;2295.0;16692.0;-334.0;65590.0;;;;;;;;;;;;;;;4354.0;-334.0;46663.0;47508.0;-845.0;18927.0;18416.0;511.0;14894.0;13752.0;1142.0;1737.0;310.0;1427.0
343;Current prices;2003 4th quarter;203732.0;133015.0;70717.0;51171.0;19546.0;203732.0;123298.0;95096.0;63924.0;31172.0;27951.0;21779.0;6172.0;251.0;80434.0;60270.0;20164.0;118075.0;29056.0;2864.0;19903.0;3314.0;14363.0;2975.0;289.0;1216.0;250.0;2336.0;951.0;1546.0;1548.0;1171.0;830.0;1251.0;1381.0;845.0;6289.0;61234.0;23063.0;15575.0;5400.0;2088.0;6071.0;8783.0;8283.0;15034.0;;;;2358.0;131.0;;27785.0;24950.0;15880.0;;;9070.0;2835.0;14940.0;15339.0;399.0;133015.0;63824.0;33848.0;14552.0;16597.0;2045.0;112224.0;20791.0;133015.0;133015.0;-519.0;26337.0;26856.0;132496.0;-1543.0;1003.0;2546.0;130953.0;95096.0;-16.0;35841.0;28202.0;7639.0;9099.0;618.0;-519.0;-1543.0;-16.0;7639.0;108.0;312.0;204.0;4.0;7751.0;95096.0;63924.0;29394.0;8768.0;6700.0;2068.0;12837.0;3062.0;763.0;3078.0;2065.0;2363.0;1506.0;7789.0;2464.0;5325.0;34212.0;10535.0;4352.0;2377.0;3870.0;3056.0;5701.0;4321.0;63606.0;1892.0;1574.0;31172.0;18620.0;12552.0;95096.0;82544.0;12552.0;27951.0;28605.0;7410.0;7457.0;4255.0;2990.0;212.0;2623.0;1220.0;1063.0;157.0;5223.0;-27.0;4699.0;2444.0;2052.0;203.0;654.0;27951.0;28605.0;811.0;5160.0;16039.0;6595.0;654.0;80434.0;;;;;;;;;;;;;;;1574.0;-383.0;60270.0;34389.0;25881.0;20164.0;1574.0;18973.0;-383.0;70717.0;;;;;;;;;;;;;;;1892.0;-383.0;51171.0;52165.0;-994.0;19546.0;18935.0;611.0;16597.0;15339.0;1258.0;2045.0;399.0;1646.0
344;Current prices;2003;782985.0;514901.0;268084.0;194753.0;73331.0;782985.0;477961.0;372761.0;255198.0;117563.0;105638.0;83399.0;22239.0;-438.0;305024.0;230711.0;74313.0;459576.0;113797.0;10647.0;78313.0;11189.0;58978.0;11492.0;1149.0;4888.0;1099.0;10545.0;4027.0;6614.0;5805.0;4934.0;3484.0;4941.0;4900.0;3246.0;24837.0;240342.0;90991.0;60816.0;21552.0;8623.0;23083.0;35672.0;31680.0;58916.0;;;;9390.0;835.0;;105437.0;94211.0;59072.0;;;35139.0;11226.0;55325.0;56649.0;1324.0;514901.0;257981.0;120203.0;53882.0;61374.0;7492.0;432066.0;82835.0;514901.0;514901.0;-6407.0;103555.0;109962.0;508494.0;-7958.0;4250.0;12208.0;500536.0;372761.0;-61.0;127714.0;105200.0;22514.0;35958.0;982.0;-6407.0;-7958.0;-61.0;22514.0;234.0;1217.0;983.0;16.0;22764.0;372761.0;255198.0;114861.0;33271.0;25270.0;8001.0;51753.0;10883.0;3139.0;11697.0;7689.0;11668.0;6677.0;29837.0;8622.0;21215.0;137117.0;41249.0;17727.0;10381.0;15338.0;12418.0;23055.0;16949.0;251978.0;10642.0;7422.0;117563.0;73403.0;44160.0;372761.0;328601.0;44160.0;105638.0;107773.0;27998.0;29639.0;17130.0;11670.0;839.0;9291.0;4486.0;3812.0;674.0;18363.0;197.0;17799.0;9023.0;7992.0;784.0;2135.0;105638.0;107773.0;3439.0;17270.0;61348.0;25716.0;2135.0;305024.0;;;;;;;;;;;;;;;7422.0;-1441.0;230711.0;133672.0;97039.0;74313.0;7422.0;68332.0;-1441.0;268084.0;;;;;;;;;;;;;;;10642.0;-1441.0;194753.0;198442.0;-3689.0;73331.0;71083.0;2248.0;61374.0;56649.0;4725.0;7492.0;1324.0;6168.0
345;Current prices;2004 1st quarter;195218.0;129990.0;65228.0;50281.0;14947.0;195218.0;119242.0;92409.0;64109.0;28300.0;26927.0;21808.0;5119.0;-94.0;75976.0;59453.0;16523.0;116351.0;29746.0;2149.0;21035.0;3755.0;15324.0;2965.0;250.0;1185.0;275.0;3015.0;1047.0;1738.0;1186.0;1384.0;1036.0;1243.0;1165.0;791.0;6562.0;61036.0;22779.0;15259.0;5578.0;1942.0;5716.0;9089.0;8488.0;14964.0;9383.0;5581.0;1467.0;2196.0;195.0;1723.0;25569.0;22569.0;13964.0;8747.0;5217.0;8605.0;3000.0;13639.0;13919.0;280.0;129990.0;61909.0;33677.0;13055.0;15114.0;2059.0;108641.0;21349.0;129990.0;129990.0;-1223.0;30225.0;31448.0;128767.0;-2670.0;1039.0;3709.0;126097.0;92409.0;-18.0;33670.0;26833.0;6837.0;9172.0;1576.0;-1223.0;-2670.0;-18.0;6837.0;127.0;321.0;194.0;10.0;6974.0;92409.0;64109.0;29136.0;8130.0;6349.0;1781.0;12920.0;2480.0;723.0;2829.0;1860.0;3477.0;1551.0;8086.0;2887.0;5199.0;34970.0;10821.0;4141.0;2726.0;3732.0;3222.0;6020.0;4308.0;64106.0;1534.0;1531.0;28300.0;18224.0;10076.0;92409.0;82333.0;10076.0;26927.0;27505.0;7583.0;7190.0;4281.0;2703.0;206.0;2384.0;1061.0;877.0;184.0;4311.0;115.0;4861.0;2380.0;1861.0;620.0;578.0;26927.0;27505.0;834.0;3989.0;16074.0;6608.0;578.0;75976.0;;;;;;;;;;;;;;;1531.0;-374.0;59453.0;33436.0;26017.0;16523.0;1531.0;15366.0;-374.0;65228.0;;;;;;;;;;;;;;;1534.0;-374.0;50281.0;51222.0;-941.0;14947.0;14380.0;567.0;15114.0;13919.0;1195.0;2059.0;280.0;1779.0
346;Current prices;2004 2nd quarter;205726.0;134167.0;71559.0;52450.0;19109.0;205726.0;123365.0;96851.0;65656.0;31195.0;27815.0;22693.0;5122.0;-1301.0;82361.0;63425.0;18936.0;119478.0;28385.0;2204.0;19625.0;2212.0;15549.0;2940.0;263.0;1252.0;433.0;2761.0;1056.0;1835.0;1371.0;1403.0;952.0;1283.0;1143.0;721.0;6556.0;62434.0;24120.0;16215.0;5607.0;2298.0;6030.0;8794.0;8277.0;15213.0;9498.0;5715.0;1413.0;2215.0;188.0;1899.0;28659.0;26031.0;16269.0;10091.0;6178.0;9762.0;2628.0;14689.0;14992.0;303.0;134167.0;74105.0;24278.0;14347.0;16221.0;1874.0;112730.0;21437.0;134167.0;134167.0;-3137.0;27348.0;30485.0;131030.0;-1986.0;1103.0;3089.0;129044.0;96851.0;-12.0;32181.0;26514.0;5667.0;10975.0;-173.0;-3137.0;-1986.0;-12.0;5667.0;37.0;281.0;244.0;10.0;5714.0;96851.0;65656.0;29116.0;8391.0;6340.0;2051.0;13088.0;2718.0;870.0;2854.0;1943.0;2975.0;1728.0;7637.0;1905.0;5732.0;35876.0;10689.0;4641.0;2669.0;3903.0;3351.0;6260.0;4363.0;64992.0;2646.0;1982.0;31195.0;20117.0;11078.0;96851.0;85773.0;11078.0;27815.0;28339.0;7524.0;7548.0;4450.0;2822.0;276.0;2186.0;1105.0;927.0;178.0;5063.0;220.0;4693.0;2489.0;2109.0;95.0;524.0;27815.0;28339.0;930.0;4868.0;15970.0;6571.0;524.0;82361.0;;;;;;;;;;;;;;;1982.0;-379.0;63425.0;35921.0;27504.0;18936.0;1982.0;17333.0;-379.0;71559.0;;;;;;;;;;;;;;;2646.0;-379.0;52450.0;53407.0;-957.0;19109.0;18531.0;578.0;16221.0;14992.0;1229.0;1874.0;303.0;1571.0
