ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
9666;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Friesland, gem. 5001 - 10000 inw.;127.0
9667;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Friesland, gem. 2001 - 5000 inw.;29.0
9668;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Friesland, gem. 1001 - 2000 inw.;3.0
9669;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Friesland, gem. 501 - 1000 inw.;9.0
9670;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe, gem. 20001 - 50000 inw.;54.0
9671;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Emmen;54.0
9672;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe, gem. 10001 - 20000 inw.;74.0
9673;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe, gem. 5001 - 10000 inw.;133.0
9674;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe, gem. 2001 - 5000 inw.;154.0
9675;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe, gem. 1001 - 2000 inw.;10.0
9676;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 50001 - 100000 inw.;80.0
9677;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Enschede;80.0
9678;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 20001 - 50000 inw.;253.0
9679;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Almelo;50.0
9680;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Deventer;37.0
9681;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Hengelo (O.);44.0
9682;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Lonneker;70.0
9683;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zwolle;52.0
9684;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 10001 - 20000 inw.;224.0
9685;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 5001 - 10000 inw.;494.0
9686;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 2001 - 5000 inw.;137.0
9687;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 1001 - 2000 inw.;30.0
9688;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel, gem. 501 - 1000 inw.;5.0
9689;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 50001 - 100000 inw.;325.0
9690;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Apeldoorn;95.0
9691;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Arnhem;99.0
9692;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Nijmegen;131.0
9693;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 20001 - 50000 inw.;82.0
9694;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Ede;46.0
9695;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Rheden;36.0
9696;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 10001 - 20000 inw.;359.0
9697;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 5001 - 10000 inw.;521.0
9698;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 2001 - 5000 inw.;354.0
9699;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 1001 - 2000 inw.;103.0
9700;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 501 - 1000 inw.;9.0
9701;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland, gem. 500 en minder inw.;4.0
9702;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 100001 en meer inw.;227.0
9703;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht;227.0
9704;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 20001 - 50000 inw.;98.0
9705;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Amersfoort;55.0
9706;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeist;43.0
9707;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 10001 - 20000 inw.;67.0
9708;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 5001 - 10000 inw.;33.0
9709;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 2001 - 5000 inw.;160.0
9710;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 1001 - 2000 inw.;48.0
9711;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 501 - 1000 inw.;36.0
9712;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht, gem. 500 en minder inw.;6.0
9713;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 100001 en meer inw.;1225.0
9714;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Amsterdam;1033.0
9715;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Haarlem;192.0
9716;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 50001 - 100000 inw.;97.0
9717;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Hilversum;97.0
9718;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 20001 - 50000 inw.;242.0
9719;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Alkmaar;42.0
9720;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Bussum;36.0
9721;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Haarlemmermeer;46.0
9722;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Helder (Den);39.0
9723;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Velsen;46.0
9724;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zaandam;33.0
9725;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 10001 - 20000 inw.;74.0
9726;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 5001 - 10000 inw.;173.0
9727;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 2001 - 5000 inw.;205.0
9728;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 1001 - 2000 inw.;47.0
9729;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 501 - 1000 inw.;11.0
9730;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland, gem. 500 en minder inw.;1.0
9731;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 100001 en meer inw.;1510.0
9732;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;'s-Gravenhage;559.0
9733;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Rotterdam;951.0
9734;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 50001 - 100000 inw.;327.0
9735;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Delft;62.0
9736;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Dordrecht;81.0
9737;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Leiden;106.0
9738;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Schiedam;78.0
9739;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 20001 - 50000 inw.;102.0
9740;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gouda;35.0
9741;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Vlaardingen;67.0
9742;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 10001 - 20000 inw.;310.0
9743;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 5001 - 10000 inw.;245.0
9744;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 2001 - 5000 inw.;353.0
9745;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 1001 - 2000 inw.;104.0
9746;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 501 - 1000 inw.;23.0
9747;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland, gem. 500 en minder inw.;4.0
9748;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 20001 - 50000 inw.;20.0
9749;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Vlissingen;20.0
9750;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 10001 - 20000 inw.;37.0
9751;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 5001 - 10000 inw.;45.0
9752;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 2001 - 5000 inw.;128.0
9753;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 1001 - 2000 inw.;67.0
9754;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 501 - 1000 inw.;24.0
9755;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland, gem. 500 en minder inw.;4.0
9756;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 50001 - 100000 inw.;296.0
9757;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Eindhoven;163.0
9758;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Tilburg;133.0
9759;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 20001 - 50000 inw.;254.0
9760;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Bergen op Zoom;24.0
9761;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Breda;67.0
9762;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Helmond;54.0
9763;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;'s-Hertogenbosch;76.0
9764;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Roosendaal en Nispen;33.0
9765;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 10001 - 20000 inw.;214.0
9766;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 5001 - 10000 inw.;400.0
9767;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 2001 - 5000 inw.;471.0
9768;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 1001 - 2000 inw.;163.0
9769;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Brabant, gem. 501 - 1000 inw.;45.0
9770;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 50001 - 100000 inw.;104.0
9771;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Maastricht;104.0
9772;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 20001 - 50000 inw.;146.0
9773;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Heerlen;64.0
9774;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Kerkrade;39.0
9775;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Venlo;43.0
9776;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 10001 - 20000 inw.;188.0
9777;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 5001 - 10000 inw.;149.0
9778;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 2001 - 5000 inw.;265.0
9779;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 1001 - 2000 inw.;156.0
9780;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 501 - 1000 inw.;44.0
9781;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Totaal van alle woningen;Limburg, gem. 500 en minder inw.;5.0
9782;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Nederland;
9783;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen (provincie);
9784;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland;
9785;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe;
9786;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel;
9787;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland;
9788;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht (provincie);
9789;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland;
9790;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland;
9791;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland;
9792;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant;
9793;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg;
9794;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met meer dan 100000 inwoners;
9795;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 50001 - 100000 inwoners;
9796;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 20001 - 50000 inwoners;
9797;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 10001 - 20000 inwoners;
9798;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 5001 - 10000 inwoners;
9799;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 2001 - 5000 inwoners;
9800;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 1001 - 2000 inwoners;
9801;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 501 - 1000 inwoners;
9802;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gemeenten met 500 of minder inwoners;
9803;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen, gem. 100001 en meer inw.;
9804;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen;
9805;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen, gem. 10001 - 20000 inw.;
9806;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen, gem. 5001 - 10000 inw.;
9807;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen, gem. 2001 - 5000 inw.;
9808;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Groningen, gem. 1001 - 2000 inw.;
9809;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 20001 - 50000 inw.;
9810;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Leeuwarden;
9811;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 10001 - 20000 inw.;
9812;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 5001 - 10000 inw.;
9813;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 2001 - 5000 inw.;
9814;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 1001 - 2000 inw.;
9815;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Friesland, gem. 501 - 1000 inw.;
9816;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe, gem. 20001 - 50000 inw.;
9817;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Emmen;
9818;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe, gem. 10001 - 20000 inw.;
9819;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe, gem. 5001 - 10000 inw.;
9820;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe, gem. 2001 - 5000 inw.;
9821;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Drenthe, gem. 1001 - 2000 inw.;
9822;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 50001 - 100000 inw.;
9823;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Enschede;
9824;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 20001 - 50000 inw.;
9825;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Almelo;
9826;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Deventer;
9827;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Hengelo (O.);
9828;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Lonneker;
9829;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zwolle;
9830;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 10001 - 20000 inw.;
9831;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 5001 - 10000 inw.;
9832;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 2001 - 5000 inw.;
9833;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 1001 - 2000 inw.;
9834;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Overijssel, gem. 501 - 1000 inw.;
9835;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 50001 - 100000 inw.;
9836;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Apeldoorn;
9837;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Arnhem;
9838;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Nijmegen;
9839;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 20001 - 50000 inw.;
9840;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Ede;
9841;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Rheden;
9842;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 10001 - 20000 inw.;
9843;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 5001 - 10000 inw.;
9844;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 2001 - 5000 inw.;
9845;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 1001 - 2000 inw.;
9846;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 501 - 1000 inw.;
9847;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gelderland, gem. 500 en minder inw.;
9848;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 100001 en meer inw.;
9849;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht;
9850;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 20001 - 50000 inw.;
9851;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Amersfoort;
9852;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeist;
